"e11102","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2002","Sachsen","Laendlicher Raum","535","0.585261005062194","0.552140202026566","0.618381808097822"
"erwerbstätig","2002","Sachsen-Anhalt","Staedtischer Raum","110","","",""
"erwerbstätig","2002","Sachsen-Anhalt","Laendlicher Raum","460","0.525461393784605","0.490662452507799","0.560260335061412"
"erwerbstätig","2002","Thueringen","Staedtischer Raum","180","","",""
"erwerbstätig","2002","Thueringen","Laendlicher Raum","410","0.531593295476194","0.494060189704415","0.569126401247972"
"nicht erwerbstätig","2003","Schleswig-Holstein","Staedtischer Raum","106","","",""
"nicht erwerbstätig","2003","Schleswig-Holstein","Laendlicher Raum","136","","",""
"nicht erwerbstätig","2003","Hamburg","Staedtischer Raum","105","","",""
"nicht erwerbstätig","2003","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2003","Niedersachsen","Staedtischer Raum","352","0.414176293334926","0.382364044879429","0.445988541790424"
"nicht erwerbstätig","2003","Niedersachsen","Laendlicher Raum","357","0.41487713591485","0.384123751380718","0.445630520448982"
"nicht erwerbstätig","2003","Bremen","Staedtischer Raum","70","0.50781600585029","0.433532840315081","0.582099171385499"
"nicht erwerbstätig","2003","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2003","Nordrhein-Westfalen","Staedtischer Raum","1720","","",""
"nicht erwerbstätig","2003","Nordrhein-Westfalen","Laendlicher Raum","45","0.447424910142723","0.353648858211533","0.541200962073914"
"nicht erwerbstätig","2003","Hessen","Staedtischer Raum","399","0.388220406233076","0.360962933842759","0.415477878623394"
"nicht erwerbstätig","2003","Hessen","Laendlicher Raum","82","0.332785603763342","0.276579797978917","0.388991409547766"
"nicht erwerbstätig","2003","Rheinland-Pfalz,Saarland","Staedtischer Raum","426","0.436168050015169","0.405897485223536","0.466438614806801"
"nicht erwerbstätig","2003","Rheinland-Pfalz,Saarland","Laendlicher Raum","122","","",""
"nicht erwerbstätig","2003","Baden-Wuerttemberg","Staedtischer Raum","816","0.369224175546265","0.350141990745595","0.388306360346935"
"nicht erwerbstätig","2003","Baden-Wuerttemberg","Laendlicher Raum","80","0.361529915395528","0.299439213481209","0.423620617309847"
"nicht erwerbstätig","2003","Bayern","Staedtischer Raum","512","0.388580297593052","0.364188404148697","0.412972191037408"
"nicht erwerbstätig","2003","Bayern","Laendlicher Raum","529","0.383737699667921","0.359849875504291","0.407625523831551"
"nicht erwerbstätig","2003","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2003","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2003","Berlin","Staedtischer Raum","299","","",""
"nicht erwerbstätig","2003","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2003","Brandenburg","Staedtischer Raum","25","","",""
"nicht erwerbstätig","2003","Brandenburg","Laendlicher Raum","369","0.470764750418729","0.437654129983769","0.503875370853689"
"nicht erwerbstätig","2003","Mecklenburg-Vorpommern","Staedtischer Raum","24","","",""
"nicht erwerbstätig","2003","Mecklenburg-Vorpommern","Laendlicher Raum","163","","",""
"nicht erwerbstätig","2003","Sachsen","Staedtischer Raum","299","","",""
"nicht erwerbstätig","2003","Sachsen","Laendlicher Raum","320","0.427296217902796","0.393662325608202","0.460930110197391"
"nicht erwerbstätig","2003","Sachsen-Anhalt","Staedtischer Raum","70","0.473617831309214","0.40047257223735","0.546763090381078"
"nicht erwerbstätig","2003","Sachsen-Anhalt","Laendlicher Raum","331","0.502135047009494","0.466470175796574","0.537799918222414"
"nicht erwerbstätig","2003","Thueringen","Staedtischer Raum","112","","",""
"nicht erwerbstätig","2003","Thueringen","Laendlicher Raum","270","","",""
"erwerbstätig","2003","Schleswig-Holstein","Staedtischer Raum","183","","",""
"erwerbstätig","2003","Schleswig-Holstein","Laendlicher Raum","242","","",""
"erwerbstätig","2003","Hamburg","Staedtischer Raum","189","","",""
"erwerbstätig","2003","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2003","Niedersachsen","Staedtischer Raum","569","0.585823706665074","0.554011458209576","0.617635955120571"
"erwerbstätig","2003","Niedersachsen","Laendlicher Raum","629","0.58512286408515","0.554369479551018","0.615876248619282"
"erwerbstätig","2003","Bremen","Staedtischer Raum","104","","",""
"erwerbstätig","2003","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2003","Nordrhein-Westfalen","Staedtischer Raum","2840","","",""
"erwerbstätig","2003","Nordrhein-Westfalen","Laendlicher Raum","63","0.552575089857277","0.458799037926086","0.646351141788467"
"erwerbstätig","2003","Hessen","Staedtischer Raum","829","0.611779593766924","0.584522121376606","0.639037066157241"
"erwerbstätig","2003","Hessen","Laendlicher Raum","188","","",""
"erwerbstätig","2003","Rheinland-Pfalz,Saarland","Staedtischer Raum","605","0.563831949984831","0.533561385193199","0.594102514776464"
"erwerbstätig","2003","Rheinland-Pfalz,Saarland","Laendlicher Raum","200","","",""
"erwerbstätig","2003","Baden-Wuerttemberg","Staedtischer Raum","1641","","",""
"erwerbstätig","2003","Baden-Wuerttemberg","Laendlicher Raum","150","","",""
"erwerbstätig","2003","Bayern","Staedtischer Raum","1022","","",""
"erwerbstätig","2003","Bayern","Laendlicher Raum","1063","","",""
"erwerbstätig","2003","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2003","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2003","Berlin","Staedtischer Raum","524","0.598522170624219","0.565031867509467","0.63201247373897"
"erwerbstätig","2003","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2003","Brandenburg","Staedtischer Raum","44","0.617300806693761","0.502617358799916","0.731984254587605"
"erwerbstätig","2003","Brandenburg","Laendlicher Raum","504","0.529235249581271","0.496124629146311","0.562345870016231"
"erwerbstätig","2003","Mecklenburg-Vorpommern","Staedtischer Raum","49","0.552194078290524","0.438122500228292","0.666265656352755"
"erwerbstätig","2003","Mecklenburg-Vorpommern","Laendlicher Raum","290","","",""
"erwerbstätig","2003","Sachsen","Staedtischer Raum","481","0.536226029175409","0.501229262621517","0.5712227957293"
"erwerbstätig","2003","Sachsen","Laendlicher Raum","511","0.572703782097204","0.539069889802609","0.606337674391798"
"erwerbstätig","2003","Sachsen-Anhalt","Staedtischer Raum","109","","",""
"erwerbstätig","2003","Sachsen-Anhalt","Laendlicher Raum","424","0.497864952990506","0.462200081777586","0.533529824203425"
"erwerbstätig","2003","Thueringen","Staedtischer Raum","176","","",""
"erwerbstätig","2003","Thueringen","Laendlicher Raum","398","0.52616425289829","0.488299559879793","0.564028945916788"
"nicht erwerbstätig","2004","Schleswig-Holstein","Staedtischer Raum","110","","",""
"nicht erwerbstätig","2004","Schleswig-Holstein","Laendlicher Raum","139","","",""
"nicht erwerbstätig","2004","Hamburg","Staedtischer Raum","105","","",""
"nicht erwerbstätig","2004","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2004","Niedersachsen","Staedtischer Raum","348","0.427738918270208","0.395505208551805","0.459972627988612"
"nicht erwerbstätig","2004","Niedersachsen","Laendlicher Raum","356","0.416694350598523","0.385827526235858","0.447561174961187"
"nicht erwerbstätig","2004","Bremen","Staedtischer Raum","63","0.488899748285666","0.413085154965689","0.564714341605644"
"nicht erwerbstätig","2004","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2004","Nordrhein-Westfalen","Staedtischer Raum","1711","","",""
"nicht erwerbstätig","2004","Nordrhein-Westfalen","Laendlicher Raum","40","0.369471168292385","0.278017958222628","0.460924378362142"
"nicht erwerbstätig","2004","Hessen","Staedtischer Raum","387","0.384077802135062","0.356408687441201","0.411746916828923"
"nicht erwerbstätig","2004","Hessen","Laendlicher Raum","79","0.32951400032693","0.271822770977174","0.387205229676685"
"nicht erwerbstätig","2004","Rheinland-Pfalz,Saarland","Staedtischer Raum","424","0.445819055593596","0.414934478516789","0.476703632670403"
"nicht erwerbstätig","2004","Rheinland-Pfalz,Saarland","Laendlicher Raum","108","","",""
"nicht erwerbstätig","2004","Baden-Wuerttemberg","Staedtischer Raum","836","0.386143368625227","0.36655873280904","0.405728004441414"
"nicht erwerbstätig","2004","Baden-Wuerttemberg","Laendlicher Raum","86","0.377270948270005","0.314765432029581","0.439776464510429"
"nicht erwerbstätig","2004","Bayern","Staedtischer Raum","513","0.39412371619368","0.369202679513795","0.419044752873565"
"nicht erwerbstätig","2004","Bayern","Laendlicher Raum","533","0.380807651322285","0.356772841763313","0.404842460881256"
"nicht erwerbstätig","2004","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2004","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2004","Berlin","Staedtischer Raum","296","","",""
"nicht erwerbstätig","2004","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2004","Brandenburg","Staedtischer Raum","23","","",""
"nicht erwerbstätig","2004","Brandenburg","Laendlicher Raum","365","0.493857804309376","0.459824191106492","0.52789141751226"
"nicht erwerbstätig","2004","Mecklenburg-Vorpommern","Staedtischer Raum","29","","",""
"nicht erwerbstätig","2004","Mecklenburg-Vorpommern","Laendlicher Raum","167","","",""
"nicht erwerbstätig","2004","Sachsen","Staedtischer Raum","319","0.495246682028749","0.460181753938334","0.530311610119163"
"nicht erwerbstätig","2004","Sachsen","Laendlicher Raum","315","0.443880759042996","0.409234873520771","0.47852664456522"
"nicht erwerbstätig","2004","Sachsen-Anhalt","Staedtischer Raum","77","0.500949784056397","0.427702623079024","0.57419694503377"
"nicht erwerbstätig","2004","Sachsen-Anhalt","Laendlicher Raum","329","0.516515950367685","0.480607673305083","0.552424227430287"
"nicht erwerbstätig","2004","Thueringen","Staedtischer Raum","117","","",""
"nicht erwerbstätig","2004","Thueringen","Laendlicher Raum","270","","",""
"erwerbstätig","2004","Schleswig-Holstein","Staedtischer Raum","177","","",""
"erwerbstätig","2004","Schleswig-Holstein","Laendlicher Raum","243","","",""
"erwerbstätig","2004","Hamburg","Staedtischer Raum","189","","",""
"erwerbstätig","2004","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2004","Niedersachsen","Staedtischer Raum","557","0.572261081729792","0.540027372011388","0.604494791448195"
"erwerbstätig","2004","Niedersachsen","Laendlicher Raum","624","0.583305649401477","0.552438825038813","0.614172473764142"
"erwerbstätig","2004","Bremen","Staedtischer Raum","104","","",""
"erwerbstätig","2004","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2004","Nordrhein-Westfalen","Staedtischer Raum","2725","","",""
"erwerbstätig","2004","Nordrhein-Westfalen","Laendlicher Raum","67","0.630528831707615","0.539075621637858","0.721982041777371"
"erwerbstätig","2004","Hessen","Staedtischer Raum","800","0.615922197864938","0.588253083171077","0.643591312558799"
"erwerbstätig","2004","Hessen","Laendlicher Raum","176","","",""
"erwerbstätig","2004","Rheinland-Pfalz,Saarland","Staedtischer Raum","571","0.554180944406404","0.523296367329597","0.585065521483211"
"erwerbstätig","2004","Rheinland-Pfalz,Saarland","Laendlicher Raum","201","","",""
"erwerbstätig","2004","Baden-Wuerttemberg","Staedtischer Raum","1538","","",""
"erwerbstätig","2004","Baden-Wuerttemberg","Laendlicher Raum","145","","",""
"erwerbstätig","2004","Bayern","Staedtischer Raum","964","0.60587628380632","0.580955247126435","0.630797320486205"
"erwerbstätig","2004","Bayern","Laendlicher Raum","1035","","",""
"erwerbstätig","2004","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2004","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2004","Berlin","Staedtischer Raum","509","0.600694882336643","0.56686273566084","0.634527029012445"
"erwerbstätig","2004","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2004","Brandenburg","Staedtischer Raum","51","0.694763140923475","0.589840526395544","0.799685755451406"
"erwerbstätig","2004","Brandenburg","Laendlicher Raum","464","0.506142195690624","0.47210858248774","0.540175808893508"
"erwerbstätig","2004","Mecklenburg-Vorpommern","Staedtischer Raum","47","0.527471102130961","0.415229251865271","0.639712952396652"
"erwerbstätig","2004","Mecklenburg-Vorpommern","Laendlicher Raum","268","","",""
"erwerbstätig","2004","Sachsen","Staedtischer Raum","462","0.504753317971251","0.469688389880837","0.539818246061666"
"erwerbstätig","2004","Sachsen","Laendlicher Raum","475","0.556119240957004","0.52147335543478","0.590765126479229"
"erwerbstätig","2004","Sachsen-Anhalt","Staedtischer Raum","102","","",""
"erwerbstätig","2004","Sachsen-Anhalt","Laendlicher Raum","415","0.483484049632315","0.447575772569713","0.519392326694917"
"erwerbstätig","2004","Thueringen","Staedtischer Raum","167","","",""
"erwerbstätig","2004","Thueringen","Laendlicher Raum","391","0.526233526060584","0.488169144313052","0.564297907808116"
"nicht erwerbstätig","2005","Schleswig-Holstein","Staedtischer Raum","111","","",""
"nicht erwerbstätig","2005","Schleswig-Holstein","Laendlicher Raum","130","","",""
"nicht erwerbstätig","2005","Hamburg","Staedtischer Raum","107","","",""
"nicht erwerbstätig","2005","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2005","Niedersachsen","Staedtischer Raum","339","0.430250220296678","0.397082635943315","0.463417804650041"
"nicht erwerbstätig","2005","Niedersachsen","Laendlicher Raum","345","0.40908817207885","0.377437857787463","0.440738486370236"
"nicht erwerbstätig","2005","Bremen","Staedtischer Raum","62","0.533262477816964","0.452338255516853","0.614186700117074"
"nicht erwerbstätig","2005","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2005","Nordrhein-Westfalen","Staedtischer Raum","1655","","",""
"nicht erwerbstätig","2005","Nordrhein-Westfalen","Laendlicher Raum","44","0.430762920056323","0.336047827344414","0.525478012768232"
"nicht erwerbstätig","2005","Hessen","Staedtischer Raum","363","0.350050268910627","0.322090583459216","0.378009954362037"
"nicht erwerbstätig","2005","Hessen","Laendlicher Raum","90","0.368023704083316","0.308242263354477","0.427805144812155"
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","Staedtischer Raum","384","0.418553014096391","0.387116612987025","0.449989415205758"
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","Laendlicher Raum","107","","",""
"nicht erwerbstätig","2005","Baden-Wuerttemberg","Staedtischer Raum","835","0.383480186439305","0.363643223913182","0.403317148965428"
"nicht erwerbstätig","2005","Baden-Wuerttemberg","Laendlicher Raum","74","0.357819444236611","0.293139831995017","0.422499056478205"
"nicht erwerbstätig","2005","Bayern","Staedtischer Raum","470","0.369638658245572","0.344478876784644","0.3947984397065"
"nicht erwerbstätig","2005","Bayern","Laendlicher Raum","495","0.360934986318404","0.336507888249647","0.38536208438716"
"nicht erwerbstätig","2005","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2005","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2005","Berlin","Staedtischer Raum","284","","",""
"nicht erwerbstätig","2005","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2005","Brandenburg","Staedtischer Raum","25","","",""
"nicht erwerbstätig","2005","Brandenburg","Laendlicher Raum","356","0.470263354168779","0.435763231130917","0.504763477206641"
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","Staedtischer Raum","25","","",""
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","Laendlicher Raum","181","","",""
"nicht erwerbstätig","2005","Sachsen","Staedtischer Raum","315","0.505284895077992","0.469901772885444","0.540668017270539"
"nicht erwerbstätig","2005","Sachsen","Laendlicher Raum","297","","",""
"nicht erwerbstätig","2005","Sachsen-Anhalt","Staedtischer Raum","72","0.4525057843192","0.379385154247061","0.525626414391339"
"nicht erwerbstätig","2005","Sachsen-Anhalt","Laendlicher Raum","315","0.508624855377358","0.472057693787579","0.545192016967137"
"nicht erwerbstätig","2005","Thueringen","Staedtischer Raum","107","","",""
"nicht erwerbstätig","2005","Thueringen","Laendlicher Raum","266","","",""
"erwerbstätig","2005","Schleswig-Holstein","Staedtischer Raum","166","","",""
"erwerbstätig","2005","Schleswig-Holstein","Laendlicher Raum","239","","",""
"erwerbstätig","2005","Hamburg","Staedtischer Raum","180","","",""
"erwerbstätig","2005","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2005","Niedersachsen","Staedtischer Raum","517","0.569749779703322","0.536582195349959","0.602917364056685"
"erwerbstätig","2005","Niedersachsen","Laendlicher Raum","582","0.59091182792115","0.559261513629764","0.622562142212537"
"erwerbstätig","2005","Bremen","Staedtischer Raum","84","0.466737522183036","0.385813299882926","0.547661744483147"
"erwerbstätig","2005","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2005","Nordrhein-Westfalen","Staedtischer Raum","2600","","",""
"erwerbstätig","2005","Nordrhein-Westfalen","Laendlicher Raum","61","0.569237079943677","0.474521987231768","0.663952172655586"
"erwerbstätig","2005","Hessen","Staedtischer Raum","755","0.649949731089373","0.621990045637963","0.677909416540784"
"erwerbstätig","2005","Hessen","Laendlicher Raum","160","","",""
"erwerbstätig","2005","Rheinland-Pfalz,Saarland","Staedtischer Raum","562","0.581446985903609","0.550010584794242","0.612883387012975"
"erwerbstätig","2005","Rheinland-Pfalz,Saarland","Laendlicher Raum","187","","",""
"erwerbstätig","2005","Baden-Wuerttemberg","Staedtischer Raum","1473","","",""
"erwerbstätig","2005","Baden-Wuerttemberg","Laendlicher Raum","137","","",""
"erwerbstätig","2005","Bayern","Staedtischer Raum","944","0.630361341754428","0.6052015602935","0.655521123215356"
"erwerbstätig","2005","Bayern","Laendlicher Raum","990","0.639065013681596","0.61463791561284","0.663492111750353"
"erwerbstätig","2005","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2005","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2005","Berlin","Staedtischer Raum","471","0.621624953513317","0.587031009458025","0.65621889756861"
"erwerbstätig","2005","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2005","Brandenburg","Staedtischer Raum","53","0.688425040306239","0.585644619188407","0.791205461424071"
"erwerbstätig","2005","Brandenburg","Laendlicher Raum","448","0.529736645831221","0.495236522793359","0.564236768869083"
"erwerbstätig","2005","Mecklenburg-Vorpommern","Staedtischer Raum","44","0.568967452723222","0.452119181871965","0.68581572357448"
"erwerbstätig","2005","Mecklenburg-Vorpommern","Laendlicher Raum","252","","",""
"erwerbstätig","2005","Sachsen","Staedtischer Raum","452","0.494715104922009","0.459331982729461","0.530098227114556"
"erwerbstätig","2005","Sachsen","Laendlicher Raum","460","0.576358437980514","0.541158187048406","0.611558688912622"
"erwerbstätig","2005","Sachsen-Anhalt","Staedtischer Raum","106","","",""
"erwerbstätig","2005","Sachsen-Anhalt","Laendlicher Raum","403","0.491375144622642","0.454807983032863","0.527942306212421"
"erwerbstätig","2005","Thueringen","Staedtischer Raum","164","","",""
"erwerbstätig","2005","Thueringen","Laendlicher Raum","354","0.531518998332032","0.49224025051903","0.570797746145035"
"nicht erwerbstätig","2006","Schleswig-Holstein","Staedtischer Raum","115","","",""
"nicht erwerbstätig","2006","Schleswig-Holstein","Laendlicher Raum","161","","",""
"nicht erwerbstätig","2006","Hamburg","Staedtischer Raum","133","","",""
"nicht erwerbstätig","2006","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","Niedersachsen","Staedtischer Raum","387","0.439399249271416","0.407637591305113","0.471160907237719"
"nicht erwerbstätig","2006","Niedersachsen","Laendlicher Raum","405","0.424891981167871","0.394992240573353","0.454791721762388"
"nicht erwerbstätig","2006","Bremen","Staedtischer Raum","59","0.51089048303322","0.429526715019141","0.5922542510473"
"nicht erwerbstätig","2006","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","Nordrhein-Westfalen","Staedtischer Raum","1816","","",""
"nicht erwerbstätig","2006","Nordrhein-Westfalen","Laendlicher Raum","58","0.478564744869317","0.389922913097427","0.567206576641208"
"nicht erwerbstätig","2006","Hessen","Staedtischer Raum","429","0.363792963322594","0.336896292309436","0.390689634335751"
"nicht erwerbstätig","2006","Hessen","Laendlicher Raum","102","","",""
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","387","0.385645045830098","0.35532470670843","0.415965384951765"
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","125","","",""
"nicht erwerbstätig","2006","Baden-Wuerttemberg","Staedtischer Raum","967","0.392627005025372","0.373538000665038","0.411716009385706"
"nicht erwerbstätig","2006","Baden-Wuerttemberg","Laendlicher Raum","85","0.346791120705208","0.286068275296648","0.407513966113768"
"nicht erwerbstätig","2006","Bayern","Staedtischer Raum","533","0.381607915269644","0.356883947791302","0.406331882747987"
"nicht erwerbstätig","2006","Bayern","Laendlicher Raum","597","0.36953848621179","0.346532788173913","0.392544184249667"
"nicht erwerbstätig","2006","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2006","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","Berlin","Staedtischer Raum","307","0.40549951079853","0.371283362091884","0.439715659505175"
"nicht erwerbstätig","2006","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","Brandenburg","Staedtischer Raum","22","","",""
"nicht erwerbstätig","2006","Brandenburg","Laendlicher Raum","393","0.465352192169512","0.432302391705945","0.498401992633078"
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","Staedtischer Raum","22","","",""
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","Laendlicher Raum","215","","",""
"nicht erwerbstätig","2006","Sachsen","Staedtischer Raum","359","0.503981591169408","0.469946488905931","0.538016693432884"
"nicht erwerbstätig","2006","Sachsen","Laendlicher Raum","321","0.439529349790226","0.404675581468603","0.474383118111848"
"nicht erwerbstätig","2006","Sachsen-Anhalt","Staedtischer Raum","69","0.437582149828825","0.362342077866372","0.512822221791278"
"nicht erwerbstätig","2006","Sachsen-Anhalt","Laendlicher Raum","333","0.487719459937849","0.45218250051945","0.523256419356248"
"nicht erwerbstätig","2006","Thueringen","Staedtischer Raum","112","","",""
"nicht erwerbstätig","2006","Thueringen","Laendlicher Raum","307","0.490558295835451","0.453121784999608","0.527994806671294"
"erwerbstätig","2006","Schleswig-Holstein","Staedtischer Raum","176","","",""
"erwerbstätig","2006","Schleswig-Holstein","Laendlicher Raum","227","","",""
"erwerbstätig","2006","Hamburg","Staedtischer Raum","174","","",""
"erwerbstätig","2006","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2006","Niedersachsen","Staedtischer Raum","551","0.560600750728584","0.528839092762281","0.592362408694887"
"erwerbstätig","2006","Niedersachsen","Laendlicher Raum","645","0.575108018832129","0.545208278237612","0.605007759426647"
"erwerbstätig","2006","Bremen","Staedtischer Raum","86","0.48910951696678","0.4077457489527","0.570473284980859"
"erwerbstätig","2006","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2006","Nordrhein-Westfalen","Staedtischer Raum","2671","","",""
"erwerbstätig","2006","Nordrhein-Westfalen","Laendlicher Raum","64","0.521435255130683","0.432793423358792","0.610077086902573"
"erwerbstätig","2006","Hessen","Staedtischer Raum","800","0.636207036677406","0.609310365664249","0.663103707690564"
"erwerbstätig","2006","Hessen","Laendlicher Raum","172","","",""
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","603","0.614354954169902","0.584034615048235","0.64467529329157"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","196","","",""
"erwerbstätig","2006","Baden-Wuerttemberg","Staedtischer Raum","1547","","",""
"erwerbstätig","2006","Baden-Wuerttemberg","Laendlicher Raum","151","","",""
"erwerbstätig","2006","Bayern","Staedtischer Raum","950","0.618392084730356","0.593668117252013","0.643116052208698"
"erwerbstätig","2006","Bayern","Laendlicher Raum","1094","","",""
"erwerbstätig","2006","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2006","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2006","Berlin","Staedtischer Raum","484","0.59450048920147","0.560284340494825","0.628716637908115"
"erwerbstätig","2006","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2006","Brandenburg","Staedtischer Raum","53","0.721709098651649","0.62028338940849","0.823134807894809"
"erwerbstätig","2006","Brandenburg","Laendlicher Raum","482","0.534647807830488","0.501598007366922","0.567697608294055"
"erwerbstätig","2006","Mecklenburg-Vorpommern","Staedtischer Raum","48","0.633778620399388","0.520918707545988","0.746638533252789"
"erwerbstätig","2006","Mecklenburg-Vorpommern","Laendlicher Raum","277","","",""
"erwerbstätig","2006","Sachsen","Staedtischer Raum","470","0.496018408830592","0.461983306567116","0.530053511094069"
"erwerbstätig","2006","Sachsen","Laendlicher Raum","458","0.560470650209774","0.525616881888152","0.595324418531397"
"erwerbstätig","2006","Sachsen-Anhalt","Staedtischer Raum","98","0.562417850171175","0.487177778208722","0.637657922133628"
"erwerbstätig","2006","Sachsen-Anhalt","Laendlicher Raum","427","0.512280540062151","0.476743580643752","0.54781749948055"
"erwerbstätig","2006","Thueringen","Staedtischer Raum","168","","",""
"erwerbstätig","2006","Thueringen","Laendlicher Raum","378","0.509441704164549","0.472005193328706","0.546878215000392"
"nicht erwerbstätig","2007","Schleswig-Holstein","Staedtischer Raum","107","","",""
"nicht erwerbstätig","2007","Schleswig-Holstein","Laendlicher Raum","162","","",""
"nicht erwerbstätig","2007","Hamburg","Staedtischer Raum","127","","",""
"nicht erwerbstätig","2007","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","Niedersachsen","Staedtischer Raum","353","0.419394340991343","0.38671690646018","0.452071775522507"
"nicht erwerbstätig","2007","Niedersachsen","Laendlicher Raum","380","0.420654333027058","0.389746638011777","0.451562028042339"
"nicht erwerbstätig","2007","Bremen","Staedtischer Raum","65","0.521023479870341","0.4405406954327","0.601506264307981"
"nicht erwerbstätig","2007","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","Nordrhein-Westfalen","Staedtischer Raum","1661","","",""
"nicht erwerbstätig","2007","Nordrhein-Westfalen","Laendlicher Raum","53","0.485547550945919","0.39128814100916","0.579806960882678"
"nicht erwerbstätig","2007","Hessen","Staedtischer Raum","403","0.364906370523999","0.337203249627817","0.392609491420182"
"nicht erwerbstätig","2007","Hessen","Laendlicher Raum","90","0.3117532031334","0.254562507084219","0.368943899182581"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","371","0.404672520354147","0.372623444026064","0.43672159668223"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","114","","",""
"nicht erwerbstätig","2007","Baden-Wuerttemberg","Staedtischer Raum","897","0.402506015994795","0.382503294832917","0.422508737156673"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","Laendlicher Raum","81","0.390174770031021","0.326296026154144","0.454053513907899"
"nicht erwerbstätig","2007","Bayern","Staedtischer Raum","528","0.39324039073116","0.367607453255287","0.418873328207032"
"nicht erwerbstätig","2007","Bayern","Laendlicher Raum","568","0.367151137126772","0.343612963520939","0.390689310732604"
"nicht erwerbstätig","2007","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2007","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","Berlin","Staedtischer Raum","282","","",""
"nicht erwerbstätig","2007","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","Brandenburg","Staedtischer Raum","30","0.456393911718318","0.34441058318656","0.568377240250076"
"nicht erwerbstätig","2007","Brandenburg","Laendlicher Raum","363","0.471665636615516","0.437052078188278","0.506279195042754"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","Staedtischer Raum","21","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","Laendlicher Raum","188","","",""
"nicht erwerbstätig","2007","Sachsen","Staedtischer Raum","328","0.502564936688362","0.467249301789485","0.537880571587238"
