"e11102","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","Staedtischer Raum","523","0.301983520863892","0.279236979025535","0.324730062702249"
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","Laendlicher Raum","123","0.294743375217541","0.247515088500755","0.341971661934327"
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2014","kein Migrationshintergrund","Staedtischer Raum","8026","0.612486569315663","0.60396544682306","0.621007691808267"
"erwerbstätig","2014","kein Migrationshintergrund","Laendlicher Raum","5057","0.602904807542581","0.592188858685012","0.61362075640015"
"erwerbstätig","2014","direkter Migrationshintergrund","Staedtischer Raum","2556","0.631780069671528","0.616566371474444","0.646993767868612"
"erwerbstätig","2014","direkter Migrationshintergrund","Laendlicher Raum","851","0.648359827141468","0.622443909766574","0.674275744516363"
"erwerbstätig","2014","indirekter Migrationshintergrund","Staedtischer Raum","1042","0.698016479136108","0.675269937297751","0.720763020974465"
"erwerbstätig","2014","indirekter Migrationshintergrund","Laendlicher Raum","235","0.705256624782459","0.658028338065673","0.752484911499245"
"erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2015","kein Migrationshintergrund","Staedtischer Raum","4358","0.387198720665731","0.378459681859871","0.395937759471591"
"nicht erwerbstätig","2015","kein Migrationshintergrund","Laendlicher Raum","2790","0.38720976385","0.376303456141252","0.398116071558749"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","Staedtischer Raum","2187","0.444268988967473","0.429628797070615","0.458909180864332"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","Laendlicher Raum","767","0.404417542729104","0.379736974991765","0.429098110466444"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","Staedtischer Raum","490","0.286066638215703","0.262821762557625","0.30931151387378"
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","Laendlicher Raum","125","0.249289205644834","0.203837881914299","0.294740529375369"
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2015","kein Migrationshintergrund","Staedtischer Raum","7577","0.612801279334269","0.604062240528409","0.621540318140129"
"erwerbstätig","2015","kein Migrationshintergrund","Laendlicher Raum","4873","0.61279023615","0.601883928441251","0.623696543858748"
"erwerbstätig","2015","direkter Migrationshintergrund","Staedtischer Raum","2238","0.555731011032527","0.541090819135668","0.570371202929385"
"erwerbstätig","2015","direkter Migrationshintergrund","Laendlicher Raum","752","0.595582457270896","0.570901889533556","0.620263025008235"
"erwerbstätig","2015","indirekter Migrationshintergrund","Staedtischer Raum","962","0.713933361784297","0.69068848612622","0.737178237442375"
"erwerbstätig","2015","indirekter Migrationshintergrund","Laendlicher Raum","223","0.750710794355166","0.705259470624631","0.796162118085701"
"erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2016","kein Migrationshintergrund","Staedtischer Raum","4033","0.381404158857949","0.372369649448059","0.390438668267839"
"nicht erwerbstätig","2016","kein Migrationshintergrund","Laendlicher Raum","2593","0.375957379221833","0.364715231035067","0.3871995274086"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","Staedtischer Raum","3247","0.369184765019799","0.356689549473158","0.381679980566441"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","Laendlicher Raum","1280","0.345247402512556","0.325164341806656","0.365330463218456"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","Staedtischer Raum","427","0.293225823852281","0.268860334046066","0.317591313658495"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","Laendlicher Raum","103","0.241249449291062","0.195705475919055","0.28679342266307"
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2016","kein Migrationshintergrund","Staedtischer Raum","7071","0.618595841142051","0.609561331732161","0.62763035055194"
"erwerbstätig","2016","kein Migrationshintergrund","Laendlicher Raum","4538","0.624042620778167","0.6128004725914","0.635284768964933"
"erwerbstätig","2016","direkter Migrationshintergrund","Staedtischer Raum","2483","0.630815234980201","0.618320019433559","0.643310450526842"
"erwerbstätig","2016","direkter Migrationshintergrund","Laendlicher Raum","873","0.654752597487444","0.634669536781544","0.674835658193344"
"erwerbstätig","2016","indirekter Migrationshintergrund","Staedtischer Raum","914","0.70677417614772","0.682408686341505","0.731139665953934"
"erwerbstätig","2016","indirekter Migrationshintergrund","Laendlicher Raum","236","0.758750550708938","0.71320657733693","0.804294524080945"
"erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2017","kein Migrationshintergrund","Staedtischer Raum","4285","0.376623691838313","0.368137643017728","0.385109740658899"
"nicht erwerbstätig","2017","kein Migrationshintergrund","Laendlicher Raum","2736","0.365016940796422","0.35449808090972","0.375535800683123"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","Staedtischer Raum","3758","0.360232599745754","0.348360261704851","0.372104937786657"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","Laendlicher Raum","1592","0.382064873911717","0.362895165334723","0.401234582488712"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","Staedtischer Raum","464","0.297928052714163","0.274705954048035","0.321150151380291"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","Laendlicher Raum","100","0.232574095212812","0.187401259948992","0.277746930476632"
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2017","kein Migrationshintergrund","Staedtischer Raum","8239","0.623376308161687","0.614890259341101","0.631862356982272"
"erwerbstätig","2017","kein Migrationshintergrund","Laendlicher Raum","5311","0.634983059203578","0.624464199316877","0.64550191909028"
"erwerbstätig","2017","direkter Migrationshintergrund","Staedtischer Raum","2523","0.639767400254246","0.627895062213343","0.651639738295149"
"erwerbstätig","2017","direkter Migrationshintergrund","Laendlicher Raum","876","0.617935126088283","0.598765417511288","0.637104834665277"
"erwerbstätig","2017","indirekter Migrationshintergrund","Staedtischer Raum","1026","0.702071947285837","0.678849848619709","0.725294045951965"
"erwerbstätig","2017","indirekter Migrationshintergrund","Laendlicher Raum","236","0.767425904787188","0.722253069523368","0.812598740051008"
"erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2018","kein Migrationshintergrund","Staedtischer Raum","4182","0.366472546823978","0.357905568789091","0.375039524858865"
"nicht erwerbstätig","2018","kein Migrationshintergrund","Laendlicher Raum","2597","0.358282734197641","0.347560939759072","0.369004528636211"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","Staedtischer Raum","3361","0.358166531873792","0.345977692014229","0.370355371733356"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","Laendlicher Raum","1287","0.338577314323325","0.318735067783622","0.358419560863028"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","Staedtischer Raum","416","0.256688115987203","0.234351076472435","0.279025155501971"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","Laendlicher Raum","93","0.209718287703547","0.166883909071477","0.252552666335617"
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2018","kein Migrationshintergrund","Staedtischer Raum","7970","0.633527453176022","0.624960475141135","0.642094431210909"
"erwerbstätig","2018","kein Migrationshintergrund","Laendlicher Raum","5086","0.641717265802359","0.630995471363789","0.652439060240928"
"erwerbstätig","2018","direkter Migrationshintergrund","Staedtischer Raum","2583","0.641833468126208","0.629644628266644","0.654022307985771"
"erwerbstätig","2018","direkter Migrationshintergrund","Laendlicher Raum","898","0.661422685676675","0.641580439136972","0.681264932216379"
"erwerbstätig","2018","indirekter Migrationshintergrund","Staedtischer Raum","1053","0.743311884012797","0.720974844498029","0.765648923527565"
"erwerbstätig","2018","indirekter Migrationshintergrund","Laendlicher Raum","254","0.790281712296453","0.747447333664383","0.833116090928523"
"erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2019","kein Migrationshintergrund","Staedtischer Raum","4112","0.372912375177761","0.364379888439349","0.381444861916173"
"nicht erwerbstätig","2019","kein Migrationshintergrund","Laendlicher Raum","2595","0.375064795031162","0.364208739456124","0.385920850606201"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","Staedtischer Raum","2802","0.348075870123105","0.335296945953443","0.360854794292768"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","Laendlicher Raum","1040","0.344850089383739","0.323709894201089","0.365990284566389"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","Staedtischer Raum","369","0.21372764521552","0.192771747154241","0.234683543276799"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","Laendlicher Raum","93","0.243607339202291","0.200617329682533","0.28659734872205"
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2019","kein Migrationshintergrund","Staedtischer Raum","8227","0.627087624822239","0.618555138083827","0.635620111560651"
"erwerbstätig","2019","kein Migrationshintergrund","Laendlicher Raum","5045","0.624935204968838","0.614079149393799","0.635791260543876"
"erwerbstätig","2019","direkter Migrationshintergrund","Staedtischer Raum","2536","0.651924129876895","0.639145205707232","0.664703054046557"
"erwerbstätig","2019","direkter Migrationshintergrund","Laendlicher Raum","902","0.655149910616261","0.634009715433611","0.676290105798911"
"erwerbstätig","2019","indirekter Migrationshintergrund","Staedtischer Raum","1101","0.78627235478448","0.765316456723201","0.807228252845758"
"erwerbstätig","2019","indirekter Migrationshintergrund","Laendlicher Raum","290","0.756392660797708","0.71340265127795","0.799382670317467"
"erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","2020","kein Migrationshintergrund","Staedtischer Raum","4021","0.370817642164212","0.362116477538768","0.379518806789655"
"nicht erwerbstätig","2020","kein Migrationshintergrund","Laendlicher Raum","2512","0.376154469193893","0.364938641304797","0.387370297082989"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","Staedtischer Raum","3224","0.358002309799544","0.346787570506502","0.369217049092586"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","Laendlicher Raum","917","0.357977542886254","0.338080036142003","0.377875049630505"
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","Staedtischer Raum","388","0.264568935009991","0.241504100715654","0.287633769304327"
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","Laendlicher Raum","86","0.233918787534775","0.189821038858272","0.278016536211277"
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","2020","kein Migrationshintergrund","Staedtischer Raum","7817","0.629182357835788","0.620481193210345","0.637883522461232"
"erwerbstätig","2020","kein Migrationshintergrund","Laendlicher Raum","4654","0.623845530806107","0.61262970291701","0.635061358695203"
"erwerbstätig","2020","direkter Migrationshintergrund","Staedtischer Raum","3796","0.641997690200456","0.630782950907414","0.653212429493498"
"erwerbstätig","2020","direkter Migrationshintergrund","Laendlicher Raum","1313","0.642022457113746","0.622124950369495","0.661919963857997"
"erwerbstätig","2020","indirekter Migrationshintergrund","Staedtischer Raum","1017","0.735431064990009","0.712366230695673","0.758495899284346"
"erwerbstätig","2020","indirekter Migrationshintergrund","Laendlicher Raum","268","0.766081212465225","0.721983463788723","0.810178961141728"
"erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
