"e11102","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2011","Berlin","maennlich","290","","",""
"erwerbstätig","2011","Berlin","weiblich","349","0.561286966125769","0.520971717171134","0.601602215080403"
"erwerbstätig","2011","Brandenburg","maennlich","323","0.589496877217828","0.54749760445579","0.631496149979865"
"erwerbstätig","2011","Brandenburg","weiblich","358","0.540510872631378","0.501564895437885","0.57945684982487"
"erwerbstätig","2011","Mecklenburg-Vorpommern","maennlich","192","","",""
"erwerbstätig","2011","Mecklenburg-Vorpommern","weiblich","206","","",""
"erwerbstätig","2011","Sachsen","maennlich","599","0.678441515663879","0.647599245920237","0.70928378540752"
"erwerbstätig","2011","Sachsen","weiblich","580","0.559864144069645","0.528784949494789","0.5909433386445"
"erwerbstätig","2011","Sachsen-Anhalt","maennlich","322","0.641250134533669","0.599541512400077","0.682958756667261"
"erwerbstätig","2011","Sachsen-Anhalt","weiblich","344","0.53531125913871","0.495732020341295","0.574890497936125"
"erwerbstätig","2011","Thueringen","maennlich","332","0.636472039842221","0.594643297242739","0.678300782441703"
"erwerbstätig","2011","Thueringen","weiblich","365","0.565106980742873","0.525669396902883","0.604544564582863"
"nicht erwerbstätig","2012","Schleswig-Holstein","maennlich","149","","",""
"nicht erwerbstätig","2012","Schleswig-Holstein","weiblich","216","","",""
"nicht erwerbstätig","2012","Hamburg","maennlich","61","0.308206090135058","0.243726249828765","0.37268593044135"
"nicht erwerbstätig","2012","Hamburg","weiblich","106","","",""
"nicht erwerbstätig","2012","Niedersachsen","maennlich","393","0.350661441130046","0.323651844239371","0.377671038020721"
"nicht erwerbstätig","2012","Niedersachsen","weiblich","607","0.449254625323099","0.42343737200473","0.475071878641467"
"nicht erwerbstätig","2012","Bremen","maennlich","35","0.419489084322579","0.316385851626983","0.522592317018175"
"nicht erwerbstätig","2012","Bremen","weiblich","42","0.51313394248759","0.420150264184465","0.606117620790716"
"nicht erwerbstätig","2012","Nordrhein-Westfalen","maennlich","810","0.317047919553474","0.29907506563755","0.335020773469398"
"nicht erwerbstätig","2012","Nordrhein-Westfalen","weiblich","1301","","",""
"nicht erwerbstätig","2012","Hessen","maennlich","261","","",""
"nicht erwerbstätig","2012","Hessen","weiblich","409","0.414750240808832","0.385174649660585","0.44432583195708"
"nicht erwerbstätig","2012","Rheinland-Pfalz,Saarland","maennlich","215","","",""
"nicht erwerbstätig","2012","Rheinland-Pfalz,Saarland","weiblich","371","0.430021404374308","0.397366978737763","0.462675830010854"
"nicht erwerbstätig","2012","Baden-Wuerttemberg","maennlich","421","0.267761308951524","0.245851586958933","0.289671030944116"
"nicht erwerbstätig","2012","Baden-Wuerttemberg","weiblich","717","0.413178161774378","0.390679276932201","0.435677046616555"
"nicht erwerbstätig","2012","Bayern","maennlich","602","0.320134071596878","0.299764206474081","0.340503936719676"
"nicht erwerbstätig","2012","Bayern","weiblich","895","0.402985759956964","0.383519640421168","0.422451879492761"
"nicht erwerbstätig","2012","Saarland","maennlich","","","",""
"nicht erwerbstätig","2012","Saarland","weiblich","","","",""
"nicht erwerbstätig","2012","Berlin","maennlich","160","","",""
"nicht erwerbstätig","2012","Berlin","weiblich","235","","",""
"nicht erwerbstätig","2012","Brandenburg","maennlich","211","","",""
"nicht erwerbstätig","2012","Brandenburg","weiblich","249","","",""
"nicht erwerbstätig","2012","Mecklenburg-Vorpommern","maennlich","108","","",""
"nicht erwerbstätig","2012","Mecklenburg-Vorpommern","weiblich","154","","",""
"nicht erwerbstätig","2012","Sachsen","maennlich","301","0.35613350897723","0.324691262329984","0.387575755624476"
"nicht erwerbstätig","2012","Sachsen","weiblich","409","0.466034320347271","0.434818179638335","0.497250461056207"
"nicht erwerbstätig","2012","Sachsen-Anhalt","maennlich","180","","",""
"nicht erwerbstätig","2012","Sachsen-Anhalt","weiblich","242","","",""
"nicht erwerbstätig","2012","Thueringen","maennlich","171","","",""
"nicht erwerbstätig","2012","Thueringen","weiblich","254","","",""
"erwerbstätig","2012","Schleswig-Holstein","maennlich","302","0.609697797807022","0.564676538969996","0.654719056644048"
"erwerbstätig","2012","Schleswig-Holstein","weiblich","338","0.550380101951506","0.508956550328138","0.591803653574875"
"erwerbstätig","2012","Hamburg","maennlich","136","","",""
"erwerbstätig","2012","Hamburg","weiblich","140","","",""
"erwerbstätig","2012","Niedersachsen","maennlich","806","0.649338558869954","0.622328961979279","0.676348155760629"
"erwerbstätig","2012","Niedersachsen","weiblich","819","0.550745374676901","0.524928121358533","0.57656262799527"
"erwerbstätig","2012","Bremen","maennlich","53","0.580510915677421","0.477407682981825","0.683614148373017"
"erwerbstätig","2012","Bremen","weiblich","69","0.48686605751241","0.393882379209284","0.579849735815535"
"erwerbstätig","2012","Nordrhein-Westfalen","maennlich","1765","","",""
"erwerbstätig","2012","Nordrhein-Westfalen","weiblich","1785","","",""
"erwerbstätig","2012","Hessen","maennlich","615","0.688805087271066","0.658145912910137","0.719464261631995"
"erwerbstätig","2012","Hessen","weiblich","657","0.585249759191168","0.55567416804292","0.614825350339415"
"erwerbstätig","2012","Rheinland-Pfalz,Saarland","maennlich","505","0.689956730432694","0.656173286149587","0.723740174715801"
"erwerbstätig","2012","Rheinland-Pfalz,Saarland","weiblich","512","0.569978595625692","0.537324169989146","0.602633021262237"
"erwerbstätig","2012","Baden-Wuerttemberg","maennlich","1148","","",""
"erwerbstätig","2012","Baden-Wuerttemberg","weiblich","1123","","",""
"erwerbstätig","2012","Bayern","maennlich","1413","","",""
"erwerbstätig","2012","Bayern","weiblich","1544","","",""
"erwerbstätig","2012","Saarland","maennlich","","","",""
"erwerbstätig","2012","Saarland","weiblich","","","",""
"erwerbstätig","2012","Berlin","maennlich","307","0.662092010899574","0.619192923404577","0.704991098394572"
"erwerbstätig","2012","Berlin","weiblich","355","0.569231843480437","0.529275248214965","0.60918843874591"
"erwerbstätig","2012","Brandenburg","maennlich","297","","",""
"erwerbstätig","2012","Brandenburg","weiblich","351","0.556120300602593","0.51636550893797","0.595875092267215"
"erwerbstätig","2012","Mecklenburg-Vorpommern","maennlich","183","","",""
"erwerbstätig","2012","Mecklenburg-Vorpommern","weiblich","200","","",""
"erwerbstätig","2012","Sachsen","maennlich","590","0.64386649102277","0.612424244375524","0.675308737670016"
"erwerbstätig","2012","Sachsen","weiblich","572","0.533965679652729","0.502749538943793","0.565181820361665"
"erwerbstätig","2012","Sachsen-Anhalt","maennlich","292","","",""
"erwerbstätig","2012","Sachsen-Anhalt","weiblich","335","0.516467574349203","0.475692523049301","0.557242625649106"
"erwerbstätig","2012","Thueringen","maennlich","323","0.634148665393803","0.591673754174754","0.676623576612852"
"erwerbstätig","2012","Thueringen","weiblich","346","0.552775842663174","0.512991735074187","0.59255995025216"
"nicht erwerbstätig","2013","Schleswig-Holstein","maennlich","208","","",""
"nicht erwerbstätig","2013","Schleswig-Holstein","weiblich","278","","",""
"nicht erwerbstätig","2013","Hamburg","maennlich","132","","",""
"nicht erwerbstätig","2013","Hamburg","weiblich","177","","",""
"nicht erwerbstätig","2013","Niedersachsen","maennlich","599","0.410345282728131","0.384298060299816","0.436392505156446"
"nicht erwerbstätig","2013","Niedersachsen","weiblich","772","0.468684189524842","0.444209783850349","0.493158595199336"
"nicht erwerbstätig","2013","Bremen","maennlich","58","0.515853461639426","0.422035405108733","0.609671518170119"
"nicht erwerbstätig","2013","Bremen","weiblich","67","0.623871492487793","0.542458384817423","0.705284600158163"
"nicht erwerbstätig","2013","Nordrhein-Westfalen","maennlich","1363","","",""
"nicht erwerbstätig","2013","Nordrhein-Westfalen","weiblich","1813","","",""
"nicht erwerbstätig","2013","Hessen","maennlich","438","0.395600512739782","0.365694856577054","0.42550616890251"
"nicht erwerbstätig","2013","Hessen","weiblich","606","0.470595784615324","0.442587540079742","0.498604029150907"
"nicht erwerbstätig","2013","Rheinland-Pfalz,Saarland","maennlich","371","0.394042662547831","0.360678737877467","0.427406587218194"
"nicht erwerbstätig","2013","Rheinland-Pfalz,Saarland","weiblich","511","0.479844534590358","0.44854963197403","0.511139437206686"
"nicht erwerbstätig","2013","Baden-Wuerttemberg","maennlich","734","0.38779977338543","0.365074806455833","0.410524740315027"
"nicht erwerbstätig","2013","Baden-Wuerttemberg","weiblich","1014","","",""
"nicht erwerbstätig","2013","Bayern","maennlich","953","0.391063880367618","0.370936101957471","0.411191658777765"
"nicht erwerbstätig","2013","Bayern","weiblich","1247","","",""
"nicht erwerbstätig","2013","Saarland","maennlich","","","",""
"nicht erwerbstätig","2013","Saarland","weiblich","","","",""
"nicht erwerbstätig","2013","Berlin","maennlich","237","","",""
"nicht erwerbstätig","2013","Berlin","weiblich","306","0.477016055595364","0.438794632953239","0.515237478237489"
"nicht erwerbstätig","2013","Brandenburg","maennlich","246","","",""
"nicht erwerbstätig","2013","Brandenburg","weiblich","296","","",""
"nicht erwerbstätig","2013","Mecklenburg-Vorpommern","maennlich","111","","",""
"nicht erwerbstätig","2013","Mecklenburg-Vorpommern","weiblich","147","","",""
"nicht erwerbstätig","2013","Sachsen","maennlich","302","0.337527159950392","0.305886695594211","0.369167624306573"
"nicht erwerbstätig","2013","Sachsen","weiblich","412","0.452012301811198","0.420397522927962","0.483627080694435"
"nicht erwerbstätig","2013","Sachsen-Anhalt","maennlich","214","","",""
"nicht erwerbstätig","2013","Sachsen-Anhalt","weiblich","264","","",""
"nicht erwerbstätig","2013","Thueringen","maennlich","178","","",""
"nicht erwerbstätig","2013","Thueringen","weiblich","249","","",""
"erwerbstätig","2013","Schleswig-Holstein","maennlich","283","","",""
"erwerbstätig","2013","Schleswig-Holstein","weiblich","327","0.524062140873816","0.484266369847571","0.563857911900062"
"erwerbstätig","2013","Hamburg","maennlich","127","","",""
"erwerbstätig","2013","Hamburg","weiblich","136","","",""
"erwerbstätig","2013","Niedersachsen","maennlich","771","0.589654717271869","0.563607494843554","0.615701939700184"
"erwerbstätig","2013","Niedersachsen","weiblich","825","0.531315810475158","0.506841404800664","0.555790216149651"
"erwerbstätig","2013","Bremen","maennlich","51","0.484146538360574","0.390328481829881","0.577964594891267"
"erwerbstätig","2013","Bremen","weiblich","69","0.376128507512207","0.294715399841837","0.457541615182577"
"erwerbstätig","2013","Nordrhein-Westfalen","maennlich","1633","","",""
"erwerbstätig","2013","Nordrhein-Westfalen","weiblich","1713","","",""
"erwerbstätig","2013","Hessen","maennlich","589","0.604399487260218","0.574493831097491","0.634305143422946"
"erwerbstätig","2013","Hessen","weiblich","614","0.529404215384676","0.501395970849093","0.557412459920258"
"erwerbstätig","2013","Rheinland-Pfalz,Saarland","maennlich","453","0.605957337452169","0.572593412781806","0.639321262122533"
"erwerbstätig","2013","Rheinland-Pfalz,Saarland","weiblich","468","0.520155465409642","0.488860562793314","0.55145036802597"
"erwerbstätig","2013","Baden-Wuerttemberg","maennlich","1032","","",""
"erwerbstätig","2013","Baden-Wuerttemberg","weiblich","1062","","",""
"erwerbstätig","2013","Bayern","maennlich","1305","","",""
"erwerbstätig","2013","Bayern","weiblich","1478","","",""
"erwerbstätig","2013","Saarland","maennlich","","","",""
"erwerbstätig","2013","Saarland","weiblich","","","",""
"erwerbstätig","2013","Berlin","maennlich","292","","",""
"erwerbstätig","2013","Berlin","weiblich","350","0.522983944404636","0.484762521762511","0.561205367046761"
"erwerbstätig","2013","Brandenburg","maennlich","276","","",""
"erwerbstätig","2013","Brandenburg","weiblich","326","0.523236174569615","0.483984930391203","0.562487418748028"
"erwerbstätig","2013","Mecklenburg-Vorpommern","maennlich","162","","",""
"erwerbstätig","2013","Mecklenburg-Vorpommern","weiblich","194","","",""
"erwerbstätig","2013","Sachsen","maennlich","556","0.662472840049608","0.630832375693427","0.694113304405789"
"erwerbstätig","2013","Sachsen","weiblich","540","0.547987698188802","0.516372919305565","0.579602477072038"
"erwerbstätig","2013","Sachsen-Anhalt","maennlich","280","","",""
"erwerbstätig","2013","Sachsen-Anhalt","weiblich","331","0.490202742491276","0.450035111015576","0.530370373966977"
"erwerbstätig","2013","Thueringen","maennlich","298","","",""
"erwerbstätig","2013","Thueringen","weiblich","333","0.564224028758359","0.523938967603766","0.604509089912952"
"nicht erwerbstätig","2014","Schleswig-Holstein","maennlich","150","","",""
"nicht erwerbstätig","2014","Schleswig-Holstein","weiblich","211","","",""
"nicht erwerbstätig","2014","Hamburg","maennlich","69","0.3406048278761","0.276507972261401","0.404701683490799"
"nicht erwerbstätig","2014","Hamburg","weiblich","90","0.455525555602797","0.393037314379903","0.518013796825691"
"nicht erwerbstätig","2014","Niedersachsen","maennlich","419","0.341405578736019","0.315129305655397","0.367681851816642"
"nicht erwerbstätig","2014","Niedersachsen","weiblich","589","0.447261624164395","0.421345860332929","0.473177387995861"
"nicht erwerbstätig","2014","Bremen","maennlich","43","0.411798338522489","0.313347846037365","0.510248831007612"
"nicht erwerbstätig","2014","Bremen","weiblich","49","0.497238308433094","0.40851626104118","0.585960355825009"
"nicht erwerbstätig","2014","Nordrhein-Westfalen","maennlich","847","0.339460025432358","0.321407274854259","0.357512776010457"
"nicht erwerbstätig","2014","Nordrhein-Westfalen","weiblich","1221","","",""
"nicht erwerbstätig","2014","Hessen","maennlich","264","","",""
"nicht erwerbstätig","2014","Hessen","weiblich","386","0.40908304453029","0.379071543042863","0.439094546017717"
"nicht erwerbstätig","2014","Rheinland-Pfalz,Saarland","maennlich","228","","",""
"nicht erwerbstätig","2014","Rheinland-Pfalz,Saarland","weiblich","381","0.465692531460402","0.432735201972602","0.498649860948202"
"nicht erwerbstätig","2014","Baden-Wuerttemberg","maennlich","416","0.304163877724069","0.281126872989106","0.327200882459031"
"nicht erwerbstätig","2014","Baden-Wuerttemberg","weiblich","643","0.426095462280173","0.403025386554394","0.449165538005951"
"nicht erwerbstätig","2014","Bayern","maennlich","593","0.311839112224163","0.291829890203591","0.331848334244735"
"nicht erwerbstätig","2014","Bayern","weiblich","858","0.384763848730185","0.365423082972959","0.404104614487412"
"nicht erwerbstätig","2014","Saarland","maennlich","","","",""
"nicht erwerbstätig","2014","Saarland","weiblich","","","",""
"nicht erwerbstätig","2014","Berlin","maennlich","163","","",""
"nicht erwerbstätig","2014","Berlin","weiblich","205","","",""
"nicht erwerbstätig","2014","Brandenburg","maennlich","200","","",""
"nicht erwerbstätig","2014","Brandenburg","weiblich","255","","",""
"nicht erwerbstätig","2014","Mecklenburg-Vorpommern","maennlich","95","0.405733950853174","0.345227878118364","0.466240023587984"
"nicht erwerbstätig","2014","Mecklenburg-Vorpommern","weiblich","130","","",""
"nicht erwerbstätig","2014","Sachsen","maennlich","261","","",""
"nicht erwerbstätig","2014","Sachsen","weiblich","341","0.417983372457029","0.38503805367265","0.450928691241408"
"nicht erwerbstätig","2014","Sachsen-Anhalt","maennlich","161","","",""
"nicht erwerbstätig","2014","Sachsen-Anhalt","weiblich","224","","",""
"nicht erwerbstätig","2014","Thueringen","maennlich","168","","",""
"nicht erwerbstätig","2014","Thueringen","weiblich","227","","",""
"erwerbstätig","2014","Schleswig-Holstein","maennlich","272","","",""
"erwerbstätig","2014","Schleswig-Holstein","weiblich","319","0.526448664789343","0.483940563845435","0.568956765733251"
"erwerbstätig","2014","Hamburg","maennlich","141","","",""
"erwerbstätig","2014","Hamburg","weiblich","154","","",""
"erwerbstätig","2014","Niedersachsen","maennlich","832","0.658594421263981","0.632318148183358","0.684870694344603"
"erwerbstätig","2014","Niedersachsen","weiblich","825","0.552738375835605","0.526822612004139","0.578654139667071"
"erwerbstätig","2014","Bremen","maennlich","53","0.588201661477511","0.489751168992388","0.686652153962635"
"erwerbstätig","2014","Bremen","weiblich","73","0.502761691566905","0.414039644174991","0.59148373895882"
"erwerbstätig","2014","Nordrhein-Westfalen","maennlich","1796","","",""
"erwerbstätig","2014","Nordrhein-Westfalen","weiblich","1906","","",""
"erwerbstätig","2014","Hessen","maennlich","641","0.682130681471366","0.651793034110917","0.712468328831815"
"erwerbstätig","2014","Hessen","weiblich","645","0.59091695546971","0.560905453982283","0.620928456957136"
"erwerbstätig","2014","Rheinland-Pfalz,Saarland","maennlich","514","0.663396488811173","0.629395461143922","0.697397516478425"
"erwerbstätig","2014","Rheinland-Pfalz,Saarland","weiblich","499","0.534307468539598","0.501350139051798","0.567264798027398"
"erwerbstätig","2014","Baden-Wuerttemberg","maennlich","1116","","",""
"erwerbstätig","2014","Baden-Wuerttemberg","weiblich","1122","","",""
"erwerbstätig","2014","Bayern","maennlich","1466","","",""
"erwerbstätig","2014","Bayern","weiblich","1573","","",""
"erwerbstätig","2014","Saarland","maennlich","","","",""
"erwerbstätig","2014","Saarland","weiblich","","","",""
"erwerbstätig","2014","Berlin","maennlich","293","","",""
"erwerbstätig","2014","Berlin","weiblich","349","0.60925723229167","0.568627961338398","0.649886503244943"
"erwerbstätig","2014","Brandenburg","maennlich","277","","",""
"erwerbstätig","2014","Brandenburg","weiblich","311","0.532977437776855","0.491875412797198","0.574079462756512"
"erwerbstätig","2014","Mecklenburg-Vorpommern","maennlich","158","","",""
"erwerbstätig","2014","Mecklenburg-Vorpommern","weiblich","184","","",""
"erwerbstätig","2014","Sachsen","maennlich","513","0.674460486678511","0.641449559585984","0.707471413771038"
"erwerbstätig","2014","Sachsen","weiblich","520","0.582016627542971","0.549071308758592","0.61496194632735"
"erwerbstätig","2014","Sachsen-Anhalt","maennlich","285","","",""
"erwerbstätig","2014","Sachsen-Anhalt","weiblich","309","0.488894818426653","0.446457557438756","0.531332079414549"
"erwerbstätig","2014","Thueringen","maennlich","289","","",""
"erwerbstätig","2014","Thueringen","weiblich","332","0.568255093252808","0.527194287539379","0.609315898966237"
"nicht erwerbstätig","2015","Schleswig-Holstein","maennlich","150","","",""
"nicht erwerbstätig","2015","Schleswig-Holstein","weiblich","201","","",""
"nicht erwerbstätig","2015","Hamburg","maennlich","75","0.361184588344683","0.29742108914362","0.424948087545745"
"nicht erwerbstätig","2015","Hamburg","weiblich","106","","",""
"nicht erwerbstätig","2015","Niedersachsen","maennlich","470","0.361613735927636","0.334838859966999","0.388388611888272"
"nicht erwerbstätig","2015","Niedersachsen","weiblich","630","0.436926537679594","0.411254505009467","0.462598570349721"
"nicht erwerbstätig","2015","Bremen","maennlich","43","0.510971319684678","0.405322586802309","0.616620052567046"
"nicht erwerbstätig","2015","Bremen","weiblich","48","0.509494468376503","0.414773115242126","0.604215821510881"
"nicht erwerbstätig","2015","Nordrhein-Westfalen","maennlich","973","0.366574478081852","0.348126725216883","0.385022230946821"
"nicht erwerbstätig","2015","Nordrhein-Westfalen","weiblich","1330","","",""
"nicht erwerbstätig","2015","Hessen","maennlich","304","0.320968132622189","0.290227891757966","0.351708373486412"
"nicht erwerbstätig","2015","Hessen","weiblich","426","0.401885627927446","0.371958701554617","0.431812554300276"
"nicht erwerbstätig","2015","Rheinland-Pfalz,Saarland","maennlich","274","","",""
"nicht erwerbstätig","2015","Rheinland-Pfalz,Saarland","weiblich","410","0.477502209247494","0.444630960488734","0.510373458006255"
"nicht erwerbstätig","2015","Baden-Wuerttemberg","maennlich","465","0.302426884020592","0.279336489044042","0.325517278997143"
"nicht erwerbstätig","2015","Baden-Wuerttemberg","weiblich","710","0.44451079700766","0.421249383526634","0.467772210488687"
"nicht erwerbstätig","2015","Bayern","maennlich","706","0.312811657146102","0.292799997085137","0.332823317207067"
"nicht erwerbstätig","2015","Bayern","weiblich","908","0.377535862576282","0.358205682509954","0.39686604264261"
"nicht erwerbstätig","2015","Saarland","maennlich","","","",""
"nicht erwerbstätig","2015","Saarland","weiblich","","","",""
"nicht erwerbstätig","2015","Berlin","maennlich","187","","",""
"nicht erwerbstätig","2015","Berlin","weiblich","230","","",""
"nicht erwerbstätig","2015","Brandenburg","maennlich","201","","",""
"nicht erwerbstätig","2015","Brandenburg","weiblich","267","","",""
"nicht erwerbstätig","2015","Mecklenburg-Vorpommern","maennlich","98","0.386614970102394","0.32600721892415","0.447222721280639"
"nicht erwerbstätig","2015","Mecklenburg-Vorpommern","weiblich","123","","",""
"nicht erwerbstätig","2015","Sachsen","maennlich","251","","",""
"nicht erwerbstätig","2015","Sachsen","weiblich","324","0.40646737814497","0.372869514948941","0.440065241341"
"nicht erwerbstätig","2015","Sachsen-Anhalt","maennlich","159","","",""
"nicht erwerbstätig","2015","Sachsen-Anhalt","weiblich","234","","",""
"nicht erwerbstätig","2015","Thueringen","maennlich","176","","",""
"nicht erwerbstätig","2015","Thueringen","weiblich","238","","",""
"erwerbstätig","2015","Schleswig-Holstein","maennlich","266","","",""
"erwerbstätig","2015","Schleswig-Holstein","weiblich","298","","",""
"erwerbstätig","2015","Hamburg","maennlich","143","","",""
"erwerbstätig","2015","Hamburg","weiblich","146","","",""
"erwerbstätig","2015","Niedersachsen","maennlich","767","0.638386264072364","0.611611388111728","0.665161140033001"
"erwerbstätig","2015","Niedersachsen","weiblich","804","0.563073462320406","0.537401429650279","0.588745494990533"
"erwerbstätig","2015","Bremen","maennlich","43","0.489028680315322","0.383379947432954","0.594677413197691"
"erwerbstätig","2015","Bremen","weiblich","59","0.490505531623496","0.395784178489119","0.585226884757874"
"erwerbstätig","2015","Nordrhein-Westfalen","maennlich","1648","","",""
"erwerbstätig","2015","Nordrhein-Westfalen","weiblich","1765","","",""
"erwerbstätig","2015","Hessen","maennlich","582","0.679031867377811","0.648291626513588","0.709772108242034"
"erwerbstätig","2015","Hessen","weiblich","605","0.598114372072553","0.568187445699724","0.628041298445383"
"erwerbstätig","2015","Rheinland-Pfalz,Saarland","maennlich","487","0.643848462161051","0.609826057483603","0.6778708668385"
"erwerbstätig","2015","Rheinland-Pfalz,Saarland","weiblich","477","0.522497790752505","0.489626541993745","0.555369039511266"
"erwerbstätig","2015","Baden-Wuerttemberg","maennlich","1055","","",""
"erwerbstätig","2015","Baden-Wuerttemberg","weiblich","1043","","",""
"erwerbstätig","2015","Bayern","maennlich","1356","","",""
"erwerbstätig","2015","Bayern","weiblich","1508","","",""
"erwerbstätig","2015","Saarland","maennlich","","","",""
"erwerbstätig","2015","Saarland","weiblich","","","",""
"erwerbstätig","2015","Berlin","maennlich","270","","",""
"erwerbstätig","2015","Berlin","weiblich","318","0.581457324503489","0.540153847998633","0.622760801008346"
"erwerbstätig","2015","Brandenburg","maennlich","265","","",""
"erwerbstätig","2015","Brandenburg","weiblich","298","","",""
"erwerbstätig","2015","Mecklenburg-Vorpommern","maennlich","150","","",""
"erwerbstätig","2015","Mecklenburg-Vorpommern","weiblich","192","","",""
"erwerbstätig","2015","Sachsen","maennlich","492","0.696920472041999","0.663874114582116","0.729966829501882"
"erwerbstätig","2015","Sachsen","weiblich","497","0.59353262185503","0.559934758659","0.627130485051059"
"erwerbstätig","2015","Sachsen-Anhalt","maennlich","250","","",""
"erwerbstätig","2015","Sachsen-Anhalt","weiblich","268","","",""
"erwerbstätig","2015","Thueringen","maennlich","280","","",""
"erwerbstätig","2015","Thueringen","weiblich","293","","",""
"nicht erwerbstätig","2016","Schleswig-Holstein","maennlich","237","","",""
"nicht erwerbstätig","2016","Schleswig-Holstein","weiblich","237","","",""
"nicht erwerbstätig","2016","Hamburg","maennlich","69","0.337456158015323","0.273504113473646","0.401408202557"
"nicht erwerbstätig","2016","Hamburg","weiblich","116","","",""
"nicht erwerbstätig","2016","Niedersachsen","maennlich","576","0.346627241526831","0.320954456600428","0.372300026453235"
"nicht erwerbstätig","2016","Niedersachsen","weiblich","664","0.426542972213668","0.40115656955646","0.451929374870877"
"nicht erwerbstätig","2016","Bremen","maennlich","69","0.550775737963151","0.459864374063286","0.641687101863016"
"nicht erwerbstätig","2016","Bremen","weiblich","65","0.563829860035057","0.474730084143434","0.652929635926681"
"nicht erwerbstätig","2016","Nordrhein-Westfalen","maennlich","1200","","",""
"nicht erwerbstätig","2016","Nordrhein-Westfalen","weiblich","1349","","",""
"nicht erwerbstätig","2016","Hessen","maennlich","342","0.311211606513369","0.28060434625644","0.341818866770297"
"nicht erwerbstätig","2016","Hessen","weiblich","441","0.423173139559708","0.392658015476857","0.453688263642558"
"nicht erwerbstätig","2016","Rheinland-Pfalz,Saarland","maennlich","373","0.326328286139405","0.295064416144988","0.357592156133821"
"nicht erwerbstätig","2016","Rheinland-Pfalz,Saarland","weiblich","437","0.454449741883375","0.422080952054558","0.486818531712192"
"nicht erwerbstätig","2016","Baden-Wuerttemberg","maennlich","531","0.284246947893127","0.261645727775668","0.306848168010585"
"nicht erwerbstätig","2016","Baden-Wuerttemberg","weiblich","679","0.408039453187673","0.384833312967514","0.431245593407832"
"nicht erwerbstätig","2016","Bayern","maennlich","702","0.280209901208135","0.260596043036392","0.299823759379878"
"nicht erwerbstätig","2016","Bayern","weiblich","839","0.367392564019776","0.347642999585674","0.387142128453879"
"nicht erwerbstätig","2016","Saarland","maennlich","","","",""
"nicht erwerbstätig","2016","Saarland","weiblich","","","",""
"nicht erwerbstätig","2016","Berlin","maennlich","197","","",""
"nicht erwerbstätig","2016","Berlin","weiblich","242","","",""
"nicht erwerbstätig","2016","Brandenburg","maennlich","250","","",""
"nicht erwerbstätig","2016","Brandenburg","weiblich","270","","",""
"nicht erwerbstätig","2016","Mecklenburg-Vorpommern","maennlich","135","","",""
"nicht erwerbstätig","2016","Mecklenburg-Vorpommern","weiblich","148","","",""
"nicht erwerbstätig","2016","Sachsen","maennlich","320","0.299513293140116","0.267306641057314","0.331719945222917"
"nicht erwerbstätig","2016","Sachsen","weiblich","359","0.39293397460471","0.359885998702077","0.425981950507342"
"nicht erwerbstätig","2016","Sachsen-Anhalt","maennlich","184","","",""
"nicht erwerbstätig","2016","Sachsen-Anhalt","weiblich","241","","",""
"nicht erwerbstätig","2016","Thueringen","maennlich","194","","",""
"nicht erwerbstätig","2016","Thueringen","weiblich","217","","",""
"erwerbstätig","2016","Schleswig-Holstein","maennlich","261","","",""
"erwerbstätig","2016","Schleswig-Holstein","weiblich","281","","",""
"erwerbstätig","2016","Hamburg","maennlich","141","","",""
"erwerbstätig","2016","Hamburg","weiblich","142","","",""
"erwerbstätig","2016","Niedersachsen","maennlich","744","0.653372758473169","0.627699973546765","0.679045543399572"
"erwerbstätig","2016","Niedersachsen","weiblich","794","0.573457027786332","0.548070625129123","0.59884343044354"
"erwerbstätig","2016","Bremen","maennlich","46","0.449224262036849","0.358312898136984","0.540135625936714"
"erwerbstätig","2016","Bremen","weiblich","54","0.436170139964943","0.347070364073319","0.525269915856566"
"erwerbstätig","2016","Nordrhein-Westfalen","maennlich","1593","","",""
"erwerbstätig","2016","Nordrhein-Westfalen","weiblich","1715","","",""
"erwerbstätig","2016","Hessen","maennlich","537","0.688788393486632","0.658181133229703","0.71939565374356"
"erwerbstätig","2016","Hessen","weiblich","566","0.576826860440293","0.546311736357442","0.607341984523143"
"erwerbstätig","2016","Rheinland-Pfalz,Saarland","maennlich","491","0.673671713860595","0.642407843866179","0.704935583855012"
"erwerbstätig","2016","Rheinland-Pfalz,Saarland","weiblich","472","0.545550258116625","0.513181468287808","0.577919047945442"
"erwerbstätig","2016","Baden-Wuerttemberg","maennlich","999","0.715753052106873","0.693151831989415","0.738354272224332"
"erwerbstätig","2016","Baden-Wuerttemberg","weiblich","1044","","",""
"erwerbstätig","2016","Bayern","maennlich","1312","","",""
"erwerbstätig","2016","Bayern","weiblich","1450","","",""
"erwerbstätig","2016","Saarland","maennlich","","","",""
"erwerbstätig","2016","Saarland","weiblich","","","",""
"erwerbstätig","2016","Berlin","maennlich","270","","",""
"erwerbstätig","2016","Berlin","weiblich","312","0.610077898380176","0.569463990361948","0.650691806398403"
"erwerbstätig","2016","Brandenburg","maennlich","257","","",""
"erwerbstätig","2016","Brandenburg","weiblich","290","","",""
"erwerbstätig","2016","Mecklenburg-Vorpommern","maennlich","145","","",""
