year,age_gr,quintil_oecd,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,5th Quintile,Full-time,0.16629,104,104,0.09438,0.23819
2015,30-45 y.,1st Quintile,Full-time,0.13141,157,614,0.10467,0.15816
2015,30-45 y.,1st Quintile,Part-time,0.14361,311,614,0.11584,0.17137
2015,30-45 y.,1st Quintile,Either,0.07857,112,614,0.05727,0.09987
2015,30-45 y.,1st Quintile,I'm not sure yet,0.01812,34,614,0.00756,0.02868
2015,30-45 y.,2nd Quintile,Full-time,0.04687,61,211,0.01828,0.07545
2015,30-45 y.,2nd Quintile,Part-time,0.07373,150,211,0.03838,0.10907
2015,30-45 y.,3rd Quintile,Full-time,0.03471,42,162,0.00644,0.06299
2015,30-45 y.,3rd Quintile,Part-time,0.06274,120,162,0.02528,0.10020
2015,30-45 y.,4th Quintile,Part-time,0.04508,80,80,-0.00067,0.09083
2015,30-45 y.,5th Quintile,Part-time,0.03115,58,58,-0.01395,0.07626
2015,46-65 y.,1st Quintile,Full-time,0.08957,113,346,0.05944,0.11970
2015,46-65 y.,1st Quintile,Part-time,0.07860,153,346,0.05020,0.10700
2015,46-65 y.,1st Quintile,Either,0.05140,80,346,0.02810,0.07470
2015,46-65 y.,2nd Quintile,Full-time,0.02251,38,94,-0.00764,0.05266
2015,46-65 y.,2nd Quintile,Part-time,0.04249,56,94,0.00149,0.08348
2015,46-65 y.,3rd Quintile,Part-time,0.01787,40,40,-0.02371,0.05945
2015,46-65 y.,4th Quintile,Part-time,0.01259,36,36,-0.02435,0.04952
2015,46-65 y.,5th Quintile,Part-time,0.01724,47,47,-0.02038,0.05486
2016,17-29 y.,1st Quintile,Full-time,0.26580,342,590,0.23012,0.30147
2016,17-29 y.,1st Quintile,Part-time,0.09550,150,590,0.07176,0.11923
2016,17-29 y.,1st Quintile,Either,0.07104,98,590,0.05029,0.09178
2016,17-29 y.,2nd Quintile,Full-time,0.16454,150,244,0.11792,0.21115
2016,17-29 y.,2nd Quintile,Part-time,0.04250,54,244,0.01714,0.06787
2016,17-29 y.,2nd Quintile,Either,0.04104,40,244,0.01609,0.06598
2016,17-29 y.,3rd Quintile,Full-time,0.15989,120,120,0.09404,0.22574
2016,17-29 y.,4th Quintile,Full-time,0.12507,112,112,0.06353,0.18661
2016,17-29 y.,5th Quintile,Full-time,0.16438,92,92,0.08823,0.24053
2016,30-45 y.,1st Quintile,Full-time,0.10089,160,603,0.07683,0.12495
2016,30-45 y.,1st Quintile,Part-time,0.14192,296,603,0.11404,0.16979
2016,30-45 y.,1st Quintile,Either,0.08907,109,603,0.06632,0.11182
2016,30-45 y.,1st Quintile,I'm not sure yet,0.02867,38,603,0.01534,0.04199
2016,30-45 y.,2nd Quintile,Full-time,0.06332,70,231,0.03184,0.09479
2016,30-45 y.,2nd Quintile,Part-time,0.08429,161,231,0.04838,0.12019
2016,30-45 y.,3rd Quintile,Full-time,0.02086,36,123,-0.00450,0.04622
2016,30-45 y.,3rd Quintile,Part-time,0.05468,87,123,0.01433,0.09502
2016,30-45 y.,4th Quintile,Part-time,0.04109,66,66,-0.00717,0.08935
2016,30-45 y.,5th Quintile,Part-time,0.03780,64,64,-0.00929,0.08489
2016,46-65 y.,1st Quintile,Full-time,0.08883,108,328,0.05800,0.11967
2016,46-65 y.,1st Quintile,Part-time,0.07884,127,328,0.04963,0.10805
2016,46-65 y.,1st Quintile,Either,0.05050,93,328,0.02676,0.07423
2016,46-65 y.,2nd Quintile,Full-time,0.02090,31,87,-0.00933,0.05113
2016,46-65 y.,2nd Quintile,Part-time,0.03299,56,87,-0.00476,0.07074
2016,46-65 y.,4th Quintile,Part-time,0.01180,31,31,-0.02684,0.05043
2016,46-65 y.,5th Quintile,Part-time,0.01507,33,33,-0.02714,0.05729
2017,17-29 y.,1st Quintile,Full-time,0.23693,478,873,0.20871,0.26515
2017,17-29 y.,1st Quintile,Part-time,0.08584,191,873,0.06724,0.10443
2017,17-29 y.,1st Quintile,Either,0.05940,141,873,0.04372,0.07509
2017,17-29 y.,1st Quintile,I'm not sure yet,0.02250,63,873,0.01266,0.03234
2017,17-29 y.,2nd Quintile,Full-time,0.16661,155,248,0.12014,0.21308
2017,17-29 y.,2nd Quintile,Part-time,0.02682,47,248,0.00667,0.04697
2017,17-29 y.,2nd Quintile,Either,0.05206,46,248,0.02436,0.07976
2017,17-29 y.,3rd Quintile,Full-time,0.14376,124,124,0.08176,0.20577
2017,17-29 y.,4th Quintile,Full-time,0.14611,106,106,0.07855,0.21368
2017,17-29 y.,5th Quintile,Full-time,0.14659,79,79,0.06810,0.22509
2017,30-45 y.,1st Quintile,Full-time,0.11720,464,1159,0.09868,0.13573
2017,30-45 y.,1st Quintile,Part-time,0.15409,438,1159,0.13330,0.17489
2017,30-45 y.,1st Quintile,Either,0.10111,188,1159,0.08375,0.11848
2017,30-45 y.,1st Quintile,I'm not sure yet,0.01500,69,1159,0.00800,0.02200
2017,30-45 y.,2nd Quintile,Full-time,0.04124,68,241,0.01608,0.06639
2017,30-45 y.,2nd Quintile,Part-time,0.04788,137,241,0.02086,0.07489
2017,30-45 y.,2nd Quintile,Either,0.01583,36,241,0.00004,0.03163
2017,30-45 y.,3rd Quintile,Full-time,0.02953,31,105,-0.00300,0.06207
2017,30-45 y.,3rd Quintile,Part-time,0.04502,74,105,0.00517,0.08486
2017,30-45 y.,4th Quintile,Part-time,0.04966,74,74,-0.00018,0.09950
2017,30-45 y.,5th Quintile,Part-time,0.03981,41,41,-0.02078,0.10039
2017,46-65 y.,1st Quintile,Full-time,0.06087,174,468,0.03919,0.08256
2017,46-65 y.,1st Quintile,Part-time,0.08623,175,468,0.06077,0.11168
2017,46-65 y.,1st Quintile,Either,0.05768,80,468,0.03653,0.07882
2017,46-65 y.,1st Quintile,I'm not sure yet,0.01725,39,468,0.00544,0.02906
2017,46-65 y.,2nd Quintile,Part-time,0.04342,53,53,-0.01197,0.09882
2017,46-65 y.,3rd Quintile,Part-time,0.02868,43,43,-0.02180,0.07916
2018,17-29 y.,1st Quintile,Full-time,0.21663,556,1052,0.19173,0.24154
2018,17-29 y.,1st Quintile,Part-time,0.09224,254,1052,0.07475,0.10974
2018,17-29 y.,1st Quintile,Either,0.07170,154,1052,0.05610,0.08730
2018,17-29 y.,1st Quintile,I'm not sure yet,0.01876,88,1052,0.01055,0.02696
2018,17-29 y.,2nd Quintile,Full-time,0.13994,181,293,0.10015,0.17974
2018,17-29 y.,2nd Quintile,Part-time,0.05212,63,293,0.02662,0.07761
2018,17-29 y.,2nd Quintile,Either,0.03381,49,293,0.01308,0.05455
2018,17-29 y.,3rd Quintile,Full-time,0.14161,138,170,0.08904,0.19417
2018,17-29 y.,3rd Quintile,Either,0.02451,32,170,0.00120,0.04782
2018,17-29 y.,4th Quintile,Full-time,0.13565,92,92,0.06529,0.20600
2018,17-29 y.,5th Quintile,Full-time,0.13800,86,86,0.06468,0.21132
2018,30-45 y.,1st Quintile,Full-time,0.13127,552,1322,0.11306,0.14948
2018,30-45 y.,1st Quintile,Part-time,0.14206,500,1322,0.12323,0.16088
2018,30-45 y.,1st Quintile,Either,0.05866,169,1322,0.04599,0.07133
2018,30-45 y.,1st Quintile,I'm not sure yet,0.01198,101,1322,0.00612,0.01785
2018,30-45 y.,2nd Quintile,Full-time,0.02383,82,239,0.00445,0.04321
2018,30-45 y.,2nd Quintile,Part-time,0.07864,157,239,0.04444,0.11283
2018,30-45 y.,3rd Quintile,Full-time,0.03823,45,133,0.00552,0.07094
2018,30-45 y.,3rd Quintile,Part-time,0.03976,88,133,0.00642,0.07309
2018,30-45 y.,4th Quintile,Part-time,0.05387,70,70,0.00060,0.10714
2018,30-45 y.,5th Quintile,Part-time,0.03338,53,53,-0.01544,0.08220
2018,46-65 y.,1st Quintile,Full-time,0.05968,211,594,0.04062,0.07875
2018,46-65 y.,1st Quintile,Part-time,0.09220,199,594,0.06891,0.11549
2018,46-65 y.,1st Quintile,Either,0.05088,117,594,0.03319,0.06856
2018,46-65 y.,1st Quintile,I'm not sure yet,0.03340,67,594,0.01894,0.04786
2018,46-65 y.,2nd Quintile,Full-time,0.01667,39,97,-0.00894,0.04228
2018,46-65 y.,2nd Quintile,Part-time,0.03433,58,97,-0.00209,0.07075
2018,46-65 y.,3rd Quintile,Part-time,0.01581,35,35,-0.02612,0.05773
2018,46-65 y.,4th Quintile,Part-time,0.01029,32,32,-0.02523,0.04581
2019,17-29 y.,1st Quintile,Full-time,0.20555,460,918,0.17940,0.23171
2019,17-29 y.,1st Quintile,Part-time,0.10062,257,918,0.08115,0.12009
2019,17-29 y.,1st Quintile,Either,0.06555,125,918,0.04953,0.08157
2019,17-29 y.,1st Quintile,I'm not sure yet,0.03380,76,918,0.02210,0.04550
2019,17-29 y.,2nd Quintile,Full-time,0.14353,149,247,0.09972,0.18735
2019,17-29 y.,2nd Quintile,Part-time,0.04279,56,247,0.01750,0.06808
2019,17-29 y.,2nd Quintile,Either,0.04015,42,247,0.01562,0.06469
2019,17-29 y.,3rd Quintile,Full-time,0.09479,92,92,0.03461,0.15498
2019,17-29 y.,4th Quintile,Full-time,0.17930,85,85,0.09727,0.26134
2019,17-29 y.,5th Quintile,Full-time,0.10733,73,73,0.03583,0.17883
2019,30-45 y.,1st Quintile,Full-time,0.11774,513,1295,0.10018,0.13530
2019,30-45 y.,1st Quintile,Part-time,0.13728,556,1295,0.11853,0.15603
2019,30-45 y.,1st Quintile,Either,0.06960,132,1295,0.05574,0.08347
2019,30-45 y.,1st Quintile,I'm not sure yet,0.01805,94,1295,0.01080,0.02530
2019,30-45 y.,2nd Quintile,Full-time,0.03329,58,169,0.00616,0.06042
2019,30-45 y.,2nd Quintile,Part-time,0.06562,111,169,0.02817,0.10306
2019,30-45 y.,3rd Quintile,Part-time,0.05314,68,68,-0.00057,0.10686
2019,30-45 y.,4th Quintile,Part-time,0.06134,69,69,0.00431,0.11837
2019,30-45 y.,5th Quintile,Part-time,0.02813,36,36,-0.02665,0.08290
2019,46-65 y.,1st Quintile,Full-time,0.05276,209,600,0.03486,0.07067
2019,46-65 y.,1st Quintile,Part-time,0.08151,227,600,0.05959,0.10342
2019,46-65 y.,1st Quintile,Either,0.04389,89,600,0.02748,0.06029
2019,46-65 y.,1st Quintile,I'm not sure yet,0.02313,75,600,0.01109,0.03517
2019,46-65 y.,2nd Quintile,Full-time,0.02018,37,97,-0.00795,0.04832
2019,46-65 y.,2nd Quintile,Part-time,0.03175,60,97,-0.00332,0.06682
2019,46-65 y.,3rd Quintile,Part-time,0.01614,34,34,-0.02685,0.05913
2020,17-29 y.,1st Quintile,Full-time,0.16899,395,823,0.14338,0.19461
2020,17-29 y.,1st Quintile,Part-time,0.10444,221,823,0.08353,0.12535
2020,17-29 y.,1st Quintile,Either,0.07840,117,823,0.06003,0.09678
2020,17-29 y.,1st Quintile,I'm not sure yet,0.03855,90,823,0.02539,0.05171
2020,17-29 y.,2nd Quintile,Full-time,0.18391,147,267,0.13735,0.23046
2020,17-29 y.,2nd Quintile,Part-time,0.03117,34,267,0.01028,0.05205
2020,17-29 y.,2nd Quintile,Either,0.03749,49,267,0.01466,0.06032
2020,17-29 y.,2nd Quintile,I'm not sure yet,0.03948,37,267,0.01608,0.06288
2020,17-29 y.,3rd Quintile,Full-time,0.11630,89,89,0.04932,0.18328
2020,17-29 y.,4th Quintile,Full-time,0.09400,87,87,0.03232,0.15568
2020,17-29 y.,5th Quintile,Full-time,0.12344,84,84,0.05267,0.19420
2020,30-45 y.,1st Quintile,Full-time,0.10624,393,1110,0.08810,0.12437
2020,30-45 y.,1st Quintile,Part-time,0.13638,495,1110,0.11618,0.15658
2020,30-45 y.,1st Quintile,Either,0.06721,115,1110,0.05247,0.08195
2020,30-45 y.,1st Quintile,I'm not sure yet,0.03714,107,1110,0.02601,0.04827
2020,30-45 y.,2nd Quintile,Full-time,0.03245,59,154,0.00437,0.06052
2020,30-45 y.,2nd Quintile,Part-time,0.06054,95,154,0.02275,0.09833
2020,30-45 y.,3rd Quintile,Part-time,0.04312,60,60,-0.00871,0.09495
2020,30-45 y.,4th Quintile,Part-time,0.04610,50,50,-0.01261,0.10482
2020,30-45 y.,5th Quintile,Part-time,0.03584,46,46,-0.01847,0.09016
2020,46-65 y.,1st Quintile,Full-time,0.05586,208,576,0.03709,0.07463
2020,46-65 y.,1st Quintile,Part-time,0.08228,201,576,0.05982,0.10474
2020,46-65 y.,1st Quintile,Either,0.03609,83,576,0.02085,0.05134
2020,46-65 y.,1st Quintile,I'm not sure yet,0.03079,84,576,0.01667,0.04491
2020,46-65 y.,2nd Quintile,Full-time,0.02993,33,79,-0.00788,0.06775
2020,46-65 y.,2nd Quintile,Part-time,0.02881,46,79,-0.00831,0.06594
2020,46-65 y.,5th Quintile,Part-time,0.01172,32,32,-0.02616,0.04959
2021,17-29 y.,1st Quintile,Full-time,0.15627,206,533,0.12542,0.18713
2021,17-29 y.,1st Quintile,Part-time,0.08267,125,533,0.05926,0.10607
2021,17-29 y.,1st Quintile,Either,0.08105,138,533,0.05786,0.10424
2021,17-29 y.,1st Quintile,I'm not sure yet,0.04672,64,533,0.02879,0.06465
2021,17-29 y.,2nd Quintile,Full-time,0.17962,106,152,0.11839,0.24085
2021,17-29 y.,2nd Quintile,Part-time,0.06209,46,152,0.02360,0.10058
2021,17-29 y.,3rd Quintile,Full-time,0.10052,60,93,0.03907,0.16196
2021,17-29 y.,3rd Quintile,Part-time,0.07228,33,93,0.01937,0.12520
2021,17-29 y.,4th Quintile,Full-time,0.09452,59,59,0.01923,0.16982
2021,17-29 y.,5th Quintile,Full-time,0.11905,52,52,0.03017,0.20793
2021,30-45 y.,1st Quintile,Full-time,0.12600,180,667,0.10079,0.15120
2021,30-45 y.,1st Quintile,Part-time,0.10564,313,667,0.08229,0.12898
2021,30-45 y.,1st Quintile,Either,0.06557,125,667,0.04677,0.08437
2021,30-45 y.,1st Quintile,I'm not sure yet,0.02429,49,667,0.01260,0.03598
2021,30-45 y.,2nd Quintile,Full-time,0.03683,58,148,0.00638,0.06727
2021,30-45 y.,2nd Quintile,Part-time,0.06067,90,148,0.02208,0.09926
2021,30-45 y.,3rd Quintile,Part-time,0.06384,50,50,-0.00461,0.13229
2021,30-45 y.,4th Quintile,Part-time,0.02445,32,32,-0.02992,0.07882
2021,30-45 y.,5th Quintile,Part-time,0.03916,36,36,-0.02511,0.10342
2021,46-65 y.,1st Quintile,Full-time,0.02575,87,380,0.00980,0.04169
2021,46-65 y.,1st Quintile,Part-time,0.08348,162,380,0.05563,0.11133
2021,46-65 y.,1st Quintile,Either,0.06534,92,380,0.04046,0.09022
2021,46-65 y.,1st Quintile,I'm not sure yet,0.02609,39,380,0.01004,0.04213
2021,46-65 y.,2nd Quintile,Part-time,0.05018,60,60,-0.00553,0.10589
