year,bula_h,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,North Rhine-Westphalia,Full-time,0.05367,410,985,0.03959,0.06776
2015,North Rhine-Westphalia,Part-time,0.03279,364,985,0.02166,0.04392
2015,North Rhine-Westphalia,Either,0.01462,141,985,0.00712,0.02212
2015,North Rhine-Westphalia,I'm not sure yet,0.00520,70,985,0.00071,0.00970
2015,Hesse,Full-time,0.04304,112,275,0.01901,0.06707
2015,Hesse,Part-time,0.03172,118,275,0.01097,0.05247
2015,Hesse,Either,0.01881,45,275,0.00272,0.03489
2015,"Rhineland-Palatinate, Saarland",Full-time,0.04028,99,220,0.01424,0.06632
2015,"Rhineland-Palatinate, Saarland",Part-time,0.03169,85,220,0.00849,0.05489
2015,"Rhineland-Palatinate, Saarland",Either,0.01555,36,220,-0.00084,0.03193
2015,Baden-Wuerttemberg,Full-time,0.04569,187,449,0.02636,0.06503
2015,Baden-Wuerttemberg,Part-time,0.02661,180,449,0.01171,0.04151
2015,Baden-Wuerttemberg,Either,0.01156,44,449,0.00166,0.02146
2015,Baden-Wuerttemberg,I'm not sure yet,0.00746,38,449,-0.00051,0.01542
2015,Bavaria,Full-time,0.02720,204,542,0.01349,0.04091
2015,Bavaria,Part-time,0.02892,224,542,0.01480,0.04304
2015,Bavaria,Either,0.00894,71,542,0.00101,0.01688
2015,Bavaria,I'm not sure yet,0.00905,43,542,0.00107,0.01703
2015,Berlin,Full-time,0.04752,62,123,0.00977,0.08528
2015,Berlin,Part-time,0.03983,61,123,0.00513,0.07454
2015,Brandenburg,Full-time,0.02690,43,126,-0.00147,0.05526
2015,Brandenburg,Part-time,0.02364,40,126,-0.00299,0.05028
2015,Brandenburg,Either,0.03661,43,126,0.00369,0.06954
2015,Mecklenburg-Western Pomerania,Full-time,0.04432,33,33,-0.02699,0.11563
2015,Saxony,Full-time,0.03564,72,181,0.00855,0.06272
2015,Saxony,Part-time,0.02281,72,181,0.00100,0.04462
2015,Saxony,Either,0.01614,37,181,-0.00227,0.03455
2015,Saxony-Anhalt,Full-time,0.04929,60,138,0.01304,0.08554
2015,Saxony-Anhalt,Part-time,0.02414,42,138,-0.00156,0.04984
2015,Saxony-Anhalt,Either,0.03135,36,138,0.00217,0.06053
2015,Thuringa,Full-time,0.05823,63,63,-0.00006,0.11652
2016,Schleswig-Holstein,Full-time,0.03945,49,103,0.00167,0.07722
2016,Schleswig-Holstein,Part-time,0.04289,54,103,0.00357,0.08221
2016,Lower Saxony,Full-time,0.04142,136,310,0.01920,0.06364
2016,Lower Saxony,Part-time,0.02618,122,310,0.00838,0.04399
2016,Lower Saxony,Either,0.01385,52,310,0.00082,0.02688
2016,North Rhine-Westphalia,Full-time,0.04146,307,786,0.02751,0.05540
2016,North Rhine-Westphalia,Part-time,0.03311,323,786,0.02059,0.04563
2016,North Rhine-Westphalia,Either,0.01208,89,786,0.00444,0.01972
2016,North Rhine-Westphalia,I'm not sure yet,0.00693,67,786,0.00112,0.01273
2016,Hesse,Full-time,0.04491,88,189,0.01530,0.07451
2016,Hesse,Part-time,0.03981,101,189,0.01186,0.06775
2016,"Rhineland-Palatinate, Saarland",Full-time,0.04638,87,200,0.01716,0.07559
2016,"Rhineland-Palatinate, Saarland",Part-time,0.02873,68,200,0.00552,0.05193
2016,"Rhineland-Palatinate, Saarland",Either,0.01600,45,200,-0.00143,0.03343
2016,Baden-Wuerttemberg,Full-time,0.03910,152,335,0.01831,0.05989
2016,Baden-Wuerttemberg,Part-time,0.02649,141,335,0.00927,0.04372
2016,Baden-Wuerttemberg,Either,0.01211,42,335,0.00038,0.02384
2016,Bavaria,Full-time,0.03038,158,438,0.01429,0.04647
2016,Bavaria,Part-time,0.02924,194,438,0.01345,0.04504
2016,Bavaria,Either,0.00711,50,438,-0.00077,0.01499
2016,Bavaria,I'm not sure yet,0.00701,36,438,-0.00081,0.01483
2016,Berlin,Full-time,0.06686,55,99,0.01740,0.11631
2016,Berlin,Part-time,0.03851,44,99,0.00041,0.07660
2016,Brandenburg,Full-time,0.03838,42,74,-0.00569,0.08245
2016,Brandenburg,Either,0.02959,32,74,-0.00928,0.06847
2016,Saxony,Full-time,0.03439,63,156,0.00570,0.06308
2016,Saxony,Part-time,0.03042,50,156,0.00338,0.05746
2016,Saxony,Either,0.02119,43,156,-0.00148,0.04387
2016,Saxony-Anhalt,Full-time,0.05776,61,92,0.00983,0.10570
2016,Saxony-Anhalt,Part-time,0.01916,31,92,-0.00901,0.04733
2016,Thuringa,Full-time,0.04523,48,48,-0.01418,0.10463
2017,Schleswig-Holstein,Full-time,0.04917,109,225,0.02085,0.07748
2017,Schleswig-Holstein,Part-time,0.01396,67,225,-0.00141,0.02932
2017,Schleswig-Holstein,Either,0.01483,49,225,-0.00100,0.03066
2017,Hamburg,Full-time,0.02501,34,65,-0.01325,0.06326
2017,Hamburg,Part-time,0.02653,31,65,-0.01284,0.06590
2017,Lower Saxony,Full-time,0.04400,225,517,0.02630,0.06170
2017,Lower Saxony,Part-time,0.02781,193,517,0.01362,0.04200
2017,Lower Saxony,Either,0.01327,67,517,0.00340,0.02314
2017,Lower Saxony,I'm not sure yet,0.00515,32,517,-0.00103,0.01133
2017,North Rhine-Westphalia,Full-time,0.04054,533,1153,0.02915,0.05193
2017,North Rhine-Westphalia,Part-time,0.03614,410,1153,0.02536,0.04692
2017,North Rhine-Westphalia,Either,0.01547,120,1153,0.00834,0.02260
2017,North Rhine-Westphalia,I'm not sure yet,0.00814,90,1153,0.00295,0.01333
2017,Hesse,Full-time,0.03903,167,417,0.02042,0.05764
2017,Hesse,Part-time,0.04707,141,417,0.02672,0.06743
2017,Hesse,Either,0.01799,63,417,0.00522,0.03077
2017,Hesse,I'm not sure yet,0.01144,46,417,0.00122,0.02166
2017,"Rhineland-Palatinate, Saarland",Full-time,0.02702,120,260,0.00727,0.04677
2017,"Rhineland-Palatinate, Saarland",Part-time,0.03093,89,260,0.00985,0.05202
2017,"Rhineland-Palatinate, Saarland",Either,0.01511,51,260,0.00026,0.02997
2017,Baden-Wuerttemberg,Full-time,0.03587,221,555,0.02039,0.05136
2017,Baden-Wuerttemberg,Part-time,0.03084,188,555,0.01644,0.04524
2017,Baden-Wuerttemberg,Either,0.00809,91,555,0.00063,0.01555
2017,Baden-Wuerttemberg,I'm not sure yet,0.00895,55,555,0.00111,0.01680
2017,Bavaria,Full-time,0.03039,233,588,0.01650,0.04427
2017,Bavaria,Part-time,0.02395,227,588,0.01158,0.03632
2017,Bavaria,Either,0.01187,80,588,0.00311,0.02063
2017,Bavaria,I'm not sure yet,0.00630,48,588,-0.00010,0.01270
2017,Berlin,Full-time,0.05487,73,176,0.02113,0.08862
2017,Berlin,Part-time,0.05081,69,176,0.01827,0.08334
2017,Berlin,Either,0.02161,34,176,0.00007,0.04315
2017,Brandenburg,Full-time,0.02439,83,178,0.00167,0.04712
2017,Brandenburg,Part-time,0.01412,46,178,-0.00326,0.03150
2017,Brandenburg,Either,0.03607,49,178,0.00860,0.06355
2017,Mecklenburg-Western Pomerania,Full-time,0.03909,36,36,-0.02512,0.10330
2017,Saxony,Full-time,0.04434,123,260,0.01927,0.06941
2017,Saxony,Part-time,0.02755,81,260,0.00762,0.04748
2017,Saxony,Either,0.02404,56,260,0.00538,0.04269
2017,Saxony-Anhalt,Full-time,0.05055,89,184,0.01881,0.08229
2017,Saxony-Anhalt,Part-time,0.02677,57,184,0.00338,0.05016
2017,Saxony-Anhalt,Either,0.02398,38,184,0.00181,0.04614
2017,Thuringa,Full-time,0.04881,68,110,0.00836,0.08926
2017,Thuringa,Part-time,0.03048,42,110,-0.00179,0.06275
2018,Schleswig-Holstein,Full-time,0.02439,86,189,0.00234,0.04644
2018,Schleswig-Holstein,Part-time,0.01840,69,189,-0.00081,0.03761
2018,Schleswig-Holstein,Either,0.01966,34,189,-0.00019,0.03950
2018,Hamburg,Part-time,0.03651,35,35,-0.02653,0.09956
2018,Lower Saxony,Full-time,0.03948,258,605,0.02395,0.05501
2018,Lower Saxony,Part-time,0.02170,225,605,0.01008,0.03333
2018,Lower Saxony,Either,0.01502,74,605,0.00532,0.02471
2018,Lower Saxony,I'm not sure yet,0.00336,48,605,-0.00125,0.00798
2018,Bremen,Full-time,0.03793,44,44,-0.01917,0.09503
2018,North Rhine-Westphalia,Full-time,0.04735,622,1359,0.03605,0.05864
2018,North Rhine-Westphalia,Part-time,0.03321,473,1359,0.02368,0.04274
2018,North Rhine-Westphalia,Either,0.00942,116,1359,0.00429,0.01456
2018,North Rhine-Westphalia,I'm not sure yet,0.01056,148,1359,0.00513,0.01600
2018,Hesse,Full-time,0.04423,213,484,0.02589,0.06256
2018,Hesse,Part-time,0.04227,158,484,0.02433,0.06022
2018,Hesse,Either,0.01951,79,484,0.00718,0.03185
2018,Hesse,I'm not sure yet,0.00648,34,484,-0.00067,0.01364
2018,"Rhineland-Palatinate, Saarland",Full-time,0.02423,128,271,0.00589,0.04257
2018,"Rhineland-Palatinate, Saarland",Part-time,0.02683,87,271,0.00756,0.04611
2018,"Rhineland-Palatinate, Saarland",Either,0.01792,56,271,0.00210,0.03375
2018,Baden-Wuerttemberg,Full-time,0.03305,236,552,0.01812,0.04798
2018,Baden-Wuerttemberg,Part-time,0.03583,182,552,0.02031,0.05135
2018,Baden-Wuerttemberg,Either,0.00778,69,552,0.00044,0.01511
2018,Baden-Wuerttemberg,I'm not sure yet,0.00986,65,552,0.00161,0.01811
2018,Bavaria,Full-time,0.02934,241,615,0.01599,0.04268
2018,Bavaria,Part-time,0.02705,241,615,0.01422,0.03988
2018,Bavaria,Either,0.00805,80,615,0.00098,0.01511
2018,Bavaria,I'm not sure yet,0.00694,53,615,0.00037,0.01350
2018,Berlin,Full-time,0.04387,88,176,0.01352,0.07421
2018,Berlin,Part-time,0.04752,88,176,0.01600,0.07904
2018,Brandenburg,Full-time,0.02625,84,130,-0.00134,0.05384
2018,Brandenburg,Either,0.02246,46,130,-0.00311,0.04804
2018,Mecklenburg-Western Pomerania,Full-time,0.02997,40,40,-0.02354,0.08349
2018,Saxony,Full-time,0.03131,111,251,0.00972,0.05289
2018,Saxony,Part-time,0.02035,88,251,0.00285,0.03786
2018,Saxony,Either,0.01816,52,251,0.00161,0.03471
2018,Saxony-Anhalt,Full-time,0.04911,80,194,0.01862,0.07960
2018,Saxony-Anhalt,Part-time,0.02402,52,194,0.00242,0.04563
2018,Saxony-Anhalt,Either,0.03282,62,194,0.00769,0.05796
2018,Thuringa,Full-time,0.05962,76,130,0.01876,0.10048
2018,Thuringa,Part-time,0.02462,54,130,-0.00212,0.05136
2019,Schleswig-Holstein,Full-time,0.02249,83,157,-0.00078,0.04576
2019,Schleswig-Holstein,Part-time,0.02949,74,157,0.00294,0.05603
2019,Hamburg,Part-time,0.02807,33,33,-0.02916,0.08530
2019,Lower Saxony,Full-time,0.04496,236,516,0.02706,0.06286
2019,Lower Saxony,Part-time,0.02973,172,516,0.01506,0.04440
2019,Lower Saxony,Either,0.01481,63,516,0.00438,0.02524
2019,Lower Saxony,I'm not sure yet,0.00436,45,516,-0.00133,0.01004
2019,Bremen,Full-time,0.05524,57,57,-0.00459,0.11508
2019,North Rhine-Westphalia,Full-time,0.03709,489,1141,0.02612,0.04806
2019,North Rhine-Westphalia,Part-time,0.03441,457,1141,0.02383,0.04499
2019,North Rhine-Westphalia,Either,0.01216,111,1141,0.00580,0.01852
2019,North Rhine-Westphalia,I'm not sure yet,0.00843,84,1141,0.00312,0.01373
2019,Hesse,Full-time,0.03396,132,355,0.01509,0.05283
2019,Hesse,Part-time,0.03669,118,355,0.01711,0.05627
2019,Hesse,Either,0.01586,58,355,0.00285,0.02888
2019,Hesse,I'm not sure yet,0.00802,47,355,-0.00127,0.01731
2019,"Rhineland-Palatinate, Saarland",Full-time,0.02539,99,254,0.00601,0.04477
2019,"Rhineland-Palatinate, Saarland",Part-time,0.03004,80,254,0.00901,0.05108
2019,"Rhineland-Palatinate, Saarland",Either,0.01236,40,254,-0.00126,0.02597
2019,"Rhineland-Palatinate, Saarland",I'm not sure yet,0.00786,35,254,-0.00302,0.01875
2019,Baden-Wuerttemberg,Full-time,0.03065,185,494,0.01543,0.04587
2019,Baden-Wuerttemberg,Part-time,0.03627,226,494,0.01976,0.05277
2019,Baden-Wuerttemberg,Either,0.00890,41,494,0.00061,0.01719
2019,Baden-Wuerttemberg,I'm not sure yet,0.00714,42,494,-0.00029,0.01457
2019,Bavaria,Full-time,0.02376,199,528,0.01076,0.03676
2019,Bavaria,Part-time,0.02640,236,528,0.01271,0.04009
2019,Bavaria,Either,0.00772,56,528,0.00025,0.01520
2019,Bavaria,I'm not sure yet,0.00478,37,528,-0.00111,0.01067
2019,Berlin,Full-time,0.04057,67,135,0.00716,0.07397
2019,Berlin,Part-time,0.04678,68,135,0.01103,0.08254
2019,Brandenburg,Full-time,0.03443,71,147,0.00486,0.06401
2019,Brandenburg,Part-time,0.02690,45,147,0.00066,0.05315
2019,Brandenburg,Either,0.01863,31,147,-0.00330,0.04056
2019,Mecklenburg-Western Pomerania,Part-time,0.02652,34,34,-0.02830,0.08134
2019,Saxony,Full-time,0.02423,80,173,0.00125,0.04720
2019,Saxony,Part-time,0.02196,93,173,0.00006,0.04387
2019,Saxony-Anhalt,Full-time,0.04643,84,180,0.01560,0.07725
2019,Saxony-Anhalt,Part-time,0.02308,57,180,0.00108,0.04507
2019,Saxony-Anhalt,Either,0.02438,39,180,0.00178,0.04697
2019,Thuringa,Full-time,0.07399,55,100,0.02243,0.12555
2019,Thuringa,Part-time,0.02401,45,100,-0.00614,0.05417
2020,Schleswig-Holstein,Full-time,0.02645,70,114,-0.00314,0.05603
2020,Schleswig-Holstein,Part-time,0.02003,44,114,-0.00580,0.04586
2020,Hamburg,Full-time,0.02309,33,73,-0.01160,0.05779
2020,Hamburg,Part-time,0.04726,40,73,-0.00175,0.09628
2020,Lower Saxony,Full-time,0.02966,217,505,0.01485,0.04448
2020,Lower Saxony,Part-time,0.02837,164,505,0.01387,0.04286
2020,Lower Saxony,Either,0.02046,70,505,0.00810,0.03282
2020,Lower Saxony,I'm not sure yet,0.01082,54,505,0.00179,0.01985
2020,North Rhine-Westphalia,Full-time,0.03441,483,1152,0.02388,0.04494
2020,North Rhine-Westphalia,Part-time,0.03381,397,1152,0.02337,0.04425
2020,North Rhine-Westphalia,Either,0.01143,148,1152,0.00529,0.01757
2020,North Rhine-Westphalia,I'm not sure yet,0.01432,124,1152,0.00746,0.02118
2020,Hesse,Full-time,0.03776,143,363,0.01813,0.05740
2020,Hesse,Part-time,0.02834,123,363,0.01125,0.04543
2020,Hesse,Either,0.01538,51,363,0.00270,0.02805
2020,Hesse,I'm not sure yet,0.02092,46,363,0.00618,0.03566
2020,"Rhineland-Palatinate, Saarland",Full-time,0.01985,89,245,0.00235,0.03735
2020,"Rhineland-Palatinate, Saarland",Part-time,0.01742,73,245,0.00100,0.03383
2020,"Rhineland-Palatinate, Saarland",Either,0.01333,42,245,-0.00106,0.02772
2020,"Rhineland-Palatinate, Saarland",I'm not sure yet,0.00892,41,245,-0.00288,0.02071
2020,Baden-Wuerttemberg,Full-time,0.03220,191,479,0.01638,0.04803
2020,Baden-Wuerttemberg,Part-time,0.03172,190,479,0.01601,0.04744
2020,Baden-Wuerttemberg,Either,0.00778,48,479,-0.00010,0.01565
2020,Baden-Wuerttemberg,I'm not sure yet,0.00790,50,479,-0.00004,0.01583
2020,Bavaria,Full-time,0.02648,178,508,0.01250,0.04045
2020,Bavaria,Part-time,0.02648,211,508,0.01250,0.04046
2020,Bavaria,Either,0.00723,65,508,-0.00014,0.01461
2020,Bavaria,I'm not sure yet,0.00723,54,508,-0.00015,0.01460
2020,Berlin,Full-time,0.04355,70,136,0.00912,0.07798
2020,Berlin,Part-time,0.04575,66,136,0.01050,0.08100
2020,Brandenburg,Full-time,0.03672,64,100,-0.00033,0.07376
2020,Brandenburg,Part-time,0.01689,36,100,-0.00849,0.04227
2020,Saxony,Full-time,0.02624,89,204,0.00425,0.04823
2020,Saxony,Part-time,0.01906,78,204,0.00025,0.03787
2020,Saxony,Either,0.01456,37,204,-0.00192,0.03104
2020,Saxony-Anhalt,Full-time,0.03676,74,154,0.00694,0.06658
2020,Saxony-Anhalt,Part-time,0.02339,49,154,-0.00056,0.04734
2020,Saxony-Anhalt,Either,0.03127,31,154,0.00369,0.05885
2020,Thuringa,Full-time,0.04724,61,111,0.00759,0.08689
2020,Thuringa,Part-time,0.02630,50,111,-0.00360,0.05621
2021,Schleswig-Holstein,Full-time,0.01912,37,144,-0.00332,0.04157
2021,Schleswig-Holstein,Part-time,0.02847,69,144,0.00121,0.05573
2021,Schleswig-Holstein,Either,0.01906,38,144,-0.00335,0.04147
2021,Lower Saxony,Full-time,0.03140,122,311,0.01199,0.05082
2021,Lower Saxony,Part-time,0.02618,105,311,0.00840,0.04395
2021,Lower Saxony,Either,0.01158,49,311,-0.00033,0.02349
2021,Lower Saxony,I'm not sure yet,0.00744,35,311,-0.00213,0.01700
2021,North Rhine-Westphalia,Full-time,0.03329,221,737,0.02033,0.04625
2021,North Rhine-Westphalia,Part-time,0.04331,326,737,0.02860,0.05802
2021,North Rhine-Westphalia,Either,0.01621,114,737,0.00709,0.02533
2021,North Rhine-Westphalia,I'm not sure yet,0.01115,76,737,0.00356,0.01873
2021,Hesse,Full-time,0.04128,61,264,0.01724,0.06533
2021,Hesse,Part-time,0.04503,93,264,0.01997,0.07010
2021,Hesse,Either,0.03216,78,264,0.01084,0.05349
2021,Hesse,I'm not sure yet,0.01032,32,264,-0.00189,0.02254
2021,"Rhineland-Palatinate, Saarland",Full-time,0.02576,65,165,0.00151,0.05000
2021,"Rhineland-Palatinate, Saarland",Part-time,0.02329,63,165,0.00021,0.04638
2021,"Rhineland-Palatinate, Saarland",Either,0.02485,37,165,0.00103,0.04868
2021,Baden-Wuerttemberg,Full-time,0.02807,107,280,0.00869,0.04746
2021,Baden-Wuerttemberg,Part-time,0.03666,127,280,0.01461,0.05871
2021,Baden-Wuerttemberg,Either,0.01041,46,280,-0.00150,0.02232
2021,Bavaria,Full-time,0.02413,107,335,0.00767,0.04058
2021,Bavaria,Part-time,0.02700,134,335,0.00962,0.04439
2021,Bavaria,Either,0.00960,57,335,-0.00086,0.02006
2021,Bavaria,I'm not sure yet,0.00977,37,335,-0.00078,0.02031
2021,Berlin,Full-time,0.03355,56,164,0.00591,0.06120
2021,Berlin,Part-time,0.04122,64,164,0.01070,0.07174
2021,Berlin,Either,0.04549,44,164,0.01350,0.07748
2021,Saxony,Full-time,0.03694,58,108,0.00120,0.07268
2021,Saxony,Part-time,0.01686,50,108,-0.00754,0.04125
2021,Saxony-Anhalt,Full-time,0.02695,32,32,-0.03006,0.08396
2021,Thuringa,Part-time,0.03013,40,40,-0.02352,0.08378
