year,hhtyp,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2021,Other Combinations,Owner,109,0.22289,0.13048,0.31529,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Other Combinations,Tenant,246,0.32858,0.23739,0.41976,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,No answer / don't know,No answer / don't know,,,,,,,,,,,,
2022,No answer / don't know,Owner,154,0.37172,0.24594,0.49750,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,No answer / don't know,Tenant,307,0.31652,0.22728,0.40577,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Single-person household,No answer / don't know,,,,,,,,,,,,
2022,Single-person household,Owner,1220,0.00023,-0.00062,0.00108,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Single-person household,Tenant,4620,0.00039,-0.00018,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Couple without children,No answer / don't know,,,,,,,,,,,,
2022,Couple without children,Owner,2784,0.00204,0.00036,0.00372,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Couple without children,Tenant,3001,0.00003,-0.00017,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Single parent,No answer / don't know,,,,,,,,,,,,
2022,Single parent,Owner,315,0.71892,0.63213,0.80571,0.00000,1.00000,1.00000,0,2.50000,,,
2022,Single parent,Tenant,918,1.00329,0.94577,1.06080,0.00000,1.00000,1.00000,0,2.50000,,,
2022,Couple with children,No answer / don't know,,,,,,,,,,,,
2022,Couple with children,Owner,2938,1.28640,1.25059,1.32222,0.00000,1.00000,2.00000,0,5.00000,,,
2022,Couple with children,Tenant,2894,1.49346,1.45801,1.52891,1.00000,1.00000,2.00000,0,3.50000,,,
2022,Multi-generational household,Owner,44,1.29585,1.05918,1.53252,1.00000,1.00000,2.00000,0,3.50000,,,
2022,Multi-generational household,Tenant,56,1.09931,0.82840,1.37021,0.00000,1.00000,2.00000,0,5.00000,,,
2022,Other Combinations,Owner,416,0.20328,0.15274,0.25382,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Other Combinations,Tenant,775,0.26300,0.20091,0.32510,0.00000,0.00000,0.00000,0.00000,0.00000,,,
