year,age_gr,migback,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,46-65 y.,Direct migration background,Often,0.16231,119,1003,0.13947,0.18514
2021,46-65 y.,Direct migration background,Very often,0.02130,33,1003,0.01236,0.03024
2021,46-65 y.,Indirect migration background,Very seldom,0.29364,56,181,0.22711,0.36017
2021,46-65 y.,Indirect migration background,Seldom,0.44854,82,181,0.37589,0.52120
2021,46-65 y.,Indirect migration background,Sometimes,0.15658,43,181,0.10349,0.20967
2021,66 and older,No migration background,Very seldom,0.21708,777,3225,0.20285,0.23131
2021,66 and older,No migration background,Seldom,0.39523,1281,3225,0.37835,0.41210
2021,66 and older,No migration background,Sometimes,0.27321,845,3225,0.25783,0.28859
2021,66 and older,No migration background,Often,0.09509,262,3225,0.08496,0.10521
2021,66 and older,No migration background,Very often,0.01679,60,3225,0.01235,0.02122
2021,66 and older,Direct migration background,Very seldom,0.12886,54,288,0.09009,0.16762
2021,66 and older,Direct migration background,Seldom,0.36813,113,288,0.31233,0.42393
2021,66 and older,Direct migration background,Sometimes,0.34894,90,288,0.29380,0.40409
2021,66 and older,Direct migration background,Often,0.12191,31,288,0.08405,0.15976
