"plh0184","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Manchmal","2019","Hauptschule","2269","0.366036519392173","0.354048663060342","0.378024375724004"
"Manchmal","2019","Realschule","2646","0.378935149253034","0.367365545526629","0.390504752979439"
"Oft","2019","(Fach-)Abitur","704","0.150365689524552","0.139505444362962","0.161225934686143"
"Oft","2019","(noch) kein Abschluss","122","0.171602943157015","0.145109406773574","0.198096479540456"
"Oft","2019","AkademikerIn","977","0.142697754805362","0.134528048026713","0.150867461584011"
"Oft","2019","Hauptschule","990","0.152686017652953","0.143735069922911","0.161636965382994"
"Oft","2019","Realschule","1261","0.192487400398564","0.183084899790622","0.201889901006507"
"Sehr oft","2019","(Fach-)Abitur","176","0.0371685021036399","0.0314205663213954","0.0429164378858843"
"Sehr oft","2019","(noch) kein Abschluss","58","0.0666774494830396","0.049148186296484","0.0842067126695951"
"Sehr oft","2019","AkademikerIn","220","0.0253471479483439","0.0216758431008249","0.0290184527958628"
"Sehr oft","2019","Hauptschule","313","0.0463867192380535","0.0411527619456937","0.0516206765304133"
"Sehr oft","2019","Realschule","297","0.0358738670602663","0.031438561065892","0.0403091730546406"
"Sehr selten","2019","(Fach-)Abitur","505","0.131615425166903","0.12134333840697","0.141887511926835"
"Sehr selten","2019","(noch) kein Abschluss","93","0.1220266065994","0.0990266912736378","0.145026521925162"
"Sehr selten","2019","AkademikerIn","890","0.117457379523455","0.109937014575178","0.124977744471731"
"Sehr selten","2019","Hauptschule","874","0.145919150010892","0.137133926033906","0.154704373987878"
"Sehr selten","2019","Realschule","705","0.110745991568011","0.103261807043468","0.118230176092554"
"Selten","2019","(Fach-)Abitur","1119","0.277510355922488","0.263905164908435","0.291115546936542"
"Selten","2019","(noch) kein Abschluss","219","0.258311597612886","0.227554808893994","0.289068386331777"
"Selten","2019","AkademikerIn","2166","0.311679993719615","0.300861156699831","0.322498830739399"
"Selten","2019","Hauptschule","1757","0.288971593705929","0.27769135596744","0.300251831444418"
"Selten","2019","Realschule","1845","0.281957591720124","0.271226732272441","0.292688451167808"
"Manchmal","2020","(Fach-)Abitur","1713","0.396129828595142","0.381766220515349","0.410493436674936"
"Manchmal","2020","(noch) kein Abschluss","325","0.379641308429881","0.348093128010616","0.411189488849147"
"Manchmal","2020","AkademikerIn","2897","0.419765416240049","0.408366677012405","0.431164155467693"
"Manchmal","2020","Hauptschule","2293","0.394978743437299","0.382540859538883","0.407416627335716"
"Manchmal","2020","Realschule","2581","0.420850187453551","0.408575182131442","0.43312519277566"
"Oft","2020","(Fach-)Abitur","740","0.178146934887507","0.166909705364651","0.189384164410363"
"Oft","2020","(noch) kein Abschluss","158","0.222281512245851","0.195252571119753","0.249310453371949"
"Oft","2020","AkademikerIn","1048","0.148142612561465","0.139937677800319","0.15634754732261"
"Oft","2020","Hauptschule","970","0.154151800546161","0.144964353784213","0.163339247308109"
"Oft","2020","Realschule","1156","0.1816517237759","0.172065417191723","0.191238030360077"
"Sehr oft","2020","(Fach-)Abitur","186","0.0387726481737837","0.0331030957294218","0.0444422006181457"
"Sehr oft","2020","(noch) kein Abschluss","46","0.0515197429094342","0.0371493996974779","0.0658900861213904"
"Sehr oft","2020","AkademikerIn","215","0.0309426405764924","0.0269431459838528","0.0349421351691319"
"Sehr oft","2020","Hauptschule","280","0.0443786111624577","0.0391389391269851","0.0496182831979303"
"Sehr oft","2020","Realschule","256","0.0457149016086895","0.0405217568065773","0.0509080464108017"
"Sehr selten","2020","(Fach-)Abitur","607","0.113850206887987","0.104522101008135","0.123178312767838"
"Sehr selten","2020","(noch) kein Abschluss","135","0.104095800503991","0.0842433765904724","0.123948224417509"
"Sehr selten","2020","AkademikerIn","937","0.102533244617993","0.095526872155378","0.109539617080608"
"Sehr selten","2020","Hauptschule","807","0.137521417952872","0.128758804573275","0.146284031332469"
"Sehr selten","2020","Realschule","581","0.0891159229512917","0.082032035110312","0.0961998107922714"
"Selten","2020","(Fach-)Abitur","1208","0.273100381455581","0.260015452815371","0.28618531009579"
"Selten","2020","(noch) kein Abschluss","245","0.242461635910843","0.21460106697607","0.270322204845616"
"Selten","2020","AkademikerIn","2104","0.298616086004001","0.288045813452838","0.309186358555164"
"Selten","2020","Hauptschule","1584","0.268969426901211","0.257687233270917","0.280251620531504"
"Selten","2020","Realschule","1640","0.262667264210568","0.251725251878359","0.273609276542776"
