"plh0184","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2016","AkademikerIn","Hessen","11","","",""
"Sehr oft","2016","AkademikerIn","Rheinland-Pfalz,Saarland","7","0.0220132408963237","0.00457622676238094","0.0394502550302664"
"Sehr oft","2016","AkademikerIn","Baden-Wuerttemberg","29","","",""
"Sehr oft","2016","AkademikerIn","Bayern","23","","",""
"Sehr oft","2016","AkademikerIn","Saarland","","","",""
"Sehr oft","2016","AkademikerIn","Berlin","16","","",""
"Sehr oft","2016","AkademikerIn","Brandenburg","6","0.0223377818225629","0.00371884636282322","0.0409567172823026"
"Sehr oft","2016","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Sehr oft","2016","AkademikerIn","Sachsen","14","","",""
"Sehr oft","2016","AkademikerIn","Sachsen-Anhalt","6","0.090423353553804","0.0509721708362208","0.129874536271387"
"Sehr oft","2016","AkademikerIn","Thueringen","5","0.019663981182243","0.000840577649239414","0.0384873847152466"
"Sehr selten","2017","(noch) kein Abschluss","Schleswig-Holstein","7","0.156796784565515","0.0426797465620541","0.270913822568975"
"Sehr selten","2017","(noch) kein Abschluss","Hamburg","2","","",""
"Sehr selten","2017","(noch) kein Abschluss","Niedersachsen","10","","",""
"Sehr selten","2017","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2017","(noch) kein Abschluss","Nordrhein-Westfalen","49","0.168925911023414","0.124479696971994","0.213372125074835"
"Sehr selten","2017","(noch) kein Abschluss","Hessen","6","0.114952684838625","0.045057718258559","0.184847651418691"
"Sehr selten","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","0.0975080244820124","0.0135872804286639","0.181428768535361"
"Sehr selten","2017","(noch) kein Abschluss","Baden-Wuerttemberg","7","0.137739756959344","0.0617450433566283","0.21373447056206"
"Sehr selten","2017","(noch) kein Abschluss","Bayern","22","","",""
"Sehr selten","2017","(noch) kein Abschluss","Saarland","","","",""
"Sehr selten","2017","(noch) kein Abschluss","Berlin","4","0.120364339885071","-0.00470813679606602","0.245436816566207"
"Sehr selten","2017","(noch) kein Abschluss","Brandenburg","3","","",""
"Sehr selten","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","4","0.0979683599436807","-0.0209629698075981","0.216899689694959"
"Sehr selten","2017","(noch) kein Abschluss","Sachsen","3","","",""
"Sehr selten","2017","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Sehr selten","2017","(noch) kein Abschluss","Thueringen","1","","",""
"Sehr selten","2017","Hauptschule","Schleswig-Holstein","35","0.196532821505892","0.149045949211801","0.244019693799984"
"Sehr selten","2017","Hauptschule","Hamburg","5","0.063070251874189","0.0110857071486039","0.115054796599774"
"Sehr selten","2017","Hauptschule","Niedersachsen","88","0.131097608216387","0.106530051447556","0.155665164985218"
"Sehr selten","2017","Hauptschule","Bremen","7","0.206242024780635","0.092954344584304","0.319529704976966"
"Sehr selten","2017","Hauptschule","Nordrhein-Westfalen","214","","",""
"Sehr selten","2017","Hauptschule","Hessen","47","0.140841630104979","0.107731011337536","0.173952248872421"
"Sehr selten","2017","Hauptschule","Rheinland-Pfalz,Saarland","107","","",""
"Sehr selten","2017","Hauptschule","Baden-Wuerttemberg","80","0.107700976975509","0.0863654834093136","0.129036470541705"
"Sehr selten","2017","Hauptschule","Bayern","170","","",""
"Sehr selten","2017","Hauptschule","Saarland","","","",""
"Sehr selten","2017","Hauptschule","Berlin","22","","",""
"Sehr selten","2017","Hauptschule","Brandenburg","23","","",""
"Sehr selten","2017","Hauptschule","Mecklenburg-Vorpommern","20","","",""
"Sehr selten","2017","Hauptschule","Sachsen","34","0.137142106114526","0.0972046216392821","0.17707959058977"
"Sehr selten","2017","Hauptschule","Sachsen-Anhalt","29","","",""
"Sehr selten","2017","Hauptschule","Thueringen","52","0.27017855264066","0.211766112343251","0.328590992938069"
"Sehr selten","2017","Realschule","Schleswig-Holstein","20","","",""
"Sehr selten","2017","Realschule","Hamburg","9","0.142526719913649","0.0649450304523782","0.220108409374919"
"Sehr selten","2017","Realschule","Niedersachsen","62","0.0935196155236562","0.0728602783456026","0.11417895270171"
"Sehr selten","2017","Realschule","Bremen","2","","",""
"Sehr selten","2017","Realschule","Nordrhein-Westfalen","101","","",""
"Sehr selten","2017","Realschule","Hessen","34","0.0849783029922437","0.0577196251099171","0.11223698087457"
"Sehr selten","2017","Realschule","Rheinland-Pfalz,Saarland","36","0.136127887895079","0.096727556315076","0.175528219475081"
"Sehr selten","2017","Realschule","Baden-Wuerttemberg","53","0.0902881582879462","0.0688418100167553","0.111734506559137"
"Sehr selten","2017","Realschule","Bayern","96","0.103182641173851","0.0839598752252506","0.122405407122451"
"Sehr selten","2017","Realschule","Saarland","","","",""
"Sehr selten","2017","Realschule","Berlin","22","","",""
"Sehr selten","2017","Realschule","Brandenburg","18","","",""
"Sehr selten","2017","Realschule","Mecklenburg-Vorpommern","24","","",""
"Sehr selten","2017","Realschule","Sachsen","50","0.0665519598639994","0.0480880118033754","0.0850159079246233"
"Sehr selten","2017","Realschule","Sachsen-Anhalt","39","0.0829232732827271","0.0547481881963669","0.111098358369087"
"Sehr selten","2017","Realschule","Thueringen","46","0.110257684823263","0.0792914521156323","0.141223917530893"
"Sehr selten","2017","(Fach-)Abitur","Schleswig-Holstein","19","","",""
"Sehr selten","2017","(Fach-)Abitur","Hamburg","12","","",""
"Sehr selten","2017","(Fach-)Abitur","Niedersachsen","44","0.117964713158195","0.0875470913700806","0.14838233494631"
"Sehr selten","2017","(Fach-)Abitur","Bremen","7","0.113545624406108","0.0126738435540746","0.214417405258142"
"Sehr selten","2017","(Fach-)Abitur","Nordrhein-Westfalen","135","","",""
"Sehr selten","2017","(Fach-)Abitur","Hessen","23","","",""
"Sehr selten","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","18","","",""
"Sehr selten","2017","(Fach-)Abitur","Baden-Wuerttemberg","52","0.108654218598185","0.0806382705562881","0.136670166640081"
"Sehr selten","2017","(Fach-)Abitur","Bayern","79","0.128696462263365","0.100608527178735","0.156784397347994"
"Sehr selten","2017","(Fach-)Abitur","Saarland","","","",""
"Sehr selten","2017","(Fach-)Abitur","Berlin","9","0.0619764422971228","0.0244990191061891","0.0994538654880566"
"Sehr selten","2017","(Fach-)Abitur","Brandenburg","12","","",""
"Sehr selten","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Sehr selten","2017","(Fach-)Abitur","Sachsen","13","","",""
"Sehr selten","2017","(Fach-)Abitur","Sachsen-Anhalt","6","0.0378427309292252","-0.00225342444861291","0.0779388863070633"
"Sehr selten","2017","(Fach-)Abitur","Thueringen","15","","",""
"Sehr selten","2017","AkademikerIn","Schleswig-Holstein","26","","",""
"Sehr selten","2017","AkademikerIn","Hamburg","20","","",""
"Sehr selten","2017","AkademikerIn","Niedersachsen","63","0.117058127346461","0.0905022449729472","0.143614009719975"
"Sehr selten","2017","AkademikerIn","Bremen","7","0.0523779761145858","-0.00597271536803976","0.110728667597211"
"Sehr selten","2017","AkademikerIn","Nordrhein-Westfalen","158","","",""
"Sehr selten","2017","AkademikerIn","Hessen","61","0.140022882589872","0.109636977088596","0.170408788091148"
"Sehr selten","2017","AkademikerIn","Rheinland-Pfalz,Saarland","30","0.0981667987141373","0.0632534574372916","0.133080139990983"
"Sehr selten","2017","AkademikerIn","Baden-Wuerttemberg","75","0.0815761138803986","0.063196711535984","0.0999555162248133"
"Sehr selten","2017","AkademikerIn","Bayern","146","","",""
"Sehr selten","2017","AkademikerIn","Saarland","","","",""
"Sehr selten","2017","AkademikerIn","Berlin","46","0.140638425755016","0.106484036910594","0.174792814599439"
"Sehr selten","2017","AkademikerIn","Brandenburg","27","","",""
"Sehr selten","2017","AkademikerIn","Mecklenburg-Vorpommern","15","","",""
"Sehr selten","2017","AkademikerIn","Sachsen","42","0.0753518324193492","0.0504608875271455","0.100242777311553"
"Sehr selten","2017","AkademikerIn","Sachsen-Anhalt","24","","",""
"Sehr selten","2017","AkademikerIn","Thueringen","22","","",""
"Selten","2017","(noch) kein Abschluss","Schleswig-Holstein","10","","",""
"Selten","2017","(noch) kein Abschluss","Hamburg","3","","",""
"Selten","2017","(noch) kein Abschluss","Niedersachsen","26","","",""
"Selten","2017","(noch) kein Abschluss","Bremen","2","","",""
"Selten","2017","(noch) kein Abschluss","Nordrhein-Westfalen","68","0.219756201233811","0.170636863812874","0.268875538654749"
"Selten","2017","(noch) kein Abschluss","Hessen","20","","",""
"Selten","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","0.0950947579290086","0.0121082837990503","0.178081232058967"
"Selten","2017","(noch) kein Abschluss","Baden-Wuerttemberg","20","","",""
"Selten","2017","(noch) kein Abschluss","Bayern","27","","",""
"Selten","2017","(noch) kein Abschluss","Saarland","","","",""
"Selten","2017","(noch) kein Abschluss","Berlin","4","0.217070258968706","0.0586090464876012","0.375531471449811"
"Selten","2017","(noch) kein Abschluss","Brandenburg","5","0.361205471482716","0.155760177482356","0.566650765483077"
"Selten","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","4","0.134945989710237","-0.0017463173487586","0.271638296769234"
"Selten","2017","(noch) kein Abschluss","Sachsen","6","0.260683204208456","0.110900063551065","0.410466344865847"
"Selten","2017","(noch) kein Abschluss","Sachsen-Anhalt","6","0.197624880615807","0.0273118093786647","0.367937951852948"
"Selten","2017","(noch) kein Abschluss","Thueringen","4","0.705265212684152","0.466442292846608","0.944088132521695"
"Selten","2017","Hauptschule","Schleswig-Holstein","92","0.35772566591777","0.300445101959866","0.415006229875674"
"Selten","2017","Hauptschule","Hamburg","25","","",""
"Selten","2017","Hauptschule","Niedersachsen","205","","",""
"Selten","2017","Hauptschule","Bremen","13","","",""
"Selten","2017","Hauptschule","Nordrhein-Westfalen","444","0.292290381410434","0.269807258676902","0.314773504143965"
"Selten","2017","Hauptschule","Hessen","113","","",""
"Selten","2017","Hauptschule","Rheinland-Pfalz,Saarland","165","","",""
"Selten","2017","Hauptschule","Baden-Wuerttemberg","203","","",""
"Selten","2017","Hauptschule","Bayern","390","0.26968485564584","0.246421201209776","0.292948510081905"
"Selten","2017","Hauptschule","Saarland","","","",""
"Selten","2017","Hauptschule","Berlin","37","0.249424673278069","0.180412379028369","0.31843696752777"
"Selten","2017","Hauptschule","Brandenburg","70","0.308376474174091","0.24816637126001","0.368586577088172"
"Selten","2017","Hauptschule","Mecklenburg-Vorpommern","33","0.371019089225491","0.277270473193838","0.464767705257144"
"Selten","2017","Hauptschule","Sachsen","79","0.28640116056902","0.233915566732404","0.338886754405636"
"Selten","2017","Hauptschule","Sachsen-Anhalt","64","0.258531653819038","0.19874315479129","0.318320152846786"
"Selten","2017","Hauptschule","Thueringen","66","0.339660257868738","0.277361743641438","0.401958772096038"
"Selten","2017","Realschule","Schleswig-Holstein","72","0.345193346116875","0.286954084765751","0.403432607467998"
"Selten","2017","Realschule","Hamburg","24","","",""
"Selten","2017","Realschule","Niedersachsen","207","","",""
"Selten","2017","Realschule","Bremen","9","0.239901347586887","0.119098047796357","0.360704647377416"
"Selten","2017","Realschule","Nordrhein-Westfalen","270","","",""
"Selten","2017","Realschule","Hessen","90","0.224419790827656","0.183636806699251","0.26520277495606"
"Selten","2017","Realschule","Rheinland-Pfalz,Saarland","71","0.23761830398101","0.188716174322393","0.286520433639628"
"Selten","2017","Realschule","Baden-Wuerttemberg","160","","",""
"Selten","2017","Realschule","Bayern","265","","",""
"Selten","2017","Realschule","Saarland","","","",""
"Selten","2017","Realschule","Berlin","50","0.204832228394459","0.152675216467484","0.256989240321434"
"Selten","2017","Realschule","Brandenburg","127","","",""
"Selten","2017","Realschule","Mecklenburg-Vorpommern","81","0.371692869028518","0.311180639036392","0.432205099020644"
"Selten","2017","Realschule","Sachsen","180","","",""
"Selten","2017","Realschule","Sachsen-Anhalt","99","0.327401678021974","0.279456766456641","0.375346589587307"
"Selten","2017","Realschule","Thueringen","114","","",""
"Selten","2017","(Fach-)Abitur","Schleswig-Holstein","41","0.301581214439168","0.228620950567493","0.374541478310842"
"Selten","2017","(Fach-)Abitur","Hamburg","26","","",""
"Selten","2017","(Fach-)Abitur","Niedersachsen","105","","",""
"Selten","2017","(Fach-)Abitur","Bremen","9","0.235616222645311","0.100684328172634","0.370548117117987"
"Selten","2017","(Fach-)Abitur","Nordrhein-Westfalen","282","","",""
"Selten","2017","(Fach-)Abitur","Hessen","94","0.351355400883513","0.298383261389483","0.404327540377543"
"Selten","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","65","0.321264804918416","0.26218701634535","0.380342593491482"
"Selten","2017","(Fach-)Abitur","Baden-Wuerttemberg","111","","",""
"Selten","2017","(Fach-)Abitur","Bayern","142","","",""
"Selten","2017","(Fach-)Abitur","Saarland","","","",""
"Selten","2017","(Fach-)Abitur","Berlin","40","0.192488864990157","0.131207759031572","0.253769970948743"
"Selten","2017","(Fach-)Abitur","Brandenburg","33","0.210794587669773","0.140681164673973","0.280908010665572"
"Selten","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","16","","",""
"Selten","2017","(Fach-)Abitur","Sachsen","42","0.286326974436557","0.21584138745925","0.356812561413864"
"Selten","2017","(Fach-)Abitur","Sachsen-Anhalt","29","","",""
"Selten","2017","(Fach-)Abitur","Thueringen","29","","",""
"Selten","2017","AkademikerIn","Schleswig-Holstein","63","0.327885081776331","0.262661574412912","0.393108589139749"
"Selten","2017","AkademikerIn","Hamburg","58","0.314592781278009","0.246184264947606","0.383001297608412"
"Selten","2017","AkademikerIn","Niedersachsen","154","","",""
"Selten","2017","AkademikerIn","Bremen","16","","",""
"Selten","2017","AkademikerIn","Nordrhein-Westfalen","349","0.28704571308345","0.261288712320981","0.312802713845918"
"Selten","2017","AkademikerIn","Hessen","156","","",""
"Selten","2017","AkademikerIn","Rheinland-Pfalz,Saarland","90","0.296185703140672","0.242611332570637","0.349760073710707"
"Selten","2017","AkademikerIn","Baden-Wuerttemberg","267","","",""
"Selten","2017","AkademikerIn","Bayern","301","0.30469552628433","0.276572571127772","0.332818481440889"
"Selten","2017","AkademikerIn","Saarland","","","",""
"Selten","2017","AkademikerIn","Berlin","118","","",""
"Selten","2017","AkademikerIn","Brandenburg","71","0.269279344298792","0.21429294275493","0.324265745842655"
"Selten","2017","AkademikerIn","Mecklenburg-Vorpommern","53","0.403289385078368","0.3196036562509","0.486975113905836"
"Selten","2017","AkademikerIn","Sachsen","123","","",""
"Selten","2017","AkademikerIn","Sachsen-Anhalt","67","0.272718351659267","0.213049222370112","0.332387480948423"
"Selten","2017","AkademikerIn","Thueringen","65","0.259509949592275","0.202103498108607","0.316916401075943"
"Manchmal","2017","(noch) kein Abschluss","Schleswig-Holstein","8","0.386709325064026","0.233867825317175","0.539550824810877"
"Manchmal","2017","(noch) kein Abschluss","Hamburg","4","0.202736360267844","0.00574149724517217","0.399731223290516"
"Manchmal","2017","(noch) kein Abschluss","Niedersachsen","43","0.45039321023876","0.352878518306141","0.54790790217138"
"Manchmal","2017","(noch) kein Abschluss","Bremen","4","0.226782354856851","-0.0101437837545303","0.463708493468233"
"Manchmal","2017","(noch) kein Abschluss","Nordrhein-Westfalen","86","0.361324802957511","0.304340442291691","0.418309163623332"
"Manchmal","2017","(noch) kein Abschluss","Hessen","28","","",""
"Manchmal","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","26","","",""
"Manchmal","2017","(noch) kein Abschluss","Baden-Wuerttemberg","33","0.383411574965501","0.276194281704971","0.490628868226032"
"Manchmal","2017","(noch) kein Abschluss","Bayern","44","0.465592832790094","0.378148359801698","0.553037305778489"
"Manchmal","2017","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2017","(noch) kein Abschluss","Berlin","12","","",""
"Manchmal","2017","(noch) kein Abschluss","Brandenburg","9","0.369326475132993","0.162909236351463","0.575743713914523"
"Manchmal","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","10","","",""
"Manchmal","2017","(noch) kein Abschluss","Sachsen","13","","",""
"Manchmal","2017","(noch) kein Abschluss","Sachsen-Anhalt","9","0.472159519734445","0.258641680637886","0.685677358831003"
"Manchmal","2017","(noch) kein Abschluss","Thueringen","3","","",""
"Manchmal","2017","Hauptschule","Schleswig-Holstein","95","0.304945738064148","0.249929284673239","0.359962191455057"
"Manchmal","2017","Hauptschule","Hamburg","37","0.403139514954165","0.298240225559504","0.508038804348825"
"Manchmal","2017","Hauptschule","Niedersachsen","280","","",""
"Manchmal","2017","Hauptschule","Bremen","14","","",""
"Manchmal","2017","Hauptschule","Nordrhein-Westfalen","559","0.352617683009292","0.328999075988081","0.376236290030502"
"Manchmal","2017","Hauptschule","Hessen","177","","",""
"Manchmal","2017","Hauptschule","Rheinland-Pfalz,Saarland","224","","",""
"Manchmal","2017","Hauptschule","Baden-Wuerttemberg","340","0.3860361230818","0.35253008741037","0.41954215875323"
"Manchmal","2017","Hauptschule","Bayern","563","0.407770730317705","0.382010635119459","0.433530825515951"
"Manchmal","2017","Hauptschule","Saarland","","","",""
"Manchmal","2017","Hauptschule","Berlin","55","0.271346038700048","0.200423867031793","0.342268210368303"
"Manchmal","2017","Hauptschule","Brandenburg","89","0.372514517527208","0.309481613829586","0.435547421224831"
"Manchmal","2017","Hauptschule","Mecklenburg-Vorpommern","26","","",""
"Manchmal","2017","Hauptschule","Sachsen","112","","",""
"Manchmal","2017","Hauptschule","Sachsen-Anhalt","77","0.357828752843593","0.292368522917303","0.423288982769882"
"Manchmal","2017","Hauptschule","Thueringen","59","0.258028516153333","0.20047139502352","0.315585637283147"
"Manchmal","2017","Realschule","Schleswig-Holstein","113","","",""
"Manchmal","2017","Realschule","Hamburg","30","0.427170244862226","0.317392559135194","0.536947930589259"
"Manchmal","2017","Realschule","Niedersachsen","333","0.428976448989225","0.393858466560733","0.464094431417718"
"Manchmal","2017","Realschule","Bremen","19","","",""
"Manchmal","2017","Realschule","Nordrhein-Westfalen","458","0.389408414330833","0.360631885357356","0.41818494330431"
"Manchmal","2017","Realschule","Hessen","197","","",""
"Manchmal","2017","Realschule","Rheinland-Pfalz,Saarland","117","","",""
"Manchmal","2017","Realschule","Baden-Wuerttemberg","293","","",""
"Manchmal","2017","Realschule","Bayern","399","0.419040703522669","0.387861751556807","0.45021965548853"
"Manchmal","2017","Realschule","Saarland","","","",""
"Manchmal","2017","Realschule","Berlin","96","0.422229126328765","0.358397473555858","0.486060779101671"
"Manchmal","2017","Realschule","Brandenburg","145","","",""
"Manchmal","2017","Realschule","Mecklenburg-Vorpommern","83","0.321792158298201","0.26329507928185","0.380289237314552"
"Manchmal","2017","Realschule","Sachsen","307","0.438990718955622","0.402227649618983","0.475753788292261"
"Manchmal","2017","Realschule","Sachsen-Anhalt","147","","",""
"Manchmal","2017","Realschule","Thueringen","154","","",""
"Manchmal","2017","(Fach-)Abitur","Schleswig-Holstein","63","0.410392658079272","0.332192518221242","0.488592797937303"
"Manchmal","2017","(Fach-)Abitur","Hamburg","33","0.408581113805874","0.304078929858223","0.513083297753525"
"Manchmal","2017","(Fach-)Abitur","Niedersachsen","184","","",""
"Manchmal","2017","(Fach-)Abitur","Bremen","14","","",""
"Manchmal","2017","(Fach-)Abitur","Nordrhein-Westfalen","478","0.402476635404364","0.374133561208448","0.430819709600281"
"Manchmal","2017","(Fach-)Abitur","Hessen","134","","",""
"Manchmal","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","108","","",""
"Manchmal","2017","(Fach-)Abitur","Baden-Wuerttemberg","207","","",""
"Manchmal","2017","(Fach-)Abitur","Bayern","213","","",""
"Manchmal","2017","(Fach-)Abitur","Saarland","","","",""
"Manchmal","2017","(Fach-)Abitur","Berlin","75","0.531478436272633","0.45391498144061","0.609041891104656"
"Manchmal","2017","(Fach-)Abitur","Brandenburg","51","0.386641396816612","0.302929376951843","0.47035341668138"
"Manchmal","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","23","","",""
"Manchmal","2017","(Fach-)Abitur","Sachsen","76","0.480492711200414","0.402588887897333","0.558396534503496"
"Manchmal","2017","(Fach-)Abitur","Sachsen-Anhalt","39","0.440518010270754","0.3361990248574","0.544836995684107"
"Manchmal","2017","(Fach-)Abitur","Thueringen","32","0.366001825413242","0.269641534174055","0.46236211665243"
"Manchmal","2017","AkademikerIn","Schleswig-Holstein","76","0.28615030961243","0.223355745427861","0.348944873796998"
"Manchmal","2017","AkademikerIn","Hamburg","75","0.460558156631599","0.387127736621963","0.533988576641235"
"Manchmal","2017","AkademikerIn","Niedersachsen","225","","",""
"Manchmal","2017","AkademikerIn","Bremen","20","","",""
"Manchmal","2017","AkademikerIn","Nordrhein-Westfalen","461","0.410966791725034","0.382953627271879","0.438979956178188"
"Manchmal","2017","AkademikerIn","Hessen","194","","",""
"Manchmal","2017","AkademikerIn","Rheinland-Pfalz,Saarland","116","","",""
"Manchmal","2017","AkademikerIn","Baden-Wuerttemberg","372","0.424299615240003","0.391113006706396","0.45748622377361"
"Manchmal","2017","AkademikerIn","Bayern","408","0.354353322956912","0.325128215371497","0.383578430542327"
"Manchmal","2017","AkademikerIn","Saarland","","","",""
"Manchmal","2017","AkademikerIn","Berlin","172","","",""
"Manchmal","2017","AkademikerIn","Brandenburg","105","","",""
"Manchmal","2017","AkademikerIn","Mecklenburg-Vorpommern","42","0.359417153811138","0.277561594911318","0.441272712710958"
"Manchmal","2017","AkademikerIn","Sachsen","176","","",""
"Manchmal","2017","AkademikerIn","Sachsen-Anhalt","97","0.453622623007713","0.386921228830072","0.520324017185354"
"Manchmal","2017","AkademikerIn","Thueringen","94","0.475774785246822","0.410373882064782","0.541175688428862"
"Oft","2017","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"Oft","2017","(noch) kein Abschluss","Hamburg","5","0.392573857478965","0.153299848022524","0.631847866935406"
"Oft","2017","(noch) kein Abschluss","Niedersachsen","18","","",""
"Oft","2017","(noch) kein Abschluss","Bremen","4","0.350672583867118","0.0806872054174226","0.620657962316813"
"Oft","2017","(noch) kein Abschluss","Nordrhein-Westfalen","49","0.192359560043584","0.145604062441523","0.239115057645645"
"Oft","2017","(noch) kein Abschluss","Hessen","21","","",""
"Oft","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","11","","",""
"Oft","2017","(noch) kein Abschluss","Baden-Wuerttemberg","14","","",""
"Oft","2017","(noch) kein Abschluss","Bayern","23","","",""
"Oft","2017","(noch) kein Abschluss","Saarland","","","",""
"Oft","2017","(noch) kein Abschluss","Berlin","5","0.0872205936357599","-0.0212354737167851","0.195676660988305"
"Oft","2017","(noch) kein Abschluss","Brandenburg","3","","",""
"Oft","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","4","0.233553223906322","0.0642846230843674","0.402821824728277"
"Oft","2017","(noch) kein Abschluss","Sachsen","10","","",""
"Oft","2017","(noch) kein Abschluss","Sachsen-Anhalt","4","0.0622764514786369","-0.0410800460980861","0.16563294905536"
"Oft","2017","(noch) kein Abschluss","Thueringen","3","","",""
"Oft","2017","Hauptschule","Schleswig-Holstein","35","0.115893622998477","0.0776416375012925","0.154145608495662"
"Oft","2017","Hauptschule","Hamburg","13","","",""
"Oft","2017","Hauptschule","Niedersachsen","117","","",""
"Oft","2017","Hauptschule","Bremen","11","","",""
"Oft","2017","Hauptschule","Nordrhein-Westfalen","254","","",""
"Oft","2017","Hauptschule","Hessen","63","0.146958189991047","0.113256846147028","0.180659533835066"
"Oft","2017","Hauptschule","Rheinland-Pfalz,Saarland","83","0.133658018442047","0.106497902215142","0.160818134668951"
"Oft","2017","Hauptschule","Baden-Wuerttemberg","147","","",""
"Oft","2017","Hauptschule","Bayern","217","","",""
"Oft","2017","Hauptschule","Saarland","","","",""
"Oft","2017","Hauptschule","Berlin","31","0.214358276879058","0.148903399173176","0.279813154584939"
"Oft","2017","Hauptschule","Brandenburg","34","0.158301172249038","0.110711326399061","0.205891018099015"
"Oft","2017","Hauptschule","Mecklenburg-Vorpommern","15","","",""
"Oft","2017","Hauptschule","Sachsen","46","0.179718848316055","0.135142566470407","0.224295130161704"
"Oft","2017","Hauptschule","Sachsen-Anhalt","26","","",""
"Oft","2017","Hauptschule","Thueringen","35","0.101061870450083","0.0614130592118292","0.140710681688336"
"Oft","2017","Realschule","Schleswig-Holstein","42","0.154624563269557","0.110335941683693","0.198913184855422"
"Oft","2017","Realschule","Hamburg","12","","",""
"Oft","2017","Realschule","Niedersachsen","136","","",""
"Oft","2017","Realschule","Bremen","12","","",""
"Oft","2017","Realschule","Nordrhein-Westfalen","217","","",""
"Oft","2017","Realschule","Hessen","61","0.123207600857738","0.0910782313615432","0.155336970353932"
"Oft","2017","Realschule","Rheinland-Pfalz,Saarland","56","0.217289084267389","0.169906226917429","0.264671941617349"
"Oft","2017","Realschule","Baden-Wuerttemberg","140","","",""
"Oft","2017","Realschule","Bayern","165","","",""
"Oft","2017","Realschule","Saarland","","","",""
"Oft","2017","Realschule","Berlin","44","0.208090294482331","0.155627923011173","0.26055266595349"
"Oft","2017","Realschule","Brandenburg","69","0.152452950843461","0.116119722013819","0.188786179673103"
"Oft","2017","Realschule","Mecklenburg-Vorpommern","49","0.18848257946483","0.139510383270388","0.237454775659271"
"Oft","2017","Realschule","Sachsen","131","","",""
"Oft","2017","Realschule","Sachsen-Anhalt","67","0.191201400720937","0.15102325295362","0.231379548488254"
"Oft","2017","Realschule","Thueringen","58","0.125917176656963","0.093117421828801","0.158716931485126"
"Oft","2017","(Fach-)Abitur","Schleswig-Holstein","29","","",""
"Oft","2017","(Fach-)Abitur","Hamburg","12","","",""
"Oft","2017","(Fach-)Abitur","Niedersachsen","88","0.194614588984231","0.157281339417463","0.231947838550999"
"Oft","2017","(Fach-)Abitur","Bremen","8","0.246576256540496","0.109534924466666","0.383617588614326"
"Oft","2017","(Fach-)Abitur","Nordrhein-Westfalen","195","","",""
"Oft","2017","(Fach-)Abitur","Hessen","52","0.18986660447253","0.146348161011939","0.233385047933121"
"Oft","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","38","0.177697908088477","0.129336456789604","0.226059359387351"
"Oft","2017","(Fach-)Abitur","Baden-Wuerttemberg","86","0.169211289255099","0.135457783981132","0.202964794529066"
"Oft","2017","(Fach-)Abitur","Bayern","82","0.159229174236439","0.128538819529841","0.189919528943037"
"Oft","2017","(Fach-)Abitur","Saarland","","","",""
"Oft","2017","(Fach-)Abitur","Berlin","26","","",""
"Oft","2017","(Fach-)Abitur","Brandenburg","26","","",""
"Oft","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"Oft","2017","(Fach-)Abitur","Sachsen","25","","",""
"Oft","2017","(Fach-)Abitur","Sachsen-Anhalt","9","0.076713868005396","0.0207904687981992","0.132637267212593"
"Oft","2017","(Fach-)Abitur","Thueringen","18","","",""
"Oft","2017","AkademikerIn","Schleswig-Holstein","31","0.229949858166967","0.171484632756294","0.288415083577641"
"Oft","2017","AkademikerIn","Hamburg","20","","",""
"Oft","2017","AkademikerIn","Niedersachsen","106","","",""
"Oft","2017","AkademikerIn","Bremen","12","","",""
"Oft","2017","AkademikerIn","Nordrhein-Westfalen","186","","",""
"Oft","2017","AkademikerIn","Hessen","73","0.119795664719043","0.0913614308876765","0.14822989855041"
"Oft","2017","AkademikerIn","Rheinland-Pfalz,Saarland","40","0.161994399687823","0.118760993792373","0.205227805583273"
"Oft","2017","AkademikerIn","Baden-Wuerttemberg","110","","",""
"Oft","2017","AkademikerIn","Bayern","141","","",""
"Oft","2017","AkademikerIn","Saarland","","","",""
"Oft","2017","AkademikerIn","Berlin","52","0.135954007341073","0.102281846147561","0.169626168534584"
