year,bula_h,pgisced97,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Bremen,Upper Secondary Level,Sometimes,0.40365,35,35,0.23874,0.56857
2019,North Rhine-Westphalia,No answer / don't know,Seldom,0.39410,40,104,0.29973,0.48847
2019,North Rhine-Westphalia,No answer / don't know,Sometimes,0.29633,64,104,0.20814,0.38451
2019,North Rhine-Westphalia,Pre-primary Level,Sometimes,0.39559,32,32,0.22345,0.56772
2019,North Rhine-Westphalia,Primary Level,Sometimes,0.38827,44,44,0.24260,0.53394
2019,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.12323,75,556,0.09588,0.15057
2019,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.20723,119,556,0.17351,0.24095
2019,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.40402,207,556,0.36320,0.44485
2019,North Rhine-Westphalia,Lower Secondary Level,Often,0.21362,124,556,0.17952,0.24772
2019,North Rhine-Westphalia,Lower Secondary Level,Very often,0.05189,31,556,0.03344,0.07035
2019,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.13636,308,2245,0.12216,0.15055
2019,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.29345,631,2245,0.27461,0.31229
2019,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.36581,835,2245,0.34588,0.38574
2019,North Rhine-Westphalia,Upper Secondary Level,Often,0.15991,364,2245,0.14474,0.17507
2019,North Rhine-Westphalia,Upper Secondary Level,Very often,0.04448,107,2245,0.03595,0.05301
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.11600,61,617,0.09072,0.14129
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.30245,170,617,0.26618,0.33873
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.36103,236,617,0.32310,0.39896
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.18606,119,617,0.15533,0.21680
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very often,0.03445,31,617,0.02005,0.04885
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.14738,39,285,0.10615,0.18861
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.26266,78,285,0.21148,0.31384
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.39124,114,285,0.33448,0.44800
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Often,0.18596,54,285,0.14070,0.23121
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.11074,163,1317,0.09378,0.12769
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.29950,416,1317,0.27475,0.32425
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.40436,500,1317,0.37784,0.43087
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.15764,189,1317,0.13795,0.17733
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Very often,0.02777,49,1317,0.01889,0.03665
2019,Hesse,Lower Secondary Level,Seldom,0.21861,32,128,0.14673,0.29049
2019,Hesse,Lower Secondary Level,Sometimes,0.40577,58,128,0.32037,0.49117
2019,Hesse,Lower Secondary Level,Often,0.24235,38,128,0.16783,0.31688
2019,Hesse,Upper Secondary Level,Very seldom,0.11193,70,672,0.08808,0.13579
2019,Hesse,Upper Secondary Level,Seldom,0.31436,201,672,0.27923,0.34949
2019,Hesse,Upper Secondary Level,Sometimes,0.37292,265,672,0.33633,0.40951
2019,Hesse,Upper Secondary Level,Often,0.16338,136,672,0.13540,0.19135
2019,Hesse,Post-secondary Non-tertiary Level,Seldom,0.19986,38,99,0.12069,0.27904
2019,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.45827,61,99,0.35962,0.55692
2019,Hesse,First Stage of Tertiary Education,Sometimes,0.37375,39,39,0.21992,0.52758
2019,Hesse,Second Stage of Tertiary Education,Very seldom,0.12237,71,511,0.09393,0.15081
2019,Hesse,Second Stage of Tertiary Education,Seldom,0.30016,156,511,0.26038,0.33994
2019,Hesse,Second Stage of Tertiary Education,Sometimes,0.40950,204,511,0.36682,0.45218
2019,Hesse,Second Stage of Tertiary Education,Often,0.14246,80,511,0.11213,0.17280
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.19286,40,192,0.13691,0.24882
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.28228,59,192,0.21845,0.34612
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.31384,61,192,0.24803,0.37965
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Often,0.14424,32,192,0.09441,0.19406
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.16185,93,624,0.13293,0.19077
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.29934,190,624,0.26338,0.33530
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.32654,232,624,0.28972,0.36337
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.17743,109,624,0.14743,0.20743
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.29789,35,72,0.19151,0.40426
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.35459,37,72,0.24332,0.46587
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Sometimes,0.36267,37,37,0.20562,0.51972
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.10069,40,297,0.06641,0.13497
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.42300,114,297,0.36672,0.47928
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.33355,105,297,0.27984,0.38727
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Often,0.12162,38,297,0.08439,0.15886
2019,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.16618,38,227,0.11765,0.21472
2019,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.25982,62,227,0.20264,0.31699
2019,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.38292,89,227,0.31955,0.44630
2019,Baden-Wuerttemberg,Lower Secondary Level,Often,0.12485,38,227,0.08176,0.16795
2019,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.09810,113,1145,0.08087,0.11534
2019,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.27380,308,1145,0.24796,0.29964
2019,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.42934,469,1145,0.40065,0.45802
2019,Baden-Wuerttemberg,Upper Secondary Level,Often,0.15989,198,1145,0.13865,0.18112
2019,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.03888,57,1145,0.02768,0.05008
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.22237,58,197,0.16416,0.28059
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.48776,104,197,0.41778,0.55774
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Often,0.13576,35,197,0.08781,0.18372
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.23875,38,163,0.17310,0.30441
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.40434,87,163,0.32876,0.47991
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Often,0.21519,38,163,0.15190,0.27847
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.11768,106,841,0.09589,0.13947
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.35591,268,841,0.32353,0.38829
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.39457,365,841,0.36152,0.42763
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.10876,102,841,0.08771,0.12982
2019,Bavaria,Lower Secondary Level,Very seldom,0.12939,49,344,0.09387,0.16491
2019,Bavaria,Lower Secondary Level,Seldom,0.32587,104,344,0.27627,0.37547
2019,Bavaria,Lower Secondary Level,Sometimes,0.31854,134,344,0.26923,0.36785
2019,Bavaria,Lower Secondary Level,Often,0.19164,57,344,0.14998,0.23329
2019,Bavaria,Upper Secondary Level,Very seldom,0.15249,234,1799,0.13587,0.16911
2019,Bavaria,Upper Secondary Level,Seldom,0.26948,474,1799,0.24897,0.28999
2019,Bavaria,Upper Secondary Level,Sometimes,0.37422,705,1799,0.35185,0.39659
2019,Bavaria,Upper Secondary Level,Often,0.16469,311,1799,0.14755,0.18184
2019,Bavaria,Upper Secondary Level,Very often,0.03911,75,1799,0.03015,0.04807
2019,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.17464,50,276,0.12977,0.21951
2019,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.30536,71,276,0.25092,0.35979
2019,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.38853,122,276,0.33092,0.44614
2019,Bavaria,Post-secondary Non-tertiary Level,Often,0.09151,33,276,0.05743,0.12559
2019,Bavaria,First Stage of Tertiary Education,Very seldom,0.12812,35,282,0.08904,0.16720
2019,Bavaria,First Stage of Tertiary Education,Seldom,0.19122,65,282,0.14524,0.23720
2019,Bavaria,First Stage of Tertiary Education,Sometimes,0.52141,131,282,0.46300,0.57982
2019,Bavaria,First Stage of Tertiary Education,Often,0.14620,51,282,0.10489,0.18751
2019,Bavaria,Second Stage of Tertiary Education,Very seldom,0.14917,157,1075,0.12787,0.17048
2019,Bavaria,Second Stage of Tertiary Education,Seldom,0.29302,312,1075,0.26580,0.32024
2019,Bavaria,Second Stage of Tertiary Education,Sometimes,0.39477,433,1075,0.36554,0.42400
2019,Bavaria,Second Stage of Tertiary Education,Often,0.13964,140,1075,0.11891,0.16037
2019,Bavaria,Second Stage of Tertiary Education,Very often,0.02340,33,1075,0.01436,0.03244
2019,Berlin,Upper Secondary Level,Very seldom,0.10124,37,321,0.06819,0.13429
2019,Berlin,Upper Secondary Level,Seldom,0.31084,94,321,0.26012,0.36155
2019,Berlin,Upper Secondary Level,Sometimes,0.36343,125,321,0.31073,0.41613
2019,Berlin,Upper Secondary Level,Often,0.19310,65,321,0.14985,0.23635
2019,Berlin,Post-secondary Non-tertiary Level,Sometimes,0.53331,34,34,0.36309,0.70352
2019,Berlin,Second Stage of Tertiary Education,Very seldom,0.12883,59,445,0.09766,0.15999
2019,Berlin,Second Stage of Tertiary Education,Seldom,0.30721,129,445,0.26429,0.35012
2019,Berlin,Second Stage of Tertiary Education,Sometimes,0.35834,176,445,0.31373,0.40294
2019,Berlin,Second Stage of Tertiary Education,Often,0.17145,81,445,0.13639,0.20651
2019,Brandenburg,Upper Secondary Level,Very seldom,0.09496,50,504,0.06934,0.12058
2019,Brandenburg,Upper Secondary Level,Seldom,0.28959,165,504,0.24995,0.32923
2019,Brandenburg,Upper Secondary Level,Sometimes,0.40967,203,504,0.36670,0.45265
2019,Brandenburg,Upper Secondary Level,Often,0.18062,86,504,0.14700,0.21424
2019,Brandenburg,First Stage of Tertiary Education,Sometimes,0.41443,34,34,0.24635,0.58251
2019,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.05481,32,278,0.02800,0.08161
2019,Brandenburg,Second Stage of Tertiary Education,Seldom,0.27821,93,278,0.22544,0.33098
2019,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.52710,110,278,0.46830,0.58590
2019,Brandenburg,Second Stage of Tertiary Education,Often,0.12772,43,278,0.08842,0.16703
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.13203,51,269,0.09150,0.17256
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.27682,75,269,0.22325,0.33039
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.38151,98,269,0.32336,0.43967
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Often,0.17553,45,269,0.12999,0.22108
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.33743,51,113,0.24986,0.42501
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.41822,62,113,0.32687,0.50958
2019,Saxony,Lower Secondary Level,Seldom,0.38710,41,41,0.23615,0.53805
2019,Saxony,Upper Secondary Level,Very seldom,0.11135,86,729,0.08850,0.13420
2019,Saxony,Upper Secondary Level,Seldom,0.25129,205,729,0.21978,0.28280
2019,Saxony,Upper Secondary Level,Sometimes,0.43581,313,729,0.39979,0.47183
2019,Saxony,Upper Secondary Level,Often,0.14864,125,729,0.12280,0.17448
2019,Saxony,Post-secondary Non-tertiary Level,Sometimes,0.45736,39,39,0.29897,0.61576
2019,Saxony,First Stage of Tertiary Education,Seldom,0.25423,36,99,0.16802,0.34044
2019,Saxony,First Stage of Tertiary Education,Sometimes,0.47109,63,99,0.37226,0.56992
2019,Saxony,Second Stage of Tertiary Education,Very seldom,0.07932,47,475,0.05500,0.10365
2019,Saxony,Second Stage of Tertiary Education,Seldom,0.29679,149,475,0.25566,0.33791
2019,Saxony,Second Stage of Tertiary Education,Sometimes,0.45303,214,475,0.40822,0.49785
2019,Saxony,Second Stage of Tertiary Education,Often,0.13862,65,475,0.10751,0.16973
2019,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.13522,49,414,0.10224,0.16820
2019,Saxony-Anhalt,Upper Secondary Level,Seldom,0.26293,117,414,0.22048,0.30539
2019,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.38833,171,414,0.34133,0.43534
2019,Saxony-Anhalt,Upper Secondary Level,Often,0.16621,77,414,0.13031,0.20211
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.29287,73,174,0.22506,0.36069
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.38300,101,174,0.31056,0.45544
2019,Thuringa,Upper Secondary Level,Very seldom,0.17300,78,469,0.13873,0.20727
2019,Thuringa,Upper Secondary Level,Seldom,0.30349,133,469,0.26183,0.34514
2019,Thuringa,Upper Secondary Level,Sometimes,0.32235,175,469,0.28001,0.36470
2019,Thuringa,Upper Secondary Level,Often,0.15450,83,469,0.12175,0.18724
2019,Thuringa,Second Stage of Tertiary Education,Seldom,0.30344,71,184,0.23683,0.37005
2019,Thuringa,Second Stage of Tertiary Education,Sometimes,0.52380,113,184,0.45144,0.59616
2020,Schleswig-Holstein,Lower Secondary Level,Seldom,0.34772,36,68,0.23369,0.46176
2020,Schleswig-Holstein,Lower Secondary Level,Sometimes,0.29235,32,68,0.18344,0.40126
2020,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.09584,42,367,0.06568,0.12599
2020,Schleswig-Holstein,Upper Secondary Level,Seldom,0.31170,129,367,0.26424,0.35915
2020,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.43959,139,367,0.38874,0.49044
2020,Schleswig-Holstein,Upper Secondary Level,Often,0.13510,57,367,0.10008,0.17012
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Sometimes,0.39506,40,40,0.24163,0.54849
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.25441,53,184,0.19131,0.31751
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.52267,100,184,0.45030,0.59503
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Often,0.14353,31,184,0.09273,0.19432
2020,Hamburg,Upper Secondary Level,Seldom,0.36395,54,127,0.27994,0.44796
2020,Hamburg,Upper Secondary Level,Sometimes,0.41528,73,127,0.32924,0.50132
2020,Hamburg,Second Stage of Tertiary Education,Seldom,0.30450,68,144,0.22907,0.37992
2020,Hamburg,Second Stage of Tertiary Education,Sometimes,0.43405,76,144,0.35282,0.51529
2020,Lower Saxony,Lower Secondary Level,Very seldom,0.11489,34,288,0.07800,0.15178
2020,Lower Saxony,Lower Secondary Level,Seldom,0.23445,77,288,0.18544,0.28347
2020,Lower Saxony,Lower Secondary Level,Sometimes,0.44903,131,288,0.39149,0.50658
2020,Lower Saxony,Lower Secondary Level,Often,0.15354,46,288,0.11183,0.19525
2020,Lower Saxony,Upper Secondary Level,Very seldom,0.09792,120,1072,0.08012,0.11571
2020,Lower Saxony,Upper Secondary Level,Seldom,0.29312,315,1072,0.26586,0.32038
2020,Lower Saxony,Upper Secondary Level,Sometimes,0.39750,419,1072,0.36819,0.42681
2020,Lower Saxony,Upper Secondary Level,Often,0.15703,170,1072,0.13524,0.17882
2020,Lower Saxony,Upper Secondary Level,Very often,0.05443,48,1072,0.04085,0.06802
2020,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.17803,49,187,0.12306,0.23301
2020,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.46807,94,187,0.39636,0.53978
2020,Lower Saxony,Post-secondary Non-tertiary Level,Often,0.22267,44,187,0.16288,0.28246
2020,Lower Saxony,First Stage of Tertiary Education,Seldom,0.21365,32,83,0.12493,0.30236
2020,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.48605,51,83,0.37787,0.59423
2020,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.12961,72,541,0.10128,0.15794
2020,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.31616,167,541,0.27694,0.35538
2020,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.39822,219,541,0.35693,0.43951
2020,Lower Saxony,Second Stage of Tertiary Education,Often,0.13308,83,541,0.10443,0.16173
2020,Bremen,Upper Secondary Level,Sometimes,0.50718,34,34,0.33660,0.67776
2020,Bremen,Second Stage of Tertiary Education,Sometimes,0.58783,33,33,0.41728,0.75838
2020,North Rhine-Westphalia,No answer / don't know,Very seldom,0.13314,35,151,0.07877,0.18751
2020,North Rhine-Westphalia,No answer / don't know,Seldom,0.26342,55,151,0.19293,0.33392
2020,North Rhine-Westphalia,No answer / don't know,Sometimes,0.35508,61,151,0.27850,0.43166
2020,North Rhine-Westphalia,Pre-primary Level,Sometimes,0.52364,36,36,0.35817,0.68910
2020,North Rhine-Westphalia,Primary Level,Seldom,0.20883,38,126,0.13757,0.28009
2020,North Rhine-Westphalia,Primary Level,Sometimes,0.32812,55,126,0.24581,0.41043
2020,North Rhine-Westphalia,Primary Level,Often,0.27335,33,126,0.19522,0.35148
2020,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.16533,85,562,0.13459,0.19607
2020,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.20191,131,562,0.16869,0.23513
2020,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.33713,220,562,0.29801,0.37625
2020,North Rhine-Westphalia,Lower Secondary Level,Often,0.25385,126,562,0.21784,0.28987
2020,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.14449,295,2201,0.12980,0.15918
2020,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.27323,592,2201,0.25461,0.29186
2020,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.38297,853,2201,0.36266,0.40329
2020,North Rhine-Westphalia,Upper Secondary Level,Often,0.15087,358,2201,0.13591,0.16583
2020,North Rhine-Westphalia,Upper Secondary Level,Very often,0.04843,103,2201,0.03946,0.05740
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.16001,74,593,0.13048,0.18954
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.22970,155,593,0.19582,0.26359
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.35783,245,593,0.31922,0.39645
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.21173,119,593,0.17882,0.24464
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.28379,59,222,0.22435,0.34322
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.43967,120,222,0.37423,0.50511
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Often,0.16073,43,222,0.11230,0.20915
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.10811,182,1335,0.09145,0.12478
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.31783,395,1335,0.29284,0.34282
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.40181,503,1335,0.37550,0.42812
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.13962,208,1335,0.12102,0.15822
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Very often,0.03263,47,1335,0.02310,0.04217
2020,Hesse,Lower Secondary Level,Seldom,0.25276,31,131,0.17805,0.32747
2020,Hesse,Lower Secondary Level,Sometimes,0.38302,63,131,0.29945,0.46659
2020,Hesse,Lower Secondary Level,Often,0.18808,37,131,0.12090,0.25525
2020,Hesse,Upper Secondary Level,Very seldom,0.11345,86,652,0.08909,0.13781
2020,Hesse,Upper Secondary Level,Seldom,0.27536,184,652,0.24104,0.30967
2020,Hesse,Upper Secondary Level,Sometimes,0.43812,272,652,0.40000,0.47623
2020,Hesse,Upper Secondary Level,Often,0.15760,110,652,0.12961,0.18559
2020,Hesse,Post-secondary Non-tertiary Level,Seldom,0.24590,41,113,0.16615,0.32565
2020,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.44849,72,113,0.35638,0.54060
2020,Hesse,First Stage of Tertiary Education,Sometimes,0.49083,39,39,0.33188,0.64978
2020,Hesse,Second Stage of Tertiary Education,Very seldom,0.11124,75,550,0.08494,0.13754
2020,Hesse,Second Stage of Tertiary Education,Seldom,0.27239,165,550,0.23515,0.30964
2020,Hesse,Second Stage of Tertiary Education,Sometimes,0.44692,223,550,0.40533,0.48851
2020,Hesse,Second Stage of Tertiary Education,Often,0.13995,87,550,0.11092,0.16897
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.16479,34,144,0.10398,0.22560
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.27190,39,144,0.19897,0.34483
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.38452,71,144,0.30478,0.46425
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.17472,88,598,0.14426,0.20518
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.24715,160,598,0.21255,0.28175
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.33702,204,598,0.29911,0.37494
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.19661,114,598,0.16473,0.22849
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very often,0.04449,32,598,0.02795,0.06103
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.26638,38,80,0.16890,0.36386
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.33239,42,80,0.22851,0.43627
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Sometimes,0.43147,32,32,0.25712,0.60582
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.11970,42,279,0.08154,0.15786
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.40170,92,279,0.34407,0.45933
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.37693,111,279,0.31996,0.43389
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Often,0.08684,34,279,0.05374,0.11995
2020,Baden-Wuerttemberg,No answer / don't know,Sometimes,0.50087,51,51,0.36227,0.63946
2020,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.12842,32,239,0.08591,0.17092
2020,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.33686,63,239,0.27681,0.39691
2020,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.30768,97,239,0.24904,0.36632
2020,Baden-Wuerttemberg,Lower Secondary Level,Often,0.15543,47,239,0.10939,0.20146
2020,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.08374,103,1103,0.06739,0.10010
2020,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.24645,281,1103,0.22101,0.27190
2020,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.48126,483,1103,0.45176,0.51076
2020,Baden-Wuerttemberg,Upper Secondary Level,Often,0.15993,197,1103,0.13829,0.18157
2020,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.02862,39,1103,0.01877,0.03846
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.08129,31,243,0.04686,0.11573
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.28919,62,243,0.23207,0.34632
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.41294,106,243,0.35091,0.47498
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Often,0.19880,44,243,0.14851,0.24908
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.14873,34,142,0.08999,0.20746
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.50847,76,142,0.42595,0.59098
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Often,0.17479,32,142,0.11210,0.23748
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.07794,101,854,0.05995,0.09594
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.31603,249,854,0.28483,0.34723
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.41399,354,854,0.38093,0.44704
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.17645,150,854,0.15087,0.20203
2020,Bavaria,Lower Secondary Level,Very seldom,0.13300,51,374,0.09853,0.16746
2020,Bavaria,Lower Secondary Level,Seldom,0.23054,85,374,0.18780,0.27328
2020,Bavaria,Lower Secondary Level,Sometimes,0.43377,175,374,0.38347,0.48406
2020,Bavaria,Lower Secondary Level,Often,0.15011,63,374,0.11386,0.18635
2020,Bavaria,Upper Secondary Level,Very seldom,0.10323,213,1749,0.08897,0.11749
2020,Bavaria,Upper Secondary Level,Seldom,0.26956,469,1749,0.24876,0.29037
2020,Bavaria,Upper Secondary Level,Sometimes,0.39983,693,1749,0.37687,0.42280
2020,Bavaria,Upper Secondary Level,Often,0.17258,299,1749,0.15487,0.19030
2020,Bavaria,Upper Secondary Level,Very often,0.05479,75,1749,0.04412,0.06546
2020,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.09685,46,300,0.06333,0.13037
2020,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.30033,82,300,0.24837,0.35229
2020,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.43442,134,300,0.37823,0.49060
2020,Bavaria,Post-secondary Non-tertiary Level,Often,0.12565,38,300,0.08808,0.16322
2020,Bavaria,First Stage of Tertiary Education,Seldom,0.27003,64,214,0.21041,0.32965
2020,Bavaria,First Stage of Tertiary Education,Sometimes,0.46920,110,214,0.40218,0.53622
2020,Bavaria,First Stage of Tertiary Education,Often,0.11795,40,214,0.07463,0.16127
2020,Bavaria,Second Stage of Tertiary Education,Very seldom,0.12477,157,1161,0.10575,0.14379
2020,Bavaria,Second Stage of Tertiary Education,Seldom,0.28888,343,1161,0.26280,0.31497
2020,Bavaria,Second Stage of Tertiary Education,Sometimes,0.37752,465,1161,0.34962,0.40542
2020,Bavaria,Second Stage of Tertiary Education,Often,0.15732,158,1161,0.13637,0.17827
2020,Bavaria,Second Stage of Tertiary Education,Very often,0.05150,38,1161,0.03879,0.06422
2020,Berlin,Upper Secondary Level,Very seldom,0.06788,46,332,0.04078,0.09498
2020,Berlin,Upper Secondary Level,Seldom,0.27803,92,332,0.22977,0.32630
2020,Berlin,Upper Secondary Level,Sometimes,0.36456,121,332,0.31270,0.41641
