,Unnamed: 0,year,bula_h,quintil_oecd_hh,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2259,2259,2015,North Rhine-Westphalia,2nd Quintile,No,0.55098,343,15091,0.48005,0.61333
2260,2260,2015,North Rhine-Westphalia,3rd Quintile,Yes,0.64158,374,15091,0.56789,0.70017
2261,2261,2015,North Rhine-Westphalia,3rd Quintile,No,0.35842,201,15091,0.30444,0.40914
2262,2262,2015,North Rhine-Westphalia,4th Quintile,Yes,0.72883,409,15091,0.6508,0.80294
2263,2263,2015,North Rhine-Westphalia,4th Quintile,No,0.27117,147,15091,0.21923,0.31856
2264,2264,2015,North Rhine-Westphalia,5th Quintile,Yes,0.82565,522,15091,0.74116,0.90774
2265,2265,2015,North Rhine-Westphalia,5th Quintile,No,0.17435,86,15091,0.14212,0.20754
2266,2266,2015,Hesse,1st Quintile,Yes,0.3142,68,15091,0.22564,0.41225
2267,2267,2015,Hesse,1st Quintile,No,0.6858,172,15091,0.56797,0.8294
2268,2268,2015,Hesse,2nd Quintile,Yes,0.55489,93,15091,0.454,0.67629
2269,2269,2015,Hesse,2nd Quintile,No,0.44511,101,15091,0.34649,0.56564
2270,2270,2015,Hesse,3rd Quintile,Yes,0.56364,130,15091,0.4593,0.66674
2271,2271,2015,Hesse,3rd Quintile,No,0.43636,85,15091,0.35172,0.54664
2272,2272,2015,Hesse,4th Quintile,Yes,0.71528,145,15091,0.60118,0.86148
2273,2273,2015,Hesse,4th Quintile,No,0.28472,46,15091,0.19646,0.36618
2274,2274,2015,Hesse,5th Quintile,Yes,0.78181,229,15091,0.66994,0.87817
2275,2275,2015,Hesse,5th Quintile,No,0.21819,45,15091,0.15434,0.26988
2276,2276,2015,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.27184,39,15091,0.19033,0.38451
2277,2277,2015,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.72816,160,15091,0.61785,0.86634
2278,2278,2015,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.47346,98,15091,0.37304,0.58125
2279,2279,2015,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.52654,105,15091,0.41421,0.64994
2280,2280,2015,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.6806,128,15091,0.59423,0.79109
2281,2281,2015,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.3194,58,15091,0.22499,0.4215
2282,2282,2015,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.79897,127,15091,0.67199,0.94034
2283,2283,2015,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.20103,32,15091,0.13371,0.25921
2284,2284,2015,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.0,144,15091,0.85099,1.16645
2285,2285,2015,Baden-Wuerttemberg,1st Quintile,Yes,0.25687,70,15091,0.18478,0.33909
2286,2286,2015,Baden-Wuerttemberg,1st Quintile,No,0.74313,221,15091,0.63973,0.85145
2287,2287,2015,Baden-Wuerttemberg,2nd Quintile,Yes,0.52656,173,15091,0.447,0.62712
2288,2288,2015,Baden-Wuerttemberg,2nd Quintile,No,0.47344,148,15091,0.39096,0.57455
2289,2289,2015,Baden-Wuerttemberg,3rd Quintile,Yes,0.63316,244,15091,0.53731,0.72639
2290,2290,2015,Baden-Wuerttemberg,3rd Quintile,No,0.36684,133,15091,0.30618,0.4394
2291,2291,2015,Baden-Wuerttemberg,4th Quintile,Yes,0.76116,291,15091,0.66176,0.84727
2292,2292,2015,Baden-Wuerttemberg,4th Quintile,No,0.23884,86,15091,0.18832,0.30927
2293,2293,2015,Baden-Wuerttemberg,5th Quintile,Yes,0.88407,400,15091,0.78217,0.96939
2294,2294,2015,Baden-Wuerttemberg,5th Quintile,No,0.11593,49,15091,0.08128,0.15303
2295,2295,2015,Bavaria,1st Quintile,Yes,0.20464,112,15091,0.16304,0.24236
2296,2296,2015,Bavaria,1st Quintile,No,0.79536,331,15091,0.68466,0.9018
2297,2297,2015,Bavaria,2nd Quintile,Yes,0.54515,280,15091,0.46357,0.63532
2298,2298,2015,Bavaria,2nd Quintile,No,0.45485,255,15091,0.39716,0.51971
2299,2299,2015,Bavaria,3rd Quintile,Yes,0.63269,309,15091,0.54605,0.7152
2300,2300,2015,Bavaria,3rd Quintile,No,0.36731,172,15091,0.30295,0.44136
2301,2301,2015,Bavaria,4th Quintile,Yes,0.75547,384,15091,0.68323,0.83901
2302,2302,2015,Bavaria,4th Quintile,No,0.24453,102,15091,0.19543,0.28504
2303,2303,2015,Bavaria,5th Quintile,Yes,0.85962,512,15091,0.76942,0.95238
2304,2304,2015,Bavaria,5th Quintile,No,0.14038,94,15091,0.10852,0.17291
2305,2305,2015,Berlin,1st Quintile,Yes,0.22535,38,15091,0.16717,0.302
2306,2306,2015,Berlin,1st Quintile,No,0.77465,123,15091,0.64343,0.91152
2307,2307,2015,Berlin,2nd Quintile,Yes,0.50099,69,15091,0.39048,0.61251
2308,2308,2015,Berlin,2nd Quintile,No,0.49901,77,15091,0.407,0.62649
2309,2309,2015,Berlin,3rd Quintile,Yes,0.63474,68,15091,0.48392,0.81145
2310,2310,2015,Berlin,3rd Quintile,No,0.36526,40,15091,0.26833,0.4695
2311,2311,2015,Berlin,4th Quintile,Yes,0.74462,92,15091,0.5906,0.87659
2312,2312,2015,Berlin,4th Quintile,No,0.25538,35,15091,0.19317,0.33663
2313,2313,2015,Berlin,5th Quintile,Yes,1.0,84,15091,0.79871,1.21028
2314,2314,2015,Brandenburg,1st Quintile,Yes,0.3217,43,15091,0.21518,0.45078
2315,2315,2015,Brandenburg,1st Quintile,No,0.6783,118,15091,0.54918,0.80949
2316,2316,2015,Brandenburg,2nd Quintile,Yes,0.5576,81,15091,0.44151,0.69812
2317,2317,2015,Brandenburg,2nd Quintile,No,0.4424,69,15091,0.33729,0.53384
2318,2318,2015,Brandenburg,3rd Quintile,Yes,0.77357,92,15091,0.58988,0.95753
2319,2319,2015,Brandenburg,3rd Quintile,No,0.22643,34,15091,0.16223,0.30203
2320,2320,2015,Brandenburg,4th Quintile,Yes,1.0,73,15091,0.77536,1.23999
2321,2321,2015,Brandenburg,5th Quintile,Yes,1.0,66,15091,0.78058,1.20949
2322,2322,2015,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,74,15091,0.74464,1.2601
2323,2323,2015,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.63222,64,15091,0.4436,0.83568
2324,2324,2015,Mecklenburg-Western Pomerania,2nd Quintile,No,0.36778,43,15091,0.29455,0.43606
2325,2325,2015,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.0,47,15091,0.66954,1.336
2326,2326,2015,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.0,36,15091,0.76673,1.27208
2327,2327,2015,Mecklenburg-Western Pomerania,5th Quintile,Yes,1.0,31,15091,0.72191,1.43044
2328,2328,2015,Saxony,1st Quintile,Yes,0.27142,62,15091,0.21507,0.33246
2329,2329,2015,Saxony,1st Quintile,No,0.72858,150,15091,0.60078,0.86746
2330,2330,2015,Saxony,2nd Quintile,Yes,0.63245,185,15091,0.54841,0.71171
2331,2331,2015,Saxony,2nd Quintile,No,0.36755,94,15091,0.28933,0.4395
2332,2332,2015,Saxony,3rd Quintile,Yes,0.73274,143,15091,0.58368,0.85907
2333,2333,2015,Saxony,3rd Quintile,No,0.26726,46,15091,0.18732,0.37038
2334,2334,2015,Saxony,4th Quintile,Yes,1.0,117,15091,0.83043,1.20154
2335,2335,2015,Saxony,5th Quintile,Yes,1.0,76,15091,0.81495,1.24343
2336,2336,2015,Saxony-Anhalt,1st Quintile,Yes,0.30285,48,15091,0.22096,0.39684
2337,2337,2015,Saxony-Anhalt,1st Quintile,No,0.69715,116,15091,0.55035,0.88768
2338,2338,2015,Saxony-Anhalt,2nd Quintile,Yes,0.56238,82,15091,0.45848,0.67582
2339,2339,2015,Saxony-Anhalt,2nd Quintile,No,0.43762,60,15091,0.33571,0.53268
2340,2340,2015,Saxony-Anhalt,3rd Quintile,Yes,1.0,81,15091,0.85814,1.15272
2341,2341,2015,Saxony-Anhalt,4th Quintile,Yes,1.0,71,15091,0.76222,1.25874
2342,2342,2015,Saxony-Anhalt,5th Quintile,Yes,1.0,47,15091,0.72337,1.31832
2343,2343,2015,Thuringa,1st Quintile,Yes,0.2239,38,15091,0.16854,0.28234
2344,2344,2015,Thuringa,1st Quintile,No,0.7761,119,15091,0.6262,0.95916
2345,2345,2015,Thuringa,2nd Quintile,Yes,0.64067,110,15091,0.50236,0.79988
2346,2346,2015,Thuringa,2nd Quintile,No,0.35933,58,15091,0.25372,0.47204
2347,2347,2015,Thuringa,3rd Quintile,Yes,1.0,88,15091,0.80507,1.21734
2348,2348,2015,Thuringa,4th Quintile,Yes,1.0,73,15091,0.77488,1.26165
2349,2349,2015,Thuringa,5th Quintile,Yes,1.0,50,15091,0.69088,1.37392
2350,2350,2016,Schleswig-Holstein,1st Quintile,No,1.0,98,13512,0.79176,1.24411
2351,2351,2016,Schleswig-Holstein,2nd Quintile,Yes,0.46672,53,13512,0.35652,0.61342
2352,2352,2016,Schleswig-Holstein,2nd Quintile,No,0.53328,54,13512,0.37142,0.73073
2353,2353,2016,Schleswig-Holstein,3rd Quintile,Yes,1.0,74,13512,0.80997,1.23253
2354,2354,2016,Schleswig-Holstein,4th Quintile,Yes,1.0,68,13512,0.78562,1.22036
2355,2355,2016,Schleswig-Holstein,5th Quintile,Yes,1.0,58,13512,0.76002,1.24364
2356,2356,2016,Hamburg,1st Quintile,No,1.0,39,13512,0.73843,1.288
2357,2357,2016,Hamburg,4th Quintile,Yes,1.0,39,13512,0.75485,1.27876
2358,2358,2016,Hamburg,5th Quintile,Yes,1.0,53,13512,0.65107,1.37761
2359,2359,2016,Lower Saxony,1st Quintile,Yes,0.22797,83,13512,0.1667,0.30286
2360,2360,2016,Lower Saxony,1st Quintile,No,0.77203,225,13512,0.64323,0.91756
2361,2361,2016,Lower Saxony,2nd Quintile,Yes,0.55705,132,13512,0.45745,0.64707
2362,2362,2016,Lower Saxony,2nd Quintile,No,0.44295,128,13512,0.34804,0.54794
2363,2363,2016,Lower Saxony,3rd Quintile,Yes,0.66825,168,13512,0.56931,0.77541
2364,2364,2016,Lower Saxony,3rd Quintile,No,0.33175,68,13512,0.25064,0.41092
2365,2365,2016,Lower Saxony,4th Quintile,Yes,0.75801,218,13512,0.65911,0.86826
2366,2366,2016,Lower Saxony,4th Quintile,No,0.24199,61,13512,0.20327,0.28885
2367,2367,2016,Lower Saxony,5th Quintile,Yes,0.84732,222,13512,0.73993,0.97064
2368,2368,2016,Lower Saxony,5th Quintile,No,0.15268,38,13512,0.1028,0.21021
2369,2369,2016,North Rhine-Westphalia,1st Quintile,Yes,0.23989,160,13512,0.1944,0.2863
2370,2370,2016,North Rhine-Westphalia,1st Quintile,No,0.76011,508,13512,0.68761,0.84275
2371,2371,2016,North Rhine-Westphalia,2nd Quintile,Yes,0.4613,272,13512,0.40985,0.53099
2372,2372,2016,North Rhine-Westphalia,2nd Quintile,No,0.5387,318,13512,0.47735,0.61338
2373,2373,2016,North Rhine-Westphalia,3rd Quintile,Yes,0.65472,343,13512,0.59456,0.74426
2374,2374,2016,North Rhine-Westphalia,3rd Quintile,No,0.34528,168,13512,0.29457,0.39847
2375,2375,2016,North Rhine-Westphalia,4th Quintile,Yes,0.73992,422,13512,0.66723,0.82423
2376,2376,2016,North Rhine-Westphalia,4th Quintile,No,0.26008,117,13512,0.21077,0.3165
2377,2377,2016,North Rhine-Westphalia,5th Quintile,Yes,0.85831,489,13512,0.77571,0.94042
2378,2378,2016,North Rhine-Westphalia,5th Quintile,No,0.14169,73,13512,0.11538,0.17178
2379,2379,2016,Hesse,1st Quintile,Yes,0.20558,50,13512,0.14227,0.27029
2380,2380,2016,Hesse,1st Quintile,No,0.79442,144,13512,0.63789,0.94721
2381,2381,2016,Hesse,2nd Quintile,Yes,0.40157,88,13512,0.32866,0.48317
2382,2382,2016,Hesse,2nd Quintile,No,0.59843,103,13512,0.46666,0.7337
2383,2383,2016,Hesse,3rd Quintile,Yes,0.60508,104,13512,0.49293,0.72209
2384,2384,2016,Hesse,3rd Quintile,No,0.39492,60,13512,0.31829,0.49372
2385,2385,2016,Hesse,4th Quintile,Yes,0.73355,131,13512,0.61199,0.86514
2386,2386,2016,Hesse,4th Quintile,No,0.26645,39,13512,0.19158,0.34457
2387,2387,2016,Hesse,5th Quintile,Yes,1.0,221,13512,0.87107,1.13598
2388,2388,2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.34716,49,13512,0.27681,0.45574
2389,2389,2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.65284,143,13512,0.526,0.79135
2390,2390,2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.62695,104,13512,0.51825,0.74564
2391,2391,2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.37305,85,13512,0.29715,0.46995
2392,2392,2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.65594,112,13512,0.53697,0.79104
2393,2393,2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.34406,47,13512,0.25325,0.42196
2394,2394,2016,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.0,125,13512,0.86383,1.17147
2395,2395,2016,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.0,130,13512,0.82654,1.17838
2396,2396,2016,Baden-Wuerttemberg,1st Quintile,Yes,0.18149,49,13512,0.13143,0.25442
2397,2397,2016,Baden-Wuerttemberg,1st Quintile,No,0.81851,165,13512,0.69004,0.97212
2398,2398,2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.54712,153,13512,0.45348,0.65124
2399,2399,2016,Baden-Wuerttemberg,2nd Quintile,No,0.45288,153,13512,0.37128,0.54278
2400,2400,2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.65714,215,13512,0.55939,0.76182
2401,2401,2016,Baden-Wuerttemberg,3rd Quintile,No,0.34286,107,13512,0.27973,0.4035
2402,2402,2016,Baden-Wuerttemberg,4th Quintile,Yes,0.82159,288,13512,0.73092,0.91866
2403,2403,2016,Baden-Wuerttemberg,4th Quintile,No,0.17841,79,13512,0.1452,0.2169
2404,2404,2016,Baden-Wuerttemberg,5th Quintile,Yes,0.84149,351,13512,0.75356,0.93959
2405,2405,2016,Baden-Wuerttemberg,5th Quintile,No,0.15851,57,13512,0.11608,0.20833
2406,2406,2016,Bavaria,1st Quintile,Yes,0.27982,107,13512,0.22365,0.3434
2407,2407,2016,Bavaria,1st Quintile,No,0.72018,259,13512,0.61928,0.83743
2408,2408,2016,Bavaria,2nd Quintile,Yes,0.48383,249,13512,0.4233,0.55001
2409,2409,2016,Bavaria,2nd Quintile,No,0.51617,245,13512,0.4536,0.59824
2410,2410,2016,Bavaria,3rd Quintile,Yes,0.70361,309,13512,0.61011,0.7894
2411,2411,2016,Bavaria,3rd Quintile,No,0.29639,143,13512,0.24696,0.3491
2412,2412,2016,Bavaria,4th Quintile,Yes,0.80677,342,13512,0.71762,0.8874
2413,2413,2016,Bavaria,4th Quintile,No,0.19323,101,13512,0.15136,0.22882
2414,2414,2016,Bavaria,5th Quintile,Yes,0.88097,451,13512,0.80113,0.96677
2415,2415,2016,Bavaria,5th Quintile,No,0.11903,68,13512,0.09279,0.14971
2416,2416,2016,Berlin,1st Quintile,Yes,0.22345,38,13512,0.15148,0.28854
2417,2417,2016,Berlin,1st Quintile,No,0.77655,111,13512,0.64171,0.90245
2418,2418,2016,Berlin,2nd Quintile,Yes,0.57623,58,13512,0.45116,0.71629
2419,2419,2016,Berlin,2nd Quintile,No,0.42377,56,13512,0.30725,0.52198
2420,2420,2016,Berlin,3rd Quintile,Yes,0.64024,79,13512,0.51337,0.767
2421,2421,2016,Berlin,3rd Quintile,No,0.35976,34,13512,0.25694,0.45329
2422,2422,2016,Berlin,4th Quintile,Yes,0.68672,91,13512,0.55505,0.84
2423,2423,2016,Berlin,4th Quintile,No,0.31328,35,13512,0.22376,0.42543
2424,2424,2016,Berlin,5th Quintile,Yes,1.0,83,13512,0.78546,1.22566
2425,2425,2016,Brandenburg,1st Quintile,Yes,0.33069,38,13512,0.22121,0.45822
2426,2426,2016,Brandenburg,1st Quintile,No,0.66931,98,13512,0.52662,0.84785
2427,2427,2016,Brandenburg,2nd Quintile,Yes,0.5116,78,13512,0.40341,0.66277
2428,2428,2016,Brandenburg,2nd Quintile,No,0.4884,69,13512,0.36849,0.61878
2429,2429,2016,Brandenburg,3rd Quintile,Yes,0.7674,97,13512,0.59293,1.00451
2430,2430,2016,Brandenburg,3rd Quintile,No,0.2326,33,13512,0.16437,0.31999
2431,2431,2016,Brandenburg,4th Quintile,Yes,1.0,61,13512,0.7702,1.28162
2432,2432,2016,Brandenburg,5th Quintile,Yes,1.0,61,13512,0.74179,1.34241
2433,2433,2016,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,79,13512,0.80362,1.30035
2434,2434,2016,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.57411,50,13512,0.4376,0.75753
2435,2435,2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.42589,33,13512,0.29213,0.57242
2436,2436,2016,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.0,51,13512,0.69176,1.33009
2437,2437,2016,Saxony,1st Quintile,Yes,0.35866,72,13512,0.28793,0.45038
2438,2438,2016,Saxony,1st Quintile,No,0.64134,135,13512,0.54008,0.732
2439,2439,2016,Saxony,2nd Quintile,Yes,0.61823,163,13512,0.54219,0.69598
2440,2440,2016,Saxony,2nd Quintile,No,0.38177,82,13512,0.28329,0.47854
2441,2441,2016,Saxony,3rd Quintile,Yes,0.74923,162,13512,0.63096,0.85641
2442,2442,2016,Saxony,3rd Quintile,No,0.25077,39,13512,0.17297,0.33411
2443,2443,2016,Saxony,4th Quintile,Yes,1.0,108,13512,0.79275,1.19366
2444,2444,2016,Saxony,5th Quintile,Yes,1.0,74,13512,0.78564,1.24217
2445,2445,2016,Saxony-Anhalt,1st Quintile,Yes,0.3116,48,13512,0.22251,0.41641
2446,2446,2016,Saxony-Anhalt,1st Quintile,No,0.6884,113,13512,0.51201,0.87335
2447,2447,2016,Saxony-Anhalt,2nd Quintile,Yes,0.58877,79,13512,0.49058,0.701
2448,2448,2016,Saxony-Anhalt,2nd Quintile,No,0.41123,54,13512,0.30956,0.52731
2449,2449,2016,Saxony-Anhalt,3rd Quintile,Yes,1.0,68,13512,0.82822,1.21538
2450,2450,2016,Saxony-Anhalt,4th Quintile,Yes,1.0,66,13512,0.80089,1.2455
2451,2451,2016,Saxony-Anhalt,5th Quintile,Yes,1.0,44,13512,0.64599,1.42231
2452,2452,2016,Thuringa,1st Quintile,Yes,0.31216,39,13512,0.20811,0.45846
2453,2453,2016,Thuringa,1st Quintile,No,0.68784,100,13512,0.5414,0.82579
2454,2454,2016,Thuringa,2nd Quintile,Yes,0.72159,99,13512,0.57641,0.8584
2455,2455,2016,Thuringa,2nd Quintile,No,0.27841,47,13512,0.21952,0.34999
2456,2456,2016,Thuringa,3rd Quintile,Yes,1.0,91,13512,0.87034,1.21257
2457,2457,2016,Thuringa,4th Quintile,Yes,1.0,73,13512,0.75109,1.31195
2458,2458,2016,Thuringa,5th Quintile,Yes,1.0,48,13512,0.54421,1.4335
2459,2459,2017,Schleswig-Holstein,1st Quintile,Yes,0.3974,41,14962,0.279,0.50442
2460,2460,2017,Schleswig-Holstein,1st Quintile,No,0.6026,83,14962,0.44789,0.80644
2461,2461,2017,Schleswig-Holstein,2nd Quintile,Yes,0.55226,58,14962,0.42621,0.66878
2462,2462,2017,Schleswig-Holstein,2nd Quintile,No,0.44774,65,14962,0.33113,0.58304
2463,2463,2017,Schleswig-Holstein,3rd Quintile,Yes,1.0,87,14962,0.77048,1.22509
2464,2464,2017,Schleswig-Holstein,4th Quintile,Yes,1.0,82,14962,0.85524,1.18063
2465,2465,2017,Schleswig-Holstein,5th Quintile,Yes,1.0,89,14962,0.77857,1.22896
2466,2466,2017,Hamburg,1st Quintile,No,1.0,45,14962,0.79164,1.28461
2467,2467,2017,Hamburg,2nd Quintile,No,1.0,31,14962,0.68773,1.3377
2468,2468,2017,Hamburg,4th Quintile,Yes,1.0,37,14962,0.74211,1.29046
2469,2469,2017,Hamburg,5th Quintile,Yes,1.0,62,14962,0.74903,1.24581
2470,2470,2017,Lower Saxony,1st Quintile,Yes,0.29237,96,14962,0.22391,0.35847
2471,2471,2017,Lower Saxony,1st Quintile,No,0.70763,222,14962,0.61117,0.8166
2472,2472,2017,Lower Saxony,2nd Quintile,Yes,0.51156,173,14962,0.44452,0.5898
2473,2473,2017,Lower Saxony,2nd Quintile,No,0.48844,144,14962,0.40661,0.59281
2474,2474,2017,Lower Saxony,3rd Quintile,Yes,0.77232,207,14962,0.6417,0.88418
2475,2475,2017,Lower Saxony,3rd Quintile,No,0.22768,77,14962,0.19239,0.26897
2476,2476,2017,Lower Saxony,4th Quintile,Yes,0.78052,242,14962,0.65922,0.90298
2477,2477,2017,Lower Saxony,4th Quintile,No,0.21948,65,14962,0.17167,0.27411
2478,2478,2017,Lower Saxony,5th Quintile,Yes,0.88865,263,14962,0.78237,1.00793
2479,2479,2017,Lower Saxony,5th Quintile,No,0.11135,35,14962,0.0813,0.15172
2480,2480,2017,North Rhine-Westphalia,1st Quintile,Yes,0.23326,172,14962,0.19077,0.27252
2481,2481,2017,North Rhine-Westphalia,1st Quintile,No,0.76674,515,14962,0.68018,0.85801
2482,2482,2017,North Rhine-Westphalia,2nd Quintile,Yes,0.47249,259,14962,0.41977,0.53375
2483,2483,2017,North Rhine-Westphalia,2nd Quintile,No,0.52751,328,14962,0.45776,0.57978
2484,2484,2017,North Rhine-Westphalia,3rd Quintile,Yes,0.70935,421,14962,0.64029,0.77656
2485,2485,2017,North Rhine-Westphalia,3rd Quintile,No,0.29065,179,14962,0.24837,0.33872
2486,2486,2017,North Rhine-Westphalia,4th Quintile,Yes,0.74953,474,14962,0.68765,0.81708
2487,2487,2017,North Rhine-Westphalia,4th Quintile,No,0.25047,139,14962,0.21465,0.29682
2488,2488,2017,North Rhine-Westphalia,5th Quintile,Yes,0.86713,564,14962,0.78489,0.95571
2489,2489,2017,North Rhine-Westphalia,5th Quintile,No,0.13287,98,14962,0.10557,0.15728
2490,2490,2017,Hesse,1st Quintile,Yes,0.19509,51,14962,0.13796,0.26932
2491,2491,2017,Hesse,1st Quintile,No,0.80491,154,14962,0.64705,0.92348
2492,2492,2017,Hesse,2nd Quintile,Yes,0.52942,85,14962,0.39482,0.64505
2493,2493,2017,Hesse,2nd Quintile,No,0.47058,86,14962,0.365,0.56073
2494,2494,2017,Hesse,3rd Quintile,Yes,0.68567,145,14962,0.59411,0.78303
2495,2495,2017,Hesse,3rd Quintile,No,0.31433,67,14962,0.24086,0.39095
2496,2496,2017,Hesse,4th Quintile,Yes,0.74431,154,14962,0.62431,0.87516
2497,2497,2017,Hesse,4th Quintile,No,0.25569,40,14962,0.17848,0.32966
2498,2498,2017,Hesse,5th Quintile,Yes,0.81353,225,14962,0.7108,0.92123
2499,2499,2017,Hesse,5th Quintile,No,0.18647,40,14962,0.13959,0.24959
2500,2500,2017,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.25741,45,14962,0.20742,0.31375
2501,2501,2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.74259,131,14962,0.58616,0.89696
2502,2502,2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.49889,91,14962,0.41077,0.59633
2503,2503,2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.50111,108,14962,0.40763,0.59624
2504,2504,2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.67937,112,14962,0.55065,0.82669
2505,2505,2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.32063,49,14962,0.25003,0.41299
2506,2506,2017,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.78658,141,14962,0.6784,0.91797
2507,2507,2017,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.21342,32,14962,0.13983,0.30183
2508,2508,2017,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.0,137,14962,0.87836,1.13814
2509,2509,2017,Baden-Wuerttemberg,1st Quintile,Yes,0.29083,66,14962,0.2145,0.35934
2510,2510,2017,Baden-Wuerttemberg,1st Quintile,No,0.70917,149,14962,0.60021,0.8094
2511,2511,2017,Baden-Wuerttemberg,2nd Quintile,Yes,0.53043,150,14962,0.44867,0.6254
2512,2512,2017,Baden-Wuerttemberg,2nd Quintile,No,0.46957,148,14962,0.39208,0.54973
2513,2513,2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.66128,226,14962,0.58252,0.75631
2514,2514,2017,Baden-Wuerttemberg,3rd Quintile,No,0.33872,105,14962,0.28134,0.40072
2515,2515,2017,Baden-Wuerttemberg,4th Quintile,Yes,0.77501,330,14962,0.67867,0.86749
2516,2516,2017,Baden-Wuerttemberg,4th Quintile,No,0.22499,81,14962,0.17634,0.26881
2517,2517,2017,Baden-Wuerttemberg,5th Quintile,Yes,0.88173,411,14962,0.7965,0.97325
2518,2518,2017,Baden-Wuerttemberg,5th Quintile,No,0.11827,52,14962,0.08966,0.15649
2519,2519,2017,Bavaria,1st Quintile,Yes,0.33724,137,14962,0.28571,0.39589
2520,2520,2017,Bavaria,1st Quintile,No,0.66276,247,14962,0.56854,0.74862
2521,2521,2017,Bavaria,2nd Quintile,Yes,0.53401,261,14962,0.47282,0.6104
2522,2522,2017,Bavaria,2nd Quintile,No,0.46599,233,14962,0.38482,0.52936
2523,2523,2017,Bavaria,3rd Quintile,Yes,0.75952,363,14962,0.6796,0.84944
2524,2524,2017,Bavaria,3rd Quintile,No,0.24048,125,14962,0.20407,0.28909
2525,2525,2017,Bavaria,4th Quintile,Yes,0.80329,424,14962,0.71186,0.88749
2526,2526,2017,Bavaria,4th Quintile,No,0.19671,109,14962,0.16122,0.23523
2527,2527,2017,Bavaria,5th Quintile,Yes,0.86328,511,14962,0.78423,0.96039
2528,2528,2017,Bavaria,5th Quintile,No,0.13672,70,14962,0.10574,0.167
2529,2529,2017,Berlin,1st Quintile,Yes,0.27928,46,14962,0.19667,0.35846
2530,2530,2017,Berlin,1st Quintile,No,0.72072,114,14962,0.61264,0.80965
2531,2531,2017,Berlin,2nd Quintile,Yes,0.55148,81,14962,0.45018,0.67662
2532,2532,2017,Berlin,2nd Quintile,No,0.44852,64,14962,0.36597,0.5629
2533,2533,2017,Berlin,3rd Quintile,Yes,0.68891,81,14962,0.55928,0.80354
2534,2534,2017,Berlin,3rd Quintile,No,0.31109,36,14962,0.22024,0.39451
2535,2535,2017,Berlin,4th Quintile,Yes,1.0,88,14962,0.83132,1.17567
2536,2536,2017,Berlin,5th Quintile,Yes,1.0,96,14962,0.80177,1.17203
2537,2537,2017,Brandenburg,1st Quintile,Yes,0.31879,46,14962,0.24231,0.39309
2538,2538,2017,Brandenburg,1st Quintile,No,0.68121,112,14962,0.54423,0.84577
2539,2539,2017,Brandenburg,2nd Quintile,Yes,0.65038,88,14962,0.49976,0.77608
2540,2540,2017,Brandenburg,2nd Quintile,No,0.34962,63,14962,0.27987,0.43435
2541,2541,2017,Brandenburg,3rd Quintile,Yes,0.72418,100,14962,0.59893,0.86608
2542,2542,2017,Brandenburg,3rd Quintile,No,0.27582,38,14962,0.1899,0.38717
2543,2543,2017,Brandenburg,4th Quintile,Yes,1.0,81,14962,0.80615,1.18882
2544,2544,2017,Brandenburg,5th Quintile,Yes,1.0,64,14962,0.78765,1.29486
2545,2545,2017,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,86,14962,0.81828,1.2275
