,Unnamed: 0,year,bula_h,rentown,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
952,952,2010,Hesse,Owner,No,0.25623,115,13640,0.20092,0.31768
953,953,2010,Hesse,Tenant,Yes,0.55181,268,13640,0.48272,0.62666
954,954,2010,Hesse,Tenant,No,0.44819,260,13640,0.38535,0.50937
955,955,2010,"Rhineland-Palatinate, Saarland",Owner,Yes,0.65326,274,13640,0.57193,0.75512
956,956,2010,"Rhineland-Palatinate, Saarland",Owner,No,0.34674,161,13640,0.3043,0.40708
957,957,2010,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.43335,137,13640,0.36619,0.50714
958,958,2010,"Rhineland-Palatinate, Saarland",Tenant,No,0.56665,195,13640,0.47143,0.6487
959,959,2010,Baden-Wuerttemberg,Owner,Yes,0.68159,572,13640,0.62604,0.75395
960,960,2010,Baden-Wuerttemberg,Owner,No,0.31841,269,13640,0.27393,0.35556
961,961,2010,Baden-Wuerttemberg,Tenant,Yes,0.56617,389,13640,0.47648,0.62865
962,962,2010,Baden-Wuerttemberg,Tenant,No,0.43383,382,13640,0.38389,0.48784
963,963,2010,Bavaria,Owner,Yes,0.68505,728,13640,0.62445,0.73853
964,964,2010,Bavaria,Owner,No,0.31495,349,13640,0.28109,0.34965
965,965,2010,Bavaria,Tenant,Yes,0.48134,440,13640,0.43089,0.53358
966,966,2010,Bavaria,Tenant,No,0.51866,503,13640,0.45589,0.57244
967,967,2010,Berlin,Owner,Yes,0.59169,56,13640,0.43106,0.80864
968,968,2010,Berlin,Owner,No,0.40831,47,13640,0.30007,0.50837
969,969,2010,Berlin,Tenant,Yes,0.51554,234,13640,0.44709,0.57798
970,970,2010,Berlin,Tenant,No,0.48446,251,13640,0.4221,0.55264
971,971,2010,Brandenburg,Owner,Yes,0.54539,136,13640,0.44756,0.65694
972,972,2010,Brandenburg,Owner,No,0.45461,88,13640,0.34901,0.57281
973,973,2010,Brandenburg,Tenant,Yes,0.6184,167,13640,0.51902,0.71714
974,974,2010,Brandenburg,Tenant,No,0.3816,164,13640,0.32612,0.44501
975,975,2010,Mecklenburg-Western Pomerania,Owner,Yes,0.67889,94,13640,0.541,0.82585
976,976,2010,Mecklenburg-Western Pomerania,Owner,No,0.32111,43,13640,0.20912,0.44638
977,977,2010,Mecklenburg-Western Pomerania,Tenant,Yes,0.55599,97,13640,0.44457,0.67001
978,978,2010,Mecklenburg-Western Pomerania,Tenant,No,0.44401,119,13640,0.35859,0.53278
979,979,2010,Saxony,Owner,Yes,0.64057,218,13640,0.56148,0.71574
980,980,2010,Saxony,Owner,No,0.35943,119,13640,0.28085,0.44957
981,981,2010,Saxony,Tenant,Yes,0.58063,341,13640,0.51569,0.65536
982,982,2010,Saxony,Tenant,No,0.41937,252,13640,0.3619,0.47402
983,983,2010,Saxony-Anhalt,Owner,Yes,0.60877,147,13640,0.50686,0.73558
984,984,2010,Saxony-Anhalt,Owner,No,0.39123,96,13640,0.31382,0.48332
985,985,2010,Saxony-Anhalt,Tenant,Yes,0.5218,136,13640,0.44554,0.61121
986,986,2010,Saxony-Anhalt,Tenant,No,0.4782,154,13640,0.40737,0.57051
987,987,2010,Thuringa,Owner,Yes,0.63238,171,13640,0.54195,0.7591
988,988,2010,Thuringa,Owner,No,0.36762,87,13640,0.27017,0.46927
989,989,2010,Thuringa,Tenant,Yes,0.55988,149,13640,0.48513,0.64531
990,990,2010,Thuringa,Tenant,No,0.44012,129,13640,0.36383,0.5382
991,991,2011,Schleswig-Holstein,Owner,Yes,0.74872,199,16345,0.64058,0.86333
992,992,2011,Schleswig-Holstein,Owner,No,0.25128,80,16345,0.18696,0.32751
993,993,2011,Schleswig-Holstein,Tenant,Yes,0.45806,143,16345,0.38013,0.53228
994,994,2011,Schleswig-Holstein,Tenant,No,0.54194,179,16345,0.44545,0.65347
995,995,2011,Hamburg,Owner,Yes,1.0,44,16345,0.6896,1.31329
996,996,2011,Hamburg,Tenant,Yes,0.55503,100,16345,0.47083,0.64524
997,997,2011,Hamburg,Tenant,No,0.44497,92,16345,0.37288,0.54658
998,998,2011,Lower Saxony,Owner,Yes,0.67049,565,16345,0.62214,0.71416
999,999,2011,Lower Saxony,Owner,No,0.32951,271,16345,0.29147,0.36952
1000,1000,2011,Lower Saxony,Tenant,Yes,0.56716,336,16345,0.50704,0.63344
1001,1001,2011,Lower Saxony,Tenant,No,0.43284,322,16345,0.37425,0.49544
1002,1002,2011,Bremen,Tenant,Yes,0.54897,41,16345,0.38928,0.7299
1003,1003,2011,Bremen,Tenant,No,0.45103,42,16345,0.3346,0.56314
1004,1004,2011,North Rhine-Westphalia,Owner,Yes,0.76255,1067,16345,0.72047,0.80868
1005,1005,2011,North Rhine-Westphalia,Owner,No,0.23745,373,16345,0.21076,0.26223
1006,1006,2011,North Rhine-Westphalia,Tenant,Yes,0.50855,838,16345,0.47196,0.54602
1007,1007,2011,North Rhine-Westphalia,Tenant,No,0.49145,982,16345,0.4544,0.52917
1008,1008,2011,Hesse,Owner,Yes,0.75719,412,16345,0.69186,0.84347
1009,1009,2011,Hesse,Owner,No,0.24281,133,16345,0.19775,0.2875
1010,1010,2011,Hesse,Tenant,Yes,0.50662,296,16345,0.45464,0.56909
1011,1011,2011,Hesse,Tenant,No,0.49338,301,16345,0.43441,0.55896
1012,1012,2011,"Rhineland-Palatinate, Saarland",Owner,Yes,0.69864,349,16345,0.6381,0.76361
1013,1013,2011,"Rhineland-Palatinate, Saarland",Owner,No,0.30136,175,16345,0.25688,0.3435
1014,1014,2011,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.44861,170,16345,0.38333,0.52582
1015,1015,2011,"Rhineland-Palatinate, Saarland",Tenant,No,0.55139,237,16345,0.49005,0.62234
1016,1016,2011,Baden-Wuerttemberg,Owner,Yes,0.71861,756,16345,0.66091,0.77456
1017,1017,2011,Baden-Wuerttemberg,Owner,No,0.28139,313,16345,0.24909,0.31989
1018,1018,2011,Baden-Wuerttemberg,Tenant,Yes,0.56907,490,16345,0.51818,0.63243
1019,1019,2011,Baden-Wuerttemberg,Tenant,No,0.43093,421,16345,0.38523,0.48101
1020,1020,2011,Bavaria,Owner,Yes,0.71216,936,16345,0.66891,0.76676
1021,1021,2011,Bavaria,Owner,No,0.28784,403,16345,0.25569,0.32047
1022,1022,2011,Bavaria,Tenant,Yes,0.51536,588,16345,0.47504,0.56713
1023,1023,2011,Bavaria,Tenant,No,0.48464,607,16345,0.43447,0.52853
1024,1024,2011,Berlin,Owner,Yes,0.73458,81,16345,0.60541,0.91995
1025,1025,2011,Berlin,Owner,No,0.26542,37,16345,0.19963,0.33052
1026,1026,2011,Berlin,Tenant,Yes,0.55495,279,16345,0.50072,0.61809
1027,1027,2011,Berlin,Tenant,No,0.44505,261,16345,0.39637,0.50868
1028,1028,2011,Brandenburg,Owner,Yes,0.61602,167,16345,0.53362,0.70718
1029,1029,2011,Brandenburg,Owner,No,0.38398,113,16345,0.32036,0.45735
1030,1030,2011,Brandenburg,Tenant,Yes,0.53647,179,16345,0.45362,0.63541
1031,1031,2011,Brandenburg,Tenant,No,0.46353,216,16345,0.40444,0.54326
1032,1032,2011,Mecklenburg-Western Pomerania,Owner,Yes,0.7137,103,16345,0.57262,0.84944
1033,1033,2011,Mecklenburg-Western Pomerania,Owner,No,0.2863,42,16345,0.20083,0.40304
1034,1034,2011,Mecklenburg-Western Pomerania,Tenant,Yes,0.48302,112,16345,0.41041,0.56822
1035,1035,2011,Mecklenburg-Western Pomerania,Tenant,No,0.51698,148,16345,0.44676,0.59472
1036,1036,2011,Saxony,Owner,Yes,0.72992,257,16345,0.66173,0.81401
1037,1037,2011,Saxony,Owner,No,0.27008,111,16345,0.21815,0.31897
1038,1038,2011,Saxony,Tenant,Yes,0.56229,371,16345,0.50878,0.62369
1039,1039,2011,Saxony,Tenant,No,0.43771,308,16345,0.38663,0.49988
1040,1040,2011,Saxony-Anhalt,Owner,Yes,0.65537,182,16345,0.56404,0.758
1041,1041,2011,Saxony-Anhalt,Owner,No,0.34463,93,16345,0.28146,0.40815
1042,1042,2011,Saxony-Anhalt,Tenant,Yes,0.5769,192,16345,0.49281,0.64725
1043,1043,2011,Saxony-Anhalt,Tenant,No,0.4231,188,16345,0.35543,0.47819
1044,1044,2011,Thuringa,Owner,Yes,0.75158,207,16345,0.65409,0.88029
1045,1045,2011,Thuringa,Owner,No,0.24842,78,16345,0.20475,0.30172
1046,1046,2011,Thuringa,Tenant,Yes,0.55979,193,16345,0.48152,0.63197
1047,1047,2011,Thuringa,Tenant,No,0.44021,166,16345,0.37367,0.50596
1048,1048,2012,Schleswig-Holstein,Owner,Yes,0.70372,200,16096,0.59687,0.80774
1049,1049,2012,Schleswig-Holstein,Owner,No,0.29628,85,16096,0.2339,0.38953
1050,1050,2012,Schleswig-Holstein,Tenant,Yes,0.48944,147,16096,0.424,0.57495
1051,1051,2012,Schleswig-Holstein,Tenant,No,0.51056,170,16096,0.42156,0.60407
1052,1052,2012,Hamburg,Owner,Yes,1.0,50,16096,0.73817,1.35193
1053,1053,2012,Hamburg,Tenant,Yes,0.5302,101,16096,0.41691,0.62008
1054,1054,2012,Hamburg,Tenant,No,0.4698,90,16096,0.38745,0.54739
1055,1055,2012,Lower Saxony,Owner,Yes,0.68382,566,16096,0.62617,0.73268
1056,1056,2012,Lower Saxony,Owner,No,0.31618,246,16096,0.28166,0.34786
1057,1057,2012,Lower Saxony,Tenant,Yes,0.60178,352,16096,0.53751,0.67217
1058,1058,2012,Lower Saxony,Tenant,No,0.39822,302,16096,0.35063,0.45334
1059,1059,2012,Bremen,Tenant,Yes,0.55219,41,16096,0.37775,0.72426
1060,1060,2012,Bremen,Tenant,No,0.44781,40,16096,0.32927,0.58428
1061,1061,2012,North Rhine-Westphalia,Owner,Yes,0.73116,1018,16096,0.69226,0.77099
1062,1062,2012,North Rhine-Westphalia,Owner,No,0.26884,408,16096,0.24437,0.29969
1063,1063,2012,North Rhine-Westphalia,Tenant,Yes,0.5179,844,16096,0.48011,0.54734
1064,1064,2012,North Rhine-Westphalia,Tenant,No,0.4821,913,16096,0.44507,0.51615
1065,1065,2012,Hesse,Owner,Yes,0.73158,412,16096,0.66673,0.80439
1066,1066,2012,Hesse,Owner,No,0.26842,150,16096,0.22535,0.31154
1067,1067,2012,Hesse,Tenant,Yes,0.52977,287,16096,0.4716,0.59592
1068,1068,2012,Hesse,Tenant,No,0.47023,280,16096,0.40629,0.52777
1069,1069,2012,"Rhineland-Palatinate, Saarland",Owner,Yes,0.68864,319,16096,0.61976,0.74736
1070,1070,2012,"Rhineland-Palatinate, Saarland",Owner,No,0.31136,181,16096,0.27142,0.35671
1071,1071,2012,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.47953,194,16096,0.42083,0.5418
1072,1072,2012,"Rhineland-Palatinate, Saarland",Tenant,No,0.52047,224,16096,0.44766,0.58346
1073,1073,2012,Baden-Wuerttemberg,Owner,Yes,0.73263,758,16096,0.68356,0.77844
1074,1074,2012,Baden-Wuerttemberg,Owner,No,0.26737,288,16096,0.23338,0.29996
1075,1075,2012,Baden-Wuerttemberg,Tenant,Yes,0.59246,461,16096,0.53837,0.6488
1076,1076,2012,Baden-Wuerttemberg,Tenant,No,0.40754,388,16096,0.36609,0.44725
1077,1077,2012,Bavaria,Owner,Yes,0.72245,924,16096,0.67354,0.7737
1078,1078,2012,Bavaria,Owner,No,0.27755,379,16096,0.24934,0.31142
1079,1079,2012,Bavaria,Tenant,Yes,0.50924,599,16096,0.47539,0.55239
1080,1080,2012,Bavaria,Tenant,No,0.49076,595,16096,0.44348,0.53504
1081,1081,2012,Berlin,Owner,Yes,0.7224,88,16096,0.60021,0.85888
1082,1082,2012,Berlin,Owner,No,0.2776,45,16096,0.21746,0.34161
1083,1083,2012,Berlin,Tenant,Yes,0.54074,292,16096,0.48901,0.59292
1084,1084,2012,Berlin,Tenant,No,0.45926,271,16096,0.40792,0.51569
1085,1085,2012,Brandenburg,Owner,Yes,0.6172,187,16096,0.54149,0.70265
1086,1086,2012,Brandenburg,Owner,No,0.3828,101,16096,0.3067,0.4605
1087,1087,2012,Brandenburg,Tenant,Yes,0.52433,176,16096,0.44627,0.61753
1088,1088,2012,Brandenburg,Tenant,No,0.47567,200,16096,0.40261,0.56355
1089,1089,2012,Mecklenburg-Western Pomerania,Owner,Yes,0.71929,93,16096,0.55421,0.90693
1090,1090,2012,Mecklenburg-Western Pomerania,Owner,No,0.28071,36,16096,0.19448,0.40043
1091,1091,2012,Mecklenburg-Western Pomerania,Tenant,Yes,0.543,127,16096,0.45715,0.64119
1092,1092,2012,Mecklenburg-Western Pomerania,Tenant,No,0.457,141,16096,0.38191,0.53918
1093,1093,2012,Saxony,Owner,Yes,0.69369,261,16096,0.60777,0.79286
1094,1094,2012,Saxony,Owner,No,0.30631,110,16096,0.26085,0.36654
1095,1095,2012,Saxony,Tenant,Yes,0.58223,383,16096,0.53063,0.63173
1096,1096,2012,Saxony,Tenant,No,0.41777,316,16096,0.37505,0.46935
1097,1097,2012,Saxony-Anhalt,Owner,Yes,0.69658,172,16096,0.61333,0.80197
1098,1098,2012,Saxony-Anhalt,Owner,No,0.30342,87,16096,0.245,0.36286
1099,1099,2012,Saxony-Anhalt,Tenant,Yes,0.57911,181,16096,0.47825,0.66555
1100,1100,2012,Saxony-Anhalt,Tenant,No,0.42089,181,16096,0.36323,0.485
1101,1101,2012,Thuringa,Owner,Yes,0.76593,194,16096,0.65944,0.92099
1102,1102,2012,Thuringa,Owner,No,0.23407,81,16096,0.18893,0.26804
1103,1103,2012,Thuringa,Tenant,Yes,0.57724,195,16096,0.50275,0.6342
1104,1104,2012,Thuringa,Tenant,No,0.42276,166,16096,0.36136,0.49308
1105,1105,2013,Schleswig-Holstein,Owner,Yes,0.70264,198,17605,0.61302,0.81449
1106,1106,2013,Schleswig-Holstein,Owner,No,0.29736,80,17605,0.23206,0.38418
1107,1107,2013,Schleswig-Holstein,Tenant,Yes,0.52908,170,17605,0.45767,0.61127
1108,1108,2013,Schleswig-Holstein,Tenant,No,0.47092,202,17605,0.39011,0.56664
1109,1109,2013,Hamburg,Owner,Yes,1.0,53,17605,0.71555,1.31245
1110,1110,2013,Hamburg,Tenant,Yes,0.50009,114,17605,0.40128,0.60674
1111,1111,2013,Hamburg,Tenant,No,0.49991,140,17605,0.4305,0.58817
1112,1112,2013,Lower Saxony,Owner,Yes,0.71778,586,17605,0.65636,0.78192
1113,1113,2013,Lower Saxony,Owner,No,0.28222,223,17605,0.24721,0.3238
1114,1114,2013,Lower Saxony,Tenant,Yes,0.54555,403,17605,0.49344,0.59975
1115,1115,2013,Lower Saxony,Tenant,No,0.45445,402,17605,0.40224,0.51196
1116,1116,2013,Bremen,Tenant,Yes,0.50125,46,17605,0.31067,0.67579
1117,1117,2013,Bremen,Tenant,No,0.49875,53,17605,0.35059,0.65824
1118,1118,2013,North Rhine-Westphalia,Owner,Yes,0.72722,1059,17605,0.67695,0.77578
1119,1119,2013,North Rhine-Westphalia,Owner,No,0.27278,423,17605,0.24626,0.30062
1120,1120,2013,North Rhine-Westphalia,Tenant,Yes,0.49644,957,17605,0.46536,0.53678
1121,1121,2013,North Rhine-Westphalia,Tenant,No,0.50356,1187,17605,0.47419,0.53737
1122,1122,2013,Hesse,Owner,Yes,0.76277,422,17605,0.68506,0.84205
1123,1123,2013,Hesse,Owner,No,0.23723,143,17605,0.19994,0.27536
1124,1124,2013,Hesse,Tenant,Yes,0.52963,330,17605,0.46969,0.59258
1125,1125,2013,Hesse,Tenant,No,0.47037,400,17605,0.41202,0.52704
1126,1126,2013,"Rhineland-Palatinate, Saarland",Owner,Yes,0.74766,371,17605,0.68358,0.83539
1127,1127,2013,"Rhineland-Palatinate, Saarland",Owner,No,0.25234,163,17605,0.21045,0.2928
1128,1128,2013,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.52679,225,17605,0.4574,0.6018
1129,1129,2013,"Rhineland-Palatinate, Saarland",Tenant,No,0.47321,258,17605,0.41416,0.54153
1130,1130,2013,Baden-Wuerttemberg,Owner,Yes,0.71449,759,17605,0.65363,0.76251
1131,1131,2013,Baden-Wuerttemberg,Owner,No,0.28551,319,17605,0.24515,0.31786
1132,1132,2013,Baden-Wuerttemberg,Tenant,Yes,0.58514,536,17605,0.53329,0.64394
1133,1133,2013,Baden-Wuerttemberg,Tenant,No,0.41486,503,17605,0.36476,0.46126
1134,1134,2013,Bavaria,Owner,Yes,0.7095,943,17605,0.66059,0.75062
1135,1135,2013,Bavaria,Owner,No,0.2905,388,17605,0.2555,0.32313
1136,1136,2013,Bavaria,Tenant,Yes,0.52556,733,17605,0.48544,0.56508
1137,1137,2013,Bavaria,Tenant,No,0.47444,751,17605,0.43655,0.51639
1138,1138,2013,Berlin,Owner,Yes,0.72279,87,17605,0.58069,0.87394
1139,1139,2013,Berlin,Owner,No,0.27721,38,17605,0.21714,0.33745
1140,1140,2013,Berlin,Tenant,Yes,0.53201,343,17605,0.47125,0.58875
1141,1141,2013,Berlin,Tenant,No,0.46799,298,17605,0.40859,0.52027
1142,1142,2013,Brandenburg,Owner,Yes,0.7017,192,17605,0.61558,0.79222
1143,1143,2013,Brandenburg,Owner,No,0.2983,80,17605,0.22384,0.38449
1144,1144,2013,Brandenburg,Tenant,Yes,0.53776,189,17605,0.46181,0.62264
1145,1145,2013,Brandenburg,Tenant,No,0.46224,207,17605,0.39138,0.53534
1146,1146,2013,Mecklenburg-Western Pomerania,Owner,Yes,1.0,93,17605,0.81494,1.27599
1147,1147,2013,Mecklenburg-Western Pomerania,Tenant,Yes,0.51909,129,17605,0.44475,0.59865
1148,1148,2013,Mecklenburg-Western Pomerania,Tenant,No,0.48091,130,17605,0.40476,0.58652
1149,1149,2013,Saxony,Owner,Yes,0.71267,258,17605,0.60628,0.82536
1150,1150,2013,Saxony,Owner,No,0.28733,102,17605,0.22414,0.35454
1151,1151,2013,Saxony,Tenant,Yes,0.57657,382,17605,0.52171,0.63597
1152,1152,2013,Saxony,Tenant,No,0.42343,300,17605,0.37634,0.48097
1153,1153,2013,Saxony-Anhalt,Owner,Yes,0.65999,161,17605,0.58128,0.75322
1154,1154,2013,Saxony-Anhalt,Owner,No,0.34001,91,17605,0.27148,0.43739
1155,1155,2013,Saxony-Anhalt,Tenant,Yes,0.59136,187,17605,0.5207,0.67233
1156,1156,2013,Saxony-Anhalt,Tenant,No,0.40864,192,17605,0.33006,0.48699
1157,1157,2013,Thuringa,Owner,Yes,0.77728,207,17605,0.65096,0.89235
1158,1158,2013,Thuringa,Owner,No,0.22272,74,17605,0.18567,0.27647
1159,1159,2013,Thuringa,Tenant,Yes,0.60612,178,17605,0.52774,0.69207
1160,1160,2013,Thuringa,Tenant,No,0.39388,147,17605,0.31984,0.47901
1161,1161,2014,Schleswig-Holstein,Owner,Yes,0.72077,181,15636,0.62348,0.82757
1162,1162,2014,Schleswig-Holstein,Owner,No,0.27923,78,15636,0.2091,0.34468
1163,1163,2014,Schleswig-Holstein,Tenant,Yes,0.55251,129,15636,0.47355,0.64662
1164,1164,2014,Schleswig-Holstein,Tenant,No,0.44749,176,15636,0.36393,0.5298
1165,1165,2014,Hamburg,Owner,Yes,1.0,48,15636,0.76356,1.34668
1166,1166,2014,Hamburg,Tenant,Yes,0.51753,100,15636,0.40978,0.6242
1167,1167,2014,Hamburg,Tenant,No,0.48247,94,15636,0.37581,0.58336
1168,1168,2014,Lower Saxony,Owner,Yes,0.70275,549,15636,0.64157,0.76845
1169,1169,2014,Lower Saxony,Owner,No,0.29725,208,15636,0.24534,0.34656
1170,1170,2014,Lower Saxony,Tenant,Yes,0.51601,330,15636,0.4578,0.56765
1171,1171,2014,Lower Saxony,Tenant,No,0.48399,367,15636,0.43235,0.54388
1172,1172,2014,Bremen,Tenant,Yes,0.64087,38,15636,0.42192,0.84788
1173,1173,2014,Bremen,Tenant,No,0.35913,43,15636,0.26301,0.46054
1174,1174,2014,North Rhine-Westphalia,Owner,Yes,0.73664,985,15636,0.69301,0.79332
1175,1175,2014,North Rhine-Westphalia,Owner,No,0.26336,375,15636,0.23603,0.29266
1176,1176,2014,North Rhine-Westphalia,Tenant,Yes,0.49789,857,15636,0.46537,0.53316
1177,1177,2014,North Rhine-Westphalia,Tenant,No,0.50211,988,15636,0.46743,0.53851
1178,1178,2014,Hesse,Owner,Yes,0.72461,378,15636,0.6541,0.80177
1179,1179,2014,Hesse,Owner,No,0.27539,140,15636,0.23337,0.31818
1180,1180,2014,Hesse,Tenant,Yes,0.50133,285,15636,0.45264,0.564
1181,1181,2014,Hesse,Tenant,No,0.49867,303,15636,0.44492,0.57939
1182,1182,2014,"Rhineland-Palatinate, Saarland",Owner,Yes,0.70777,327,15636,0.63491,0.78742
1183,1183,2014,"Rhineland-Palatinate, Saarland",Owner,No,0.29223,157,15636,0.24898,0.34761
1184,1184,2014,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.49622,188,15636,0.42272,0.56123
1185,1185,2014,"Rhineland-Palatinate, Saarland",Tenant,No,0.50378,242,15636,0.44598,0.56916
1186,1186,2014,Baden-Wuerttemberg,Owner,Yes,0.72695,703,15636,0.67068,0.77794
1187,1187,2014,Baden-Wuerttemberg,Owner,No,0.27305,260,15636,0.24295,0.31352
1188,1188,2014,Baden-Wuerttemberg,Tenant,Yes,0.57574,452,15636,0.51235,0.64215
1189,1189,2014,Baden-Wuerttemberg,Tenant,No,0.42426,402,15636,0.38067,0.47103
1190,1190,2014,Bavaria,Owner,Yes,0.72991,888,15636,0.68479,0.78868
1191,1191,2014,Bavaria,Owner,No,0.27009,348,15636,0.2405,0.30323
1192,1192,2014,Bavaria,Tenant,Yes,0.55508,678,15636,0.50447,0.60672
1193,1193,2014,Bavaria,Tenant,No,0.44492,615,15636,0.40208,0.48804
1194,1194,2014,Berlin,Owner,Yes,0.66309,76,15636,0.55653,0.82365
1195,1195,2014,Berlin,Owner,No,0.33691,35,15636,0.24163,0.4486
1196,1196,2014,Berlin,Tenant,Yes,0.5515,285,15636,0.49564,0.61
1197,1197,2014,Berlin,Tenant,No,0.4485,258,15636,0.39801,0.50036
1198,1198,2014,Brandenburg,Owner,Yes,0.73998,187,15636,0.62873,0.85657
1199,1199,2014,Brandenburg,Owner,No,0.26002,67,15636,0.2099,0.32754
1200,1200,2014,Brandenburg,Tenant,Yes,0.55726,185,15636,0.46713,0.64374
1201,1201,2014,Brandenburg,Tenant,No,0.44274,178,15636,0.36827,0.53588
1202,1202,2014,Mecklenburg-Western Pomerania,Owner,Yes,1.0,85,15636,0.79424,1.24053
1203,1203,2014,Mecklenburg-Western Pomerania,Tenant,Yes,0.51494,125,15636,0.42727,0.58749
1204,1204,2014,Mecklenburg-Western Pomerania,Tenant,No,0.48506,121,15636,0.40359,0.56601
1205,1205,2014,Saxony,Owner,Yes,0.70318,229,15636,0.61032,0.78729
1206,1206,2014,Saxony,Owner,No,0.29682,96,15636,0.23747,0.3659
1207,1207,2014,Saxony,Tenant,Yes,0.61712,366,15636,0.56293,0.67881
1208,1208,2014,Saxony,Tenant,No,0.38288,257,15636,0.3272,0.43399
1209,1209,2014,Saxony-Anhalt,Owner,Yes,0.70085,163,15636,0.59118,0.81633
1210,1210,2014,Saxony-Anhalt,Owner,No,0.29915,73,15636,0.21689,0.36394
1211,1211,2014,Saxony-Anhalt,Tenant,Yes,0.58447,182,15636,0.50604,0.67631
1212,1212,2014,Saxony-Anhalt,Tenant,No,0.41553,166,15636,0.34423,0.49371
1213,1213,2014,Thuringa,Owner,Yes,0.78609,196,15636,0.66599,0.92009
1214,1214,2014,Thuringa,Owner,No,0.21391,70,15636,0.16806,0.27586
1215,1215,2014,Thuringa,Tenant,Yes,0.59326,195,15636,0.5094,0.67399
1216,1216,2014,Thuringa,Tenant,No,0.40674,129,15636,0.33649,0.49084
1217,1217,2015,Schleswig-Holstein,Owner,Yes,0.71756,173,15522,0.61133,0.82376
1218,1218,2015,Schleswig-Holstein,Owner,No,0.28244,75,15522,0.22671,0.34196
1219,1219,2015,Schleswig-Holstein,Tenant,Yes,0.48205,127,15522,0.38601,0.5888
1220,1220,2015,Schleswig-Holstein,Tenant,No,0.51795,169,15522,0.44168,0.61037
1221,1221,2015,Hamburg,Owner,Yes,1.0,45,15522,0.72086,1.28944
1222,1222,2015,Hamburg,Tenant,Yes,0.50353,107,15522,0.39472,0.59905
1223,1223,2015,Hamburg,Tenant,No,0.49647,101,15522,0.40529,0.60177
1224,1224,2015,Lower Saxony,Owner,Yes,0.71335,542,15522,0.65968,0.77753
1225,1225,2015,Lower Saxony,Owner,No,0.28665,195,15522,0.24202,0.3331
1226,1226,2015,Lower Saxony,Tenant,Yes,0.57443,369,15522,0.50483,0.64033
1227,1227,2015,Lower Saxony,Tenant,No,0.42557,372,15522,0.38015,0.4751
1228,1228,2015,Bremen,Tenant,Yes,0.48878,31,15522,0.32913,0.6898
1229,1229,2015,Bremen,Tenant,No,0.51122,46,15522,0.34504,0.70447
1230,1230,2015,North Rhine-Westphalia,Owner,Yes,0.71606,940,15522,0.66855,0.76709
1231,1231,2015,North Rhine-Westphalia,Owner,No,0.28394,342,15522,0.25304,0.3183
1232,1232,2015,North Rhine-Westphalia,Tenant,Yes,0.46776,825,15522,0.43832,0.50433
1233,1233,2015,North Rhine-Westphalia,Tenant,No,0.53224,1067,15522,0.4905,0.57083
1234,1234,2015,Hesse,Owner,Yes,0.67512,342,15522,0.60515,0.73726
1235,1235,2015,Hesse,Owner,No,0.32488,126,15522,0.27038,0.39043
1236,1236,2015,Hesse,Tenant,Yes,0.526,323,15522,0.45685,0.59161
1237,1237,2015,Hesse,Tenant,No,0.474,323,15522,0.41306,0.54298
1238,1238,2015,"Rhineland-Palatinate, Saarland",Owner,Yes,0.73154,337,15522,0.65835,0.81067
1239,1239,2015,"Rhineland-Palatinate, Saarland",Owner,No,0.26846,124,15522,0.21685,0.32094
1240,1240,2015,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.48779,199,15522,0.41791,0.57596
1241,1241,2015,"Rhineland-Palatinate, Saarland",Tenant,No,0.51221,254,15522,0.44618,0.5766
1242,1242,2015,Baden-Wuerttemberg,Owner,Yes,0.72333,685,15522,0.67022,0.78543
1243,1243,2015,Baden-Wuerttemberg,Owner,No,0.27667,230,15522,0.24459,0.31708
1244,1244,2015,Baden-Wuerttemberg,Tenant,Yes,0.57532,493,15522,0.52176,0.63758
1245,1245,2015,Baden-Wuerttemberg,Tenant,No,0.42468,408,15522,0.37858,0.4883
1246,1246,2015,Bavaria,Owner,Yes,0.70468,855,15522,0.65126,0.76144
1247,1247,2015,Bavaria,Owner,No,0.29532,324,15522,0.26726,0.33066
1248,1248,2015,Bavaria,Tenant,Yes,0.54841,742,15522,0.49971,0.58898
1249,1249,2015,Bavaria,Tenant,No,0.45159,631,15522,0.4112,0.49703
1250,1250,2015,Berlin,Owner,Yes,0.64266,72,15522,0.50624,0.79059
1251,1251,2015,Berlin,Owner,No,0.35734,41,15522,0.26243,0.47798
1252,1252,2015,Berlin,Tenant,Yes,0.50599,279,15522,0.44317,0.56224
1253,1253,2015,Berlin,Tenant,No,0.49401,255,15522,0.42943,0.55148
1254,1254,2015,Brandenburg,Owner,Yes,0.6986,174,15522,0.58646,0.81166
1255,1255,2015,Brandenburg,Owner,No,0.3014,83,15522,0.25169,0.3473
1256,1256,2015,Brandenburg,Tenant,Yes,0.5665,181,15522,0.4912,0.66871
1257,1257,2015,Brandenburg,Tenant,No,0.4335,161,15522,0.3516,0.52733
1258,1258,2015,Mecklenburg-Western Pomerania,Owner,Yes,1.0,91,15522,0.78884,1.27356
