year,bula_h,quintil_oecd_hh,hgeqpinsul,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Berlin,2nd Quintile,No,0.43739,77,169,0.36238,0.51241
2020,Berlin,3rd Quintile,Yes,0.68528,84,145,0.60943,0.76113
2020,Berlin,3rd Quintile,No,0.31424,61,145,0.23842,0.39007
2020,Berlin,4th Quintile,Yes,0.67819,101,151,0.60343,0.75295
2020,Berlin,4th Quintile,No,0.31937,50,151,0.24476,0.39399
2020,Berlin,5th Quintile,Yes,0.71448,127,181,0.64850,0.78046
2020,Berlin,5th Quintile,No,0.28425,54,181,0.21836,0.35015
2020,Brandenburg,1st Quintile,Yes,0.55605,89,153,0.47706,0.63504
2020,Brandenburg,1st Quintile,No,0.42009,64,153,0.34163,0.49856
2020,Brandenburg,2nd Quintile,Yes,0.72098,106,159,0.65105,0.79092
2020,Brandenburg,2nd Quintile,No,0.27692,53,159,0.20715,0.34670
2020,Brandenburg,3rd Quintile,Yes,0.73842,96,131,0.66286,0.81397
2020,Brandenburg,3rd Quintile,No,0.26013,35,131,0.18471,0.33554
2020,Brandenburg,4th Quintile,Yes,0.90098,89,89,0.83858,0.96339
2020,Brandenburg,5th Quintile,Yes,0.81111,100,100,0.73400,0.88821
2020,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.71607,64,64,0.60472,0.82741
2020,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.80063,77,77,0.71081,0.89045
2020,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.77253,47,47,0.65139,0.89368
2020,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.86873,31,31,0.74788,0.98957
2020,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.95593,52,52,0.89959,1.01226
2020,Saxony,1st Quintile,Yes,0.46652,96,188,0.39502,0.53802
2020,Saxony,1st Quintile,No,0.46623,92,188,0.39473,0.53773
2020,Saxony,2nd Quintile,Yes,0.61300,178,267,0.55446,0.67153
2020,Saxony,2nd Quintile,No,0.38344,89,267,0.32501,0.44187
2020,Saxony,3rd Quintile,Yes,0.60284,144,210,0.53650,0.66918
2020,Saxony,3rd Quintile,No,0.39239,66,210,0.32619,0.45858
2020,Saxony,4th Quintile,Yes,0.76338,105,140,0.69272,0.83403
2020,Saxony,4th Quintile,No,0.21263,35,140,0.14461,0.28065
2020,Saxony,5th Quintile,Yes,0.70986,128,128,0.63093,0.78879
2020,Saxony-Anhalt,1st Quintile,Yes,0.62047,99,162,0.54552,0.69543
2020,Saxony-Anhalt,1st Quintile,No,0.34655,63,162,0.27305,0.42006
2020,Saxony-Anhalt,2nd Quintile,Yes,0.68864,87,124,0.60681,0.77048
2020,Saxony-Anhalt,2nd Quintile,No,0.31100,37,124,0.22920,0.39281
2020,Saxony-Anhalt,3rd Quintile,Yes,0.81117,78,78,0.72375,0.89859
2020,Saxony-Anhalt,4th Quintile,Yes,0.79582,66,66,0.69783,0.89382
2020,Saxony-Anhalt,5th Quintile,Yes,0.86183,73,73,0.78212,0.94154
2020,Thuringa,1st Quintile,Yes,0.61153,86,145,0.53192,0.69114
2020,Thuringa,1st Quintile,No,0.35243,59,145,0.27440,0.43046
2020,Thuringa,2nd Quintile,Yes,0.74349,92,141,0.67115,0.81583
2020,Thuringa,2nd Quintile,No,0.25566,49,141,0.18340,0.32792
2020,Thuringa,3rd Quintile,Yes,0.58674,65,102,0.49070,0.68277
2020,Thuringa,3rd Quintile,No,0.41302,37,102,0.31699,0.50905
2020,Thuringa,4th Quintile,Yes,0.82991,72,72,0.74251,0.91730
2020,Thuringa,5th Quintile,Yes,0.83129,71,71,0.74356,0.91902
2021,Schleswig-Holstein,1st Quintile,Yes,0.56765,35,35,0.40113,0.73417
2021,Schleswig-Holstein,2nd Quintile,Yes,0.68301,53,53,0.55654,0.80948
2021,Schleswig-Holstein,3rd Quintile,Yes,0.57676,45,45,0.43078,0.72275
2021,Schleswig-Holstein,4th Quintile,Yes,0.67188,53,53,0.54426,0.79950
2021,Schleswig-Holstein,5th Quintile,Yes,0.71468,71,71,0.60889,0.82046
2021,Hamburg,5th Quintile,Yes,0.71370,53,53,0.59084,0.83656
2021,Lower Saxony,1st Quintile,Yes,0.39943,93,163,0.32401,0.47486
2021,Lower Saxony,1st Quintile,No,0.44781,70,163,0.37124,0.52439
2021,Lower Saxony,2nd Quintile,Yes,0.49441,107,193,0.42369,0.56513
2021,Lower Saxony,2nd Quintile,No,0.37251,86,193,0.30412,0.44090
2021,Lower Saxony,3rd Quintile,Yes,0.63559,135,180,0.56509,0.70610
2021,Lower Saxony,3rd Quintile,No,0.28620,45,180,0.21999,0.35242
2021,Lower Saxony,4th Quintile,Yes,0.57733,143,183,0.50556,0.64910
2021,Lower Saxony,4th Quintile,No,0.31014,40,183,0.24294,0.37734
2021,Lower Saxony,5th Quintile,Yes,0.73282,176,226,0.67500,0.79063
2021,Lower Saxony,5th Quintile,No,0.17937,50,226,0.12924,0.22951
2021,North Rhine-Westphalia,1st Quintile,Yes,0.38623,181,386,0.33760,0.43487
2021,North Rhine-Westphalia,1st Quintile,No,0.42157,205,386,0.37225,0.47090
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.60947,249,400,0.56160,0.65734
2021,North Rhine-Westphalia,2nd Quintile,No,0.27879,151,400,0.23479,0.32279
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.66433,245,355,0.61514,0.71352
2021,North Rhine-Westphalia,3rd Quintile,No,0.24382,110,355,0.19909,0.28855
2021,North Rhine-Westphalia,4th Quintile,Yes,0.70944,276,378,0.66361,0.75527
2021,North Rhine-Westphalia,4th Quintile,No,0.18192,102,378,0.14298,0.22087
2021,North Rhine-Westphalia,5th Quintile,Yes,0.69081,393,520,0.65104,0.73057
2021,North Rhine-Westphalia,5th Quintile,No,0.22363,127,520,0.18778,0.25947
2021,Hesse,1st Quintile,Yes,0.36380,49,97,0.26756,0.46004
2021,Hesse,1st Quintile,No,0.37953,48,97,0.28245,0.47660
2021,Hesse,2nd Quintile,Yes,0.42820,48,82,0.32044,0.53596
2021,Hesse,2nd Quintile,No,0.33522,34,82,0.23242,0.43803
2021,Hesse,3rd Quintile,Yes,0.59490,69,112,0.50357,0.68623
2021,Hesse,3rd Quintile,No,0.29852,43,112,0.21338,0.38365
2021,Hesse,4th Quintile,Yes,0.64393,76,118,0.55717,0.73070
2021,Hesse,4th Quintile,No,0.26262,42,118,0.18288,0.34236
2021,Hesse,5th Quintile,Yes,0.57990,128,193,0.51008,0.64971
2021,Hesse,5th Quintile,No,0.32238,65,193,0.25626,0.38849
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.53763,68,68,0.41824,0.65702
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.43221,47,103,0.33608,0.52835
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.49135,56,103,0.39433,0.58837
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.48799,58,97,0.38800,0.58798
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.41133,39,97,0.31290,0.50977
2021,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.48633,54,86,0.38007,0.59258
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.43273,32,86,0.32740,0.53806
2021,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.71149,83,83,0.61343,0.80956
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.43177,75,131,0.34662,0.51692
2021,Baden-Wuerttemberg,1st Quintile,No,0.36710,56,131,0.28424,0.44996
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.39658,89,159,0.32030,0.47286
2021,Baden-Wuerttemberg,2nd Quintile,No,0.41552,70,159,0.33868,0.49236
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.62236,143,201,0.55517,0.68955
2021,Baden-Wuerttemberg,3rd Quintile,No,0.29528,58,201,0.23206,0.35850
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.59943,157,219,0.53438,0.66447
2021,Baden-Wuerttemberg,4th Quintile,No,0.24224,62,219,0.18536,0.29911
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.67352,259,332,0.62300,0.72403
2021,Baden-Wuerttemberg,5th Quintile,No,0.20820,73,332,0.16446,0.25194
2021,Bavaria,1st Quintile,Yes,0.36425,96,203,0.29789,0.43061
2021,Bavaria,1st Quintile,No,0.49098,107,203,0.42204,0.55992
2021,Bavaria,2nd Quintile,Yes,0.46910,177,319,0.41425,0.52395
2021,Bavaria,2nd Quintile,No,0.44837,142,319,0.39371,0.50303
2021,Bavaria,3rd Quintile,Yes,0.54220,173,279,0.48364,0.60077
2021,Bavaria,3rd Quintile,No,0.36058,106,279,0.30414,0.41703
2021,Bavaria,4th Quintile,Yes,0.52289,227,341,0.46980,0.57598
2021,Bavaria,4th Quintile,No,0.37095,114,341,0.31961,0.42230
2021,Bavaria,5th Quintile,Yes,0.61948,302,418,0.57288,0.66608
2021,Bavaria,5th Quintile,No,0.28774,116,418,0.24429,0.33119
2021,Berlin,1st Quintile,Yes,0.51798,66,111,0.42460,0.61136
2021,Berlin,1st Quintile,No,0.39703,45,111,0.30560,0.48847
2021,Berlin,2nd Quintile,Yes,0.62365,53,53,0.49197,0.75533
2021,Berlin,3rd Quintile,Yes,0.68108,47,87,0.58258,0.77958
2021,Berlin,3rd Quintile,No,0.25979,40,87,0.16711,0.35248
2021,Berlin,4th Quintile,Yes,0.59244,66,101,0.49612,0.68875
2021,Berlin,4th Quintile,No,0.27124,35,101,0.18410,0.35838
2021,Berlin,5th Quintile,Yes,0.52393,84,126,0.43638,0.61149
2021,Berlin,5th Quintile,No,0.30628,42,126,0.22547,0.38708
2021,Brandenburg,1st Quintile,Yes,0.70291,58,58,0.58427,0.82154
2021,Brandenburg,2nd Quintile,Yes,0.56751,57,94,0.46682,0.66820
2021,Brandenburg,2nd Quintile,No,0.33789,37,94,0.24176,0.43402
2021,Brandenburg,3rd Quintile,Yes,0.75188,52,52,0.63334,0.87042
2021,Brandenburg,4th Quintile,Yes,0.83497,60,60,0.74024,0.92969
2021,Brandenburg,5th Quintile,Yes,0.77278,67,67,0.67168,0.87387
2021,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.61152,42,42,0.46233,0.76072
2021,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.72219,48,48,0.59413,0.85025
2021,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.79074,34,34,0.65195,0.92953
2021,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.82676,35,35,0.69955,0.95397
2021,Saxony,1st Quintile,Yes,0.44759,78,138,0.36433,0.53086
2021,Saxony,1st Quintile,No,0.43267,60,138,0.34970,0.51563
2021,Saxony,2nd Quintile,Yes,0.62456,116,162,0.54976,0.69936
2021,Saxony,2nd Quintile,No,0.30216,46,162,0.23123,0.37309
2021,Saxony,3rd Quintile,Yes,0.56530,101,151,0.48597,0.64463
2021,Saxony,3rd Quintile,No,0.29362,50,151,0.22074,0.36651
2021,Saxony,4th Quintile,Yes,0.52394,76,76,0.41091,0.63697
2021,Saxony,5th Quintile,Yes,0.68853,91,91,0.59285,0.78420
2021,Saxony-Anhalt,1st Quintile,Yes,0.50892,48,84,0.40137,0.61647
2021,Saxony-Anhalt,1st Quintile,No,0.31220,36,84,0.21250,0.41189
2021,Saxony-Anhalt,2nd Quintile,Yes,0.60677,58,58,0.47996,0.73358
2021,Saxony-Anhalt,3rd Quintile,Yes,0.60845,49,49,0.47036,0.74653
2021,Saxony-Anhalt,4th Quintile,Yes,0.71109,41,41,0.57063,0.85156
2021,Saxony-Anhalt,5th Quintile,Yes,0.70257,39,39,0.55723,0.84792
2021,Thuringa,1st Quintile,Yes,0.49382,49,49,0.35238,0.63526
2021,Thuringa,2nd Quintile,Yes,0.57620,56,88,0.47236,0.68004
2021,Thuringa,2nd Quintile,No,0.31700,32,88,0.21922,0.41478
2021,Thuringa,3rd Quintile,Yes,0.64817,49,49,0.51307,0.78327
2021,Thuringa,4th Quintile,Yes,0.89848,53,53,0.81639,0.98057
2021,Thuringa,5th Quintile,Yes,0.68004,42,42,0.53726,0.82283
2022,Schleswig-Holstein,1st Quintile,Yes,0.48269,69,119,0.39253,0.57285
2022,Schleswig-Holstein,1st Quintile,No,0.40145,50,119,0.31300,0.48990
2022,Schleswig-Holstein,2nd Quintile,Yes,0.60177,71,117,0.51269,0.69086
2022,Schleswig-Holstein,2nd Quintile,No,0.35800,46,117,0.27075,0.44524
2022,Schleswig-Holstein,3rd Quintile,Yes,0.65015,87,131,0.56817,0.73213
2022,Schleswig-Holstein,3rd Quintile,No,0.34743,44,131,0.26558,0.42929
2022,Schleswig-Holstein,4th Quintile,Yes,0.82888,95,127,0.76312,0.89464
2022,Schleswig-Holstein,4th Quintile,No,0.15910,32,127,0.09524,0.22297
2022,Schleswig-Holstein,5th Quintile,Yes,0.85043,110,110,0.78347,0.91738
2022,Hamburg,1st Quintile,Yes,0.42354,51,89,0.32030,0.52678
2022,Hamburg,1st Quintile,No,0.50255,38,89,0.39808,0.60701
2022,Hamburg,2nd Quintile,Yes,0.52786,41,79,0.41707,0.63865
2022,Hamburg,2nd Quintile,No,0.41763,38,79,0.30818,0.52708
2022,Hamburg,3rd Quintile,Yes,0.71167,34,34,0.55711,0.86622
2022,Hamburg,4th Quintile,Yes,0.61641,66,66,0.49820,0.73462
2022,Hamburg,5th Quintile,Yes,0.84689,80,80,0.76748,0.92629
2022,Lower Saxony,1st Quintile,Yes,0.53418,235,393,0.48480,0.58356
2022,Lower Saxony,1st Quintile,No,0.38648,158,393,0.33828,0.43469
2022,Lower Saxony,2nd Quintile,Yes,0.64524,218,323,0.59298,0.69750
2022,Lower Saxony,2nd Quintile,No,0.29557,105,323,0.24573,0.34541
2022,Lower Saxony,3rd Quintile,Yes,0.62600,176,252,0.56614,0.68586
2022,Lower Saxony,3rd Quintile,No,0.36670,76,252,0.30708,0.42632
2022,Lower Saxony,4th Quintile,Yes,0.72165,212,298,0.67068,0.77262
2022,Lower Saxony,4th Quintile,No,0.26961,86,298,0.21914,0.32008
2022,Lower Saxony,5th Quintile,Yes,0.73790,238,325,0.69002,0.78579
2022,Lower Saxony,5th Quintile,No,0.26175,87,325,0.21389,0.30962
2022,North Rhine-Westphalia,1st Quintile,Yes,0.54256,529,898,0.50995,0.57516
2022,North Rhine-Westphalia,1st Quintile,No,0.38990,369,898,0.35798,0.42182
2022,North Rhine-Westphalia,2nd Quintile,Yes,0.57437,473,756,0.53910,0.60964
2022,North Rhine-Westphalia,2nd Quintile,No,0.38003,283,756,0.34541,0.41466
2022,North Rhine-Westphalia,3rd Quintile,Yes,0.62767,457,662,0.59081,0.66452
2022,North Rhine-Westphalia,3rd Quintile,No,0.34512,205,662,0.30888,0.38136
2022,North Rhine-Westphalia,4th Quintile,Yes,0.67811,462,647,0.64209,0.71414
2022,North Rhine-Westphalia,4th Quintile,No,0.29008,185,647,0.25508,0.32507
2022,North Rhine-Westphalia,5th Quintile,Yes,0.75542,627,813,0.72585,0.78498
2022,North Rhine-Westphalia,5th Quintile,No,0.23836,186,813,0.20905,0.26767
2022,Hesse,1st Quintile,Yes,0.54543,139,237,0.48190,0.60896
2022,Hesse,1st Quintile,No,0.35000,98,237,0.28914,0.41085
2022,Hesse,2nd Quintile,Yes,0.57279,137,226,0.50815,0.63742
2022,Hesse,2nd Quintile,No,0.39361,89,226,0.32977,0.45744
2022,Hesse,3rd Quintile,Yes,0.60440,150,237,0.54201,0.66679
2022,Hesse,3rd Quintile,No,0.38149,87,237,0.31951,0.44346
2022,Hesse,4th Quintile,Yes,0.60239,154,233,0.53941,0.66537
2022,Hesse,4th Quintile,No,0.37811,79,233,0.31571,0.44051
2022,Hesse,5th Quintile,Yes,0.70535,189,277,0.65156,0.75913
2022,Hesse,5th Quintile,No,0.29460,88,277,0.24082,0.34838
2022,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.46441,98,199,0.39494,0.53388
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.43529,101,199,0.36623,0.50435
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.55200,106,173,0.47768,0.62631
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.40754,67,173,0.33410,0.48097
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.71249,121,166,0.64343,0.78155
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.27496,45,166,0.20683,0.34309
2022,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65289,113,157,0.57818,0.72759
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.33864,44,157,0.26438,0.41291
2022,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.72753,124,164,0.65918,0.79588
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.27245,40,164,0.20410,0.34080
2022,Baden-Wuerttemberg,1st Quintile,Yes,0.49786,303,494,0.45372,0.54199
2022,Baden-Wuerttemberg,1st Quintile,No,0.44447,191,494,0.40061,0.48834
2022,Baden-Wuerttemberg,2nd Quintile,Yes,0.49390,241,412,0.44556,0.54224
2022,Baden-Wuerttemberg,2nd Quintile,No,0.47576,171,412,0.42747,0.52404
2022,Baden-Wuerttemberg,3rd Quintile,Yes,0.63396,231,356,0.58385,0.68407
2022,Baden-Wuerttemberg,3rd Quintile,No,0.35631,125,356,0.30649,0.40613
2022,Baden-Wuerttemberg,4th Quintile,Yes,0.67463,300,431,0.63035,0.71891
2022,Baden-Wuerttemberg,4th Quintile,No,0.30845,131,431,0.26479,0.35210
2022,Baden-Wuerttemberg,5th Quintile,Yes,0.68575,384,520,0.64581,0.72569
2022,Baden-Wuerttemberg,5th Quintile,No,0.30841,136,520,0.26868,0.34815
2022,Bavaria,1st Quintile,Yes,0.47279,331,590,0.43247,0.51311
2022,Bavaria,1st Quintile,No,0.47218,259,590,0.43187,0.51250
2022,Bavaria,2nd Quintile,Yes,0.51827,323,546,0.47632,0.56022
2022,Bavaria,2nd Quintile,No,0.45650,223,546,0.41468,0.49832
2022,Bavaria,3rd Quintile,Yes,0.59041,312,511,0.54773,0.63309
2022,Bavaria,3rd Quintile,No,0.38035,199,511,0.33821,0.42248
2022,Bavaria,4th Quintile,Yes,0.54700,390,600,0.50714,0.58686
2022,Bavaria,4th Quintile,No,0.43650,210,600,0.39678,0.47622
2022,Bavaria,5th Quintile,Yes,0.62823,481,715,0.59278,0.66368
2022,Bavaria,5th Quintile,No,0.34580,234,715,0.31091,0.38069
2022,Berlin,1st Quintile,Yes,0.47576,132,260,0.41494,0.53659
2022,Berlin,1st Quintile,No,0.45824,128,260,0.39756,0.51892
2022,Berlin,2nd Quintile,Yes,0.50766,110,216,0.44083,0.57449
2022,Berlin,2nd Quintile,No,0.41884,106,216,0.35289,0.48479
2022,Berlin,3rd Quintile,Yes,0.64690,115,191,0.57894,0.71486
2022,Berlin,3rd Quintile,No,0.30461,76,191,0.23917,0.37006
2022,Berlin,4th Quintile,Yes,0.65836,131,192,0.59110,0.72562
2022,Berlin,4th Quintile,No,0.30975,61,192,0.24417,0.37532
2022,Berlin,5th Quintile,Yes,0.66241,151,225,0.60049,0.72434
2022,Berlin,5th Quintile,No,0.32828,74,225,0.26678,0.38978
2022,Brandenburg,1st Quintile,Yes,0.53277,117,179,0.45947,0.60606
2022,Brandenburg,1st Quintile,No,0.44131,62,179,0.36837,0.51426
2022,Brandenburg,2nd Quintile,Yes,0.70787,120,161,0.63741,0.77833
2022,Brandenburg,2nd Quintile,No,0.26494,41,161,0.19656,0.33332
2022,Brandenburg,3rd Quintile,Yes,0.70903,103,141,0.63379,0.78427
2022,Brandenburg,3rd Quintile,No,0.26433,38,141,0.19128,0.33737
2022,Brandenburg,4th Quintile,Yes,0.84327,96,96,0.77016,0.91638
2022,Brandenburg,5th Quintile,Yes,0.85787,102,102,0.78976,0.92597
2022,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.69655,89,89,0.60049,0.79261
2022,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.79440,85,85,0.70797,0.88083
2022,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.77229,67,67,0.67112,0.87346
2022,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.70484,41,41,0.56349,0.84619
2022,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.89350,46,46,0.80337,0.98363
2022,Saxony,1st Quintile,Yes,0.50304,211,347,0.45036,0.55572
2022,Saxony,1st Quintile,No,0.44502,136,347,0.39265,0.49738
2022,Saxony,2nd Quintile,Yes,0.62766,195,298,0.57268,0.68264
2022,Saxony,2nd Quintile,No,0.34161,103,298,0.28767,0.39554
2022,Saxony,3rd Quintile,Yes,0.78285,193,254,0.73205,0.83366
2022,Saxony,3rd Quintile,No,0.20971,61,254,0.15954,0.25987
2022,Saxony,4th Quintile,Yes,0.67258,140,190,0.60567,0.73948
2022,Saxony,4th Quintile,No,0.30442,50,190,0.23882,0.37003
2022,Saxony,5th Quintile,Yes,0.61184,112,150,0.53359,0.69009
2022,Saxony,5th Quintile,No,0.34842,38,150,0.27192,0.42493
2022,Saxony-Anhalt,1st Quintile,Yes,0.65845,127,197,0.59206,0.72485
2022,Saxony-Anhalt,1st Quintile,No,0.28136,70,197,0.21841,0.34431
2022,Saxony-Anhalt,2nd Quintile,Yes,0.76515,126,164,0.70008,0.83023
2022,Saxony-Anhalt,2nd Quintile,No,0.21245,38,164,0.14965,0.27524
2022,Saxony-Anhalt,3rd Quintile,Yes,0.80854,102,102,0.73180,0.88527
2022,Saxony-Anhalt,4th Quintile,Yes,0.83765,81,81,0.75684,0.91846
2022,Saxony-Anhalt,5th Quintile,Yes,0.73155,61,61,0.61941,0.84368
2022,Thuringa,1st Quintile,Yes,0.67863,105,150,0.60364,0.75361
2022,Thuringa,1st Quintile,No,0.29710,45,150,0.22372,0.37047
2022,Thuringa,2nd Quintile,Yes,0.71338,91,137,0.63739,0.78938
2022,Thuringa,2nd Quintile,No,0.27546,46,137,0.20038,0.35055
2022,Thuringa,3rd Quintile,Yes,0.65448,78,113,0.56641,0.74255
2022,Thuringa,3rd Quintile,No,0.33360,35,113,0.24628,0.42092
2022,Thuringa,4th Quintile,Yes,0.59514,52,52,0.46042,0.72986
2022,Thuringa,5th Quintile,Yes,0.83259,72,72,0.74575,0.91943
