year,bula_h,regtyp,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1996,Baden-Wuerttemberg,Rural regions,At least once per week,0.1527777777777778,16862,0.1473473968851753,0.15820815867038027
1996,Baden-Wuerttemberg,Rural regions,Never,0.08796296296296297,16862,0.08368775061047651,0.09223817531544942
1996,Bavaria,Urban regions,Seldom,0.4496894409937888,16862,0.4421807921035485,0.45719808988402916
1996,Bavaria,Urban regions,At least once per month,0.27577639751552796,16862,0.26903086231216006,0.28252193271889586
1996,Bavaria,Urban regions,Never,0.15900621118012423,16862,0.15348664471112117,0.1645257776491273
1996,Bavaria,Urban regions,At least once per week,0.115527950310559,16862,0.11070306360960684,0.12035283701151116
1996,Bavaria,Rural regions,Seldom,0.4591715976331361,16862,0.4516498495720134,0.4666933456942588
1996,Bavaria,Rural regions,At least once per month,0.30650887573964497,16862,0.2995499290425858,0.3134678224367041
1996,Bavaria,Rural regions,At least once per week,0.12189349112426036,16862,0.11695532853595064,0.12683165371257007
1996,Bavaria,Rural regions,Never,0.11242603550295859,16862,0.10765802444152676,0.1171940465643904
1996,Berlin,Urban regions,Seldom,0.44052044609665425,16862,0.43302708478011903,0.44801380741318947
1996,Berlin,Urban regions,At least once per month,0.30855018587360594,16862,0.3015783883272381,0.3155219834199738
1996,Berlin,Urban regions,Never,0.13011152416356878,16862,0.12503354166475145,0.1351895066623861
1996,Berlin,Urban regions,At least once per week,0.120817843866171,16862,0.11589850769414939,0.12573718003819262
1996,Brandenburg,Urban regions,Seldom,0.5625,16862,0.5550122416356287,0.5699877583643713
1996,Brandenburg,Urban regions,At least once per month,0.40625,16862,0.39883689712298476,0.41366310287701524
1996,Brandenburg,Urban regions,At least once per week,0.03125,16862,0.02862377218055983,0.03387622781944017
1996,Brandenburg,Rural regions,Seldom,0.5079646017699115,16862,0.5004186082593192,0.5155105952805039
1996,Brandenburg,Rural regions,At least once per month,0.3238938053097345,16862,0.3168304621304699,0.3309571484889991
1996,Brandenburg,Rural regions,At least once per week,0.10265486725663717,16862,0.09807375369681604,0.1072359808164583
1996,Brandenburg,Rural regions,Never,0.06548672566371681,16862,0.06175275497590308,0.06922069635153055
1996,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.42592592592592593,16862,0.4184622541251129,0.43338959772673896
1996,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.4074074074074074,16862,0.39999099112648967,0.4148238236883251
1996,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.16666666666666666,16862,0.16104150147553117,0.17229183185780214
1996,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.5523255813953488,16862,0.5448200707166748,0.5598310920740228
1996,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.3313953488372093,16862,0.3242904249475536,0.33850027272686495
1996,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.06976744186046512,16862,0.06592219969195888,0.07361268402897135
1996,Mecklenburg-Western Pomerania,Rural regions,Never,0.046511627906976744,16862,0.043332997749417256,0.04969025806453623
1996,Saxony,Urban regions,Seldom,0.4823321554770318,16862,0.4747899175002126,0.489874393453851
1996,Saxony,Urban regions,At least once per month,0.3003533568904594,16862,0.29343413670074214,0.30727257708017663
1996,Saxony,Urban regions,At least once per week,0.11130742049469965,16862,0.10656020042600554,0.11605464056339375
1996,Saxony,Urban regions,Never,0.10600706713780919,16862,0.10136045972101279,0.11065367455460559
1996,Saxony,Rural regions,Seldom,0.47574626865671643,16862,0.4682082017241534,0.48328433558927947
1996,Saxony,Rural regions,At least once per month,0.34328358208955223,16862,0.3361169190990228,0.35045024508008166
1996,Saxony,Rural regions,At least once per week,0.11380597014925373,16862,0.10901251728119939,0.11859942301730807
1996,Saxony,Rural regions,Never,0.06716417910447761,16862,0.06338608308058065,0.07094227512837457
1996,Saxony-Anhalt,Urban regions,Seldom,0.4897959183673469,16862,0.4822505391064218,0.49734129762827206
1996,Saxony-Anhalt,Urban regions,At least once per month,0.32653061224489793,16862,0.3194524190850403,0.33360880540475557
1996,Saxony-Anhalt,Urban regions,At least once per week,0.11564625850340136,16862,0.11081922480222171,0.12047329220458101
1996,Saxony-Anhalt,Urban regions,Never,0.06802721088435375,16862,0.06422667814825772,0.07182774362044977
1996,Saxony-Anhalt,Rural regions,Seldom,0.4713740458015267,16862,0.4638394735287959,0.4789086180742575
1996,Saxony-Anhalt,Rural regions,At least once per month,0.3435114503816794,16862,0.3363436530746474,0.3506792476887114
1996,Saxony-Anhalt,Rural regions,At least once per week,0.12022900763358779,16862,0.11532003083699954,0.12513798443017604
1996,Saxony-Anhalt,Rural regions,Never,0.0648854961832061,16862,0.06116751026613292,0.06860348210027928
1996,Thuringa,Urban regions,Seldom,0.5235602094240838,16862,0.5160216414042513,0.5310987774439162
1996,Thuringa,Urban regions,At least once per month,0.31413612565445026,16862,0.30712997559922545,0.3211422757096751
1996,Thuringa,Urban regions,At least once per week,0.1099476439790576,16862,0.10522590179954566,0.11466938615856953
1996,Thuringa,Urban regions,Never,0.05235602094240838,16862,0.04899394554171946,0.055718096343097295
1996,Thuringa,Rural regions,Seldom,0.4690831556503198,16862,0.46155064594149964,0.47661566535914
1996,Thuringa,Rural regions,At least once per month,0.34968017057569295,16862,0.34248235806606453,0.35687798308532137
1996,Thuringa,Rural regions,At least once per week,0.11940298507462686,16862,0.11450860461807112,0.1242973655311826
1996,Thuringa,Rural regions,Never,0.06183368869936034,16862,0.058198273460496844,0.06546910393822383
1997,Schleswig-Holstein,Urban regions,Seldom,0.44881889763779526,16487,0.4412266917086856,0.4564111035669049
1997,Schleswig-Holstein,Urban regions,At least once per month,0.3228346456692913,16487,0.3156975308199391,0.3299717605186435
1997,Schleswig-Holstein,Urban regions,At least once per week,0.11811023622047244,16487,0.11318376247912217,0.12303670996182271
1997,Schleswig-Holstein,Urban regions,Never,0.11023622047244094,16487,0.10545559445151356,0.11501684649336832
1997,Schleswig-Holstein,Rural regions,Seldom,0.539568345323741,16487,0.5319599850230153,0.5471767056244666
1997,Schleswig-Holstein,Rural regions,At least once per month,0.30935251798561153,16487,0.3022968149050911,0.316408221066132
1997,Schleswig-Holstein,Rural regions,Never,0.10071942446043165,16487,0.09612544047965804,0.10531340844120526
1997,Schleswig-Holstein,Rural regions,At least once per week,0.050359712230215826,16487,0.04702155769595004,0.053697866764481614
1997,Hamburg,Urban regions,Seldom,0.4032258064516129,16487,0.39573783070161284,0.4107137822016129
1997,Hamburg,Urban regions,At least once per month,0.3870967741935484,16487,0.37966160283695083,0.3945319455501459
1997,Hamburg,Urban regions,Never,0.14516129032258066,16487,0.1397841328843209,0.1505384477608404
1997,Hamburg,Urban regions,At least once per week,0.06451612903225806,16487,0.06076607474030361,0.06826618332421251
1997,Lower Saxony,Urban regions,Seldom,0.52734375,16487,0.5197228746800794,0.5349646253199206
1997,Lower Saxony,Urban regions,At least once per month,0.24609375,16487,0.2395187733277378,0.2526687266722622
1997,Lower Saxony,Urban regions,Never,0.12109375,16487,0.11611388702394716,0.12607361297605285
1997,Lower Saxony,Urban regions,At least once per week,0.10546875,16487,0.1007801313542896,0.1101573686457104
1997,Lower Saxony,Rural regions,Seldom,0.5154440154440154,16487,0.5078153602796674,0.5230726706083634
1997,Lower Saxony,Rural regions,At least once per month,0.3185328185328185,16487,0.31142093202599247,0.32564470503964454
1997,Lower Saxony,Rural regions,At least once per week,0.08687258687258688,16487,0.08257334063471512,0.09117183311045864
1997,Lower Saxony,Rural regions,Never,0.07915057915057915,16487,0.07502954123257215,0.08327161706858614
1997,Bremen,Urban regions,Seldom,0.3695652173913043,16487,0.3621971959612741,0.37693323882133456
1997,Bremen,Urban regions,At least once per month,0.29347826086956524,16487,0.2865274417758377,0.30042907996329277
1997,Bremen,Urban regions,Never,0.2391304347826087,16487,0.23261928350854832,0.24564158605666908
1997,Bremen,Urban regions,At least once per week,0.09782608695652174,16487,0.0932912912586843,0.10236088265435919
1997,North Rhine-Westphalia,Urban regions,Seldom,0.4890450599421248,16487,0.48141459516913826,0.4966755247151114
1997,North Rhine-Westphalia,Urban regions,At least once per month,0.2926829268292683,16487,0.28573762670210495,0.2996282269564316
1997,North Rhine-Westphalia,Urban regions,Never,0.11781727986771393,16487,0.11289610245993043,0.12273845727549743
1997,North Rhine-Westphalia,Urban regions,At least once per week,0.10045473336089293,16487,0.09586611470664409,0.10504335201514177
1997,North Rhine-Westphalia,Rural regions,At least once per month,0.5,16487,0.4923677030923441,0.5076322969076559
1997,North Rhine-Westphalia,Rural regions,Seldom,0.3088235294117647,16487,0.30177116222608147,0.31587589659744797
1997,North Rhine-Westphalia,Rural regions,At least once per week,0.11764705882352941,16487,0.1127289633154117,0.12256515433164712
1997,North Rhine-Westphalia,Rural regions,Never,0.07352941176470588,16487,0.06954529904994147,0.0775135244794703
1997,Hesse,Urban regions,Seldom,0.43546099290780144,16487,0.42789254442377905,0.4430294413918238
1997,Hesse,Urban regions,At least once per month,0.29645390070921984,16487,0.289482659390129,0.30342514202831067
1997,Hesse,Urban regions,At least once per week,0.13617021276595745,16487,0.1309349269303054,0.1414054986016095
1997,Hesse,Urban regions,Never,0.13191489361702127,16487,0.12674938225984536,0.13708040497419718
1997,Hesse,Rural regions,Seldom,0.375,16487,0.3676100602958346,0.3823899397041654
1997,Hesse,Rural regions,At least once per month,0.34375,16487,0.3364999456208915,0.3510000543791085
1997,Hesse,Rural regions,At least once per week,0.1953125,16487,0.18926098799153215,0.20136401200846785
1997,Hesse,Rural regions,Never,0.0859375,16487,0.08165926578950708,0.09021573421049292
1997,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.3890845070422535,16487,0.3816423678083446,0.3965266462761624
1997,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.29225352112676056,16487,0.28531121137287074,0.2991958308806504
1997,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.1602112676056338,16487,0.15461218593489623,0.1658103492763714
1997,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.15845070422535212,16487,0.15287663805838034,0.1640247703923239
1997,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.5106382978723404,16487,0.5030077287059421,0.5182688670387386
1997,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.3191489361702128,16487,0.3120333937329361,0.32626447860748947
1997,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.10638297872340426,16487,0.10167648979031413,0.11108946765649438
1997,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.06382978723404255,16487,0.06009836530016955,0.06756120916791555
1997,Baden-Wuerttemberg,Urban regions,Seldom,0.4469086021505376,16487,0.4393194534669442,0.4544977508341311
1997,Baden-Wuerttemberg,Urban regions,At least once per month,0.29435483870967744,16487,0.28739796649903876,0.3013117109203161
1997,Baden-Wuerttemberg,Urban regions,At least once per week,0.13373655913978494,16487,0.1285409638063056,0.13893215447326426
1997,Baden-Wuerttemberg,Urban regions,Never,0.125,16487,0.1199517101125338,0.1300482898874662
1997,Baden-Wuerttemberg,Rural regions,Seldom,0.43902439024390244,16487,0.4314490600745987,0.44659972041320617
1997,Baden-Wuerttemberg,Rural regions,At least once per month,0.33170731707317075,16487,0.32452034212110586,0.33889429202523563
1997,Baden-Wuerttemberg,Rural regions,At least once per week,0.13170731707317074,16487,0.12654525438206882,0.13686937976427266
1997,Baden-Wuerttemberg,Rural regions,Never,0.0975609756097561,16487,0.09303166344878047,0.10209028777073173
1997,Bavaria,Urban regions,Seldom,0.4733502538071066,16487,0.46572880566130237,0.48097170195291084
1997,Bavaria,Urban regions,At least once per month,0.26649746192893403,16487,0.25974856801549795,0.2732463558423701
1997,Bavaria,Urban regions,Never,0.15862944162436549,16487,0.15305282478778368,0.1642060584609473
1997,Bavaria,Urban regions,At least once per week,0.10152284263959391,16487,0.09691263318289092,0.10613305209629689
1997,Bavaria,Rural regions,Seldom,0.39563106796116504,16487,0.38816689813319116,0.4030952377891389
1997,Bavaria,Rural regions,At least once per month,0.33737864077669905,16487,0.3301613075048166,0.3445959740485815
1997,Bavaria,Rural regions,At least once per week,0.1553398058252427,16487,0.14981053776284084,0.16086907388764457
1997,Bavaria,Rural regions,Never,0.11165048543689321,16487,0.10684311603538121,0.1164578548384052
1997,Berlin,Urban regions,Seldom,0.4477317554240631,16487,0.4401412754759555,0.45532223537217076
1997,Berlin,Urban regions,At least once per month,0.2859960552268245,16487,0.27909817610658416,0.2928939343470648
1997,Berlin,Urban regions,At least once per week,0.14792899408284024,16487,0.14250961166320292,0.15334837650247757
1997,Berlin,Urban regions,Never,0.11834319526627218,16487,0.11341251683327579,0.12327387369926858
1997,Brandenburg,Urban regions,Seldom,0.5555555555555556,16487,0.5479705179066756,0.5631405932044355
1997,Brandenburg,Urban regions,At least once per month,0.2222222222222222,16487,0.2158761244216483,0.22856832002279612
1997,Brandenburg,Urban regions,At least once per week,0.18518518518518517,16487,0.17925568849732504,0.1911146818730453
1997,Brandenburg,Urban regions,Never,0.037037037037037035,16487,0.03415427919513546,0.03991979487893861
1997,Brandenburg,Rural regions,Seldom,0.48853615520282184,16487,0.48090586462778506,0.4961664457778586
1997,Brandenburg,Rural regions,At least once per month,0.30687830687830686,16487,0.2998382998482427,0.31391831390837105
1997,Brandenburg,Rural regions,At least once per week,0.1146384479717813,16487,0.10977537562639449,0.11950152031716811
1997,Brandenburg,Rural regions,Never,0.08994708994708994,16487,0.08557979893005234,0.09431438096412754
1997,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.38596491228070173,16487,0.3785337668742422,0.3933960576871613
1997,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.2982456140350877,16487,0.29126224724805455,0.30522898082212085
1997,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.2631578947368421,16487,0.2564361708070786,0.2698796186666056
1997,Mecklenburg-Western Pomerania,Urban regions,Never,0.05263157894736842,16487,0.04922304280035836,0.05604011509437848
1997,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.5075528700906344,16487,0.49992144401433597,0.5151842961669328
1997,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.283987915407855,16487,0.27710463664172014,0.2908711941739899
1997,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.14501510574018128,16487,0.13964019699707708,0.15039001448328548
1997,Mecklenburg-Western Pomerania,Rural regions,Never,0.0634441087613293,16487,0.059723210864898735,0.06716500665775987
1997,Saxony,Urban regions,Seldom,0.5357798165137615,16487,0.5281670863483039,0.5433925466792191
1997,Saxony,Urban regions,At least once per month,0.26422018348623855,16487,0.2574897632380181,0.270950603734459
1997,Saxony,Urban regions,At least once per week,0.10642201834862386,16487,0.1017147687454411,0.11112926795180662
1997,Saxony,Urban regions,Never,0.09357798165137615,16487,0.08913231072458198,0.09802365257817032
1997,Saxony,Rural regions,Seldom,0.48098859315589354,16487,0.4733618153807045,0.4886153709310826
1997,Saxony,Rural regions,At least once per month,0.33269961977186313,16487,0.3255072486138644,0.3398919909298619
1997,Saxony,Rural regions,At least once per week,0.11406844106463879,16487,0.10921591259824182,0.11892096953103576
1997,Saxony,Rural regions,Never,0.07224334600760456,16487,0.06829148903931584,0.07619520297589327
1997,Saxony-Anhalt,Urban regions,Seldom,0.5072463768115942,16487,0.49961488148950034,0.5148778721336881
1997,Saxony-Anhalt,Urban regions,At least once per month,0.2898550724637681,16487,0.28292960330609507,0.2967805416214412
1997,Saxony-Anhalt,Urban regions,At least once per week,0.13768115942028986,16487,0.13242151424173532,0.1429408045988444
1997,Saxony-Anhalt,Urban regions,Never,0.06521739130434782,16487,0.061448424816824984,0.06898635779187066
1997,Saxony-Anhalt,Rural regions,Seldom,0.44656488549618323,16487,0.4389762989232427,0.45415347206912376
1997,Saxony-Anhalt,Rural regions,At least once per month,0.3606870229007634,16487,0.3533569672646301,0.36801707853689664
1997,Saxony-Anhalt,Rural regions,At least once per week,0.10114503816793893,16487,0.09654244748729224,0.10574762884858563
1997,Saxony-Anhalt,Rural regions,Never,0.0916030534351145,16487,0.08719975561308378,0.09600635125714523
1997,Thuringa,Urban regions,Seldom,0.4793814432989691,16487,0.4717556385110698,0.4870072480868684
1997,Thuringa,Urban regions,At least once per month,0.30927835051546393,16487,0.30222311449592804,0.3163335865349998
1997,Thuringa,Urban regions,At least once per week,0.1134020618556701,16487,0.10856190889842135,0.11824221481291886
1997,Thuringa,Urban regions,Never,0.0979381443298969,16487,0.09340103392635804,0.10247525473343577
1997,Thuringa,Rural regions,Seldom,0.5021459227467812,16487,0.4945136961326659,0.5097781493608964
1997,Thuringa,Rural regions,At least once per month,0.33047210300429186,16487,0.3232918955361297,0.33765231047245403
1997,Thuringa,Rural regions,Never,0.08369098712446352,16487,0.07946385739198428,0.08791811685694276
1997,Thuringa,Rural regions,At least once per week,0.08369098712446352,16487,0.07946385739198428,0.08791811685694276
1999,Schleswig-Holstein,Urban regions,Seldom,0.5217391304347826,17396,0.5143159417204654,0.5291623191490998
1999,Schleswig-Holstein,Urban regions,At least once per month,0.30434782608695654,17396,0.2975100866517288,0.3111855655221843
1999,Schleswig-Holstein,Urban regions,Never,0.08695652173913043,17396,0.08276927858652684,0.09114376489173402
1999,Schleswig-Holstein,Urban regions,At least once per week,0.08695652173913043,17396,0.08276927858652684,0.09114376489173402
1999,Schleswig-Holstein,Rural regions,Seldom,0.5668789808917197,17396,0.5595155336562544,0.5742424281271851
1999,Schleswig-Holstein,Rural regions,At least once per month,0.27388535031847133,17396,0.26725832892014917,0.2805123717167935
1999,Schleswig-Holstein,Rural regions,At least once per week,0.08280254777070063,17396,0.07870725795225347,0.08689783758914779
1999,Schleswig-Holstein,Rural regions,Never,0.07643312101910828,17396,0.0724848555681791,0.08038138647003745
1999,Hamburg,Urban regions,Seldom,0.4855072463768116,17396,0.47808015339213855,0.4929343393614846
1999,Hamburg,Urban regions,At least once per month,0.30434782608695654,17396,0.2975100866517288,0.3111855655221843
1999,Hamburg,Urban regions,Never,0.10869565217391304,17396,0.1040702396634159,0.11332106468441018
1999,Hamburg,Urban regions,At least once per week,0.10144927536231885,17396,0.09696257418286683,0.10593597654177087
1999,Lower Saxony,Urban regions,Seldom,0.5156794425087108,17396,0.5082528818446066,0.523106003172815
1999,Lower Saxony,Urban regions,At least once per month,0.27177700348432055,17396,0.26516596143437965,0.27838804553426144
1999,Lower Saxony,Urban regions,At least once per week,0.11846689895470383,17396,0.11366459998018114,0.12326919792922653
1999,Lower Saxony,Urban regions,Never,0.09407665505226481,17396,0.08973837053211853,0.0984149395724111
1999,Lower Saxony,Rural regions,Seldom,0.4906303236797274,17396,0.4832014134799609,0.49805923387949397
1999,Lower Saxony,Rural regions,At least once per month,0.34071550255536626,17396,0.3336724042374754,0.3477586008732571
1999,Lower Saxony,Rural regions,At least once per week,0.0868824531516184,17396,0.08269682393772539,0.09106808236551141
1999,Lower Saxony,Rural regions,Never,0.0817717206132879,17396,0.07769971590117522,0.08584372532540058
1999,Bremen,Urban regions,Seldom,0.42045454545454547,17396,0.41311896221100763,0.4277901286980833
1999,Bremen,Urban regions,At least once per month,0.22727272727272727,17396,0.22104516392566204,0.2335002906197925
1999,Bremen,Urban regions,Never,0.2159090909090909,17396,0.20979474442316837,0.22202343739501346
1999,Bremen,Urban regions,At least once per week,0.13636363636363635,17396,0.13126391886422006,0.14146335386305264
1999,North Rhine-Westphalia,Urban regions,Seldom,0.5001909125620466,17396,0.49276069817981927,0.507621126944274
1999,North Rhine-Westphalia,Urban regions,At least once per month,0.2733867888507064,17396,0.266763529234061,0.2800100484673518
1999,North Rhine-Westphalia,Urban regions,Never,0.12409316533027873,17396,0.1191938627674594,0.12899246789309804
1999,North Rhine-Westphalia,Urban regions,At least once per week,0.10232913325696831,17396,0.09782522448660845,0.10683304202732817
1999,North Rhine-Westphalia,Rural regions,Seldom,0.5384615384615384,17396,0.5310533390377014,0.5458697378853755
1999,North Rhine-Westphalia,Rural regions,At least once per month,0.3384615384615385,17396,0.33142978584566674,0.3454932910774102
1999,North Rhine-Westphalia,Rural regions,At least once per week,0.07692307692307693,17396,0.0729632277663777,0.08088292607977615
1999,North Rhine-Westphalia,Rural regions,Never,0.046153846153846156,17396,0.04303585780987128,0.049271834497821035
1999,Hesse,Urban regions,Seldom,0.47058823529411764,17396,0.46317088655294447,0.4780055840352908
1999,Hesse,Urban regions,At least once per month,0.3048128342245989,17396,0.29797216061544307,0.3116535078337548
1999,Hesse,Urban regions,Never,0.11229946524064172,17396,0.10760751436205883,0.1169914161192246
1999,Hesse,Urban regions,At least once per week,0.11229946524064172,17396,0.10760751436205883,0.1169914161192246
1999,Hesse,Rural regions,Seldom,0.39285714285714285,17396,0.38559952421998894,0.40011476149429676
1999,Hesse,Rural regions,At least once per month,0.35,17396,0.34291202670918197,0.357087973290818
1999,Hesse,Rural regions,At least once per week,0.17142857142857143,17396,0.16582792763941026,0.1770292152177326
1999,Hesse,Rural regions,Never,0.08571428571428572,17396,0.08155423194453576,0.08987433948403567
1999,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.40540540540540543,17396,0.3981093752934394,0.41270143551737143
1999,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.3310810810810811,17396,0.3240877306040998,0.3380744315580624
1999,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.16216216216216217,17396,0.1566846150713955,0.16763970925292884
1999,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.10135135135135136,17396,0.09686657173545977,0.10583613096724294
1999,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.48,17396,0.47257573162765737,0.4874242683723426
1999,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.3314285714285714,17396,0.3244333695779606,0.3384237732791822
1999,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.10857142857142857,17396,0.10394833777646191,0.11319451936639523
1999,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.08,17396,0.07596846644327016,0.08403153355672985
1999,Baden-Wuerttemberg,Urban regions,Seldom,0.4448094612352168,17396,0.4374246498376178,0.4521942726328158
1999,Baden-Wuerttemberg,Urban regions,At least once per month,0.290407358738502,17396,0.28366146133491926,0.2971532561420847
1999,Baden-Wuerttemberg,Urban regions,Never,0.133377135348226,17396,0.1283248585499726,0.1384294121464794
1999,Baden-Wuerttemberg,Urban regions,At least once per week,0.1314060446780552,17396,0.1263855392052722,0.13642655015083818
1999,Baden-Wuerttemberg,Rural regions,Seldom,0.4213197969543147,17396,0.4139821532878197,0.42865744062080974
1999,Baden-Wuerttemberg,Rural regions,At least once per month,0.3096446700507614,17396,0.3027739932856871,0.3165153468158357
1999,Baden-Wuerttemberg,Rural regions,Never,0.13705583756345177,17396,0.13194524229585208,0.14216643283105146
1999,Baden-Wuerttemberg,Rural regions,At least once per week,0.1319796954314721,17396,0.12694990517921428,0.1370094856837299
1999,Bavaria,Urban regions,Seldom,0.4735632183908046,17396,0.4661433967411997,0.48098304004040954
1999,Bavaria,Urban regions,At least once per month,0.2517241379310345,17396,0.24527465836748988,0.2581736174945791
1999,Bavaria,Urban regions,Never,0.18045977011494252,17396,0.17474489544722327,0.18617464478266177
1999,Bavaria,Urban regions,At least once per week,0.09425287356321839,17396,0.08991095019527243,0.09859479693116435
1999,Bavaria,Rural regions,Seldom,0.47530186608122943,17396,0.46788072152345517,0.4827230106390037
1999,Bavaria,Rural regions,At least once per month,0.2678375411635565,17396,0.2612568603722458,0.2744182219548672
1999,Bavaria,Rural regions,Never,0.13062568605927552,17396,0.12561786195331726,0.13563351016523378
1999,Bavaria,Rural regions,At least once per week,0.12623490669593854,17396,0.12129955110490813,0.13117026228696896
1999,Berlin,Urban regions,Seldom,0.5225048923679061,17396,0.5150822076243841,0.5299275771114281
1999,Berlin,Urban regions,At least once per month,0.26810176125244617,17396,0.26151902345932043,0.2746844990455719
1999,Berlin,Urban regions,At least once per week,0.12133072407045009,17396,0.11647862693013802,0.12618282121076216
1999,Berlin,Urban regions,Never,0.08806262230919765,17396,0.08385138527405217,0.09227385934434312
1999,Brandenburg,Urban regions,Seldom,0.5405405405405406,17396,0.5331347895332198,0.5479462915478613
1999,Brandenburg,Urban regions,At least once per month,0.35135135135135137,17396,0.3442570939034699,0.3584456087992328
1999,Brandenburg,Urban regions,At least once per week,0.08108108108108109,17396,0.07702478419910487,0.0851373779630573
1999,Brandenburg,Urban regions,Never,0.02702702702702703,17396,0.02461722759226341,0.029436826461790647
1999,Brandenburg,Rural regions,Seldom,0.5477477477477477,17396,0.5403514899307978,0.5551440055646976
1999,Brandenburg,Rural regions,At least once per month,0.28468468468468466,17396,0.2779787057385919,0.2913906636307774
1999,Brandenburg,Rural regions,At least once per week,0.10270270270270271,17396,0.09819151925634872,0.10721388614905669
1999,Brandenburg,Rural regions,Never,0.06486486486486487,17396,0.06120493032331696,0.06852479940641278
1999,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.4230769230769231,17396,0.4157351662456631,0.43041867990818306
1999,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.36538461538461536,17396,0.3582287559882266,0.3725404747810041
1999,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.17307692307692307,17396,0.1674550179709007,0.17869882818294544
1999,Mecklenburg-Western Pomerania,Urban regions,Never,0.038461538461538464,17396,0.0356037634908252,0.04131931343225173
1999,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.49855907780979825,17396,0.49112889374007573,0.5059892618795208
1999,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.3314121037463977,17396,0.324416989535888,0.33840721795690737
1999,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.10662824207492795,17396,0.10204171875474945,0.11121476539510645
1999,Mecklenburg-Western Pomerania,Rural regions,Never,0.06340057636887608,17396,0.05977935630504111,0.06702179643271106
1999,Saxony,Urban regions,Seldom,0.5431654676258992,17396,0.5357629932953685,0.55056794195643
1999,Saxony,Urban regions,At least once per month,0.2949640287769784,17396,0.28818727763219465,0.3017407799217622
1999,Saxony,Urban regions,At least once per week,0.08992805755395683,17396,0.08567680563607402,0.09417930947183964
1999,Saxony,Urban regions,Never,0.07194244604316546,17396,0.06810262108821247,0.07578227099811846
1999,Saxony,Rural regions,Seldom,0.49489795918367346,17396,0.4874681310990708,0.5023277872682762
1999,Saxony,Rural regions,At least once per month,0.35714285714285715,17396,0.350022371861212,0.3642633424245023
1999,Saxony,Rural regions,At least once per week,0.08163265306122448,17396,0.07756380432885582,0.08570150179359315
1999,Saxony,Rural regions,Never,0.0663265306122449,17396,0.06262848280300173,0.07002457842148807
1999,Saxony-Anhalt,Urban regions,Seldom,0.5333333333333333,17396,0.5259196483852911,0.5407470182813755
1999,Saxony-Anhalt,Urban regions,At least once per month,0.2222222222222222,17396,0.21604415143218705,0.22840029301225737
1999,Saxony-Anhalt,Urban regions,At least once per week,0.14814814814814814,17396,0.1428690283026948,0.15342726799360148
1999,Saxony-Anhalt,Urban regions,Never,0.0962962962962963,17396,0.09191251181554486,0.10068008077704774
1999,Saxony-Anhalt,Rural regions,Seldom,0.4963898916967509,17396,0.4889598704496487,0.5038199129438531
1999,Saxony-Anhalt,Rural regions,At least once per month,0.315884476534296,17396,0.30897635075341257,0.3227926023151795
1999,Saxony-Anhalt,Rural regions,At least once per week,0.10649819494584838,17396,0.10191413580066681,0.11108225409102994
1999,Saxony-Anhalt,Rural regions,Never,0.0812274368231047,17396,0.07716780400034925,0.08528706964586014
1999,Thuringa,Urban regions,Seldom,0.5555555555555556,17396,0.5481713485968125,0.5629397625142987
1999,Thuringa,Urban regions,At least once per month,0.26666666666666666,17396,0.2600951373295668,0.27323819600376653
1999,Thuringa,Urban regions,Never,0.09333333333333334,17396,0.08901044930377608,0.0976562173628906
