year,pgisced97,quintil_oecd,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,First Stage of Tertiary Education,5th Quintile,At least once per week,0.07688,32,345,0.04873,0.10503
2009,First Stage of Tertiary Education,5th Quintile,At least once per month,0.34024,110,345,0.29018,0.39031
2009,First Stage of Tertiary Education,5th Quintile,Seldom,0.54120,203,345,0.48854,0.59386
2009,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.31669,69,173,0.24717,0.38621
2009,Second Stage of Tertiary Education,1st Quintile,Seldom,0.51991,104,173,0.44524,0.59457
2009,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.12132,38,316,0.08526,0.15737
2009,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.29704,102,316,0.24658,0.34750
2009,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.46668,140,316,0.41159,0.52178
2009,Second Stage of Tertiary Education,2nd Quintile,Never,0.11496,36,316,0.07973,0.15019
2009,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.09974,51,544,0.07453,0.12494
2009,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.28290,173,544,0.24501,0.32078
2009,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.54611,284,544,0.50424,0.58799
2009,Second Stage of Tertiary Education,3rd Quintile,Never,0.07125,36,544,0.04961,0.09289
2009,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.09281,71,813,0.07285,0.11276
2009,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.29522,266,813,0.26385,0.32660
2009,Second Stage of Tertiary Education,4th Quintile,Seldom,0.52570,416,813,0.49136,0.56005
2009,Second Stage of Tertiary Education,4th Quintile,Never,0.08627,60,813,0.06696,0.10558
2009,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.07613,186,2127,0.06486,0.08741
2009,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.27944,580,2127,0.26036,0.29851
2009,Second Stage of Tertiary Education,5th Quintile,Seldom,0.53241,1152,2127,0.51120,0.55362
2009,Second Stage of Tertiary Education,5th Quintile,Never,0.11202,209,2127,0.09861,0.12542
2011,No answer / don't know,1st Quintile,At least once per week,0.11490,34,177,0.06779,0.16202
2011,No answer / don't know,1st Quintile,At least once per month,0.35311,73,177,0.28250,0.42372
2011,No answer / don't know,1st Quintile,Seldom,0.41712,70,177,0.34428,0.48997
2011,No answer / don't know,2nd Quintile,At least once per month,0.24743,34,88,0.15675,0.33811
2011,No answer / don't know,2nd Quintile,Seldom,0.44454,54,88,0.34012,0.54896
2011,No answer / don't know,3rd Quintile,At least once per month,0.38283,32,67,0.26556,0.50010
2011,No answer / don't know,3rd Quintile,Seldom,0.44184,35,67,0.32203,0.56165
2011,No answer / don't know,4th Quintile,Seldom,0.32179,31,31,0.15462,0.48896
2011,Pre-primary Level,4th Quintile,At least once per month,0.31858,32,69,0.20784,0.42933
2011,Pre-primary Level,4th Quintile,Seldom,0.53141,37,69,0.41281,0.65002
2011,Primary Level,1st Quintile,At least once per month,0.17153,42,150,0.11100,0.23206
2011,Primary Level,1st Quintile,Seldom,0.41505,67,150,0.33593,0.49417
2011,Primary Level,1st Quintile,Never,0.27338,41,150,0.20181,0.34494
2011,Lower Secondary Level,1st Quintile,At least once per week,0.12329,127,890,0.10168,0.14491
2011,Lower Secondary Level,1st Quintile,At least once per month,0.18247,225,890,0.15708,0.20786
2011,Lower Secondary Level,1st Quintile,Seldom,0.43923,350,890,0.40660,0.47185
2011,Lower Secondary Level,1st Quintile,Never,0.25501,188,890,0.22636,0.28367
2011,Lower Secondary Level,2nd Quintile,At least once per week,0.09387,61,529,0.06899,0.11875
2011,Lower Secondary Level,2nd Quintile,At least once per month,0.27118,163,529,0.23326,0.30910
2011,Lower Secondary Level,2nd Quintile,Seldom,0.38829,208,529,0.34672,0.42986
2011,Lower Secondary Level,2nd Quintile,Never,0.24666,97,529,0.20989,0.28343
2011,Lower Secondary Level,3rd Quintile,At least once per week,0.11540,48,363,0.08249,0.14831
2011,Lower Secondary Level,3rd Quintile,At least once per month,0.25703,106,363,0.21201,0.30205
2011,Lower Secondary Level,3rd Quintile,Seldom,0.40601,137,363,0.35542,0.45660
2011,Lower Secondary Level,3rd Quintile,Never,0.22156,72,363,0.17878,0.26435
2011,Lower Secondary Level,4th Quintile,At least once per month,0.27479,65,184,0.21011,0.33947
2011,Lower Secondary Level,4th Quintile,Seldom,0.43884,86,184,0.36694,0.51074
2011,Lower Secondary Level,4th Quintile,Never,0.21392,33,184,0.15451,0.27334
2011,Lower Secondary Level,5th Quintile,Seldom,0.39361,46,46,0.25087,0.53636
2011,Upper Secondary Level,1st Quintile,At least once per week,0.13199,370,2459,0.11861,0.14537
2011,Upper Secondary Level,1st Quintile,At least once per month,0.27689,749,2459,0.25920,0.29458
2011,Upper Secondary Level,1st Quintile,Seldom,0.44556,998,2459,0.42591,0.46521
2011,Upper Secondary Level,1st Quintile,Never,0.14556,342,2459,0.13162,0.15951
2011,Upper Secondary Level,2nd Quintile,At least once per week,0.11193,289,2459,0.09946,0.12439
2011,Upper Secondary Level,2nd Quintile,At least once per month,0.28743,826,2459,0.26954,0.30532
2011,Upper Secondary Level,2nd Quintile,Seldom,0.46498,1100,2459,0.44526,0.48470
2011,Upper Secondary Level,2nd Quintile,Never,0.13566,244,2459,0.12212,0.14920
2011,Upper Secondary Level,3rd Quintile,At least once per week,0.11276,291,2220,0.09960,0.12592
2011,Upper Secondary Level,3rd Quintile,At least once per month,0.31676,735,2220,0.29740,0.33611
2011,Upper Secondary Level,3rd Quintile,Seldom,0.47438,1001,2220,0.45360,0.49516
2011,Upper Secondary Level,3rd Quintile,Never,0.09610,193,2220,0.08384,0.10836
2011,Upper Secondary Level,4th Quintile,At least once per week,0.10606,218,1908,0.09224,0.11988
2011,Upper Secondary Level,4th Quintile,At least once per month,0.32461,657,1908,0.30359,0.34562
2011,Upper Secondary Level,4th Quintile,Seldom,0.48294,883,1908,0.46051,0.50537
2011,Upper Secondary Level,4th Quintile,Never,0.08639,150,1908,0.07378,0.09900
2011,Upper Secondary Level,5th Quintile,At least once per week,0.08959,147,1523,0.07524,0.10394
2011,Upper Secondary Level,5th Quintile,At least once per month,0.28857,438,1523,0.26580,0.31133
2011,Upper Secondary Level,5th Quintile,Seldom,0.52838,778,1523,0.50330,0.55346
2011,Upper Secondary Level,5th Quintile,Never,0.09347,160,1523,0.07884,0.10809
2011,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.15198,40,273,0.10932,0.19465
2011,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.35473,100,273,0.29787,0.41158
2011,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.35435,97,273,0.29751,0.41120
2011,Post-secondary Non-tertiary Level,1st Quintile,Never,0.13894,36,273,0.09783,0.18004
2011,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.07636,41,291,0.04580,0.10693
2011,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.40758,125,291,0.35102,0.46414
2011,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.47295,125,291,0.41549,0.53041
2011,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.09631,32,290,0.06230,0.13033
2011,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.39592,116,290,0.33954,0.45231
2011,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.44342,142,290,0.38614,0.50070
2011,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.11531,38,312,0.07981,0.15081
2011,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.40680,111,312,0.35220,0.46139
2011,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.41359,163,312,0.35886,0.46833
2011,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.10270,32,292,0.06782,0.13758
2011,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.31716,105,292,0.26369,0.37063
2011,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.47587,155,292,0.41849,0.53325
2011,First Stage of Tertiary Education,1st Quintile,At least once per month,0.24604,48,119,0.16832,0.32375
2011,First Stage of Tertiary Education,1st Quintile,Seldom,0.52731,71,119,0.43722,0.61739
2011,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.12665,33,276,0.08734,0.16596
2011,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.27378,86,276,0.22108,0.32648
2011,First Stage of Tertiary Education,2nd Quintile,Seldom,0.46711,125,276,0.40814,0.52608
2011,First Stage of Tertiary Education,2nd Quintile,Never,0.13245,32,276,0.09239,0.17252
2011,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.08543,33,284,0.05286,0.11799
2011,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.27069,99,284,0.21893,0.32246
2011,First Stage of Tertiary Education,3rd Quintile,Seldom,0.53316,152,284,0.47503,0.59128
2011,First Stage of Tertiary Education,4th Quintile,At least once per week,0.09084,49,364,0.06128,0.12040
2011,First Stage of Tertiary Education,4th Quintile,At least once per month,0.27535,123,364,0.22940,0.32130
2011,First Stage of Tertiary Education,4th Quintile,Seldom,0.55992,192,364,0.50885,0.61098
2011,First Stage of Tertiary Education,5th Quintile,At least once per month,0.30314,101,292,0.25033,0.35595
2011,First Stage of Tertiary Education,5th Quintile,Seldom,0.53170,191,292,0.47436,0.58903
2011,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.10488,46,341,0.07231,0.13745
2011,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.34651,108,341,0.29593,0.39709
2011,Second Stage of Tertiary Education,1st Quintile,Seldom,0.44670,152,341,0.39386,0.49955
2011,Second Stage of Tertiary Education,1st Quintile,Never,0.10190,35,341,0.06975,0.13406
2011,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.09994,54,497,0.07354,0.12633
2011,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.27432,155,497,0.23505,0.31358
2011,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.48480,231,497,0.44082,0.52879
2011,Second Stage of Tertiary Education,2nd Quintile,Never,0.14094,57,497,0.11032,0.17156
2011,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.08974,70,740,0.06914,0.11035
2011,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.30194,236,740,0.26883,0.33504
2011,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.49664,370,740,0.46059,0.53269
2011,Second Stage of Tertiary Education,3rd Quintile,Never,0.11168,64,740,0.08897,0.13439
2011,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.09309,92,1116,0.07604,0.11015
2011,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.27606,367,1116,0.24982,0.30230
2011,Second Stage of Tertiary Education,4th Quintile,Seldom,0.56791,598,1116,0.53883,0.59699
2011,Second Stage of Tertiary Education,4th Quintile,Never,0.06294,59,1116,0.04868,0.07719
2011,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.08129,190,2258,0.07002,0.09257
2011,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.28804,647,2258,0.26936,0.30672
2011,Second Stage of Tertiary Education,5th Quintile,Seldom,0.53840,1212,2258,0.51783,0.55897
2011,Second Stage of Tertiary Education,5th Quintile,Never,0.09226,209,2258,0.08032,0.10420
2015,No answer / don't know,1st Quintile,At least once per week,0.22927,54,221,0.17372,0.28482
2015,No answer / don't know,1st Quintile,At least once per month,0.36928,82,221,0.30551,0.43306
2015,No answer / don't know,1st Quintile,Seldom,0.32219,85,221,0.26044,0.38394
2015,No answer / don't know,2nd Quintile,At least once per month,0.27479,52,98,0.18595,0.36362
2015,No answer / don't know,2nd Quintile,Seldom,0.33875,46,98,0.24456,0.43294
2015,No answer / don't know,3rd Quintile,At least once per week,0.34602,38,74,0.23689,0.45514
2015,No answer / don't know,3rd Quintile,At least once per month,0.39670,36,74,0.28447,0.50892
2015,No answer / don't know,5th Quintile,At least once per month,0.49870,31,31,0.31977,0.67762
2015,Pre-primary Level,1st Quintile,At least once per month,0.59168,40,75,0.47969,0.70368
2015,Pre-primary Level,1st Quintile,Seldom,0.25570,35,75,0.15630,0.35510
2015,Primary Level,1st Quintile,At least once per week,0.17857,60,269,0.13272,0.22443
2015,Primary Level,1st Quintile,At least once per month,0.28295,78,269,0.22902,0.33688
2015,Primary Level,1st Quintile,Seldom,0.33875,92,269,0.28208,0.39541
2015,Primary Level,1st Quintile,Never,0.19973,39,269,0.15186,0.24759
2015,Lower Secondary Level,1st Quintile,At least once per week,0.12890,152,1108,0.10916,0.14864
2015,Lower Secondary Level,1st Quintile,At least once per month,0.27310,352,1108,0.24685,0.29935
2015,Lower Secondary Level,1st Quintile,Seldom,0.38325,432,1108,0.35461,0.41189
2015,Lower Secondary Level,1st Quintile,Never,0.21474,172,1108,0.19055,0.23893
2015,Lower Secondary Level,2nd Quintile,At least once per week,0.12399,107,717,0.09985,0.14813
2015,Lower Secondary Level,2nd Quintile,At least once per month,0.28260,210,717,0.24962,0.31558
2015,Lower Secondary Level,2nd Quintile,Seldom,0.41385,294,717,0.37777,0.44992
2015,Lower Secondary Level,2nd Quintile,Never,0.17957,106,717,0.15145,0.20768
2015,Lower Secondary Level,3rd Quintile,At least once per week,0.15511,82,471,0.12238,0.18784
2015,Lower Secondary Level,3rd Quintile,At least once per month,0.24877,155,471,0.20969,0.28785
2015,Lower Secondary Level,3rd Quintile,Seldom,0.41231,171,471,0.36780,0.45681
2015,Lower Secondary Level,3rd Quintile,Never,0.18381,63,471,0.14879,0.21883
2015,Lower Secondary Level,4th Quintile,At least once per week,0.13338,53,268,0.09260,0.17416
2015,Lower Secondary Level,4th Quintile,At least once per month,0.28253,81,268,0.22853,0.33654
2015,Lower Secondary Level,4th Quintile,Seldom,0.42602,99,268,0.36671,0.48534
2015,Lower Secondary Level,4th Quintile,Never,0.15807,35,268,0.11431,0.20183
2015,Lower Secondary Level,5th Quintile,At least once per month,0.28861,32,80,0.18869,0.38853
2015,Lower Secondary Level,5th Quintile,Seldom,0.40425,48,80,0.29604,0.51247
2015,Upper Secondary Level,1st Quintile,At least once per week,0.14746,392,2440,0.13339,0.16153
2015,Upper Secondary Level,1st Quintile,At least once per month,0.31114,804,2440,0.29277,0.32951
2015,Upper Secondary Level,1st Quintile,Seldom,0.42337,989,2440,0.40376,0.44298
2015,Upper Secondary Level,1st Quintile,Never,0.11803,255,2440,0.10522,0.13083
2015,Upper Secondary Level,2nd Quintile,At least once per week,0.11969,381,2891,0.10786,0.13153
2015,Upper Secondary Level,2nd Quintile,At least once per month,0.30006,956,2891,0.28335,0.31677
2015,Upper Secondary Level,2nd Quintile,Seldom,0.44413,1245,2891,0.42602,0.46225
2015,Upper Secondary Level,2nd Quintile,Never,0.13611,309,2891,0.12361,0.14861
2015,Upper Secondary Level,3rd Quintile,At least once per week,0.11471,295,2510,0.10224,0.12718
2015,Upper Secondary Level,3rd Quintile,At least once per month,0.31652,881,2510,0.29832,0.33472
2015,Upper Secondary Level,3rd Quintile,Seldom,0.46813,1125,2510,0.44860,0.48765
2015,Upper Secondary Level,3rd Quintile,Never,0.10064,209,2510,0.08887,0.11241
2015,Upper Secondary Level,4th Quintile,At least once per week,0.11223,260,2240,0.09916,0.12531
2015,Upper Secondary Level,4th Quintile,At least once per month,0.33482,801,2240,0.31527,0.35437
2015,Upper Secondary Level,4th Quintile,Seldom,0.47562,1030,2240,0.45493,0.49630
2015,Upper Secondary Level,4th Quintile,Never,0.07733,149,2240,0.06626,0.08839
2015,Upper Secondary Level,5th Quintile,At least once per week,0.10510,172,1567,0.08991,0.12029
2015,Upper Secondary Level,5th Quintile,At least once per month,0.31293,491,1567,0.28997,0.33590
2015,Upper Secondary Level,5th Quintile,Seldom,0.51013,786,1567,0.48537,0.53489
2015,Upper Secondary Level,5th Quintile,Never,0.07184,118,1567,0.05905,0.08463
2015,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.11993,51,341,0.08540,0.15447
2015,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.41109,119,341,0.35879,0.46339
2015,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.38882,136,341,0.33700,0.44063
2015,Post-secondary Non-tertiary Level,1st Quintile,Never,0.08017,35,341,0.05130,0.10903
2015,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.15415,66,397,0.11859,0.18972
2015,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.34381,152,397,0.29703,0.39059
2015,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.44340,179,397,0.39447,0.49233
2015,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.14494,56,400,0.11040,0.17948
2015,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.33782,161,400,0.29141,0.38423
2015,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.41204,183,400,0.36374,0.46033
2015,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.09980,51,389,0.06998,0.12963
2015,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.39428,142,389,0.34566,0.44291
2015,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.43024,196,389,0.38098,0.47951
2015,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.32280,114,305,0.27024,0.37536
2015,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.55323,191,305,0.49735,0.60912
2015,First Stage of Tertiary Education,1st Quintile,At least once per month,0.28341,45,93,0.19132,0.37549
2015,First Stage of Tertiary Education,1st Quintile,Seldom,0.45624,48,93,0.35446,0.55802
2015,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.09901,33,249,0.06184,0.13618
2015,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.30171,86,249,0.24458,0.35884
2015,First Stage of Tertiary Education,2nd Quintile,Seldom,0.52010,130,249,0.45792,0.58228
2015,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.32146,108,261,0.26469,0.37823
2015,First Stage of Tertiary Education,3rd Quintile,Seldom,0.50646,153,261,0.44569,0.56724
2015,First Stage of Tertiary Education,4th Quintile,At least once per week,0.12832,46,373,0.09434,0.16231
2015,First Stage of Tertiary Education,4th Quintile,At least once per month,0.30872,147,373,0.26178,0.35567
2015,First Stage of Tertiary Education,4th Quintile,Seldom,0.49606,180,373,0.44525,0.54687
2015,First Stage of Tertiary Education,5th Quintile,At least once per week,0.10513,47,379,0.07421,0.13605
2015,First Stage of Tertiary Education,5th Quintile,At least once per month,0.30263,120,379,0.25632,0.34894
2015,First Stage of Tertiary Education,5th Quintile,Seldom,0.51714,212,379,0.46677,0.56752
2015,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.11604,68,489,0.08762,0.14446
2015,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.40708,180,489,0.36349,0.45067
2015,Second Stage of Tertiary Education,1st Quintile,Seldom,0.38971,197,489,0.34644,0.43298
2015,Second Stage of Tertiary Education,1st Quintile,Never,0.08717,44,489,0.06214,0.11219
2015,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.10785,72,652,0.08403,0.13168
2015,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.33868,231,652,0.30233,0.37504
2015,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.46094,304,652,0.42265,0.49923
2015,Second Stage of Tertiary Education,2nd Quintile,Never,0.09253,45,652,0.07027,0.11479
2015,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.10420,95,903,0.08427,0.12414
2015,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.33596,320,903,0.30513,0.36678
2015,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.48337,417,903,0.45075,0.51598
2015,Second Stage of Tertiary Education,3rd Quintile,Never,0.07647,71,903,0.05913,0.09381
2015,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.07163,106,1308,0.05765,0.08561
2015,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.31748,452,1308,0.29224,0.34272
2015,Second Stage of Tertiary Education,4th Quintile,Seldom,0.52238,653,1308,0.49530,0.54946
2015,Second Stage of Tertiary Education,4th Quintile,Never,0.08851,97,1308,0.07311,0.10391
2015,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.07007,215,2526,0.06011,0.08002
2015,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.29572,728,2526,0.27792,0.31352
2015,Second Stage of Tertiary Education,5th Quintile,Seldom,0.55455,1390,2526,0.53516,0.57393
2015,Second Stage of Tertiary Education,5th Quintile,Never,0.07967,193,2526,0.06911,0.09023
2017,No answer / don't know,1st Quintile,At least once per week,0.18975,64,224,0.13828,0.24121
2017,No answer / don't know,1st Quintile,At least once per month,0.37484,81,224,0.31131,0.43838
2017,No answer / don't know,1st Quintile,Seldom,0.34971,79,224,0.28712,0.41230
2017,No answer / don't know,2nd Quintile,At least once per month,0.36953,39,82,0.26442,0.47465
2017,No answer / don't know,2nd Quintile,Seldom,0.25470,43,82,0.15982,0.34959
2017,No answer / don't know,3rd Quintile,Seldom,0.45729,31,31,0.27903,0.63556
2017,No answer / don't know,4th Quintile,Seldom,0.46899,31,31,0.29041,0.64757
2017,Pre-primary Level,1st Quintile,At least once per month,0.37174,31,66,0.25425,0.48922
2017,Pre-primary Level,1st Quintile,Seldom,0.38355,35,66,0.26534,0.50176
2017,Pre-primary Level,3rd Quintile,Seldom,0.47378,31,31,0.29510,0.65245
2017,Primary Level,1st Quintile,At least once per week,0.19101,52,245,0.14168,0.24033
2017,Primary Level,1st Quintile,At least once per month,0.29914,84,245,0.24169,0.35659
2017,Primary Level,1st Quintile,Seldom,0.31644,75,245,0.25808,0.37479
2017,Primary Level,1st Quintile,Never,0.19341,34,245,0.14385,0.24297
2017,Primary Level,2nd Quintile,At least once per month,0.29442,34,34,0.13891,0.44993
2017,Lower Secondary Level,1st Quintile,At least once per week,0.17290,202,1010,0.14957,0.19623
2017,Lower Secondary Level,1st Quintile,At least once per month,0.25545,314,1010,0.22854,0.28236
2017,Lower Secondary Level,1st Quintile,Seldom,0.36507,343,1010,0.33537,0.39478
2017,Lower Secondary Level,1st Quintile,Never,0.20658,151,1010,0.18160,0.23156
2017,Lower Secondary Level,2nd Quintile,At least once per week,0.09795,79,623,0.07459,0.12131
2017,Lower Secondary Level,2nd Quintile,At least once per month,0.29297,195,623,0.25721,0.32874
2017,Lower Secondary Level,2nd Quintile,Seldom,0.37970,243,623,0.34156,0.41784
2017,Lower Secondary Level,2nd Quintile,Never,0.22938,106,623,0.19634,0.26242
2017,Lower Secondary Level,3rd Quintile,At least once per week,0.16207,66,403,0.12605,0.19810
2017,Lower Secondary Level,3rd Quintile,At least once per month,0.31376,140,403,0.26840,0.35912
2017,Lower Secondary Level,3rd Quintile,Seldom,0.37921,145,403,0.33178,0.42664
2017,Lower Secondary Level,3rd Quintile,Never,0.14496,52,403,0.11054,0.17937
2017,Lower Secondary Level,4th Quintile,At least once per month,0.32222,75,213,0.25932,0.38513
2017,Lower Secondary Level,4th Quintile,Seldom,0.43143,96,213,0.36475,0.49810
2017,Lower Secondary Level,4th Quintile,Never,0.15958,42,213,0.11028,0.20888
2017,Lower Secondary Level,5th Quintile,At least once per month,0.34217,39,75,0.23407,0.45027
2017,Lower Secondary Level,5th Quintile,Seldom,0.33419,36,75,0.22672,0.44167
2017,Upper Secondary Level,1st Quintile,At least once per week,0.14070,350,2183,0.12611,0.15529
2017,Upper Secondary Level,1st Quintile,At least once per month,0.31285,733,2183,0.29340,0.33231
2017,Upper Secondary Level,1st Quintile,Seldom,0.39427,832,2183,0.37376,0.41477
2017,Upper Secondary Level,1st Quintile,Never,0.15218,268,2183,0.13711,0.16725
2017,Upper Secondary Level,2nd Quintile,At least once per week,0.12301,345,2571,0.11031,0.13571
2017,Upper Secondary Level,2nd Quintile,At least once per month,0.30950,832,2571,0.29163,0.32738
2017,Upper Secondary Level,2nd Quintile,Seldom,0.42613,1111,2571,0.40701,0.44525
2017,Upper Secondary Level,2nd Quintile,Never,0.14136,283,2571,0.12789,0.15483
2017,Upper Secondary Level,3rd Quintile,At least once per week,0.12686,287,2237,0.11307,0.14066
2017,Upper Secondary Level,3rd Quintile,At least once per month,0.32162,788,2237,0.30226,0.34098
2017,Upper Secondary Level,3rd Quintile,Seldom,0.43222,961,2237,0.41168,0.45275
2017,Upper Secondary Level,3rd Quintile,Never,0.11930,201,2237,0.10587,0.13274
2017,Upper Secondary Level,4th Quintile,At least once per week,0.11479,264,1952,0.10065,0.12894
2017,Upper Secondary Level,4th Quintile,At least once per month,0.35953,736,1952,0.33824,0.38082
2017,Upper Secondary Level,4th Quintile,Seldom,0.43859,814,1952,0.41657,0.46061
2017,Upper Secondary Level,4th Quintile,Never,0.08709,138,1952,0.07457,0.09960
2017,Upper Secondary Level,5th Quintile,At least once per week,0.11908,166,1367,0.10190,0.13625
2017,Upper Secondary Level,5th Quintile,At least once per month,0.35793,476,1367,0.33251,0.38336
2017,Upper Secondary Level,5th Quintile,Seldom,0.43805,617,1367,0.41173,0.46436
2017,Upper Secondary Level,5th Quintile,Never,0.08494,108,1367,0.07016,0.09973
2017,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.14260,65,343,0.10554,0.17966
2017,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.29234,105,343,0.24414,0.34055
2017,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.42700,137,343,0.37457,0.47942
2017,Post-secondary Non-tertiary Level,1st Quintile,Never,0.13806,36,343,0.10150,0.17462
2017,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.14213,69,392,0.10752,0.17675
2017,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.36517,153,392,0.31744,0.41289
2017,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.40384,170,392,0.35521,0.45248
2017,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.13191,62,402,0.09879,0.16503
2017,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.32689,132,402,0.28098,0.37280
2017,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.41573,174,402,0.36750,0.46397
2017,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.12546,34,402,0.09304,0.15789
2017,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.08592,42,357,0.05681,0.11503
2017,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.40055,155,357,0.34965,0.45145
2017,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.42735,160,357,0.37596,0.47874
2017,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.33405,100,272,0.27789,0.39020
2017,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.52013,172,272,0.46064,0.57961
2017,First Stage of Tertiary Education,1st Quintile,At least once per month,0.22610,32,71,0.12810,0.32409
2017,First Stage of Tertiary Education,1st Quintile,Seldom,0.41502,39,71,0.29959,0.53045
2017,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.17610,35,215,0.12507,0.22714
2017,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.23429,77,215,0.17754,0.29104
2017,First Stage of Tertiary Education,2nd Quintile,Seldom,0.45029,103,215,0.38363,0.51695
2017,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.13174,33,262,0.09071,0.17277
2017,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.35945,104,262,0.30123,0.41766
2017,First Stage of Tertiary Education,3rd Quintile,Seldom,0.45117,125,262,0.39080,0.51154
2017,First Stage of Tertiary Education,4th Quintile,At least once per week,0.11769,37,314,0.08199,0.15339
2017,First Stage of Tertiary Education,4th Quintile,At least once per month,0.39782,134,314,0.34360,0.45205
