,Unnamed: 0,year,bula_h,sampreg,pli0095_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
646,646,2011,Lower Saxony,West,Never,0.1175,263,28217,0.10644,0.12834
647,647,2011,Bremen,West,At least once per month,0.43936,56,28217,0.32985,0.55495
648,648,2011,Bremen,West,Seldom,0.56064,88,28217,0.4247,0.6765
649,649,2011,North Rhine-Westphalia,West,At least once per week,0.11526,808,28217,0.10789,0.12403
650,650,2011,North Rhine-Westphalia,West,At least once per month,0.30052,1740,28217,0.28506,0.32013
651,651,2011,North Rhine-Westphalia,West,Seldom,0.45766,2498,28217,0.43965,0.47803
652,652,2011,North Rhine-Westphalia,West,Never,0.12656,655,28217,0.11662,0.13618
653,653,2011,Hesse,West,At least once per week,0.11248,262,28217,0.09893,0.12669
654,654,2011,Hesse,West,At least once per month,0.30221,641,28217,0.2782,0.33167
655,655,2011,Hesse,West,Seldom,0.47258,874,28217,0.43938,0.51286
656,656,2011,Hesse,West,Never,0.11273,180,28217,0.10062,0.12649
657,657,2011,"Rhineland-Palatinate, Saarland",West,At least once per week,0.12018,186,28217,0.10374,0.14087
658,658,2011,"Rhineland-Palatinate, Saarland",West,At least once per month,0.25269,453,28217,0.226,0.27697
659,659,2011,"Rhineland-Palatinate, Saarland",West,Seldom,0.48217,731,28217,0.44994,0.52593
660,660,2011,"Rhineland-Palatinate, Saarland",West,Never,0.14495,230,28217,0.13079,0.16389
661,661,2011,Baden-Wuerttemberg,West,At least once per week,0.14562,539,28217,0.13212,0.15956
662,662,2011,Baden-Wuerttemberg,West,At least once per month,0.30111,1130,28217,0.27824,0.32383
663,663,2011,Baden-Wuerttemberg,West,Seldom,0.43817,1497,28217,0.41447,0.46604
664,664,2011,Baden-Wuerttemberg,West,Never,0.1151,352,28217,0.10395,0.12592
665,665,2011,Bavaria,West,At least once per week,0.14187,608,28217,0.12894,0.15481
666,666,2011,Bavaria,West,At least once per month,0.28635,1420,28217,0.2694,0.30378
667,667,2011,Bavaria,West,Seldom,0.43719,1875,28217,0.41515,0.45811
668,668,2011,Bavaria,West,Never,0.13459,510,28217,0.12302,0.14636
669,669,2011,Berlin,West,At least once per week,0.12841,61,28217,0.09474,0.16625
670,670,2011,Berlin,West,At least once per month,0.3032,181,28217,0.26291,0.34597
671,671,2011,Berlin,West,Seldom,0.42239,231,28217,0.36882,0.47037
672,672,2011,Berlin,West,Never,0.14599,78,28217,0.11334,0.17896
673,673,2011,Berlin,East,At least once per week,0.13376,65,28217,0.11109,0.15634
674,674,2011,Berlin,East,At least once per month,0.31774,152,28217,0.27207,0.36588
675,675,2011,Berlin,East,Seldom,0.45652,208,28217,0.39613,0.51872
676,676,2011,Berlin,East,Never,0.09198,39,28217,0.06467,0.11813
677,677,2011,Brandenburg,East,At least once per week,0.12179,141,28217,0.10413,0.13652
678,678,2011,Brandenburg,East,At least once per month,0.3543,385,28217,0.31643,0.39494
679,679,2011,Brandenburg,East,Seldom,0.40522,484,28217,0.37359,0.44874
680,680,2011,Brandenburg,East,Never,0.11869,129,28217,0.09788,0.13961
681,681,2011,Mecklenburg-Western Pomerania,East,At least once per week,0.16675,107,28217,0.13478,0.20016
682,682,2011,Mecklenburg-Western Pomerania,East,At least once per month,0.34453,243,28217,0.30088,0.39396
683,683,2011,Mecklenburg-Western Pomerania,East,Seldom,0.44092,271,28217,0.38849,0.49593
684,684,2011,Mecklenburg-Western Pomerania,East,Never,0.0478,37,28217,0.03833,0.05736
685,685,2011,Saxony,East,At least once per week,0.13356,239,28217,0.11733,0.15122
686,686,2011,Saxony,East,At least once per month,0.33082,639,28217,0.3058,0.35757
687,687,2011,Saxony,East,Seldom,0.43817,798,28217,0.40433,0.47234
688,688,2011,Saxony,East,Never,0.09746,160,28217,0.08777,0.10725
689,689,2011,Saxony-Anhalt,East,At least once per week,0.13545,133,28217,0.11259,0.15909
690,690,2011,Saxony-Anhalt,East,At least once per month,0.34916,367,28217,0.30786,0.39358
691,691,2011,Saxony-Anhalt,East,Seldom,0.43441,495,28217,0.39876,0.48071
692,692,2011,Saxony-Anhalt,East,Never,0.08099,100,28217,0.06997,0.09217
693,693,2011,Thuringa,East,At least once per week,0.15183,148,28217,0.13301,0.17434
694,694,2011,Thuringa,East,At least once per month,0.31689,360,28217,0.28191,0.36393
695,695,2011,Thuringa,East,Seldom,0.40444,464,28217,0.36667,0.44668
696,696,2011,Thuringa,East,Never,0.12684,127,28217,0.11466,0.13784
697,697,2015,Schleswig-Holstein,West,At least once per week,0.07028,92,26680,0.05691,0.08447
698,698,2015,Schleswig-Holstein,West,At least once per month,0.29358,267,26680,0.24867,0.34294
699,699,2015,Schleswig-Holstein,West,Seldom,0.51676,436,26680,0.46552,0.56065
700,700,2015,Schleswig-Holstein,West,Never,0.11938,104,26680,0.1006,0.14928
701,701,2015,Hamburg,West,At least once per week,0.06235,42,26680,0.04058,0.09087
702,702,2015,Hamburg,West,At least once per month,0.24107,140,26680,0.19759,0.28916
703,703,2015,Hamburg,West,Seldom,0.51861,224,26680,0.43957,0.59666
704,704,2015,Hamburg,West,Never,0.17797,57,26680,0.13599,0.21846
705,705,2015,Lower Saxony,West,At least once per week,0.11209,334,26680,0.09671,0.12809
706,706,2015,Lower Saxony,West,At least once per month,0.31043,866,26680,0.28436,0.33601
707,707,2015,Lower Saxony,West,Seldom,0.47565,1195,26680,0.44654,0.50935
708,708,2015,Lower Saxony,West,Never,0.10183,208,26680,0.0904,0.11711
709,709,2015,Bremen,West,At least once per month,0.26449,49,26680,0.176,0.39074
710,710,2015,Bremen,West,Seldom,0.73551,102,26680,0.54304,0.9138
711,711,2015,North Rhine-Westphalia,West,At least once per week,0.12739,891,26680,0.11658,0.13786
712,712,2015,North Rhine-Westphalia,West,At least once per month,0.32023,1948,26680,0.30321,0.33765
713,713,2015,North Rhine-Westphalia,West,Seldom,0.44504,2234,26680,0.42601,0.4658
714,714,2015,North Rhine-Westphalia,West,Never,0.10733,490,26680,0.09826,0.11798
715,715,2015,Hesse,West,At least once per week,0.09126,220,26680,0.07708,0.10645
716,716,2015,Hesse,West,At least once per month,0.33286,649,26680,0.29932,0.36626
717,717,2015,Hesse,West,Seldom,0.46842,839,26680,0.42991,0.51217
718,718,2015,Hesse,West,Never,0.10746,169,26680,0.09035,0.12144
719,719,2015,"Rhineland-Palatinate, Saarland",West,At least once per week,0.11026,208,26680,0.09361,0.13105
720,720,2015,"Rhineland-Palatinate, Saarland",West,At least once per month,0.31327,504,26680,0.2799,0.34325
721,721,2015,"Rhineland-Palatinate, Saarland",West,Seldom,0.4595,718,26680,0.41755,0.50169
722,722,2015,"Rhineland-Palatinate, Saarland",West,Never,0.11698,173,26680,0.10199,0.13259
723,723,2015,Baden-Wuerttemberg,West,At least once per week,0.13418,472,26680,0.12082,0.14987
724,724,2015,Baden-Wuerttemberg,West,At least once per month,0.34087,1114,26680,0.31898,0.36578
725,725,2015,Baden-Wuerttemberg,West,Seldom,0.43562,1382,26680,0.40656,0.46004
726,726,2015,Baden-Wuerttemberg,West,Never,0.08933,240,26680,0.07803,0.09999
727,727,2015,Bavaria,West,At least once per week,0.12493,560,26680,0.11485,0.14006
728,728,2015,Bavaria,West,At least once per month,0.31816,1513,26680,0.29793,0.33843
729,729,2015,Bavaria,West,Seldom,0.44166,1899,26680,0.41762,0.46743
730,730,2015,Bavaria,West,Never,0.11524,397,26680,0.10345,0.12642
731,731,2015,Berlin,West,At least once per week,0.12579,58,26680,0.09851,0.15266
732,732,2015,Berlin,West,At least once per month,0.31561,183,26680,0.27876,0.36146
733,733,2015,Berlin,West,Seldom,0.47221,263,26680,0.41193,0.52876
734,734,2015,Berlin,West,Never,0.08639,50,26680,0.06849,0.10771
735,735,2015,Berlin,East,At least once per week,0.10963,51,26680,0.07959,0.14613
736,736,2015,Berlin,East,At least once per month,0.27425,131,26680,0.23023,0.33031
737,737,2015,Berlin,East,Seldom,0.51028,209,26680,0.44568,0.58729
738,738,2015,Berlin,East,Never,0.10583,46,26680,0.08058,0.13424
739,739,2015,Brandenburg,East,At least once per week,0.08281,84,26680,0.06199,0.1068
740,740,2015,Brandenburg,East,At least once per month,0.27081,307,26680,0.24124,0.30721
741,741,2015,Brandenburg,East,Seldom,0.55184,512,26680,0.49983,0.60334
742,742,2015,Brandenburg,East,Never,0.09454,102,26680,0.07865,0.11384
743,743,2015,Mecklenburg-Western Pomerania,East,At least once per week,0.14858,97,26680,0.12036,0.18044
744,744,2015,Mecklenburg-Western Pomerania,East,At least once per month,0.35945,192,26680,0.29537,0.4292
745,745,2015,Mecklenburg-Western Pomerania,East,Seldom,0.42905,230,26680,0.37598,0.49137
746,746,2015,Mecklenburg-Western Pomerania,East,Never,0.06292,36,26680,0.04491,0.08295
747,747,2015,Saxony,East,At least once per week,0.12644,163,26680,0.1011,0.15065
748,748,2015,Saxony,East,At least once per month,0.33579,563,26680,0.3041,0.37102
749,749,2015,Saxony,East,Seldom,0.4513,683,26680,0.4077,0.49244
750,750,2015,Saxony,East,Never,0.08646,119,26680,0.07352,0.0985
751,751,2015,Saxony-Anhalt,East,At least once per week,0.11201,119,26680,0.09268,0.13491
752,752,2015,Saxony-Anhalt,East,At least once per month,0.32343,296,26680,0.28871,0.36357
753,753,2015,Saxony-Anhalt,East,Seldom,0.43187,386,26680,0.38836,0.48755
754,754,2015,Saxony-Anhalt,East,Never,0.1327,92,26680,0.11436,0.15786
755,755,2015,Thuringa,East,At least once per week,0.11213,114,26680,0.08742,0.14169
756,756,2015,Thuringa,East,At least once per month,0.30698,305,26680,0.26274,0.35648
757,757,2015,Thuringa,East,Seldom,0.47892,467,26680,0.43369,0.53533
758,758,2015,Thuringa,East,Never,0.10198,86,26680,0.08544,0.11791
759,759,2017,Schleswig-Holstein,West,At least once per week,0.09945,119,26477,0.07715,0.12171
760,760,2017,Schleswig-Holstein,West,At least once per month,0.3287,306,26477,0.28938,0.37483
761,761,2017,Schleswig-Holstein,West,Seldom,0.46137,430,26477,0.41491,0.50289
762,762,2017,Schleswig-Holstein,West,Never,0.11048,95,26477,0.09127,0.13148
763,763,2017,Hamburg,West,At least once per week,0.09273,47,26477,0.07226,0.11595
764,764,2017,Hamburg,West,At least once per month,0.20931,112,26477,0.17701,0.25022
765,765,2017,Hamburg,West,Seldom,0.46732,235,26477,0.40309,0.5368
766,766,2017,Hamburg,West,Never,0.23065,72,26477,0.18512,0.27397
767,767,2017,Lower Saxony,West,At least once per week,0.13344,437,26477,0.119,0.14681
768,768,2017,Lower Saxony,West,At least once per month,0.32887,950,26477,0.31115,0.35533
769,769,2017,Lower Saxony,West,Seldom,0.42391,1081,26477,0.39629,0.45475
770,770,2017,Lower Saxony,West,Never,0.11378,223,26477,0.09963,0.12776
771,771,2017,Bremen,West,At least once per week,0.19655,39,26477,0.1336,0.25714
772,772,2017,Bremen,West,At least once per month,0.30252,58,26477,0.21023,0.42625
773,773,2017,Bremen,West,Seldom,0.50093,107,26477,0.38651,0.61851
774,774,2017,North Rhine-Westphalia,West,At least once per week,0.12616,819,26477,0.11589,0.13603
775,775,2017,North Rhine-Westphalia,West,At least once per month,0.33568,1902,26477,0.3173,0.35273
776,776,2017,North Rhine-Westphalia,West,Seldom,0.43833,2350,26477,0.41811,0.45892
777,777,2017,North Rhine-Westphalia,West,Never,0.09984,444,26477,0.09097,0.10985
778,778,2017,Hesse,West,At least once per week,0.13745,261,26477,0.12115,0.15406
779,779,2017,Hesse,West,At least once per month,0.32002,608,26477,0.29369,0.3499
780,780,2017,Hesse,West,Seldom,0.43863,755,26477,0.40833,0.47038
781,781,2017,Hesse,West,Never,0.1039,163,26477,0.08988,0.11902
782,782,2017,"Rhineland-Palatinate, Saarland",West,At least once per week,0.14011,240,26477,0.12275,0.15732
783,783,2017,"Rhineland-Palatinate, Saarland",West,At least once per month,0.33507,523,26477,0.30526,0.36797
784,784,2017,"Rhineland-Palatinate, Saarland",West,Seldom,0.41119,608,26477,0.37685,0.44251
785,785,2017,"Rhineland-Palatinate, Saarland",West,Never,0.11363,151,26477,0.09803,0.131
786,786,2017,Baden-Wuerttemberg,West,At least once per week,0.15187,430,26477,0.13955,0.16934
787,787,2017,Baden-Wuerttemberg,West,At least once per month,0.3619,1123,26477,0.3403,0.38728
788,788,2017,Baden-Wuerttemberg,West,Seldom,0.38072,1216,26477,0.35275,0.4075
789,789,2017,Baden-Wuerttemberg,West,Never,0.10551,243,26477,0.09267,0.11983
790,790,2017,Bavaria,West,At least once per week,0.15643,627,26477,0.14048,0.17027
791,791,2017,Bavaria,West,At least once per month,0.33728,1496,26477,0.31592,0.3583
792,792,2017,Bavaria,West,Seldom,0.40563,1710,26477,0.3826,0.43235
793,793,2017,Bavaria,West,Never,0.10065,365,26477,0.09119,0.11048
794,794,2017,Berlin,West,At least once per week,0.10738,60,26477,0.08415,0.13266
795,795,2017,Berlin,West,At least once per month,0.31139,193,26477,0.2708,0.35718
796,796,2017,Berlin,West,Seldom,0.48386,255,26477,0.41632,0.54048
797,797,2017,Berlin,West,Never,0.09737,48,26477,0.07827,0.118
798,798,2017,Berlin,East,At least once per week,0.12392,58,26477,0.09312,0.16904
799,799,2017,Berlin,East,At least once per month,0.28056,129,26477,0.22613,0.33889
800,800,2017,Berlin,East,Seldom,0.47321,203,26477,0.41349,0.52905
801,801,2017,Berlin,East,Never,0.12231,37,26477,0.09089,0.16097
802,802,2017,Brandenburg,East,At least once per week,0.106,102,26477,0.08342,0.1389
803,803,2017,Brandenburg,East,At least once per month,0.30891,336,26477,0.27459,0.34239
804,804,2017,Brandenburg,East,Seldom,0.48421,493,26477,0.44,0.5309
805,805,2017,Brandenburg,East,Never,0.10089,99,26477,0.08294,0.12553
806,806,2017,Mecklenburg-Western Pomerania,East,At least once per week,0.20427,116,26477,0.16925,0.25113
807,807,2017,Mecklenburg-Western Pomerania,East,At least once per month,0.34463,206,26477,0.29453,0.39594
808,808,2017,Mecklenburg-Western Pomerania,East,Seldom,0.39345,212,26477,0.33317,0.45989
809,809,2017,Mecklenburg-Western Pomerania,East,Never,0.05766,39,26477,0.04191,0.07517
810,810,2017,Saxony,East,At least once per week,0.12256,200,26477,0.10371,0.14449
811,811,2017,Saxony,East,At least once per month,0.40699,654,26477,0.36926,0.44218
812,812,2017,Saxony,East,Seldom,0.38945,675,26477,0.3592,0.41846
813,813,2017,Saxony,East,Never,0.081,121,26477,0.06696,0.09535
814,814,2017,Saxony-Anhalt,East,At least once per week,0.17182,155,26477,0.13968,0.20308
815,815,2017,Saxony-Anhalt,East,At least once per month,0.32076,306,26477,0.28657,0.37234
816,816,2017,Saxony-Anhalt,East,Seldom,0.40508,385,26477,0.36243,0.44823
817,817,2017,Saxony-Anhalt,East,Never,0.10235,76,26477,0.08147,0.1303
818,818,2017,Thuringa,East,At least once per week,0.14319,129,26477,0.11675,0.18338
819,819,2017,Thuringa,East,At least once per month,0.30663,328,26477,0.27396,0.34242
820,820,2017,Thuringa,East,Seldom,0.42984,405,26477,0.37711,0.47842
821,821,2017,Thuringa,East,Never,0.12034,112,26477,0.10006,0.14164
