"pli0095_h","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Nie","1996","66 und älter","Ostdeutschland, neue Bundeslaender","118","0.335596493713003","0.290490764503601","0.380702222922404"
"Nie, sehr selten (1984)","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1996","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","452","0.120739192435898","0.109866889755625","0.131611495116171"
"Min 1x pro Woche","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","152","0.139376430599156","0.119471552576552","0.159281308621761"
"Min 1x pro Woche","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","500","0.106158874381705","0.0972532084511369","0.115064540312273"
"Min 1x pro Woche","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","201","0.100964842148719","0.08785551231188","0.114074171985557"
"Min 1x pro Woche","1997","66 und älter","Westdeutschland, alte Bundeslaender","145","0.12004322242398","0.101201332222569","0.13888511262539"
"Min 1x pro Woche","1997","66 und älter","Ostdeutschland, neue Bundeslaender","66","0.151719425886062","0.117967886741511","0.185470965030612"
"Min 1x pro Monat","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1238","0.371283898013726","0.355161898914317","0.387405897113135"
"Min 1x pro Monat","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","441","0.410492071869758","0.382220142604042","0.438764001135473"
"Min 1x pro Monat","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1306","0.272557619198288","0.259684418378134","0.285430820018441"
"Min 1x pro Monat","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","607","0.301846623746211","0.281872136019486","0.321821111472936"
"Min 1x pro Monat","1997","66 und älter","Westdeutschland, alte Bundeslaender","184","0.13986534095782","0.119757601285087","0.159973080630552"
"Min 1x pro Monat","1997","66 und älter","Ostdeutschland, neue Bundeslaender","88","0.17492802155699","0.139186022649258","0.210670020464721"
"Seltener","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1527","0.444007254773338","0.42742788037361","0.460586629173066"
"Seltener","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","516","0.409660252363066","0.381397063513156","0.437923441212975"
"Seltener","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2256","0.506098539521712","0.491644282324748","0.520552796718676"
"Seltener","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1093","0.523419829477667","0.501687807404196","0.545151851551137"
"Seltener","1997","66 und älter","Westdeutschland, alte Bundeslaender","420","0.363784625028408","0.33589457932296","0.391674670733857"
"Seltener","1997","66 und älter","Ostdeutschland, neue Bundeslaender","156","0.35441190542747","0.309409561556977","0.399414249297963"
"Nie","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","233","0.0639696547770381","0.0558043855085399","0.0721349240455364"
"Nie","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","54","0.0404712451680205","0.0291456635572977","0.0517968267787433"
"Nie","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","534","0.115184966898296","0.105955380740201","0.12441455305639"
"Nie","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","128","0.0737687046274039","0.0623949757479775","0.0851424335068303"
"Nie","1997","66 und älter","Westdeutschland, alte Bundeslaender","394","0.376306811589792","0.348221353224107","0.404392269955477"
"Nie","1997","66 und älter","Ostdeutschland, neue Bundeslaender","124","0.318940647129479","0.275092560963178","0.362788733295779"
"Nie, sehr selten (1984)","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","440","0.129240208034532","0.118011950733723","0.140468465335342"
"Min 1x pro Woche","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","147","0.135935016258237","0.116313924906405","0.155556107610069"
"Min 1x pro Woche","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","526","0.0974166378406039","0.089323633833095","0.105509641848113"
"Min 1x pro Woche","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","174","0.0885645504041612","0.07648754167693","0.100641559131392"
"Min 1x pro Woche","1999","66 und älter","Westdeutschland, alte Bundeslaender","128","0.0921282296114685","0.0765325142184023","0.107723945004535"
"Min 1x pro Woche","1999","66 und älter","Ostdeutschland, neue Bundeslaender","46","0.0936159918763849","0.0677182978720851","0.119513685880685"
"Min 1x pro Monat","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1183","0.348585348602496","0.332635826517474","0.364534870687519"
"Min 1x pro Monat","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","469","0.396614973136169","0.368608004663538","0.4246219416088"
"Min 1x pro Monat","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1433","0.261017130694166","0.249030387075634","0.273003874312698"
"Min 1x pro Monat","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","616","0.28163778395561","0.262517970051546","0.300757597859673"
"Min 1x pro Monat","1999","66 und älter","Westdeutschland, alte Bundeslaender","221","0.142993754131685","0.12411613542674","0.16187137283663"
"Min 1x pro Monat","1999","66 und älter","Ostdeutschland, neue Bundeslaender","84","0.159876654040994","0.127293433469393","0.192459874612595"
"Seltener","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1555","0.459294609361121","0.442614827283435","0.475974391438807"
"Seltener","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","518","0.43734781790348","0.408947855119708","0.465747780687252"
"Seltener","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2652","0.536429864772465","0.522819689307196","0.550040040237733"
"Seltener","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1223","0.564340637210522","0.543263547258736","0.585417727162308"
"Seltener","1999","66 und älter","Westdeutschland, alte Bundeslaender","500","0.377096576467815","0.350960924641899","0.403232228293731"
"Seltener","1999","66 und älter","Ostdeutschland, neue Bundeslaender","225","0.435540201198949","0.391458272435643","0.479622129962255"
"Nie","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","251","0.0628798340018499","0.0547549403799135","0.0710047276237862"
"Nie","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","38","0.0301021927021141","0.0203197719188633","0.0398846134853649"
"Nie","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","546","0.105136366692765","0.0967648444187351","0.113507888966796"
"Nie","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","113","0.0654570284297073","0.0549436029297577","0.0759704539296569"
"Nie","1999","66 und älter","Westdeutschland, alte Bundeslaender","472","0.387781439789031","0.361506396667603","0.41405648291046"
"Nie","1999","66 und älter","Ostdeutschland, neue Bundeslaender","131","0.310967152883672","0.269813614862782","0.352120690904563"
"Nie, sehr selten (1984)","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1999","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2000","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2000","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2000","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2000","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2000","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2000","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2000","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","694","0.148557357381081","0.138430484836919","0.158684229925243"
"Min 1x pro Woche","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","241","0.176534183603059","0.157466862618432","0.195601504587685"
"Min 1x pro Woche","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1056","0.111295876782964","0.104858203622499","0.117733549943429"
"Min 1x pro Woche","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","319","0.113512517643388","0.102265701439729","0.124759333847048"
"Min 1x pro Woche","2001","66 und älter","Westdeutschland, alte Bundeslaender","296","0.110264056506877","0.0981284775927617","0.122399635420993"
"Min 1x pro Woche","2001","66 und älter","Ostdeutschland, neue Bundeslaender","124","0.142140968316166","0.118568671415947","0.165713265216384"
"Min 1x pro Monat","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1746","0.370845747435817","0.357091849961576","0.384599644910059"
"Min 1x pro Monat","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","631","0.397922716104879","0.373444601137927","0.42240083107183"
"Min 1x pro Monat","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2730","0.29326357753094","0.283944593024061","0.302582562037818"
"Min 1x pro Monat","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1018","0.33463942120776","0.317909707870649","0.351369134544871"
"Min 1x pro Monat","2001","66 und älter","Westdeutschland, alte Bundeslaender","442","0.164524433269161","0.150159784000274","0.178889082538048"
"Min 1x pro Monat","2001","66 und älter","Ostdeutschland, neue Bundeslaender","170","0.184180265606032","0.158013324650369","0.210347206561695"
"Seltener","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1939","0.406983548032153","0.392995008945983","0.420972087118323"
"Seltener","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","614","0.391568126148652","0.367158443778689","0.415977808518614"
"Seltener","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4389","0.485088193067471","0.474857911994855","0.495318474140087"
"Seltener","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1526","0.490861780708734","0.473137489575869","0.508586071841598"
"Seltener","2001","66 und älter","Westdeutschland, alte Bundeslaender","898","0.336525975096185","0.318218257436216","0.354833692756154"
"Seltener","2001","66 und älter","Ostdeutschland, neue Bundeslaender","320","0.366953027041545","0.33441752524697","0.399488528836119"
"Nie","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","359","0.0736133471509485","0.0661775935503918","0.0810491007515052"
"Nie","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","50","0.0339749741434108","0.0249150149975284","0.0430349332892932"
"Nie","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","993","0.110352352618625","0.103938623640377","0.116766081596874"
"Nie","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","193","0.0609862804401176","0.0525018350609862","0.069470725819249"
"Nie","2001","66 und älter","Westdeutschland, alte Bundeslaender","923","0.388685535127777","0.369799339951545","0.407571730304009"
"Nie","2001","66 und älter","Ostdeutschland, neue Bundeslaender","229","0.306725739036258","0.275596969600287","0.337854508472228"
"Nie, sehr selten (1984)","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2001","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2001","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2001","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2001","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2001","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2001","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2002","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2002","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2002","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2002","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2002","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
