year,bula_h,regtyp,hlf0188,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Saxony,Urban regions,Yes,0.7071651090342679,18428,0.7005947546819732,0.7137354633865626
2019,Lower Saxony,Urban regions,No,0.29283489096573206,18428,0.28626453661343737,0.29940524531802676
2019,Lower Saxony,Rural regions,Yes,0.6821515892420538,18428,0.67542852224161,0.6888746562424976
2019,Lower Saxony,Rural regions,No,0.31784841075794623,18428,0.31112534375750245,0.32457147775839
2019,Bremen,Urban regions,Yes,0.7380952380952381,18428,0.7317471218820311,0.7444433543084452
2019,Bremen,Urban regions,No,0.2619047619047619,18428,0.25555664569155484,0.268252878117969
2019,North Rhine-Westphalia,Urban regions,Yes,0.7492002559181062,18428,0.7429416231070505,0.755458888729162
2019,North Rhine-Westphalia,Urban regions,No,0.2507997440818938,18428,0.24454111127083802,0.25705837689294964
2019,North Rhine-Westphalia,Rural regions,Yes,0.7288135593220338,18428,0.7223946804992344,0.7352324381448333
2019,North Rhine-Westphalia,Rural regions,No,0.2711864406779661,18428,0.26476756185516664,0.27760531950076556
2019,Hesse,Urban regions,Yes,0.779126213592233,18428,0.7731366805391979,0.7851157466452681
2019,Hesse,Urban regions,No,0.220873786407767,18428,0.21488425335473196,0.22686331946080204
2019,Hesse,Rural regions,Yes,0.6905829596412556,18428,0.6839087935172361,0.6972571257652751
2019,Hesse,Rural regions,No,0.3094170403587444,18428,0.3027428742347249,0.3160912064827639
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.6755162241887905,18428,0.6687564629718749,0.6822759854057062
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.32448377581120946,18428,0.3177240145942938,0.33124353702812515
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5942028985507246,18428,0.5871130195583015,0.6012927775431477
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.4057971014492754,18428,0.39870722245685236,0.4128869804416984
2019,Baden-Wuerttemberg,Urban regions,Yes,0.7712944332662642,18428,0.7652303460931378,0.7773585204393907
2019,Baden-Wuerttemberg,Urban regions,No,0.22870556673373574,18428,0.22264147956060923,0.23476965390686225
2019,Baden-Wuerttemberg,Rural regions,Yes,0.7278481012658228,18428,0.7214220670954484,0.7342741354361971
2019,Baden-Wuerttemberg,Rural regions,No,0.2721518987341772,18428,0.26572586456380287,0.2785779329045516
2019,Bavaria,Urban regions,Yes,0.7675213675213676,18428,0.7614224364068072,0.773620298635928
2019,Bavaria,Urban regions,No,0.23247863247863249,18428,0.22637970136407207,0.2385775635931929
2019,Bavaria,Rural regions,Yes,0.7032710280373832,18428,0.696675367297076,0.7098666887776903
2019,Bavaria,Rural regions,No,0.2967289719626168,18428,0.2901333112223096,0.30332463270292404
2019,Berlin,Urban regions,Yes,0.7389380530973452,18428,0.7325965417805461,0.7452795644141442
2019,Berlin,Urban regions,No,0.2610619469026549,18428,0.2547204355858559,0.2674034582194539
2019,Brandenburg,Urban regions,Yes,0.8333333333333334,18428,0.8279524853676903,0.8387141812989765
2019,Brandenburg,Urban regions,No,0.16666666666666666,18428,0.16128581870102351,0.1720475146323098
2019,Brandenburg,Rural regions,Yes,0.6506955177743431,18428,0.6438120393358252,0.657578996212861
2019,Brandenburg,Rural regions,No,0.34930448222565685,18428,0.34242100378713897,0.35618796066417474
2019,Mecklenburg-Western Pomerania,Urban regions,Yes,0.6376811594202898,18428,0.6307410834999255,0.6446212353406541
2019,Mecklenburg-Western Pomerania,Urban regions,No,0.36231884057971014,18428,0.35537876465934587,0.3692589165000744
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.6265432098765432,18428,0.6195590742655975,0.6335273454874889
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.3734567901234568,18428,0.36647265451251115,0.3804409257344024
2019,Saxony,Urban regions,Yes,0.7659963436928702,18428,0.7598835232434151,0.7721091641423252
2019,Saxony,Urban regions,No,0.2340036563071298,18428,0.22789083585767475,0.24011647675658485
2019,Saxony,Rural regions,Yes,0.7167381974248928,18428,0.7102325390798038,0.7232438557699817
2019,Saxony,Rural regions,No,0.2832618025751073,18428,0.2767561442300184,0.28976746092019623
2019,Saxony-Anhalt,Urban regions,Yes,0.6666666666666666,18428,0.6598603725408603,0.673472960792473
2019,Saxony-Anhalt,Urban regions,No,0.3333333333333333,18428,0.326527039207527,0.3401396274591396
2019,Saxony-Anhalt,Rural regions,Yes,0.6480186480186481,18428,0.6411230720257567,0.6549142240115394
2019,Saxony-Anhalt,Rural regions,No,0.351981351981352,18428,0.34508577598846063,0.35887692797424336
2019,Thuringa,Urban regions,Yes,0.7708333333333334,18428,0.7647649509794973,0.7769017156871695
2019,Thuringa,Urban regions,No,0.22916666666666666,18428,0.22309828431283052,0.2352350490205028
2019,Thuringa,Rural regions,Yes,0.6675324675324675,18428,0.6607306060011999,0.6743343290637351
2019,Thuringa,Rural regions,No,0.33246753246753247,18428,0.3256656709362648,0.33926939399880013
2021,Schleswig-Holstein,Urban regions,Yes,0.596244131455399,12568,0.5876659650250688,0.6048222978857292
2021,Schleswig-Holstein,Urban regions,No,0.40375586854460094,12568,0.3951777021142708,0.4123340349749311
2021,Schleswig-Holstein,Rural regions,Yes,0.5761589403973509,12568,0.567519300300865,0.5847985804938369
2021,Schleswig-Holstein,Rural regions,No,0.423841059602649,12568,0.41520141950616307,0.43248069969913494
2021,Hamburg,Urban regions,Yes,0.6493506493506493,12568,0.6410080930846686,0.6576932056166301
2021,Hamburg,Urban regions,No,0.35064935064935066,12568,0.3423067943833699,0.3589919069153314
2021,Lower Saxony,Urban regions,Yes,0.6224677716390423,12568,0.6139924061351998,0.6309431371428849
2021,Lower Saxony,Urban regions,No,0.3775322283609576,12568,0.3690568628571151,0.38600759386480016
2021,Lower Saxony,Rural regions,Yes,0.5641025641025641,12568,0.5554330615378493,0.5727720666672789
2021,Lower Saxony,Rural regions,No,0.4358974358974359,12568,0.4272279333327212,0.4445669384621506
2021,Bremen,Urban regions,Yes,0.6320754716981132,12568,0.6236443215241028,0.6405066218721236
2021,Bremen,Urban regions,No,0.36792452830188677,12568,0.35949337812787635,0.3763556784758972
2021,North Rhine-Westphalia,Urban regions,Yes,0.6237172177879133,12568,0.6152474008254989,0.6321870347503278
2021,North Rhine-Westphalia,Urban regions,No,0.37628278221208666,12568,0.3678129652496723,0.38475259917450105
2021,North Rhine-Westphalia,Rural regions,Yes,0.6666666666666666,12568,0.6584249680632487,0.6749083652700846
2021,North Rhine-Westphalia,Rural regions,No,0.3333333333333333,12568,0.3250916347299154,0.3415750319367512
2021,Hesse,Urban regions,Yes,0.6605113636363636,12568,0.652232404230672,0.6687903230420553
2021,Hesse,Urban regions,No,0.33948863636363635,12568,0.3312096769579446,0.3477675957693281
2021,Hesse,Rural regions,Yes,0.6064516129032258,12568,0.5979103885145833,0.6149928372918683
2021,Hesse,Rural regions,No,0.3935483870967742,12568,0.3850071627081318,0.4020896114854166
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5564356435643565,12568,0.547749864538048,0.565121422590665
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.44356435643564357,12568,0.43487857740933505,0.4522501354619521
2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5441176470588235,12568,0.5354101009752383,0.5528251931424086
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.45588235294117646,12568,0.44717480685759126,0.46458989902476167
2021,Baden-Wuerttemberg,Urban regions,Yes,0.6732348111658456,12568,0.6650346165571335,0.6814350057745577
2021,Baden-Wuerttemberg,Urban regions,No,0.32676518883415434,12568,0.3185649942254422,0.33496538344286647
2021,Baden-Wuerttemberg,Rural regions,Yes,0.6212121212121212,12568,0.6127312399568486,0.6296930024673938
2021,Baden-Wuerttemberg,Rural regions,No,0.3787878787878788,12568,0.37030699753260626,0.3872687600431513
2021,Bavaria,Urban regions,Yes,0.6745945945945946,12568,0.6664032198414642,0.682785969347725
2021,Bavaria,Urban regions,No,0.3254054054054054,12568,0.317214030652275,0.33359678015853583
2021,Bavaria,Rural regions,Yes,0.5936842105263158,12568,0.5850973860732566,0.6022710349793751
2021,Bavaria,Rural regions,No,0.4063157894736842,12568,0.3977289650206249,0.4149026139267435
2021,Berlin,Urban regions,Yes,0.6875957120980092,12568,0.6794926706891826,0.6956987535068357
2021,Berlin,Urban regions,No,0.3124042879019908,12568,0.3043012464931642,0.32050732931081743
2021,Brandenburg,Urban regions,Yes,0.7659574468085106,12568,0.758555043890326,0.7733598497266952
2021,Brandenburg,Urban regions,No,0.23404255319148937,12568,0.2266401502733048,0.24144495610967392
2021,Brandenburg,Rural regions,Yes,0.5889145496535797,12568,0.5803122378459181,0.5975168614612413
2021,Brandenburg,Rural regions,No,0.4110854503464203,12568,0.40248313853875867,0.41968776215408193
2021,Mecklenburg-Western Pomerania,Urban regions,Yes,0.6545454545454545,12568,0.6462318694452285,0.6628590396456806
2021,Mecklenburg-Western Pomerania,Urban regions,No,0.34545454545454546,12568,0.3371409603543194,0.3537681305547715
2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.6,12568,0.5914349755669264,0.6085650244330736
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.4,12568,0.39143497556692647,0.4085650244330736
2021,Saxony,Urban regions,Yes,0.7082352941176471,12568,0.7002878378708463,0.7161827503644479
2021,Saxony,Urban regions,No,0.2917647058823529,12568,0.28381724963555216,0.2997121621291537
2021,Saxony,Rural regions,Yes,0.6424418604651163,12568,0.6340624544282323,0.6508212665020003
2021,Saxony,Rural regions,No,0.35755813953488375,12568,0.3491787334979997,0.3659375455717678
2021,Saxony-Anhalt,Urban regions,Yes,0.6632653061224489,12568,0.655002823522516,0.6715277887223818
2021,Saxony-Anhalt,Urban regions,No,0.336734693877551,12568,0.32847221127761805,0.34499717647748396
2021,Saxony-Anhalt,Rural regions,Yes,0.5913621262458472,12568,0.5827676573015516,0.5999565951901428
2021,Saxony-Anhalt,Rural regions,No,0.40863787375415284,12568,0.40004340480985723,0.41723234269844844
2021,Thuringa,Urban regions,Yes,0.65,12568,0.6416610055299525,0.6583389944700475
2021,Thuringa,Urban regions,No,0.35,12568,0.34166100552995243,0.3583389944700475
2021,Thuringa,Rural regions,Yes,0.611764705882353,12568,0.6032442525641262,0.6202851592005798
2021,Thuringa,Rural regions,No,0.38823529411764707,12568,0.3797148407994202,0.39675574743587394
