"plh0185","year","bildungsniveau","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Sehr oft","2017","Hauptschule","Laendlicher Raum","54","0.0159079553324247","0.0112727211162354","0.020543189548614"
"Sehr oft","2017","Hauptschule","Staedtischer Raum","82","0.0144595273811315","0.0109022386677944","0.0180168160944686"
"Sehr oft","2017","Realschule","Laendlicher Raum","44","0.0112259155791568","0.00749909635716562","0.0149527348011479"
"Sehr oft","2017","Realschule","Staedtischer Raum","51","0.013311314048909","0.00968179363793316","0.0169408344598848"
"Sehr selten","2017","(Fach-)Abitur","Laendlicher Raum","470","0.421025151088093","0.392327144701859","0.449723157474327"
"Sehr selten","2017","(Fach-)Abitur","Staedtischer Raum","1240","0.409799034974178","0.392132796158822","0.427465273789535"
"Sehr selten","2017","(noch) kein Abschluss","Laendlicher Raum","110","0.496872221672566","0.436559679501364","0.557184763843767"
"Sehr selten","2017","(noch) kein Abschluss","Staedtischer Raum","265","0.3907527066978","0.353156523911397","0.428348889484204"
"Sehr selten","2017","AkademikerIn","Laendlicher Raum","748","0.398319547753651","0.375834600181742","0.42080449532556"
"Sehr selten","2017","AkademikerIn","Staedtischer Raum","2035","0.4298254197921","0.415620928085858","0.444029911498341"
"Sehr selten","2017","Hauptschule","Laendlicher Raum","1136","0.369199573694959","0.351321396954932","0.387077750434987"
"Sehr selten","2017","Hauptschule","Staedtischer Raum","1733","0.379773165886434","0.365310703349071","0.394235628423797"
"Sehr selten","2017","Realschule","Laendlicher Raum","1149","0.360077852159493","0.343097735146902","0.377057969172084"
"Sehr selten","2017","Realschule","Staedtischer Raum","1521","0.38786569819791","0.372434034541159","0.403297361854661"
"Selten","2017","(Fach-)Abitur","Laendlicher Raum","403","0.339504266214887","0.311979382993953","0.367029149435821"
"Selten","2017","(Fach-)Abitur","Staedtischer Raum","1020","0.337731922280906","0.320743163865238","0.354720680696575"
"Selten","2017","(noch) kein Abschluss","Laendlicher Raum","93","0.285387230113338","0.23091203654974","0.339862423676936"
"Selten","2017","(noch) kein Abschluss","Staedtischer Raum","193","0.288258012317564","0.253356203284524","0.323159821350604"
"Selten","2017","AkademikerIn","Laendlicher Raum","684","0.352534073813469","0.330590764401131","0.374477383225808"
"Selten","2017","AkademikerIn","Staedtischer Raum","1670","0.354461304463145","0.340736022355445","0.368186586570845"
"Selten","2017","Hauptschule","Laendlicher Raum","978","0.360826372155788","0.343035173804002","0.378617570507574"
"Selten","2017","Hauptschule","Staedtischer Raum","1449","0.34499674624795","0.330831176013032","0.359162316482868"
"Selten","2017","Realschule","Laendlicher Raum","1173","0.387604168327155","0.370370043441941","0.40483829321237"
"Selten","2017","Realschule","Staedtischer Raum","1377","0.36431249740314","0.349071704017542","0.379553290788738"
"Manchmal","2018","(Fach-)Abitur","Laendlicher Raum","162","0.144366780771121","0.123765005567801","0.16496855597444"
"Manchmal","2018","(Fach-)Abitur","Staedtischer Raum","496","0.179135477082889","0.165183815527787","0.193087138637991"
"Manchmal","2018","(noch) kein Abschluss","Laendlicher Raum","31","0.141033943379919","0.0965335361141391","0.1855343506457"
"Manchmal","2018","(noch) kein Abschluss","Staedtischer Raum","119","0.179109350909078","0.149471658336535","0.208747043481621"
"Manchmal","2018","AkademikerIn","Laendlicher Raum","270","0.16078027422957","0.143584910880262","0.177975637578877"
"Manchmal","2018","AkademikerIn","Staedtischer Raum","686","0.152293243941581","0.141887371617199","0.162699116265963"
"Manchmal","2018","Hauptschule","Laendlicher Raum","456","0.195723154649803","0.18051641428998","0.210929895009627"
"Manchmal","2018","Hauptschule","Staedtischer Raum","713","0.165581115131864","0.15426809559297","0.176894134670757"
"Manchmal","2018","Realschule","Laendlicher Raum","479","0.17661467995518","0.162862935139669","0.190366424770691"
"Manchmal","2018","Realschule","Staedtischer Raum","596","0.164077486849192","0.152131425150133","0.176023548548251"
"Oft","2018","(Fach-)Abitur","Laendlicher Raum","59","0.0471359177090955","0.034713141802144","0.0595586936160469"
"Oft","2018","(Fach-)Abitur","Staedtischer Raum","156","0.045847350074011","0.0382376868508343","0.0534570132971877"
"Oft","2018","(noch) kein Abschluss","Laendlicher Raum","14","","",""
"Oft","2018","(noch) kein Abschluss","Staedtischer Raum","61","0.115749666748365","0.0910216039312588","0.14047772956547"
"Oft","2018","AkademikerIn","Laendlicher Raum","70","0.0545774625888421","0.0439439492845722","0.0652109758931121"
"Oft","2018","AkademikerIn","Staedtischer Raum","214","0.0474433282038026","0.0412866233073231","0.0536000331002821"
"Oft","2018","Hauptschule","Laendlicher Raum","166","0.0595075315896307","0.0504402756773365","0.0685747875019249"
"Oft","2018","Hauptschule","Staedtischer Raum","270","0.0696685380864705","0.0619200266896974","0.0774170494832436"
"Oft","2018","Realschule","Laendlicher Raum","143","0.0435413002091664","0.0361821671869019","0.0509004332314308"
"Oft","2018","Realschule","Staedtischer Raum","191","0.0557837496103121","0.0483807652558032","0.0631867339648211"
"Sehr oft","2018","(Fach-)Abitur","Laendlicher Raum","12","","",""
"Sehr oft","2018","(Fach-)Abitur","Staedtischer Raum","53","0.0184355016587346","0.0135412500972034","0.0233297532202657"
"Sehr oft","2018","(noch) kein Abschluss","Laendlicher Raum","6","","",""
"Sehr oft","2018","(noch) kein Abschluss","Staedtischer Raum","22","","",""
"Sehr oft","2018","AkademikerIn","Laendlicher Raum","17","","",""
"Sehr oft","2018","AkademikerIn","Staedtischer Raum","48","0.0112113103125634","0.00816204450614877","0.0142605761189781"
"Sehr oft","2018","Hauptschule","Laendlicher Raum","41","0.013148325704844","0.00878242944103877","0.0175142219686492"
"Sehr oft","2018","Hauptschule","Staedtischer Raum","93","0.0236528163135095","0.0190276788830056","0.0282779537440133"
"Sehr oft","2018","Realschule","Laendlicher Raum","42","0.0161582351861751","0.0116114709482445","0.0207049994241056"
"Sehr oft","2018","Realschule","Staedtischer Raum","45","0.0132829021129104","0.0095900657993775","0.0169757384264433"
"Sehr selten","2018","(Fach-)Abitur","Laendlicher Raum","476","0.391829279921479","0.36321463335862","0.420443926484338"
"Sehr selten","2018","(Fach-)Abitur","Staedtischer Raum","1242","0.406947478843443","0.389073750772328","0.424821206914558"
"Sehr selten","2018","(noch) kein Abschluss","Laendlicher Raum","109","0.447268179546892","0.383697713624282","0.510838645469502"
"Sehr selten","2018","(noch) kein Abschluss","Staedtischer Raum","248","0.380690903006873","0.343160555668834","0.418221250344913"
"Sehr selten","2018","AkademikerIn","Laendlicher Raum","762","0.408816192211468","0.385802704431523","0.431829679991413"
"Sehr selten","2018","AkademikerIn","Staedtischer Raum","2099","0.456536063460773","0.442110318095592","0.470961808825955"
"Sehr selten","2018","Hauptschule","Laendlicher Raum","1067","0.391233880654468","0.372528966898881","0.409938794410055"
"Sehr selten","2018","Hauptschule","Staedtischer Raum","1708","0.391380059003278","0.376525713903609","0.406234404102947"
"Sehr selten","2018","Realschule","Laendlicher Raum","1181","0.374895255855616","0.357438070815126","0.392352440896105"
"Sehr selten","2018","Realschule","Staedtischer Raum","1493","0.405373700355571","0.389536912965614","0.421210487745528"
"Selten","2018","(Fach-)Abitur","Laendlicher Raum","409","0.407814281093913","0.379007988396988","0.436620573790838"
"Selten","2018","(Fach-)Abitur","Staedtischer Raum","955","0.349634192340922","0.332284763335403","0.366983621346442"
"Selten","2018","(noch) kein Abschluss","Laendlicher Raum","75","0.283615678326466","0.22598518812146","0.341246168531473"
"Selten","2018","(noch) kein Abschluss","Staedtischer Raum","193","0.284858786658659","0.249972614623416","0.319744958693902"
"Selten","2018","AkademikerIn","Laendlicher Raum","634","0.367869585990253","0.345295643313538","0.390443528666968"
"Selten","2018","AkademikerIn","Staedtischer Raum","1533","0.332516054081279","0.318872042686724","0.346160065475835"
"Selten","2018","Hauptschule","Laendlicher Raum","885","0.340387107401254","0.322225956651437","0.358548258151071"
"Selten","2018","Hauptschule","Staedtischer Raum","1363","0.349717471464878","0.335203349070896","0.364231593858861"
"Selten","2018","Realschule","Laendlicher Raum","1109","0.388790528793863","0.37121146583493","0.406369591752796"
"Selten","2018","Realschule","Staedtischer Raum","1367","0.361482161072015","0.345985176617439","0.37697914552659"
"Manchmal","2019","(Fach-)Abitur","Laendlicher Raum","159","0.143194266343344","0.122494962248817","0.16389357043787"
"Manchmal","2019","(Fach-)Abitur","Staedtischer Raum","476","0.161779667916595","0.148402380640798","0.175156955192392"
"Manchmal","2019","(noch) kein Abschluss","Laendlicher Raum","31","0.110255370282798","0.0678939017349742","0.152616838830623"
"Manchmal","2019","(noch) kein Abschluss","Staedtischer Raum","82","0.139379631061482","0.110642959974795","0.168116302148168"
"Manchmal","2019","AkademikerIn","Laendlicher Raum","278","0.155635035616785","0.139373411664722","0.171896659568847"
"Manchmal","2019","AkademikerIn","Staedtischer Raum","674","0.136870769517631","0.12728899266345","0.146452546371812"
"Manchmal","2019","Hauptschule","Laendlicher Raum","406","0.183513029972","0.167994262613045","0.199031797330956"
"Manchmal","2019","Hauptschule","Staedtischer Raum","610","0.17690370760853","0.164667736369192","0.189139678847867"
"Manchmal","2019","Realschule","Laendlicher Raum","477","0.182087037356375","0.168158556064406","0.196015518648344"
"Manchmal","2019","Realschule","Staedtischer Raum","569","0.154214426420915","0.142522024393226","0.165906828448605"
"Oft","2019","(Fach-)Abitur","Laendlicher Raum","47","0.0448474134915018","0.0326165582280879","0.0570782687549156"
"Oft","2019","(Fach-)Abitur","Staedtischer Raum","175","0.0589993331809404","0.0504398901549056","0.0675587762069752"
"Oft","2019","(noch) kein Abschluss","Laendlicher Raum","14","","",""
"Oft","2019","(noch) kein Abschluss","Staedtischer Raum","49","0.0910714761049818","0.0671995728499419","0.114943379360022"
"Oft","2019","AkademikerIn","Laendlicher Raum","75","0.0570896793820737","0.0466818749387103","0.067497483825437"
"Oft","2019","AkademikerIn","Staedtischer Raum","216","0.0411903861309512","0.0356502950162236","0.0467304772456788"
"Oft","2019","Hauptschule","Laendlicher Raum","140","0.0513200517469029","0.0424739374997395","0.0601661659940664"
"Oft","2019","Hauptschule","Staedtischer Raum","223","0.055882463349699","0.0485170782225788","0.0632478484768191"
"Oft","2019","Realschule","Laendlicher Raum","150","0.0607012188352374","0.0520831235825544","0.0693193140879203"
"Oft","2019","Realschule","Staedtischer Raum","197","0.0565152968360467","0.0490394302965769","0.0639911633755166"
"Sehr oft","2019","(Fach-)Abitur","Laendlicher Raum","12","","",""
"Sehr oft","2019","(Fach-)Abitur","Staedtischer Raum","44","0.0184196242883955","0.0135350096614039","0.0233042389153871"
"Sehr oft","2019","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Sehr oft","2019","(noch) kein Abschluss","Staedtischer Raum","25","","",""
"Sehr oft","2019","AkademikerIn","Laendlicher Raum","13","","",""
"Sehr oft","2019","AkademikerIn","Staedtischer Raum","37","0.00825913169171357","0.00573612102610105","0.0107821423573261"
"Sehr oft","2019","Hauptschule","Laendlicher Raum","38","0.0170159633482398","0.01183094086623","0.0222009858302495"
"Sehr oft","2019","Hauptschule","Staedtischer Raum","76","0.0217386868043679","0.0170625334053272","0.0264148402034085"
"Sehr oft","2019","Realschule","Laendlicher Raum","34","0.012913064714273","0.00883829499259031","0.0169878344359556"
"Sehr oft","2019","Realschule","Staedtischer Raum","49","0.0150138628146329","0.0110767996517931","0.0189509259774728"
"Sehr selten","2019","(Fach-)Abitur","Laendlicher Raum","514","0.481928425507475","0.452400162395986","0.511456688618963"
"Sehr selten","2019","(Fach-)Abitur","Staedtischer Raum","1255","0.415486475773562","0.397584427811574","0.43338852373555"
"Sehr selten","2019","(noch) kein Abschluss","Laendlicher Raum","83","0.418127544210554","0.35141511849823","0.484839969922879"
"Sehr selten","2019","(noch) kein Abschluss","Staedtischer Raum","245","0.432160889822737","0.39105856634914","0.473263213296334"
"Sehr selten","2019","AkademikerIn","Laendlicher Raum","839","0.412414655537028","0.390332185524845","0.434497125549212"
"Sehr selten","2019","AkademikerIn","Staedtischer Raum","2354","0.462110622934599","0.448211984871323","0.476009260997875"
"Sehr selten","2019","Hauptschule","Laendlicher Raum","1011","0.394770625915727","0.375173988619485","0.414367263211969"
"Sehr selten","2019","Hauptschule","Staedtischer Raum","1593","0.396467253433591","0.380781740041094","0.412152766826088"
"Sehr selten","2019","Realschule","Laendlicher Raum","1221","0.382272561767976","0.364733929822818","0.399811193713133"
"Sehr selten","2019","Realschule","Staedtischer Raum","1488","0.385263374691471","0.369507790595522","0.401018958787421"
"Selten","2019","(Fach-)Abitur","Laendlicher Raum","368","0.317413155263742","0.289906159120116","0.344920151407367"
"Selten","2019","(Fach-)Abitur","Staedtischer Raum","961","0.345314898840507","0.328042570885799","0.362587226795215"
"Selten","2019","(noch) kein Abschluss","Laendlicher Raum","75","0.316116179380863","0.253230324310457","0.379002034451268"
"Selten","2019","(noch) kein Abschluss","Staedtischer Raum","157","0.298618271702119","0.26064601533787","0.336590528066368"
"Selten","2019","AkademikerIn","Laendlicher Raum","704","0.366996313915479","0.345375148598152","0.388617479232805"
"Selten","2019","AkademikerIn","Staedtischer Raum","1662","0.351569089725105","0.338258724183158","0.364879455267053"
"Selten","2019","Hauptschule","Laendlicher Raum","795","0.35338032901713","0.334215948646601","0.372544709387659"
"Selten","2019","Hauptschule","Staedtischer Raum","1234","0.349007888803812","0.333723427317205","0.36429235029042"
"Selten","2019","Realschule","Laendlicher Raum","1067","0.362026117326139","0.344680805730725","0.379371428921553"
"Selten","2019","Realschule","Staedtischer Raum","1362","0.388993039236934","0.373209474514981","0.404776603958887"
"Manchmal","2020","(Fach-)Abitur","Laendlicher Raum","207","0.170412372087305","0.148959335100769","0.19186540907384"
"Manchmal","2020","(Fach-)Abitur","Staedtischer Raum","688","0.204807607894553","0.190988331750275","0.218626884038831"
"Manchmal","2020","(noch) kein Abschluss","Laendlicher Raum","50","0.235567869369157","0.183887488876548","0.287248249861766"
"Manchmal","2020","(noch) kein Abschluss","Staedtischer Raum","125","0.171626922759213","0.142618010914422","0.200635834604003"
"Manchmal","2020","AkademikerIn","Laendlicher Raum","374","0.222555355823264","0.203968782888155","0.241141928758372"
"Manchmal","2020","AkademikerIn","Staedtischer Raum","1055","0.195106166052687","0.184415169347209","0.205797162758165"
"Manchmal","2020","Hauptschule","Laendlicher Raum","434","0.201200483590117","0.184855611546866","0.217545355633369"
"Manchmal","2020","Hauptschule","Staedtischer Raum","750","0.217170617969926","0.20374086819054","0.230600367749312"
"Manchmal","2020","Realschule","Laendlicher Raum","545","0.205079829368858","0.190002982575261","0.220156676162456"
"Manchmal","2020","Realschule","Staedtischer Raum","702","0.208577351547123","0.195037602294778","0.222117100799467"
"Oft","2020","(Fach-)Abitur","Laendlicher Raum","89","0.0753942723955278","0.0603297782058854","0.0904587665851703"
"Oft","2020","(Fach-)Abitur","Staedtischer Raum","288","0.0783691920610931","0.0691662365811832","0.087572147541003"
"Oft","2020","(noch) kein Abschluss","Laendlicher Raum","13","","",""
"Oft","2020","(noch) kein Abschluss","Staedtischer Raum","78","0.160124020214378","0.131910221368022","0.188337819060733"
"Oft","2020","AkademikerIn","Laendlicher Raum","141","0.0718135793750204","0.060277281821806","0.0833498769282348"
"Oft","2020","AkademikerIn","Staedtischer Raum","437","0.0734744146833363","0.0664354275090899","0.0805134018575828"
"Oft","2020","Hauptschule","Laendlicher Raum","182","0.0880405353878762","0.076488002243146","0.0995930685326063"
"Oft","2020","Hauptschule","Staedtischer Raum","317","0.0785415305453712","0.0697791644997851","0.0873038965909574"
"Oft","2020","Realschule","Laendlicher Raum","197","0.0723024191359624","0.0626315186214792","0.0819733196504456"
"Oft","2020","Realschule","Staedtischer Raum","277","0.0769766800504548","0.0680936990146217","0.0858596610862879"
"Sehr oft","2020","(Fach-)Abitur","Laendlicher Raum","23","","",""
"Sehr oft","2020","(Fach-)Abitur","Staedtischer Raum","77","0.0245299172035463","0.0192329026909653","0.0298269317161273"
"Sehr oft","2020","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Sehr oft","2020","(noch) kein Abschluss","Staedtischer Raum","16","","",""
"Sehr oft","2020","AkademikerIn","Laendlicher Raum","18","","",""
"Sehr oft","2020","AkademikerIn","Staedtischer Raum","84","0.013603157954211","0.0104780925927602","0.0167282233156617"
"Sehr oft","2020","Hauptschule","Laendlicher Raum","57","0.0337595687832349","0.0263959861182207","0.0411231514482491"
"Sehr oft","2020","Hauptschule","Staedtischer Raum","72","0.0186262990214226","0.0142226335321888","0.0230299645106565"
"Sehr oft","2020","Realschule","Laendlicher Raum","59","0.0211685672800791","0.0157934619919299","0.0265436725682282"
"Sehr oft","2020","Realschule","Staedtischer Raum","77","0.0226866198808963","0.0177244157090053","0.0276488240527872"
"Sehr selten","2020","(Fach-)Abitur","Laendlicher Raum","456","0.368570968590138","0.341045804150586","0.39609613302969"
"Sehr selten","2020","(Fach-)Abitur","Staedtischer Raum","1147","0.37361857319274","0.357052872544852","0.390184273840629"
"Sehr selten","2020","(noch) kein Abschluss","Laendlicher Raum","114","0.361961850525562","0.303435299440934","0.42048840161019"
"Sehr selten","2020","(noch) kein Abschluss","Staedtischer Raum","230","0.290628015254438","0.255695368110273","0.325560662398602"
"Sehr selten","2020","AkademikerIn","Laendlicher Raum","724","0.35408042006469","0.332711344348314","0.375449495781066"
"Sehr selten","2020","AkademikerIn","Staedtischer Raum","1912","0.359411305083561","0.34646639912302","0.372356211044102"
"Sehr selten","2020","Hauptschule","Laendlicher Raum","834","0.33808286244658","0.318796003273985","0.357369721619174"
"Sehr selten","2020","Hauptschule","Staedtischer Raum","1356","0.360281717347631","0.344644865477127","0.375918569218134"
"Sehr selten","2020","Realschule","Laendlicher Raum","954","0.337036148980716","0.31938510261987","0.354687195341563"
"Sehr selten","2020","Realschule","Staedtischer Raum","1177","0.346222859847606","0.330367885444145","0.362077834251067"
"Selten","2020","(Fach-)Abitur","Laendlicher Raum","405","0.367763232261276","0.340250665109913","0.395275799412638"
"Selten","2020","(Fach-)Abitur","Staedtischer Raum","1076","0.318674709648067","0.302718593137063","0.334630826159072"
"Selten","2020","(noch) kein Abschluss","Laendlicher Raum","73","0.356071758228897","0.297756029101232","0.414387487356563"
"Selten","2020","(noch) kein Abschluss","Staedtischer Raum","200","0.357953012109265","0.321070358513206","0.394835665705324"
"Selten","2020","AkademikerIn","Laendlicher Raum","667","0.342630031240205","0.321423814294271","0.363836248186139"
"Selten","2020","AkademikerIn","Staedtischer Raum","1790","0.358404956226205","0.345468035955168","0.371341876497242"
"Selten","2020","Hauptschule","Laendlicher Raum","804","0.338916549792192","0.319618090013936","0.358215009570448"
"Selten","2020","Hauptschule","Staedtischer Raum","1126","0.32537983511565","0.310119685022636","0.340639985208663"
"Selten","2020","Realschule","Laendlicher Raum","1000","0.364413035234384","0.346442056427453","0.382384014041314"
"Selten","2020","Realschule","Staedtischer Raum","1226","0.345536488673921","0.329688925675457","0.361384051672384"
