year,bula_h,quintil_oecd_hh,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Saxony-Anhalt,2nd Quintile,Just Right,0.81679,120,120,0.74729,0.88629
2017,Saxony-Anhalt,3rd Quintile,Just Right,0.74734,75,75,0.64833,0.84635
2017,Saxony-Anhalt,4th Quintile,Just Right,0.71697,65,65,0.60661,0.82734
2017,Saxony-Anhalt,5th Quintile,Just Right,0.71229,39,39,0.56836,0.85623
2017,Thuringa,1st Quintile,A Bit Too Small,0.11448,32,175,0.06717,0.16179
2017,Thuringa,1st Quintile,Just Right,0.78543,143,175,0.72443,0.84643
2017,Thuringa,2nd Quintile,Just Right,0.76479,130,130,0.69160,0.83799
2017,Thuringa,3rd Quintile,Just Right,0.75408,91,91,0.66511,0.84305
2017,Thuringa,4th Quintile,Just Right,0.72868,76,76,0.62805,0.82931
2017,Thuringa,5th Quintile,Just Right,0.66668,35,35,0.50823,0.82514
2018,Schleswig-Holstein,1st Quintile,Much Too Small,0.02408,31,225,0.00400,0.04415
2018,Schleswig-Holstein,1st Quintile,A Bit Too Small,0.14036,52,225,0.09487,0.18585
2018,Schleswig-Holstein,1st Quintile,Just Right,0.74366,142,225,0.68648,0.80084
2018,Schleswig-Holstein,2nd Quintile,Just Right,0.75319,94,94,0.66556,0.84082
2018,Schleswig-Holstein,3rd Quintile,Just Right,0.64623,88,88,0.54575,0.74670
2018,Schleswig-Holstein,4th Quintile,Just Right,0.67739,67,67,0.56460,0.79017
2018,Schleswig-Holstein,5th Quintile,Just Right,0.66461,66,66,0.54983,0.77939
2018,Hamburg,1st Quintile,A Bit Too Small,0.32205,36,96,0.22808,0.41601
2018,Hamburg,1st Quintile,Just Right,0.61285,60,96,0.51490,0.71080
2018,Hamburg,2nd Quintile,Just Right,0.84814,45,45,0.74210,0.95419
2018,Hamburg,3rd Quintile,Just Right,0.85270,47,47,0.75028,0.95512
2018,Hamburg,4th Quintile,Just Right,0.70215,47,47,0.57000,0.83431
2018,Hamburg,5th Quintile,Just Right,0.69330,52,52,0.56674,0.81986
2018,Lower Saxony,1st Quintile,Much Too Small,0.04608,54,592,0.02918,0.06299
2018,Lower Saxony,1st Quintile,A Bit Too Small,0.14438,108,592,0.11604,0.17272
2018,Lower Saxony,1st Quintile,Just Right,0.66244,393,592,0.62432,0.70057
2018,Lower Saxony,1st Quintile,A Bit Too Large,0.13103,37,592,0.10382,0.15823
2018,Lower Saxony,2nd Quintile,A Bit Too Small,0.09389,44,295,0.06055,0.12723
2018,Lower Saxony,2nd Quintile,Just Right,0.70756,217,295,0.65556,0.75955
2018,Lower Saxony,2nd Quintile,A Bit Too Large,0.15883,34,295,0.11705,0.20062
2018,Lower Saxony,3rd Quintile,Just Right,0.68576,206,256,0.62878,0.74274
2018,Lower Saxony,3rd Quintile,A Bit Too Large,0.20101,50,256,0.15183,0.25020
2018,Lower Saxony,4th Quintile,Just Right,0.66815,175,228,0.60689,0.72940
2018,Lower Saxony,4th Quintile,A Bit Too Large,0.18958,53,228,0.13858,0.24057
2018,Lower Saxony,5th Quintile,Just Right,0.59771,191,269,0.53900,0.65642
2018,Lower Saxony,5th Quintile,A Bit Too Large,0.25313,78,269,0.20107,0.30519
2018,Bremen,1st Quintile,Just Right,0.52604,40,40,0.36933,0.68275
2018,North Rhine-Westphalia,Not included in this version of the questionnaire,Just Right,0.67635,45,45,0.53810,0.81459
2018,North Rhine-Westphalia,1st Quintile,Much Too Small,0.04078,106,1148,0.02933,0.05222
2018,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.14647,242,1148,0.12601,0.16693
2018,North Rhine-Westphalia,1st Quintile,Just Right,0.73321,758,1148,0.70761,0.75881
2018,North Rhine-Westphalia,1st Quintile,A Bit Too Large,0.06930,42,1148,0.05460,0.08400
2018,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.07442,86,658,0.05435,0.09449
2018,North Rhine-Westphalia,2nd Quintile,Just Right,0.80761,522,658,0.77747,0.83775
2018,North Rhine-Westphalia,2nd Quintile,A Bit Too Large,0.08542,50,658,0.06405,0.10679
2018,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.07841,75,590,0.05670,0.10012
2018,North Rhine-Westphalia,3rd Quintile,Just Right,0.75271,445,590,0.71787,0.78755
2018,North Rhine-Westphalia,3rd Quintile,A Bit Too Large,0.14941,70,590,0.12062,0.17820
2018,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.10674,65,584,0.08168,0.13181
2018,North Rhine-Westphalia,4th Quintile,Just Right,0.68574,427,584,0.64806,0.72343
2018,North Rhine-Westphalia,4th Quintile,A Bit Too Large,0.18976,92,584,0.15793,0.22159
2018,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.07907,51,617,0.05776,0.10039
2018,North Rhine-Westphalia,5th Quintile,Just Right,0.63515,441,617,0.59714,0.67317
2018,North Rhine-Westphalia,5th Quintile,A Bit Too Large,0.23191,125,617,0.19858,0.26524
2018,Hesse,1st Quintile,Much Too Small,0.12317,52,354,0.08889,0.15745
2018,Hesse,1st Quintile,A Bit Too Small,0.10878,97,354,0.07630,0.14126
2018,Hesse,1st Quintile,Just Right,0.71835,205,354,0.67143,0.76527
2018,Hesse,2nd Quintile,A Bit Too Small,0.08144,39,168,0.03996,0.12292
2018,Hesse,2nd Quintile,Just Right,0.84499,129,168,0.79010,0.89988
2018,Hesse,3rd Quintile,Just Right,0.60922,123,160,0.53338,0.68506
2018,Hesse,3rd Quintile,A Bit Too Large,0.27316,37,160,0.20390,0.34242
2018,Hesse,4th Quintile,A Bit Too Small,0.18721,36,164,0.12733,0.24710
2018,Hesse,4th Quintile,Just Right,0.58400,128,164,0.50833,0.65967
2018,Hesse,5th Quintile,Just Right,0.69401,170,219,0.63284,0.75519
2018,Hesse,5th Quintile,A Bit Too Large,0.20386,49,219,0.15038,0.25734
2018,"Rhineland-Palatinate, Saarland",1st Quintile,A Bit Too Small,0.26188,73,314,0.21317,0.31059
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.68986,241,314,0.63862,0.74111
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.70628,138,138,0.63001,0.78255
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.70483,122,122,0.62355,0.78610
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.72384,126,157,0.65368,0.79401
2018,"Rhineland-Palatinate, Saarland",4th Quintile,A Bit Too Large,0.18323,31,157,0.12253,0.24394
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.63526,105,145,0.55664,0.71389
2018,"Rhineland-Palatinate, Saarland",5th Quintile,A Bit Too Large,0.26874,40,145,0.19633,0.34114
2018,Baden-Wuerttemberg,1st Quintile,Much Too Small,0.03463,48,417,0.01706,0.05220
2018,Baden-Wuerttemberg,1st Quintile,A Bit Too Small,0.14812,110,417,0.11399,0.18226
2018,Baden-Wuerttemberg,1st Quintile,Just Right,0.71182,259,417,0.66829,0.75534
2018,Baden-Wuerttemberg,2nd Quintile,A Bit Too Small,0.08163,43,266,0.04867,0.11460
2018,Baden-Wuerttemberg,2nd Quintile,Just Right,0.79470,223,266,0.74606,0.84333
2018,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.09447,43,313,0.06201,0.12692
2018,Baden-Wuerttemberg,3rd Quintile,Just Right,0.73963,232,313,0.69094,0.78833
2018,Baden-Wuerttemberg,3rd Quintile,A Bit Too Large,0.13926,38,313,0.10084,0.17768
2018,Baden-Wuerttemberg,4th Quintile,A Bit Too Small,0.08422,44,371,0.05592,0.11252
2018,Baden-Wuerttemberg,4th Quintile,Just Right,0.68400,260,371,0.63663,0.73138
2018,Baden-Wuerttemberg,4th Quintile,A Bit Too Large,0.18764,67,371,0.14786,0.22742
2018,Baden-Wuerttemberg,5th Quintile,A Bit Too Small,0.09167,52,412,0.06377,0.11957
2018,Baden-Wuerttemberg,5th Quintile,Just Right,0.70957,291,412,0.66568,0.75346
2018,Baden-Wuerttemberg,5th Quintile,A Bit Too Large,0.16851,69,412,0.13232,0.20470
2018,Bavaria,1st Quintile,Much Too Small,0.06154,52,553,0.04149,0.08159
2018,Bavaria,1st Quintile,A Bit Too Small,0.14650,110,553,0.11700,0.17600
2018,Bavaria,1st Quintile,Just Right,0.74391,391,553,0.70750,0.78032
2018,Bavaria,2nd Quintile,A Bit Too Small,0.14899,87,478,0.11704,0.18095
2018,Bavaria,2nd Quintile,Just Right,0.67583,343,478,0.63382,0.71783
2018,Bavaria,2nd Quintile,A Bit Too Large,0.14519,48,478,0.11357,0.17680
2018,Bavaria,3rd Quintile,A Bit Too Small,0.11455,69,432,0.08449,0.14462
2018,Bavaria,3rd Quintile,Just Right,0.66837,313,432,0.62392,0.71282
2018,Bavaria,3rd Quintile,A Bit Too Large,0.15195,50,432,0.11806,0.18584
2018,Bavaria,4th Quintile,A Bit Too Small,0.14684,71,512,0.11615,0.17753
2018,Bavaria,4th Quintile,Just Right,0.67300,356,512,0.63232,0.71367
2018,Bavaria,4th Quintile,A Bit Too Large,0.16627,85,512,0.13399,0.19856
2018,Bavaria,5th Quintile,A Bit Too Small,0.08349,67,557,0.06049,0.10648
2018,Bavaria,5th Quintile,Just Right,0.65529,375,557,0.61579,0.69480
2018,Bavaria,5th Quintile,A Bit Too Large,0.22957,115,557,0.19462,0.26453
2018,Berlin,1st Quintile,A Bit Too Small,0.26142,76,229,0.20438,0.31845
2018,Berlin,1st Quintile,Just Right,0.66251,153,229,0.60113,0.72389
2018,Berlin,2nd Quintile,A Bit Too Small,0.16680,31,132,0.10296,0.23065
2018,Berlin,2nd Quintile,Just Right,0.72486,101,132,0.64838,0.80133
2018,Berlin,3rd Quintile,Just Right,0.75147,86,86,0.65959,0.84334
2018,Berlin,4th Quintile,Just Right,0.62707,77,77,0.51835,0.73579
2018,Berlin,5th Quintile,Just Right,0.74610,90,90,0.65567,0.83652
2018,Brandenburg,1st Quintile,A Bit Too Small,0.10671,52,237,0.06732,0.14610
2018,Brandenburg,1st Quintile,Just Right,0.82318,185,237,0.77451,0.87186
2018,Brandenburg,2nd Quintile,Just Right,0.78849,131,131,0.71829,0.85869
2018,Brandenburg,3rd Quintile,Just Right,0.67105,99,99,0.57803,0.76407
2018,Brandenburg,4th Quintile,Just Right,0.75945,59,59,0.64944,0.86945
2018,Brandenburg,5th Quintile,Just Right,0.74182,46,46,0.61395,0.86968
2018,Mecklenburg-Western Pomerania,1st Quintile,A Bit Too Small,0.26464,38,147,0.19308,0.33620
2018,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.63781,109,147,0.55985,0.71577
2018,Mecklenburg-Western Pomerania,2nd Quintile,Just Right,0.83790,81,81,0.75714,0.91866
2018,Mecklenburg-Western Pomerania,3rd Quintile,Just Right,0.78028,51,51,0.66551,0.89505
2018,Mecklenburg-Western Pomerania,4th Quintile,Just Right,0.75684,36,36,0.61471,0.89896
2018,Saxony,1st Quintile,A Bit Too Small,0.10187,46,260,0.06503,0.13870
2018,Saxony,1st Quintile,Just Right,0.85584,214,260,0.81306,0.89862
2018,Saxony,2nd Quintile,A Bit Too Small,0.16386,53,283,0.12066,0.20706
2018,Saxony,2nd Quintile,Just Right,0.69934,230,283,0.64582,0.75286
2018,Saxony,3rd Quintile,Just Right,0.71849,165,165,0.64966,0.78733
2018,Saxony,4th Quintile,Just Right,0.73287,113,113,0.65092,0.81481
2018,Saxony,5th Quintile,Just Right,0.78928,74,74,0.69572,0.88283
2018,Saxony-Anhalt,1st Quintile,A Bit Too Small,0.09586,41,203,0.05526,0.13645
2018,Saxony-Anhalt,1st Quintile,Just Right,0.76919,162,203,0.71109,0.82730
2018,Saxony-Anhalt,2nd Quintile,Just Right,0.70756,106,106,0.62055,0.79457
2018,Saxony-Anhalt,3rd Quintile,Just Right,0.85831,89,89,0.78545,0.93117
2018,Saxony-Anhalt,4th Quintile,Just Right,0.72600,55,55,0.60704,0.84496
2018,Saxony-Anhalt,5th Quintile,Just Right,0.73280,40,40,0.59392,0.87168
2018,Thuringa,1st Quintile,A Bit Too Small,0.09003,36,194,0.04965,0.13042
2018,Thuringa,1st Quintile,Just Right,0.81292,158,194,0.75790,0.86794
2018,Thuringa,2nd Quintile,Just Right,0.82236,128,128,0.75588,0.88883
2018,Thuringa,3rd Quintile,Just Right,0.63647,78,78,0.52903,0.74392
2018,Thuringa,4th Quintile,Just Right,0.85845,76,76,0.77956,0.93734
2018,Thuringa,5th Quintile,Just Right,0.71475,40,40,0.57303,0.85646
2019,Schleswig-Holstein,1st Quintile,A Bit Too Small,0.14052,46,184,0.09017,0.19087
2019,Schleswig-Holstein,1st Quintile,Just Right,0.74902,138,184,0.68620,0.81184
2019,Schleswig-Holstein,2nd Quintile,Just Right,0.75597,101,101,0.67179,0.84016
2019,Schleswig-Holstein,3rd Quintile,Just Right,0.58127,78,78,0.47107,0.69146
2019,Schleswig-Holstein,4th Quintile,Just Right,0.61654,71,71,0.50264,0.73045
2019,Schleswig-Holstein,5th Quintile,Just Right,0.69553,110,110,0.60914,0.78192
2019,Hamburg,1st Quintile,Just Right,0.77145,62,62,0.66607,0.87682
2019,Hamburg,2nd Quintile,Just Right,0.73709,44,44,0.60552,0.86867
2019,Hamburg,3rd Quintile,Just Right,0.73453,36,36,0.58823,0.88083
2019,Hamburg,4th Quintile,Just Right,0.80227,55,55,0.69604,0.90850
2019,Hamburg,5th Quintile,Just Right,0.71730,82,82,0.61923,0.81537
2019,Lower Saxony,1st Quintile,A Bit Too Small,0.15527,102,478,0.12277,0.18778
2019,Lower Saxony,1st Quintile,Just Right,0.73412,376,478,0.69447,0.77377
2019,Lower Saxony,2nd Quintile,A Bit Too Small,0.11635,36,253,0.07676,0.15594
2019,Lower Saxony,2nd Quintile,Just Right,0.76231,217,253,0.70975,0.81487
2019,Lower Saxony,3rd Quintile,A Bit Too Small,0.09582,35,254,0.05955,0.13209
2019,Lower Saxony,3rd Quintile,Just Right,0.63871,178,254,0.57951,0.69790
2019,Lower Saxony,3rd Quintile,A Bit Too Large,0.22737,41,254,0.17572,0.27902
2019,Lower Saxony,4th Quintile,Just Right,0.70270,212,265,0.64757,0.75784
2019,Lower Saxony,4th Quintile,A Bit Too Large,0.18678,53,265,0.13976,0.23379
2019,Lower Saxony,5th Quintile,Just Right,0.60553,227,319,0.55181,0.65925
2019,Lower Saxony,5th Quintile,A Bit Too Large,0.23005,92,319,0.18379,0.27631
2019,Bremen,1st Quintile,Just Right,0.64667,35,35,0.48599,0.80734
2019,North Rhine-Westphalia,1st Quintile,Much Too Small,0.03539,121,1169,0.02480,0.04599
2019,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.14828,226,1169,0.12789,0.16866
2019,North Rhine-Westphalia,1st Quintile,Just Right,0.74343,780,1169,0.71839,0.76848
2019,North Rhine-Westphalia,1st Quintile,A Bit Too Large,0.06369,42,1169,0.04969,0.07770
2019,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.12254,92,609,0.09647,0.14860
2019,North Rhine-Westphalia,2nd Quintile,Just Right,0.75127,473,609,0.71691,0.78563
2019,North Rhine-Westphalia,2nd Quintile,A Bit Too Large,0.09647,44,609,0.07300,0.11994
2019,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.09814,64,529,0.07276,0.12352
2019,North Rhine-Westphalia,3rd Quintile,Just Right,0.76885,409,529,0.73289,0.80481
2019,North Rhine-Westphalia,3rd Quintile,A Bit Too Large,0.10085,56,529,0.07516,0.12654
2019,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.07195,54,566,0.05064,0.09326
2019,North Rhine-Westphalia,4th Quintile,Just Right,0.69164,418,566,0.65356,0.72972
2019,North Rhine-Westphalia,4th Quintile,A Bit Too Large,0.18824,94,566,0.15600,0.22047
2019,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.05445,60,911,0.03971,0.06919
2019,North Rhine-Westphalia,5th Quintile,Just Right,0.66420,608,911,0.63352,0.69489
2019,North Rhine-Westphalia,5th Quintile,A Bit Too Large,0.21611,193,911,0.18937,0.24286
2019,North Rhine-Westphalia,5th Quintile,Much Too Large,0.06166,50,911,0.04603,0.07729
2019,Hesse,1st Quintile,Much Too Small,0.03633,41,346,0.01659,0.05608
2019,Hesse,1st Quintile,A Bit Too Small,0.14483,87,346,0.10770,0.18197
2019,Hesse,1st Quintile,Just Right,0.76037,218,346,0.71532,0.80541
2019,Hesse,2nd Quintile,Just Right,0.75507,126,126,0.67968,0.83046
2019,Hesse,3rd Quintile,Just Right,0.65642,128,160,0.58260,0.73024
2019,Hesse,3rd Quintile,A Bit Too Large,0.20492,32,160,0.14217,0.26766
2019,Hesse,4th Quintile,Just Right,0.62468,124,158,0.54894,0.70042
2019,Hesse,4th Quintile,A Bit Too Large,0.19302,34,158,0.13129,0.25476
2019,Hesse,5th Quintile,A Bit Too Small,0.06380,31,360,0.03852,0.08908
2019,Hesse,5th Quintile,Just Right,0.67513,256,360,0.62668,0.72357
2019,Hesse,5th Quintile,A Bit Too Large,0.22587,73,360,0.18262,0.26913
2019,"Rhineland-Palatinate, Saarland",1st Quintile,A Bit Too Small,0.12004,64,277,0.08170,0.15839
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.79238,213,277,0.74452,0.84023
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.69019,131,131,0.61070,0.76968
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.71018,119,119,0.62832,0.79204
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.69326,105,105,0.60463,0.78189
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.60312,155,204,0.53581,0.67042
2019,"Rhineland-Palatinate, Saarland",5th Quintile,A Bit Too Large,0.26386,49,204,0.20323,0.32449
2019,Baden-Wuerttemberg,1st Quintile,Much Too Small,0.04196,64,421,0.02279,0.06114
2019,Baden-Wuerttemberg,1st Quintile,A Bit Too Small,0.14225,87,421,0.10884,0.17565
2019,Baden-Wuerttemberg,1st Quintile,Just Right,0.72649,270,421,0.68386,0.76912
2019,Baden-Wuerttemberg,2nd Quintile,A Bit Too Small,0.10526,36,217,0.06433,0.14618
2019,Baden-Wuerttemberg,2nd Quintile,Just Right,0.72125,181,217,0.66145,0.78104
2019,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.15018,47,298,0.10955,0.19081
2019,Baden-Wuerttemberg,3rd Quintile,Just Right,0.71229,208,298,0.66081,0.76378
2019,Baden-Wuerttemberg,3rd Quintile,A Bit Too Large,0.10497,43,298,0.07011,0.13983
2019,Baden-Wuerttemberg,4th Quintile,A Bit Too Small,0.09345,37,339,0.06242,0.12448
2019,Baden-Wuerttemberg,4th Quintile,Just Right,0.69423,243,339,0.64512,0.74335
2019,Baden-Wuerttemberg,4th Quintile,A Bit Too Large,0.18784,59,339,0.14620,0.22948
2019,Baden-Wuerttemberg,5th Quintile,A Bit Too Small,0.08081,54,556,0.05813,0.10348
2019,Baden-Wuerttemberg,5th Quintile,Just Right,0.69243,397,556,0.65404,0.73083
2019,Baden-Wuerttemberg,5th Quintile,A Bit Too Large,0.19224,105,556,0.15946,0.22503
2019,Bavaria,1st Quintile,Much Too Small,0.07047,63,545,0.04896,0.09198
2019,Bavaria,1st Quintile,A Bit Too Small,0.09082,99,545,0.06667,0.11497
2019,Bavaria,1st Quintile,Just Right,0.78135,383,545,0.74661,0.81608
2019,Bavaria,2nd Quintile,A Bit Too Small,0.12561,65,444,0.09474,0.15647
2019,Bavaria,2nd Quintile,Just Right,0.70507,321,444,0.66261,0.74754
2019,Bavaria,2nd Quintile,A Bit Too Large,0.14372,58,444,0.11105,0.17638
2019,Bavaria,3rd Quintile,A Bit Too Small,0.11490,72,454,0.08554,0.14427
2019,Bavaria,3rd Quintile,Just Right,0.65856,323,454,0.61489,0.70223
2019,Bavaria,3rd Quintile,A Bit Too Large,0.16817,59,454,0.13373,0.20261
2019,Bavaria,4th Quintile,A Bit Too Small,0.11973,63,506,0.09141,0.14804
2019,Bavaria,4th Quintile,Just Right,0.68339,370,506,0.64282,0.72396
2019,Bavaria,4th Quintile,A Bit Too Large,0.17181,73,506,0.13891,0.20471
2019,Bavaria,5th Quintile,A Bit Too Small,0.07416,63,744,0.05532,0.09301
2019,Bavaria,5th Quintile,Just Right,0.68590,516,744,0.65253,0.71928
2019,Bavaria,5th Quintile,A Bit Too Large,0.20132,165,744,0.17249,0.23016
2019,Berlin,1st Quintile,A Bit Too Small,0.29158,74,209,0.22981,0.35335
2019,Berlin,1st Quintile,Just Right,0.62366,135,209,0.55782,0.68950
2019,Berlin,2nd Quintile,A Bit Too Small,0.26254,33,129,0.18631,0.33877
2019,Berlin,2nd Quintile,Just Right,0.68306,96,129,0.60246,0.76367
2019,Berlin,3rd Quintile,Just Right,0.69305,84,84,0.59382,0.79227
2019,Berlin,4th Quintile,Just Right,0.65632,93,93,0.55927,0.75337
2019,Berlin,5th Quintile,Just Right,0.67865,126,158,0.60560,0.75170
2019,Berlin,5th Quintile,A Bit Too Large,0.20009,32,158,0.13751,0.26267
2019,Brandenburg,1st Quintile,A Bit Too Small,0.10201,52,219,0.06183,0.14219
2019,Brandenburg,1st Quintile,Just Right,0.80196,167,219,0.74905,0.85486
2019,Brandenburg,2nd Quintile,Just Right,0.75442,116,116,0.67576,0.83309
2019,Brandenburg,3rd Quintile,Just Right,0.92286,112,112,0.87323,0.97250
2019,Brandenburg,4th Quintile,Just Right,0.69537,86,86,0.59752,0.79321
2019,Brandenburg,5th Quintile,Just Right,0.73193,104,104,0.64638,0.81747
2019,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.67424,90,90,0.57687,0.77161
2019,Mecklenburg-Western Pomerania,2nd Quintile,Just Right,0.84328,79,79,0.76260,0.92396
2019,Mecklenburg-Western Pomerania,3rd Quintile,Just Right,0.77417,53,53,0.66052,0.88782
2019,Mecklenburg-Western Pomerania,4th Quintile,Just Right,0.67540,40,40,0.52844,0.82235
2019,Mecklenburg-Western Pomerania,5th Quintile,Just Right,0.66268,50,50,0.53030,0.79506
2019,Saxony,1st Quintile,A Bit Too Small,0.15327,52,237,0.10731,0.19923
2019,Saxony,1st Quintile,Just Right,0.76362,185,237,0.70941,0.81782
2019,Saxony,2nd Quintile,A Bit Too Small,0.15636,38,227,0.10901,0.20372
2019,Saxony,2nd Quintile,Just Right,0.73100,189,227,0.67318,0.78881
2019,Saxony,3rd Quintile,A Bit Too Small,0.16945,32,194,0.11652,0.22238
2019,Saxony,3rd Quintile,Just Right,0.67053,162,194,0.60422,0.73685
2019,Saxony,4th Quintile,Just Right,0.78402,120,120,0.71009,0.85796
2019,Saxony,5th Quintile,Just Right,0.75628,140,172,0.69193,0.82063
2019,Saxony,5th Quintile,A Bit Too Large,0.14054,32,172,0.08845,0.19264
2019,Saxony-Anhalt,1st Quintile,A Bit Too Small,0.11720,43,181,0.07021,0.16419
2019,Saxony-Anhalt,1st Quintile,Just Right,0.83204,138,181,0.77742,0.88665
2019,Saxony-Anhalt,2nd Quintile,Just Right,0.59749,95,95,0.49835,0.69663
2019,Saxony-Anhalt,3rd Quintile,Just Right,0.72593,63,63,0.61490,0.83696
2019,Saxony-Anhalt,4th Quintile,Just Right,0.71993,57,57,0.60233,0.83754
2019,Saxony-Anhalt,5th Quintile,Just Right,0.67418,74,74,0.56666,0.78169
2019,Thuringa,1st Quintile,Just Right,0.76132,138,138,0.68994,0.83270
2019,Thuringa,2nd Quintile,Just Right,0.79256,111,111,0.71678,0.86833
2019,Thuringa,3rd Quintile,Just Right,0.74159,90,90,0.65064,0.83254
2019,Thuringa,4th Quintile,Just Right,0.75948,64,64,0.65394,0.86502
2019,Thuringa,5th Quintile,Just Right,0.86293,75,75,0.78457,0.94129
2020,Schleswig-Holstein,1st Quintile,Much Too Small,0.02294,42,229,0.00351,0.04237
2020,Schleswig-Holstein,1st Quintile,A Bit Too Small,0.13127,37,229,0.08744,0.17511
2020,Schleswig-Holstein,1st Quintile,Just Right,0.77160,150,229,0.71711,0.82609
2020,Schleswig-Holstein,2nd Quintile,Just Right,0.75059,81,81,0.65578,0.84540
2020,Schleswig-Holstein,3rd Quintile,Just Right,0.64343,79,79,0.53713,0.74973
2020,Schleswig-Holstein,4th Quintile,Just Right,0.53272,73,73,0.41748,0.64797
2020,Schleswig-Holstein,5th Quintile,Just Right,0.63624,87,87,0.53456,0.73792
2020,Hamburg,1st Quintile,Just Right,0.69160,86,86,0.59342,0.78978
2020,Hamburg,2nd Quintile,Just Right,0.93709,54,54,0.87172,1.00246
2020,Hamburg,3rd Quintile,Just Right,0.67867,39,39,0.53019,0.82715
2020,Hamburg,4th Quintile,Just Right,0.80867,48,48,0.69622,0.92113
2020,Hamburg,5th Quintile,Just Right,0.71180,80,80,0.61193,0.81168
2020,Lower Saxony,1st Quintile,Much Too Small,0.01634,52,607,0.00624,0.02643
2020,Lower Saxony,1st Quintile,A Bit Too Small,0.17424,126,607,0.14404,0.20444
2020,Lower Saxony,1st Quintile,Just Right,0.64604,396,607,0.60797,0.68411
2020,Lower Saxony,1st Quintile,A Bit Too Large,0.13344,33,607,0.10637,0.16052
2020,Lower Saxony,2nd Quintile,A Bit Too Small,0.06028,36,317,0.03404,0.08652
2020,Lower Saxony,2nd Quintile,Just Right,0.76957,246,317,0.72314,0.81600
2020,Lower Saxony,2nd Quintile,A Bit Too Large,0.13366,35,317,0.09614,0.17118
2020,Lower Saxony,3rd Quintile,Just Right,0.68542,172,214,0.62305,0.74778
2020,Lower Saxony,3rd Quintile,A Bit Too Large,0.19123,42,214,0.13841,0.24404
2020,Lower Saxony,4th Quintile,Just Right,0.68064,182,226,0.61972,0.74156
2020,Lower Saxony,4th Quintile,A Bit Too Large,0.17810,44,226,0.12811,0.22809
2020,Lower Saxony,5th Quintile,Just Right,0.55520,195,284,0.49730,0.61309
2020,Lower Saxony,5th Quintile,A Bit Too Large,0.30475,89,284,0.25112,0.35838
2020,Bremen,1st Quintile,Just Right,0.45103,65,65,0.32912,0.57294
2020,North Rhine-Westphalia,Not included in this version of the questionnaire,Just Right,0.66976,47,47,0.53385,0.80567
2020,North Rhine-Westphalia,1st Quintile,Much Too Small,0.03567,176,1627,0.02665,0.04468
2020,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.15500,364,1627,0.13741,0.17259
2020,North Rhine-Westphalia,1st Quintile,Just Right,0.71998,1039,1627,0.69815,0.74180
2020,North Rhine-Westphalia,1st Quintile,A Bit Too Large,0.07431,48,1627,0.06156,0.08706
2020,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.10259,106,707,0.08021,0.12497
2020,North Rhine-Westphalia,2nd Quintile,Just Right,0.77391,548,707,0.74305,0.80476
2020,North Rhine-Westphalia,2nd Quintile,A Bit Too Large,0.08725,53,707,0.06643,0.10807
2020,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.10178,73,553,0.07655,0.12700
2020,North Rhine-Westphalia,3rd Quintile,Just Right,0.72581,417,553,0.68860,0.76303
2020,North Rhine-Westphalia,3rd Quintile,A Bit Too Large,0.13822,63,553,0.10943,0.16701
2020,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.09479,67,541,0.07008,0.11949
2020,North Rhine-Westphalia,4th Quintile,Just Right,0.69531,394,541,0.65649,0.73413
2020,North Rhine-Westphalia,4th Quintile,A Bit Too Large,0.14840,80,541,0.11842,0.17839
2020,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.06245,57,771,0.04536,0.07955
2020,North Rhine-Westphalia,5th Quintile,Just Right,0.64695,511,771,0.61319,0.68070
