year,bula_h,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Berlin,West,(3b) Higher Tertiary Education,0.14129,90,368,0.10565,0.17692
2007,Berlin,East,(1c) Basic Vocational Qualification,0.10981,39,275,0.07279,0.14683
2007,Berlin,East,(2) Intermediate General/Vocational Qualification,0.29204,107,275,0.23820,0.34589
2007,Berlin,East,(3a) Lower Tertiary Education,0.13787,51,275,0.09705,0.17869
2007,Berlin,East,(3b) Higher Tertiary Education,0.14644,78,275,0.10457,0.18830
2007,Brandenburg,East,(1b) General Elementary School,0.04920,39,821,0.03440,0.06401
2007,Brandenburg,East,(1c) Basic Vocational Qualification,0.19359,171,821,0.16655,0.22064
2007,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.30419,289,821,0.27270,0.33568
2007,Brandenburg,East,(2c_gen) General Maturity Certificate,0.02728,31,821,0.01613,0.03843
2007,Brandenburg,East,(2c_voc) Vocational Maturity Certificate,0.04017,43,821,0.02673,0.05361
2007,Brandenburg,East,(3a) Lower Tertiary Education,0.12049,136,821,0.09821,0.14277
2007,Brandenburg,East,(3b) Higher Tertiary Education,0.09441,112,821,0.07439,0.11442
2007,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.21975,99,423,0.18024,0.25926
2007,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.35275,189,423,0.30716,0.39834
2007,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.09699,70,423,0.06876,0.12523
2007,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.06860,65,423,0.04449,0.09272
2007,Saxony,East,(0) No qualification (yet),0.01802,37,1503,0.01129,0.02475
2007,Saxony,East,(1b) General Elementary School,0.03875,52,1503,0.02899,0.04851
2007,Saxony,East,(1c) Basic Vocational Qualification,0.19577,308,1503,0.17571,0.21584
2007,Saxony,East,(2) Intermediate General/Vocational Qualification,0.34318,602,1503,0.31917,0.36719
2007,Saxony,East,(2c_gen) General Maturity Certificate,0.03633,55,1503,0.02686,0.04579
2007,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.03580,69,1503,0.02641,0.04520
2007,Saxony,East,(3a) Lower Tertiary Education,0.10090,184,1503,0.08567,0.11613
2007,Saxony,East,(3b) Higher Tertiary Education,0.09643,196,1503,0.08150,0.11136
2007,Saxony-Anhalt,East,(0) No qualification (yet),0.03313,36,841,0.02103,0.04524
2007,Saxony-Anhalt,East,(1b) General Elementary School,0.06391,45,841,0.04737,0.08046
2007,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.21417,200,841,0.18643,0.24192
2007,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.30796,292,841,0.27674,0.33918
2007,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.03782,42,841,0.02492,0.05072
2007,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.09747,117,841,0.07741,0.11753
2007,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.08894,109,841,0.06969,0.10820
2007,Thuringa,East,(1b) General Elementary School,0.05143,40,857,0.03663,0.06623
2007,Thuringa,East,(1c) Basic Vocational Qualification,0.24349,244,857,0.21473,0.27224
2007,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.38070,358,857,0.34817,0.41322
2007,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.04192,33,857,0.02850,0.05535
2007,Thuringa,East,(3a) Lower Tertiary Education,0.07010,97,857,0.05300,0.08721
2007,Thuringa,East,(3b) Higher Tertiary Education,0.04874,85,857,0.03432,0.06317
2008,Schleswig-Holstein,West,(1b) General Elementary School,0.06897,44,498,0.04669,0.09124
2008,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.27765,167,498,0.23828,0.31703
2008,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.20089,149,498,0.16567,0.23612
2008,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.08733,47,498,0.06251,0.11215
2008,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.05218,40,498,0.03262,0.07173
2008,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.06744,51,498,0.04539,0.08949
2008,Hamburg,West,(1c) Basic Vocational Qualification,0.21925,51,177,0.15812,0.28037
2008,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.22247,70,177,0.16102,0.28391
2008,Hamburg,West,(3b) Higher Tertiary Education,0.15284,56,177,0.09968,0.20600
2008,Lower Saxony,West,(0) No qualification (yet),0.02764,64,1718,0.01989,0.03540
2008,Lower Saxony,West,(1b) General Elementary School,0.08851,154,1718,0.07508,0.10195
2008,Lower Saxony,West,(1c) Basic Vocational Qualification,0.24604,494,1718,0.22567,0.26641
2008,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.25083,520,1718,0.23032,0.27133
2008,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.02066,43,1718,0.01393,0.02738
2008,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.06276,134,1718,0.05129,0.07424
2008,Lower Saxony,West,(3a) Lower Tertiary Education,0.04830,111,1718,0.03816,0.05844
2008,Lower Saxony,West,(3b) Higher Tertiary Education,0.07639,198,1718,0.06383,0.08895
2008,Bremen,West,(2) Intermediate General/Vocational Qualification,0.24586,42,42,0.11405,0.37766
2008,North Rhine-Westphalia,West,(0) No qualification (yet),0.02143,115,3881,0.01687,0.02599
2008,North Rhine-Westphalia,West,(1a) Inadequately completed,0.01507,54,3881,0.01123,0.01890
2008,North Rhine-Westphalia,West,(1b) General Elementary School,0.09190,374,3881,0.08281,0.10099
2008,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.26287,1138,3881,0.24901,0.27672
2008,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.17542,826,3881,0.16345,0.18738
2008,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03840,185,3881,0.03236,0.04445
2008,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.08419,407,3881,0.07546,0.09293
2008,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.04523,249,3881,0.03869,0.05177
2008,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.08816,533,3881,0.07924,0.09708
2008,Hesse,West,(0) No qualification (yet),0.02213,39,1293,0.01411,0.03015
2008,Hesse,West,(1b) General Elementary School,0.08554,111,1293,0.07029,0.10079
2008,Hesse,West,(1c) Basic Vocational Qualification,0.21653,322,1293,0.19407,0.23899
2008,Hesse,West,(2) Intermediate General/Vocational Qualification,0.18701,324,1293,0.16575,0.20827
2008,Hesse,West,(2c_gen) General Maturity Certificate,0.03998,49,1293,0.02929,0.05066
2008,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.07163,121,1293,0.05756,0.08569
2008,Hesse,West,(3a) Lower Tertiary Education,0.05086,101,1293,0.03888,0.06284
2008,Hesse,West,(3b) Higher Tertiary Education,0.12323,226,1293,0.10531,0.14116
2008,"Rhineland-Palatinate, Saarland",West,(0) No qualification (yet),0.02293,34,1082,0.01401,0.03186
2008,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.12623,149,1082,0.10643,0.14603
2008,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.31303,388,1082,0.28539,0.34068
2008,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.16557,216,1082,0.14341,0.18773
2008,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.03055,40,1082,0.02029,0.04081
2008,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.05170,77,1082,0.03850,0.06490
2008,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.03191,59,1082,0.02144,0.04239
2008,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.06479,119,1082,0.05012,0.07947
2008,Baden-Wuerttemberg,West,(0) No qualification (yet),0.02292,76,2304,0.01681,0.02903
2008,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01963,39,2304,0.01396,0.02529
2008,Baden-Wuerttemberg,West,(1b) General Elementary School,0.10066,254,2304,0.08837,0.11295
2008,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.24131,661,2304,0.22384,0.25879
2008,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.18573,537,2304,0.16984,0.20161
2008,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.03155,98,2304,0.02441,0.03869
2008,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.06351,181,2304,0.05355,0.07347
2008,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.05689,168,2304,0.04743,0.06635
2008,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.08681,290,2304,0.07531,0.09831
2008,Bavaria,West,(0) No qualification (yet),0.01289,69,2714,0.00864,0.01713
2008,Bavaria,West,(1b) General Elementary School,0.09630,266,2714,0.08520,0.10740
2008,Bavaria,West,(1c) Basic Vocational Qualification,0.31289,942,2714,0.29544,0.33034
2008,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.17861,616,2714,0.16420,0.19302
2008,Bavaria,West,(2c_gen) General Maturity Certificate,0.02351,84,2714,0.01781,0.02921
2008,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.05515,181,2714,0.04656,0.06374
2008,Bavaria,West,(3a) Lower Tertiary Education,0.05557,213,2714,0.04695,0.06420
2008,Bavaria,West,(3b) Higher Tertiary Education,0.08044,343,2714,0.07021,0.09068
2008,Berlin,West,(1c) Basic Vocational Qualification,0.11144,49,317,0.07674,0.14613
2008,Berlin,West,(2) Intermediate General/Vocational Qualification,0.21727,93,317,0.17180,0.26274
2008,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.09003,38,317,0.05847,0.12159
2008,Berlin,West,(3a) Lower Tertiary Education,0.09596,45,317,0.06349,0.12844
2008,Berlin,West,(3b) Higher Tertiary Education,0.14906,92,317,0.10979,0.18833
2008,Berlin,East,(1c) Basic Vocational Qualification,0.11628,40,269,0.07790,0.15466
2008,Berlin,East,(2) Intermediate General/Vocational Qualification,0.32795,108,269,0.27175,0.38416
2008,Berlin,East,(3a) Lower Tertiary Education,0.12276,47,269,0.08347,0.16205
2008,Berlin,East,(3b) Higher Tertiary Education,0.14981,74,269,0.10708,0.19254
2008,Brandenburg,East,(1b) General Elementary School,0.05054,38,756,0.03492,0.06617
2008,Brandenburg,East,(1c) Basic Vocational Qualification,0.18467,165,756,0.15699,0.21235
2008,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.30825,277,756,0.27531,0.34119
2008,Brandenburg,East,(2c_voc) Vocational Maturity Certificate,0.04060,38,756,0.02652,0.05468
2008,Brandenburg,East,(3a) Lower Tertiary Education,0.12094,132,756,0.09769,0.14420
2008,Brandenburg,East,(3b) Higher Tertiary Education,0.08860,106,756,0.06833,0.10887
2008,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.20510,95,411,0.16601,0.24418
2008,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.34996,176,411,0.30379,0.39613
2008,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.10808,72,411,0.07803,0.13814
2008,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.08227,68,411,0.05567,0.10887
2008,Saxony,East,(0) No qualification (yet),0.01733,33,1413,0.01052,0.02413
2008,Saxony,East,(1b) General Elementary School,0.03441,46,1413,0.02490,0.04392
2008,Saxony,East,(1c) Basic Vocational Qualification,0.17949,287,1413,0.15947,0.19951
2008,Saxony,East,(2) Intermediate General/Vocational Qualification,0.34803,577,1413,0.32318,0.37288
2008,Saxony,East,(2c_gen) General Maturity Certificate,0.03178,40,1413,0.02263,0.04093
2008,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.04542,70,1413,0.03456,0.05628
2008,Saxony,East,(3a) Lower Tertiary Education,0.10270,176,1413,0.08686,0.11853
2008,Saxony,East,(3b) Higher Tertiary Education,0.09382,184,1413,0.07861,0.10903
2008,Saxony-Anhalt,East,(1b) General Elementary School,0.06133,42,784,0.04453,0.07814
2008,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.21862,183,784,0.18967,0.24757
2008,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.32155,280,784,0.28884,0.35427
2008,Saxony-Anhalt,East,(2c_gen) General Maturity Certificate,0.03337,39,784,0.02079,0.04596
2008,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.03743,39,784,0.02413,0.05072
2008,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.09540,107,784,0.07482,0.11598
2008,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.08128,94,784,0.06214,0.10042
2008,Thuringa,East,(1b) General Elementary School,0.05147,38,819,0.03633,0.06661
2008,Thuringa,East,(1c) Basic Vocational Qualification,0.23923,235,819,0.21000,0.26847
2008,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.37712,333,819,0.34391,0.41034
2008,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.03734,31,819,0.02435,0.05034
2008,Thuringa,East,(3a) Lower Tertiary Education,0.07061,95,819,0.05305,0.08816
2008,Thuringa,East,(3b) Higher Tertiary Education,0.04810,87,819,0.03344,0.06276
2009,Schleswig-Holstein,West,(1b) General Elementary School,0.06494,37,454,0.04225,0.08763
2009,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.27725,153,454,0.23603,0.31848
2009,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.21914,143,454,0.18104,0.25723
2009,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.07058,39,454,0.04699,0.09417
2009,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.05338,37,454,0.03268,0.07408
2009,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.05139,45,454,0.03106,0.07172
2009,Hamburg,West,(1c) Basic Vocational Qualification,0.21978,48,173,0.15789,0.28166
2009,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.23010,66,173,0.16720,0.29300
2009,Hamburg,West,(3b) Higher Tertiary Education,0.18211,59,173,0.12443,0.23979
2009,Lower Saxony,West,(0) No qualification (yet),0.01920,44,1600,0.01247,0.02592
2009,Lower Saxony,West,(1b) General Elementary School,0.08287,140,1600,0.06936,0.09638
2009,Lower Saxony,West,(1c) Basic Vocational Qualification,0.23709,452,1600,0.21625,0.25794
2009,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.26705,493,1600,0.24536,0.28873
2009,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.01952,43,1600,0.01274,0.02630
2009,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.05995,122,1600,0.04831,0.07158
2009,Lower Saxony,West,(3a) Lower Tertiary Education,0.05313,106,1600,0.04213,0.06412
2009,Lower Saxony,West,(3b) Higher Tertiary Education,0.08689,200,1600,0.07309,0.10070
2009,Bremen,West,(2) Intermediate General/Vocational Qualification,0.25756,38,38,0.11665,0.39846
2009,North Rhine-Westphalia,West,(0) No qualification (yet),0.02751,129,3596,0.02216,0.03286
2009,North Rhine-Westphalia,West,(1a) Inadequately completed,0.01430,47,3596,0.01042,0.01819
2009,North Rhine-Westphalia,West,(1b) General Elementary School,0.08567,329,3596,0.07652,0.09482
2009,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.26313,1058,3596,0.24873,0.27752
2009,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.17019,750,3596,0.15790,0.18247
2009,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.04159,167,3596,0.03506,0.04812
2009,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.08427,375,3596,0.07519,0.09335
2009,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.04809,240,3596,0.04109,0.05508
2009,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.08889,501,3596,0.07959,0.09820
2009,Hesse,West,(0) No qualification (yet),0.02056,34,1196,0.01251,0.02860
2009,Hesse,West,(1b) General Elementary School,0.08073,97,1196,0.06528,0.09617
2009,Hesse,West,(1c) Basic Vocational Qualification,0.20856,284,1196,0.18553,0.23160
2009,Hesse,West,(2) Intermediate General/Vocational Qualification,0.19380,292,1196,0.17139,0.21621
2009,Hesse,West,(2c_gen) General Maturity Certificate,0.05086,58,1196,0.03840,0.06331
2009,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.06863,113,1196,0.05430,0.08297
2009,Hesse,West,(3a) Lower Tertiary Education,0.04966,100,1196,0.03735,0.06198
2009,Hesse,West,(3b) Higher Tertiary Education,0.12890,218,1196,0.10990,0.14790
2009,"Rhineland-Palatinate, Saarland",West,(0) No qualification (yet),0.02168,32,1005,0.01267,0.03069
2009,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.12953,145,1005,0.10876,0.15030
2009,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.31070,359,1005,0.28208,0.33933
2009,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.17215,203,1005,0.14880,0.19550
2009,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.02781,32,1005,0.01764,0.03798
2009,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.05382,69,1005,0.03986,0.06778
2009,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.02947,59,1005,0.01901,0.03993
2009,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.06510,106,1005,0.04984,0.08036
2009,Baden-Wuerttemberg,West,(0) No qualification (yet),0.02382,61,2069,0.01725,0.03039
2009,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.02034,36,2069,0.01426,0.02642
2009,Baden-Wuerttemberg,West,(1b) General Elementary School,0.10039,224,2069,0.08744,0.11334
2009,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.22449,565,2069,0.20650,0.24247
2009,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.18492,491,2069,0.16819,0.20166
2009,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.03399,89,2069,0.02618,0.04180
2009,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.06570,160,2069,0.05502,0.07637
2009,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.06571,164,2069,0.05503,0.07639
2009,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.09967,279,2069,0.08676,0.11258
2009,Bavaria,West,(0) No qualification (yet),0.01722,80,2568,0.01218,0.02225
2009,Bavaria,West,(1b) General Elementary School,0.08681,233,2568,0.07592,0.09771
2009,Bavaria,West,(1c) Basic Vocational Qualification,0.31067,883,2568,0.29277,0.32858
2009,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.17447,597,2568,0.15979,0.18915
2009,Bavaria,West,(2c_gen) General Maturity Certificate,0.02331,71,2568,0.01748,0.02915
2009,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.06060,173,2568,0.05137,0.06984
2009,Bavaria,West,(3a) Lower Tertiary Education,0.05627,202,2568,0.04735,0.06518
2009,Bavaria,West,(3b) Higher Tertiary Education,0.08861,329,2568,0.07762,0.09960
2009,Berlin,West,(1c) Basic Vocational Qualification,0.11347,46,299,0.07746,0.14949
2009,Berlin,West,(2) Intermediate General/Vocational Qualification,0.22093,87,299,0.17382,0.26803
2009,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.07228,32,299,0.04288,0.10168
2009,Berlin,West,(3a) Lower Tertiary Education,0.08922,40,299,0.05685,0.12158
2009,Berlin,West,(3b) Higher Tertiary Education,0.17068,94,299,0.12796,0.21340
2009,Berlin,East,(1c) Basic Vocational Qualification,0.11484,41,260,0.07601,0.15367
2009,Berlin,East,(2) Intermediate General/Vocational Qualification,0.31183,106,260,0.25541,0.36825
2009,Berlin,East,(3a) Lower Tertiary Education,0.12561,45,260,0.08525,0.16598
