"year","bildungsniveau","bula_h","mean","median","n","lower_confidence","upper_confidence"
"2013","(Fach-)Abitur","Rheinland-Pfalz","7.94","7.5","172","7.74","8.14"
"2013","(Fach-)Abitur","Saarland","7.3","7.5","33","6.77","7.83"
"2013","(Fach-)Abitur","Sachsen","7.73","7.5","111","7.51","7.95"
"2013","(Fach-)Abitur","Sachsen-Anhalt","7.58","7.5","63","7.26","7.9"
"2013","(Fach-)Abitur","Schleswig-Holstein","7.88","7.5","105","7.59","8.17"
"2013","(Fach-)Abitur","Thüringen","8.11","7.5","65","7.75","8.47"
"2013","(noch) kein Abschluss","Baden-Württemberg","7.44","7.5","106","7.03","7.85"
"2013","(noch) kein Abschluss","Bayern","7.17","7.5","128","6.83","7.51"
"2013","(noch) kein Abschluss","Berlin","6.26","5.5","37","5.6","6.92"
"2013","(noch) kein Abschluss","Brandenburg","","","","",""
"2013","(noch) kein Abschluss","Bremen","","","","",""
"2013","(noch) kein Abschluss","Hamburg","","","","",""
"2013","(noch) kein Abschluss","Hessen","8.21","8.5","88","7.82","8.6"
"2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2013","(noch) kein Abschluss","Niedersachsen","7.35","7.5","99","6.95","7.75"
"2013","(noch) kein Abschluss","Nordrhein-Westfalen","7.45","7.5","291","7.24","7.66"
"2013","(noch) kein Abschluss","Rheinland-Pfalz","6.72","6.5","34","5.93","7.51"
"2013","(noch) kein Abschluss","Saarland","","","","",""
"2013","(noch) kein Abschluss","Sachsen","","","","",""
"2013","(noch) kein Abschluss","Sachsen-Anhalt","5.9","5.5","30","5.12","6.68"
"2013","(noch) kein Abschluss","Schleswig-Holstein","6.9","7.5","40","6.24","7.56"
"2013","(noch) kein Abschluss","Thüringen","","","","",""
"2013","AkademikerInnen","Baden-Württemberg","7.86","7.5","624","7.75","7.97"
"2013","AkademikerInnen","Bayern","7.81","7.5","809","7.71","7.91"
"2013","AkademikerInnen","Berlin","7.27","7.5","353","7.1","7.44"
"2013","AkademikerInnen","Brandenburg","6.71","6.5","231","6.49","6.93"
"2013","AkademikerInnen","Bremen","7.64","7.5","43","7.23","8.05"
"2013","AkademikerInnen","Hamburg","7.96","7.5","140","7.74","8.18"
"2013","AkademikerInnen","Hessen","7.8","7.5","454","7.67","7.93"
"2013","AkademikerInnen","Mecklenburg-Vorpommern","7.41","7.5","131","7.15","7.67"
"2013","AkademikerInnen","Niedersachsen","7.74","7.5","427","7.6","7.88"
"2013","AkademikerInnen","Nordrhein-Westfalen","7.81","7.5","1051","7.73","7.89"
"2013","AkademikerInnen","Rheinland-Pfalz","7.9","7.5","196","7.72","8.08"
"2013","AkademikerInnen","Saarland","8.06","7.5","44","7.53","8.59"
"2013","AkademikerInnen","Sachsen","7.29","7.5","395","7.12","7.46"
"2013","AkademikerInnen","Sachsen-Anhalt","7.1","7.5","209","6.89","7.31"
"2013","AkademikerInnen","Schleswig-Holstein","7.85","7.5","123","7.61","8.09"
"2013","AkademikerInnen","Thüringen","7.35","6.5","189","7.14","7.56"
"2013","Hauptschulabschluss","Baden-Württemberg","7.04","6.5","1006","6.92","7.16"
"2013","Hauptschulabschluss","Bayern","7.06","6.5","1442","6.97","7.15"
"2013","Hauptschulabschluss","Berlin","6.81","6.5","162","6.49","7.13"
"2013","Hauptschulabschluss","Brandenburg","6.31","6.5","239","6.05","6.57"
"2013","Hauptschulabschluss","Bremen","6.97","7.5","48","6.34","7.6"
"2013","Hauptschulabschluss","Hamburg","7","7.5","114","6.66","7.34"
"2013","Hauptschulabschluss","Hessen","6.96","6.5","486","6.79","7.13"
"2013","Hauptschulabschluss","Mecklenburg-Vorpommern","6.79","6.5","101","6.38","7.2"
"2013","Hauptschulabschluss","Niedersachsen","7.08","6.5","755","6.95","7.21"
"2013","Hauptschulabschluss","Nordrhein-Westfalen","7.08","6.5","1666","6.99","7.17"
"2013","Hauptschulabschluss","Rheinland-Pfalz","7.26","7.5","520","7.11","7.41"
"2013","Hauptschulabschluss","Saarland","6.87","6.5","100","6.46","7.28"
"2013","Hauptschulabschluss","Sachsen","6.41","6.5","288","6.18","6.64"
"2013","Hauptschulabschluss","Sachsen-Anhalt","6.71","6.5","246","6.45","6.97"
"2013","Hauptschulabschluss","Schleswig-Holstein","7.42","7.5","271","7.22","7.62"
"2013","Hauptschulabschluss","Thüringen","6.58","6.5","247","6.35","6.81"
"2013","Realschulabschluss","Baden-Württemberg","7.47","7.5","609","7.34","7.6"
"2013","Realschulabschluss","Bayern","7.48","7.5","734","7.35","7.61"
"2013","Realschulabschluss","Berlin","6.9","6.5","232","6.67","7.13"
"2013","Realschulabschluss","Brandenburg","6.96","6.5","270","6.75","7.17"
"2013","Realschulabschluss","Bremen","6.25","6.5","33","5.5","7"
"2013","Realschulabschluss","Hamburg","7.93","7.5","85","7.63","8.23"
"2013","Realschulabschluss","Hessen","7.52","7.5","331","7.34","7.7"
"2013","Realschulabschluss","Mecklenburg-Vorpommern","7.02","6.5","185","6.76","7.28"
"2013","Realschulabschluss","Niedersachsen","7.58","7.5","568","7.45","7.71"
"2013","Realschulabschluss","Nordrhein-Westfalen","7.43","7.5","901","7.33","7.53"
"2013","Realschulabschluss","Rheinland-Pfalz","7.38","7.5","212","7.17","7.59"
"2013","Realschulabschluss","Saarland","7.55","7.5","38","7.08","8.02"
"2013","Realschulabschluss","Sachsen","6.93","6.5","557","6.78","7.08"
"2013","Realschulabschluss","Sachsen-Anhalt","6.86","6.5","293","6.65","7.07"
"2013","Realschulabschluss","Schleswig-Holstein","7.88","7.5","184","7.68","8.08"
"2013","Realschulabschluss","Thüringen","6.88","6.5","307","6.68","7.08"
"2014","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2014","(Fach-)Abitur","Bayern","","","","",""
"2014","(Fach-)Abitur","Berlin","","","","",""
"2014","(Fach-)Abitur","Brandenburg","","","","",""
"2014","(Fach-)Abitur","Bremen","","","","",""
"2014","(Fach-)Abitur","Hamburg","","","","",""
"2014","(Fach-)Abitur","Hessen","","","","",""
"2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2014","(Fach-)Abitur","Niedersachsen","","","","",""
"2014","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2014","(Fach-)Abitur","Rheinland-Pfalz","","","","",""
"2014","(Fach-)Abitur","Saarland","","","","",""
"2014","(Fach-)Abitur","Sachsen","","","","",""
"2014","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2014","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2014","(Fach-)Abitur","Thüringen","","","","",""
"2014","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2014","(noch) kein Abschluss","Bayern","","","","",""
"2014","(noch) kein Abschluss","Berlin","","","","",""
"2014","(noch) kein Abschluss","Brandenburg","","","","",""
"2014","(noch) kein Abschluss","Bremen","","","","",""
"2014","(noch) kein Abschluss","Hamburg","","","","",""
"2014","(noch) kein Abschluss","Hessen","","","","",""
"2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2014","(noch) kein Abschluss","Niedersachsen","","","","",""
"2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2014","(noch) kein Abschluss","Rheinland-Pfalz","","","","",""
"2014","(noch) kein Abschluss","Saarland","","","","",""
"2014","(noch) kein Abschluss","Sachsen","","","","",""
"2014","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2014","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2014","(noch) kein Abschluss","Thüringen","","","","",""
"2014","AkademikerInnen","Baden-Württemberg","","","","",""
"2014","AkademikerInnen","Bayern","","","","",""
"2014","AkademikerInnen","Berlin","","","","",""
"2014","AkademikerInnen","Brandenburg","","","","",""
"2014","AkademikerInnen","Bremen","","","","",""
"2014","AkademikerInnen","Hamburg","","","","",""
"2014","AkademikerInnen","Hessen","","","","",""
"2014","AkademikerInnen","Mecklenburg-Vorpommern","","","","",""
"2014","AkademikerInnen","Niedersachsen","","","","",""
"2014","AkademikerInnen","Nordrhein-Westfalen","","","","",""
"2014","AkademikerInnen","Rheinland-Pfalz","","","","",""
"2014","AkademikerInnen","Saarland","","","","",""
"2014","AkademikerInnen","Sachsen","","","","",""
"2014","AkademikerInnen","Sachsen-Anhalt","","","","",""
"2014","AkademikerInnen","Schleswig-Holstein","","","","",""
"2014","AkademikerInnen","Thüringen","","","","",""
"2014","Hauptschulabschluss","Baden-Württemberg","","","","",""
"2014","Hauptschulabschluss","Bayern","","","","",""
"2014","Hauptschulabschluss","Berlin","","","","",""
"2014","Hauptschulabschluss","Brandenburg","","","","",""
"2014","Hauptschulabschluss","Bremen","","","","",""
"2014","Hauptschulabschluss","Hamburg","","","","",""
"2014","Hauptschulabschluss","Hessen","","","","",""
"2014","Hauptschulabschluss","Mecklenburg-Vorpommern","","","","",""
"2014","Hauptschulabschluss","Niedersachsen","","","","",""
"2014","Hauptschulabschluss","Nordrhein-Westfalen","","","","",""
"2014","Hauptschulabschluss","Rheinland-Pfalz","","","","",""
"2014","Hauptschulabschluss","Saarland","","","","",""
"2014","Hauptschulabschluss","Sachsen","","","","",""
"2014","Hauptschulabschluss","Sachsen-Anhalt","","","","",""
"2014","Hauptschulabschluss","Schleswig-Holstein","","","","",""
"2014","Hauptschulabschluss","Thüringen","","","","",""
"2014","Realschulabschluss","Baden-Württemberg","","","","",""
"2014","Realschulabschluss","Bayern","","","","",""
"2014","Realschulabschluss","Berlin","","","","",""
"2014","Realschulabschluss","Brandenburg","","","","",""
"2014","Realschulabschluss","Bremen","","","","",""
"2014","Realschulabschluss","Hamburg","","","","",""
"2014","Realschulabschluss","Hessen","","","","",""
"2014","Realschulabschluss","Mecklenburg-Vorpommern","","","","",""
"2014","Realschulabschluss","Niedersachsen","","","","",""
"2014","Realschulabschluss","Nordrhein-Westfalen","","","","",""
"2014","Realschulabschluss","Rheinland-Pfalz","","","","",""
"2014","Realschulabschluss","Saarland","","","","",""
"2014","Realschulabschluss","Sachsen","","","","",""
"2014","Realschulabschluss","Sachsen-Anhalt","","","","",""
"2014","Realschulabschluss","Schleswig-Holstein","","","","",""
"2014","Realschulabschluss","Thüringen","","","","",""
"2015","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2015","(Fach-)Abitur","Bayern","","","","",""
"2015","(Fach-)Abitur","Berlin","","","","",""
"2015","(Fach-)Abitur","Brandenburg","","","","",""
"2015","(Fach-)Abitur","Bremen","","","","",""
"2015","(Fach-)Abitur","Hamburg","","","","",""
"2015","(Fach-)Abitur","Hessen","","","","",""
"2015","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2015","(Fach-)Abitur","Niedersachsen","","","","",""
"2015","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2015","(Fach-)Abitur","Rheinland-Pfalz","","","","",""
"2015","(Fach-)Abitur","Saarland","","","","",""
"2015","(Fach-)Abitur","Sachsen","","","","",""
"2015","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2015","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2015","(Fach-)Abitur","Thüringen","","","","",""
"2015","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2015","(noch) kein Abschluss","Bayern","","","","",""
"2015","(noch) kein Abschluss","Berlin","","","","",""
"2015","(noch) kein Abschluss","Brandenburg","","","","",""
"2015","(noch) kein Abschluss","Bremen","","","","",""
"2015","(noch) kein Abschluss","Hamburg","","","","",""
"2015","(noch) kein Abschluss","Hessen","","","","",""
"2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2015","(noch) kein Abschluss","Niedersachsen","","","","",""
"2015","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2015","(noch) kein Abschluss","Rheinland-Pfalz","","","","",""
"2015","(noch) kein Abschluss","Saarland","","","","",""
"2015","(noch) kein Abschluss","Sachsen","","","","",""
"2015","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2015","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2015","(noch) kein Abschluss","Thüringen","","","","",""
"2015","AkademikerInnen","Baden-Württemberg","","","","",""
"2015","AkademikerInnen","Bayern","","","","",""
"2015","AkademikerInnen","Berlin","","","","",""
"2015","AkademikerInnen","Brandenburg","","","","",""
"2015","AkademikerInnen","Bremen","","","","",""
"2015","AkademikerInnen","Hamburg","","","","",""
"2015","AkademikerInnen","Hessen","","","","",""
"2015","AkademikerInnen","Mecklenburg-Vorpommern","","","","",""
"2015","AkademikerInnen","Niedersachsen","","","","",""
"2015","AkademikerInnen","Nordrhein-Westfalen","","","","",""
"2015","AkademikerInnen","Rheinland-Pfalz","","","","",""
"2015","AkademikerInnen","Saarland","","","","",""
"2015","AkademikerInnen","Sachsen","","","","",""
"2015","AkademikerInnen","Sachsen-Anhalt","","","","",""
"2015","AkademikerInnen","Schleswig-Holstein","","","","",""
"2015","AkademikerInnen","Thüringen","","","","",""
"2015","Hauptschulabschluss","Baden-Württemberg","","","","",""
"2015","Hauptschulabschluss","Bayern","","","","",""
"2015","Hauptschulabschluss","Berlin","","","","",""
"2015","Hauptschulabschluss","Brandenburg","","","","",""
"2015","Hauptschulabschluss","Bremen","","","","",""
"2015","Hauptschulabschluss","Hamburg","","","","",""
"2015","Hauptschulabschluss","Hessen","","","","",""
"2015","Hauptschulabschluss","Mecklenburg-Vorpommern","","","","",""
"2015","Hauptschulabschluss","Niedersachsen","","","","",""
"2015","Hauptschulabschluss","Nordrhein-Westfalen","","","","",""
"2015","Hauptschulabschluss","Rheinland-Pfalz","","","","",""
"2015","Hauptschulabschluss","Saarland","","","","",""
"2015","Hauptschulabschluss","Sachsen","","","","",""
"2015","Hauptschulabschluss","Sachsen-Anhalt","","","","",""
"2015","Hauptschulabschluss","Schleswig-Holstein","","","","",""
"2015","Hauptschulabschluss","Thüringen","","","","",""
"2015","Realschulabschluss","Baden-Württemberg","","","","",""
"2015","Realschulabschluss","Bayern","","","","",""
"2015","Realschulabschluss","Berlin","","","","",""
"2015","Realschulabschluss","Brandenburg","","","","",""
"2015","Realschulabschluss","Bremen","","","","",""
"2015","Realschulabschluss","Hamburg","","","","",""
"2015","Realschulabschluss","Hessen","","","","",""
"2015","Realschulabschluss","Mecklenburg-Vorpommern","","","","",""
"2015","Realschulabschluss","Niedersachsen","","","","",""
"2015","Realschulabschluss","Nordrhein-Westfalen","","","","",""
"2015","Realschulabschluss","Rheinland-Pfalz","","","","",""
"2015","Realschulabschluss","Saarland","","","","",""
"2015","Realschulabschluss","Sachsen","","","","",""
"2015","Realschulabschluss","Sachsen-Anhalt","","","","",""
"2015","Realschulabschluss","Schleswig-Holstein","","","","",""
"2015","Realschulabschluss","Thüringen","","","","",""
"2016","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2016","(Fach-)Abitur","Bayern","","","","",""
"2016","(Fach-)Abitur","Berlin","","","","",""
"2016","(Fach-)Abitur","Brandenburg","","","","",""
"2016","(Fach-)Abitur","Bremen","","","","",""
"2016","(Fach-)Abitur","Hamburg","","","","",""
"2016","(Fach-)Abitur","Hessen","","","","",""
"2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2016","(Fach-)Abitur","Niedersachsen","","","","",""
"2016","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2016","(Fach-)Abitur","Rheinland-Pfalz","","","","",""
"2016","(Fach-)Abitur","Saarland","","","","",""
"2016","(Fach-)Abitur","Sachsen","","","","",""
"2016","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2016","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2016","(Fach-)Abitur","Thüringen","","","","",""
"2016","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2016","(noch) kein Abschluss","Bayern","","","","",""
"2016","(noch) kein Abschluss","Berlin","","","","",""
"2016","(noch) kein Abschluss","Brandenburg","","","","",""
"2016","(noch) kein Abschluss","Bremen","","","","",""
"2016","(noch) kein Abschluss","Hamburg","","","","",""
"2016","(noch) kein Abschluss","Hessen","","","","",""
"2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2016","(noch) kein Abschluss","Niedersachsen","","","","",""
"2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2016","(noch) kein Abschluss","Rheinland-Pfalz","","","","",""
"2016","(noch) kein Abschluss","Saarland","","","","",""
"2016","(noch) kein Abschluss","Sachsen","","","","",""
"2016","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2016","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2016","(noch) kein Abschluss","Thüringen","","","","",""
"2016","AkademikerInnen","Baden-Württemberg","","","","",""
"2016","AkademikerInnen","Bayern","","","","",""
"2016","AkademikerInnen","Berlin","","","","",""
"2016","AkademikerInnen","Brandenburg","","","","",""
"2016","AkademikerInnen","Bremen","","","","",""
"2016","AkademikerInnen","Hamburg","","","","",""
"2016","AkademikerInnen","Hessen","","","","",""
"2016","AkademikerInnen","Mecklenburg-Vorpommern","","","","",""
"2016","AkademikerInnen","Niedersachsen","","","","",""
"2016","AkademikerInnen","Nordrhein-Westfalen","","","","",""
"2016","AkademikerInnen","Rheinland-Pfalz","","","","",""
"2016","AkademikerInnen","Saarland","","","","",""
"2016","AkademikerInnen","Sachsen","","","","",""
"2016","AkademikerInnen","Sachsen-Anhalt","","","","",""
"2016","AkademikerInnen","Schleswig-Holstein","","","","",""
"2016","AkademikerInnen","Thüringen","","","","",""
"2016","Hauptschulabschluss","Baden-Württemberg","","","","",""
"2016","Hauptschulabschluss","Bayern","","","","",""
"2016","Hauptschulabschluss","Berlin","","","","",""
"2016","Hauptschulabschluss","Brandenburg","","","","",""
"2016","Hauptschulabschluss","Bremen","","","","",""
"2016","Hauptschulabschluss","Hamburg","","","","",""
"2016","Hauptschulabschluss","Hessen","","","","",""
"2016","Hauptschulabschluss","Mecklenburg-Vorpommern","","","","",""
"2016","Hauptschulabschluss","Niedersachsen","","","","",""
"2016","Hauptschulabschluss","Nordrhein-Westfalen","","","","",""
"2016","Hauptschulabschluss","Rheinland-Pfalz","","","","",""
"2016","Hauptschulabschluss","Saarland","","","","",""
"2016","Hauptschulabschluss","Sachsen","","","","",""
"2016","Hauptschulabschluss","Sachsen-Anhalt","","","","",""
"2016","Hauptschulabschluss","Schleswig-Holstein","","","","",""
"2016","Hauptschulabschluss","Thüringen","","","","",""
"2016","Realschulabschluss","Baden-Württemberg","","","","",""
"2016","Realschulabschluss","Bayern","","","","",""
"2016","Realschulabschluss","Berlin","","","","",""
"2016","Realschulabschluss","Brandenburg","","","","",""
"2016","Realschulabschluss","Bremen","","","","",""
"2016","Realschulabschluss","Hamburg","","","","",""
"2016","Realschulabschluss","Hessen","","","","",""
"2016","Realschulabschluss","Mecklenburg-Vorpommern","","","","",""
"2016","Realschulabschluss","Niedersachsen","","","","",""
"2016","Realschulabschluss","Nordrhein-Westfalen","","","","",""
"2016","Realschulabschluss","Rheinland-Pfalz","","","","",""
"2016","Realschulabschluss","Saarland","","","","",""
"2016","Realschulabschluss","Sachsen","","","","",""
"2016","Realschulabschluss","Sachsen-Anhalt","","","","",""
"2016","Realschulabschluss","Schleswig-Holstein","","","","",""
"2016","Realschulabschluss","Thüringen","","","","",""
"2017","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2017","(Fach-)Abitur","Bayern","","","","",""
"2017","(Fach-)Abitur","Berlin","","","","",""
"2017","(Fach-)Abitur","Brandenburg","","","","",""
"2017","(Fach-)Abitur","Bremen","","","","",""
"2017","(Fach-)Abitur","Hamburg","","","","",""
"2017","(Fach-)Abitur","Hessen","","","","",""
"2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2017","(Fach-)Abitur","Niedersachsen","","","","",""
"2017","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2017","(Fach-)Abitur","Rheinland-Pfalz","","","","",""
"2017","(Fach-)Abitur","Saarland","","","","",""
"2017","(Fach-)Abitur","Sachsen","","","","",""
"2017","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2017","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2017","(Fach-)Abitur","Thüringen","","","","",""
"2017","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2017","(noch) kein Abschluss","Bayern","","","","",""
"2017","(noch) kein Abschluss","Berlin","","","","",""
"2017","(noch) kein Abschluss","Brandenburg","","","","",""
"2017","(noch) kein Abschluss","Bremen","","","","",""
"2017","(noch) kein Abschluss","Hamburg","","","","",""
"2017","(noch) kein Abschluss","Hessen","","","","",""
"2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2017","(noch) kein Abschluss","Niedersachsen","","","","",""
"2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2017","(noch) kein Abschluss","Rheinland-Pfalz","","","","",""
"2017","(noch) kein Abschluss","Saarland","","","","",""
"2017","(noch) kein Abschluss","Sachsen","","","","",""
"2017","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2017","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2017","(noch) kein Abschluss","Thüringen","","","","",""
"2017","AkademikerInnen","Baden-Württemberg","","","","",""
"2017","AkademikerInnen","Bayern","","","","",""
"2017","AkademikerInnen","Berlin","","","","",""
"2017","AkademikerInnen","Brandenburg","","","","",""
"2017","AkademikerInnen","Bremen","","","","",""
"2017","AkademikerInnen","Hamburg","","","","",""
"2017","AkademikerInnen","Hessen","","","","",""
"2017","AkademikerInnen","Mecklenburg-Vorpommern","","","","",""
"2017","AkademikerInnen","Niedersachsen","","","","",""
"2017","AkademikerInnen","Nordrhein-Westfalen","","","","",""
"2017","AkademikerInnen","Rheinland-Pfalz","","","","",""
"2017","AkademikerInnen","Saarland","","","","",""
"2017","AkademikerInnen","Sachsen","","","","",""
"2017","AkademikerInnen","Sachsen-Anhalt","","","","",""
"2017","AkademikerInnen","Schleswig-Holstein","","","","",""
"2017","AkademikerInnen","Thüringen","","","","",""
"2017","Hauptschulabschluss","Baden-Württemberg","","","","",""
"2017","Hauptschulabschluss","Bayern","","","","",""
"2017","Hauptschulabschluss","Berlin","","","","",""
"2017","Hauptschulabschluss","Brandenburg","","","","",""
"2017","Hauptschulabschluss","Bremen","","","","",""
"2017","Hauptschulabschluss","Hamburg","","","","",""
"2017","Hauptschulabschluss","Hessen","","","","",""
"2017","Hauptschulabschluss","Mecklenburg-Vorpommern","","","","",""
"2017","Hauptschulabschluss","Niedersachsen","","","","",""
"2017","Hauptschulabschluss","Nordrhein-Westfalen","","","","",""
"2017","Hauptschulabschluss","Rheinland-Pfalz","","","","",""
"2017","Hauptschulabschluss","Saarland","","","","",""
"2017","Hauptschulabschluss","Sachsen","","","","",""
"2017","Hauptschulabschluss","Sachsen-Anhalt","","","","",""
"2017","Hauptschulabschluss","Schleswig-Holstein","","","","",""
"2017","Hauptschulabschluss","Thüringen","","","","",""
"2017","Realschulabschluss","Baden-Württemberg","","","","",""
"2017","Realschulabschluss","Bayern","","","","",""
"2017","Realschulabschluss","Berlin","","","","",""
"2017","Realschulabschluss","Brandenburg","","","","",""
"2017","Realschulabschluss","Bremen","","","","",""
"2017","Realschulabschluss","Hamburg","","","","",""
"2017","Realschulabschluss","Hessen","","","","",""
"2017","Realschulabschluss","Mecklenburg-Vorpommern","","","","",""
"2017","Realschulabschluss","Niedersachsen","","","","",""
"2017","Realschulabschluss","Nordrhein-Westfalen","","","","",""
"2017","Realschulabschluss","Rheinland-Pfalz","","","","",""
"2017","Realschulabschluss","Saarland","","","","",""
"2017","Realschulabschluss","Sachsen","","","","",""
"2017","Realschulabschluss","Sachsen-Anhalt","","","","",""
"2017","Realschulabschluss","Schleswig-Holstein","","","","",""
"2017","Realschulabschluss","Thüringen","","","","",""
"2018","(Fach-)Abitur","Baden-Württemberg","7.67","7.5","441","7.53","7.81"
"2018","(Fach-)Abitur","Bayern","7.78","7.5","525","7.66","7.9"
"2018","(Fach-)Abitur","Berlin","8.05","7.5","144","7.83","8.27"
"2018","(Fach-)Abitur","Brandenburg","7.35","6.5","118","7.11","7.59"
"2018","(Fach-)Abitur","Bremen","6.92","7.5","32","6.31","7.53"
"2018","(Fach-)Abitur","Hamburg","8.12","7.5","87","7.85","8.39"
"2018","(Fach-)Abitur","Hessen","7.86","7.5","314","7.69","8.03"
"2018","(Fach-)Abitur","Mecklenburg-Vorpommern","8.07","7.5","66","7.82","8.32"
"2018","(Fach-)Abitur","Niedersachsen","7.84","7.5","401","7.69","7.99"
"2018","(Fach-)Abitur","Nordrhein-Westfalen","7.78","7.5","1139","7.69","7.87"
"2018","(Fach-)Abitur","Rheinland-Pfalz","7.79","7.5","206","7.58","8"
"2018","(Fach-)Abitur","Saarland","7.18","7.5","31","6.56","7.8"
"2018","(Fach-)Abitur","Sachsen","7.76","7.5","160","7.56","7.96"
"2018","(Fach-)Abitur","Sachsen-Anhalt","7.81","7.5","96","7.5","8.12"
"2018","(Fach-)Abitur","Schleswig-Holstein","7.97","7.5","150","7.75","8.19"
"2018","(Fach-)Abitur","Thüringen","8.17","7.5","89","7.91","8.43"
"2018","(noch) kein Abschluss","Baden-Württemberg","6.96","7.5","65","6.43","7.49"
"2018","(noch) kein Abschluss","Bayern","7.62","7.5","99","7.21","8.03"
"2018","(noch) kein Abschluss","Berlin","7.51","7.5","31","6.79","8.23"
"2018","(noch) kein Abschluss","Brandenburg","","","","",""
"2018","(noch) kein Abschluss","Bremen","","","","",""
"2018","(noch) kein Abschluss","Hamburg","","","","",""
"2018","(noch) kein Abschluss","Hessen","7.86","7.5","63","7.46","8.26"
"2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2018","(noch) kein Abschluss","Niedersachsen","7.27","7.5","109","6.89","7.65"
"2018","(noch) kein Abschluss","Nordrhein-Westfalen","7.25","7.5","267","7.02","7.48"
"2018","(noch) kein Abschluss","Rheinland-Pfalz","8.01","7.5","40","7.5","8.52"
"2018","(noch) kein Abschluss","Saarland","","","","",""
"2018","(noch) kein Abschluss","Sachsen","7.23","7.5","37","6.64","7.82"
"2018","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2018","(noch) kein Abschluss","Schleswig-Holstein","7.42","7.5","33","6.68","8.16"
"2018","(noch) kein Abschluss","Thüringen","","","","",""
"2018","AkademikerInnen","Baden-Württemberg","8.01","7.5","812","7.92","8.1"
"2018","AkademikerInnen","Bayern","7.93","7.5","976","7.84","8.02"
"2018","AkademikerInnen","Berlin","8.02","7.5","420","7.89","8.15"
"2018","AkademikerInnen","Brandenburg","7.48","7.5","236","7.29","7.67"
"2018","AkademikerInnen","Bremen","7.85","7.5","61","7.45","8.25"
"2018","AkademikerInnen","Hamburg","7.74","7.5","171","7.53","7.95"
"2018","AkademikerInnen","Hessen","7.81","7.5","483","7.69","7.93"
"2018","AkademikerInnen","Mecklenburg-Vorpommern","7.52","7.5","140","7.27","7.77"
"2018","AkademikerInnen","Niedersachsen","7.92","7.5","535","7.8","8.04"
"2018","AkademikerInnen","Nordrhein-Westfalen","7.98","7.5","1164","7.91","8.05"
"2018","AkademikerInnen","Rheinland-Pfalz","8.15","7.5","236","7.99","8.31"
"2018","AkademikerInnen","Saarland","7.62","7.5","42","7.16","8.08"
"2018","AkademikerInnen","Sachsen","7.59","7.5","418","7.44","7.74"
"2018","AkademikerInnen","Sachsen-Anhalt","7.51","7.5","213","7.32","7.7"
"2018","AkademikerInnen","Schleswig-Holstein","8.17","7.5","188","7.98","8.36"
"2018","AkademikerInnen","Thüringen","7.66","7.5","212","7.47","7.85"
"2018","Hauptschulabschluss","Baden-Württemberg","7.26","7.5","720","7.13","7.39"
