year,bula_h,sampreg,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Bremen,West,Never,0.24993,72,265,0.19770,0.30215
2017,North Rhine-Westphalia,West,At least once per week,0.04347,278,6471,0.03850,0.04844
2017,North Rhine-Westphalia,West,At least once per month,0.21726,1294,6471,0.20721,0.22730
2017,North Rhine-Westphalia,West,Seldom,0.46145,2773,6471,0.44930,0.47360
2017,North Rhine-Westphalia,West,Never,0.27783,2126,6471,0.26691,0.28874
2017,Hesse,West,At least once per week,0.04196,76,2150,0.03348,0.05044
2017,Hesse,West,At least once per month,0.22817,421,2150,0.21043,0.24591
2017,Hesse,West,Seldom,0.45441,910,2150,0.43336,0.47546
2017,Hesse,West,Never,0.27546,743,2150,0.25657,0.29435
2017,"Rhineland-Palatinate, Saarland",West,At least once per week,0.04094,65,1780,0.03174,0.05015
2017,"Rhineland-Palatinate, Saarland",West,At least once per month,0.15155,277,1780,0.13488,0.16821
2017,"Rhineland-Palatinate, Saarland",West,Seldom,0.47078,764,1780,0.44758,0.49397
2017,"Rhineland-Palatinate, Saarland",West,Never,0.33673,674,1780,0.31477,0.35869
2017,Baden-Wuerttemberg,West,At least once per week,0.04342,124,3468,0.03664,0.05021
2017,Baden-Wuerttemberg,West,At least once per month,0.23167,725,3468,0.21763,0.24571
2017,Baden-Wuerttemberg,West,Seldom,0.42037,1483,3468,0.40394,0.43680
2017,Baden-Wuerttemberg,West,Never,0.30454,1136,3468,0.28922,0.31986
2017,Bavaria,West,At least once per week,0.04598,197,4615,0.03994,0.05202
2017,Bavaria,West,At least once per month,0.23093,1045,4615,0.21877,0.24309
2017,Bavaria,West,Seldom,0.45585,2072,4615,0.44148,0.47022
2017,Bavaria,West,Never,0.26723,1301,4615,0.25447,0.28000
2017,Berlin,West,At least once per month,0.31201,163,585,0.27443,0.34958
2017,Berlin,West,Seldom,0.39024,293,585,0.35068,0.42980
2017,Berlin,West,Never,0.23728,129,585,0.20278,0.27178
2017,Berlin,East,At least once per month,0.23826,107,459,0.19924,0.27727
2017,Berlin,East,Seldom,0.48408,229,459,0.43831,0.52985
2017,Berlin,East,Never,0.24501,123,459,0.20562,0.28440
2017,Brandenburg,East,At least once per month,0.17701,184,1139,0.15484,0.19919
2017,Brandenburg,East,Seldom,0.49380,568,1139,0.46475,0.52285
2017,Brandenburg,East,Never,0.30089,387,1139,0.27424,0.32754
2017,Mecklenburg-Western Pomerania,East,At least once per month,0.20649,102,594,0.17391,0.23907
2017,Mecklenburg-Western Pomerania,East,Seldom,0.50619,321,594,0.46595,0.54643
2017,Mecklenburg-Western Pomerania,East,Never,0.24110,171,594,0.20667,0.27553
2017,Saxony,East,At least once per week,0.05102,88,1800,0.04085,0.06118
2017,Saxony,East,At least once per month,0.18957,334,1800,0.17146,0.20768
2017,Saxony,East,Seldom,0.49452,855,1800,0.47142,0.51762
2017,Saxony,East,Never,0.26490,523,1800,0.24450,0.28529
2017,Saxony-Anhalt,East,At least once per month,0.18200,183,1014,0.15824,0.20576
2017,Saxony-Anhalt,East,Seldom,0.39490,431,1014,0.36480,0.42501
2017,Saxony-Anhalt,East,Never,0.39396,400,1014,0.36387,0.42405
2017,Thuringa,East,At least once per week,0.03308,35,1073,0.02238,0.04379
2017,Thuringa,East,At least once per month,0.18697,170,1073,0.16363,0.21031
2017,Thuringa,East,Seldom,0.48299,508,1073,0.45308,0.51291
2017,Thuringa,East,Never,0.29696,360,1073,0.26961,0.32431
2019,Schleswig-Holstein,West,At least once per month,0.22829,236,1110,0.20359,0.25300
2019,Schleswig-Holstein,West,Seldom,0.46898,509,1110,0.43961,0.49835
2019,Schleswig-Holstein,West,Never,0.28746,365,1110,0.26083,0.31410
2019,Hamburg,West,At least once per month,0.23996,132,566,0.20474,0.27517
2019,Hamburg,West,Seldom,0.39738,249,566,0.35703,0.43773
2019,Hamburg,West,Never,0.32403,185,566,0.28544,0.36262
2019,Lower Saxony,West,At least once per week,0.01849,72,2856,0.01354,0.02343
2019,Lower Saxony,West,At least once per month,0.20375,619,2856,0.18897,0.21852
2019,Lower Saxony,West,Seldom,0.47495,1274,2856,0.45663,0.49327
2019,Lower Saxony,West,Never,0.30282,891,2856,0.28596,0.31967
2019,Bremen,West,At least once per month,0.26495,78,278,0.21297,0.31692
2019,Bremen,West,Seldom,0.51035,147,278,0.45148,0.56922
2019,Bremen,West,Never,0.22016,53,278,0.17136,0.26895
2019,North Rhine-Westphalia,West,At least once per week,0.02244,119,6182,0.01875,0.02613
2019,North Rhine-Westphalia,West,At least once per month,0.20692,1196,6182,0.19682,0.21702
2019,North Rhine-Westphalia,West,Seldom,0.44083,2717,6182,0.42845,0.45320
2019,North Rhine-Westphalia,West,Never,0.32982,2150,6182,0.31810,0.34154
2019,Hesse,West,At least once per week,0.01512,34,1985,0.00975,0.02049
2019,Hesse,West,At least once per month,0.22894,407,1985,0.21046,0.24743
2019,Hesse,West,Seldom,0.45737,920,1985,0.43545,0.47929
2019,Hesse,West,Never,0.29856,624,1985,0.27842,0.31870
2019,"Rhineland-Palatinate, Saarland",West,At least once per month,0.15915,265,1622,0.14135,0.17696
2019,"Rhineland-Palatinate, Saarland",West,Seldom,0.45555,687,1622,0.43131,0.47980
2019,"Rhineland-Palatinate, Saarland",West,Never,0.37346,670,1622,0.34991,0.39701
2019,Baden-Wuerttemberg,West,At least once per week,0.02554,62,3153,0.02003,0.03104
2019,Baden-Wuerttemberg,West,At least once per month,0.21813,649,3153,0.20372,0.23255
2019,Baden-Wuerttemberg,West,Seldom,0.43933,1416,3153,0.42200,0.45665
2019,Baden-Wuerttemberg,West,Never,0.31701,1026,3153,0.30076,0.33325
2019,Bavaria,West,At least once per week,0.02029,101,4288,0.01607,0.02451
2019,Bavaria,West,At least once per month,0.22499,914,4288,0.21249,0.23749
2019,Bavaria,West,Seldom,0.43948,1922,4288,0.42462,0.45434
2019,Bavaria,West,Never,0.31523,1351,4288,0.30132,0.32914
2019,Berlin,West,At least once per month,0.28609,174,612,0.25026,0.32193
2019,Berlin,West,Seldom,0.43665,272,612,0.39732,0.47598
2019,Berlin,West,Never,0.25612,166,612,0.22151,0.29073
2019,Berlin,East,At least once per month,0.17934,94,393,0.14136,0.21732
2019,Berlin,East,Seldom,0.50694,193,393,0.45745,0.55644
2019,Berlin,East,Never,0.25883,106,393,0.21547,0.30219
2019,Brandenburg,East,At least once per month,0.17185,194,1184,0.15036,0.19335
2019,Brandenburg,East,Seldom,0.48672,569,1184,0.45823,0.51520
2019,Brandenburg,East,Never,0.33073,421,1184,0.30392,0.35754
2019,Mecklenburg-Western Pomerania,East,At least once per month,0.17428,114,638,0.14482,0.20374
2019,Mecklenburg-Western Pomerania,East,Seldom,0.50861,324,638,0.46978,0.54743
2019,Mecklenburg-Western Pomerania,East,Never,0.30262,200,638,0.26694,0.33829
2019,Saxony,East,At least once per week,0.01702,32,1735,0.01093,0.02311
2019,Saxony,East,At least once per month,0.19026,312,1735,0.17178,0.20873
2019,Saxony,East,Seldom,0.50353,861,1735,0.48000,0.52707
2019,Saxony,East,Never,0.28919,530,1735,0.26785,0.31053
2019,Saxony-Anhalt,East,At least once per month,0.17536,158,964,0.15134,0.19938
2019,Saxony-Anhalt,East,Seldom,0.42377,465,964,0.39256,0.45498
2019,Saxony-Anhalt,East,Never,0.37909,341,964,0.34845,0.40973
2019,Thuringa,East,At least once per month,0.16726,165,972,0.14379,0.19074
2019,Thuringa,East,Seldom,0.41122,446,972,0.38027,0.44217
2019,Thuringa,East,Never,0.40677,361,972,0.37587,0.43767
