year,pgisced97,quintil_oecd,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.29681,65,239,0.23877,0.35485
2003,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.50138,125,239,0.43785,0.56490
2003,Post-secondary Non-tertiary Level,4th Quintile,Never,0.17154,49,239,0.12364,0.21943
2003,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.28142,113,373,0.23572,0.32712
2003,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.43315,185,373,0.38279,0.48350
2003,Post-secondary Non-tertiary Level,5th Quintile,Never,0.23615,75,373,0.19299,0.27931
2003,First Stage of Tertiary Education,1st Quintile,Seldom,0.29888,44,113,0.21410,0.38366
2003,First Stage of Tertiary Education,1st Quintile,Never,0.56841,69,113,0.47668,0.66014
2003,First Stage of Tertiary Education,2nd Quintile,Seldom,0.51395,134,233,0.44963,0.57827
2003,First Stage of Tertiary Education,2nd Quintile,Never,0.39486,99,233,0.33196,0.45777
2003,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.13464,41,332,0.09787,0.17142
2003,First Stage of Tertiary Education,3rd Quintile,Seldom,0.41732,151,332,0.36420,0.47045
2003,First Stage of Tertiary Education,3rd Quintile,Never,0.43446,140,332,0.38106,0.48786
2003,First Stage of Tertiary Education,4th Quintile,At least once per month,0.14507,64,425,0.11155,0.17860
2003,First Stage of Tertiary Education,4th Quintile,Seldom,0.47873,227,425,0.43118,0.52628
2003,First Stage of Tertiary Education,4th Quintile,Never,0.34073,134,425,0.29561,0.38584
2003,First Stage of Tertiary Education,5th Quintile,At least once per month,0.19598,86,485,0.16061,0.23134
2003,First Stage of Tertiary Education,5th Quintile,Seldom,0.50872,281,485,0.46418,0.55326
2003,First Stage of Tertiary Education,5th Quintile,Never,0.25760,118,485,0.21864,0.29656
2003,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.18437,42,204,0.13103,0.23772
2003,Second Stage of Tertiary Education,1st Quintile,Seldom,0.36859,83,204,0.30222,0.43495
2003,Second Stage of Tertiary Education,1st Quintile,Never,0.40627,79,204,0.33870,0.47383
2003,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.16605,44,263,0.12099,0.21111
2003,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.44203,125,263,0.38189,0.50216
2003,Second Stage of Tertiary Education,2nd Quintile,Never,0.35274,94,263,0.29488,0.41060
2003,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.22432,89,495,0.18754,0.26111
2003,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.46814,249,495,0.42413,0.51214
2003,Second Stage of Tertiary Education,3rd Quintile,Never,0.28667,157,495,0.24679,0.32654
2003,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.23634,187,859,0.20791,0.26477
2003,Second Stage of Tertiary Education,4th Quintile,Seldom,0.47132,468,859,0.43792,0.50472
2003,Second Stage of Tertiary Education,4th Quintile,Never,0.26793,204,859,0.23830,0.29757
2003,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.03779,76,2470,0.03027,0.04531
2003,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.23572,570,2470,0.21898,0.25246
2003,Second Stage of Tertiary Education,5th Quintile,Seldom,0.50415,1307,2470,0.48443,0.52388
2003,Second Stage of Tertiary Education,5th Quintile,Never,0.22234,517,2470,0.20593,0.23874
2005,No answer / don't know,1st Quintile,At least once per month,0.40357,36,36,0.24103,0.56611
2005,No answer / don't know,2nd Quintile,Seldom,0.41012,31,31,0.23411,0.58612
2005,Pre-primary Level,1st Quintile,At least once per week,0.24037,35,123,0.16454,0.31619
2005,Pre-primary Level,1st Quintile,At least once per month,0.44024,52,123,0.35216,0.52833
2005,Pre-primary Level,1st Quintile,Seldom,0.27826,36,123,0.19874,0.35779
2005,Pre-primary Level,2nd Quintile,At least once per month,0.42854,54,87,0.32395,0.53313
2005,Pre-primary Level,2nd Quintile,Seldom,0.24337,33,87,0.15267,0.33406
2005,Pre-primary Level,3rd Quintile,At least once per month,0.59459,48,48,0.45422,0.73496
2005,Pre-primary Level,4th Quintile,At least once per week,0.28951,41,93,0.19684,0.38219
2005,Pre-primary Level,4th Quintile,At least once per month,0.55139,52,93,0.44976,0.65302
2005,Pre-primary Level,5th Quintile,At least once per week,0.45256,78,164,0.37615,0.52897
2005,Pre-primary Level,5th Quintile,At least once per month,0.41972,86,164,0.34395,0.49548
2005,Primary Level,1st Quintile,Never,0.66888,100,100,0.57618,0.76159
2005,Primary Level,2nd Quintile,Never,0.61323,35,35,0.44953,0.77693
2005,Lower Secondary Level,1st Quintile,At least once per week,0.04853,36,734,0.03297,0.06408
2005,Lower Secondary Level,1st Quintile,At least once per month,0.10009,82,734,0.07836,0.12181
2005,Lower Secondary Level,1st Quintile,Seldom,0.28464,198,734,0.25197,0.31731
2005,Lower Secondary Level,1st Quintile,Never,0.56675,418,734,0.53088,0.60262
2005,Lower Secondary Level,2nd Quintile,At least once per week,0.05520,36,596,0.03685,0.07355
2005,Lower Secondary Level,2nd Quintile,At least once per month,0.13804,85,596,0.11032,0.16575
2005,Lower Secondary Level,2nd Quintile,Seldom,0.24882,152,596,0.21408,0.28356
2005,Lower Secondary Level,2nd Quintile,Never,0.55794,323,596,0.51803,0.59784
2005,Lower Secondary Level,3rd Quintile,At least once per week,0.10280,40,431,0.07410,0.13151
2005,Lower Secondary Level,3rd Quintile,At least once per month,0.17074,79,431,0.13518,0.20631
2005,Lower Secondary Level,3rd Quintile,Seldom,0.21424,97,431,0.17546,0.25302
2005,Lower Secondary Level,3rd Quintile,Never,0.51222,215,431,0.46497,0.55946
2005,Lower Secondary Level,4th Quintile,At least once per week,0.09200,36,393,0.06338,0.12061
2005,Lower Secondary Level,4th Quintile,At least once per month,0.18379,71,393,0.14545,0.22213
2005,Lower Secondary Level,4th Quintile,Seldom,0.27709,113,393,0.23278,0.32139
2005,Lower Secondary Level,4th Quintile,Never,0.44713,173,393,0.39791,0.49635
2005,Lower Secondary Level,5th Quintile,At least once per week,0.09468,33,227,0.05651,0.13285
2005,Lower Secondary Level,5th Quintile,At least once per month,0.13897,35,227,0.09387,0.18407
2005,Lower Secondary Level,5th Quintile,Seldom,0.34439,79,227,0.28243,0.40634
2005,Lower Secondary Level,5th Quintile,Never,0.42197,80,227,0.35758,0.48636
2005,Upper Secondary Level,1st Quintile,At least once per week,0.04499,66,1589,0.03480,0.05519
2005,Upper Secondary Level,1st Quintile,At least once per month,0.12053,203,1589,0.10451,0.13654
2005,Upper Secondary Level,1st Quintile,Seldom,0.35540,592,1589,0.33186,0.37894
2005,Upper Secondary Level,1st Quintile,Never,0.47908,728,1589,0.45451,0.50365
2005,Upper Secondary Level,2nd Quintile,At least once per week,0.04862,98,2074,0.03936,0.05787
2005,Upper Secondary Level,2nd Quintile,At least once per month,0.12984,273,2074,0.11537,0.14431
2005,Upper Secondary Level,2nd Quintile,Seldom,0.40808,865,2074,0.38692,0.42923
2005,Upper Secondary Level,2nd Quintile,Never,0.41347,838,2074,0.39227,0.43467
2005,Upper Secondary Level,3rd Quintile,At least once per week,0.04062,100,2149,0.03228,0.04897
2005,Upper Secondary Level,3rd Quintile,At least once per month,0.14761,298,2149,0.13261,0.16261
2005,Upper Secondary Level,3rd Quintile,Seldom,0.47245,1018,2149,0.45134,0.49357
2005,Upper Secondary Level,3rd Quintile,Never,0.33931,733,2149,0.31929,0.35934
2005,Upper Secondary Level,4th Quintile,At least once per week,0.06253,146,2247,0.05252,0.07255
2005,Upper Secondary Level,4th Quintile,At least once per month,0.16564,385,2247,0.15026,0.18101
2005,Upper Secondary Level,4th Quintile,Seldom,0.48425,1108,2247,0.46358,0.50492
2005,Upper Secondary Level,4th Quintile,Never,0.28758,608,2247,0.26886,0.30630
2005,Upper Secondary Level,5th Quintile,At least once per week,0.06483,150,2136,0.05438,0.07527
2005,Upper Secondary Level,5th Quintile,At least once per month,0.18606,443,2136,0.16955,0.20257
2005,Upper Secondary Level,5th Quintile,Seldom,0.47812,1013,2136,0.45694,0.49931
2005,Upper Secondary Level,5th Quintile,Never,0.27099,530,2136,0.25213,0.28984
2005,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.23476,38,123,0.15955,0.30997
2005,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.37609,54,123,0.29014,0.46205
2005,Post-secondary Non-tertiary Level,1st Quintile,Never,0.27121,31,123,0.19232,0.35010
2005,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.51352,90,133,0.42826,0.59879
2005,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.28588,43,133,0.20880,0.36296
2005,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.26811,60,198,0.20625,0.32997
2005,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.52579,101,198,0.45606,0.59552
2005,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.16671,37,198,0.11467,0.21876
2005,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.23044,58,221,0.17479,0.28609
2005,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.50730,118,221,0.44123,0.57336
2005,Post-secondary Non-tertiary Level,4th Quintile,Never,0.18204,45,221,0.13105,0.23303
2005,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.31459,100,353,0.26608,0.36310
2005,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.47550,203,353,0.42333,0.52767
2005,Post-secondary Non-tertiary Level,5th Quintile,Never,0.16644,50,353,0.12753,0.20535
2005,First Stage of Tertiary Education,1st Quintile,Seldom,0.44119,51,95,0.34081,0.54157
2005,First Stage of Tertiary Education,1st Quintile,Never,0.43306,44,95,0.33289,0.53323
2005,First Stage of Tertiary Education,2nd Quintile,Seldom,0.44159,108,211,0.37442,0.50875
2005,First Stage of Tertiary Education,2nd Quintile,Never,0.46641,103,211,0.39894,0.53388
2005,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.11852,36,293,0.08145,0.15559
2005,First Stage of Tertiary Education,3rd Quintile,Seldom,0.56338,173,293,0.50649,0.62027
2005,First Stage of Tertiary Education,3rd Quintile,Never,0.27092,84,293,0.21994,0.32189
2005,First Stage of Tertiary Education,4th Quintile,At least once per month,0.19344,65,406,0.15497,0.23191
2005,First Stage of Tertiary Education,4th Quintile,Seldom,0.47760,227,406,0.42895,0.52625
2005,First Stage of Tertiary Education,4th Quintile,Never,0.29180,114,406,0.24752,0.33607
2005,First Stage of Tertiary Education,5th Quintile,At least once per month,0.18908,90,453,0.15298,0.22518
2005,First Stage of Tertiary Education,5th Quintile,Seldom,0.55232,273,453,0.50648,0.59816
2005,First Stage of Tertiary Education,5th Quintile,Never,0.21239,90,453,0.17469,0.25010
2005,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.23715,52,200,0.17806,0.29625
2005,Second Stage of Tertiary Education,1st Quintile,Seldom,0.34511,82,200,0.27906,0.41117
2005,Second Stage of Tertiary Education,1st Quintile,Never,0.33362,66,200,0.26810,0.39913
2005,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.19539,57,287,0.14944,0.24134
2005,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.48947,153,287,0.43154,0.54741
2005,Second Stage of Tertiary Education,2nd Quintile,Never,0.27698,77,287,0.22511,0.32884
2005,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.19495,77,461,0.15875,0.23115
2005,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.52462,265,461,0.47898,0.57025
2005,Second Stage of Tertiary Education,3rd Quintile,Never,0.24447,119,461,0.20520,0.28375
2005,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.04004,35,799,0.02643,0.05364
2005,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.24873,177,799,0.21874,0.27872
2005,Second Stage of Tertiary Education,4th Quintile,Seldom,0.51765,434,799,0.48298,0.55232
2005,Second Stage of Tertiary Education,4th Quintile,Never,0.19358,153,799,0.16617,0.22100
2005,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.06079,119,2355,0.05114,0.07044
2005,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.25218,571,2355,0.23464,0.26973
2005,Second Stage of Tertiary Education,5th Quintile,Seldom,0.49731,1256,2355,0.47711,0.51751
2005,Second Stage of Tertiary Education,5th Quintile,Never,0.18971,409,2355,0.17388,0.20555
2007,No answer / don't know,1st Quintile,Seldom,0.41300,41,41,0.26041,0.56558
2007,Pre-primary Level,5th Quintile,At least once per week,0.37465,36,77,0.26583,0.48348
2007,Pre-primary Level,5th Quintile,At least once per month,0.37288,41,77,0.26416,0.48160
2007,Primary Level,1st Quintile,Never,0.74943,77,77,0.65200,0.84685
2007,Primary Level,2nd Quintile,Never,0.67187,38,38,0.52058,0.82316
2007,Lower Secondary Level,1st Quintile,At least once per month,0.13035,77,650,0.10444,0.15625
2007,Lower Secondary Level,1st Quintile,Seldom,0.24311,167,650,0.21011,0.27611
2007,Lower Secondary Level,1st Quintile,Never,0.59672,406,650,0.55898,0.63446
2007,Lower Secondary Level,2nd Quintile,At least once per month,0.11848,77,534,0.09105,0.14592
2007,Lower Secondary Level,2nd Quintile,Seldom,0.27016,142,534,0.23246,0.30785
2007,Lower Secondary Level,2nd Quintile,Never,0.57447,315,534,0.53249,0.61644
2007,Lower Secondary Level,3rd Quintile,At least once per week,0.08174,38,439,0.05608,0.10740
2007,Lower Secondary Level,3rd Quintile,At least once per month,0.11439,62,439,0.08458,0.14419
2007,Lower Secondary Level,3rd Quintile,Seldom,0.26652,114,439,0.22511,0.30792
2007,Lower Secondary Level,3rd Quintile,Never,0.53736,225,439,0.49066,0.58406
2007,Lower Secondary Level,4th Quintile,At least once per week,0.12017,40,342,0.08565,0.15468
2007,Lower Secondary Level,4th Quintile,At least once per month,0.14956,54,342,0.11170,0.18741
2007,Lower Secondary Level,4th Quintile,Seldom,0.28647,102,342,0.23849,0.33446
2007,Lower Secondary Level,4th Quintile,Never,0.44380,146,342,0.39107,0.49654
2007,Lower Secondary Level,5th Quintile,At least once per month,0.12950,31,156,0.07665,0.18236
2007,Lower Secondary Level,5th Quintile,Seldom,0.37214,59,156,0.29604,0.44824
2007,Lower Secondary Level,5th Quintile,Never,0.38707,66,156,0.31039,0.46376
2007,Upper Secondary Level,1st Quintile,At least once per week,0.04567,76,1737,0.03585,0.05550
2007,Upper Secondary Level,1st Quintile,At least once per month,0.12490,210,1737,0.10935,0.14045
2007,Upper Secondary Level,1st Quintile,Seldom,0.36568,644,1737,0.34302,0.38834
2007,Upper Secondary Level,1st Quintile,Never,0.46374,807,1737,0.44029,0.48720
2007,Upper Secondary Level,2nd Quintile,At least once per week,0.04594,95,2019,0.03680,0.05507
2007,Upper Secondary Level,2nd Quintile,At least once per month,0.12042,240,2019,0.10622,0.13462
2007,Upper Secondary Level,2nd Quintile,Seldom,0.40030,841,2019,0.37892,0.42168
2007,Upper Secondary Level,2nd Quintile,Never,0.43334,843,2019,0.41172,0.45496
2007,Upper Secondary Level,3rd Quintile,At least once per week,0.04898,98,2186,0.03993,0.05803
2007,Upper Secondary Level,3rd Quintile,At least once per month,0.14599,312,2186,0.13119,0.16080
2007,Upper Secondary Level,3rd Quintile,Seldom,0.47143,1044,2186,0.45050,0.49236
2007,Upper Secondary Level,3rd Quintile,Never,0.33360,732,2186,0.31383,0.35337
2007,Upper Secondary Level,4th Quintile,At least once per week,0.06462,140,2231,0.05441,0.07482
2007,Upper Secondary Level,4th Quintile,At least once per month,0.17541,409,2231,0.15963,0.19120
2007,Upper Secondary Level,4th Quintile,Seldom,0.47286,1079,2231,0.45214,0.49358
2007,Upper Secondary Level,4th Quintile,Never,0.28711,603,2231,0.26833,0.30589
2007,Upper Secondary Level,5th Quintile,At least once per week,0.06558,125,2086,0.05495,0.07621
2007,Upper Secondary Level,5th Quintile,At least once per month,0.18995,446,2086,0.17312,0.20679
2007,Upper Secondary Level,5th Quintile,Seldom,0.48676,1015,2086,0.46531,0.50821
2007,Upper Secondary Level,5th Quintile,Never,0.25771,500,2086,0.23893,0.27648
2007,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.20594,33,140,0.13872,0.27317
2007,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.42357,63,140,0.34143,0.50572
2007,Post-secondary Non-tertiary Level,1st Quintile,Never,0.30066,44,140,0.22443,0.37690
2007,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.49649,98,143,0.41425,0.57872
2007,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.25897,45,143,0.18692,0.33103
2007,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.24103,52,206,0.18248,0.29958
2007,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.53676,115,206,0.46850,0.60502
2007,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.16757,39,206,0.11645,0.21870
2007,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.24316,65,241,0.18888,0.29743
2007,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.52344,144,241,0.46025,0.58663
2007,Post-secondary Non-tertiary Level,4th Quintile,Never,0.13297,32,241,0.09002,0.17593
2007,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.22370,81,327,0.17846,0.26893
2007,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.53087,184,327,0.47669,0.58504
2007,Post-secondary Non-tertiary Level,5th Quintile,Never,0.20327,62,327,0.15958,0.24696
2007,First Stage of Tertiary Education,1st Quintile,Seldom,0.37357,48,109,0.28234,0.46481
2007,First Stage of Tertiary Education,1st Quintile,Never,0.53138,61,109,0.43727,0.62550
2007,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.13970,31,236,0.09538,0.18403
2007,First Stage of Tertiary Education,2nd Quintile,Seldom,0.50689,122,236,0.44297,0.57081
2007,First Stage of Tertiary Education,2nd Quintile,Never,0.31807,83,236,0.25853,0.37762
2007,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.12568,39,314,0.08896,0.16241
2007,First Stage of Tertiary Education,3rd Quintile,Seldom,0.55198,177,314,0.49689,0.60708
2007,First Stage of Tertiary Education,3rd Quintile,Never,0.29038,98,314,0.24009,0.34067
2007,First Stage of Tertiary Education,4th Quintile,At least once per month,0.18320,73,379,0.14420,0.22219
2007,First Stage of Tertiary Education,4th Quintile,Seldom,0.57341,220,379,0.52355,0.62327
2007,First Stage of Tertiary Education,4th Quintile,Never,0.21315,86,379,0.17186,0.25443
2007,First Stage of Tertiary Education,5th Quintile,At least once per month,0.17996,80,423,0.14331,0.21662
2007,First Stage of Tertiary Education,5th Quintile,Seldom,0.57811,255,423,0.53099,0.62523
2007,First Stage of Tertiary Education,5th Quintile,Never,0.18692,88,423,0.14972,0.22411
2007,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.20613,46,202,0.15020,0.26205
2007,Second Stage of Tertiary Education,1st Quintile,Seldom,0.40485,91,202,0.33699,0.47271
2007,Second Stage of Tertiary Education,1st Quintile,Never,0.33856,65,202,0.27314,0.40399
2007,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.18236,60,313,0.13951,0.22521
2007,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.49868,164,313,0.44320,0.55416
2007,Second Stage of Tertiary Education,2nd Quintile,Never,0.27822,89,313,0.22850,0.32795
2007,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.17710,96,524,0.14439,0.20982
2007,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.51919,275,524,0.47637,0.56201
2007,Second Stage of Tertiary Education,3rd Quintile,Never,0.25866,153,524,0.22113,0.29619
2007,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.04958,42,922,0.03556,0.06360
2007,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.21387,197,922,0.18738,0.24035
2007,Second Stage of Tertiary Education,4th Quintile,Seldom,0.54792,505,922,0.51577,0.58006
2007,Second Stage of Tertiary Education,4th Quintile,Never,0.18864,178,922,0.16337,0.21390
2007,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.04991,104,2357,0.04112,0.05871
2007,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.26917,564,2357,0.25126,0.28708
2007,Second Stage of Tertiary Education,5th Quintile,Seldom,0.51853,1282,2357,0.49835,0.53871
2007,Second Stage of Tertiary Education,5th Quintile,Never,0.16239,407,2357,0.14750,0.17728
2008,No answer / don't know,1st Quintile,At least once per month,0.27265,34,77,0.17253,0.37277
2008,No answer / don't know,1st Quintile,Seldom,0.40692,43,77,0.29647,0.51737
2008,Pre-primary Level,3rd Quintile,At least once per month,0.50403,38,38,0.34292,0.66513
2008,Pre-primary Level,5th Quintile,At least once per month,0.51337,47,47,0.36892,0.65781
2008,Primary Level,1st Quintile,Never,0.75752,76,76,0.66052,0.85452
2008,Lower Secondary Level,1st Quintile,At least once per month,0.11754,67,615,0.09207,0.14302
2008,Lower Secondary Level,1st Quintile,Seldom,0.21785,143,615,0.18520,0.25050
2008,Lower Secondary Level,1st Quintile,Never,0.63842,405,615,0.60042,0.67643
2008,Lower Secondary Level,2nd Quintile,At least once per month,0.10618,59,512,0.07947,0.13289
2008,Lower Secondary Level,2nd Quintile,Seldom,0.22817,125,512,0.19178,0.26455
2008,Lower Secondary Level,2nd Quintile,Never,0.64476,328,512,0.60327,0.68626
2008,Lower Secondary Level,3rd Quintile,At least once per month,0.18706,75,396,0.14861,0.22552
2008,Lower Secondary Level,3rd Quintile,Seldom,0.27637,106,396,0.23227,0.32048
2008,Lower Secondary Level,3rd Quintile,Never,0.49530,215,396,0.44599,0.54460
2008,Lower Secondary Level,4th Quintile,At least once per month,0.13499,46,253,0.09280,0.17718
2008,Lower Secondary Level,4th Quintile,Seldom,0.26816,73,253,0.21346,0.32286
2008,Lower Secondary Level,4th Quintile,Never,0.48529,134,253,0.42358,0.54700
2008,Lower Secondary Level,5th Quintile,At least once per month,0.15600,35,148,0.09734,0.21466
2008,Lower Secondary Level,5th Quintile,Seldom,0.35070,41,148,0.27356,0.42784
2008,Lower Secondary Level,5th Quintile,Never,0.45937,72,148,0.37881,0.53993
2008,Upper Secondary Level,1st Quintile,At least once per week,0.03171,46,1593,0.02311,0.04032
2008,Upper Secondary Level,1st Quintile,At least once per month,0.12579,189,1593,0.10950,0.14208
2008,Upper Secondary Level,1st Quintile,Seldom,0.31293,509,1593,0.29016,0.33571
2008,Upper Secondary Level,1st Quintile,Never,0.52956,849,1593,0.50505,0.55408
2008,Upper Secondary Level,2nd Quintile,At least once per week,0.02502,39,1980,0.01813,0.03190
2008,Upper Secondary Level,2nd Quintile,At least once per month,0.10911,203,1980,0.09537,0.12284
2008,Upper Secondary Level,2nd Quintile,Seldom,0.36061,737,1980,0.33945,0.38176
2008,Upper Secondary Level,2nd Quintile,Never,0.50527,1001,1980,0.48324,0.52730
2008,Upper Secondary Level,3rd Quintile,At least once per week,0.01926,43,2119,0.01341,0.02512
2008,Upper Secondary Level,3rd Quintile,At least once per month,0.13044,268,2119,0.11610,0.14478
2008,Upper Secondary Level,3rd Quintile,Seldom,0.41204,895,2119,0.39108,0.43301
2008,Upper Secondary Level,3rd Quintile,Never,0.43825,913,2119,0.41712,0.45938
2008,Upper Secondary Level,4th Quintile,At least once per week,0.03718,69,2079,0.02905,0.04532
2008,Upper Secondary Level,4th Quintile,At least once per month,0.13570,291,2079,0.12098,0.15043
2008,Upper Secondary Level,4th Quintile,Seldom,0.46864,964,2079,0.44718,0.49009
2008,Upper Secondary Level,4th Quintile,Never,0.35848,755,2079,0.33786,0.37910
2008,Upper Secondary Level,5th Quintile,At least once per week,0.03624,73,1927,0.02789,0.04459
2008,Upper Secondary Level,5th Quintile,At least once per month,0.17982,348,1927,0.16267,0.19697
2008,Upper Secondary Level,5th Quintile,Seldom,0.50334,955,1927,0.48101,0.52567
2008,Upper Secondary Level,5th Quintile,Never,0.28060,551,1927,0.26053,0.30066
2008,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.34698,54,107,0.25636,0.43760
2008,Post-secondary Non-tertiary Level,1st Quintile,Never,0.35810,53,107,0.26683,0.44938
2008,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.40982,68,133,0.32592,0.49372
2008,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.38292,65,133,0.29999,0.46585
2008,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.64011,116,154,0.56406,0.71617
2008,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.18189,38,154,0.12077,0.24302
2008,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.25319,51,243,0.19840,0.30798
2008,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.54408,148,243,0.48133,0.60683
2008,Post-secondary Non-tertiary Level,4th Quintile,Never,0.16214,44,243,0.11570,0.20858
2008,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.20747,75,322,0.16311,0.25183
2008,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.50472,176,322,0.45002,0.55941
2008,Post-secondary Non-tertiary Level,5th Quintile,Never,0.25565,71,322,0.20792,0.30337
2008,First Stage of Tertiary Education,1st Quintile,Seldom,0.41824,50,103,0.32251,0.51396
2008,First Stage of Tertiary Education,1st Quintile,Never,0.42386,53,103,0.32796,0.51977
2008,First Stage of Tertiary Education,2nd Quintile,Seldom,0.37345,84,192,0.30485,0.44205
2008,First Stage of Tertiary Education,2nd Quintile,Never,0.52174,108,192,0.45090,0.59258
2008,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.11172,38,318,0.07704,0.14640
2008,First Stage of Tertiary Education,3rd Quintile,Seldom,0.48247,152,318,0.42746,0.53748
2008,First Stage of Tertiary Education,3rd Quintile,Never,0.39466,128,318,0.34086,0.44847
2008,First Stage of Tertiary Education,4th Quintile,At least once per month,0.14631,46,343,0.10886,0.18377
2008,First Stage of Tertiary Education,4th Quintile,Seldom,0.57747,194,343,0.52512,0.62982
2008,First Stage of Tertiary Education,4th Quintile,Never,0.25842,103,343,0.21202,0.30482
2008,First Stage of Tertiary Education,5th Quintile,At least once per month,0.12954,63,413,0.09712,0.16197
2008,First Stage of Tertiary Education,5th Quintile,Seldom,0.63801,246,413,0.59161,0.68442
2008,First Stage of Tertiary Education,5th Quintile,Never,0.22590,104,413,0.18552,0.26628
2008,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.16633,34,193,0.11365,0.21900
2008,Second Stage of Tertiary Education,1st Quintile,Seldom,0.35284,78,193,0.28525,0.42044
2008,Second Stage of Tertiary Education,1st Quintile,Never,0.42164,81,193,0.35179,0.49149
2008,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.18020,54,334,0.13892,0.22148
2008,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.37038,141,334,0.31852,0.42225
2008,Second Stage of Tertiary Education,2nd Quintile,Never,0.42182,139,334,0.36878,0.47486
2008,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.15078,82,580,0.12163,0.17992
2008,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.49565,306,580,0.45493,0.53638
2008,Second Stage of Tertiary Education,3rd Quintile,Never,0.32006,192,580,0.28206,0.35806
2008,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.22810,160,765,0.19834,0.25785
2008,Second Stage of Tertiary Education,4th Quintile,Seldom,0.50825,424,765,0.47280,0.54371
2008,Second Stage of Tertiary Education,4th Quintile,Never,0.23966,181,765,0.20939,0.26993
2008,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.02174,54,2266,0.01573,0.02774
2008,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.24295,478,2266,0.22529,0.26061
