"pli0091_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Taeglich","2015","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Taeglich","2015","AkademikerIn","Sachsen","","","",""
"Taeglich","2015","AkademikerIn","Sachsen-Anhalt","","","",""
"Taeglich","2015","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Hamburg","1","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Niedersachsen","10","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Nordrhein-Westfalen","14","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Hessen","8","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Baden-Wuerttemberg","5","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Bayern","11","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Brandenburg","1","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Sachsen","3","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Thueringen","2","","",""
"Min 1x pro Woche","2015","Hauptschule","Schleswig-Holstein","6","","",""
"Min 1x pro Woche","2015","Hauptschule","Hamburg","4","","",""
"Min 1x pro Woche","2015","Hauptschule","Niedersachsen","7","","",""
"Min 1x pro Woche","2015","Hauptschule","Bremen","2","","",""
"Min 1x pro Woche","2015","Hauptschule","Nordrhein-Westfalen","45","0.0291150917228955","0.0212243503857098","0.0370058330600813"
"Min 1x pro Woche","2015","Hauptschule","Hessen","5","","",""
"Min 1x pro Woche","2015","Hauptschule","Rheinland-Pfalz,Saarland","10","","",""
"Min 1x pro Woche","2015","Hauptschule","Baden-Wuerttemberg","18","","",""
"Min 1x pro Woche","2015","Hauptschule","Bayern","51","0.0252881573230724","0.0173694128139894","0.0332069018321553"
"Min 1x pro Woche","2015","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","2015","Hauptschule","Berlin","4","","",""
"Min 1x pro Woche","2015","Hauptschule","Brandenburg","2","","",""
"Min 1x pro Woche","2015","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Min 1x pro Woche","2015","Hauptschule","Sachsen","6","","",""
"Min 1x pro Woche","2015","Hauptschule","Sachsen-Anhalt","1","","",""
"Min 1x pro Woche","2015","Hauptschule","Thueringen","3","","",""
"Min 1x pro Woche","2015","Realschule","Schleswig-Holstein","9","","",""
"Min 1x pro Woche","2015","Realschule","Hamburg","5","","",""
"Min 1x pro Woche","2015","Realschule","Niedersachsen","24","","",""
"Min 1x pro Woche","2015","Realschule","Bremen","2","","",""
"Min 1x pro Woche","2015","Realschule","Nordrhein-Westfalen","43","0.0442533189443329","0.0317059529663587","0.0568006849223071"
"Min 1x pro Woche","2015","Realschule","Hessen","20","","",""
"Min 1x pro Woche","2015","Realschule","Rheinland-Pfalz,Saarland","12","","",""
"Min 1x pro Woche","2015","Realschule","Baden-Wuerttemberg","35","0.0572911699599691","0.0402088865171397","0.0743734534027984"
"Min 1x pro Woche","2015","Realschule","Bayern","54","0.0516698836815504","0.037563976034819","0.0657757913282817"
"Min 1x pro Woche","2015","Realschule","Saarland","","","",""
"Min 1x pro Woche","2015","Realschule","Berlin","5","","",""
"Min 1x pro Woche","2015","Realschule","Brandenburg","8","","",""
"Min 1x pro Woche","2015","Realschule","Mecklenburg-Vorpommern","1","","",""
"Min 1x pro Woche","2015","Realschule","Sachsen","15","","",""
"Min 1x pro Woche","2015","Realschule","Sachsen-Anhalt","7","","",""
"Min 1x pro Woche","2015","Realschule","Thueringen","7","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Schleswig-Holstein","8","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Hamburg","4","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Niedersachsen","21","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Bremen","1","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Nordrhein-Westfalen","60","0.0666291742838846","0.0522223003529691","0.0810360482148"
"Min 1x pro Woche","2015","(Fach-)Abitur","Hessen","22","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","12","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Baden-Wuerttemberg","27","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Bayern","38","0.0732210263698315","0.0527982832597471","0.0936437694799159"
"Min 1x pro Woche","2015","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Berlin","18","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Brandenburg","4","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Sachsen","10","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Thueringen","3","","",""
"Min 1x pro Woche","2015","AkademikerIn","Schleswig-Holstein","2","","",""
"Min 1x pro Woche","2015","AkademikerIn","Hamburg","5","","",""
"Min 1x pro Woche","2015","AkademikerIn","Niedersachsen","21","","",""
"Min 1x pro Woche","2015","AkademikerIn","Bremen","1","","",""
"Min 1x pro Woche","2015","AkademikerIn","Nordrhein-Westfalen","31","0.0328352428891284","0.0225668669711564","0.0431036188071003"
"Min 1x pro Woche","2015","AkademikerIn","Hessen","27","","",""
"Min 1x pro Woche","2015","AkademikerIn","Rheinland-Pfalz,Saarland","13","","",""
"Min 1x pro Woche","2015","AkademikerIn","Baden-Wuerttemberg","28","","",""
"Min 1x pro Woche","2015","AkademikerIn","Bayern","42","0.040973078534386","0.0288613786460417","0.0530847784227304"
"Min 1x pro Woche","2015","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2015","AkademikerIn","Berlin","24","","",""
"Min 1x pro Woche","2015","AkademikerIn","Brandenburg","6","","",""
"Min 1x pro Woche","2015","AkademikerIn","Mecklenburg-Vorpommern","5","","",""
"Min 1x pro Woche","2015","AkademikerIn","Sachsen","13","","",""
"Min 1x pro Woche","2015","AkademikerIn","Sachsen-Anhalt","9","","",""
"Min 1x pro Woche","2015","AkademikerIn","Thueringen","8","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Schleswig-Holstein","16","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Hamburg","4","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Niedersachsen","26","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Bremen","2","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Nordrhein-Westfalen","50","0.189150502205717","0.14352278421662","0.234778220194815"
"Min 1x pro Monat","2015","(noch) kein Abschluss","Hessen","17","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","11","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Baden-Wuerttemberg","28","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Bayern","29","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Berlin","10","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Brandenburg","6","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Sachsen","6","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Sachsen-Anhalt","6","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Thueringen","4","","",""
"Min 1x pro Monat","2015","Hauptschule","Schleswig-Holstein","35","0.147899032757583","0.105237596869793","0.190560468645373"
"Min 1x pro Monat","2015","Hauptschule","Hamburg","8","","",""
"Min 1x pro Monat","2015","Hauptschule","Niedersachsen","90","0.111938164737167","0.0896685131326151","0.13420781634172"
"Min 1x pro Monat","2015","Hauptschule","Bremen","8","","",""
"Min 1x pro Monat","2015","Hauptschule","Nordrhein-Westfalen","175","0.0885428697266236","0.0752101186493459","0.101875620803901"
"Min 1x pro Monat","2015","Hauptschule","Hessen","48","0.104454792695664","0.0766258284063631","0.132283756984965"
"Min 1x pro Monat","2015","Hauptschule","Rheinland-Pfalz,Saarland","70","0.0928074551423388","0.0706200468867606","0.114994863397917"
"Min 1x pro Monat","2015","Hauptschule","Baden-Wuerttemberg","112","0.107691938198914","0.0878540391059324","0.127529837291895"
"Min 1x pro Monat","2015","Hauptschule","Bayern","183","0.111312847921746","0.095449066575613","0.127176629267879"
"Min 1x pro Monat","2015","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","2015","Hauptschule","Berlin","11","","",""
"Min 1x pro Monat","2015","Hauptschule","Brandenburg","10","","",""
"Min 1x pro Monat","2015","Hauptschule","Mecklenburg-Vorpommern","8","","",""
"Min 1x pro Monat","2015","Hauptschule","Sachsen","12","","",""
"Min 1x pro Monat","2015","Hauptschule","Sachsen-Anhalt","10","","",""
"Min 1x pro Monat","2015","Hauptschule","Thueringen","23","","",""
"Min 1x pro Monat","2015","Realschule","Schleswig-Holstein","46","0.222106440673917","0.169844489687368","0.274368391660467"
"Min 1x pro Monat","2015","Realschule","Hamburg","15","","",""
"Min 1x pro Monat","2015","Realschule","Niedersachsen","156","0.2091978371093","0.178694296028956","0.239701378189643"
"Min 1x pro Monat","2015","Realschule","Bremen","7","","",""
"Min 1x pro Monat","2015","Realschule","Nordrhein-Westfalen","207","0.203324132286215","0.178768928814045","0.227879335758384"
"Min 1x pro Monat","2015","Realschule","Hessen","81","0.224946995139208","0.183184322964585","0.266709667313831"
"Min 1x pro Monat","2015","Realschule","Rheinland-Pfalz,Saarland","45","0.151276746812017","0.111063669379707","0.191489824244327"
"Min 1x pro Monat","2015","Realschule","Baden-Wuerttemberg","140","0.185400228155207","0.156834811383173","0.213965644927242"
"Min 1x pro Monat","2015","Realschule","Bayern","198","0.197549867325389","0.172178146701999","0.222921587948779"
"Min 1x pro Monat","2015","Realschule","Saarland","","","",""
"Min 1x pro Monat","2015","Realschule","Berlin","51","0.21879248144148","0.165128848340258","0.272456114542702"
"Min 1x pro Monat","2015","Realschule","Brandenburg","42","0.0995480068313846","0.0676770715629831","0.131418942099786"
"Min 1x pro Monat","2015","Realschule","Mecklenburg-Vorpommern","28","","",""
"Min 1x pro Monat","2015","Realschule","Sachsen","104","0.204739706940639","0.173054265958785","0.236425147922492"
"Min 1x pro Monat","2015","Realschule","Sachsen-Anhalt","44","0.126382268183514","0.0910629407175287","0.161701595649499"
"Min 1x pro Monat","2015","Realschule","Thueringen","55","0.187015138135536","0.147067863165765","0.226962413105306"
"Min 1x pro Monat","2015","(Fach-)Abitur","Schleswig-Holstein","34","0.276602244142954","0.202239206971252","0.350965281314656"
"Min 1x pro Monat","2015","(Fach-)Abitur","Hamburg","19","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Niedersachsen","88","0.210364663990258","0.170069632578207","0.250659695402309"
"Min 1x pro Monat","2015","(Fach-)Abitur","Bremen","10","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Nordrhein-Westfalen","288","0.284066782440345","0.258013832090479","0.31011973279021"
"Min 1x pro Monat","2015","(Fach-)Abitur","Hessen","89","0.277927539616541","0.231522755154833","0.32433232407825"
"Min 1x pro Monat","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","46","0.283921283661099","0.227111940782637","0.34073062653956"
"Min 1x pro Monat","2015","(Fach-)Abitur","Baden-Wuerttemberg","124","0.275624973313176","0.237034021204544","0.314215925421809"
"Min 1x pro Monat","2015","(Fach-)Abitur","Bayern","142","0.249949670440818","0.216004376812748","0.283894964068889"
"Min 1x pro Monat","2015","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Berlin","52","0.353178383444017","0.277195526843964","0.42916124004407"
"Min 1x pro Monat","2015","(Fach-)Abitur","Brandenburg","35","0.254734939790397","0.17925305336583","0.330216826214963"
"Min 1x pro Monat","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","13","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Sachsen","36","0.255919375340161","0.183112879457498","0.328725871222824"
"Min 1x pro Monat","2015","(Fach-)Abitur","Sachsen-Anhalt","17","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Thueringen","19","","",""
"Min 1x pro Monat","2015","AkademikerIn","Schleswig-Holstein","33","0.244874081957087","0.178244176280651","0.311503987633523"
"Min 1x pro Monat","2015","AkademikerIn","Hamburg","52","0.296338394477905","0.226236431673525","0.366440357282285"
"Min 1x pro Monat","2015","AkademikerIn","Niedersachsen","124","0.276199800326273","0.238730510887759","0.313669089764786"
"Min 1x pro Monat","2015","AkademikerIn","Bremen","11","","",""
"Min 1x pro Monat","2015","AkademikerIn","Nordrhein-Westfalen","297","0.277706930053944","0.251900288222451","0.303513571885437"
"Min 1x pro Monat","2015","AkademikerIn","Hessen","115","0.264039546002613","0.227097907355712","0.300981184649515"
"Min 1x pro Monat","2015","AkademikerIn","Rheinland-Pfalz,Saarland","64","0.253961643393615","0.203603259365589","0.304320027421642"
"Min 1x pro Monat","2015","AkademikerIn","Baden-Wuerttemberg","173","0.218641142303576","0.19083853922099","0.246443745386162"
"Min 1x pro Monat","2015","AkademikerIn","Bayern","237","0.255495415035855","0.228847351972872","0.282143478098837"
"Min 1x pro Monat","2015","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","2015","AkademikerIn","Berlin","108","0.321765997170788","0.275638506089089","0.367893488252488"
"Min 1x pro Monat","2015","AkademikerIn","Brandenburg","49","0.216546704333412","0.1652836361673","0.267809772499524"
"Min 1x pro Monat","2015","AkademikerIn","Mecklenburg-Vorpommern","37","0.29265219157584","0.215328128387315","0.369976254764365"
"Min 1x pro Monat","2015","AkademikerIn","Sachsen","95","0.21069084728706","0.171408780950882","0.249972913623237"
"Min 1x pro Monat","2015","AkademikerIn","Sachsen-Anhalt","38","0.224622481299281","0.168707984993993","0.280536977604568"
"Min 1x pro Monat","2015","AkademikerIn","Thueringen","42","0.24425417506589","0.188115041157983","0.300393308973797"
"Seltener","2015","(noch) kein Abschluss","Schleswig-Holstein","17","","",""
"Seltener","2015","(noch) kein Abschluss","Hamburg","7","","",""
"Seltener","2015","(noch) kein Abschluss","Niedersachsen","50","0.499993750718421","0.410534043539551","0.589453457897292"
"Seltener","2015","(noch) kein Abschluss","Bremen","5","","",""
"Seltener","2015","(noch) kein Abschluss","Nordrhein-Westfalen","96","0.341264930339207","0.286024621730377","0.396505238948037"
"Seltener","2015","(noch) kein Abschluss","Hessen","19","","",""
"Seltener","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","22","","",""
"Seltener","2015","(noch) kein Abschluss","Baden-Wuerttemberg","25","","",""
"Seltener","2015","(noch) kein Abschluss","Bayern","42","0.345027921052976","0.262350914382633","0.427704927723319"
"Seltener","2015","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2015","(noch) kein Abschluss","Berlin","12","","",""
"Seltener","2015","(noch) kein Abschluss","Brandenburg","6","","",""
"Seltener","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","11","","",""
"Seltener","2015","(noch) kein Abschluss","Sachsen","6","","",""
"Seltener","2015","(noch) kein Abschluss","Sachsen-Anhalt","9","","",""
"Seltener","2015","(noch) kein Abschluss","Thueringen","5","","",""
"Seltener","2015","Hauptschule","Schleswig-Holstein","112","0.443563472886853","0.383860909831992","0.503266035941715"
"Seltener","2015","Hauptschule","Hamburg","36","0.401310999868109","0.298899688737818","0.5037223109984"
"Seltener","2015","Hauptschule","Niedersachsen","365","0.427925164601551","0.392977910014715","0.462872419188387"
"Seltener","2015","Hauptschule","Bremen","26","","",""
"Seltener","2015","Hauptschule","Nordrhein-Westfalen","704","0.370859380872003","0.348189285463227","0.39352947628078"
"Seltener","2015","Hauptschule","Hessen","193","0.40886566259659","0.364133230243435","0.453598094949746"
"Seltener","2015","Hauptschule","Rheinland-Pfalz,Saarland","261","0.393916699591374","0.356554385981136","0.431279013201612"
"Seltener","2015","Hauptschule","Baden-Wuerttemberg","369","0.371849760512225","0.340921023217742","0.402778497806708"
"Seltener","2015","Hauptschule","Bayern","665","0.402623721488725","0.377887504424705","0.427359938552746"
"Seltener","2015","Hauptschule","Saarland","","","",""
"Seltener","2015","Hauptschule","Berlin","70","0.417192779602143","0.34030622480693","0.494079334397356"
"Seltener","2015","Hauptschule","Brandenburg","77","0.255354091558156","0.200414336062683","0.310293847053629"
"Seltener","2015","Hauptschule","Mecklenburg-Vorpommern","47","0.41858393985691","0.326809573583107","0.510358306130712"
"Seltener","2015","Hauptschule","Sachsen","106","0.308972756780147","0.256685586098468","0.361259927461827"
"Seltener","2015","Hauptschule","Sachsen-Anhalt","72","0.227790751977703","0.172989260887751","0.282592243067655"
"Seltener","2015","Hauptschule","Thueringen","70","0.229449222694709","0.178534735707512","0.280363709681906"
"Seltener","2015","Realschule","Schleswig-Holstein","147","0.574479864331063","0.512315368224992","0.636644360437135"
"Seltener","2015","Realschule","Hamburg","47","0.447138258098126","0.342056325951727","0.552220190244525"
"Seltener","2015","Realschule","Niedersachsen","369","0.523804248764521","0.486348799928094","0.561259697600948"
"Seltener","2015","Realschule","Bremen","21","","",""
"Seltener","2015","Realschule","Nordrhein-Westfalen","556","0.52222639636017","0.491751044524245","0.552701748196095"
"Seltener","2015","Realschule","Hessen","211","0.513089555869292","0.463097199079297","0.563081912659287"
"Seltener","2015","Realschule","Rheinland-Pfalz,Saarland","185","0.602001771154122","0.547068226216757","0.656935316091487"
"Seltener","2015","Realschule","Baden-Wuerttemberg","399","0.528440269331734","0.491747575359535","0.565132963303932"
"Seltener","2015","Realschule","Bayern","517","0.527811658270638","0.495999023300462","0.559624293240815"
"Seltener","2015","Realschule","Saarland","","","",""
"Seltener","2015","Realschule","Berlin","117","0.5192088735143","0.454355892663907","0.584061854364694"
"Seltener","2015","Realschule","Brandenburg","207","0.639754036335006","0.588650103816615","0.690857968853397"
"Seltener","2015","Realschule","Mecklenburg-Vorpommern","144","0.668243543361167","0.606445782840191","0.730041303882143"
