year,pgisced97,sampreg,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,First Stage of Tertiary Education,West,At least once per week,0.04064,34,954,0.02810,0.05317
2009,First Stage of Tertiary Education,West,At least once per month,0.15263,149,954,0.12979,0.17546
2009,First Stage of Tertiary Education,West,Seldom,0.54760,526,954,0.51600,0.57920
2009,First Stage of Tertiary Education,West,Never,0.25914,245,954,0.23132,0.28696
2009,First Stage of Tertiary Education,East,At least once per month,0.13475,38,362,0.09953,0.16997
2009,First Stage of Tertiary Education,East,Seldom,0.58047,219,362,0.52957,0.63138
2009,First Stage of Tertiary Education,East,Never,0.26184,105,362,0.21649,0.30719
2009,Second Stage of Tertiary Education,West,At least once per week,0.04849,138,2818,0.04056,0.05643
2009,Second Stage of Tertiary Education,West,At least once per month,0.25231,680,2818,0.23627,0.26835
2009,Second Stage of Tertiary Education,West,Seldom,0.52718,1465,2818,0.50875,0.54562
2009,Second Stage of Tertiary Education,West,Never,0.17201,535,2818,0.15808,0.18595
2009,Second Stage of Tertiary Education,East,At least once per week,0.04923,45,1202,0.03700,0.06147
2009,Second Stage of Tertiary Education,East,At least once per month,0.18269,223,1202,0.16084,0.20455
2009,Second Stage of Tertiary Education,East,Seldom,0.55325,703,1202,0.52514,0.58137
2009,Second Stage of Tertiary Education,East,Never,0.21482,231,1202,0.19159,0.23805
2011,No answer / don't know,West,At least once per week,0.13822,61,465,0.10682,0.16963
2011,No answer / don't know,West,At least once per month,0.36409,151,465,0.32031,0.40787
2011,No answer / don't know,West,Seldom,0.33435,161,465,0.29142,0.37727
2011,No answer / don't know,West,Never,0.16334,92,465,0.12971,0.19698
2011,No answer / don't know,East,Seldom,0.40001,52,52,0.26556,0.53447
2011,Pre-primary Level,West,At least once per week,0.32949,125,407,0.28377,0.37521
2011,Pre-primary Level,West,At least once per month,0.40263,177,407,0.35493,0.45034
2011,Pre-primary Level,West,Seldom,0.22541,105,407,0.18476,0.26605
2011,Primary Level,West,Seldom,0.23243,98,326,0.18650,0.27835
2011,Primary Level,West,Never,0.68540,228,326,0.63491,0.73588
2011,Lower Secondary Level,West,At least once per week,0.04857,131,2534,0.04020,0.05694
2011,Lower Secondary Level,West,At least once per month,0.12677,327,2534,0.11381,0.13973
2011,Lower Secondary Level,West,Seldom,0.28328,813,2534,0.26573,0.30083
2011,Lower Secondary Level,West,Never,0.54138,1263,2534,0.52197,0.56078
2011,Lower Secondary Level,East,At least once per month,0.13124,52,384,0.09742,0.16506
2011,Lower Secondary Level,East,Seldom,0.27979,122,384,0.23483,0.32475
2011,Lower Secondary Level,East,Never,0.51958,210,384,0.46955,0.56962
2011,Upper Secondary Level,West,At least once per week,0.04915,473,10490,0.04502,0.05329
2011,Upper Secondary Level,West,At least once per month,0.16314,1601,10490,0.15607,0.17022
2011,Upper Secondary Level,West,Seldom,0.44297,4983,10490,0.43347,0.45248
2011,Upper Secondary Level,West,Never,0.34473,3433,10490,0.33563,0.35382
2011,Upper Secondary Level,East,At least once per week,0.04194,116,3368,0.03516,0.04871
2011,Upper Secondary Level,East,At least once per month,0.13843,412,3368,0.12676,0.15009
2011,Upper Secondary Level,East,Seldom,0.47349,1690,3368,0.45662,0.49035
2011,Upper Secondary Level,East,Never,0.34615,1150,3368,0.33008,0.36222
2011,Post-secondary Non-tertiary Level,West,At least once per week,0.07405,87,1709,0.06163,0.08647
2011,Post-secondary Non-tertiary Level,West,At least once per month,0.25868,354,1709,0.23791,0.27945
2011,Post-secondary Non-tertiary Level,West,Seldom,0.48854,926,1709,0.46484,0.51225
2011,Post-secondary Non-tertiary Level,West,Never,0.17873,342,1709,0.16056,0.19690
2011,Post-secondary Non-tertiary Level,East,At least once per month,0.23534,58,276,0.18520,0.28548
2011,Post-secondary Non-tertiary Level,East,Seldom,0.51896,158,276,0.45991,0.57802
2011,Post-secondary Non-tertiary Level,East,Never,0.19294,60,276,0.14630,0.23958
2011,First Stage of Tertiary Education,West,At least once per week,0.04981,63,1375,0.03830,0.06131
2011,First Stage of Tertiary Education,West,At least once per month,0.19567,248,1375,0.17469,0.21665
2011,First Stage of Tertiary Education,West,Seldom,0.51281,745,1375,0.48638,0.53924
2011,First Stage of Tertiary Education,West,Never,0.24172,319,1375,0.21908,0.26435
2011,First Stage of Tertiary Education,East,At least once per month,0.15679,58,452,0.12323,0.19035
2011,First Stage of Tertiary Education,East,Seldom,0.54171,260,452,0.49573,0.58770
2011,First Stage of Tertiary Education,East,Never,0.26896,134,452,0.22804,0.30989
2011,Second Stage of Tertiary Education,West,At least once per week,0.04593,184,4637,0.03990,0.05196
2011,Second Stage of Tertiary Education,West,At least once per month,0.25396,1059,4637,0.24143,0.26649
2011,Second Stage of Tertiary Education,West,Seldom,0.50784,2482,4637,0.49345,0.52224
2011,Second Stage of Tertiary Education,West,Never,0.19226,912,4637,0.18092,0.20361
2011,Second Stage of Tertiary Education,East,At least once per week,0.05110,61,1559,0.04017,0.06204
2011,Second Stage of Tertiary Education,East,At least once per month,0.18572,284,1559,0.16641,0.20503
2011,Second Stage of Tertiary Education,East,Seldom,0.52954,913,1559,0.50476,0.55433
2011,Second Stage of Tertiary Education,East,Never,0.23363,301,1559,0.21262,0.25464
2013,No answer / don't know,West,At least once per week,0.09413,44,393,0.06523,0.12304
2013,No answer / don't know,West,At least once per month,0.38890,153,393,0.34064,0.43716
2013,No answer / don't know,West,Seldom,0.30692,125,393,0.26127,0.35258
2013,No answer / don't know,West,Never,0.21004,71,393,0.16971,0.25036
2013,Pre-primary Level,West,At least once per week,0.15063,56,380,0.11462,0.18664
2013,Pre-primary Level,West,At least once per month,0.48677,210,380,0.43645,0.53710
2013,Pre-primary Level,West,Seldom,0.33508,114,380,0.28756,0.38260
2013,Primary Level,West,Seldom,0.23731,71,243,0.18371,0.29091
2013,Primary Level,West,Never,0.61901,172,243,0.55782,0.68020
2013,Lower Secondary Level,West,At least once per week,0.03288,81,2241,0.02550,0.04026
2013,Lower Secondary Level,West,At least once per month,0.14360,348,2241,0.12908,0.15813
2013,Lower Secondary Level,West,Seldom,0.27185,732,2241,0.25342,0.29027
2013,Lower Secondary Level,West,Never,0.55167,1080,2241,0.53107,0.57226
2013,Lower Secondary Level,East,At least once per month,0.11937,48,325,0.08407,0.15468
2013,Lower Secondary Level,East,Seldom,0.28901,91,325,0.23965,0.33837
2013,Lower Secondary Level,East,Never,0.56222,186,325,0.50820,0.61624
2013,Upper Secondary Level,West,At least once per week,0.02729,197,9324,0.02398,0.03060
2013,Upper Secondary Level,West,At least once per month,0.15759,1499,9324,0.15020,0.16499
2013,Upper Secondary Level,West,Seldom,0.42822,4391,9324,0.41818,0.43827
2013,Upper Secondary Level,West,Never,0.38689,3237,9324,0.37701,0.39678
2013,Upper Secondary Level,East,At least once per week,0.01858,42,3040,0.01378,0.02338
2013,Upper Secondary Level,East,At least once per month,0.13537,387,3040,0.12321,0.14753
2013,Upper Secondary Level,East,Seldom,0.41467,1357,3040,0.39715,0.43219
2013,Upper Secondary Level,East,Never,0.43138,1254,3040,0.41377,0.44899
2013,Post-secondary Non-tertiary Level,West,At least once per week,0.03555,32,1497,0.02617,0.04493
2013,Post-secondary Non-tertiary Level,West,At least once per month,0.23205,318,1497,0.21066,0.25344
2013,Post-secondary Non-tertiary Level,West,Seldom,0.51994,836,1497,0.49462,0.54525
2013,Post-secondary Non-tertiary Level,West,Never,0.21246,311,1497,0.19173,0.23319
2013,Post-secondary Non-tertiary Level,East,At least once per month,0.19147,57,268,0.14427,0.23866
2013,Post-secondary Non-tertiary Level,East,Seldom,0.57103,155,268,0.51166,0.63040
2013,Post-secondary Non-tertiary Level,East,Never,0.20264,56,268,0.15442,0.25086
2013,First Stage of Tertiary Education,West,At least once per month,0.15629,202,1220,0.13591,0.17668
2013,First Stage of Tertiary Education,West,Seldom,0.54980,701,1220,0.52187,0.57773
2013,First Stage of Tertiary Education,West,Never,0.27824,317,1220,0.25308,0.30339
2013,First Stage of Tertiary Education,East,At least once per month,0.12767,52,427,0.09598,0.15936
2013,First Stage of Tertiary Education,East,Seldom,0.53617,221,427,0.48882,0.58353
2013,First Stage of Tertiary Education,East,Never,0.32766,154,427,0.28308,0.37223
2013,Second Stage of Tertiary Education,West,At least once per week,0.02348,77,4364,0.01899,0.02798
2013,Second Stage of Tertiary Education,West,At least once per month,0.27450,1065,4364,0.26126,0.28774
2013,Second Stage of Tertiary Education,West,Seldom,0.51659,2392,4364,0.50176,0.53142
2013,Second Stage of Tertiary Education,West,Never,0.18543,830,4364,0.17389,0.19696
2013,Second Stage of Tertiary Education,East,At least once per month,0.19420,282,1429,0.17368,0.21471
2013,Second Stage of Tertiary Education,East,Seldom,0.52032,811,1429,0.49441,0.54623
2013,Second Stage of Tertiary Education,East,Never,0.27421,336,1429,0.25107,0.29735
2015,No answer / don't know,West,At least once per week,0.10236,51,553,0.07707,0.12764
2015,No answer / don't know,West,At least once per month,0.37198,193,553,0.33166,0.41230
2015,No answer / don't know,West,Seldom,0.32271,190,553,0.28371,0.36171
2015,No answer / don't know,West,Never,0.20295,119,553,0.16940,0.23650
2015,No answer / don't know,East,Seldom,0.38266,43,43,0.23567,0.52966
2015,Pre-primary Level,West,At least once per week,0.09894,46,302,0.06521,0.13267
2015,Pre-primary Level,West,At least once per month,0.50895,152,302,0.45247,0.56543
2015,Pre-primary Level,West,Seldom,0.32499,104,302,0.27208,0.37791
2015,Primary Level,West,At least once per month,0.08789,35,471,0.06229,0.11348
2015,Primary Level,West,Seldom,0.30400,159,471,0.26241,0.34559
2015,Primary Level,West,Never,0.58243,277,471,0.53784,0.62701
2015,Lower Secondary Level,West,At least once per week,0.03199,108,2597,0.02522,0.03876
2015,Lower Secondary Level,West,At least once per month,0.14058,386,2597,0.12721,0.15395
2015,Lower Secondary Level,West,Seldom,0.32877,940,2597,0.31070,0.34684
2015,Lower Secondary Level,West,Never,0.49865,1163,2597,0.47942,0.51789
2015,Lower Secondary Level,East,At least once per month,0.15606,51,349,0.11793,0.19419
2015,Lower Secondary Level,East,Seldom,0.30376,112,349,0.25544,0.35207
2015,Lower Secondary Level,East,Never,0.51946,186,349,0.46697,0.57195
2015,Upper Secondary Level,West,At least once per week,0.03852,349,9389,0.03463,0.04241
2015,Upper Secondary Level,West,At least once per month,0.16651,1626,9389,0.15898,0.17405
2015,Upper Secondary Level,West,Seldom,0.46307,4579,9389,0.45298,0.47316
2015,Upper Secondary Level,West,Never,0.33190,2835,9389,0.32237,0.34142
2015,Upper Secondary Level,East,At least once per week,0.02356,59,2734,0.01788,0.02925
2015,Upper Secondary Level,East,At least once per month,0.14020,343,2734,0.12718,0.15322
2015,Upper Secondary Level,East,Seldom,0.47638,1370,2734,0.45765,0.49510
2015,Upper Secondary Level,East,Never,0.35986,962,2734,0.34186,0.37785
2015,Post-secondary Non-tertiary Level,West,At least once per week,0.06879,79,1865,0.05730,0.08028
2015,Post-secondary Non-tertiary Level,West,At least once per month,0.23156,358,1865,0.21241,0.25071
2015,Post-secondary Non-tertiary Level,West,Seldom,0.47902,987,1865,0.45634,0.50169
2015,Post-secondary Non-tertiary Level,West,Never,0.22064,441,1865,0.20181,0.23946
2015,Post-secondary Non-tertiary Level,East,At least once per month,0.22115,72,277,0.17219,0.27011
2015,Post-secondary Non-tertiary Level,East,Seldom,0.52641,162,277,0.46750,0.58532
2015,Post-secondary Non-tertiary Level,East,Never,0.20339,43,277,0.15590,0.25087
2015,First Stage of Tertiary Education,West,At least once per month,0.17067,207,1100,0.14842,0.19291
2015,First Stage of Tertiary Education,West,Seldom,0.56451,637,1100,0.53519,0.59382
2015,First Stage of Tertiary Education,West,Never,0.24073,256,1100,0.21545,0.26600
2015,First Stage of Tertiary Education,East,At least once per month,0.11503,47,391,0.08336,0.14670
2015,First Stage of Tertiary Education,East,Seldom,0.57845,238,391,0.52944,0.62746
2015,First Stage of Tertiary Education,East,Never,0.28127,106,391,0.23665,0.32590
2015,Second Stage of Tertiary Education,West,At least once per week,0.03940,186,4997,0.03401,0.04480
2015,Second Stage of Tertiary Education,West,At least once per month,0.26289,1169,4997,0.25068,0.27510
2015,Second Stage of Tertiary Education,West,Seldom,0.52114,2695,4997,0.50728,0.53499
2015,Second Stage of Tertiary Education,West,Never,0.17657,947,4997,0.16600,0.18714
2015,Second Stage of Tertiary Education,East,At least once per week,0.03809,49,1413,0.02811,0.04807
2015,Second Stage of Tertiary Education,East,At least once per month,0.24190,306,1413,0.21956,0.26424
2015,Second Stage of Tertiary Education,East,Seldom,0.50498,797,1413,0.47890,0.53106
2015,Second Stage of Tertiary Education,East,Never,0.21503,261,1413,0.19360,0.23646
2017,No answer / don't know,West,At least once per week,0.07652,54,715,0.05703,0.09602
2017,No answer / don't know,West,At least once per month,0.35455,186,715,0.31946,0.38964
2017,No answer / don't know,West,Seldom,0.34661,219,715,0.31171,0.38152
2017,No answer / don't know,West,Never,0.22231,256,715,0.19181,0.25281
2017,No answer / don't know,East,Seldom,0.24130,44,83,0.14869,0.33391
2017,No answer / don't know,East,Never,0.22092,39,83,0.13112,0.31071
2017,Pre-primary Level,West,At least once per week,0.13216,45,333,0.09573,0.16859
2017,Pre-primary Level,West,At least once per month,0.50821,160,333,0.45444,0.56199
2017,Pre-primary Level,West,Seldom,0.31695,128,333,0.26690,0.36700
2017,Pre-primary Level,East,At least once per month,0.55339,34,34,0.38377,0.72301
2017,Primary Level,West,At least once per month,0.12018,119,1569,0.10408,0.13627
2017,Primary Level,West,Seldom,0.29175,285,1569,0.26925,0.31425
2017,Primary Level,West,Never,0.57466,1165,1569,0.55019,0.59914
2017,Primary Level,East,Seldom,0.27475,48,246,0.21885,0.33064
2017,Primary Level,East,Never,0.64380,198,246,0.58383,0.70376
2017,Lower Secondary Level,West,At least once per week,0.03038,95,3054,0.02429,0.03647
2017,Lower Secondary Level,West,At least once per month,0.15425,452,3054,0.14144,0.16706
2017,Lower Secondary Level,West,Seldom,0.37368,1074,3054,0.35652,0.39084
2017,Lower Secondary Level,West,Never,0.44169,1433,3054,0.42408,0.45931
2017,Lower Secondary Level,East,At least once per month,0.10680,62,470,0.07884,0.13475
2017,Lower Secondary Level,East,Seldom,0.32711,151,470,0.28465,0.36957
2017,Lower Secondary Level,East,Never,0.51896,257,470,0.47374,0.56418
2017,Upper Secondary Level,West,At least once per week,0.04485,418,9772,0.04074,0.04895
2017,Upper Secondary Level,West,At least once per month,0.19738,1950,9772,0.18948,0.20527
2017,Upper Secondary Level,West,Seldom,0.44602,4535,9772,0.43616,0.45588
2017,Upper Secondary Level,West,Never,0.31176,2869,9772,0.30257,0.32094
2017,Upper Secondary Level,East,At least once per week,0.02559,81,2950,0.01989,0.03129
2017,Upper Secondary Level,East,At least once per month,0.16890,446,2950,0.15537,0.18242
2017,Upper Secondary Level,East,Seldom,0.46450,1410,2950,0.44650,0.48250
2017,Upper Secondary Level,East,Never,0.34101,1013,2950,0.32390,0.35812
2017,Post-secondary Non-tertiary Level,West,At least once per week,0.05536,90,1970,0.04526,0.06546
2017,Post-secondary Non-tertiary Level,West,At least once per month,0.27454,475,1970,0.25483,0.29425
2017,Post-secondary Non-tertiary Level,West,Seldom,0.46437,972,1970,0.44234,0.48640
2017,Post-secondary Non-tertiary Level,West,Never,0.20573,433,1970,0.18787,0.22359
2017,Post-secondary Non-tertiary Level,East,At least once per month,0.22862,76,325,0.18289,0.27434
2017,Post-secondary Non-tertiary Level,East,Seldom,0.52542,191,325,0.47105,0.57980
2017,Post-secondary Non-tertiary Level,East,Never,0.15841,58,325,0.11866,0.19817
2017,First Stage of Tertiary Education,West,At least once per week,0.03286,53,1129,0.02246,0.04326
2017,First Stage of Tertiary Education,West,At least once per month,0.19533,245,1129,0.17219,0.21846
2017,First Stage of Tertiary Education,West,Seldom,0.57964,627,1129,0.55083,0.60844
2017,First Stage of Tertiary Education,West,Never,0.19218,204,1129,0.16918,0.21517
2017,First Stage of Tertiary Education,East,At least once per month,0.15871,72,385,0.12216,0.19525
2017,First Stage of Tertiary Education,East,Seldom,0.58284,221,385,0.53352,0.63216
2017,First Stage of Tertiary Education,East,Never,0.22321,92,385,0.18156,0.26485
2017,Second Stage of Tertiary Education,West,At least once per week,0.04546,208,5709,0.04006,0.05086
2017,Second Stage of Tertiary Education,West,At least once per month,0.28956,1448,5709,0.27779,0.30132
2017,Second Stage of Tertiary Education,West,Seldom,0.49723,2798,5709,0.48426,0.51021
2017,Second Stage of Tertiary Education,West,Never,0.16775,1255,5709,0.15806,0.17744
2017,Second Stage of Tertiary Education,East,At least once per week,0.04039,63,1529,0.03052,0.05026
2017,Second Stage of Tertiary Education,East,At least once per month,0.26124,339,1529,0.23921,0.28326
2017,Second Stage of Tertiary Education,East,Seldom,0.52979,821,1529,0.50477,0.55482
2017,Second Stage of Tertiary Education,East,Never,0.16858,306,1529,0.14981,0.18735
2019,No answer / don't know,West,At least once per month,0.36147,169,621,0.32365,0.39929
2019,No answer / don't know,West,Seldom,0.36005,201,621,0.32227,0.39784
2019,No answer / don't know,West,Never,0.25556,251,621,0.22123,0.28990
2019,No answer / don't know,East,At least once per month,0.33950,36,140,0.26078,0.41823
2019,No answer / don't know,East,Seldom,0.31412,46,140,0.23695,0.39128
2019,No answer / don't know,East,Never,0.30490,58,140,0.22836,0.38143
2019,Pre-primary Level,West,At least once per month,0.47878,116,242,0.41571,0.54185
2019,Pre-primary Level,West,Seldom,0.42551,126,242,0.36308,0.48793
2019,Primary Level,West,At least once per month,0.11286,106,1307,0.09570,0.13002
2019,Primary Level,West,Seldom,0.20078,226,1307,0.17905,0.22250
2019,Primary Level,West,Never,0.66408,975,1307,0.63847,0.68970
2019,Primary Level,East,Seldom,0.37921,39,186,0.30929,0.44913
2019,Primary Level,East,Never,0.57378,147,186,0.50252,0.64504
2019,Lower Secondary Level,West,At least once per week,0.02541,67,2572,0.01933,0.03150
2019,Lower Secondary Level,West,At least once per month,0.16704,416,2572,0.15262,0.18146
2019,Lower Secondary Level,West,Seldom,0.33473,815,2572,0.31649,0.35297
2019,Lower Secondary Level,West,Never,0.47282,1274,2572,0.45352,0.49212
2019,Lower Secondary Level,East,At least once per month,0.14112,78,451,0.10895,0.17329
2019,Lower Secondary Level,East,Seldom,0.26377,127,451,0.22306,0.30449
2019,Lower Secondary Level,East,Never,0.56059,246,451,0.51474,0.60645
2019,Upper Secondary Level,West,At least once per week,0.01568,159,8928,0.01311,0.01826
2019,Upper Secondary Level,West,At least once per month,0.19106,1764,8928,0.18290,0.19921
2019,Upper Secondary Level,West,Seldom,0.43477,4019,8928,0.42449,0.44505
2019,Upper Secondary Level,West,Never,0.35849,2986,8928,0.34854,0.36843
2019,Upper Secondary Level,East,At least once per week,0.01878,42,2682,0.01364,0.02392
2019,Upper Secondary Level,East,At least once per month,0.16590,394,2682,0.15182,0.17999
2019,Upper Secondary Level,East,Seldom,0.45165,1269,2682,0.43281,0.47048
2019,Upper Secondary Level,East,Never,0.36367,977,2682,0.34546,0.38188
2019,Post-secondary Non-tertiary Level,West,At least once per week,0.02653,40,1918,0.01933,0.03372
2019,Post-secondary Non-tertiary Level,West,At least once per month,0.24474,434,1918,0.22549,0.26398
2019,Post-secondary Non-tertiary Level,West,Seldom,0.50658,1000,1918,0.48419,0.52896
2019,Post-secondary Non-tertiary Level,West,Never,0.22216,444,1918,0.20355,0.24077
2019,Post-secondary Non-tertiary Level,East,At least once per month,0.23837,81,321,0.19169,0.28506
2019,Post-secondary Non-tertiary Level,East,Seldom,0.57407,181,321,0.51990,0.62825
2019,Post-secondary Non-tertiary Level,East,Never,0.16704,59,321,0.12617,0.20792
2019,First Stage of Tertiary Education,West,At least once per month,0.18598,213,1199,0.16395,0.20801
2019,First Stage of Tertiary Education,West,Seldom,0.56204,697,1199,0.53395,0.59014
2019,First Stage of Tertiary Education,West,Never,0.23923,289,1199,0.21507,0.26339
2019,First Stage of Tertiary Education,East,At least once per month,0.14155,69,434,0.10872,0.17439
2019,First Stage of Tertiary Education,East,Seldom,0.54873,255,434,0.50186,0.59560
2019,First Stage of Tertiary Education,East,Never,0.29920,110,434,0.25607,0.34233
2019,Second Stage of Tertiary Education,West,At least once per week,0.02595,136,5857,0.02188,0.03002
2019,Second Stage of Tertiary Education,West,At least once per month,0.26691,1452,5857,0.25558,0.27824
2019,Second Stage of Tertiary Education,West,Seldom,0.50832,3029,5857,0.49551,0.52112
2019,Second Stage of Tertiary Education,West,Never,0.19882,1240,5857,0.18859,0.20904
2019,Second Stage of Tertiary Education,East,At least once per week,0.01610,33,1655,0.01003,0.02216
2019,Second Stage of Tertiary Education,East,At least once per month,0.19920,353,1655,0.17995,0.21845
2019,Second Stage of Tertiary Education,East,Seldom,0.54476,913,1655,0.52076,0.56876
2019,Second Stage of Tertiary Education,East,Never,0.23994,356,1655,0.21936,0.26052
