"party","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"AfD","2012","66 und älter","(noch) kein Abschluss","","","",""
"AfD","2012","66 und älter","Hauptschule","","","",""
"AfD","2012","66 und älter","Realschule","","","",""
"AfD","2012","66 und älter","(Fach-)Abitur","","","",""
"AfD","2012","66 und älter","AkademikerIn","","","",""
"Sonstige","2012","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","2012","16-34 J.","Hauptschule","","","",""
"Sonstige","2012","16-34 J.","Realschule","36","0.0269130461610439","0.0172749530882915","0.0365511392337963"
"Sonstige","2012","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","2012","16-34 J.","AkademikerIn","","","",""
"Sonstige","2012","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","2012","35-65 J.","Hauptschule","35","0.0117003256476129","0.00808473125181259","0.0153159200434133"
"Sonstige","2012","35-65 J.","Realschule","32","0.0104567395043748","0.007095374218248","0.0138181047905016"
"Sonstige","2012","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","2012","35-65 J.","AkademikerIn","34","0.0121810818693267","0.00812383774508659","0.0162383259935668"
"Sonstige","2012","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","2012","66 und älter","Hauptschule","","","",""
"Sonstige","2012","66 und älter","Realschule","","","",""
"Sonstige","2012","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","2012","66 und älter","AkademikerIn","","","",""
"keine PN","2013","16-34 J.","(noch) kein Abschluss","409","0.755117922854996","0.718949125722975","0.791286719987017"
"keine PN","2013","16-34 J.","Hauptschule","943","0.817751363669099","0.795272419001037","0.840230308337161"
"keine PN","2013","16-34 J.","Realschule","1047","0.754798645734483","0.731841435859205","0.77775585560976"
"keine PN","2013","16-34 J.","(Fach-)Abitur","856","0.574905301647795","0.548670250998445","0.601140352297144"
"keine PN","2013","16-34 J.","AkademikerIn","494","0.466359936756762","0.434819243990148","0.497900629523376"
"keine PN","2013","35-65 J.","(noch) kein Abschluss","258","0.716156335544416","0.66794801811486","0.764364652973973"
"keine PN","2013","35-65 J.","Hauptschule","2727","0.668583940452891","0.653945048139218","0.683222832766564"
"keine PN","2013","35-65 J.","Realschule","2145","0.627965285535795","0.611692126920331","0.64423844415126"
"keine PN","2013","35-65 J.","(Fach-)Abitur","995","0.534290121380156","0.5106957049187","0.557884537841611"
"keine PN","2013","35-65 J.","AkademikerIn","1528","0.429461014719964","0.412500228539622","0.446421800900306"
"keine PN","2013","66 und älter","(noch) kein Abschluss","55","0.640986257668407","0.537156686443384","0.744815828893429"
"keine PN","2013","66 und älter","Hauptschule","1264","0.473865898214783","0.454947646906777","0.492784149522788"
"keine PN","2013","66 und älter","Realschule","280","0.341059111367025","0.30793846668824","0.37417975604581"
"keine PN","2013","66 und älter","(Fach-)Abitur","97","0.41625696670924","0.354022469883987","0.478491463534493"
"keine PN","2013","66 und älter","AkademikerIn","367","0.343012473428702","0.315635173263942","0.370389773593463"
"CDU/CSU","2013","16-34 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2013","16-34 J.","Hauptschule","72","0.0645207954380737","0.0502153936076889","0.0788261972684585"
"CDU/CSU","2013","16-34 J.","Realschule","115","0.0920586778922579","0.0766309001388834","0.107486455645632"
"CDU/CSU","2013","16-34 J.","(Fach-)Abitur","173","0.123594704640324","0.106128709525943","0.141060699754705"
"CDU/CSU","2013","16-34 J.","AkademikerIn","147","0.174859928664911","0.150844221201039","0.198875636128784"
"CDU/CSU","2013","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2013","35-65 J.","Hauptschule","536","0.138506729922175","0.127764242505968","0.149249217338383"
"CDU/CSU","2013","35-65 J.","Realschule","544","0.167446000613965","0.154875403665331","0.180016597562599"
"CDU/CSU","2013","35-65 J.","(Fach-)Abitur","260","0.144692218006105","0.128052470107743","0.161331965904468"
"CDU/CSU","2013","35-65 J.","AkademikerIn","573","0.183920879088581","0.170646228641006","0.197195529536155"
"CDU/CSU","2013","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","2013","66 und älter","Hauptschule","711","0.26787778499772","0.251098819594333","0.284656750401108"
"CDU/CSU","2013","66 und älter","Realschule","265","0.343631195693991","0.310450844198037","0.376811547189945"
"CDU/CSU","2013","66 und älter","(Fach-)Abitur","82","0.322351892260786","0.263344449106756","0.381359335414816"
"CDU/CSU","2013","66 und älter","AkademikerIn","363","0.298858494325074","0.272459174381516","0.325257814268633"
"SPD","2013","16-34 J.","(noch) kein Abschluss","45","0.0650658318341649","0.0443207484244055","0.0858109152439243"
"SPD","2013","16-34 J.","Hauptschule","71","0.0649670499476032","0.0506156863667197","0.0793184135284867"
"SPD","2013","16-34 J.","Realschule","95","0.0702090129204072","0.0565747640882854","0.0838432617525289"
"SPD","2013","16-34 J.","(Fach-)Abitur","162","0.140678282263998","0.122226754620559","0.159129809907437"
"SPD","2013","16-34 J.","AkademikerIn","127","0.138519394930349","0.116678801102368","0.16035998875833"
"SPD","2013","35-65 J.","(noch) kein Abschluss","41","0.139742901137216","0.102669924074274","0.176815878200158"
"SPD","2013","35-65 J.","Hauptschule","507","0.137536514817171","0.126825691948359","0.148247337685982"
"SPD","2013","35-65 J.","Realschule","365","0.107226297288144","0.0968095133579823","0.117643081218306"
"SPD","2013","35-65 J.","(Fach-)Abitur","235","0.147027955012665","0.130277357601005","0.163778552424326"
"SPD","2013","35-65 J.","AkademikerIn","428","0.140858108606961","0.128938422534813","0.152777794679108"
"SPD","2013","66 und älter","(noch) kein Abschluss","","","",""
"SPD","2013","66 und älter","Hauptschule","557","0.207407505911962","0.192045700887898","0.222769310936025"
"SPD","2013","66 und älter","Realschule","165","0.217914855807591","0.189072471305875","0.246757240309308"
"SPD","2013","66 und älter","(Fach-)Abitur","43","0.188075394184411","0.138739453683284","0.237411334685537"
"SPD","2013","66 und älter","AkademikerIn","205","0.180915754363403","0.15871541675478","0.203116091972025"
"FDP","2013","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","2013","16-34 J.","Hauptschule","","","",""
"FDP","2013","16-34 J.","Realschule","","","",""
"FDP","2013","16-34 J.","(Fach-)Abitur","","","",""
"FDP","2013","16-34 J.","AkademikerIn","","","",""
"FDP","2013","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","2013","35-65 J.","Hauptschule","","","",""
"FDP","2013","35-65 J.","Realschule","","","",""
"FDP","2013","35-65 J.","(Fach-)Abitur","","","",""
"FDP","2013","35-65 J.","AkademikerIn","71","0.0236281557968974","0.0184238359450991","0.0288324756486958"
"FDP","2013","66 und älter","(noch) kein Abschluss","","","",""
"FDP","2013","66 und älter","Hauptschule","","","",""
"FDP","2013","66 und älter","Realschule","","","",""
"FDP","2013","66 und älter","(Fach-)Abitur","","","",""
"FDP","2013","66 und älter","AkademikerIn","44","0.0322311634377941","0.0220456973611694","0.0424166295144187"
"Grüne","2013","16-34 J.","(noch) kein Abschluss","38","0.0706844169947853","0.0491272529725952","0.0922415810169753"
"Grüne","2013","16-34 J.","Hauptschule","","","",""
"Grüne","2013","16-34 J.","Realschule","32","0.0333457511448216","0.0237650354968464","0.0429264667927969"
"Grüne","2013","16-34 J.","(Fach-)Abitur","114","0.112751009357538","0.095965911325905","0.12953610738917"
"Grüne","2013","16-34 J.","AkademikerIn","157","0.182400138254712","0.157984426819973","0.206815849689451"
"Grüne","2013","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","2013","35-65 J.","Hauptschule","85","0.0235533617747111","0.0188371404268284","0.0282695831225938"
"Grüne","2013","35-65 J.","Realschule","180","0.0450064712749765","0.0380265583837243","0.0519863841662287"
"Grüne","2013","35-65 J.","(Fach-)Abitur","156","0.119925203774278","0.104558597358269","0.135291810190287"
"Grüne","2013","35-65 J.","AkademikerIn","521","0.18224669086082","0.169019049107596","0.195474332614044"
"Grüne","2013","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","2013","66 und älter","Hauptschule","55","0.0207481053069865","0.0153475120663791","0.026148698547594"
"Grüne","2013","66 und älter","Realschule","","","",""
"Grüne","2013","66 und älter","(Fach-)Abitur","","","",""
"Grüne","2013","66 und älter","AkademikerIn","88","0.0789823284486634","0.0634278287487795","0.0945368281485472"
"PDS/Linke","2013","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2013","16-34 J.","Hauptschule","","","",""
"PDS/Linke","2013","16-34 J.","Realschule","","","",""
"PDS/Linke","2013","16-34 J.","(Fach-)Abitur","30","0.0237613000967387","0.0156786455861624","0.031843954607315"
"PDS/Linke","2013","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","2013","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2013","35-65 J.","Hauptschule","56","0.0132164322128056","0.00966493447849186","0.0167679299471194"
"PDS/Linke","2013","35-65 J.","Realschule","91","0.0318416562325644","0.0259303517800424","0.0377529606850864"
"PDS/Linke","2013","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2013","35-65 J.","AkademikerIn","123","0.0309400073921846","0.0250069714104555","0.0368730433739137"
"PDS/Linke","2013","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","2013","66 und älter","Hauptschule","59","0.018671109916128","0.0135425268202542","0.0237996930120019"
"PDS/Linke","2013","66 und älter","Realschule","","","",""
"PDS/Linke","2013","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","2013","66 und älter","AkademikerIn","78","0.0524371211648846","0.0395818708201831","0.065292371509586"
"Rechtsextrem","2013","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2013","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","2013","16-34 J.","Realschule","","","",""
"Rechtsextrem","2013","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2013","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","2013","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2013","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","2013","35-65 J.","Realschule","","","",""
"Rechtsextrem","2013","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2013","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","2013","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","2013","66 und älter","Hauptschule","","","",""
"Rechtsextrem","2013","66 und älter","Realschule","","","",""
"Rechtsextrem","2013","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","2013","66 und älter","AkademikerIn","","","",""
"AfD","2013","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","2013","16-34 J.","Hauptschule","","","",""
"AfD","2013","16-34 J.","Realschule","","","",""
"AfD","2013","16-34 J.","(Fach-)Abitur","","","",""
"AfD","2013","16-34 J.","AkademikerIn","","","",""
"AfD","2013","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","2013","35-65 J.","Hauptschule","","","",""
"AfD","2013","35-65 J.","Realschule","","","",""
"AfD","2013","35-65 J.","(Fach-)Abitur","","","",""
"AfD","2013","35-65 J.","AkademikerIn","","","",""
"AfD","2013","66 und älter","(noch) kein Abschluss","","","",""
"AfD","2013","66 und älter","Hauptschule","","","",""
"AfD","2013","66 und älter","Realschule","","","",""
"AfD","2013","66 und älter","(Fach-)Abitur","","","",""
"AfD","2013","66 und älter","AkademikerIn","","","",""
"Sonstige","2013","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","2013","16-34 J.","Hauptschule","","","",""
"Sonstige","2013","16-34 J.","Realschule","","","",""
"Sonstige","2013","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","2013","16-34 J.","AkademikerIn","","","",""
"Sonstige","2013","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","2013","35-65 J.","Hauptschule","","","",""
"Sonstige","2013","35-65 J.","Realschule","","","",""
"Sonstige","2013","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","2013","35-65 J.","AkademikerIn","","","",""
"Sonstige","2013","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","2013","66 und älter","Hauptschule","","","",""
"Sonstige","2013","66 und älter","Realschule","","","",""
"Sonstige","2013","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","2013","66 und älter","AkademikerIn","","","",""
"keine PN","2014","16-34 J.","(noch) kein Abschluss","417","0.704954486147946","0.667742295992028","0.742166676303863"
"keine PN","2014","16-34 J.","Hauptschule","1071","0.794548520152338","0.772500576803721","0.816596463500956"
"keine PN","2014","16-34 J.","Realschule","1185","0.713217962515707","0.690946044894873","0.735489880136541"
"keine PN","2014","16-34 J.","(Fach-)Abitur","852","0.549560775053725","0.524100739895782","0.575020810211669"
"keine PN","2014","16-34 J.","AkademikerIn","454","0.452721848645241","0.420816604817338","0.484627092473144"
"keine PN","2014","35-65 J.","(noch) kein Abschluss","275","0.792646214358236","0.749616686506182","0.83567574221029"
"keine PN","2014","35-65 J.","Hauptschule","2798","0.647416040561917","0.633004447866141","0.661827633257694"
"keine PN","2014","35-65 J.","Realschule","2535","0.575608938322578","0.560981756625402","0.590236120019754"
"keine PN","2014","35-65 J.","(Fach-)Abitur","1125","0.488134924919337","0.467113319960757","0.509156529877917"
"keine PN","2014","35-65 J.","AkademikerIn","1703","0.399610427138049","0.384512017753261","0.414708836522837"
"keine PN","2014","66 und älter","(noch) kein Abschluss","44","0.580567294544758","0.46496764957066","0.696166939518857"
"keine PN","2014","66 und älter","Hauptschule","1090","0.413132019714872","0.394223442004714","0.432040597425031"
"keine PN","2014","66 und älter","Realschule","260","0.328308103233612","0.295520411910234","0.36109579455699"
"keine PN","2014","66 und älter","(Fach-)Abitur","99","0.433883941047525","0.371951234041121","0.49581664805393"
"keine PN","2014","66 und älter","AkademikerIn","330","0.286059930411765","0.259963491720059","0.31215636910347"
"CDU/CSU","2014","16-34 J.","(noch) kein Abschluss","40","0.0705793876798498","0.049681361086017","0.0914774142736826"
"CDU/CSU","2014","16-34 J.","Hauptschule","76","0.0666351839338077","0.053026041821507","0.0802443260461083"
"CDU/CSU","2014","16-34 J.","Realschule","167","0.115799344872816","0.100041422026195","0.131557267719438"
"CDU/CSU","2014","16-34 J.","(Fach-)Abitur","211","0.139398303626764","0.121674257264599","0.157122349988928"
"CDU/CSU","2014","16-34 J.","AkademikerIn","149","0.181824593678791","0.157102126507886","0.206547060849696"
"CDU/CSU","2014","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2014","35-65 J.","Hauptschule","603","0.142098643031343","0.131566842642568","0.152630443420118"
"CDU/CSU","2014","35-65 J.","Realschule","787","0.177987989367225","0.166667942954421","0.189308035780029"
"CDU/CSU","2014","35-65 J.","(Fach-)Abitur","361","0.157724660881694","0.142396324434324","0.173052997329064"
"CDU/CSU","2014","35-65 J.","AkademikerIn","782","0.19522196957738","0.183004011759449","0.207439927395312"
"CDU/CSU","2014","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","2014","66 und älter","Hauptschule","770","0.307545398035422","0.289824142151871","0.325266653918973"
"CDU/CSU","2014","66 und älter","Realschule","277","0.364445838732921","0.330842861054119","0.398048816411724"
"CDU/CSU","2014","66 und älter","(Fach-)Abitur","86","0.340824613899763","0.281593963128764","0.400055264670763"
"CDU/CSU","2014","66 und älter","AkademikerIn","365","0.314277277266401","0.287470005761586","0.341084548771215"
"SPD","2014","16-34 J.","(noch) kein Abschluss","44","0.0652911298662389","0.0451341501611246","0.0854481095713532"
"SPD","2014","16-34 J.","Hauptschule","70","0.0776692344892324","0.0630635775404523","0.0922748914380124"
"SPD","2014","16-34 J.","Realschule","95","0.0658599566550613","0.053645132555749","0.0780747807543735"
"SPD","2014","16-34 J.","(Fach-)Abitur","174","0.143443063693729","0.125506017422626","0.161380109964832"
"SPD","2014","16-34 J.","AkademikerIn","124","0.141115592252095","0.11880057914406","0.163430605360129"
"SPD","2014","35-65 J.","(noch) kein Abschluss","36","0.106982028201829","0.0741757914580171","0.139788264945641"
"SPD","2014","35-65 J.","Hauptschule","550","0.14398942017905","0.133399472019037","0.154579368339063"
"SPD","2014","35-65 J.","Realschule","530","0.128829784202717","0.118915224632218","0.138744343773217"
"SPD","2014","35-65 J.","(Fach-)Abitur","321","0.167046349942443","0.151359089977045","0.182733609907841"
"SPD","2014","35-65 J.","AkademikerIn","523","0.130021113455394","0.11965400797668","0.140388218934109"
"SPD","2014","66 und älter","(noch) kein Abschluss","","","",""
"SPD","2014","66 und älter","Hauptschule","574","0.218380817439229","0.202515488694735","0.234246146183724"
"SPD","2014","66 und älter","Realschule","170","0.221519846782341","0.19252538336333","0.250514310201351"
"SPD","2014","66 und älter","(Fach-)Abitur","39","0.146426964499634","0.102248419269914","0.190605509729355"
"SPD","2014","66 und älter","AkademikerIn","224","0.209938498583507","0.186420609119244","0.233456388047769"
"FDP","2014","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","2014","16-34 J.","Hauptschule","","","",""
"FDP","2014","16-34 J.","Realschule","","","",""
"FDP","2014","16-34 J.","(Fach-)Abitur","","","",""
"FDP","2014","16-34 J.","AkademikerIn","","","",""
"FDP","2014","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","2014","35-65 J.","Hauptschule","","","",""
"FDP","2014","35-65 J.","Realschule","35","0.00795269564817597","0.00532401910881372","0.0105813721875382"
"FDP","2014","35-65 J.","(Fach-)Abitur","","","",""
"FDP","2014","35-65 J.","AkademikerIn","88","0.0267486148715938","0.0217751462244262","0.0317220835187615"
"FDP","2014","66 und älter","(noch) kein Abschluss","","","",""
"FDP","2014","66 und älter","Hauptschule","","","",""
"FDP","2014","66 und älter","Realschule","","","",""
"FDP","2014","66 und älter","(Fach-)Abitur","","","",""
"FDP","2014","66 und älter","AkademikerIn","45","0.0321295159299926","0.0219463559744186","0.0423126758855666"
"Grüne","2014","16-34 J.","(noch) kein Abschluss","33","0.0540130426548366","0.0355691714827601","0.0724569138269131"
"Grüne","2014","16-34 J.","Hauptschule","","","",""
"Grüne","2014","16-34 J.","Realschule","41","0.0302135631757202","0.0217839134617095","0.0386432128897308"
"Grüne","2014","16-34 J.","(Fach-)Abitur","121","0.08982952510403","0.0751975161712382","0.104461534036822"
"Grüne","2014","16-34 J.","AkademikerIn","140","0.161599869579361","0.138006582228862","0.18519315692986"
"Grüne","2014","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","2014","35-65 J.","Hauptschule","76","0.0231611324889777","0.0186240117383776","0.0276982532395777"
"Grüne","2014","35-65 J.","Realschule","213","0.0410890275884728","0.035214595965318","0.0469634592116276"
"Grüne","2014","35-65 J.","(Fach-)Abitur","226","0.118442974104698","0.104853644323262","0.132032303886135"
"Grüne","2014","35-65 J.","AkademikerIn","697","0.18460396323918","0.172644793533037","0.196563132945324"
"Grüne","2014","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","2014","66 und älter","Hauptschule","43","0.0172831651952375","0.0122785571965741","0.0222877731939009"
"Grüne","2014","66 und älter","Realschule","","","",""
"Grüne","2014","66 und älter","(Fach-)Abitur","","","",""
"Grüne","2014","66 und älter","AkademikerIn","78","0.0671461146971109","0.0526937434907052","0.0815984859035167"
"PDS/Linke","2014","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2014","16-34 J.","Hauptschule","","","",""
"PDS/Linke","2014","16-34 J.","Realschule","40","0.0218326270644128","0.0146359819509941","0.0290292721778315"
"PDS/Linke","2014","16-34 J.","(Fach-)Abitur","62","0.048242687716813","0.0372776054877485","0.0592077699458775"
"PDS/Linke","2014","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","2014","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2014","35-65 J.","Hauptschule","99","0.0211876299696915","0.0168437292488644","0.0255315306905186"
"PDS/Linke","2014","35-65 J.","Realschule","186","0.0438626837410641","0.0378020015422456","0.0499233659398825"
"PDS/Linke","2014","35-65 J.","(Fach-)Abitur","66","0.0367144332893854","0.0288055690326966","0.0446232975460742"
"PDS/Linke","2014","35-65 J.","AkademikerIn","183","0.0417527662331885","0.0355871337442154","0.0479183987221615"
"PDS/Linke","2014","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","2014","66 und älter","Hauptschule","85","0.0273350535199428","0.0210734462670256","0.03359666077286"
"PDS/Linke","2014","66 und älter","Realschule","32","0.0295873916219014","0.0177565255619252","0.0414182576818775"
"PDS/Linke","2014","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","2014","66 und älter","AkademikerIn","94","0.0691734609440434","0.0545204800741134","0.0838264418139735"
"Rechtsextrem","2014","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2014","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","2014","16-34 J.","Realschule","","","",""
"Rechtsextrem","2014","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2014","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","2014","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2014","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","2014","35-65 J.","Realschule","","","",""
"Rechtsextrem","2014","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2014","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","2014","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","2014","66 und älter","Hauptschule","","","",""
"Rechtsextrem","2014","66 und älter","Realschule","","","",""
"Rechtsextrem","2014","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","2014","66 und älter","AkademikerIn","","","",""
"AfD","2014","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","2014","16-34 J.","Hauptschule","","","",""
"AfD","2014","16-34 J.","Realschule","","","",""
"AfD","2014","16-34 J.","(Fach-)Abitur","","","",""
"AfD","2014","16-34 J.","AkademikerIn","","","",""
"AfD","2014","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","2014","35-65 J.","Hauptschule","36","0.006706316865448","0.00424442004147622","0.00916821368941979"
"AfD","2014","35-65 J.","Realschule","41","0.0110651037555844","0.00796928609344633","0.0141609214177226"
"AfD","2014","35-65 J.","(Fach-)Abitur","","","",""
"AfD","2014","35-65 J.","AkademikerIn","33","0.00997402932336207","0.00691097404608638","0.0130370846006378"
"AfD","2014","66 und älter","(noch) kein Abschluss","","","",""
"AfD","2014","66 und älter","Hauptschule","","","",""
"AfD","2014","66 und älter","Realschule","","","",""
"AfD","2014","66 und älter","(Fach-)Abitur","","","",""
"AfD","2014","66 und älter","AkademikerIn","","","",""
"Sonstige","2014","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","2014","16-34 J.","Hauptschule","","","",""
"Sonstige","2014","16-34 J.","Realschule","","","",""
"Sonstige","2014","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","2014","16-34 J.","AkademikerIn","","","",""
"Sonstige","2014","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","2014","35-65 J.","Hauptschule","","","",""
"Sonstige","2014","35-65 J.","Realschule","32","0.00668774563828713","0.00427563875821953","0.00909985251835472"
"Sonstige","2014","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","2014","35-65 J.","AkademikerIn","32","0.0109081264547918","0.00770636022851151","0.0141098926810721"
"Sonstige","2014","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","2014","66 und älter","Hauptschule","","","",""
"Sonstige","2014","66 und älter","Realschule","","","",""
"Sonstige","2014","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","2014","66 und älter","AkademikerIn","","","",""
"keine PN","2015","16-34 J.","(noch) kein Abschluss","414","0.780369163483087","0.745056714518995","0.815681612447179"
"keine PN","2015","16-34 J.","Hauptschule","1072","0.853111378729824","0.833400345851433","0.872822411608215"
"keine PN","2015","16-34 J.","Realschule","1104","0.769868451978886","0.747905994928636","0.791830909029135"
"keine PN","2015","16-34 J.","(Fach-)Abitur","1141","0.660466907904724","0.637371352363246","0.683562463446203"
"keine PN","2015","16-34 J.","AkademikerIn","714","0.518238531544927","0.489384750458167","0.547092312631688"
"keine PN","2015","35-65 J.","(noch) kein Abschluss","309","0.814760955248842","0.775388394601621","0.854133515896064"
"keine PN","2015","35-65 J.","Hauptschule","2824","0.687216159874521","0.672808795600692","0.701623524148349"
"keine PN","2015","35-65 J.","Realschule","2720","0.627075287016759","0.612519503508237","0.641631070525281"
"keine PN","2015","35-65 J.","(Fach-)Abitur","1340","0.550482176737619","0.529835947331315","0.571128406143923"
"keine PN","2015","35-65 J.","AkademikerIn","1935","0.43758489310271","0.422220815935465","0.452948970269954"
"keine PN","2015","66 und älter","(noch) kein Abschluss","31","0.411324454957909","0.28468636342548","0.537962546490338"
"keine PN","2015","66 und älter","Hauptschule","1137","0.442203113312467","0.422835310321149","0.461570916303784"
"keine PN","2015","66 und älter","Realschule","318","0.379015852035698","0.345708643910171","0.412323060161225"
"keine PN","2015","66 und älter","(Fach-)Abitur","99","0.420087325360954","0.358658340250172","0.481516310471737"
"keine PN","2015","66 und älter","AkademikerIn","361","0.309394217242379","0.282884940983755","0.335903493501002"
"CDU/CSU","2015","16-34 J.","(noch) kein Abschluss","34","0.0595743732959703","0.0393849878922195","0.079763758699721"
"CDU/CSU","2015","16-34 J.","Hauptschule","56","0.0454789494740196","0.0338775493582227","0.0570803495898165"
"CDU/CSU","2015","16-34 J.","Realschule","123","0.0937974980311579","0.0785852695521813","0.109009726510134"
"CDU/CSU","2015","16-34 J.","(Fach-)Abitur","166","0.120442046058364","0.104568165060949","0.13631592705578"
"CDU/CSU","2015","16-34 J.","AkademikerIn","130","0.162962896570193","0.141635464179463","0.184290328960922"
"CDU/CSU","2015","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2015","35-65 J.","Hauptschule","471","0.124674340962078","0.114408629061871","0.134940052862286"
"CDU/CSU","2015","35-65 J.","Realschule","630","0.153365096611746","0.14251892395968","0.164211269263813"
"CDU/CSU","2015","35-65 J.","(Fach-)Abitur","316","0.154676465175766","0.139668588269358","0.169684342082175"
"CDU/CSU","2015","35-65 J.","AkademikerIn","714","0.187274066696945","0.175191541473294","0.199356591920597"
"CDU/CSU","2015","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","2015","66 und älter","Hauptschule","708","0.299600046233363","0.281736181963042","0.317463910503684"
"CDU/CSU","2015","66 und älter","Realschule","253","0.328341178521874","0.296100340290048","0.3605820167537"
"CDU/CSU","2015","66 und älter","(Fach-)Abitur","78","0.284129751169542","0.227999399526076","0.340260102813008"
"CDU/CSU","2015","66 und älter","AkademikerIn","357","0.306542575533095","0.280101326181649","0.33298382488454"
"SPD","2015","16-34 J.","(noch) kein Abschluss","","","",""
"SPD","2015","16-34 J.","Hauptschule","46","0.0391931318326646","0.0283878656139016","0.0499983980514277"
"SPD","2015","16-34 J.","Realschule","63","0.0371767713014497","0.0273050315230883","0.0470485110798111"
"SPD","2015","16-34 J.","(Fach-)Abitur","110","0.0749381727077708","0.0620971753300143","0.0877791700855272"
"SPD","2015","16-34 J.","AkademikerIn","110","0.119797651119212","0.101046097135973","0.138549205102451"
"SPD","2015","35-65 J.","(noch) kein Abschluss","33","0.0780804810374845","0.0508891770552921","0.105271785019677"
"SPD","2015","35-65 J.","Hauptschule","448","0.127948301836895","0.117568141048109","0.138328462625681"
"SPD","2015","35-65 J.","Realschule","425","0.105323698635181","0.096083928215704","0.114563469054658"
"SPD","2015","35-65 J.","(Fach-)Abitur","250","0.132258677948181","0.118198109216882","0.14631924667948"
"SPD","2015","35-65 J.","AkademikerIn","456","0.125909969120477","0.115635604523867","0.136184333717086"
"SPD","2015","66 und älter","(noch) kein Abschluss","","","",""
"SPD","2015","66 und älter","Hauptschule","524","0.204617440355495","0.188885192725939","0.220349687985052"
