"party","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Rechtsextrem","1996","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1996","35-65 Jahre alt","maennlich","","","",""
"Rechtsextrem","1996","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1996","66 und älter","maennlich","","","",""
"Rechtsextrem","1996","66 und älter","weiblich","","","",""
"AfD","1996","16-34 Jahre alt","maennlich","","","",""
"AfD","1996","16-34 Jahre alt","weiblich","","","",""
"AfD","1996","35-65 Jahre alt","maennlich","","","",""
"AfD","1996","35-65 Jahre alt","weiblich","","","",""
"AfD","1996","66 und älter","maennlich","","","",""
"AfD","1996","66 und älter","weiblich","","","",""
"Sonstige","1996","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1996","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1996","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1996","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1996","66 und älter","maennlich","","","",""
"Sonstige","1996","66 und älter","weiblich","","","",""
"keine PI","1997","16-34 Jahre alt","maennlich","1570","0.633138626206249","0.613446610183069","0.652830642229429"
"keine PI","1997","16-34 Jahre alt","weiblich","1750","0.711825885456371","0.693439713121607","0.730212057791135"
"keine PI","1997","35-65 Jahre alt","maennlich","1704","0.450242687941686","0.433226770951646","0.467258604931725"
"keine PI","1997","35-65 Jahre alt","weiblich","2034","0.53094040087412","0.514086557627813","0.547794244120426"
"keine PI","1997","66 und älter","maennlich","251","0.380355629649859","0.342684908850967","0.41802635044875"
"keine PI","1997","66 und älter","weiblich","500","0.481657200323613","0.450131699263889","0.513182701383337"
"CDU/CSU","1997","16-34 Jahre alt","maennlich","249","0.126382293428412","0.112805612497964","0.139958974358861"
"CDU/CSU","1997","16-34 Jahre alt","weiblich","170","0.0853855586111714","0.0740409845812612","0.0967301326410815"
"CDU/CSU","1997","35-65 Jahre alt","maennlich","600","0.213900384052542","0.199875764432753","0.227925003672332"
"CDU/CSU","1997","35-65 Jahre alt","weiblich","525","0.190081324187612","0.176830207427433","0.203332440947791"
"CDU/CSU","1997","66 und älter","maennlich","172","0.287103853446954","0.251998738772838","0.32220896812107"
"CDU/CSU","1997","66 und älter","weiblich","233","0.267117993231857","0.239202003129123","0.295033983334591"
"SPD","1997","16-34 Jahre alt","maennlich","282","0.134106363402273","0.120182916960018","0.148029809844527"
"SPD","1997","16-34 Jahre alt","weiblich","229","0.102172099675902","0.0898767846082248","0.11446741474358"
"SPD","1997","35-65 Jahre alt","maennlich","718","0.253923921166819","0.23903751437324","0.268810327960397"
"SPD","1997","35-65 Jahre alt","weiblich","569","0.206398766010405","0.192730394798454","0.220067137222357"
"SPD","1997","66 und älter","maennlich","171","0.277448896961486","0.242706199292698","0.312191594630273"
"SPD","1997","66 und älter","weiblich","174","0.187066028346454","0.162461812205371","0.211670244487538"
"FDP","1997","16-34 Jahre alt","maennlich","","","",""
"FDP","1997","16-34 Jahre alt","weiblich","","","",""
"FDP","1997","35-65 Jahre alt","maennlich","35","0.0125914521780294","0.00877787211710521","0.0164050322389536"
"FDP","1997","35-65 Jahre alt","weiblich","31","0.0110755703385883","0.00754108119417108","0.0146100594830055"
"FDP","1997","66 und älter","maennlich","","","",""
"FDP","1997","66 und älter","weiblich","","","",""
"Grüne","1997","16-34 Jahre alt","maennlich","100","0.0581720628920152","0.0486082119563195","0.0677359138277108"
"Grüne","1997","16-34 Jahre alt","weiblich","129","0.0747566818062559","0.0640801563197309","0.0854332072927809"
"Grüne","1997","35-65 Jahre alt","maennlich","117","0.0411439276702483","0.0343507010593875","0.0479371542811091"
"Grüne","1997","35-65 Jahre alt","weiblich","129","0.0452420228192693","0.0382229507005556","0.052261094937983"
"Grüne","1997","66 und älter","maennlich","","","",""
"Grüne","1997","66 und älter","weiblich","","","",""
"PDS/Linke","1997","16-34 Jahre alt","maennlich","33","0.0129472564669145","0.00832824716228634","0.0175662657715427"
"PDS/Linke","1997","16-34 Jahre alt","weiblich","","","",""
"PDS/Linke","1997","35-65 Jahre alt","maennlich","64","0.012568770238654","0.00875858281023016","0.0163789576670779"
"PDS/Linke","1997","35-65 Jahre alt","weiblich","66","0.0121176218448397","0.00842254591976973","0.0158126977699096"
"PDS/Linke","1997","66 und älter","maennlich","","","",""
"PDS/Linke","1997","66 und älter","weiblich","","","",""
"Rechtsextrem","1997","16-34 Jahre alt","maennlich","37","0.0176379850562058","0.0122596228377521","0.0230163472746596"
"Rechtsextrem","1997","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1997","35-65 Jahre alt","maennlich","34","0.0118399986684414","0.00814055874665799","0.0155394385902249"
"Rechtsextrem","1997","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1997","66 und älter","maennlich","","","",""
"Rechtsextrem","1997","66 und älter","weiblich","","","",""
"AfD","1997","16-34 Jahre alt","maennlich","","","",""
"AfD","1997","16-34 Jahre alt","weiblich","","","",""
"AfD","1997","35-65 Jahre alt","maennlich","","","",""
"AfD","1997","35-65 Jahre alt","weiblich","","","",""
"AfD","1997","66 und älter","maennlich","","","",""
"AfD","1997","66 und älter","weiblich","","","",""
"Sonstige","1997","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1997","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1997","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1997","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1997","66 und älter","maennlich","","","",""
"Sonstige","1997","66 und älter","weiblich","","","",""
"keine PI","1998","16-34 Jahre alt","maennlich","1588","0.619611779695549","0.600241192204796","0.638982367186301"
"keine PI","1998","16-34 Jahre alt","weiblich","1876","0.729821411658808","0.712270382365592","0.747372440952024"
"keine PI","1998","35-65 Jahre alt","maennlich","1876","0.451796361435057","0.43578222745791","0.467810495412203"
"keine PI","1998","35-65 Jahre alt","weiblich","2214","0.523430113641058","0.507545989910337","0.53931423737178"
"keine PI","1998","66 und älter","maennlich","290","0.347468349998104","0.313637401091926","0.381299298904281"
"keine PI","1998","66 und älter","weiblich","570","0.472902702097617","0.44368924492141","0.502116159273824"
"CDU/CSU","1998","16-34 Jahre alt","maennlich","240","0.110136701014024","0.0976457038551322","0.122627698172915"
"CDU/CSU","1998","16-34 Jahre alt","weiblich","132","0.0572259509669548","0.0480453915519555","0.0664065103819541"
"CDU/CSU","1998","35-65 Jahre alt","maennlich","646","0.200803337108101","0.187912728268842","0.213693945947361"
"CDU/CSU","1998","35-65 Jahre alt","weiblich","547","0.169343399479082","0.157415457775371","0.181271341182792"
"CDU/CSU","1998","66 und älter","maennlich","206","0.284919163870366","0.252849518101966","0.316988809638767"
"CDU/CSU","1998","66 und älter","weiblich","264","0.265158300417116","0.23932968222857","0.290986918605662"
"SPD","1998","16-34 Jahre alt","maennlich","347","0.152659768319475","0.138309479460551","0.167010057178399"
"SPD","1998","16-34 Jahre alt","weiblich","258","0.120238829063253","0.107383784372328","0.133093873754178"
"SPD","1998","35-65 Jahre alt","maennlich","893","0.263334690446643","0.249162065872478","0.277507315020808"
"SPD","1998","35-65 Jahre alt","weiblich","723","0.212992615158373","0.199971676661549","0.226013553655196"
"SPD","1998","66 und älter","maennlich","216","0.30725816365259","0.27447935340399","0.34003697390119"
"SPD","1998","66 und älter","weiblich","221","0.202765436449188","0.179239783530594","0.226291089367782"
"FDP","1998","16-34 Jahre alt","maennlich","","","",""
"FDP","1998","16-34 Jahre alt","weiblich","","","",""
"FDP","1998","35-65 Jahre alt","maennlich","45","0.0135044381863749","0.00979039486842401","0.0172184815043258"
"FDP","1998","35-65 Jahre alt","weiblich","43","0.0152914061335572","0.0113888587353074","0.0191939535318069"
"FDP","1998","66 und älter","maennlich","","","",""
"FDP","1998","66 und älter","weiblich","","","",""
"Grüne","1998","16-34 Jahre alt","maennlich","115","0.0576891020758232","0.0483863075937067","0.0669918965579397"
"Grüne","1998","16-34 Jahre alt","weiblich","134","0.0657323666930766","0.0559375996102185","0.0755271337759346"
"Grüne","1998","35-65 Jahre alt","maennlich","125","0.039399590736974","0.0331395324748958","0.0456596489990522"
"Grüne","1998","35-65 Jahre alt","weiblich","173","0.0562376546948974","0.0489108344956155","0.0635644748941792"
"Grüne","1998","66 und älter","maennlich","","","",""
"Grüne","1998","66 und älter","weiblich","","","",""
"PDS/Linke","1998","16-34 Jahre alt","maennlich","37","0.0140837488719612","0.00938211746325808","0.0187853802806644"
"PDS/Linke","1998","16-34 Jahre alt","weiblich","","","",""
"PDS/Linke","1998","35-65 Jahre alt","maennlich","74","0.0147668315228356","0.0108855574755121","0.018648105570159"
"PDS/Linke","1998","35-65 Jahre alt","weiblich","73","0.0128829245013521","0.00929649602706313","0.016469352975641"
"PDS/Linke","1998","66 und älter","maennlich","","","",""
"PDS/Linke","1998","66 und älter","weiblich","30","0.0178495583748384","0.0101021863970288","0.0255969303526481"
"Rechtsextrem","1998","16-34 Jahre alt","maennlich","35","0.0153229566624714","0.0104219237027713","0.0202239896221715"
"Rechtsextrem","1998","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1998","35-65 Jahre alt","maennlich","30","0.00788413104742112","0.00503823356463811","0.0107300285302041"
"Rechtsextrem","1998","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1998","66 und älter","maennlich","","","",""
"Rechtsextrem","1998","66 und älter","weiblich","","","",""
"AfD","1998","16-34 Jahre alt","maennlich","","","",""
"AfD","1998","16-34 Jahre alt","weiblich","","","",""
"AfD","1998","35-65 Jahre alt","maennlich","","","",""
"AfD","1998","35-65 Jahre alt","weiblich","","","",""
"AfD","1998","66 und älter","maennlich","","","",""
"AfD","1998","66 und älter","weiblich","","","",""
"Sonstige","1998","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1998","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1998","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1998","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1998","66 und älter","maennlich","","","",""
"Sonstige","1998","66 und älter","weiblich","","","",""
"keine PI","1999","16-34 Jahre alt","maennlich","1378","0.57067079341979","0.55029968754558","0.591041899293999"
"keine PI","1999","16-34 Jahre alt","weiblich","1612","0.660154287819677","0.640967114181607","0.679341461457746"
"keine PI","1999","35-65 Jahre alt","maennlich","1668","0.413923880709751","0.397841393513304","0.430006367906198"
"keine PI","1999","35-65 Jahre alt","weiblich","2025","0.505759771970998","0.489608513424267","0.52191103051773"
"keine PI","1999","66 und älter","maennlich","255","0.319317094548157","0.28595133883487","0.352682850261444"
"keine PI","1999","66 und älter","weiblich","507","0.439889609488902","0.410217219702099","0.469561999275705"
"CDU/CSU","1999","16-34 Jahre alt","maennlich","314","0.153641785958563","0.138800950636636","0.16848262128049"
"CDU/CSU","1999","16-34 Jahre alt","weiblich","216","0.107902409263796","0.0953343234226906","0.120470495104902"
"CDU/CSU","1999","35-65 Jahre alt","maennlich","737","0.232078337917491","0.218293815562672","0.245862860272311"
"CDU/CSU","1999","35-65 Jahre alt","weiblich","622","0.190861196453411","0.178166114238621","0.203556278668201"
"CDU/CSU","1999","66 und älter","maennlich","229","0.328649200787562","0.295032235577358","0.362266165997766"
"CDU/CSU","1999","66 und älter","weiblich","294","0.304704180001309","0.277189284094517","0.332219075908101"
"SPD","1999","16-34 Jahre alt","maennlich","360","0.172277620231995","0.156736463269372","0.187818777194617"
"SPD","1999","16-34 Jahre alt","weiblich","307","0.140444607820162","0.126369982136229","0.154519233504094"
"SPD","1999","35-65 Jahre alt","maennlich","913","0.271216889461243","0.256700003170957","0.285733775751529"
"SPD","1999","35-65 Jahre alt","weiblich","755","0.22599130616864","0.212480415867637","0.239502196469642"
"SPD","1999","66 und älter","maennlich","213","0.29640219203461","0.263719305683251","0.329085078385968"
"SPD","1999","66 und älter","weiblich","214","0.201730945243224","0.177742352710755","0.225719537775694"
"FDP","1999","16-34 Jahre alt","maennlich","","","",""
"FDP","1999","16-34 Jahre alt","weiblich","","","",""
"FDP","1999","35-65 Jahre alt","maennlich","54","0.0195168354431884","0.0149999327926054","0.0240337380937714"
"FDP","1999","35-65 Jahre alt","weiblich","32","0.0118028392670227","0.00831400588110406","0.0152916726529414"
"FDP","1999","66 und älter","maennlich","","","",""
"FDP","1999","66 und älter","weiblich","","","",""
"Grüne","1999","16-34 Jahre alt","maennlich","91","0.0482127323312308","0.0393966145490285","0.0570288501134331"
"Grüne","1999","16-34 Jahre alt","weiblich","123","0.0599530280017365","0.0503362913599782","0.0695697646434947"
"Grüne","1999","35-65 Jahre alt","maennlich","113","0.0360731385433971","0.0299843629759926","0.0421619141108017"
"Grüne","1999","35-65 Jahre alt","weiblich","134","0.0423631151437641","0.0358564334890853","0.0488697967984429"
"Grüne","1999","66 und älter","maennlich","","","",""
"Grüne","1999","66 und älter","weiblich","","","",""
"PDS/Linke","1999","16-34 Jahre alt","maennlich","40","0.0164949464302839","0.0112530272764028","0.0217368655841649"
"PDS/Linke","1999","16-34 Jahre alt","weiblich","36","0.0132012670747498","0.00857778173990626","0.0178247524095934"
"PDS/Linke","1999","35-65 Jahre alt","maennlich","80","0.015068625422922","0.0110907079894386","0.0190465428564054"
"PDS/Linke","1999","35-65 Jahre alt","weiblich","96","0.0190375184463381","0.01462286568328","0.0234521712093961"
"PDS/Linke","1999","66 und älter","maennlich","35","0.0323837770251864","0.0197150557844287","0.0450524982659442"
"PDS/Linke","1999","66 und älter","weiblich","36","0.0245047681898749","0.015262432602436","0.0337471037773138"
"Rechtsextrem","1999","16-34 Jahre alt","maennlich","36","0.0168836044452218","0.0115813371206808","0.0221858717697628"
"Rechtsextrem","1999","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","1999","35-65 Jahre alt","maennlich","","","",""
"Rechtsextrem","1999","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","1999","66 und älter","maennlich","","","",""
"Rechtsextrem","1999","66 und älter","weiblich","","","",""
"AfD","1999","16-34 Jahre alt","maennlich","","","",""
"AfD","1999","16-34 Jahre alt","weiblich","","","",""
"AfD","1999","35-65 Jahre alt","maennlich","","","",""
"AfD","1999","35-65 Jahre alt","weiblich","","","",""
"AfD","1999","66 und älter","maennlich","","","",""
"AfD","1999","66 und älter","weiblich","","","",""
"Sonstige","1999","16-34 Jahre alt","maennlich","","","",""
"Sonstige","1999","16-34 Jahre alt","weiblich","","","",""
"Sonstige","1999","35-65 Jahre alt","maennlich","","","",""
"Sonstige","1999","35-65 Jahre alt","weiblich","","","",""
"Sonstige","1999","66 und älter","maennlich","","","",""
"Sonstige","1999","66 und älter","weiblich","","","",""
"keine PI","2000","16-34 Jahre alt","maennlich","2177","0.608128006479307","0.591819571986875","0.62443644097174"
"keine PI","2000","16-34 Jahre alt","weiblich","2639","0.698714596668745","0.683872513783821","0.713556679553669"
"keine PI","2000","35-65 Jahre alt","maennlich","3216","0.468029473256046","0.455972215786619","0.480086730725472"
"keine PI","2000","35-65 Jahre alt","weiblich","3748","0.536124524847714","0.524237418001846","0.548011631693583"
"keine PI","2000","66 und älter","maennlich","563","0.360679077604003","0.336617599123039","0.384740556084967"
"keine PI","2000","66 und älter","weiblich","1027","0.483566435740143","0.462059476123483","0.505073395356804"
"CDU/CSU","2000","16-34 Jahre alt","maennlich","437","0.132937663808841","0.121595606430517","0.144279721187165"
"CDU/CSU","2000","16-34 Jahre alt","weiblich","331","0.0940687538302149","0.0846254010605849","0.103512106599845"
"CDU/CSU","2000","35-65 Jahre alt","maennlich","1282","0.202644564517048","0.192931380713546","0.212357748320551"
"CDU/CSU","2000","35-65 Jahre alt","weiblich","1136","0.172988192570494","0.163972341925658","0.182004043215329"
"CDU/CSU","2000","66 und älter","maennlich","467","0.311532560792427","0.2883268005565","0.334738321028354"
"CDU/CSU","2000","66 und älter","weiblich","529","0.26687131894553","0.247834921169674","0.285907716721387"
"SPD","2000","16-34 Jahre alt","maennlich","494","0.1512621518955","0.139292140057591","0.16323216373341"
"SPD","2000","16-34 Jahre alt","weiblich","424","0.12446713887196","0.113788412030813","0.135145865713106"
"SPD","2000","35-65 Jahre alt","maennlich","1557","0.250593614927804","0.240122043899554","0.261065185956055"
"SPD","2000","35-65 Jahre alt","weiblich","1334","0.211447192468228","0.201713917875461","0.221180467060996"
"SPD","2000","66 und älter","maennlich","399","0.267159364479831","0.244988003761927","0.289330725197735"
"SPD","2000","66 und älter","weiblich","400","0.189002204500477","0.172152705711698","0.205851703289255"
"FDP","2000","16-34 Jahre alt","maennlich","49","0.017247594348498","0.0128981980505505","0.0215969906464454"
"FDP","2000","16-34 Jahre alt","weiblich","","","",""
"FDP","2000","35-65 Jahre alt","maennlich","98","0.0156825516244184","0.0126803206414063","0.0186847826074304"
"FDP","2000","35-65 Jahre alt","weiblich","76","0.0139104394493672","0.0111187234940635","0.016702155404671"
"FDP","2000","66 und älter","maennlich","","","",""
"FDP","2000","66 und älter","weiblich","35","0.021442093870867","0.0152080396314932","0.0276761481102408"
"Grüne","2000","16-34 Jahre alt","maennlich","132","0.0472670188210929","0.0401776533819024","0.0543563842602834"
"Grüne","2000","16-34 Jahre alt","weiblich","162","0.05092588645333","0.0438141564311665","0.0580376164754935"
"Grüne","2000","35-65 Jahre alt","maennlich","212","0.0353458483526564","0.0308839140484574","0.0398077826568553"
"Grüne","2000","35-65 Jahre alt","weiblich","279","0.0436407859313868","0.038771117094645","0.0485104547681285"
"Grüne","2000","66 und älter","maennlich","","","",""
"Grüne","2000","66 und älter","weiblich","","","",""
"PDS/Linke","2000","16-34 Jahre alt","maennlich","83","0.0223811696142712","0.0174395555274953","0.0273227837010471"
"PDS/Linke","2000","16-34 Jahre alt","weiblich","58","0.0136904540066982","0.00993146165314969","0.0174494463602466"
"PDS/Linke","2000","35-65 Jahre alt","maennlich","145","0.0180015718700776","0.0147888083603529","0.0212143353798022"
"PDS/Linke","2000","35-65 Jahre alt","weiblich","153","0.016675576921093","0.0136232470274458","0.0197279068147401"
"PDS/Linke","2000","66 und älter","maennlich","65","0.0358607965003244","0.0265436652702567","0.0451779277303921"
"PDS/Linke","2000","66 und älter","weiblich","54","0.0231069222203089","0.0166408837770264","0.0295729606635915"
"Rechtsextrem","2000","16-34 Jahre alt","maennlich","46","0.0125767180435681","0.00885384692392586","0.0162995891632104"
"Rechtsextrem","2000","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","2000","35-65 Jahre alt","maennlich","34","0.00463007561224925","0.00298965791240749","0.00627049331209102"
"Rechtsextrem","2000","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","2000","66 und älter","maennlich","","","",""
"Rechtsextrem","2000","66 und älter","weiblich","","","",""
"AfD","2000","16-34 Jahre alt","maennlich","","","",""
"AfD","2000","16-34 Jahre alt","weiblich","","","",""
"AfD","2000","35-65 Jahre alt","maennlich","","","",""
"AfD","2000","35-65 Jahre alt","weiblich","","","",""
"AfD","2000","66 und älter","maennlich","","","",""
"AfD","2000","66 und älter","weiblich","","","",""
"Sonstige","2000","16-34 Jahre alt","maennlich","","","",""
"Sonstige","2000","16-34 Jahre alt","weiblich","","","",""
"Sonstige","2000","35-65 Jahre alt","maennlich","35","0.00507229983970019","0.00335571067021156","0.00678888900918883"
"Sonstige","2000","35-65 Jahre alt","weiblich","","","",""
"Sonstige","2000","66 und älter","maennlich","","","",""
"Sonstige","2000","66 und älter","weiblich","","","",""
"keine PI","2001","16-34 Jahre alt","maennlich","1993","0.641765731813954","0.624656431026461","0.658875032601448"
"keine PI","2001","16-34 Jahre alt","weiblich","2409","0.723380439351084","0.708013144693157","0.738747734009012"
"keine PI","2001","35-65 Jahre alt","maennlich","3047","0.494831822146751","0.482200967936488","0.507462676357013"
"keine PI","2001","35-65 Jahre alt","weiblich","3601","0.557733292741736","0.545393621212986","0.570072964270487"
"keine PI","2001","66 und älter","maennlich","569","0.375142906809978","0.350451458485052","0.399834355134905"
"keine PI","2001","66 und älter","weiblich","1005","0.497447110875565","0.475255178067201","0.51963904368393"
"CDU/CSU","2001","16-34 Jahre alt","maennlich","357","0.125728252869295","0.113897834636074","0.137558671102515"
"CDU/CSU","2001","16-34 Jahre alt","weiblich","265","0.086336334081609","0.0766877724815618","0.0959848956816562"
"CDU/CSU","2001","35-65 Jahre alt","maennlich","1113","0.18863790591631","0.178754474345356","0.198521337487263"
"CDU/CSU","2001","35-65 Jahre alt","weiblich","928","0.1560471164085","0.147030674994844","0.165063557822157"
"CDU/CSU","2001","66 und älter","maennlich","405","0.282944572829625","0.259973308935221","0.305915836724029"
"CDU/CSU","2001","66 und älter","weiblich","465","0.256749526784224","0.23736062510082","0.276138428467628"
"SPD","2001","16-34 Jahre alt","maennlich","393","0.133442106447315","0.121308059478232","0.145576153416398"
"SPD","2001","16-34 Jahre alt","weiblich","352","0.115131772082769","0.104166750521218","0.12609679364432"
"SPD","2001","35-65 Jahre alt","maennlich","1362","0.234945033369167","0.224234394581676","0.245655672156658"
"SPD","2001","35-65 Jahre alt","weiblich","1212","0.207914112169149","0.197831424542638","0.217996799795659"
"SPD","2001","66 und älter","maennlich","395","0.274469363091884","0.251711438258638","0.297227287925129"
"SPD","2001","66 und älter","weiblich","364","0.187281529364921","0.169965499587434","0.204597559142409"
"FDP","2001","16-34 Jahre alt","maennlich","53","0.0188915751640057","0.0140336253522506","0.0237495249757609"
"FDP","2001","16-34 Jahre alt","weiblich","","","",""
"FDP","2001","35-65 Jahre alt","maennlich","120","0.0227301558357735","0.0189649010006279","0.0264954106709191"
"FDP","2001","35-65 Jahre alt","weiblich","67","0.0125779281095531","0.00980904794597729","0.0153468082731289"
"FDP","2001","66 und älter","maennlich","30","0.0225327008793609","0.0149641002822647","0.0301013014764572"
"FDP","2001","66 und älter","weiblich","37","0.0225005823397558","0.0159181573597479","0.0290830073197637"
"Grüne","2001","16-34 Jahre alt","maennlich","109","0.0457238152193062","0.0382701701376938","0.0531774603009186"
"Grüne","2001","16-34 Jahre alt","weiblich","147","0.0496315582051369","0.0421705493919217","0.0570925670183521"
"Grüne","2001","35-65 Jahre alt","maennlich","194","0.0340329022444312","0.0294523633048006","0.0386134411840618"
"Grüne","2001","35-65 Jahre alt","weiblich","263","0.0431003779699215","0.0380546722058723","0.0481460837339708"
"Grüne","2001","66 und älter","maennlich","","","",""
"Grüne","2001","66 und älter","weiblich","","","",""
"PDS/Linke","2001","16-34 Jahre alt","maennlich","54","0.016558367112036","0.0120048865783009","0.021111847645771"
"PDS/Linke","2001","16-34 Jahre alt","weiblich","40","0.0125868822858358","0.0087570379171829","0.0164167266544888"
"PDS/Linke","2001","35-65 Jahre alt","maennlich","120","0.0161069312198423","0.0129266445272948","0.0192872179123897"
"PDS/Linke","2001","35-65 Jahre alt","weiblich","120","0.0154808059721039","0.0124135002273554","0.0185481117168524"
"PDS/Linke","2001","66 und älter","maennlich","62","0.0344593683400996","0.0251569304997034","0.0437618061804958"
"PDS/Linke","2001","66 und älter","weiblich","51","0.0207292566701718","0.0144055161741695","0.027052997166174"
"Rechtsextrem","2001","16-34 Jahre alt","maennlich","38","0.0112644424952315","0.00749865886290974","0.0150302261275533"
"Rechtsextrem","2001","16-34 Jahre alt","weiblich","","","",""
"Rechtsextrem","2001","35-65 Jahre alt","maennlich","37","0.00450288364216781","0.00281146433038203","0.0061943029539536"
"Rechtsextrem","2001","35-65 Jahre alt","weiblich","","","",""
"Rechtsextrem","2001","66 und älter","maennlich","","","",""
"Rechtsextrem","2001","66 und älter","weiblich","","","",""
"AfD","2001","16-34 Jahre alt","maennlich","","","",""
"AfD","2001","16-34 Jahre alt","weiblich","","","",""
"AfD","2001","35-65 Jahre alt","maennlich","","","",""
"AfD","2001","35-65 Jahre alt","weiblich","","","",""
"AfD","2001","66 und älter","maennlich","","","",""
"AfD","2001","66 und älter","weiblich","","","",""
"Sonstige","2001","16-34 Jahre alt","maennlich","","","",""
"Sonstige","2001","16-34 Jahre alt","weiblich","","","",""
"Sonstige","2001","35-65 Jahre alt","maennlich","","","",""
"Sonstige","2001","35-65 Jahre alt","weiblich","","","",""
"Sonstige","2001","66 und älter","maennlich","","","",""
"Sonstige","2001","66 und älter","weiblich","","","",""
"keine PI","2002","16-34 Jahre alt","maennlich","1881","0.633594239739502","0.61625423251457","0.650934246964433"
"keine PI","2002","16-34 Jahre alt","weiblich","2315","0.731140222137381","0.71575938740781","0.746521056866953"
"keine PI","2002","35-65 Jahre alt","maennlich","3084","0.499323307839884","0.487188656557367","0.511457959122401"
"keine PI","2002","35-65 Jahre alt","weiblich","3691","0.576283846573645","0.564470999801731","0.588096693345558"
"keine PI","2002","66 und älter","maennlich","578","0.361292363036531","0.337885712146809","0.384699013926253"
"keine PI","2002","66 und älter","weiblich","976","0.471888650158101","0.450004775912277","0.493772524403924"
"CDU/CSU","2002","16-34 Jahre alt","maennlich","393","0.130272097886","0.118158311174598","0.142385884597402"
"CDU/CSU","2002","16-34 Jahre alt","weiblich","273","0.0753418011135264","0.0661853904765596","0.0844982117504932"
"CDU/CSU","2002","35-65 Jahre alt","maennlich","1364","0.192260179410742","0.182696211457804","0.201824147363679"
"CDU/CSU","2002","35-65 Jahre alt","weiblich","1120","0.155694604257461","0.147027272898568","0.164361935616354"
"CDU/CSU","2002","66 und älter","maennlich","489","0.298667852052783","0.276367334359503","0.320968369746064"
"CDU/CSU","2002","66 und älter","weiblich","516","0.267890862116378","0.248477151231636","0.28730457300112"
"SPD","2002","16-34 Jahre alt","maennlich","410","0.13370942126046","0.12146113528397","0.14595770723695"
"SPD","2002","16-34 Jahre alt","weiblich","369","0.117853214910651","0.106667653291656","0.129038776529645"
"SPD","2002","35-65 Jahre alt","maennlich","1399","0.21496437042335","0.204994589404204","0.224934151442496"
"SPD","2002","35-65 Jahre alt","weiblich","1291","0.191494048193537","0.182087764179372","0.200900332207702"
"SPD","2002","66 und älter","maennlich","418","0.271896357513959","0.250216464784566","0.293576250243353"
"SPD","2002","66 und älter","weiblich","380","0.198789980761192","0.181295054127116","0.216284907395268"
"FDP","2002","16-34 Jahre alt","maennlich","80","0.0273508804085108","0.0214810402929012","0.0332207205241204"
"FDP","2002","16-34 Jahre alt","weiblich","39","0.0103016457890054","0.00679879707947931","0.0138044944985314"
"FDP","2002","35-65 Jahre alt","maennlich","200","0.0254783822820054","0.0216541931996171","0.0293025713643936"
"FDP","2002","35-65 Jahre alt","weiblich","113","0.0115331199985528","0.00898069315469621","0.0140855468424093"
"FDP","2002","66 und älter","maennlich","45","0.0228123638810099","0.0155373645235443","0.0300873632384755"
"FDP","2002","66 und älter","weiblich","38","0.0212470169487684","0.0149254138461892","0.0275686200513476"
"Grüne","2002","16-34 Jahre alt","maennlich","84","0.0352549187541806","0.028617814136877","0.0418920233714841"
"Grüne","2002","16-34 Jahre alt","weiblich","121","0.0412392217387801","0.0343411610700939","0.0481372824074663"
"Grüne","2002","35-65 Jahre alt","maennlich","250","0.0350057985346389","0.0305452318111987","0.0394663652580791"
"Grüne","2002","35-65 Jahre alt","weiblich","323","0.041852034777293","0.0370649246718923","0.0466391448826937"
"Grüne","2002","66 und älter","maennlich","","","",""
"Grüne","2002","66 und älter","weiblich","","","",""
"PDS/Linke","2002","16-34 Jahre alt","maennlich","65","0.0187731411136912","0.0138886907144792","0.0236575915129032"
"PDS/Linke","2002","16-34 Jahre alt","weiblich","56","0.0167832748074973","0.0123269213339947","0.0212396282809998"
"PDS/Linke","2002","35-65 Jahre alt","maennlich","159","0.0220650792680673","0.0185000309773325","0.025630127558802"
"PDS/Linke","2002","35-65 Jahre alt","weiblich","154","0.0177660407972685","0.0146081170650838","0.0209239645294532"
"PDS/Linke","2002","66 und älter","maennlich","70","0.0359692686448405","0.026895868263016","0.045042669026665"
