"party","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"keine Parteineigung","2016","(Fach-)Abitur","Ostdeutschland","311","0.626368900436788","0.583225822260142","0.669511978613434"
"keine Parteineigung","2016","AkademikerIn","Westdeutschland","2045","","",""
"keine Parteineigung","2016","AkademikerIn","Ostdeutschland","676","0.507129502197267","0.480210063410554","0.534048940983981"
"SPD","2016","(noch) kein Abschluss","Westdeutschland","50","0.0830736885394335","0.0629560080258532","0.103191369053014"
"SPD","2016","(noch) kein Abschluss","Ostdeutschland","1","","",""
"SPD","2016","Hauptschule","Westdeutschland","763","0.139616039807923","0.13074216917122","0.148489910444626"
"SPD","2016","Hauptschule","Ostdeutschland","60","0.0479062913311788","0.0350555991047047","0.0607569835576528"
"SPD","2016","Realschule","Westdeutschland","431","0.111566493688002","0.101876309803617","0.121256677572387"
"SPD","2016","Realschule","Ostdeutschland","81","0.0402545125646337","0.0313529852701322","0.0491560398591352"
"SPD","2016","(Fach-)Abitur","Westdeutschland","343","0.118663578744559","0.107382766267654","0.129944391221463"
"SPD","2016","(Fach-)Abitur","Ostdeutschland","22","","",""
"SPD","2016","AkademikerIn","Westdeutschland","545","0.134132154321317","0.124137195993505","0.14412711264913"
"SPD","2016","AkademikerIn","Ostdeutschland","131","","",""
"CDU/CSU","2016","(noch) kein Abschluss","Westdeutschland","40","0.0754474228030666","0.0561958172941422","0.094699028311991"
"CDU/CSU","2016","(noch) kein Abschluss","Ostdeutschland","5","0.0606545250507255","0.0129063528452585","0.108402697256193"
"CDU/CSU","2016","Hauptschule","Westdeutschland","989","0.183269136450588","0.173363476079875","0.193174796821301"
"CDU/CSU","2016","Hauptschule","Ostdeutschland","106","","",""
"CDU/CSU","2016","Realschule","Westdeutschland","716","0.189045284056822","0.176993984339718","0.201096583773927"
"CDU/CSU","2016","Realschule","Ostdeutschland","168","","",""
"CDU/CSU","2016","(Fach-)Abitur","Westdeutschland","419","0.136542554584073","0.124565079355519","0.148520029812628"
"CDU/CSU","2016","(Fach-)Abitur","Ostdeutschland","63","0.135083544332024","0.104600184739606","0.165566903924443"
"CDU/CSU","2016","AkademikerIn","Westdeutschland","884","0.205491512383699","0.193641059540241","0.217341965227156"
"CDU/CSU","2016","AkademikerIn","Ostdeutschland","192","","",""
"FDP","2016","(noch) kein Abschluss","Westdeutschland","1","","",""
"FDP","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"FDP","2016","Hauptschule","Westdeutschland","36","0.00672262245963954","0.00463041899857308","0.008814825920706"
"FDP","2016","Hauptschule","Ostdeutschland","3","","",""
"FDP","2016","Realschule","Westdeutschland","43","0.0111924181830716","0.00795446533753619","0.014430371028607"
"FDP","2016","Realschule","Ostdeutschland","6","0.00188222418603026","-8.07101517992864e-05","0.0038451585238598"
"FDP","2016","(Fach-)Abitur","Westdeutschland","32","0.00841970965906298","0.00523240703115229","0.0116070122869737"
"FDP","2016","(Fach-)Abitur","Ostdeutschland","1","","",""
"FDP","2016","AkademikerIn","Westdeutschland","131","","",""
"FDP","2016","AkademikerIn","Ostdeutschland","22","","",""
"Grüne","2016","(noch) kein Abschluss","Westdeutschland","29","","",""
"Grüne","2016","(noch) kein Abschluss","Ostdeutschland","4","0.0197608921304352","-0.00807991109864359","0.047601695359514"
"Grüne","2016","Hauptschule","Westdeutschland","114","","",""
"Grüne","2016","Hauptschule","Ostdeutschland","3","","",""
"Grüne","2016","Realschule","Westdeutschland","207","","",""
"Grüne","2016","Realschule","Ostdeutschland","21","","",""
"Grüne","2016","(Fach-)Abitur","Westdeutschland","268","","",""
"Grüne","2016","(Fach-)Abitur","Ostdeutschland","19","","",""
"Grüne","2016","AkademikerIn","Westdeutschland","701","0.159536148167309","0.14879680296551","0.170275493369109"
"Grüne","2016","AkademikerIn","Ostdeutschland","93","0.0515006305129152","0.0396001376510358","0.0634011233747945"
"Linke","2016","(noch) kein Abschluss","Westdeutschland","10","","",""
"Linke","2016","(noch) kein Abschluss","Ostdeutschland","6","0.037931986622121","-0.000281631267683838","0.0761456045119259"
"Linke","2016","Hauptschule","Westdeutschland","51","0.00538000996816128","0.00350708915897271","0.00725293077734984"
"Linke","2016","Hauptschule","Ostdeutschland","57","0.0652918977380607","0.0504271327096168","0.0801566627665046"
"Linke","2016","Realschule","Westdeutschland","60","0.0120982306781366","0.00873334375884486","0.0154631175974284"
"Linke","2016","Realschule","Ostdeutschland","99","0.0549309600783172","0.0446123888789295","0.0652495312777049"
"Linke","2016","(Fach-)Abitur","Westdeutschland","83","0.0313306720457753","0.025253753297976","0.0374075907935745"
"Linke","2016","(Fach-)Abitur","Ostdeutschland","45","0.0981276236985151","0.0715972902121437","0.124657957184887"
"Linke","2016","AkademikerIn","Westdeutschland","88","0.0230236597367649","0.0186250246517236","0.0274222948218062"
"Linke","2016","AkademikerIn","Ostdeutschland","180","","",""
"Rechte","2016","(noch) kein Abschluss","Westdeutschland","3","","",""
"Rechte","2016","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Rechte","2016","Hauptschule","Westdeutschland","19","","",""
"Rechte","2016","Hauptschule","Ostdeutschland","15","","",""
"Rechte","2016","Realschule","Westdeutschland","8","0.00452579210557445","0.002459865121894","0.0065917190892549"
"Rechte","2016","Realschule","Ostdeutschland","13","","",""
"Rechte","2016","(Fach-)Abitur","Westdeutschland","4","0.00129992409205845","4.30628388496141e-05","0.00255678534526728"
"Rechte","2016","(Fach-)Abitur","Ostdeutschland","1","","",""
"Rechte","2016","AkademikerIn","Westdeutschland","3","","",""
"Rechte","2016","AkademikerIn","Ostdeutschland","","","",""
"AfD","2016","(noch) kein Abschluss","Westdeutschland","11","","",""
"AfD","2016","(noch) kein Abschluss","Ostdeutschland","3","","",""
"AfD","2016","Hauptschule","Westdeutschland","137","","",""
"AfD","2016","Hauptschule","Ostdeutschland","39","0.0370938431275238","0.0257219362057627","0.048465750049285"
"AfD","2016","Realschule","Westdeutschland","66","0.0155817809106893","0.0117697972544119","0.0193937645669667"
"AfD","2016","Realschule","Ostdeutschland","96","0.0596148551870752","0.0488920274520278","0.0703376829221227"
"AfD","2016","(Fach-)Abitur","Westdeutschland","54","0.0223645002306863","0.0172065294152548","0.0275224710461179"
"AfD","2016","(Fach-)Abitur","Ostdeutschland","21","","",""
"AfD","2016","AkademikerIn","Westdeutschland","48","0.00902872858185437","0.00625456182881888","0.0118028953348899"
"AfD","2016","AkademikerIn","Ostdeutschland","26","","",""
"Andere","2016","(noch) kein Abschluss","Westdeutschland","4","0.00103567223526391","-0.00130890799846739","0.00338025246899521"
"Andere","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","2016","Hauptschule","Westdeutschland","19","","",""
"Andere","2016","Hauptschule","Ostdeutschland","1","","",""
"Andere","2016","Realschule","Westdeutschland","19","","",""
"Andere","2016","Realschule","Ostdeutschland","17","","",""
"Andere","2016","(Fach-)Abitur","Westdeutschland","10","","",""
"Andere","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Andere","2016","AkademikerIn","Westdeutschland","21","","",""
"Andere","2016","AkademikerIn","Ostdeutschland","5","0.00235721848827539","-0.000253906154669417","0.00496834313122019"
"keine Parteineigung","2017","(noch) kein Abschluss","Westdeutschland","1118","","",""
"keine Parteineigung","2017","(noch) kein Abschluss","Ostdeutschland","234","","",""
"keine Parteineigung","2017","Hauptschule","Westdeutschland","4077","0.603792984330478","0.591773370765478","0.615812597895479"
"keine Parteineigung","2017","Hauptschule","Ostdeutschland","890","0.740903932323034","0.715819998523622","0.765987866122446"
"keine Parteineigung","2017","Realschule","Westdeutschland","2815","","",""
"keine Parteineigung","2017","Realschule","Ostdeutschland","1572","","",""
"keine Parteineigung","2017","(Fach-)Abitur","Westdeutschland","2312","","",""
"keine Parteineigung","2017","(Fach-)Abitur","Ostdeutschland","437","0.635246391603874","0.598155535923485","0.672337247284263"
"keine Parteineigung","2017","AkademikerIn","Westdeutschland","2496","","",""
"keine Parteineigung","2017","AkademikerIn","Ostdeutschland","770","0.486484655662369","0.460890514282651","0.512078797042086"
"SPD","2017","(noch) kein Abschluss","Westdeutschland","71","0.116208568870346","0.0992940391455333","0.133123098595159"
"SPD","2017","(noch) kein Abschluss","Ostdeutschland","11","","",""
"SPD","2017","Hauptschule","Westdeutschland","882","0.167364781628929","0.158191075599677","0.17653848765818"
"SPD","2017","Hauptschule","Ostdeutschland","75","0.0669422423601574","0.0526339212832058","0.0812505634371091"
"SPD","2017","Realschule","Westdeutschland","596","0.13155553234183","0.121824726518266","0.141286338165394"
"SPD","2017","Realschule","Ostdeutschland","123","","",""
"SPD","2017","(Fach-)Abitur","Westdeutschland","451","0.141524764425184","0.130432076990367","0.152617451860001"
"SPD","2017","(Fach-)Abitur","Ostdeutschland","36","0.0613106686853317","0.0428254361551628","0.0797959012155006"
"SPD","2017","AkademikerIn","Westdeutschland","709","0.144910872323534","0.135442007732617","0.154379736914452"
"SPD","2017","AkademikerIn","Ostdeutschland","157","","",""
"CDU/CSU","2017","(noch) kein Abschluss","Westdeutschland","118","","",""
"CDU/CSU","2017","(noch) kein Abschluss","Ostdeutschland","17","","",""
"CDU/CSU","2017","Hauptschule","Westdeutschland","1013","","",""
"CDU/CSU","2017","Hauptschule","Ostdeutschland","93","0.0860811969264195","0.0700231678473207","0.102139226005518"
"CDU/CSU","2017","Realschule","Westdeutschland","799","0.178767730387996","0.167737088429734","0.189798372346258"
"CDU/CSU","2017","Realschule","Ostdeutschland","195","","",""
"CDU/CSU","2017","(Fach-)Abitur","Westdeutschland","541","0.147450989286109","0.136167583878985","0.158734394693233"
"CDU/CSU","2017","(Fach-)Abitur","Ostdeutschland","67","0.127977478851581","0.102236409983756","0.153718547719407"
"CDU/CSU","2017","AkademikerIn","Westdeutschland","1057","","",""
"CDU/CSU","2017","AkademikerIn","Ostdeutschland","208","","",""
"FDP","2017","(noch) kein Abschluss","Westdeutschland","11","","",""
"FDP","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"FDP","2017","Hauptschule","Westdeutschland","39","0.00724681219900149","0.00516241950745478","0.00933120489054819"
"FDP","2017","Hauptschule","Ostdeutschland","6","0.00488044038738464","0.000890637661669938","0.00887024311309934"
"FDP","2017","Realschule","Westdeutschland","56","0.0119820333516473","0.00884967886591097","0.0151143878373835"
"FDP","2017","Realschule","Ostdeutschland","13","","",""
"FDP","2017","(Fach-)Abitur","Westdeutschland","73","0.0220751063486277","0.0173992536354426","0.0267509590618127"
"FDP","2017","(Fach-)Abitur","Ostdeutschland","4","0.00285995227427213","-0.00125489218068852","0.00697479672923277"
"FDP","2017","AkademikerIn","Westdeutschland","176","","",""
"FDP","2017","AkademikerIn","Ostdeutschland","39","0.0301525484495927","0.0213957973588508","0.0389092995403346"
"Grüne","2017","(noch) kein Abschluss","Westdeutschland","28","","",""
"Grüne","2017","(noch) kein Abschluss","Ostdeutschland","4","0.0339357316329956","0.0124967364053115","0.0553747268606796"
"Grüne","2017","Hauptschule","Westdeutschland","96","0.0129554488737721","0.0101765035418397","0.0157343942057046"
"Grüne","2017","Hauptschule","Ostdeutschland","4","0.00394253534621588","0.00035485054938142","0.00753022014305034"
"Grüne","2017","Realschule","Westdeutschland","186","","",""
"Grüne","2017","Realschule","Ostdeutschland","16","","",""
"Grüne","2017","(Fach-)Abitur","Westdeutschland","239","","",""
"Grüne","2017","(Fach-)Abitur","Ostdeutschland","28","","",""
"Grüne","2017","AkademikerIn","Westdeutschland","655","0.130700753175069","0.121633715398813","0.139767790951325"
"Grüne","2017","AkademikerIn","Ostdeutschland","91","0.0547224015057721","0.0430760059642595","0.0663687970472846"
"Linke","2017","(noch) kein Abschluss","Westdeutschland","16","","",""
"Linke","2017","(noch) kein Abschluss","Ostdeutschland","5","0.0431978131990171","0.0191256693330026","0.0672699570650315"
"Linke","2017","Hauptschule","Westdeutschland","69","0.00854496837641616","0.00628304893340881","0.0108068878194235"
"Linke","2017","Hauptschule","Ostdeutschland","57","0.0570551605535467","0.0437758693379739","0.0703344517691195"
"Linke","2017","Realschule","Westdeutschland","73","0.0127446373447434","0.00951538700858323","0.0159738876809036"
"Linke","2017","Realschule","Ostdeutschland","115","","",""
"Linke","2017","(Fach-)Abitur","Westdeutschland","97","0.0304442542904629","0.0249766669124929","0.035911841668433"
"Linke","2017","(Fach-)Abitur","Ostdeutschland","53","0.078449108657365","0.0577310232439419","0.0991671940707881"
"Linke","2017","AkademikerIn","Westdeutschland","135","","",""
"Linke","2017","AkademikerIn","Ostdeutschland","170","","",""
"Rechte","2017","(noch) kein Abschluss","Westdeutschland","3","","",""
"Rechte","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","2017","Hauptschule","Westdeutschland","25","","",""
"Rechte","2017","Hauptschule","Ostdeutschland","10","","",""
"Rechte","2017","Realschule","Westdeutschland","13","","",""
"Rechte","2017","Realschule","Ostdeutschland","13","","",""
"Rechte","2017","(Fach-)Abitur","Westdeutschland","7","0.00133796602042805","0.0001746747166542","0.00250125732420189"
"Rechte","2017","(Fach-)Abitur","Ostdeutschland","6","0.00971891128574917","0.00215956914277558","0.0172782534287228"
"Rechte","2017","AkademikerIn","Westdeutschland","5","0.00206633271539759","0.000844834908525007","0.00328783052227017"
"Rechte","2017","AkademikerIn","Ostdeutschland","1","","",""
"AfD","2017","(noch) kein Abschluss","Westdeutschland","9","0.0185189231061811","0.0114032696756228","0.0256345765367394"
"AfD","2017","(noch) kein Abschluss","Ostdeutschland","3","","",""
"AfD","2017","Hauptschule","Westdeutschland","143","","",""
"AfD","2017","Hauptschule","Ostdeutschland","35","0.029146478158874","0.0195158595773362","0.0387770967404118"
"AfD","2017","Realschule","Westdeutschland","70","0.020703049158652","0.0166038635855097","0.0248022347317942"
"AfD","2017","Realschule","Ostdeutschland","103","","",""
"AfD","2017","(Fach-)Abitur","Westdeutschland","50","0.0203793491005033","0.0158827849885325","0.0248759132124741"
"AfD","2017","(Fach-)Abitur","Ostdeutschland","11","","",""
"AfD","2017","AkademikerIn","Westdeutschland","51","0.00996727698771877","0.00729516431517916","0.0126393896602584"
"AfD","2017","AkademikerIn","Ostdeutschland","26","","",""
"Andere","2017","(noch) kein Abschluss","Westdeutschland","5","0.00281496857914414","1.86244966686208e-05","0.00561131266161966"
"Andere","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","2017","Hauptschule","Westdeutschland","17","","",""
"Andere","2017","Hauptschule","Ostdeutschland","2","","",""
"Andere","2017","Realschule","Westdeutschland","27","","",""
"Andere","2017","Realschule","Ostdeutschland","6","0.00221846669790862","0.000232518570673416","0.00420441482514382"
"Andere","2017","(Fach-)Abitur","Westdeutschland","23","","",""
"Andere","2017","(Fach-)Abitur","Ostdeutschland","5","0.0146792535567111","0.0054123050380026","0.0239462020754197"
"Andere","2017","AkademikerIn","Westdeutschland","25","","",""
"Andere","2017","AkademikerIn","Ostdeutschland","3","","",""
"keine Parteineigung","2018","(noch) kein Abschluss","Westdeutschland","1444","","",""
"keine Parteineigung","2018","(noch) kein Abschluss","Ostdeutschland","252","","",""
"keine Parteineigung","2018","Hauptschule","Westdeutschland","3984","0.605932481275207","0.593778048453539","0.618086914096875"
"keine Parteineigung","2018","Hauptschule","Ostdeutschland","878","0.733066258867513","0.707577143474333","0.758555374260694"
"keine Parteineigung","2018","Realschule","Westdeutschland","2540","","",""
"keine Parteineigung","2018","Realschule","Ostdeutschland","1515","","",""
