"party","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"FDP","1999","16-34 J.","Ost","","","",""
"FDP","1999","35-65 J.","West","74","0.0180011590020169","0.0143632418429256","0.0216390761611082"
"FDP","1999","35-65 J.","Ost","","","",""
"FDP","1999","66 und älter","West","","","",""
"FDP","1999","66 und älter","Ost","","","",""
"Grüne","1999","16-34 J.","West","176","0.0599966976912797","0.0520306171012972","0.0679627782812622"
"Grüne","1999","16-34 J.","Ost","36","0.0364246561219005","0.0256806254580822","0.0471686867857188"
"Grüne","1999","35-65 J.","West","207","0.0435580590529956","0.0379732201602979","0.0491428979456933"
"Grüne","1999","35-65 J.","Ost","38","0.0198129646417501","0.0138822508513428","0.0257436784321574"
"Grüne","1999","66 und älter","West","","","",""
"Grüne","1999","66 und älter","Ost","","","",""
"PDS/Linke","1999","16-34 J.","West","","","",""
"PDS/Linke","1999","16-34 J.","Ost","64","0.0636873476435081","0.0496829737609077","0.0776917215261086"
"PDS/Linke","1999","35-65 J.","West","","","",""
"PDS/Linke","1999","35-65 J.","Ost","150","0.0676992955039971","0.0570075690807894","0.0783910219272048"
"PDS/Linke","1999","66 und älter","West","","","",""
"PDS/Linke","1999","66 und älter","Ost","64","0.129995386914697","0.0999727163998071","0.160018057429588"
"Rechtsextrem","1999","16-34 J.","West","","","",""
"Rechtsextrem","1999","16-34 J.","Ost","","","",""
"Rechtsextrem","1999","35-65 J.","West","","","",""
"Rechtsextrem","1999","35-65 J.","Ost","","","",""
"Rechtsextrem","1999","66 und älter","West","","","",""
"Rechtsextrem","1999","66 und älter","Ost","","","",""
"AfD","1999","16-34 J.","West","","","",""
"AfD","1999","16-34 J.","Ost","","","",""
"AfD","1999","35-65 J.","West","","","",""
"AfD","1999","35-65 J.","Ost","","","",""
"AfD","1999","66 und älter","West","","","",""
"AfD","1999","66 und älter","Ost","","","",""
"Sonstige","1999","16-34 J.","West","","","",""
"Sonstige","1999","16-34 J.","Ost","","","",""
"Sonstige","1999","35-65 J.","West","","","",""
"Sonstige","1999","35-65 J.","Ost","","","",""
"Sonstige","1999","66 und älter","West","","","",""
"Sonstige","1999","66 und älter","Ost","","","",""
"keine PN","2000","16-34 J.","West","3543","0.640828619556294","0.627990984090952","0.653666255021636"
"keine PN","2000","16-34 J.","Ost","1231","0.725042814570992","0.703641309436098","0.746444319705886"
"keine PN","2000","35-65 J.","West","4934","0.477182869810898","0.467400593156965","0.486965146464831"
"keine PN","2000","35-65 J.","Ost","2013","0.609181296557321","0.592493174518464","0.625869418596178"
"keine PN","2000","66 und älter","West","1127","0.411943909153698","0.393351358108683","0.430536460198713"
"keine PN","2000","66 und älter","Ost","445","0.526729944527975","0.493533870794901","0.559926018261048"
"CDU/CSU","2000","16-34 J.","West","633","0.122038626656413","0.113279726247583","0.130797527065243"
"CDU/CSU","2000","16-34 J.","Ost","129","0.0791156757125896","0.0661777764459671","0.092053574979212"
"CDU/CSU","2000","35-65 J.","West","1940","0.196958395847298","0.18916944637808","0.204747345316515"
"CDU/CSU","2000","35-65 J.","Ost","470","0.144684150709365","0.13265263738578","0.156715664032949"
"CDU/CSU","2000","66 und älter","West","855","0.322671304560026","0.305011313748287","0.340331295371764"
"CDU/CSU","2000","66 und älter","Ost","132","0.142274752961003","0.119048656802688","0.165500849119317"
"SPD","2000","16-34 J.","West","801","0.151839229414209","0.142236508343976","0.161441950484442"
"SPD","2000","16-34 J.","Ost","105","0.066970907698915","0.0549891470479153","0.0789526683499147"
"SPD","2000","35-65 J.","West","2447","0.254296212602531","0.245767652102015","0.262824773103047"
"SPD","2000","35-65 J.","Ost","434","0.132593148225388","0.120994203409853","0.144192093040924"
"SPD","2000","66 und älter","West","621","0.229722056456393","0.213831626728245","0.245612486184541"
"SPD","2000","66 und älter","Ost","169","0.187605089937043","0.161648710855501","0.213561469018585"
"FDP","2000","16-34 J.","West","55","0.0128790889893201","0.00986198015922163","0.0158961978194185"
"FDP","2000","16-34 J.","Ost","","","",""
"FDP","2000","35-65 J.","West","147","0.0162719845444095","0.0137941038294477","0.0187498652593713"
"FDP","2000","35-65 J.","Ost","","","",""
"FDP","2000","66 und älter","West","46","0.0203060397407959","0.0149779884802503","0.0256340910013415"
"FDP","2000","66 und älter","Ost","","","",""
"Grüne","2000","16-34 J.","West","243","0.0530349164980559","0.0470382326138065","0.0590316003823053"
"Grüne","2000","16-34 J.","Ost","43","0.0273159830382482","0.0195028672320263","0.0351290988444701"
"Grüne","2000","35-65 J.","West","434","0.0447998201812217","0.0407483938404029","0.0488512465220404"
"Grüne","2000","35-65 J.","Ost","53","0.0155351789709525","0.0113055258867794","0.0197648320551256"
"Grüne","2000","66 und älter","West","","","",""
"Grüne","2000","66 und älter","Ost","","","",""
"PDS/Linke","2000","16-34 J.","West","","","",""
"PDS/Linke","2000","16-34 J.","Ost","117","0.0726389536675265","0.0601984154689733","0.0850794918660797"
"PDS/Linke","2000","35-65 J.","West","43","0.00379306426221336","0.00258915849470538","0.00499697002972134"
"PDS/Linke","2000","35-65 J.","Ost","255","0.077811174081108","0.0686494453469509","0.0869729028152651"
"PDS/Linke","2000","66 und älter","West","","","",""
"PDS/Linke","2000","66 und älter","Ost","112","0.1295520197482","0.107224951093566","0.151879088402834"
"Rechtsextrem","2000","16-34 J.","West","44","0.00831855424575878","0.00588817947491576","0.0107489290166018"
"Rechtsextrem","2000","16-34 J.","Ost","","","",""
"Rechtsextrem","2000","35-65 J.","West","","","",""
"Rechtsextrem","2000","35-65 J.","Ost","","","",""
"Rechtsextrem","2000","66 und älter","West","","","",""
"Rechtsextrem","2000","66 und älter","Ost","","","",""
"AfD","2000","16-34 J.","West","","","",""
"AfD","2000","16-34 J.","Ost","","","",""
"AfD","2000","35-65 J.","West","","","",""
"AfD","2000","35-65 J.","Ost","","","",""
"AfD","2000","66 und älter","West","","","",""
"AfD","2000","66 und älter","Ost","","","",""
"Sonstige","2000","16-34 J.","West","","","",""
"Sonstige","2000","16-34 J.","Ost","","","",""
"Sonstige","2000","35-65 J.","West","45","0.00438965653263169","0.00309491647627399","0.00568439658898939"
"Sonstige","2000","35-65 J.","Ost","","","",""
"Sonstige","2000","66 und älter","West","","","",""
"Sonstige","2000","66 und älter","Ost","","","",""
"keine PN","2001","16-34 J.","West","3186","0.66290543166617","0.649373619659664","0.676437243672676"
"keine PN","2001","16-34 J.","Ost","1188","0.777904410528512","0.7570701815823","0.798738639474724"
"keine PN","2001","35-65 J.","West","4652","0.500261306343395","0.490015852001703","0.510506760685088"
"keine PN","2001","35-65 J.","Ost","1975","0.640751603611514","0.623730093137719","0.65777311408531"
"keine PN","2001","66 und älter","West","1097","0.420177965655009","0.4009939771454","0.439361954164618"
"keine PN","2001","66 und älter","Ost","456","0.555015907362164","0.521368543855665","0.588663270868663"
"CDU/CSU","2001","16-34 J.","West","513","0.114977745315364","0.105846326142532","0.124109164488197"
"CDU/CSU","2001","16-34 J.","Ost","106","0.0673781060302158","0.054813277937544","0.0799429341228877"
"CDU/CSU","2001","35-65 J.","West","1651","0.182521414713301","0.174606315140288","0.190436514286314"
"CDU/CSU","2001","35-65 J.","Ost","384","0.127962187546801","0.116110933368439","0.139813441725163"
"CDU/CSU","2001","66 und älter","West","742","0.300056485686477","0.282244681298205","0.317868290074749"
"CDU/CSU","2001","66 und älter","Ost","116","0.137315367786541","0.114012375857927","0.160618359715155"
"SPD","2001","16-34 J.","West","644","0.139606148693345","0.129685154127207","0.149527143259484"
"SPD","2001","16-34 J.","Ost","95","0.0554606905737904","0.0439884828182205","0.0669328983293602"
"SPD","2001","35-65 J.","West","2190","0.243368046778442","0.234575080765725","0.252161012791158"
"SPD","2001","35-65 J.","Ost","375","0.124457025968094","0.11274574853018","0.136168303406008"
"SPD","2001","66 und älter","West","612","0.241086042420551","0.224461212347683","0.257710872493419"
"SPD","2001","66 und älter","Ost","136","0.153645197856595","0.129229912272181","0.178060483441008"
"FDP","2001","16-34 J.","West","57","0.0140517987585444","0.0106824396584821","0.0174211578586067"
"FDP","2001","16-34 J.","Ost","","","",""
"FDP","2001","35-65 J.","West","154","0.0191064369130251","0.0163012482707463","0.0219116255553039"
"FDP","2001","35-65 J.","Ost","32","0.0117504748901306","0.00792736445842807","0.015573585321833"
"FDP","2001","66 und älter","West","58","0.0257639095639524","0.0196062893263442","0.0319215298015606"
"FDP","2001","66 und älter","Ost","","","",""
"Grüne","2001","16-34 J.","West","212","0.0505079101583146","0.0442391787165181","0.0567766416001111"
"Grüne","2001","16-34 J.","Ost","","","",""
"Grüne","2001","35-65 J.","West","399","0.0428066940670267","0.0386589022733928","0.0469544858606606"
"Grüne","2001","35-65 J.","Ost","54","0.0169033746328964","0.0123299593626421","0.0214767899031506"
"Grüne","2001","66 und älter","West","","","",""
"Grüne","2001","66 und älter","Ost","","","",""
"PDS/Linke","2001","16-34 J.","West","","","",""
"PDS/Linke","2001","16-34 J.","Ost","70","0.0498620808398922","0.0389521280088695","0.0607720336709149"
"PDS/Linke","2001","35-65 J.","West","32","0.00406831698755422","0.00276399912018432","0.00537263485492412"
"PDS/Linke","2001","35-65 J.","Ost","208","0.070281019424096","0.06121220111154","0.079349837736652"
"PDS/Linke","2001","66 und älter","West","","","",""
"PDS/Linke","2001","66 und älter","Ost","109","0.12872370616266","0.106049436977913","0.151397975347407"
"Rechtsextrem","2001","16-34 J.","West","31","0.00587908681712251","0.00369067610822107","0.00806749752602395"
"Rechtsextrem","2001","16-34 J.","Ost","","","",""
"Rechtsextrem","2001","35-65 J.","West","33","0.00264629699515237","0.00159359566598014","0.00369899832432459"
"Rechtsextrem","2001","35-65 J.","Ost","","","",""
"Rechtsextrem","2001","66 und älter","West","","","",""
"Rechtsextrem","2001","66 und älter","Ost","","","",""
"AfD","2001","16-34 J.","West","","","",""
"AfD","2001","16-34 J.","Ost","","","",""
"AfD","2001","35-65 J.","West","","","",""
"AfD","2001","35-65 J.","Ost","","","",""
"AfD","2001","66 und älter","West","","","",""
"AfD","2001","66 und älter","Ost","","","",""
"Sonstige","2001","16-34 J.","West","","","",""
"Sonstige","2001","16-34 J.","Ost","","","",""
"Sonstige","2001","35-65 J.","West","38","0.00522148720210408","0.00374468754060405","0.00669828686360411"
"Sonstige","2001","35-65 J.","Ost","","","",""
"Sonstige","2001","66 und älter","West","","","",""
"Sonstige","2001","66 und älter","Ost","","","",""
"keine PN","2002","16-34 J.","West","3047","0.670393850432622","0.656845018918336","0.683942681946908"
"keine PN","2002","16-34 J.","Ost","1121","0.749175552700725","0.727098184935741","0.771252920465708"
"keine PN","2002","35-65 J.","West","4855","0.510856198004786","0.501144261941593","0.520568134067979"
"keine PN","2002","35-65 J.","Ost","1902","0.646701385075216","0.629709789519673","0.663692980630759"
"keine PN","2002","66 und älter","West","1057","0.392346938978247","0.373867802048305","0.410826075908189"
"keine PN","2002","66 und älter","Ost","472","0.549206600307278","0.516424777088086","0.58198842352647"
"CDU/CSU","2002","16-34 J.","West","547","0.10927867417626","0.100286228722513","0.118271119630006"
"CDU/CSU","2002","16-34 J.","Ost","114","0.0756708953985202","0.0622014934789748","0.0891402973180656"
"CDU/CSU","2002","35-65 J.","West","2064","0.184357097379283","0.176823226626922","0.191890968131644"
"CDU/CSU","2002","35-65 J.","Ost","417","0.126059785262806","0.114260914539031","0.137858655986581"
"CDU/CSU","2002","66 und älter","West","875","0.321052837590493","0.303383309553437","0.338722365627549"
"CDU/CSU","2002","66 und älter","Ost","118","0.12570671704228","0.103865126119787","0.147548307964773"
"SPD","2002","16-34 J.","West","699","0.146817909033006","0.136616748994632","0.15701906907138"
"SPD","2002","16-34 J.","Ost","71","0.0452239953241451","0.0346410689812588","0.0558069216670314"
"SPD","2002","35-65 J.","West","2348","0.226860613434546","0.218723944345324","0.234997282523769"
"SPD","2002","35-65 J.","Ost","338","0.105918102736879","0.0949789157360413","0.116857289737718"
"SPD","2002","66 und älter","West","638","0.248482588459308","0.232128128456926","0.264837048461691"
"SPD","2002","66 und älter","Ost","152","0.164198620646205","0.139791713456662","0.188605527835748"
"FDP","2002","16-34 J.","West","91","0.0176766521782466","0.0138785519623007","0.0214747523941926"
"FDP","2002","16-34 J.","Ost","","","",""
"FDP","2002","35-65 J.","West","266","0.0202082535922049","0.0174744363158204","0.0229420708685894"
"FDP","2002","35-65 J.","Ost","45","0.0112949499839703","0.00753842024364131","0.0150514797242992"
"FDP","2002","66 und älter","West","74","0.0247929810579097","0.0189081840361637","0.0306777780796557"
"FDP","2002","66 und älter","Ost","","","",""
"Grüne","2002","16-34 J.","West","170","0.0390216955313944","0.0334402198381267","0.0446031712246622"
"Grüne","2002","16-34 J.","Ost","","","",""
"Grüne","2002","35-65 J.","West","523","0.0446305352356507","0.040618729180368","0.0486423412909334"
"Grüne","2002","35-65 J.","Ost","50","0.0125340800458307","0.00857933410359342","0.0164888259880679"
"Grüne","2002","66 und älter","West","","","",""
"Grüne","2002","66 und älter","Ost","","","",""
"PDS/Linke","2002","16-34 J.","West","","","",""
"PDS/Linke","2002","16-34 J.","Ost","92","0.0671267727030855","0.0543820684957415","0.0798714769104295"
"PDS/Linke","2002","35-65 J.","West","48","0.00545947563923006","0.00402786501744761","0.00689108626101251"
"PDS/Linke","2002","35-65 J.","Ost","265","0.0866149248200034","0.0766164301126598","0.0966134195273469"
"PDS/Linke","2002","66 und älter","West","","","",""
"PDS/Linke","2002","66 und älter","Ost","129","0.146123995063573","0.12285194571782","0.169396044409326"
"Rechtsextrem","2002","16-34 J.","West","","","",""
"Rechtsextrem","2002","16-34 J.","Ost","","","",""
"Rechtsextrem","2002","35-65 J.","West","","","",""
"Rechtsextrem","2002","35-65 J.","Ost","","","",""
"Rechtsextrem","2002","66 und älter","West","","","",""
"Rechtsextrem","2002","66 und älter","Ost","","","",""
"AfD","2002","16-34 J.","West","","","",""
"AfD","2002","16-34 J.","Ost","","","",""
"AfD","2002","35-65 J.","West","","","",""
"AfD","2002","35-65 J.","Ost","","","",""
"AfD","2002","66 und älter","West","","","",""
"AfD","2002","66 und älter","Ost","","","",""
"Sonstige","2002","16-34 J.","West","","","",""
"Sonstige","2002","16-34 J.","Ost","","","",""
"Sonstige","2002","35-65 J.","West","49","0.00533035902286328","0.00391568667062311","0.00674503137510346"
"Sonstige","2002","35-65 J.","Ost","","","",""
"Sonstige","2002","66 und älter","West","","","",""
"Sonstige","2002","66 und älter","Ost","","","",""
"keine PN","2003","16-34 J.","West","2654","0.608449060777965","0.593952657610598","0.622945463945333"
"keine PN","2003","16-34 J.","Ost","1057","0.714598897992018","0.691370258341701","0.737827537642335"
"keine PN","2003","35-65 J.","West","4356","0.481098206502101","0.471113851603205","0.491082561400997"
"keine PN","2003","35-65 J.","Ost","1814","0.635434508668691","0.618133404807619","0.652735612529762"
"keine PN","2003","66 und älter","West","1052","0.381746903308061","0.363496395952521","0.399997410663601"
"keine PN","2003","66 und älter","Ost","477","0.539216112297945","0.506758687096392","0.571673537499498"
"CDU/CSU","2003","16-34 J.","West","691","0.156414934692963","0.145626521749135","0.167203347636792"
"CDU/CSU","2003","16-34 J.","Ost","147","0.0961097157389928","0.0809494683478244","0.111269963130161"
"CDU/CSU","2003","35-65 J.","West","2257","0.213806113870356","0.20561325552377","0.221998972216942"
"CDU/CSU","2003","35-65 J.","Ost","478","0.149140978479165","0.136336027080496","0.161945929877834"
"CDU/CSU","2003","66 und älter","West","938","0.338920678766288","0.321138709692285","0.35670264784029"
"CDU/CSU","2003","66 und älter","Ost","121","0.124472417822571","0.102976525834427","0.145968309810716"
"SPD","2003","16-34 J.","West","588","0.132854221884135","0.122773590172756","0.142934853595514"
"SPD","2003","16-34 J.","Ost","84","0.0533632585016529","0.0418027315223335","0.0649237854809723"
"SPD","2003","35-65 J.","West","2053","0.213902509329189","0.205708306689975","0.222096711968403"
"SPD","2003","35-65 J.","Ost","363","0.115588511149892","0.104095464774699","0.127081557525085"
"SPD","2003","66 und älter","West","625","0.242726638269437","0.22662058648355","0.258832690055325"
"SPD","2003","66 und älter","Ost","178","0.1902935827782","0.164733641350984","0.215853524205417"
"FDP","2003","16-34 J.","West","91","0.020131930534834","0.0159605431268931","0.0243033179427749"
"FDP","2003","16-34 J.","Ost","","","",""
"FDP","2003","35-65 J.","West","229","0.0200851237632173","0.0172816791100285","0.0228885684164061"
"FDP","2003","35-65 J.","Ost","38","0.0107255141419559","0.00702281776990382","0.014428210514008"
"FDP","2003","66 und älter","West","60","0.0197841342379034","0.0145526680888581","0.0250156003869486"
"FDP","2003","66 und älter","Ost","","","",""
"Grüne","2003","16-34 J.","West","269","0.0639129275060101","0.0566484147533048","0.0711774402587153"
"Grüne","2003","16-34 J.","Ost","52","0.0486990789204498","0.0376281486589237","0.0597700091819759"
"Grüne","2003","35-65 J.","West","640","0.0618405233679856","0.057027306077391","0.0666537406585802"
"Grüne","2003","35-65 J.","Ost","71","0.0193366542354977","0.0143866989744769","0.0242866094965185"
"Grüne","2003","66 und älter","West","37","0.0125586324425616","0.00837521826096095","0.0167420466241622"
"Grüne","2003","66 und älter","Ost","","","",""
"PDS/Linke","2003","16-34 J.","West","","","",""
"PDS/Linke","2003","16-34 J.","Ost","63","0.0484043904987956","0.0373652979185905","0.0594434830790006"
"PDS/Linke","2003","35-65 J.","West","30","0.00370959729663051","0.00249476337101401","0.00492443122224701"
"PDS/Linke","2003","35-65 J.","Ost","183","0.0592043059007628","0.0507208082506209","0.0676878035509046"
"PDS/Linke","2003","66 und älter","West","","","",""
"PDS/Linke","2003","66 und älter","Ost","113","0.128385023432927","0.106602734398927","0.150167312466927"
"Rechtsextrem","2003","16-34 J.","West","","","",""
"Rechtsextrem","2003","16-34 J.","Ost","","","",""
"Rechtsextrem","2003","35-65 J.","West","","","",""
"Rechtsextrem","2003","35-65 J.","Ost","","","",""
"Rechtsextrem","2003","66 und älter","West","","","",""
"Rechtsextrem","2003","66 und älter","Ost","","","",""
"AfD","2003","16-34 J.","West","","","",""
"AfD","2003","16-34 J.","Ost","","","",""
"AfD","2003","35-65 J.","West","","","",""
"AfD","2003","35-65 J.","Ost","","","",""
"AfD","2003","66 und älter","West","","","",""
"AfD","2003","66 und älter","Ost","","","",""
"Sonstige","2003","16-34 J.","West","","","",""
"Sonstige","2003","16-34 J.","Ost","","","",""
"Sonstige","2003","35-65 J.","West","37","0.00332345808506996","0.00217336557192908","0.00447355059821084"
"Sonstige","2003","35-65 J.","Ost","","","",""
"Sonstige","2003","66 und älter","West","","","",""
"Sonstige","2003","66 und älter","Ost","","","",""
"keine PN","2004","16-34 J.","West","2812","0.67735905734458","0.66317524068954","0.69154287399962"
"keine PN","2004","16-34 J.","Ost","1092","0.760932843737052","0.738733348576877","0.783132338897228"
"keine PN","2004","35-65 J.","West","4878","0.557487060912302","0.547425991259589","0.567548130565016"
"keine PN","2004","35-65 J.","Ost","1919","0.694342790319227","0.677411596463025","0.711273984175429"
"keine PN","2004","66 und älter","West","1268","0.457838894940323","0.439358514591132","0.476319275289515"
"keine PN","2004","66 und älter","Ost","558","0.598908615720619","0.567692774108326","0.630124457332912"
"CDU/CSU","2004","16-34 J.","West","565","0.133555157342144","0.123234088119775","0.143876226564513"
"CDU/CSU","2004","16-34 J.","Ost","111","0.076776740991421","0.0629194549779121","0.0906340270049299"
"CDU/CSU","2004","35-65 J.","West","1975","0.18858099635857","0.180657163192862","0.196504829524277"
"CDU/CSU","2004","35-65 J.","Ost","362","0.118163108536703","0.106299457040075","0.130026760033332"
"CDU/CSU","2004","66 und älter","West","874","0.305935709327934","0.28884321989196","0.323028198763908"
"CDU/CSU","2004","66 und älter","Ost","124","0.126056177786557","0.104916569913114","0.14719578566"
"SPD","2004","16-34 J.","West","456","0.107906990086141","0.098493433095515","0.117320547076767"
"SPD","2004","16-34 J.","Ost","73","0.0538320078362977","0.0420853480408646","0.0655786676317309"
"SPD","2004","35-65 J.","West","1664","0.174060284064891","0.166379814162845","0.181740753966937"
"SPD","2004","35-65 J.","Ost","238","0.0759028488397003","0.0661693014221559","0.0856363962572447"
"SPD","2004","66 und älter","West","520","0.193319694914604","0.178671666912285","0.207967722916923"
"SPD","2004","66 und älter","Ost","132","0.140107216392814","0.118000435541463","0.162213997244164"
"FDP","2004","16-34 J.","West","72","0.0182816578858525","0.0142169893090052","0.0223463264626999"
"FDP","2004","16-34 J.","Ost","","","",""
"FDP","2004","35-65 J.","West","189","0.0151174164868279","0.0126457219910592","0.0175891109825965"
"FDP","2004","35-65 J.","Ost","35","0.0102993728314894","0.0065888030145623","0.0140099426484164"
"FDP","2004","66 und älter","West","66","0.0228005705913841","0.0172638214860561","0.0283373196967122"
"FDP","2004","66 und älter","Ost","","","",""
"Grüne","2004","16-34 J.","West","215","0.0484750061433371","0.0419588282029375","0.0549911840837366"
"Grüne","2004","16-34 J.","Ost","44","0.0365300433275274","0.026765450066785","0.0462946365882697"
"Grüne","2004","35-65 J.","West","552","0.0528817491529707","0.0483484040494227","0.0574150942565187"
"Grüne","2004","35-65 J.","Ost","63","0.0183335911014215","0.013403113040735","0.0232640691621079"
"Grüne","2004","66 und älter","West","48","0.0135150489222002","0.00923208488944306","0.0177980129549573"
"Grüne","2004","66 und älter","Ost","","","",""
"PDS/Linke","2004","16-34 J.","West","","","",""
"PDS/Linke","2004","16-34 J.","Ost","54","0.0387816558535168","0.0287323937203649","0.0488309179866687"
"PDS/Linke","2004","35-65 J.","West","33","0.00419674694450025","0.00288724262771192","0.00550625126128859"
"PDS/Linke","2004","35-65 J.","Ost","202","0.0694364268572451","0.0600942087736096","0.0787786449408805"
"PDS/Linke","2004","66 und älter","West","","","",""
"PDS/Linke","2004","66 und älter","Ost","117","0.120886772280645","0.100124021079207","0.141649523482083"
"Rechtsextrem","2004","16-34 J.","West","","","",""
"Rechtsextrem","2004","16-34 J.","Ost","","","",""
"Rechtsextrem","2004","35-65 J.","West","","","",""
"Rechtsextrem","2004","35-65 J.","Ost","","","",""
"Rechtsextrem","2004","66 und älter","West","","","",""
"Rechtsextrem","2004","66 und älter","Ost","","","",""
"AfD","2004","16-34 J.","West","","","",""
"AfD","2004","16-34 J.","Ost","","","",""
"AfD","2004","35-65 J.","West","","","",""
"AfD","2004","35-65 J.","Ost","","","",""
"AfD","2004","66 und älter","West","","","",""
"AfD","2004","66 und älter","Ost","","","",""
"Sonstige","2004","16-34 J.","West","","","",""
"Sonstige","2004","16-34 J.","Ost","","","",""
"Sonstige","2004","35-65 J.","West","49","0.00491933591114935","0.00350208692259266","0.00633658489970604"
"Sonstige","2004","35-65 J.","Ost","","","",""
"Sonstige","2004","66 und älter","West","","","",""
"Sonstige","2004","66 und älter","Ost","","","",""
"keine PN","2005","16-34 J.","West","2658","0.67688592950992","0.662290552543419","0.691481306476421"
"keine PN","2005","16-34 J.","Ost","1011","0.747602586995654","0.724405035870844","0.770800138120463"
"keine PN","2005","35-65 J.","West","4499","0.54756284271354","0.537185952794107","0.557939732632973"
"keine PN","2005","35-65 J.","Ost","1769","0.667667825102611","0.649981758480708","0.685353891724515"
"keine PN","2005","66 und älter","West","1096","0.396206842142404","0.378035099934978","0.414378584349829"
"keine PN","2005","66 und älter","Ost","509","0.547326074629531","0.515723865002849","0.578928284256214"
"CDU/CSU","2005","16-34 J.","West","471","0.114782644782372","0.104834485928229","0.124730803636514"
"CDU/CSU","2005","16-34 J.","Ost","90","0.0585592885194877","0.0460204105325163","0.0710981665064592"
"CDU/CSU","2005","35-65 J.","West","1765","0.176259477786193","0.16831541720695","0.184203538365435"
"CDU/CSU","2005","35-65 J.","Ost","362","0.117296875029687","0.105215527126716","0.129378222932658"
"CDU/CSU","2005","66 und älter","West","932","0.335204451336636","0.317666032880514","0.352742869792758"
"CDU/CSU","2005","66 und älter","Ost","127","0.127125405769438","0.105976215549401","0.148274595989476"
"SPD","2005","16-34 J.","West","454","0.114255623284038","0.10432737494719","0.124183871620886"
"SPD","2005","16-34 J.","Ost","77","0.0547858779311075","0.0426334317411897","0.0669383241210253"
"SPD","2005","35-65 J.","West","1701","0.187395785106968","0.179260167322862","0.195531402891074"
"SPD","2005","35-65 J.","Ost","253","0.0762794081567698","0.0663129968172227","0.086245819496317"
"SPD","2005","66 und älter","West","632","0.233059519058533","0.217352067047616","0.24876697106945"
"SPD","2005","66 und älter","Ost","159","0.168684633334387","0.144909535888533","0.19245973078024"
"FDP","2005","16-34 J.","West","71","0.0180611963151403","0.0139050090648409","0.0222173835654398"
"FDP","2005","16-34 J.","Ost","31","0.0234403087915176","0.0153606065797577","0.0315200110032775"
"FDP","2005","35-65 J.","West","186","0.0153790888193551","0.0128135952967946","0.0179445823419156"
"FDP","2005","35-65 J.","Ost","35","0.0120693080689011","0.00796944583985811","0.0161691702979441"
"FDP","2005","66 und älter","West","65","0.0179735647099253","0.0130376211281692","0.0229095082916815"
"FDP","2005","66 und älter","Ost","","","",""
"Grüne","2005","16-34 J.","West","222","0.055750296139604","0.0485897416182835","0.0629108506609246"
"Grüne","2005","16-34 J.","Ost","52","0.0553173768774318","0.0431095588904167","0.0675251948644469"
"Grüne","2005","35-65 J.","West","573","0.0596623024040594","0.0547241667008131","0.0646004381073058"
"Grüne","2005","35-65 J.","Ost","63","0.0216776306447212","0.01620984178585","0.0271454195035923"
"Grüne","2005","66 und älter","West","40","0.0119796155127406","0.00793761950649041","0.0160216115189908"
"Grüne","2005","66 und älter","Ost","","","",""
"PDS/Linke","2005","16-34 J.","West","","","",""
"PDS/Linke","2005","16-34 J.","Ost","57","0.0374108883477283","0.0272768212355312","0.0475449554599255"
"PDS/Linke","2005","35-65 J.","West","39","0.0048738879823084","0.00342195047192775","0.00632582549268905"
"PDS/Linke","2005","35-65 J.","Ost","201","0.0736826290298913","0.0638735711192844","0.0834916869404982"
"PDS/Linke","2005","66 und älter","West","","","",""
"PDS/Linke","2005","66 und älter","Ost","135","0.137180519833347","0.115337743750702","0.159023295915992"
"Rechtsextrem","2005","16-34 J.","West","41","0.0130703290758582","0.00952573912576087","0.0166149190259555"
"Rechtsextrem","2005","16-34 J.","Ost","","","",""
"Rechtsextrem","2005","35-65 J.","West","30","0.00349111197279753","0.00226142783781332","0.00472079610778175"
"Rechtsextrem","2005","35-65 J.","Ost","","","",""
"Rechtsextrem","2005","66 und älter","West","","","",""
"Rechtsextrem","2005","66 und älter","Ost","","","",""
"AfD","2005","16-34 J.","West","","","",""
"AfD","2005","16-34 J.","Ost","","","",""
"AfD","2005","35-65 J.","West","","","",""
"AfD","2005","35-65 J.","Ost","","","",""
"AfD","2005","66 und älter","West","","","",""
"AfD","2005","66 und älter","Ost","","","",""
"Sonstige","2005","16-34 J.","West","","","",""
"Sonstige","2005","16-34 J.","Ost","","","",""
"Sonstige","2005","35-65 J.","West","45","0.00537550321477858","0.00385106358237781","0.00689994284717936"
"Sonstige","2005","35-65 J.","Ost","","","",""
"Sonstige","2005","66 und älter","West","","","",""
"Sonstige","2005","66 und älter","Ost","","","",""
"keine PN","2006","16-34 J.","West","2325","0.626189896475612","0.61080509168752","0.641574701263703"
"keine PN","2006","16-34 J.","Ost","903","0.682085446353457","0.656624700397076","0.707546192309837"
"keine PN","2006","35-65 J.","West","4469","0.502686044217494","0.492625430125331","0.512746658309657"
"keine PN","2006","35-65 J.","Ost","1740","0.634091769766656","0.616404369112681","0.651779170420631"
"keine PN","2006","66 und älter","West","1325","0.40878157952842","0.391926659191254","0.425636499865585"
"keine PN","2006","66 und älter","Ost","610","0.553931026719221","0.524871148536969","0.582990904901473"
"CDU/CSU","2006","16-34 J.","West","506","0.119797049787567","0.109471149768939","0.130122949806195"
"CDU/CSU","2006","16-34 J.","Ost","96","0.0724354672229678","0.0582630402727643","0.0866078941731712"
