"plh0033","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2019","35-65 Jahre alt","direkter Migrationshintergrund","1022","0.223384046986842","0.21121459377795","0.235553500195733"
"Grosse Sorgen","2019","35-65 Jahre alt","indirekter Migrationshintergrund","115","0.154119860220701","0.128861975307569","0.179377745133832"
"Grosse Sorgen","2019","66 und älter","kein Migrationshintergrund","258","0.0606482505088367","0.053870501570538","0.0674259994471354"
"Grosse Sorgen","2019","66 und älter","direkter Migrationshintergrund","74","0.0810517324099976","0.0563522215737807","0.105751243246215"
"Grosse Sorgen","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2019","16-34 Jahre alt","kein Migrationshintergrund","1852","0.500077292300015","0.484020641899834","0.516133942700196"
"Einige Sorgen","2019","16-34 Jahre alt","direkter Migrationshintergrund","1220","0.474648727473106","0.455813222687212","0.493484232259"
"Einige Sorgen","2019","16-34 Jahre alt","indirekter Migrationshintergrund","421","0.493893132960374","0.460803960698768","0.52698230522198"
"Einige Sorgen","2019","35-65 Jahre alt","kein Migrationshintergrund","5452","0.466031285591114","0.457006155243246","0.475056415938981"
"Einige Sorgen","2019","35-65 Jahre alt","direkter Migrationshintergrund","2253","0.517038518927739","0.502438294523581","0.531638743331897"
"Einige Sorgen","2019","35-65 Jahre alt","indirekter Migrationshintergrund","395","0.482528631726105","0.447572934472588","0.517484328979623"
"Einige Sorgen","2019","66 und älter","kein Migrationshintergrund","1584","0.335547810321821","0.322139585367791","0.348956035275851"
"Einige Sorgen","2019","66 und älter","direkter Migrationshintergrund","211","0.485123929158844","0.439892597677733","0.530355260639954"
"Einige Sorgen","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2019","16-34 Jahre alt","kein Migrationshintergrund","1363","0.378301942810851","0.362728164317586","0.393875721304116"
"Keine Sorgen","2019","16-34 Jahre alt","direkter Migrationshintergrund","901","0.274933516587746","0.25809247425597","0.291774558919521"
"Keine Sorgen","2019","16-34 Jahre alt","indirekter Migrationshintergrund","291","0.325087321017842","0.294086577959623","0.35608806407606"
"Keine Sorgen","2019","35-65 Jahre alt","kein Migrationshintergrund","4995","0.419598373567745","0.410670063813404","0.428526683322085"
"Keine Sorgen","2019","35-65 Jahre alt","direkter Migrationshintergrund","1225","0.259577434085419","0.246768437058378","0.272386431112461"
"Keine Sorgen","2019","35-65 Jahre alt","indirekter Migrationshintergrund","275","0.363351508053194","0.329706037737078","0.39699697836931"
"Keine Sorgen","2019","66 und älter","kein Migrationshintergrund","2922","0.603803939169342","0.589915121958568","0.617692756380117"
"Keine Sorgen","2019","66 und älter","direkter Migrationshintergrund","184","0.433824338431159","0.388971056672217","0.478677620190101"
"Keine Sorgen","2019","66 und älter","indirekter Migrationshintergrund","","","",""
