year,bula_h,regtyp,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Saxony-Anhalt,Rural regions,Somewhat concerned,0.48836,375,712,0.45162,0.52510
2005,Saxony-Anhalt,Rural regions,Not concerned at all,0.16230,114,712,0.13520,0.18941
2005,Thuringa,Urban regions,Very concerned,0.21753,67,271,0.16831,0.26674
2005,Thuringa,Urban regions,Somewhat concerned,0.65044,171,271,0.59357,0.70732
2005,Thuringa,Urban regions,Not concerned at all,0.13203,33,271,0.09165,0.17241
2005,Thuringa,Rural regions,Very concerned,0.41769,229,617,0.37874,0.45663
2005,Thuringa,Rural regions,Somewhat concerned,0.45819,313,617,0.41884,0.49754
2005,Thuringa,Rural regions,Not concerned at all,0.12412,75,617,0.09808,0.15016
2006,Schleswig-Holstein,Urban regions,Very concerned,0.18270,48,288,0.13800,0.22741
2006,Schleswig-Holstein,Urban regions,Somewhat concerned,0.50007,130,288,0.44222,0.55792
2006,Schleswig-Holstein,Urban regions,Not concerned at all,0.31723,110,288,0.26338,0.37107
2006,Schleswig-Holstein,Rural regions,Very concerned,0.27726,96,382,0.23231,0.32221
2006,Schleswig-Holstein,Rural regions,Somewhat concerned,0.47326,168,382,0.42313,0.52340
2006,Schleswig-Holstein,Rural regions,Not concerned at all,0.24947,118,382,0.20602,0.29292
2006,Hamburg,Urban regions,Very concerned,0.18905,51,301,0.14475,0.23336
2006,Hamburg,Urban regions,Somewhat concerned,0.51831,150,301,0.46176,0.57485
2006,Hamburg,Urban regions,Not concerned at all,0.29264,100,301,0.24116,0.34413
2006,Lower Saxony,Urban regions,Very concerned,0.24917,201,926,0.22129,0.27704
2006,Lower Saxony,Urban regions,Somewhat concerned,0.43123,403,926,0.39932,0.46315
2006,Lower Saxony,Urban regions,Not concerned at all,0.31960,322,926,0.28955,0.34965
2006,Lower Saxony,Rural regions,Very concerned,0.24629,238,1026,0.21991,0.27267
2006,Lower Saxony,Rural regions,Somewhat concerned,0.47928,492,1026,0.44869,0.50986
2006,Lower Saxony,Rural regions,Not concerned at all,0.27443,296,1026,0.24711,0.30175
2006,Bremen,Urban regions,Very concerned,0.39008,45,144,0.31013,0.47003
2006,Bremen,Urban regions,Somewhat concerned,0.36343,58,144,0.28460,0.44227
2006,Bremen,Urban regions,Not concerned at all,0.24649,41,144,0.17585,0.31712
2006,North Rhine-Westphalia,Urban regions,Very concerned,0.28277,1122,4401,0.26947,0.29608
2006,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.48115,2130,4401,0.46639,0.49592
2006,North Rhine-Westphalia,Urban regions,Not concerned at all,0.23607,1149,4401,0.22353,0.24862
2006,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.51893,66,66,0.39747,0.64040
2006,Hesse,Urban regions,Very concerned,0.24542,245,1201,0.22108,0.26977
2006,Hesse,Urban regions,Somewhat concerned,0.49566,607,1201,0.46737,0.52395
2006,Hesse,Urban regions,Not concerned at all,0.25891,349,1201,0.23413,0.28370
2006,Hesse,Rural regions,Very concerned,0.27558,70,269,0.22209,0.32907
2006,Hesse,Rural regions,Somewhat concerned,0.51406,144,269,0.45422,0.57390
2006,Hesse,Rural regions,Not concerned at all,0.21036,55,269,0.16157,0.25916
2006,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.28257,243,968,0.25419,0.31095
2006,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.45635,451,968,0.42495,0.48774
2006,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.26109,274,968,0.23340,0.28877
2006,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.19216,59,310,0.14823,0.23609
2006,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.59419,183,310,0.53944,0.64894
2006,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.21365,68,310,0.16795,0.25935
2006,Baden-Wuerttemberg,Urban regions,Very concerned,0.24497,520,2473,0.22802,0.26193
2006,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.48061,1170,2473,0.46092,0.50031
2006,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.27441,783,2473,0.25682,0.29201
2006,Baden-Wuerttemberg,Rural regions,Very concerned,0.23189,47,229,0.17710,0.28667
2006,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.45729,108,229,0.39262,0.52195
2006,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.31082,74,229,0.25075,0.37090
2006,Bavaria,Urban regions,Very concerned,0.27197,375,1530,0.24967,0.29428
2006,Bavaria,Urban regions,Somewhat concerned,0.46065,699,1530,0.43566,0.48563
2006,Bavaria,Urban regions,Not concerned at all,0.26738,456,1530,0.24519,0.28956
2006,Bavaria,Rural regions,Very concerned,0.22065,299,1580,0.20019,0.24110
2006,Bavaria,Rural regions,Somewhat concerned,0.53946,864,1580,0.51487,0.56404
2006,Bavaria,Rural regions,Not concerned at all,0.23990,417,1580,0.21883,0.26096
2006,Berlin,Urban regions,Very concerned,0.35765,257,777,0.32392,0.39137
2006,Berlin,Urban regions,Somewhat concerned,0.50136,390,777,0.46618,0.53654
2006,Berlin,Urban regions,Not concerned at all,0.14099,130,777,0.11651,0.16548
2006,Brandenburg,Urban regions,Somewhat concerned,0.74418,50,50,0.62201,0.86635
2006,Brandenburg,Rural regions,Very concerned,0.40285,306,857,0.37000,0.43571
2006,Brandenburg,Rural regions,Somewhat concerned,0.46860,420,857,0.43517,0.50203
2006,Brandenburg,Rural regions,Not concerned at all,0.12855,131,857,0.10612,0.15097
2006,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.63914,40,40,0.48841,0.78987
2006,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.35088,156,480,0.30814,0.39362
2006,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.47689,236,480,0.43216,0.52162
2006,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.17223,88,480,0.13842,0.20604
2006,Saxony,Urban regions,Very concerned,0.26575,200,814,0.23538,0.29611
2006,Saxony,Urban regions,Somewhat concerned,0.52794,454,814,0.49363,0.56226
2006,Saxony,Urban regions,Not concerned at all,0.20631,160,814,0.17849,0.23412
2006,Saxony,Rural regions,Very concerned,0.29976,212,760,0.26717,0.33235
2006,Saxony,Rural regions,Somewhat concerned,0.48751,395,760,0.45195,0.52307
2006,Saxony,Rural regions,Not concerned at all,0.21273,153,760,0.18361,0.24184
2006,Saxony-Anhalt,Urban regions,Very concerned,0.31103,43,137,0.23323,0.38883
2006,Saxony-Anhalt,Urban regions,Somewhat concerned,0.47949,94,137,0.39553,0.56346
2006,Saxony-Anhalt,Rural regions,Very concerned,0.31767,243,745,0.28421,0.35112
2006,Saxony-Anhalt,Rural regions,Somewhat concerned,0.49415,369,745,0.45822,0.53007
2006,Saxony-Anhalt,Rural regions,Not concerned at all,0.18818,133,745,0.16010,0.21627
2006,Thuringa,Urban regions,Very concerned,0.29286,72,272,0.23868,0.34704
2006,Thuringa,Urban regions,Somewhat concerned,0.60573,168,272,0.54755,0.66392
2006,Thuringa,Urban regions,Not concerned at all,0.10141,32,272,0.06547,0.13735
2006,Thuringa,Rural regions,Very concerned,0.29209,190,671,0.25766,0.32653
2006,Thuringa,Rural regions,Somewhat concerned,0.54320,376,671,0.50548,0.58092
2006,Thuringa,Rural regions,Not concerned at all,0.16470,105,671,0.13662,0.19279
2007,Schleswig-Holstein,Urban regions,Somewhat concerned,0.45014,104,223,0.38469,0.51558
2007,Schleswig-Holstein,Urban regions,Not concerned at all,0.40037,119,223,0.33592,0.46483
2007,Schleswig-Holstein,Rural regions,Very concerned,0.27047,82,359,0.22445,0.31648
2007,Schleswig-Holstein,Rural regions,Somewhat concerned,0.48478,171,359,0.43301,0.53655
2007,Schleswig-Holstein,Rural regions,Not concerned at all,0.24475,106,359,0.20021,0.28929
2007,Hamburg,Urban regions,Very concerned,0.19127,45,293,0.14616,0.23638
2007,Hamburg,Urban regions,Somewhat concerned,0.53735,155,293,0.48016,0.59454
2007,Hamburg,Urban regions,Not concerned at all,0.27138,93,293,0.22038,0.32239
2007,Lower Saxony,Urban regions,Very concerned,0.21730,177,860,0.18972,0.24488
2007,Lower Saxony,Urban regions,Somewhat concerned,0.48642,397,860,0.45300,0.51985
2007,Lower Saxony,Urban regions,Not concerned at all,0.29627,286,860,0.26574,0.32681
2007,Lower Saxony,Rural regions,Very concerned,0.22156,215,961,0.19529,0.24783
2007,Lower Saxony,Rural regions,Somewhat concerned,0.49234,453,961,0.46071,0.52396
2007,Lower Saxony,Rural regions,Not concerned at all,0.28610,293,961,0.25751,0.31469
2007,Bremen,Urban regions,Very concerned,0.29842,41,146,0.22394,0.37290
2007,Bremen,Urban regions,Somewhat concerned,0.40928,62,146,0.32925,0.48931
2007,Bremen,Urban regions,Not concerned at all,0.29230,43,146,0.21827,0.36633
2007,North Rhine-Westphalia,Urban regions,Very concerned,0.24291,905,4073,0.22974,0.25608
2007,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.48321,1939,4073,0.46786,0.49855
2007,North Rhine-Westphalia,Urban regions,Not concerned at all,0.27388,1229,4073,0.26018,0.28758
2007,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.52472,47,78,0.41317,0.63626
2007,North Rhine-Westphalia,Rural regions,Not concerned at all,0.29093,31,78,0.18948,0.39238
2007,Hesse,Urban regions,Very concerned,0.23139,209,1135,0.20685,0.25594
2007,Hesse,Urban regions,Somewhat concerned,0.50573,580,1135,0.47663,0.53483
2007,Hesse,Urban regions,Not concerned at all,0.26288,346,1135,0.23725,0.28850
2007,Hesse,Rural regions,Very concerned,0.28281,55,248,0.22665,0.33898
2007,Hesse,Rural regions,Somewhat concerned,0.51763,132,248,0.45532,0.57995
2007,Hesse,Rural regions,Not concerned at all,0.19956,61,248,0.14971,0.24940
2007,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.24025,201,883,0.21205,0.26845
2007,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.46963,411,883,0.43669,0.50256
2007,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.29012,271,883,0.26017,0.32007
2007,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.18531,47,281,0.13980,0.23082
2007,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.55019,151,281,0.49192,0.60846
2007,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.26450,83,281,0.21283,0.31616
2007,Baden-Wuerttemberg,Urban regions,Very concerned,0.23681,452,2249,0.21924,0.25438
2007,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.47100,1068,2249,0.45036,0.49163
2007,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.29219,729,2249,0.27339,0.31099
2007,Baden-Wuerttemberg,Rural regions,Very concerned,0.20345,44,219,0.15001,0.25689
2007,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.46737,101,219,0.40113,0.53360
2007,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.32918,74,219,0.26680,0.39156
2007,Bavaria,Urban regions,Very concerned,0.24774,311,1438,0.22542,0.27006
2007,Bavaria,Urban regions,Somewhat concerned,0.49349,703,1438,0.46764,0.51934
2007,Bavaria,Urban regions,Not concerned at all,0.25877,424,1438,0.23612,0.28141
2007,Bavaria,Rural regions,Very concerned,0.19906,263,1484,0.17874,0.21938
2007,Bavaria,Rural regions,Somewhat concerned,0.54771,804,1484,0.52238,0.57305
2007,Bavaria,Rural regions,Not concerned at all,0.25323,417,1484,0.23109,0.27536
2007,Berlin,Urban regions,Very concerned,0.37671,246,749,0.34198,0.41143
2007,Berlin,Urban regions,Somewhat concerned,0.44052,351,749,0.40495,0.47610
2007,Berlin,Urban regions,Not concerned at all,0.18277,152,749,0.15507,0.21047
2007,Brandenburg,Urban regions,Somewhat concerned,0.43914,36,36,0.27472,0.60356
2007,Brandenburg,Rural regions,Very concerned,0.32535,250,784,0.29253,0.35816
2007,Brandenburg,Rural regions,Somewhat concerned,0.52899,409,784,0.49403,0.56396
2007,Brandenburg,Rural regions,Not concerned at all,0.14566,125,784,0.12095,0.17037
2007,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.60149,39,39,0.44582,0.75716
2007,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.38447,143,441,0.33901,0.42992
2007,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.44787,218,441,0.40140,0.49433
2007,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.16766,80,441,0.13276,0.20257
2007,Saxony,Urban regions,Very concerned,0.29877,199,756,0.26612,0.33142
2007,Saxony,Urban regions,Somewhat concerned,0.49707,416,756,0.46140,0.53273
2007,Saxony,Urban regions,Not concerned at all,0.20416,141,756,0.17541,0.23291
2007,Saxony,Rural regions,Very concerned,0.29653,204,748,0.26377,0.32928
2007,Saxony,Rural regions,Somewhat concerned,0.48658,382,748,0.45074,0.52242
2007,Saxony,Rural regions,Not concerned at all,0.21689,162,748,0.18734,0.24645
2007,Saxony-Anhalt,Urban regions,Somewhat concerned,0.56179,100,135,0.47778,0.64580
2007,Saxony-Anhalt,Urban regions,Not concerned at all,0.25553,35,135,0.18168,0.32938
2007,Saxony-Anhalt,Rural regions,Very concerned,0.31215,209,706,0.27794,0.34635
2007,Saxony-Anhalt,Rural regions,Somewhat concerned,0.53341,390,706,0.49658,0.57023
2007,Saxony-Anhalt,Rural regions,Not concerned at all,0.15445,107,706,0.12777,0.18112
2007,Thuringa,Urban regions,Very concerned,0.35967,80,263,0.30156,0.41778
2007,Thuringa,Urban regions,Somewhat concerned,0.48466,142,263,0.42415,0.54518
2007,Thuringa,Urban regions,Not concerned at all,0.15567,41,263,0.11177,0.19957
2007,Thuringa,Rural regions,Very concerned,0.28114,179,640,0.24628,0.31599
2007,Thuringa,Rural regions,Somewhat concerned,0.56244,363,640,0.52398,0.60091
2007,Thuringa,Rural regions,Not concerned at all,0.15642,98,640,0.12826,0.18459
2008,Schleswig-Holstein,Urban regions,Somewhat concerned,0.49728,98,206,0.42884,0.56573
2008,Schleswig-Holstein,Urban regions,Not concerned at all,0.39875,108,206,0.33172,0.46578
2008,Schleswig-Holstein,Rural regions,Very concerned,0.22538,66,325,0.17988,0.27088
2008,Schleswig-Holstein,Rural regions,Somewhat concerned,0.48982,157,325,0.43539,0.54425
2008,Schleswig-Holstein,Rural regions,Not concerned at all,0.28480,102,325,0.23565,0.33394
2008,Hamburg,Urban regions,Very concerned,0.15392,36,280,0.11158,0.19627
2008,Hamburg,Urban regions,Somewhat concerned,0.47850,132,280,0.41988,0.53712
2008,Hamburg,Urban regions,Not concerned at all,0.36758,112,280,0.31100,0.42415
2008,Lower Saxony,Urban regions,Very concerned,0.16741,136,829,0.14198,0.19284
2008,Lower Saxony,Urban regions,Somewhat concerned,0.48490,375,829,0.45086,0.51895
2008,Lower Saxony,Urban regions,Not concerned at all,0.34769,318,829,0.31525,0.38013
2008,Lower Saxony,Rural regions,Very concerned,0.19610,170,904,0.17020,0.22200
2008,Lower Saxony,Rural regions,Somewhat concerned,0.48763,434,904,0.45502,0.52023
2008,Lower Saxony,Rural regions,Not concerned at all,0.31627,300,904,0.28594,0.34660
2008,Bremen,Urban regions,Somewhat concerned,0.49508,66,111,0.40164,0.58851
2008,Bremen,Urban regions,Not concerned at all,0.26724,45,111,0.18455,0.34994
2008,North Rhine-Westphalia,Urban regions,Very concerned,0.21160,727,3815,0.19863,0.22456
2008,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.49558,1854,3815,0.47972,0.51145
2008,North Rhine-Westphalia,Urban regions,Not concerned at all,0.29282,1234,3815,0.27838,0.30726
2008,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.62941,62,62,0.50821,0.75061
2008,Hesse,Urban regions,Very concerned,0.23644,196,1085,0.21114,0.26173
2008,Hesse,Urban regions,Somewhat concerned,0.47709,535,1085,0.44736,0.50683
2008,Hesse,Urban regions,Not concerned at all,0.28647,354,1085,0.25956,0.31339
2008,Hesse,Rural regions,Very concerned,0.16623,37,221,0.11703,0.21542
2008,Hesse,Rural regions,Somewhat concerned,0.63465,124,221,0.57101,0.69828
2008,Hesse,Rural regions,Not concerned at all,0.19913,60,221,0.14636,0.25190
2008,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.24088,167,818,0.21156,0.27020
2008,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.44045,373,818,0.40641,0.47449
2008,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.31867,278,818,0.28672,0.35062
2008,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.26564,55,271,0.21295,0.31832
2008,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.45679,126,271,0.39737,0.51620
2008,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.27758,90,271,0.22416,0.33099
2008,Baden-Wuerttemberg,Urban regions,Very concerned,0.17196,316,2133,0.15594,0.18798
2008,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.51806,1061,2133,0.49685,0.53927
2008,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.30998,756,2133,0.29035,0.32961
2008,Baden-Wuerttemberg,Rural regions,Very concerned,0.15808,38,215,0.10920,0.20696
2008,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.52280,105,215,0.45588,0.58972
2008,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.31911,72,215,0.25666,0.38157
2008,Bavaria,Urban regions,Very concerned,0.20688,228,1331,0.18511,0.22865
2008,Bavaria,Urban regions,Somewhat concerned,0.51202,658,1331,0.48516,0.53889
2008,Bavaria,Urban regions,Not concerned at all,0.28110,445,1331,0.25694,0.30526
2008,Bavaria,Rural regions,Very concerned,0.16963,217,1401,0.14997,0.18929
2008,Bavaria,Rural regions,Somewhat concerned,0.54428,748,1401,0.51819,0.57037
2008,Bavaria,Rural regions,Not concerned at all,0.28609,436,1401,0.26241,0.30976
2008,Berlin,Urban regions,Very concerned,0.33664,218,719,0.30207,0.37120
2008,Berlin,Urban regions,Somewhat concerned,0.48765,361,719,0.45109,0.52421
2008,Berlin,Urban regions,Not concerned at all,0.17571,140,719,0.14788,0.20355
2008,Brandenburg,Urban regions,Somewhat concerned,0.58255,41,41,0.42972,0.73537
2008,Brandenburg,Rural regions,Very concerned,0.28893,210,754,0.25656,0.32131
2008,Brandenburg,Rural regions,Somewhat concerned,0.56401,417,754,0.52859,0.59943
2008,Brandenburg,Rural regions,Not concerned at all,0.14706,127,754,0.12176,0.17236
2008,Mecklenburg-Western Pomerania,Urban regions,Somewhat concerned,0.47717,34,34,0.30675,0.64759
2008,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.29622,108,425,0.25276,0.33968
2008,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.48205,219,425,0.43449,0.52962
2008,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.22173,98,425,0.18219,0.26127
2008,Saxony,Urban regions,Very concerned,0.22489,140,723,0.19444,0.25535
2008,Saxony,Urban regions,Somewhat concerned,0.56554,419,723,0.52938,0.60170
2008,Saxony,Urban regions,Not concerned at all,0.20956,164,723,0.17988,0.23925
2008,Saxony,Rural regions,Very concerned,0.24892,173,702,0.21691,0.28092
2008,Saxony,Rural regions,Somewhat concerned,0.55187,364,702,0.51505,0.58868
2008,Saxony,Rural regions,Not concerned at all,0.19922,165,702,0.16965,0.22879
2008,Saxony-Anhalt,Urban regions,Very concerned,0.25191,39,162,0.18485,0.31896
2008,Saxony-Anhalt,Urban regions,Somewhat concerned,0.44830,85,162,0.37148,0.52512
2008,Saxony-Anhalt,Urban regions,Not concerned at all,0.29979,38,162,0.22902,0.37057
2008,Saxony-Anhalt,Rural regions,Very concerned,0.31242,174,651,0.27679,0.34805
2008,Saxony-Anhalt,Rural regions,Somewhat concerned,0.53842,372,651,0.50009,0.57674
2008,Saxony-Anhalt,Rural regions,Not concerned at all,0.14916,105,651,0.12177,0.17655
2008,Thuringa,Urban regions,Very concerned,0.28725,68,261,0.23225,0.34225
2008,Thuringa,Urban regions,Somewhat concerned,0.56711,153,261,0.50689,0.62734
2008,Thuringa,Urban regions,Not concerned at all,0.14563,40,261,0.10276,0.18851
2008,Thuringa,Rural regions,Very concerned,0.28685,159,613,0.25102,0.32268
2008,Thuringa,Rural regions,Somewhat concerned,0.51959,329,613,0.48000,0.55917
2008,Thuringa,Rural regions,Not concerned at all,0.19356,125,613,0.16226,0.22486
2009,Schleswig-Holstein,Urban regions,Somewhat concerned,0.52964,80,162,0.45255,0.60674
2009,Schleswig-Holstein,Urban regions,Not concerned at all,0.30369,82,162,0.23265,0.37472
2009,Schleswig-Holstein,Rural regions,Very concerned,0.21982,62,317,0.17416,0.26548
2009,Schleswig-Holstein,Rural regions,Somewhat concerned,0.50359,152,317,0.44846,0.55871
2009,Schleswig-Holstein,Rural regions,Not concerned at all,0.27659,103,317,0.22727,0.32591
2009,Hamburg,Urban regions,Very concerned,0.15076,32,265,0.10759,0.19392
2009,Hamburg,Urban regions,Somewhat concerned,0.57615,155,265,0.51654,0.63576
2009,Hamburg,Urban regions,Not concerned at all,0.27309,78,265,0.21935,0.32684
2009,Lower Saxony,Urban regions,Very concerned,0.21655,141,770,0.18744,0.24567
2009,Lower Saxony,Urban regions,Somewhat concerned,0.49046,380,770,0.45513,0.52579
2009,Lower Saxony,Urban regions,Not concerned at all,0.29299,249,770,0.26082,0.32515
2009,Lower Saxony,Rural regions,Very concerned,0.23200,176,857,0.20373,0.26028
2009,Lower Saxony,Rural regions,Somewhat concerned,0.51769,442,857,0.48422,0.55117
2009,Lower Saxony,Rural regions,Not concerned at all,0.25031,239,857,0.22129,0.27933
2009,Bremen,Urban regions,Somewhat concerned,0.33768,45,90,0.23943,0.43593
2009,Bremen,Urban regions,Not concerned at all,0.37236,45,90,0.27192,0.47280
2009,North Rhine-Westphalia,Urban regions,Very concerned,0.24393,842,3509,0.22971,0.25814
2009,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.52669,1767,3509,0.51016,0.54321
2009,North Rhine-Westphalia,Urban regions,Not concerned at all,0.22939,900,3509,0.21547,0.24330
2009,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.68091,59,59,0.56094,0.80087
2009,Hesse,Urban regions,Very concerned,0.24767,197,989,0.22075,0.27459
2009,Hesse,Urban regions,Somewhat concerned,0.50620,522,989,0.47502,0.53737
2009,Hesse,Urban regions,Not concerned at all,0.24613,270,989,0.21927,0.27299
2009,Hesse,Rural regions,Very concerned,0.21462,42,218,0.15999,0.26925
2009,Hesse,Rural regions,Somewhat concerned,0.62914,131,218,0.56487,0.69341
2009,Hesse,Rural regions,Not concerned at all,0.15624,45,218,0.10793,0.20455
2009,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.26567,198,774,0.23453,0.29681
2009,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.45977,355,774,0.42464,0.49490
2009,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.27456,221,774,0.24310,0.30603
2009,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.16067,38,247,0.11478,0.20656
2009,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.58911,145,247,0.52763,0.65060
2009,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.25022,64,247,0.19609,0.30434
2009,Baden-Wuerttemberg,Urban regions,Very concerned,0.20256,321,1907,0.18451,0.22060
2009,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.56465,1031,1907,0.54239,0.58691
2009,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.23280,555,1907,0.21382,0.25177
2009,Baden-Wuerttemberg,Rural regions,Very concerned,0.21401,43,190,0.15553,0.27248
2009,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.43546,90,190,0.36477,0.50614
2009,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.35054,57,190,0.28251,0.41856
2009,Bavaria,Urban regions,Very concerned,0.19979,241,1255,0.17766,0.22192
2009,Bavaria,Urban regions,Somewhat concerned,0.55603,676,1255,0.52853,0.58353
2009,Bavaria,Urban regions,Not concerned at all,0.24418,338,1255,0.22040,0.26796
2009,Bavaria,Rural regions,Very concerned,0.26264,293,1335,0.23903,0.28626
2009,Bavaria,Rural regions,Somewhat concerned,0.51165,702,1335,0.48483,0.53848
2009,Bavaria,Rural regions,Not concerned at all,0.22570,340,1335,0.20327,0.24814
2009,Berlin,Urban regions,Very concerned,0.27917,175,678,0.24538,0.31296
2009,Berlin,Urban regions,Somewhat concerned,0.52146,359,678,0.48383,0.55909
2009,Berlin,Urban regions,Not concerned at all,0.19937,144,678,0.16928,0.22947
2009,Brandenburg,Urban regions,Somewhat concerned,0.64900,39,39,0.49724,0.80075
2009,Brandenburg,Rural regions,Very concerned,0.31010,192,723,0.27636,0.34383
2009,Brandenburg,Rural regions,Somewhat concerned,0.53305,411,723,0.49666,0.56944
2009,Brandenburg,Rural regions,Not concerned at all,0.15685,120,723,0.13032,0.18338
2009,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.34133,122,412,0.29549,0.38717
2009,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.48901,210,412,0.44068,0.53734
2009,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.16966,80,412,0.13337,0.20595
2009,Saxony,Urban regions,Very concerned,0.24722,155,695,0.21512,0.27931
2009,Saxony,Urban regions,Somewhat concerned,0.53506,399,695,0.49795,0.57217
2009,Saxony,Urban regions,Not concerned at all,0.21772,141,695,0.18702,0.24843
2009,Saxony,Rural regions,Very concerned,0.26582,166,673,0.23242,0.29922
2009,Saxony,Rural regions,Somewhat concerned,0.58529,380,673,0.54804,0.62254
2009,Saxony,Rural regions,Not concerned at all,0.14889,127,673,0.12197,0.17580
2009,Saxony-Anhalt,Urban regions,Somewhat concerned,0.49653,91,91,0.39323,0.59983
2009,Saxony-Anhalt,Rural regions,Very concerned,0.34568,211,620,0.30821,0.38314
2009,Saxony-Anhalt,Rural regions,Somewhat concerned,0.53388,333,620,0.49458,0.57318
2009,Saxony-Anhalt,Rural regions,Not concerned at all,0.12045,76,620,0.09481,0.14609
2009,Thuringa,Urban regions,Very concerned,0.32412,81,246,0.26551,0.38273
2009,Thuringa,Urban regions,Somewhat concerned,0.50188,134,246,0.43927,0.56449
2009,Thuringa,Urban regions,Not concerned at all,0.17400,31,246,0.12653,0.22148
2009,Thuringa,Rural regions,Very concerned,0.35842,181,576,0.31922,0.39762
2009,Thuringa,Rural regions,Somewhat concerned,0.51965,316,576,0.47882,0.56049
2009,Thuringa,Rural regions,Not concerned at all,0.12192,79,576,0.09518,0.14867
2010,Schleswig-Holstein,Urban regions,Very concerned,0.19620,61,263,0.14811,0.24428
2010,Schleswig-Holstein,Urban regions,Somewhat concerned,0.56000,128,263,0.49989,0.62010
2010,Schleswig-Holstein,Urban regions,Not concerned at all,0.24381,74,263,0.19181,0.29580
2010,Schleswig-Holstein,Rural regions,Very concerned,0.16898,105,467,0.13496,0.20301
2010,Schleswig-Holstein,Rural regions,Somewhat concerned,0.53256,239,467,0.48726,0.57786
2010,Schleswig-Holstein,Rural regions,Not concerned at all,0.29846,123,467,0.25691,0.34001
2010,Hamburg,Urban regions,Very concerned,0.16191,68,384,0.12501,0.19880
2010,Hamburg,Urban regions,Somewhat concerned,0.60923,227,384,0.56037,0.65810
2010,Hamburg,Urban regions,Not concerned at all,0.22886,89,384,0.18679,0.27094
2010,Lower Saxony,Urban regions,Very concerned,0.20861,237,992,0.18331,0.23391
