"plh0033","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2016","(noch) kein Abschluss","Laendlicher Raum","123","0.192115667170846","0.159398440859614","0.224832893482079"
"Grosse Sorgen","2016","(noch) kein Abschluss","Staedtischer Raum","352","0.227418769875914","0.204553822862516","0.250283716889313"
"Grosse Sorgen","2016","AkademikerIn","Laendlicher Raum","186","0.0842380786651426","0.0715058182663051","0.0969703390639802"
"Grosse Sorgen","2016","AkademikerIn","Staedtischer Raum","516","0.0873343278053142","0.079214434281481","0.0954542213291475"
"Grosse Sorgen","2016","Hauptschule","Laendlicher Raum","556","0.175571885672287","0.161696234283876","0.189447537060697"
"Grosse Sorgen","2016","Hauptschule","Staedtischer Raum","1015","0.172590828208619","0.161783786373087","0.183397870044151"
"Grosse Sorgen","2016","Realschule","Laendlicher Raum","420","0.149534029306046","0.135948717557332","0.163119341054759"
"Grosse Sorgen","2016","Realschule","Staedtischer Raum","510","0.141670699097673","0.129902583979422","0.153438814215924"
"Keine Sorgen","2016","(Fach-)Abitur","Laendlicher Raum","399","0.402651418559427","0.373967614446116","0.431335222672737"
"Keine Sorgen","2016","(Fach-)Abitur","Staedtischer Raum","1093","0.401400426069373","0.384063771378306","0.418737080760439"
"Keine Sorgen","2016","(noch) kein Abschluss","Laendlicher Raum","162","0.317975795076589","0.279301944192236","0.356649645960942"
"Keine Sorgen","2016","(noch) kein Abschluss","Staedtischer Raum","402","0.33616279116563","0.310394205285839","0.36193137704542"
"Keine Sorgen","2016","AkademikerIn","Laendlicher Raum","903","0.539589671674629","0.516740822115781","0.562438521233477"
"Keine Sorgen","2016","AkademikerIn","Staedtischer Raum","2264","0.539848331240488","0.525513639181238","0.554183023299738"
"Keine Sorgen","2016","Hauptschule","Laendlicher Raum","949","0.35806060230632","0.340575234155658","0.375545970456982"
"Keine Sorgen","2016","Hauptschule","Staedtischer Raum","1559","0.38172070428708","0.367827480829736","0.395613927744425"
"Keine Sorgen","2016","Realschule","Laendlicher Raum","902","0.372383830420658","0.353967055102671","0.390800605738644"
"Keine Sorgen","2016","Realschule","Staedtischer Raum","1277","0.389949561987705","0.373489668881421","0.406409455093989"
"Einige Sorgen","2017","(Fach-)Abitur","Laendlicher Raum","668","0.47996968794124","0.453210123676802","0.506729252205678"
"Einige Sorgen","2017","(Fach-)Abitur","Staedtischer Raum","1691","0.48022701730052","0.463579856015901","0.49687417858514"
"Einige Sorgen","2017","(noch) kein Abschluss","Laendlicher Raum","308","0.474666356752564","0.438516387142702","0.510816326362427"
"Einige Sorgen","2017","(noch) kein Abschluss","Staedtischer Raum","683","0.414500241911218","0.390614000400684","0.438386483421752"
"Einige Sorgen","2017","AkademikerIn","Laendlicher Raum","895","0.419986955533579","0.398474286452078","0.44149962461508"
"Einige Sorgen","2017","AkademikerIn","Staedtischer Raum","2160","0.40248998843825","0.389168702713685","0.415811274162816"
"Einige Sorgen","2017","Hauptschule","Laendlicher Raum","1463","0.47057474240679","0.452895561790805","0.488253923022776"
"Einige Sorgen","2017","Hauptschule","Staedtischer Raum","2401","0.478245602139038","0.464281895840568","0.492209308437508"
"Einige Sorgen","2017","Realschule","Laendlicher Raum","1612","0.513926840499168","0.496241155580649","0.531612525417686"
"Einige Sorgen","2017","Realschule","Staedtischer Raum","1843","0.470546630001706","0.454784309862016","0.486308950141396"
"Grosse Sorgen","2017","(Fach-)Abitur","Laendlicher Raum","217","0.138814628393773","0.120295363574628","0.157333893212917"
"Grosse Sorgen","2017","(Fach-)Abitur","Staedtischer Raum","576","0.148320863752518","0.136478206266244","0.160163521238791"
"Grosse Sorgen","2017","(noch) kein Abschluss","Laendlicher Raum","214","0.233691500726784","0.203056394986209","0.26432660646736"
"Grosse Sorgen","2017","(noch) kein Abschluss","Staedtischer Raum","487","0.260003014480251","0.23873503503954","0.281270993920962"
"Grosse Sorgen","2017","AkademikerIn","Laendlicher Raum","199","0.0777656870954635","0.0660929646090379","0.0894384095818891"
"Grosse Sorgen","2017","AkademikerIn","Staedtischer Raum","513","0.0670056284187784","0.0602137302897136","0.0737975265478431"
"Grosse Sorgen","2017","Hauptschule","Laendlicher Raum","650","0.190100809000107","0.176202788019793","0.203998829980421"
"Grosse Sorgen","2017","Hauptschule","Staedtischer Raum","1022","0.177197505142974","0.166523712655041","0.187871297630908"
"Grosse Sorgen","2017","Realschule","Laendlicher Raum","525","0.16752189338228","0.154307640605222","0.180736146159338"
"Grosse Sorgen","2017","Realschule","Staedtischer Raum","581","0.152263333703637","0.140917586501406","0.163609080905868"
"Keine Sorgen","2017","(Fach-)Abitur","Laendlicher Raum","454","0.381215683664987","0.355201342520312","0.407230024809662"
"Keine Sorgen","2017","(Fach-)Abitur","Staedtischer Raum","1193","0.371452118946962","0.355351942152349","0.387552295741575"
"Keine Sorgen","2017","(noch) kein Abschluss","Laendlicher Raum","211","0.291642142520651","0.258738225476173","0.32454605956513"
"Keine Sorgen","2017","(noch) kein Abschluss","Staedtischer Raum","464","0.325496743608531","0.302777837625487","0.348215649591574"
"Keine Sorgen","2017","AkademikerIn","Laendlicher Raum","928","0.502247357370958","0.48045405057076","0.524040664171155"
"Keine Sorgen","2017","AkademikerIn","Staedtischer Raum","2533","0.530504383142971","0.516947611881035","0.544061154404908"
"Keine Sorgen","2017","Hauptschule","Laendlicher Raum","949","0.339324448593103","0.322553902995449","0.356094994190757"
"Keine Sorgen","2017","Hauptschule","Staedtischer Raum","1493","0.344556892717988","0.331272548344874","0.357841237091102"
"Keine Sorgen","2017","Realschule","Laendlicher Raum","931","0.318551266118552","0.302064834117966","0.335037698119139"
"Keine Sorgen","2017","Realschule","Staedtischer Raum","1428","0.377190036294657","0.361883996655466","0.392496075933847"
"Einige Sorgen","2018","(Fach-)Abitur","Laendlicher Raum","630","0.475497828923545","0.448245655113183","0.502750002733907"
"Einige Sorgen","2018","(Fach-)Abitur","Staedtischer Raum","1569","0.44346775132039","0.426584225051007","0.460351277589772"
"Einige Sorgen","2018","(noch) kein Abschluss","Laendlicher Raum","250","0.408523699006824","0.369737000809557","0.447310397204091"
"Einige Sorgen","2018","(noch) kein Abschluss","Staedtischer Raum","686","0.440952728831974","0.416471126972389","0.465434330691559"
"Einige Sorgen","2018","AkademikerIn","Laendlicher Raum","755","0.375032881532416","0.353275526814124","0.396790236250707"
"Einige Sorgen","2018","AkademikerIn","Staedtischer Raum","1931","0.369655629330356","0.35636192645718","0.382949332203532"
"Einige Sorgen","2018","Hauptschule","Laendlicher Raum","1312","0.451157685648662","0.432895140441447","0.469420230855878"
"Einige Sorgen","2018","Hauptschule","Staedtischer Raum","2159","0.452607363010796","0.438366605316746","0.466848120704845"
"Einige Sorgen","2018","Realschule","Laendlicher Raum","1531","0.507031994724252","0.488993905303091","0.525070084145414"
"Einige Sorgen","2018","Realschule","Staedtischer Raum","1704","0.445410917760522","0.429411547652207","0.461410287868838"
"Grosse Sorgen","2018","(Fach-)Abitur","Laendlicher Raum","157","0.0820347647405276","0.0670598167950074","0.0970097126860479"
"Grosse Sorgen","2018","(Fach-)Abitur","Staedtischer Raum","438","0.109257515802904","0.0986554935186628","0.119859538087144"
"Grosse Sorgen","2018","(noch) kein Abschluss","Laendlicher Raum","170","0.256659472791064","0.222194490189059","0.291124455393069"
"Grosse Sorgen","2018","(noch) kein Abschluss","Staedtischer Raum","424","0.244947522014925","0.223742211257123","0.266152832772728"
"Grosse Sorgen","2018","AkademikerIn","Laendlicher Raum","135","0.0509542064195216","0.0410714875779315","0.0608369252611116"
"Grosse Sorgen","2018","AkademikerIn","Staedtischer Raum","395","0.0469783242478172","0.0411511431420212","0.0528055053536133"
"Grosse Sorgen","2018","Hauptschule","Laendlicher Raum","443","0.123802050342184","0.111714498065046","0.135889602619322"
"Grosse Sorgen","2018","Hauptschule","Staedtischer Raum","762","0.121214877488314","0.111877130005493","0.130552624971135"
"Grosse Sorgen","2018","Realschule","Laendlicher Raum","324","0.100612644442694","0.0897593107222247","0.111465978163162"
"Grosse Sorgen","2018","Realschule","Staedtischer Raum","420","0.102576715051486","0.0928097449477927","0.11234368515518"
"Keine Sorgen","2018","(Fach-)Abitur","Laendlicher Raum","503","0.442467406335927","0.415363679668675","0.46957113300318"
"Keine Sorgen","2018","(Fach-)Abitur","Staedtischer Raum","1319","0.447274732876707","0.430376985611351","0.464172480142063"
"Keine Sorgen","2018","(noch) kein Abschluss","Laendlicher Raum","197","0.334816828202112","0.297579391775163","0.37205426462906"
"Keine Sorgen","2018","(noch) kein Abschluss","Staedtischer Raum","470","0.3140997491531","0.29121301509561","0.336986483210591"
"Keine Sorgen","2018","AkademikerIn","Laendlicher Raum","1012","0.574012912048063","0.551789953136844","0.596235870959282"
"Keine Sorgen","2018","AkademikerIn","Staedtischer Raum","2739","0.583366046421826","0.569788969758063","0.59694312308559"
"Keine Sorgen","2018","Hauptschule","Laendlicher Raum","1097","0.425040264009154","0.406897348295608","0.4431831797227"
"Keine Sorgen","2018","Hauptschule","Staedtischer Raum","1772","0.42617775950089","0.412029373714544","0.440326145287236"
"Keine Sorgen","2018","Realschule","Laendlicher Raum","1096","0.392355360833054","0.374738516489486","0.409972205176622"
"Keine Sorgen","2018","Realschule","Staedtischer Raum","1583","0.452012367187991","0.435991082584227","0.468033651791755"
"Einige Sorgen","2019","(Fach-)Abitur","Laendlicher Raum","616","0.490790550307406","0.462841408773732","0.518739691841079"
"Einige Sorgen","2019","(Fach-)Abitur","Staedtischer Raum","1546","0.464230143175493","0.447211977807842","0.481248308543145"
"Einige Sorgen","2019","(noch) kein Abschluss","Laendlicher Raum","264","0.448848299089198","0.408714760521675","0.48898183765672"
"Einige Sorgen","2019","(noch) kein Abschluss","Staedtischer Raum","630","0.484066372675549","0.458396909993225","0.509735835357874"
"Einige Sorgen","2019","AkademikerIn","Laendlicher Raum","829","0.388106801425335","0.366996102624239","0.409217500226431"
"Einige Sorgen","2019","AkademikerIn","Staedtischer Raum","2121","0.383743303241303","0.370719763563142","0.396766842919464"
"Einige Sorgen","2019","Hauptschule","Laendlicher Raum","1238","0.487579077876458","0.468295392087432","0.506862763665484"
"Einige Sorgen","2019","Hauptschule","Staedtischer Raum","1937","0.463386215472541","0.44837666691007","0.478395764035013"
"Einige Sorgen","2019","Realschule","Laendlicher Raum","1534","0.497346608342807","0.479306988748595","0.515386227937019"
"Einige Sorgen","2019","Realschule","Staedtischer Raum","1703","0.451200178496395","0.435100890441981","0.467299466550808"
"Grosse Sorgen","2019","(Fach-)Abitur","Laendlicher Raum","141","0.10998461095178","0.0924927156566576","0.127476506246903"
"Grosse Sorgen","2019","(Fach-)Abitur","Staedtischer Raum","459","0.141651827845567","0.129753120909085","0.153550534782048"
"Grosse Sorgen","2019","(noch) kein Abschluss","Laendlicher Raum","137","0.210738794863181","0.177830550812312","0.243647038914049"
"Grosse Sorgen","2019","(noch) kein Abschluss","Staedtischer Raum","318","0.215199393119529","0.194090396528374","0.236308389710684"
"Grosse Sorgen","2019","AkademikerIn","Laendlicher Raum","161","0.0619834937320617","0.0515379167049574","0.072429070759166"
"Grosse Sorgen","2019","AkademikerIn","Staedtischer Raum","396","0.0597246260015912","0.0533781585470464","0.0660710934561359"
"Grosse Sorgen","2019","Hauptschule","Laendlicher Raum","457","0.161923018507491","0.147711177488043","0.176134859526939"
"Grosse Sorgen","2019","Hauptschule","Staedtischer Raum","719","0.143829836216456","0.133267263779518","0.154392408653394"
"Grosse Sorgen","2019","Realschule","Laendlicher Raum","382","0.133641645597733","0.121364902230141","0.145918388965326"
"Grosse Sorgen","2019","Realschule","Staedtischer Raum","445","0.111875888804357","0.101677768321247","0.122074009287467"
"Keine Sorgen","2019","(Fach-)Abitur","Laendlicher Raum","472","0.399224838740814","0.371844620151641","0.426605057329987"
"Keine Sorgen","2019","(Fach-)Abitur","Staedtischer Raum","1294","0.39411802897894","0.377443095920368","0.410792962037513"
"Keine Sorgen","2019","(noch) kein Abschluss","Laendlicher Raum","189","0.340412906047621","0.302177899544944","0.378647912550298"
"Keine Sorgen","2019","(noch) kein Abschluss","Staedtischer Raum","508","0.300734234204922","0.277179404353247","0.324289064056596"
"Keine Sorgen","2019","AkademikerIn","Laendlicher Raum","1057","0.549909704842603","0.528357848368135","0.571461561317071"
"Keine Sorgen","2019","AkademikerIn","Staedtischer Raum","2839","0.556532070757106","0.543227403612629","0.569836737901582"
"Keine Sorgen","2019","Hauptschule","Laendlicher Raum","886","0.350497903616051","0.332090731224621","0.368905076007481"
"Keine Sorgen","2019","Hauptschule","Staedtischer Raum","1584","0.392783948311002","0.378084073024839","0.407483823597165"
"Keine Sorgen","2019","Realschule","Laendlicher Raum","1035","0.36901174605946","0.351601928548166","0.386421563570753"
"Keine Sorgen","2019","Realschule","Staedtischer Raum","1522","0.436923932699248","0.420876649749945","0.452971215648551"
"Einige Sorgen","2020","(Fach-)Abitur","Laendlicher Raum","644","0.46983956803806","0.442740501384323","0.496938634691798"
"Einige Sorgen","2020","(Fach-)Abitur","Staedtischer Raum","1782","0.451946582817519","0.436011246161634","0.467881919473403"
"Einige Sorgen","2020","(noch) kein Abschluss","Laendlicher Raum","274","0.505796945256382","0.465792036920339","0.545801853592426"
"Einige Sorgen","2020","(noch) kein Abschluss","Staedtischer Raum","771","0.493719084765713","0.469595499424594","0.517842670106831"
"Einige Sorgen","2020","AkademikerIn","Laendlicher Raum","823","0.384614018900271","0.363533483805145","0.405694553995396"
"Einige Sorgen","2020","AkademikerIn","Staedtischer Raum","2316","0.374874390560852","0.3623412641908","0.387407516930904"
"Einige Sorgen","2020","Hauptschule","Laendlicher Raum","1215","0.466645796374989","0.447042710466665","0.486248882283314"
"Einige Sorgen","2020","Hauptschule","Staedtischer Raum","1979","0.446944486635059","0.431979500529407","0.46190947274071"
"Einige Sorgen","2020","Realschule","Laendlicher Raum","1333","0.465727171397315","0.447097145648743","0.484357197145887"
"Einige Sorgen","2020","Realschule","Staedtischer Raum","1580","0.452964996108125","0.436443019727969","0.469486972488281"
"Grosse Sorgen","2020","(Fach-)Abitur","Laendlicher Raum","145","0.119645453474011","0.10202355118013","0.137267355767892"
"Grosse Sorgen","2020","(Fach-)Abitur","Staedtischer Raum","481","0.113760897142346","0.103594239415874","0.123927554868818"
"Grosse Sorgen","2020","(noch) kein Abschluss","Laendlicher Raum","109","0.158462513495246","0.129243034408304","0.187681992582187"
"Grosse Sorgen","2020","(noch) kein Abschluss","Staedtischer Raum","279","0.171193257243486","0.153018187572639","0.189368326914334"
"Grosse Sorgen","2020","AkademikerIn","Laendlicher Raum","166","0.0510179684282343","0.041483733446743","0.0605522034097256"
"Grosse Sorgen","2020","AkademikerIn","Staedtischer Raum","504","0.0612442860953369","0.0550364252710096","0.0674521469196641"
"Grosse Sorgen","2020","Hauptschule","Laendlicher Raum","390","0.154580530799806","0.14037568830299","0.168785373296621"
"Grosse Sorgen","2020","Hauptschule","Staedtischer Raum","727","0.141576872273867","0.131083573841331","0.152070170706403"
"Grosse Sorgen","2020","Realschule","Laendlicher Raum","356","0.129734812512439","0.117185492535167","0.14228413248971"
"Grosse Sorgen","2020","Realschule","Staedtischer Raum","390","0.111269903357805","0.100832417102054","0.121707389613556"
"Keine Sorgen","2020","(Fach-)Abitur","Laendlicher Raum","514","0.410514978487929","0.38380480097549","0.437225156000367"
"Keine Sorgen","2020","(Fach-)Abitur","Staedtischer Raum","1484","0.434292520040135","0.418421918802353","0.450163121277917"
"Keine Sorgen","2020","(noch) kein Abschluss","Laendlicher Raum","217","0.335740541248372","0.297953469991713","0.373527612505031"
"Keine Sorgen","2020","(noch) kein Abschluss","Staedtischer Raum","600","0.335087657990801","0.312312178330907","0.357863137650695"
"Keine Sorgen","2020","AkademikerIn","Laendlicher Raum","1057","0.564368012671495","0.54288296347806","0.58585306186493"
"Keine Sorgen","2020","AkademikerIn","Staedtischer Raum","2911","0.563881323343811","0.551042385843023","0.576720260844599"
"Keine Sorgen","2020","Hauptschule","Laendlicher Raum","883","0.378773672825205","0.359713022160216","0.397834323490194"
"Keine Sorgen","2020","Hauptschule","Staedtischer Raum","1534","0.411478641091075","0.396666428870844","0.426290853311305"
"Keine Sorgen","2020","Realschule","Laendlicher Raum","1065","0.404538016090246","0.386207579322372","0.422868452858119"
"Keine Sorgen","2020","Realschule","Staedtischer Raum","1517","0.43576510053407","0.419307052988786","0.452223148079354"
