year,bula_h,sampreg,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Bavaria,West,Not concerned at all,0.52147,1105,1998,0.49956,0.54338
2002,Berlin,West,Very concerned,0.26067,64,277,0.20888,0.31246
2002,Berlin,West,Somewhat concerned,0.41622,109,277,0.35806,0.47437
2002,Berlin,West,Not concerned at all,0.32311,104,277,0.26794,0.37829
2002,Berlin,East,Very concerned,0.32837,64,206,0.26408,0.39265
2002,Berlin,East,Somewhat concerned,0.38483,77,206,0.31822,0.45143
2002,Berlin,East,Not concerned at all,0.28681,65,206,0.22489,0.34872
2002,Brandenburg,East,Very concerned,0.29503,137,486,0.25444,0.33562
2002,Brandenburg,East,Somewhat concerned,0.46156,229,486,0.41719,0.50593
2002,Brandenburg,East,Not concerned at all,0.24341,120,486,0.20521,0.28160
2002,Mecklenburg-Western Pomerania,East,Very concerned,0.25516,62,295,0.20532,0.30499
2002,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.38806,123,295,0.33236,0.44377
2002,Mecklenburg-Western Pomerania,East,Not concerned at all,0.35678,110,295,0.30202,0.41154
2002,Saxony,East,Very concerned,0.24057,202,931,0.21310,0.26804
2002,Saxony,East,Somewhat concerned,0.44349,430,931,0.41156,0.47542
2002,Saxony,East,Not concerned at all,0.31594,299,931,0.28606,0.34582
2002,Saxony-Anhalt,East,Very concerned,0.26109,115,506,0.22278,0.29940
2002,Saxony-Anhalt,East,Somewhat concerned,0.48604,248,506,0.44245,0.52964
2002,Saxony-Anhalt,East,Not concerned at all,0.25287,143,506,0.21496,0.29078
2002,Thuringa,East,Very concerned,0.19131,84,516,0.15733,0.22528
2002,Thuringa,East,Somewhat concerned,0.51818,270,516,0.47503,0.56134
2002,Thuringa,East,Not concerned at all,0.29051,162,516,0.25130,0.32972
2003,Schleswig-Holstein,West,Very concerned,0.07523,32,402,0.04941,0.10104
2003,Schleswig-Holstein,West,Somewhat concerned,0.34197,125,402,0.29554,0.38840
2003,Schleswig-Holstein,West,Not concerned at all,0.58281,245,402,0.53454,0.63107
2003,Hamburg,West,Somewhat concerned,0.37679,58,156,0.30050,0.45308
2003,Hamburg,West,Not concerned at all,0.48228,98,156,0.40361,0.56095
2003,Lower Saxony,West,Very concerned,0.12767,124,1095,0.10789,0.14744
2003,Lower Saxony,West,Somewhat concerned,0.33645,378,1095,0.30845,0.36445
2003,Lower Saxony,West,Not concerned at all,0.53589,593,1095,0.50633,0.56544
2003,Bremen,West,Not concerned at all,0.49999,46,46,0.35390,0.64608
2003,North Rhine-Westphalia,West,Very concerned,0.16197,380,2614,0.14785,0.17610
2003,North Rhine-Westphalia,West,Somewhat concerned,0.41454,1019,2614,0.39565,0.43343
2003,North Rhine-Westphalia,West,Not concerned at all,0.42348,1215,2614,0.40454,0.44243
2003,Hesse,West,Very concerned,0.15254,115,941,0.12955,0.17552
2003,Hesse,West,Somewhat concerned,0.37790,362,941,0.34690,0.40890
2003,Hesse,West,Not concerned at all,0.46956,464,941,0.43766,0.50147
2003,"Rhineland-Palatinate, Saarland",West,Very concerned,0.14926,87,713,0.12309,0.17544
2003,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.32905,249,713,0.29454,0.36357
2003,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.52168,377,713,0.48499,0.55838
2003,Baden-Wuerttemberg,West,Very concerned,0.14383,218,1615,0.12671,0.16095
2003,Baden-Wuerttemberg,West,Somewhat concerned,0.42271,617,1615,0.39861,0.44681
2003,Baden-Wuerttemberg,West,Not concerned at all,0.43346,780,1615,0.40928,0.45763
2003,Bavaria,West,Very concerned,0.14638,269,1895,0.13046,0.16230
2003,Bavaria,West,Somewhat concerned,0.40613,748,1895,0.38401,0.42825
2003,Bavaria,West,Not concerned at all,0.44749,878,1895,0.42510,0.46989
2003,Berlin,West,Very concerned,0.21683,55,256,0.16625,0.26741
2003,Berlin,West,Somewhat concerned,0.43627,108,256,0.37540,0.49714
2003,Berlin,West,Not concerned at all,0.34690,93,256,0.28848,0.40533
2003,Berlin,East,Very concerned,0.30009,63,205,0.23720,0.36299
2003,Berlin,East,Somewhat concerned,0.42415,86,205,0.35633,0.49197
2003,Berlin,East,Not concerned at all,0.27576,56,205,0.21443,0.33708
2003,Brandenburg,East,Very concerned,0.27944,139,499,0.24003,0.31885
2003,Brandenburg,East,Somewhat concerned,0.42854,217,499,0.38507,0.47200
2003,Brandenburg,East,Not concerned at all,0.29202,143,499,0.25209,0.33196
2003,Mecklenburg-Western Pomerania,East,Very concerned,0.22495,60,281,0.17604,0.27386
2003,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.43468,126,281,0.37662,0.49275
2003,Mecklenburg-Western Pomerania,East,Not concerned at all,0.34037,95,281,0.28487,0.39587
2003,Saxony,East,Very concerned,0.26751,212,894,0.23848,0.29654
2003,Saxony,East,Somewhat concerned,0.45234,420,894,0.41969,0.48498
2003,Saxony,East,Not concerned at all,0.28015,262,894,0.25070,0.30960
2003,Saxony-Anhalt,East,Very concerned,0.23367,96,452,0.19461,0.27272
2003,Saxony-Anhalt,East,Somewhat concerned,0.53074,229,452,0.48468,0.57680
2003,Saxony-Anhalt,East,Not concerned at all,0.23559,127,452,0.19642,0.27476
2003,Thuringa,East,Very concerned,0.24183,119,513,0.20474,0.27892
2003,Thuringa,East,Somewhat concerned,0.55576,265,513,0.51272,0.59880
2003,Thuringa,East,Not concerned at all,0.20241,129,513,0.16760,0.23721
2004,Schleswig-Holstein,West,Very concerned,0.15658,49,381,0.12004,0.19312
2004,Schleswig-Holstein,West,Somewhat concerned,0.26122,86,381,0.21705,0.30539
2004,Schleswig-Holstein,West,Not concerned at all,0.58220,246,381,0.53261,0.63179
2004,Hamburg,West,Somewhat concerned,0.41313,58,148,0.33353,0.49273
2004,Hamburg,West,Not concerned at all,0.46331,90,148,0.38269,0.54392
2004,Lower Saxony,West,Very concerned,0.19751,189,1067,0.17361,0.22141
2004,Lower Saxony,West,Somewhat concerned,0.33202,366,1067,0.30375,0.36029
2004,Lower Saxony,West,Not concerned at all,0.47047,512,1067,0.44050,0.50043
2004,Bremen,West,Somewhat concerned,0.38043,37,79,0.27269,0.48818
2004,Bremen,West,Not concerned at all,0.43265,42,79,0.32270,0.54260
2004,North Rhine-Westphalia,West,Very concerned,0.22475,483,2541,0.20852,0.24099
2004,North Rhine-Westphalia,West,Somewhat concerned,0.40132,996,2541,0.38226,0.42038
2004,North Rhine-Westphalia,West,Not concerned at all,0.37393,1062,2541,0.35511,0.39274
2004,Hesse,West,Very concerned,0.17387,133,893,0.14900,0.19875
2004,Hesse,West,Somewhat concerned,0.41426,356,893,0.38194,0.44659
2004,Hesse,West,Not concerned at all,0.41186,404,893,0.37956,0.44416
2004,"Rhineland-Palatinate, Saarland",West,Very concerned,0.17533,109,705,0.14724,0.20342
2004,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.41645,283,705,0.38003,0.45286
2004,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.40822,313,705,0.37192,0.44453
2004,Baden-Wuerttemberg,West,Very concerned,0.16311,238,1543,0.14467,0.18156
2004,Baden-Wuerttemberg,West,Somewhat concerned,0.48228,672,1543,0.45734,0.50722
2004,Baden-Wuerttemberg,West,Not concerned at all,0.35461,633,1543,0.33073,0.37849
2004,Bavaria,West,Very concerned,0.16913,269,1826,0.15193,0.18633
2004,Bavaria,West,Somewhat concerned,0.41950,767,1826,0.39686,0.44214
2004,Bavaria,West,Not concerned at all,0.41138,790,1826,0.38880,0.43395
2004,Berlin,West,Very concerned,0.24214,59,251,0.18904,0.29524
2004,Berlin,West,Somewhat concerned,0.41535,103,251,0.35426,0.47643
2004,Berlin,West,Not concerned at all,0.34251,89,251,0.28369,0.40134
2004,Berlin,East,Very concerned,0.34453,67,205,0.27932,0.40974
2004,Berlin,East,Somewhat concerned,0.36662,72,205,0.30049,0.43275
2004,Berlin,East,Not concerned at all,0.28885,66,205,0.22665,0.35104
2004,Brandenburg,East,Very concerned,0.36446,132,455,0.32019,0.40874
2004,Brandenburg,East,Somewhat concerned,0.38682,201,455,0.34202,0.43162
2004,Brandenburg,East,Not concerned at all,0.24871,122,455,0.20895,0.28848
2004,Mecklenburg-Western Pomerania,East,Very concerned,0.36366,81,283,0.30751,0.41981
2004,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.40493,131,283,0.34763,0.46222
2004,Mecklenburg-Western Pomerania,East,Not concerned at all,0.23142,71,283,0.18219,0.28064
2004,Saxony,East,Very concerned,0.29788,235,858,0.26727,0.32850
2004,Saxony,East,Somewhat concerned,0.45116,390,858,0.41784,0.48447
2004,Saxony,East,Not concerned at all,0.25096,233,858,0.22193,0.27999
2004,Saxony-Anhalt,East,Very concerned,0.30924,134,473,0.26754,0.35094
2004,Saxony-Anhalt,East,Somewhat concerned,0.47356,231,473,0.42851,0.51860
2004,Saxony-Anhalt,East,Not concerned at all,0.21720,108,473,0.18000,0.25441
2004,Thuringa,East,Very concerned,0.29312,136,502,0.25326,0.33298
2004,Thuringa,East,Somewhat concerned,0.47433,242,502,0.43061,0.51806
2004,Thuringa,East,Not concerned at all,0.23255,124,502,0.19556,0.26954
2005,Schleswig-Holstein,West,Very concerned,0.17053,49,375,0.13242,0.20865
2005,Schleswig-Holstein,West,Somewhat concerned,0.25310,84,375,0.20904,0.29717
2005,Schleswig-Holstein,West,Not concerned at all,0.57636,242,375,0.52628,0.62644
2005,Hamburg,West,Somewhat concerned,0.39318,61,130,0.30888,0.47747
2005,Hamburg,West,Not concerned at all,0.39820,69,130,0.31372,0.48267
2005,Lower Saxony,West,Very concerned,0.18539,166,1001,0.16131,0.20948
2005,Lower Saxony,West,Somewhat concerned,0.35396,348,1001,0.32432,0.38359
2005,Lower Saxony,West,Not concerned at all,0.46065,487,1001,0.42976,0.49155
2005,Bremen,West,Not concerned at all,0.44700,36,36,0.28228,0.61171
2005,North Rhine-Westphalia,West,Very concerned,0.19645,420,2409,0.18058,0.21232
2005,North Rhine-Westphalia,West,Somewhat concerned,0.43215,991,2409,0.41236,0.45194
2005,North Rhine-Westphalia,West,Not concerned at all,0.37140,998,2409,0.35210,0.39070
2005,Hesse,West,Very concerned,0.18660,134,842,0.16027,0.21293
2005,Hesse,West,Somewhat concerned,0.46605,364,842,0.43233,0.49976
2005,Hesse,West,Not concerned at all,0.34735,344,842,0.31518,0.37953
2005,"Rhineland-Palatinate, Saarland",West,Very concerned,0.17816,104,672,0.14920,0.20711
2005,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.41892,272,672,0.38159,0.45625
2005,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.40293,296,672,0.36581,0.44004
2005,Baden-Wuerttemberg,West,Very concerned,0.17147,218,1435,0.15196,0.19098
2005,Baden-Wuerttemberg,West,Somewhat concerned,0.44707,622,1435,0.42134,0.47280
2005,Baden-Wuerttemberg,West,Not concerned at all,0.38146,595,1435,0.35632,0.40660
2005,Bavaria,West,Very concerned,0.18667,255,1728,0.16830,0.20505
2005,Bavaria,West,Somewhat concerned,0.42800,769,1728,0.40466,0.45133
2005,Bavaria,West,Not concerned at all,0.38533,704,1728,0.36238,0.40828
2005,Berlin,West,Very concerned,0.23489,52,222,0.17899,0.29078
2005,Berlin,West,Somewhat concerned,0.38883,84,222,0.32456,0.45310
2005,Berlin,West,Not concerned at all,0.37628,86,222,0.31241,0.44015
2005,Berlin,East,Very concerned,0.38455,71,194,0.31591,0.45318
2005,Berlin,East,Somewhat concerned,0.45368,79,194,0.38345,0.52392
2005,Berlin,East,Not concerned at all,0.16177,44,194,0.10981,0.21372
2005,Brandenburg,East,Very concerned,0.32626,122,454,0.28308,0.36943
2005,Brandenburg,East,Somewhat concerned,0.44642,216,454,0.40064,0.49220
2005,Brandenburg,East,Not concerned at all,0.22732,116,454,0.18873,0.26592
2005,Mecklenburg-Western Pomerania,East,Very concerned,0.35396,64,263,0.29605,0.41186
2005,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.38791,122,263,0.32891,0.44691
2005,Mecklenburg-Western Pomerania,East,Not concerned at all,0.25813,77,263,0.20514,0.31112
2005,Saxony,East,Very concerned,0.31655,243,823,0.28475,0.34835
2005,Saxony,East,Somewhat concerned,0.40737,357,823,0.37378,0.44096
2005,Saxony,East,Not concerned at all,0.27608,223,823,0.24552,0.30664
2005,Saxony-Anhalt,East,Very concerned,0.25457,102,450,0.21428,0.29487
2005,Saxony-Anhalt,East,Somewhat concerned,0.51373,235,450,0.46749,0.55996
2005,Saxony-Anhalt,East,Not concerned at all,0.23170,113,450,0.19267,0.27073
2005,Thuringa,East,Very concerned,0.24686,102,428,0.20596,0.28776
2005,Thuringa,East,Somewhat concerned,0.53166,214,428,0.48433,0.57900
2005,Thuringa,East,Not concerned at all,0.22148,112,428,0.18209,0.26086
2006,Schleswig-Holstein,West,Very concerned,0.16726,56,371,0.12923,0.20529
2006,Schleswig-Holstein,West,Somewhat concerned,0.39017,124,371,0.34046,0.43987
2006,Schleswig-Holstein,West,Not concerned at all,0.44258,191,371,0.39197,0.49319
2006,Hamburg,West,Somewhat concerned,0.31951,45,135,0.24056,0.39846
2006,Hamburg,West,Not concerned at all,0.55193,90,135,0.46773,0.63613
2006,Lower Saxony,West,Very concerned,0.16571,178,1103,0.14376,0.18766
2006,Lower Saxony,West,Somewhat concerned,0.34995,362,1103,0.32179,0.37811
2006,Lower Saxony,West,Not concerned at all,0.48434,563,1103,0.45483,0.51384
2006,Bremen,West,Not concerned at all,0.50019,39,39,0.34121,0.65917
2006,North Rhine-Westphalia,West,Very concerned,0.19291,427,2520,0.17750,0.20832
2006,North Rhine-Westphalia,West,Somewhat concerned,0.38538,944,2520,0.36638,0.40439
2006,North Rhine-Westphalia,West,Not concerned at all,0.42170,1149,2520,0.40242,0.44099
2006,Hesse,West,Very concerned,0.17376,139,912,0.14915,0.19836
2006,Hesse,West,Somewhat concerned,0.38327,329,912,0.35170,0.41484
2006,Hesse,West,Not concerned at all,0.44297,444,912,0.41072,0.47523
2006,"Rhineland-Palatinate, Saarland",West,Very concerned,0.17455,99,725,0.14690,0.20219
2006,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.38481,287,725,0.34937,0.42026
2006,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.44064,339,725,0.40448,0.47680
2006,Baden-Wuerttemberg,West,Very concerned,0.15927,227,1553,0.14106,0.17748
2006,Baden-Wuerttemberg,West,Somewhat concerned,0.42737,614,1553,0.40276,0.45198
2006,Baden-Wuerttemberg,West,Not concerned at all,0.41336,712,1553,0.38886,0.43786
2006,Bavaria,West,Very concerned,0.15690,250,1847,0.14031,0.17349
2006,Bavaria,West,Somewhat concerned,0.39578,733,1847,0.37348,0.41809
2006,Bavaria,West,Not concerned at all,0.44732,864,1847,0.42464,0.47000
2006,Berlin,West,Very concerned,0.23356,64,262,0.18223,0.28489
2006,Berlin,West,Somewhat concerned,0.41362,105,262,0.35387,0.47337
2006,Berlin,West,Not concerned at all,0.35282,93,262,0.29485,0.41079
2006,Berlin,East,Very concerned,0.28729,57,186,0.22208,0.35249
2006,Berlin,East,Somewhat concerned,0.47523,76,186,0.40326,0.54719
2006,Berlin,East,Not concerned at all,0.23749,53,186,0.17616,0.29881
2006,Brandenburg,East,Very concerned,0.25990,108,493,0.22114,0.29865
2006,Brandenburg,East,Somewhat concerned,0.45365,223,493,0.40966,0.49764
2006,Brandenburg,East,Not concerned at all,0.28645,162,493,0.24650,0.32640
2006,Mecklenburg-Western Pomerania,East,Very concerned,0.28116,69,292,0.22951,0.33282
2006,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.40132,118,292,0.34500,0.45764
2006,Mecklenburg-Western Pomerania,East,Not concerned at all,0.31752,105,292,0.26403,0.37101
2006,Saxony,East,Very concerned,0.24862,200,855,0.21963,0.27760
2006,Saxony,East,Somewhat concerned,0.46062,398,855,0.42719,0.49405
2006,Saxony,East,Not concerned at all,0.29077,257,855,0.26031,0.32122
2006,Saxony-Anhalt,East,Very concerned,0.20338,106,467,0.16683,0.23992
2006,Saxony-Anhalt,East,Somewhat concerned,0.51812,226,467,0.47276,0.56349
2006,Saxony-Anhalt,East,Not concerned at all,0.27850,135,467,0.23780,0.31920
2006,Thuringa,East,Very concerned,0.24344,112,496,0.20563,0.28125
2006,Thuringa,East,Somewhat concerned,0.51435,249,496,0.47032,0.55838
2006,Thuringa,East,Not concerned at all,0.24221,135,496,0.20446,0.27995
2007,Schleswig-Holstein,West,Very concerned,0.15765,44,329,0.11822,0.19709
2007,Schleswig-Holstein,West,Somewhat concerned,0.44638,120,329,0.39258,0.50018
2007,Schleswig-Holstein,West,Not concerned at all,0.39597,165,329,0.34304,0.44890
2007,Hamburg,West,Somewhat concerned,0.39676,60,147,0.31740,0.47611
2007,Hamburg,West,Not concerned at all,0.50019,87,147,0.41908,0.58130
2007,Lower Saxony,West,Very concerned,0.14078,144,1033,0.11956,0.16200
2007,Lower Saxony,West,Somewhat concerned,0.34962,344,1033,0.32052,0.37871
2007,Lower Saxony,West,Not concerned at all,0.50960,545,1033,0.47910,0.54010
2007,Bremen,West,Not concerned at all,0.43092,37,37,0.26915,0.59269
2007,North Rhine-Westphalia,West,Very concerned,0.16639,339,2370,0.15139,0.18138
2007,North Rhine-Westphalia,West,Somewhat concerned,0.36380,843,2370,0.34442,0.38317
2007,North Rhine-Westphalia,West,Not concerned at all,0.46982,1188,2370,0.44972,0.48992
2007,Hesse,West,Very concerned,0.13919,102,842,0.11580,0.16259
2007,Hesse,West,Somewhat concerned,0.42021,323,842,0.38685,0.45357
2007,Hesse,West,Not concerned at all,0.44060,417,842,0.40705,0.47415
2007,"Rhineland-Palatinate, Saarland",West,Very concerned,0.14011,76,666,0.11373,0.16649
2007,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.35946,222,666,0.32299,0.39593
2007,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.50043,368,666,0.46243,0.53844
2007,Baden-Wuerttemberg,West,Very concerned,0.14914,196,1429,0.13067,0.16762
2007,Baden-Wuerttemberg,West,Somewhat concerned,0.44244,602,1429,0.41668,0.46820
2007,Baden-Wuerttemberg,West,Not concerned at all,0.40841,631,1429,0.38292,0.43391
2007,Bavaria,West,Very concerned,0.16028,218,1751,0.14310,0.17747
2007,Bavaria,West,Somewhat concerned,0.39024,712,1751,0.36738,0.41309
2007,Bavaria,West,Not concerned at all,0.44948,821,1751,0.42617,0.47278
2007,Berlin,West,Very concerned,0.22460,50,254,0.17317,0.27602
2007,Berlin,West,Somewhat concerned,0.35245,87,254,0.29358,0.41131
2007,Berlin,West,Not concerned at all,0.42296,117,254,0.36208,0.48383
2007,Berlin,East,Very concerned,0.31523,52,182,0.24755,0.38292
2007,Berlin,East,Somewhat concerned,0.39684,71,182,0.32557,0.46812
2007,Berlin,East,Not concerned at all,0.28792,59,182,0.22196,0.35389
2007,Brandenburg,East,Very concerned,0.18835,71,425,0.15113,0.22557
2007,Brandenburg,East,Somewhat concerned,0.49046,207,425,0.44288,0.53805
2007,Brandenburg,East,Not concerned at all,0.32119,147,425,0.27674,0.36563
2007,Mecklenburg-Western Pomerania,East,Very concerned,0.23860,60,269,0.18757,0.28963
2007,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.44514,124,269,0.38564,0.50464
2007,Mecklenburg-Western Pomerania,East,Not concerned at all,0.31626,85,269,0.26059,0.37193
2007,Saxony,East,Very concerned,0.22131,171,822,0.19291,0.24970
2007,Saxony,East,Somewhat concerned,0.47674,401,822,0.44258,0.51091
2007,Saxony,East,Not concerned at all,0.30195,250,822,0.27055,0.33336
2007,Saxony-Anhalt,East,Very concerned,0.23336,99,462,0.19475,0.27197
2007,Saxony-Anhalt,East,Somewhat concerned,0.47153,229,462,0.42596,0.51710
2007,Saxony-Anhalt,East,Not concerned at all,0.29511,134,462,0.25347,0.33674
2007,Thuringa,East,Very concerned,0.27805,103,467,0.23737,0.31873
2007,Thuringa,East,Somewhat concerned,0.51230,233,467,0.46692,0.55769
2007,Thuringa,East,Not concerned at all,0.20965,131,467,0.17269,0.24660
2008,Schleswig-Holstein,West,Very concerned,0.14288,36,304,0.10348,0.18229
2008,Schleswig-Holstein,West,Somewhat concerned,0.30029,91,304,0.24867,0.35190
2008,Schleswig-Holstein,West,Not concerned at all,0.55683,177,304,0.50090,0.61276
2008,Hamburg,West,Somewhat concerned,0.24174,42,141,0.17082,0.31266
2008,Hamburg,West,Not concerned at all,0.63697,99,141,0.55732,0.71663
2008,Lower Saxony,West,Very concerned,0.10741,106,1001,0.08822,0.12660
2008,Lower Saxony,West,Somewhat concerned,0.36688,320,1001,0.33701,0.39676
2008,Lower Saxony,West,Not concerned at all,0.52571,575,1001,0.49476,0.55666
2008,Bremen,West,Not concerned at all,0.41429,39,39,0.25766,0.57091
2008,North Rhine-Westphalia,West,Very concerned,0.13842,271,2241,0.12412,0.15272
2008,North Rhine-Westphalia,West,Somewhat concerned,0.35768,774,2241,0.33783,0.37753
2008,North Rhine-Westphalia,West,Not concerned at all,0.50390,1196,2241,0.48320,0.52461
2008,Hesse,West,Very concerned,0.13368,91,808,0.11020,0.15716
2008,Hesse,West,Somewhat concerned,0.36945,285,808,0.33615,0.40275
2008,Hesse,West,Not concerned at all,0.49687,432,808,0.46237,0.53137
2008,"Rhineland-Palatinate, Saarland",West,Very concerned,0.14800,69,618,0.11998,0.17601
2008,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.31932,195,618,0.28253,0.35611
2008,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.53268,354,618,0.49331,0.57205
2008,Baden-Wuerttemberg,West,Very concerned,0.11426,138,1414,0.09767,0.13085
2008,Baden-Wuerttemberg,West,Somewhat concerned,0.41433,548,1414,0.38864,0.44001
2008,Baden-Wuerttemberg,West,Not concerned at all,0.47142,728,1414,0.44539,0.49744
2008,Bavaria,West,Very concerned,0.14332,201,1681,0.12656,0.16007
2008,Bavaria,West,Somewhat concerned,0.37048,629,1681,0.34738,0.39357
2008,Bavaria,West,Not concerned at all,0.48621,851,1681,0.46231,0.51011
2008,Berlin,West,Very concerned,0.20635,47,224,0.15324,0.25947
2008,Berlin,West,Somewhat concerned,0.30169,68,224,0.24145,0.36193
2008,Berlin,West,Not concerned at all,0.49196,109,224,0.42634,0.55757
2008,Berlin,East,Very concerned,0.31193,49,184,0.24480,0.37905
2008,Berlin,East,Somewhat concerned,0.35809,71,184,0.28863,0.42755
2008,Berlin,East,Not concerned at all,0.32998,64,184,0.26186,0.39811
2008,Brandenburg,East,Very concerned,0.25726,77,396,0.21415,0.30036
2008,Brandenburg,East,Somewhat concerned,0.41045,173,396,0.36193,0.45896
2008,Brandenburg,East,Not concerned at all,0.33230,146,396,0.28584,0.37875
2008,Mecklenburg-Western Pomerania,East,Very concerned,0.25870,51,268,0.20617,0.31122
2008,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.33697,112,268,0.28027,0.39366
2008,Mecklenburg-Western Pomerania,East,Not concerned at all,0.40434,105,268,0.34547,0.46320
2008,Saxony,East,Very concerned,0.21988,146,813,0.19139,0.24837
2008,Saxony,East,Somewhat concerned,0.46113,367,813,0.42684,0.49542
2008,Saxony,East,Not concerned at all,0.31899,300,813,0.28693,0.35105
2008,Saxony-Anhalt,East,Very concerned,0.23764,96,460,0.19870,0.27658
2008,Saxony-Anhalt,East,Somewhat concerned,0.47886,232,460,0.43316,0.52456
2008,Saxony-Anhalt,East,Not concerned at all,0.28350,132,460,0.24227,0.32473
2008,Thuringa,East,Very concerned,0.19132,82,453,0.15506,0.22758
2008,Thuringa,East,Somewhat concerned,0.48716,205,453,0.44108,0.53324
2008,Thuringa,East,Not concerned at all,0.32152,166,453,0.27846,0.36458
2009,Schleswig-Holstein,West,Somewhat concerned,0.38915,99,253,0.32895,0.44935
2009,Schleswig-Holstein,West,Not concerned at all,0.48466,154,253,0.42295,0.54636
2009,Hamburg,West,Somewhat concerned,0.40412,62,140,0.32254,0.48570
2009,Hamburg,West,Not concerned at all,0.51419,78,140,0.43110,0.59728
2009,Lower Saxony,West,Very concerned,0.14064,112,932,0.11831,0.16298
2009,Lower Saxony,West,Somewhat concerned,0.35507,323,932,0.32433,0.38581
2009,Lower Saxony,West,Not concerned at all,0.50428,497,932,0.47217,0.53640
2009,North Rhine-Westphalia,West,Very concerned,0.15266,271,2075,0.13718,0.16814
2009,North Rhine-Westphalia,West,Somewhat concerned,0.38122,808,2075,0.36032,0.40212
2009,North Rhine-Westphalia,West,Not concerned at all,0.46612,996,2075,0.44465,0.48759
2009,Hesse,West,Very concerned,0.17059,100,748,0.14361,0.19756
2009,Hesse,West,Somewhat concerned,0.37716,275,748,0.34240,0.41192
2009,Hesse,West,Not concerned at all,0.45225,373,748,0.41656,0.48794
2009,"Rhineland-Palatinate, Saarland",West,Very concerned,0.15878,79,575,0.12888,0.18868
2009,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.35133,196,575,0.31227,0.39038
2009,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.48989,300,575,0.44899,0.53079
2009,Baden-Wuerttemberg,West,Very concerned,0.17048,170,1268,0.14977,0.19118
2009,Baden-Wuerttemberg,West,Somewhat concerned,0.42751,515,1268,0.40027,0.45475
2009,Baden-Wuerttemberg,West,Not concerned at all,0.40202,583,1268,0.37502,0.42901
2009,Bavaria,West,Very concerned,0.15944,214,1562,0.14128,0.17760
2009,Bavaria,West,Somewhat concerned,0.39865,610,1562,0.37436,0.42294
2009,Bavaria,West,Not concerned at all,0.44191,738,1562,0.41727,0.46654
2009,Berlin,West,Somewhat concerned,0.39922,80,185,0.32845,0.46998
2009,Berlin,West,Not concerned at all,0.48319,105,185,0.41099,0.55540
2009,Berlin,East,Very concerned,0.16720,34,178,0.11223,0.22217
2009,Berlin,East,Somewhat concerned,0.45989,81,178,0.38646,0.53331
2009,Berlin,East,Not concerned at all,0.37291,63,178,0.30167,0.44415
2009,Brandenburg,East,Very concerned,0.23196,69,392,0.19012,0.27380
2009,Brandenburg,East,Somewhat concerned,0.44224,185,392,0.39302,0.49147
2009,Brandenburg,East,Not concerned at all,0.32580,138,392,0.27934,0.37225
2009,Mecklenburg-Western Pomerania,East,Very concerned,0.26246,53,261,0.20898,0.31594
2009,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.35274,112,261,0.29466,0.41083
2009,Mecklenburg-Western Pomerania,East,Not concerned at all,0.38480,96,261,0.32566,0.44394
2009,Saxony,East,Very concerned,0.20960,134,775,0.18093,0.23828
2009,Saxony,East,Somewhat concerned,0.46851,364,775,0.43335,0.50367
2009,Saxony,East,Not concerned at all,0.32189,277,775,0.28897,0.35480
2009,Saxony-Anhalt,East,Very concerned,0.19967,82,418,0.16131,0.23804
2009,Saxony-Anhalt,East,Somewhat concerned,0.46913,217,418,0.42123,0.51702
2009,Saxony-Anhalt,East,Not concerned at all,0.33120,119,418,0.28603,0.37637
2009,Thuringa,East,Very concerned,0.19398,88,423,0.15625,0.23170
2009,Thuringa,East,Somewhat concerned,0.47321,192,423,0.42558,0.52085
2009,Thuringa,East,Not concerned at all,0.33281,143,423,0.28785,0.37777
2010,Schleswig-Holstein,West,Very concerned,0.10438,57,412,0.07482,0.13394
2010,Schleswig-Holstein,West,Somewhat concerned,0.41131,152,412,0.36374,0.45888
2010,Schleswig-Holstein,West,Not concerned at all,0.48431,203,412,0.43600,0.53263
2010,Hamburg,West,Somewhat concerned,0.40380,96,206,0.33663,0.47096
2010,Hamburg,West,Not concerned at all,0.47209,110,206,0.40375,0.54043
2010,Lower Saxony,West,Very concerned,0.12114,185,1284,0.10329,0.13900
