"pli0081","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Taeglich","2005","Realschule","Bremen","","","",""
"Taeglich","2005","Realschule","Nordrhein-Westfalen","","","",""
"Taeglich","2005","Realschule","Hessen","","","",""
"Taeglich","2005","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2005","Realschule","Baden-Wuerttemberg","","","",""
"Taeglich","2005","Realschule","Bayern","","","",""
"Taeglich","2005","Realschule","Saarland","","","",""
"Taeglich","2005","Realschule","Berlin","","","",""
"Taeglich","2005","Realschule","Brandenburg","","","",""
"Taeglich","2005","Realschule","Mecklenburg-Vorpommern","","","",""
"Taeglich","2005","Realschule","Sachsen","","","",""
"Taeglich","2005","Realschule","Sachsen-Anhalt","","","",""
"Taeglich","2005","Realschule","Thueringen","","","",""
"Taeglich","2005","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Taeglich","2005","(Fach-)Abitur","Hamburg","","","",""
"Taeglich","2005","(Fach-)Abitur","Niedersachsen","","","",""
"Taeglich","2005","(Fach-)Abitur","Bremen","","","",""
"Taeglich","2005","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Taeglich","2005","(Fach-)Abitur","Hessen","","","",""
"Taeglich","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2005","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Taeglich","2005","(Fach-)Abitur","Bayern","","","",""
"Taeglich","2005","(Fach-)Abitur","Saarland","","","",""
"Taeglich","2005","(Fach-)Abitur","Berlin","","","",""
"Taeglich","2005","(Fach-)Abitur","Brandenburg","","","",""
"Taeglich","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Taeglich","2005","(Fach-)Abitur","Sachsen","","","",""
"Taeglich","2005","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Taeglich","2005","(Fach-)Abitur","Thueringen","","","",""
"Taeglich","2005","AkademikerIn","Schleswig-Holstein","","","",""
"Taeglich","2005","AkademikerIn","Hamburg","","","",""
"Taeglich","2005","AkademikerIn","Niedersachsen","","","",""
"Taeglich","2005","AkademikerIn","Bremen","","","",""
"Taeglich","2005","AkademikerIn","Nordrhein-Westfalen","","","",""
"Taeglich","2005","AkademikerIn","Hessen","","","",""
"Taeglich","2005","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2005","AkademikerIn","Baden-Wuerttemberg","","","",""
"Taeglich","2005","AkademikerIn","Bayern","","","",""
"Taeglich","2005","AkademikerIn","Saarland","","","",""
"Taeglich","2005","AkademikerIn","Berlin","","","",""
"Taeglich","2005","AkademikerIn","Brandenburg","","","",""
"Taeglich","2005","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Taeglich","2005","AkademikerIn","Sachsen","","","",""
"Taeglich","2005","AkademikerIn","Sachsen-Anhalt","","","",""
"Taeglich","2005","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Woche","2005","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2005","Hauptschule","Hamburg","","","",""
"Min 1x pro Woche","2005","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Woche","2005","Hauptschule","Bremen","","","",""
"Min 1x pro Woche","2005","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2005","Hauptschule","Hessen","","","",""
"Min 1x pro Woche","2005","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2005","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2005","Hauptschule","Bayern","","","",""
"Min 1x pro Woche","2005","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","2005","Hauptschule","Berlin","","","",""
"Min 1x pro Woche","2005","Hauptschule","Brandenburg","","","",""
"Min 1x pro Woche","2005","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2005","Hauptschule","Sachsen","","","",""
"Min 1x pro Woche","2005","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2005","Hauptschule","Thueringen","","","",""
"Min 1x pro Woche","2005","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2005","Realschule","Hamburg","","","",""
"Min 1x pro Woche","2005","Realschule","Niedersachsen","","","",""
"Min 1x pro Woche","2005","Realschule","Bremen","","","",""
"Min 1x pro Woche","2005","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2005","Realschule","Hessen","","","",""
"Min 1x pro Woche","2005","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2005","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2005","Realschule","Bayern","","","",""
"Min 1x pro Woche","2005","Realschule","Saarland","","","",""
"Min 1x pro Woche","2005","Realschule","Berlin","","","",""
"Min 1x pro Woche","2005","Realschule","Brandenburg","","","",""
"Min 1x pro Woche","2005","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2005","Realschule","Sachsen","","","",""
"Min 1x pro Woche","2005","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2005","Realschule","Thueringen","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Hamburg","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Hessen","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Bayern","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Berlin","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Thueringen","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Monat","2005","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2005","Hauptschule","Hamburg","","","",""
"Min 1x pro Monat","2005","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Monat","2005","Hauptschule","Bremen","","","",""
"Min 1x pro Monat","2005","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2005","Hauptschule","Hessen","","","",""
"Min 1x pro Monat","2005","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2005","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2005","Hauptschule","Bayern","","","",""
"Min 1x pro Monat","2005","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","2005","Hauptschule","Berlin","","","",""
"Min 1x pro Monat","2005","Hauptschule","Brandenburg","","","",""
"Min 1x pro Monat","2005","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2005","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","2005","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2005","Hauptschule","Thueringen","","","",""
"Min 1x pro Monat","2005","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2005","Realschule","Hamburg","","","",""
"Min 1x pro Monat","2005","Realschule","Niedersachsen","","","",""
"Min 1x pro Monat","2005","Realschule","Bremen","","","",""
"Min 1x pro Monat","2005","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2005","Realschule","Hessen","","","",""
"Min 1x pro Monat","2005","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2005","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2005","Realschule","Bayern","","","",""
"Min 1x pro Monat","2005","Realschule","Saarland","","","",""
"Min 1x pro Monat","2005","Realschule","Berlin","","","",""
"Min 1x pro Monat","2005","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","2005","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2005","Realschule","Sachsen","","","",""
"Min 1x pro Monat","2005","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2005","Realschule","Thueringen","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Hamburg","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Hessen","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Bayern","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Berlin","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Thueringen","","","",""
"Seltener","2005","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","2005","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","2005","(noch) kein Abschluss","Niedersachsen","","","",""
"Seltener","2005","(noch) kein Abschluss","Bremen","","","",""
"Seltener","2005","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Seltener","2005","(noch) kein Abschluss","Hessen","","","",""
"Seltener","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2005","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Seltener","2005","(noch) kein Abschluss","Bayern","","","",""
"Seltener","2005","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2005","(noch) kein Abschluss","Berlin","","","",""
"Seltener","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","2005","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","2005","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","2005","Hauptschule","Schleswig-Holstein","","","",""
"Seltener","2005","Hauptschule","Hamburg","","","",""
"Seltener","2005","Hauptschule","Niedersachsen","","","",""
"Seltener","2005","Hauptschule","Bremen","","","",""
"Seltener","2005","Hauptschule","Nordrhein-Westfalen","","","",""
"Seltener","2005","Hauptschule","Hessen","","","",""
"Seltener","2005","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2005","Hauptschule","Baden-Wuerttemberg","","","",""
"Seltener","2005","Hauptschule","Bayern","","","",""
"Seltener","2005","Hauptschule","Saarland","","","",""
"Seltener","2005","Hauptschule","Berlin","","","",""
"Seltener","2005","Hauptschule","Brandenburg","","","",""
"Seltener","2005","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2005","Hauptschule","Sachsen","","","",""
"Seltener","2005","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","2005","Hauptschule","Thueringen","","","",""
"Seltener","2005","Realschule","Schleswig-Holstein","","","",""
"Seltener","2005","Realschule","Hamburg","","","",""
"Seltener","2005","Realschule","Niedersachsen","","","",""
"Seltener","2005","Realschule","Bremen","","","",""
"Seltener","2005","Realschule","Nordrhein-Westfalen","","","",""
"Seltener","2005","Realschule","Hessen","","","",""
"Seltener","2005","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2005","Realschule","Baden-Wuerttemberg","","","",""
"Seltener","2005","Realschule","Bayern","","","",""
"Seltener","2005","Realschule","Saarland","","","",""
"Seltener","2005","Realschule","Berlin","","","",""
"Seltener","2005","Realschule","Brandenburg","","","",""
"Seltener","2005","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2005","Realschule","Sachsen","","","",""
"Seltener","2005","Realschule","Sachsen-Anhalt","","","",""
"Seltener","2005","Realschule","Thueringen","","","",""
"Seltener","2005","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Seltener","2005","(Fach-)Abitur","Hamburg","","","",""
"Seltener","2005","(Fach-)Abitur","Niedersachsen","","","",""
"Seltener","2005","(Fach-)Abitur","Bremen","","","",""
"Seltener","2005","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Seltener","2005","(Fach-)Abitur","Hessen","","","",""
"Seltener","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2005","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Seltener","2005","(Fach-)Abitur","Bayern","","","",""
"Seltener","2005","(Fach-)Abitur","Saarland","","","",""
"Seltener","2005","(Fach-)Abitur","Berlin","","","",""
"Seltener","2005","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","2005","(Fach-)Abitur","Sachsen","","","",""
"Seltener","2005","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","2005","(Fach-)Abitur","Thueringen","","","",""
"Seltener","2005","AkademikerIn","Schleswig-Holstein","","","",""
"Seltener","2005","AkademikerIn","Hamburg","","","",""
"Seltener","2005","AkademikerIn","Niedersachsen","","","",""
"Seltener","2005","AkademikerIn","Bremen","","","",""
"Seltener","2005","AkademikerIn","Nordrhein-Westfalen","","","",""
"Seltener","2005","AkademikerIn","Hessen","","","",""
"Seltener","2005","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2005","AkademikerIn","Baden-Wuerttemberg","","","",""
"Seltener","2005","AkademikerIn","Bayern","","","",""
"Seltener","2005","AkademikerIn","Saarland","","","",""
"Seltener","2005","AkademikerIn","Berlin","","","",""
"Seltener","2005","AkademikerIn","Brandenburg","","","",""
"Seltener","2005","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","2005","AkademikerIn","Sachsen","","","",""
