year,bula_h,pgisced97,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.35421,173,459,0.31041,0.39801
2013,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.28170,134,459,0.24050,0.32290
2013,Schleswig-Holstein,Upper Secondary Level,Seldom,0.19962,107,459,0.16301,0.23623
2013,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.20614,48,143,0.13960,0.27268
2013,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per month,0.40872,61,143,0.32787,0.48958
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.25705,34,143,0.18517,0.32893
2013,Hamburg,Upper Secondary Level,At least once per week,0.30691,68,157,0.23454,0.37929
2013,Hamburg,Upper Secondary Level,At least once per month,0.30259,51,157,0.23050,0.37468
2013,Hamburg,Upper Secondary Level,Seldom,0.23034,38,157,0.16426,0.29641
2013,Hamburg,Second Stage of Tertiary Education,At least once per week,0.37889,51,119,0.29136,0.46642
2013,Hamburg,Second Stage of Tertiary Education,At least once per month,0.28618,36,119,0.20463,0.36774
2013,Hamburg,Second Stage of Tertiary Education,Seldom,0.19413,32,119,0.12276,0.26549
2013,Lower Saxony,Lower Secondary Level,Daily,0.11888,44,297,0.08201,0.15575
2013,Lower Saxony,Lower Secondary Level,At least once per week,0.29267,110,297,0.24083,0.34450
2013,Lower Saxony,Lower Secondary Level,At least once per month,0.15752,71,297,0.11602,0.19902
2013,Lower Saxony,Lower Secondary Level,Seldom,0.23387,72,297,0.18565,0.28209
2013,Lower Saxony,Upper Secondary Level,Daily,0.06661,106,1204,0.05252,0.08070
2013,Lower Saxony,Upper Secondary Level,At least once per week,0.37069,516,1204,0.34340,0.39799
2013,Lower Saxony,Upper Secondary Level,At least once per month,0.28650,339,1204,0.26095,0.31205
2013,Lower Saxony,Upper Secondary Level,Seldom,0.18352,243,1204,0.16164,0.20539
2013,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.29158,69,122,0.21059,0.37256
2013,Lower Saxony,Post-secondary Non-tertiary Level,At least once per month,0.28252,53,122,0.20230,0.36274
2013,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.41506,56,103,0.31944,0.51068
2013,Lower Saxony,First Stage of Tertiary Education,At least once per month,0.33286,47,103,0.24140,0.42431
2013,Lower Saxony,Second Stage of Tertiary Education,Daily,0.06359,37,478,0.04169,0.08549
2013,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.29207,153,478,0.25127,0.33288
2013,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.34153,180,478,0.29897,0.38409
2013,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.21683,108,478,0.17985,0.25382
2013,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.13633,36,88,0.06423,0.20844
2013,North Rhine-Westphalia,Pre-primary Level,At least once per month,0.20466,52,88,0.11988,0.28944
2013,North Rhine-Westphalia,Primary Level,At least once per week,0.23683,39,39,0.10166,0.37200
2013,North Rhine-Westphalia,Lower Secondary Level,Daily,0.09457,84,600,0.07113,0.11800
2013,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.35090,271,600,0.31268,0.38912
2013,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.16296,128,600,0.13338,0.19254
2013,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.13964,117,600,0.11188,0.16740
2013,North Rhine-Westphalia,Upper Secondary Level,Daily,0.08451,219,2222,0.07294,0.09608
2013,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.32095,886,2222,0.30153,0.34036
2013,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.25463,592,2222,0.23651,0.27275
2013,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.21671,459,2222,0.19958,0.23385
2013,North Rhine-Westphalia,Upper Secondary Level,Never,0.03720,66,2222,0.02933,0.04507
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.04337,34,497,0.02544,0.06129
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.36733,227,497,0.32490,0.40975
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.28687,155,497,0.24707,0.32668
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.13523,81,497,0.10513,0.16532
2013,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.44093,128,258,0.38022,0.50163
2013,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.27162,77,258,0.21724,0.32600
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.17196,53,258,0.12583,0.21810
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.04979,63,1085,0.03684,0.06273
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.27606,362,1085,0.24944,0.30267
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.33662,409,1085,0.30849,0.36475
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.22457,251,1085,0.19973,0.24941
2013,Hesse,Lower Secondary Level,At least once per week,0.24739,62,145,0.17691,0.31786
2013,Hesse,Lower Secondary Level,At least once per month,0.21932,43,145,0.15173,0.28690
2013,Hesse,Lower Secondary Level,Seldom,0.15745,40,145,0.09796,0.21694
2013,Hesse,Upper Secondary Level,Daily,0.10272,74,723,0.08057,0.12486
2013,Hesse,Upper Secondary Level,At least once per week,0.30170,299,723,0.26822,0.33518
2013,Hesse,Upper Secondary Level,At least once per month,0.26576,198,723,0.23353,0.29798
2013,Hesse,Upper Secondary Level,Seldom,0.19485,152,723,0.16596,0.22374
2013,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.35493,55,102,0.26161,0.44825
2013,Hesse,Post-secondary Non-tertiary Level,At least once per month,0.17746,47,102,0.10295,0.25197
2013,Hesse,First Stage of Tertiary Education,At least once per week,0.45257,42,42,0.30021,0.60493
2013,Hesse,Second Stage of Tertiary Education,At least once per week,0.29450,165,465,0.25302,0.33597
2013,Hesse,Second Stage of Tertiary Education,At least once per month,0.30515,167,465,0.26325,0.34705
2013,Hesse,Second Stage of Tertiary Education,Seldom,0.26493,133,465,0.22477,0.30508
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per week,0.39735,101,173,0.32422,0.47048
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per month,0.22186,39,173,0.15977,0.28396
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.10004,33,173,0.05520,0.14488
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.08698,64,687,0.06589,0.10807
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.35892,299,687,0.32302,0.39482
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.23431,171,687,0.20261,0.26601
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.23155,153,687,0.19999,0.26312
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per week,0.46226,49,49,0.32121,0.60330
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,At least once per week,0.42434,44,44,0.27661,0.57207
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.26788,86,224,0.20975,0.32600
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per month,0.32564,79,224,0.26413,0.38714
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.20856,59,224,0.15523,0.26188
2013,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.31824,136,303,0.26571,0.37077
2013,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.20493,92,303,0.15941,0.25046
2013,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.18195,75,303,0.13844,0.22546
2013,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.07672,128,1392,0.06274,0.09071
2013,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.31233,552,1392,0.28797,0.33668
2013,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.24217,383,1392,0.21966,0.26469
2013,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.23653,297,1392,0.21420,0.25886
2013,Baden-Wuerttemberg,Upper Secondary Level,Never,0.02912,32,1392,0.02028,0.03796
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.28667,79,186,0.22151,0.35184
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per month,0.28531,65,186,0.22023,0.35038
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.19279,42,186,0.13594,0.24964
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.37033,90,214,0.30548,0.43518
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per month,0.37219,84,214,0.30728,0.43711
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.17075,40,214,0.12022,0.22129
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.29825,225,671,0.26361,0.33289
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.33245,269,671,0.29678,0.36812
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.21124,177,671,0.18034,0.24215
2013,Bavaria,Pre-primary Level,At least once per month,0.19402,31,31,0.05251,0.33552
2013,Bavaria,Lower Secondary Level,Daily,0.04434,32,386,0.02377,0.06490
2013,Bavaria,Lower Secondary Level,At least once per week,0.34110,162,386,0.29375,0.38846
2013,Bavaria,Lower Secondary Level,At least once per month,0.23753,111,386,0.19502,0.28004
2013,Bavaria,Lower Secondary Level,Seldom,0.19354,81,386,0.15408,0.23300
2013,Bavaria,Upper Secondary Level,Daily,0.07421,173,2108,0.06302,0.08541
2013,Bavaria,Upper Secondary Level,At least once per week,0.35484,849,2108,0.33441,0.37527
2013,Bavaria,Upper Secondary Level,At least once per month,0.27115,622,2108,0.25217,0.29013
2013,Bavaria,Upper Secondary Level,Seldom,0.18424,401,2108,0.16769,0.20080
2013,Bavaria,Upper Secondary Level,Never,0.03602,63,2108,0.02806,0.04398
2013,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.26634,82,205,0.20568,0.32701
2013,Bavaria,Post-secondary Non-tertiary Level,At least once per month,0.26527,71,205,0.20469,0.32586
2013,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.20087,52,205,0.14589,0.25585
2013,Bavaria,First Stage of Tertiary Education,At least once per week,0.37482,112,271,0.31708,0.43256
2013,Bavaria,First Stage of Tertiary Education,At least once per month,0.34733,94,271,0.29053,0.40412
2013,Bavaria,First Stage of Tertiary Education,Seldom,0.18218,65,271,0.13614,0.22823
2013,Bavaria,Second Stage of Tertiary Education,Daily,0.02971,34,780,0.01779,0.04163
2013,Bavaria,Second Stage of Tertiary Education,At least once per week,0.24502,237,780,0.21482,0.27523
2013,Bavaria,Second Stage of Tertiary Education,At least once per month,0.29498,288,780,0.26296,0.32701
2013,Bavaria,Second Stage of Tertiary Education,Seldom,0.27984,221,780,0.24831,0.31136
2013,Berlin,Upper Secondary Level,At least once per week,0.27327,123,357,0.22698,0.31957
2013,Berlin,Upper Secondary Level,At least once per month,0.25615,128,357,0.21081,0.30150
2013,Berlin,Upper Secondary Level,Seldom,0.31849,106,357,0.27009,0.36688
2013,Berlin,Second Stage of Tertiary Education,At least once per week,0.24723,110,343,0.20151,0.29295
2013,Berlin,Second Stage of Tertiary Education,At least once per month,0.30435,124,343,0.25559,0.35312
2013,Berlin,Second Stage of Tertiary Education,Seldom,0.33273,109,343,0.28279,0.38267
2013,Brandenburg,Upper Secondary Level,Daily,0.08733,50,503,0.06263,0.11203
2013,Brandenburg,Upper Secondary Level,At least once per week,0.34378,192,503,0.30223,0.38533
2013,Brandenburg,Upper Secondary Level,At least once per month,0.33863,161,503,0.29723,0.38002
2013,Brandenburg,Upper Secondary Level,Seldom,0.18758,100,503,0.15343,0.22173
2013,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.31408,84,246,0.25596,0.37220
2013,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.29089,97,246,0.23402,0.34776
2013,Brandenburg,Second Stage of Tertiary Education,Seldom,0.31278,65,246,0.25472,0.37083
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.45556,141,286,0.39774,0.51338
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.30781,97,286,0.25422,0.36140
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.14200,48,286,0.10147,0.18252
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per week,0.37383,45,130,0.29034,0.45732
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per month,0.33927,54,130,0.25756,0.42097
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.20705,31,130,0.13712,0.27697
2013,Saxony,Lower Secondary Level,At least once per week,0.28859,35,35,0.13628,0.44089
2013,Saxony,Upper Secondary Level,Daily,0.06490,68,890,0.04871,0.08109
2013,Saxony,Upper Secondary Level,At least once per week,0.37427,343,890,0.34246,0.40608
2013,Saxony,Upper Secondary Level,At least once per month,0.37252,329,890,0.34074,0.40430
2013,Saxony,Upper Secondary Level,Seldom,0.13277,150,890,0.11046,0.15507
2013,Saxony,Post-secondary Non-tertiary Level,At least once per month,0.39826,32,32,0.22593,0.57059
2013,Saxony,First Stage of Tertiary Education,At least once per week,0.23188,49,92,0.14517,0.31860
2013,Saxony,First Stage of Tertiary Education,At least once per month,0.34143,43,92,0.24400,0.43886
2013,Saxony,Second Stage of Tertiary Education,At least once per week,0.35553,174,424,0.30991,0.40114
2013,Saxony,Second Stage of Tertiary Education,At least once per month,0.38699,182,424,0.34057,0.43340
2013,Saxony,Second Stage of Tertiary Education,Seldom,0.17793,68,424,0.14148,0.21438
2013,Saxony-Anhalt,Upper Secondary Level,Daily,0.12915,64,510,0.10001,0.15828
2013,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.35724,212,510,0.31561,0.39887
2013,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.23780,131,510,0.20081,0.27479
2013,Saxony-Anhalt,Upper Secondary Level,Seldom,0.20818,103,510,0.17291,0.24345
2013,Saxony-Anhalt,First Stage of Tertiary Education,At least once per week,0.40470,31,31,0.22906,0.58034
2013,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.28180,84,200,0.21929,0.34430
2013,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per month,0.33714,78,200,0.27145,0.40282
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.22442,38,200,0.16645,0.28239
2013,Thuringa,Upper Secondary Level,Daily,0.11779,62,574,0.09139,0.14418
2013,Thuringa,Upper Secondary Level,At least once per week,0.33851,214,574,0.29976,0.37725
2013,Thuringa,Upper Secondary Level,At least once per month,0.26811,174,574,0.23184,0.30438
2013,Thuringa,Upper Secondary Level,Seldom,0.22223,124,574,0.18819,0.25627
2013,Thuringa,Second Stage of Tertiary Education,At least once per week,0.30404,80,189,0.23828,0.36979
2013,Thuringa,Second Stage of Tertiary Education,At least once per month,0.36311,77,189,0.29437,0.43185
2013,Thuringa,Second Stage of Tertiary Education,Seldom,0.18165,32,189,0.12653,0.23676
2019,Schleswig-Holstein,Lower Secondary Level,At least once per week,0.38639,41,41,0.23549,0.53729
2019,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.32985,148,370,0.28188,0.37782
2019,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.35482,140,370,0.30600,0.40364
2019,Schleswig-Holstein,Upper Secondary Level,Seldom,0.20968,82,370,0.16815,0.25122
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,At least once per month,0.37137,45,45,0.22861,0.51414
2019,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.39149,75,211,0.32548,0.45751
2019,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per month,0.33495,86,211,0.27112,0.39879
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.23670,50,211,0.17921,0.29419
2019,Hamburg,Upper Secondary Level,At least once per week,0.34990,61,163,0.27645,0.42334
2019,Hamburg,Upper Secondary Level,At least once per month,0.31799,56,163,0.24628,0.38971
2019,Hamburg,Upper Secondary Level,Seldom,0.23235,46,163,0.16731,0.29739
2019,Hamburg,Second Stage of Tertiary Education,At least once per week,0.23905,53,180,0.17657,0.30154
2019,Hamburg,Second Stage of Tertiary Education,At least once per month,0.40016,67,180,0.32839,0.47193
2019,Hamburg,Second Stage of Tertiary Education,Seldom,0.31991,60,180,0.25158,0.38824
2019,Lower Saxony,Lower Secondary Level,Daily,0.11722,42,310,0.08135,0.15308
2019,Lower Saxony,Lower Secondary Level,At least once per week,0.31989,116,310,0.26788,0.37189
2019,Lower Saxony,Lower Secondary Level,At least once per month,0.22165,71,310,0.17534,0.26796
2019,Lower Saxony,Lower Secondary Level,Seldom,0.28048,81,310,0.23039,0.33057
2019,Lower Saxony,Upper Secondary Level,Daily,0.08725,109,1095,0.07053,0.10397
2019,Lower Saxony,Upper Secondary Level,At least once per week,0.38791,442,1095,0.35904,0.41679
2019,Lower Saxony,Upper Secondary Level,At least once per month,0.26461,307,1095,0.23847,0.29075
2019,Lower Saxony,Upper Secondary Level,Seldom,0.21943,206,1095,0.19491,0.24395
2019,Lower Saxony,Upper Secondary Level,Never,0.03601,31,1095,0.02497,0.04705
2019,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.34893,86,203,0.28320,0.41466
2019,Lower Saxony,Post-secondary Non-tertiary Level,At least once per month,0.24766,63,203,0.18813,0.30719
2019,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.34993,54,203,0.28416,0.41570
2019,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.45724,51,89,0.35315,0.56132
2019,Lower Saxony,First Stage of Tertiary Education,At least once per month,0.23238,38,89,0.14413,0.32062
2019,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.33169,185,534,0.29172,0.37166
2019,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.36952,216,534,0.32855,0.41050
2019,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.22815,133,534,0.19252,0.26377
2019,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.27561,35,35,0.12542,0.42580
2019,North Rhine-Westphalia,Primary Level,At least once per week,0.45699,54,54,0.32288,0.59111
2019,North Rhine-Westphalia,Lower Secondary Level,Daily,0.12597,78,536,0.09785,0.15408
2019,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.42400,246,536,0.38212,0.46588
2019,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.17804,112,536,0.14562,0.21045
2019,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.20003,100,536,0.16613,0.23393
2019,North Rhine-Westphalia,Upper Secondary Level,Daily,0.07854,183,2240,0.06740,0.08969
2019,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.38881,943,2240,0.36861,0.40900
2019,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.25417,581,2240,0.23614,0.27221
2019,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.22085,435,2240,0.20367,0.23803
2019,North Rhine-Westphalia,Upper Secondary Level,Never,0.04885,98,2240,0.03992,0.05777
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.13001,53,601,0.10310,0.15693
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.40891,251,601,0.36957,0.44825
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.24537,187,601,0.21094,0.27980
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.18145,110,601,0.15061,0.21229
2019,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.40794,124,264,0.34854,0.46733
2019,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.31458,89,264,0.25846,0.37070
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.18977,51,264,0.14237,0.23716
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.05058,77,1316,0.03874,0.06243
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.29977,451,1316,0.27501,0.32453
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.39016,462,1316,0.36380,0.41652
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.22840,292,1316,0.20571,0.25109
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.02278,34,1316,0.01472,0.03084
2019,Hesse,Lower Secondary Level,At least once per week,0.28704,52,129,0.20867,0.36541
2019,Hesse,Lower Secondary Level,At least once per month,0.20467,35,129,0.13478,0.27457
2019,Hesse,Lower Secondary Level,Seldom,0.29158,42,129,0.21284,0.37032
2019,Hesse,Upper Secondary Level,Daily,0.05840,55,676,0.04071,0.07609
2019,Hesse,Upper Secondary Level,At least once per week,0.36494,276,676,0.32862,0.40126
2019,Hesse,Upper Secondary Level,At least once per month,0.32245,202,676,0.28719,0.35772
2019,Hesse,Upper Secondary Level,Seldom,0.20406,143,676,0.17365,0.23446
2019,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.36660,59,140,0.28649,0.44671
2019,Hesse,Post-secondary Non-tertiary Level,At least once per month,0.33274,44,140,0.25441,0.41108
2019,Hesse,Post-secondary Non-tertiary Level,Seldom,0.20479,37,140,0.13770,0.27188
2019,Hesse,First Stage of Tertiary Education,At least once per month,0.34045,32,32,0.17364,0.50727
2019,Hesse,Second Stage of Tertiary Education,At least once per week,0.31415,165,495,0.27322,0.35509
2019,Hesse,Second Stage of Tertiary Education,At least once per month,0.33919,185,495,0.29744,0.38094
2019,Hesse,Second Stage of Tertiary Education,Seldom,0.28633,145,495,0.24647,0.32619
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per week,0.41119,80,176,0.33829,0.48409
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per month,0.24283,56,176,0.17930,0.30636
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.15705,40,176,0.10314,0.21096
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.04882,39,627,0.03194,0.06570
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.38325,254,627,0.34517,0.42134
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.29447,196,627,0.25876,0.33017
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.23844,138,627,0.20506,0.27182
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per week,0.33674,46,84,0.23507,0.43842
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per month,0.40138,38,84,0.29593,0.50684
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,At least once per week,0.37726,39,39,0.22314,0.53137
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.32495,114,279,0.26989,0.38001
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per month,0.31310,90,279,0.25858,0.36761
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.29519,75,279,0.24157,0.34881
2019,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.36541,87,211,0.30028,0.43054
2019,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.30626,80,211,0.24392,0.36860
2019,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.14445,44,211,0.09691,0.19200
2019,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.07946,76,1142,0.06377,0.09515
2019,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.34204,452,1142,0.31451,0.36957
2019,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.31656,349,1142,0.28957,0.34354
2019,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.21216,221,1142,0.18843,0.23588
2019,Baden-Wuerttemberg,Upper Secondary Level,Never,0.04110,44,1142,0.02958,0.05262
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.36805,93,209,0.30250,0.43359
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per month,0.30945,68,209,0.24663,0.37228
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.25697,48,209,0.19759,0.31636
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.40154,82,178,0.32932,0.47376
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per month,0.22074,57,178,0.15964,0.28185
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.27587,39,178,0.21003,0.34172
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.33661,270,820,0.30425,0.36898
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.35994,315,820,0.32707,0.39281
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.23748,235,820,0.20834,0.26663
2019,Bavaria,Lower Secondary Level,At least once per week,0.35426,125,320,0.30177,0.40674
2019,Bavaria,Lower Secondary Level,At least once per month,0.24876,117,320,0.20132,0.29620
2019,Bavaria,Lower Secondary Level,Seldom,0.17851,78,320,0.13649,0.22053
2019,Bavaria,Upper Secondary Level,Daily,0.07084,124,1794,0.05896,0.08271
2019,Bavaria,Upper Secondary Level,At least once per week,0.38521,709,1794,0.36268,0.40774
2019,Bavaria,Upper Secondary Level,At least once per month,0.26073,502,1794,0.24041,0.28105
2019,Bavaria,Upper Secondary Level,Seldom,0.22719,389,1794,0.20779,0.24658
2019,Bavaria,Upper Secondary Level,Never,0.04493,70,1794,0.03534,0.05452
2019,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.27531,103,263,0.22122,0.32939
2019,Bavaria,Post-secondary Non-tertiary Level,At least once per month,0.28925,77,263,0.23435,0.34415
2019,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.35113,83,263,0.29333,0.40893
2019,Bavaria,First Stage of Tertiary Education,At least once per week,0.31818,114,269,0.26242,0.37395
2019,Bavaria,First Stage of Tertiary Education,At least once per month,0.32414,89,269,0.26811,0.38018
2019,Bavaria,First Stage of Tertiary Education,Seldom,0.30005,66,269,0.24518,0.35492
2019,Bavaria,Second Stage of Tertiary Education,Daily,0.02947,45,1046,0.01921,0.03972
2019,Bavaria,Second Stage of Tertiary Education,At least once per week,0.30983,354,1046,0.28179,0.33786
2019,Bavaria,Second Stage of Tertiary Education,At least once per month,0.35789,357,1046,0.32882,0.38695
2019,Bavaria,Second Stage of Tertiary Education,Seldom,0.27456,290,1046,0.24750,0.30162
2019,Berlin,Upper Secondary Level,At least once per week,0.29993,85,303,0.24825,0.35162
2019,Berlin,Upper Secondary Level,At least once per month,0.26774,104,303,0.21780,0.31768
2019,Berlin,Upper Secondary Level,Seldom,0.30634,114,303,0.25435,0.35833
2019,Berlin,Second Stage of Tertiary Education,At least once per week,0.23515,123,437,0.19534,0.27496
2019,Berlin,Second Stage of Tertiary Education,At least once per month,0.37944,154,437,0.33389,0.42499
2019,Berlin,Second Stage of Tertiary Education,Seldom,0.30475,160,437,0.26154,0.34796
2019,Brandenburg,Lower Secondary Level,At least once per week,0.32183,32,32,0.15737,0.48629
2019,Brandenburg,Upper Secondary Level,At least once per week,0.39931,195,482,0.35554,0.44308
2019,Brandenburg,Upper Secondary Level,At least once per month,0.35511,179,482,0.31235,0.39788
