year,bula_h,quintil_oecd_hh,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Bavaria,4th Quintile,Yes,0.77933,121,163,0.71547,0.84319
1989,Bavaria,4th Quintile,No,0.22067,42,163,0.15681,0.28453
1989,Bavaria,5th Quintile,Yes,0.86107,139,139,0.80336,0.91878
1989,Berlin,4th Quintile,Yes,0.86026,41,41,0.75281,0.96771
1990,Lower Saxony,2nd Quintile,Yes,0.57297,64,115,0.48217,0.66377
1990,Lower Saxony,2nd Quintile,No,0.42703,51,115,0.33623,0.51783
1990,Lower Saxony,3rd Quintile,Yes,0.71347,88,133,0.63634,0.79061
1990,Lower Saxony,3rd Quintile,No,0.28653,45,133,0.20939,0.36366
1990,Lower Saxony,4th Quintile,Yes,0.65909,70,108,0.56928,0.74891
1990,Lower Saxony,4th Quintile,No,0.34091,38,108,0.25109,0.43072
1990,Lower Saxony,5th Quintile,Yes,0.72064,84,84,0.62411,0.81717
1990,North Rhine-Westphalia,2nd Quintile,Yes,0.50131,155,338,0.44793,0.55469
1990,North Rhine-Westphalia,2nd Quintile,No,0.49869,183,338,0.44531,0.55207
1990,North Rhine-Westphalia,3rd Quintile,Yes,0.65454,185,306,0.60117,0.70791
1990,North Rhine-Westphalia,3rd Quintile,No,0.34546,121,306,0.29209,0.39883
1990,North Rhine-Westphalia,4th Quintile,Yes,0.70636,177,266,0.65152,0.76119
1990,North Rhine-Westphalia,4th Quintile,No,0.29364,89,266,0.23881,0.34848
1990,North Rhine-Westphalia,5th Quintile,Yes,0.75799,213,278,0.70756,0.80843
1990,North Rhine-Westphalia,5th Quintile,No,0.24201,65,278,0.19157,0.29244
1990,Hesse,2nd Quintile,Yes,0.57672,54,111,0.48439,0.66905
1990,Hesse,2nd Quintile,No,0.42328,57,111,0.33095,0.51561
1990,Hesse,3rd Quintile,Yes,0.69967,60,98,0.60845,0.79090
1990,Hesse,3rd Quintile,No,0.30033,38,98,0.20910,0.39155
1990,Hesse,4th Quintile,Yes,0.67415,87,135,0.59479,0.75351
1990,Hesse,4th Quintile,No,0.32585,48,135,0.24649,0.40521
1990,Hesse,5th Quintile,Yes,0.82460,78,78,0.73965,0.90955
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.54134,48,88,0.43663,0.64605
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.45866,40,88,0.35395,0.56337
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.62776,59,59,0.50335,0.75217
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.77333,57,57,0.66368,0.88299
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.73668,38,38,0.59476,0.87860
1990,Baden-Wuerttemberg,2nd Quintile,Yes,0.57411,97,195,0.50452,0.64369
1990,Baden-Wuerttemberg,2nd Quintile,No,0.42589,98,195,0.35631,0.49548
1990,Baden-Wuerttemberg,3rd Quintile,Yes,0.73727,130,207,0.67716,0.79737
1990,Baden-Wuerttemberg,3rd Quintile,No,0.26273,77,207,0.20263,0.32284
1990,Baden-Wuerttemberg,4th Quintile,Yes,0.70976,142,219,0.64951,0.77001
1990,Baden-Wuerttemberg,4th Quintile,No,0.29024,77,219,0.22999,0.35049
1990,Baden-Wuerttemberg,5th Quintile,Yes,0.84038,142,178,0.78642,0.89433
1990,Baden-Wuerttemberg,5th Quintile,No,0.15962,36,178,0.10567,0.21358
1990,Bavaria,2nd Quintile,Yes,0.58333,86,157,0.50596,0.66069
1990,Bavaria,2nd Quintile,No,0.41667,71,157,0.33931,0.49404
1990,Bavaria,3rd Quintile,Yes,0.71360,129,190,0.64915,0.77805
1990,Bavaria,3rd Quintile,No,0.28640,61,190,0.22195,0.35085
1990,Bavaria,4th Quintile,Yes,0.74612,132,181,0.68253,0.80970
1990,Bavaria,4th Quintile,No,0.25388,49,181,0.19030,0.31747
1990,Bavaria,5th Quintile,Yes,0.86816,187,221,0.82345,0.91286
1990,Bavaria,5th Quintile,No,0.13184,34,221,0.08714,0.17655
1990,Berlin,1st Quintile,Yes,0.97789,90,90,0.94735,1.00844
1990,Berlin,3rd Quintile,Yes,0.83128,33,33,0.70152,0.96104
1990,Berlin,4th Quintile,Yes,0.79763,41,41,0.67313,0.92214
1990,Berlin,5th Quintile,Yes,0.83398,37,37,0.71243,0.95553
1991,Schleswig-Holstein,3rd Quintile,Yes,0.70657,31,31,0.54363,0.86951
1991,Lower Saxony,2nd Quintile,Yes,0.55291,69,126,0.46575,0.64007
1991,Lower Saxony,2nd Quintile,No,0.44709,57,126,0.35993,0.53425
1991,Lower Saxony,3rd Quintile,Yes,0.71861,74,119,0.63748,0.79975
1991,Lower Saxony,3rd Quintile,No,0.28139,45,119,0.20025,0.36252
1991,Lower Saxony,4th Quintile,Yes,0.75185,87,87,0.66056,0.84314
1991,Lower Saxony,5th Quintile,Yes,0.71783,84,115,0.63521,0.80045
1991,Lower Saxony,5th Quintile,No,0.28217,31,115,0.19955,0.36479
1991,North Rhine-Westphalia,2nd Quintile,Yes,0.48824,163,345,0.43542,0.54106
1991,North Rhine-Westphalia,2nd Quintile,No,0.51176,182,345,0.45894,0.56458
1991,North Rhine-Westphalia,3rd Quintile,Yes,0.65921,196,311,0.60645,0.71197
1991,North Rhine-Westphalia,3rd Quintile,No,0.34079,115,311,0.28803,0.39355
1991,North Rhine-Westphalia,4th Quintile,Yes,0.72995,204,300,0.67962,0.78027
1991,North Rhine-Westphalia,4th Quintile,No,0.27005,96,300,0.21973,0.32038
1991,North Rhine-Westphalia,5th Quintile,Yes,0.79069,211,270,0.74207,0.83930
1991,North Rhine-Westphalia,5th Quintile,No,0.20931,59,270,0.16070,0.25793
1991,Hesse,2nd Quintile,Yes,0.54258,55,108,0.44818,0.63697
1991,Hesse,2nd Quintile,No,0.45742,53,108,0.36303,0.55182
1991,Hesse,3rd Quintile,Yes,0.63941,76,124,0.55455,0.72427
1991,Hesse,3rd Quintile,No,0.36059,48,124,0.27573,0.44545
1991,Hesse,4th Quintile,Yes,0.81508,82,113,0.74317,0.88698
1991,Hesse,4th Quintile,No,0.18492,31,113,0.11302,0.25683
1991,Hesse,5th Quintile,Yes,0.87988,92,92,0.81309,0.94668
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.47413,46,97,0.37424,0.57401
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.52587,51,97,0.42599,0.62576
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.66776,54,54,0.54095,0.79457
1991,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.73092,61,61,0.61871,0.84314
1991,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.70422,41,41,0.56278,0.84565
1991,Baden-Wuerttemberg,2nd Quintile,Yes,0.62014,98,186,0.55020,0.69008
1991,Baden-Wuerttemberg,2nd Quintile,No,0.37986,88,186,0.30992,0.44980
1991,Baden-Wuerttemberg,3rd Quintile,Yes,0.71829,132,217,0.65830,0.77828
1991,Baden-Wuerttemberg,3rd Quintile,No,0.28171,85,217,0.22172,0.34170
1991,Baden-Wuerttemberg,4th Quintile,Yes,0.72658,144,226,0.66834,0.78482
1991,Baden-Wuerttemberg,4th Quintile,No,0.27342,82,226,0.21518,0.33166
1991,Baden-Wuerttemberg,5th Quintile,Yes,0.84098,154,193,0.78925,0.89271
1991,Baden-Wuerttemberg,5th Quintile,No,0.15902,39,193,0.10729,0.21075
1991,Bavaria,2nd Quintile,Yes,0.61053,91,158,0.53425,0.68680
1991,Bavaria,2nd Quintile,No,0.38947,67,158,0.31320,0.46575
1991,Bavaria,3rd Quintile,Yes,0.73652,144,202,0.67562,0.79742
1991,Bavaria,3rd Quintile,No,0.26348,58,202,0.20258,0.32438
1991,Bavaria,4th Quintile,Yes,0.77309,159,210,0.71630,0.82987
1991,Bavaria,4th Quintile,No,0.22691,51,210,0.17013,0.28370
1991,Bavaria,5th Quintile,Yes,0.90304,185,185,0.86029,0.94580
1991,Berlin,1st Quintile,Yes,0.59536,95,143,0.51463,0.67609
1991,Berlin,1st Quintile,No,0.40464,48,143,0.32391,0.48537
1991,Berlin,3rd Quintile,Yes,0.87329,31,31,0.75426,0.99233
1991,Berlin,4th Quintile,Yes,0.82857,42,42,0.71320,0.94393
1991,Berlin,5th Quintile,Yes,0.81704,38,38,0.69246,0.94162
1991,Brandenburg,1st Quintile,Yes,0.43044,153,318,0.37593,0.48495
1991,Brandenburg,1st Quintile,No,0.56956,165,318,0.51505,0.62407
1991,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.43476,102,217,0.36865,0.50087
1991,Mecklenburg-Western Pomerania,1st Quintile,No,0.56524,115,217,0.49913,0.63135
1991,Saxony,1st Quintile,Yes,0.32763,221,588,0.28966,0.36560
1991,Saxony,1st Quintile,No,0.67237,367,588,0.63440,0.71034
1991,Saxony-Anhalt,1st Quintile,Yes,0.33628,130,356,0.28713,0.38543
1991,Saxony-Anhalt,1st Quintile,No,0.66372,226,356,0.61457,0.71287
1991,Thuringa,1st Quintile,Yes,0.43796,140,323,0.38377,0.49215
1991,Thuringa,1st Quintile,No,0.56204,183,323,0.50785,0.61623
1992,Lower Saxony,1st Quintile,Yes,0.57929,35,35,0.41335,0.74523
1992,Lower Saxony,2nd Quintile,Yes,0.63129,47,80,0.52490,0.73768
1992,Lower Saxony,2nd Quintile,No,0.36871,33,80,0.26232,0.47510
1992,Lower Saxony,3rd Quintile,Yes,0.79617,77,77,0.70560,0.88674
1992,Lower Saxony,4th Quintile,Yes,0.71534,83,122,0.63493,0.79574
1992,Lower Saxony,4th Quintile,No,0.28466,39,122,0.20426,0.36507
1992,Lower Saxony,5th Quintile,Yes,0.71383,79,79,0.61353,0.81413
1992,North Rhine-Westphalia,1st Quintile,Yes,0.46286,67,159,0.38511,0.54060
1992,North Rhine-Westphalia,1st Quintile,No,0.53714,92,159,0.45940,0.61489
1992,North Rhine-Westphalia,2nd Quintile,Yes,0.60950,147,266,0.55076,0.66824
1992,North Rhine-Westphalia,2nd Quintile,No,0.39050,119,266,0.33176,0.44924
1992,North Rhine-Westphalia,3rd Quintile,Yes,0.64262,176,278,0.58618,0.69905
1992,North Rhine-Westphalia,3rd Quintile,No,0.35738,102,278,0.30095,0.41382
1992,North Rhine-Westphalia,4th Quintile,Yes,0.70176,176,264,0.64646,0.75705
1992,North Rhine-Westphalia,4th Quintile,No,0.29824,88,264,0.24295,0.35354
1992,North Rhine-Westphalia,5th Quintile,Yes,0.85269,223,269,0.81026,0.89512
1992,North Rhine-Westphalia,5th Quintile,No,0.14731,46,269,0.10488,0.18974
1992,Hesse,1st Quintile,No,0.54565,36,36,0.38069,0.71060
1992,Hesse,2nd Quintile,Yes,0.64458,43,43,0.49982,0.78933
1992,Hesse,3rd Quintile,Yes,0.72998,66,107,0.64546,0.81450
1992,Hesse,3rd Quintile,No,0.27002,41,107,0.18550,0.35454
1992,Hesse,4th Quintile,Yes,0.72925,73,73,0.62662,0.83189
1992,Hesse,5th Quintile,Yes,0.87849,91,91,0.81099,0.94599
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.65081,45,45,0.50995,0.79167
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.66738,49,49,0.53409,0.80067
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.70896,57,57,0.58999,0.82793
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.69164,39,39,0.54480,0.83847
1992,Baden-Wuerttemberg,1st Quintile,Yes,0.55312,46,89,0.44925,0.65700
1992,Baden-Wuerttemberg,1st Quintile,No,0.44688,43,89,0.34300,0.55075
1992,Baden-Wuerttemberg,2nd Quintile,Yes,0.65850,85,157,0.58408,0.73291
1992,Baden-Wuerttemberg,2nd Quintile,No,0.34150,72,157,0.26709,0.41592
1992,Baden-Wuerttemberg,3rd Quintile,Yes,0.72793,100,170,0.66084,0.79503
1992,Baden-Wuerttemberg,3rd Quintile,No,0.27207,70,170,0.20497,0.33916
1992,Baden-Wuerttemberg,4th Quintile,Yes,0.78275,146,217,0.72775,0.83774
1992,Baden-Wuerttemberg,4th Quintile,No,0.21725,71,217,0.16226,0.27225
1992,Baden-Wuerttemberg,5th Quintile,Yes,0.82791,154,188,0.77381,0.88201
1992,Baden-Wuerttemberg,5th Quintile,No,0.17209,34,188,0.11799,0.22619
1992,Bavaria,1st Quintile,Yes,0.53975,48,95,0.43899,0.64051
1992,Bavaria,1st Quintile,No,0.46025,47,95,0.35949,0.56101
1992,Bavaria,2nd Quintile,Yes,0.74903,94,128,0.67362,0.82443
1992,Bavaria,2nd Quintile,No,0.25097,34,128,0.17557,0.32638
1992,Bavaria,3rd Quintile,Yes,0.77074,115,160,0.70540,0.83608
1992,Bavaria,3rd Quintile,No,0.22926,45,160,0.16392,0.29460
1992,Bavaria,4th Quintile,Yes,0.79125,177,230,0.73861,0.84389
1992,Bavaria,4th Quintile,No,0.20875,53,230,0.15611,0.26139
1992,Bavaria,5th Quintile,Yes,0.88947,165,165,0.84148,0.93746
1992,Berlin,1st Quintile,Yes,0.58585,37,37,0.42494,0.74676
1992,Berlin,2nd Quintile,Yes,0.67371,42,42,0.53019,0.81723
1992,Berlin,3rd Quintile,Yes,0.91297,55,55,0.83778,0.98815
1992,Berlin,4th Quintile,Yes,0.84795,48,48,0.74530,0.95061
1992,Berlin,5th Quintile,Yes,0.79167,48,48,0.67556,0.90777
1992,Brandenburg,1st Quintile,Yes,0.40440,57,131,0.32003,0.48877
1992,Brandenburg,1st Quintile,No,0.59560,74,131,0.51123,0.67997
1992,Brandenburg,2nd Quintile,Yes,0.53742,51,95,0.43662,0.63821
1992,Brandenburg,2nd Quintile,No,0.46258,44,95,0.36179,0.56338
1992,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.39127,33,79,0.28297,0.49958
1992,Mecklenburg-Western Pomerania,1st Quintile,No,0.60873,46,79,0.50042,0.71703
1992,Saxony,1st Quintile,Yes,0.32532,81,249,0.26701,0.38363
1992,Saxony,1st Quintile,No,0.67468,168,249,0.61637,0.73299
1992,Saxony,2nd Quintile,Yes,0.33404,68,175,0.26396,0.40412
1992,Saxony,2nd Quintile,No,0.66596,107,175,0.59588,0.73604
1992,Saxony,3rd Quintile,Yes,0.43641,40,86,0.33098,0.54184
1992,Saxony,3rd Quintile,No,0.56359,46,86,0.45816,0.66902
1992,Saxony-Anhalt,1st Quintile,Yes,0.35489,47,132,0.27295,0.43683
1992,Saxony-Anhalt,1st Quintile,No,0.64511,85,132,0.56317,0.72705
1992,Saxony-Anhalt,2nd Quintile,Yes,0.29978,43,128,0.22009,0.37946
1992,Saxony-Anhalt,2nd Quintile,No,0.70022,85,128,0.62054,0.77991
1992,Saxony-Anhalt,3rd Quintile,Yes,0.48794,31,62,0.36250,0.61338
1992,Saxony-Anhalt,3rd Quintile,No,0.51206,31,62,0.38662,0.63750
1992,Thuringa,1st Quintile,Yes,0.43853,60,143,0.35691,0.52015
1992,Thuringa,1st Quintile,No,0.56147,83,143,0.47985,0.64309
1992,Thuringa,2nd Quintile,Yes,0.44837,48,104,0.35233,0.54442
1992,Thuringa,2nd Quintile,No,0.55163,56,104,0.45558,0.64767
1993,Lower Saxony,1st Quintile,Yes,0.55355,41,76,0.44104,0.66606
1993,Lower Saxony,1st Quintile,No,0.44645,35,76,0.33394,0.55896
1993,Lower Saxony,2nd Quintile,Yes,0.67733,56,94,0.58231,0.77234
1993,Lower Saxony,2nd Quintile,No,0.32267,38,94,0.22766,0.41769
1993,Lower Saxony,3rd Quintile,Yes,0.76836,82,82,0.67648,0.86023
1993,Lower Saxony,4th Quintile,Yes,0.75653,83,115,0.67775,0.83532
1993,Lower Saxony,4th Quintile,No,0.24347,32,115,0.16468,0.32225
1993,Lower Saxony,5th Quintile,Yes,0.75287,73,73,0.65323,0.85250
1993,North Rhine-Westphalia,1st Quintile,Yes,0.53382,97,199,0.46433,0.60330
1993,North Rhine-Westphalia,1st Quintile,No,0.46618,102,199,0.39670,0.53567
1993,North Rhine-Westphalia,2nd Quintile,Yes,0.55514,131,248,0.49317,0.61712
1993,North Rhine-Westphalia,2nd Quintile,No,0.44486,117,248,0.38288,0.50683
1993,North Rhine-Westphalia,3rd Quintile,Yes,0.68815,155,243,0.62978,0.74652
1993,North Rhine-Westphalia,3rd Quintile,No,0.31185,88,243,0.25348,0.37022
1993,North Rhine-Westphalia,4th Quintile,Yes,0.74330,183,264,0.69051,0.79609
1993,North Rhine-Westphalia,4th Quintile,No,0.25670,81,264,0.20391,0.30949
1993,North Rhine-Westphalia,5th Quintile,Yes,0.81884,220,276,0.77332,0.86436
1993,North Rhine-Westphalia,5th Quintile,No,0.18116,56,276,0.13564,0.22668
1993,Hesse,1st Quintile,Yes,0.52233,38,71,0.40531,0.63934
1993,Hesse,1st Quintile,No,0.47767,33,71,0.36066,0.59469
1993,Hesse,2nd Quintile,Yes,0.58729,44,76,0.47586,0.69871
1993,Hesse,2nd Quintile,No,0.41271,32,76,0.30129,0.52414
1993,Hesse,3rd Quintile,Yes,0.66158,55,94,0.56541,0.75774
1993,Hesse,3rd Quintile,No,0.33842,39,94,0.24226,0.43459
1993,Hesse,4th Quintile,Yes,0.73981,57,57,0.62489,0.85472
1993,Hesse,5th Quintile,Yes,0.87151,103,103,0.80656,0.93645
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.57764,36,36,0.41399,0.74128
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.80020,58,58,0.69640,0.90400
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65951,51,51,0.52816,0.79086
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.74903,39,39,0.61117,0.88688
1993,Baden-Wuerttemberg,1st Quintile,Yes,0.55240,50,109,0.45862,0.64618
1993,Baden-Wuerttemberg,1st Quintile,No,0.44760,59,109,0.35382,0.54138
1993,Baden-Wuerttemberg,2nd Quintile,Yes,0.64808,84,149,0.57114,0.72502
1993,Baden-Wuerttemberg,2nd Quintile,No,0.35192,65,149,0.27498,0.42886
1993,Baden-Wuerttemberg,3rd Quintile,Yes,0.73880,116,191,0.67633,0.80126
1993,Baden-Wuerttemberg,3rd Quintile,No,0.26120,75,191,0.19874,0.32367
1993,Baden-Wuerttemberg,4th Quintile,Yes,0.79168,153,215,0.73727,0.84609
1993,Baden-Wuerttemberg,4th Quintile,No,0.20832,62,215,0.15391,0.26273
1993,Baden-Wuerttemberg,5th Quintile,Yes,0.86452,136,136,0.80679,0.92225
1993,Bavaria,1st Quintile,Yes,0.54576,57,103,0.44913,0.64238
1993,Bavaria,1st Quintile,No,0.45424,46,103,0.35762,0.55087
1993,Bavaria,2nd Quintile,Yes,0.72846,104,140,0.65452,0.80239
1993,Bavaria,2nd Quintile,No,0.27154,36,140,0.19761,0.34548
1993,Bavaria,3rd Quintile,Yes,0.75006,104,157,0.68212,0.81801
1993,Bavaria,3rd Quintile,No,0.24994,53,157,0.18199,0.31788
1993,Bavaria,4th Quintile,Yes,0.80737,156,202,0.75285,0.86189
1993,Bavaria,4th Quintile,No,0.19263,46,202,0.13811,0.24715
1993,Bavaria,5th Quintile,Yes,0.88703,173,173,0.83972,0.93434
1993,Berlin,1st Quintile,Yes,0.68933,39,39,0.54220,0.83647
1993,Berlin,2nd Quintile,Yes,0.69104,31,31,0.52570,0.85639
1993,Berlin,3rd Quintile,Yes,0.87490,60,60,0.79048,0.95932
1993,Berlin,4th Quintile,Yes,0.83253,49,49,0.72690,0.93817
1993,Berlin,5th Quintile,Yes,0.72607,42,42,0.58956,0.86259
1993,Brandenburg,1st Quintile,Yes,0.35857,38,95,0.26162,0.45552
1993,Brandenburg,1st Quintile,No,0.64143,57,95,0.54448,0.73838
1993,Brandenburg,2nd Quintile,Yes,0.47753,50,93,0.37546,0.57960
1993,Brandenburg,2nd Quintile,No,0.52247,43,93,0.42040,0.62454
1993,Brandenburg,3rd Quintile,Yes,0.58997,32,32,0.41683,0.76311
1993,Mecklenburg-Western Pomerania,1st Quintile,No,0.63702,36,36,0.47771,0.79633
1993,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.52215,33,65,0.39977,0.64453
1993,Mecklenburg-Western Pomerania,2nd Quintile,No,0.47785,32,65,0.35547,0.60023
1993,Saxony,1st Quintile,Yes,0.31178,59,189,0.24556,0.37800
1993,Saxony,1st Quintile,No,0.68822,130,189,0.62200,0.75444
1993,Saxony,2nd Quintile,Yes,0.37597,72,180,0.30501,0.44693
1993,Saxony,2nd Quintile,No,0.62403,108,180,0.55307,0.69499
1993,Saxony,3rd Quintile,Yes,0.42352,47,100,0.32618,0.52085
1993,Saxony,3rd Quintile,No,0.57648,53,100,0.47915,0.67382
1993,Saxony-Anhalt,1st Quintile,No,0.72956,72,72,0.62624,0.83288
1993,Saxony-Anhalt,2nd Quintile,Yes,0.34221,42,122,0.25768,0.42675
1993,Saxony-Anhalt,2nd Quintile,No,0.65779,80,122,0.57325,0.74232
1993,Saxony-Anhalt,3rd Quintile,No,0.52543,34,34,0.35506,0.69581
1993,Thuringa,1st Quintile,Yes,0.45906,36,90,0.35553,0.56259
1993,Thuringa,1st Quintile,No,0.54094,54,90,0.43741,0.64447
1993,Thuringa,2nd Quintile,Yes,0.44912,52,115,0.35782,0.54043
1993,Thuringa,2nd Quintile,No,0.55088,63,115,0.45957,0.64218
1993,Thuringa,3rd Quintile,No,0.62280,40,40,0.47069,0.77492
1994,Lower Saxony,1st Quintile,Yes,0.40245,40,90,0.30057,0.50434
1994,Lower Saxony,1st Quintile,No,0.59755,50,90,0.49566,0.69943
1994,Lower Saxony,2nd Quintile,Yes,0.74681,57,57,0.63292,0.86070
1994,Lower Saxony,3rd Quintile,Yes,0.69029,66,97,0.59779,0.78278
1994,Lower Saxony,3rd Quintile,No,0.30971,31,97,0.21722,0.40221
1994,Lower Saxony,4th Quintile,Yes,0.79158,92,92,0.70812,0.87503
1994,Lower Saxony,5th Quintile,Yes,0.77903,79,79,0.68695,0.87111
1994,North Rhine-Westphalia,1st Quintile,Yes,0.56223,113,233,0.49839,0.62607
1994,North Rhine-Westphalia,1st Quintile,No,0.43777,120,233,0.37393,0.50161
1994,North Rhine-Westphalia,2nd Quintile,Yes,0.61741,136,235,0.55513,0.67968
1994,North Rhine-Westphalia,2nd Quintile,No,0.38259,99,235,0.32032,0.44487
1994,North Rhine-Westphalia,3rd Quintile,Yes,0.63951,147,238,0.57838,0.70064
1994,North Rhine-Westphalia,3rd Quintile,No,0.36049,91,238,0.29936,0.42162
1994,North Rhine-Westphalia,4th Quintile,Yes,0.74592,162,241,0.69085,0.80100
1994,North Rhine-Westphalia,4th Quintile,No,0.25408,79,241,0.19900,0.30915
1994,North Rhine-Westphalia,5th Quintile,Yes,0.83074,206,246,0.78379,0.87770
1994,North Rhine-Westphalia,5th Quintile,No,0.16926,40,246,0.12230,0.21621
1994,Hesse,1st Quintile,Yes,0.49059,40,77,0.37819,0.60298
1994,Hesse,1st Quintile,No,0.50941,37,77,0.39702,0.62181
1994,Hesse,2nd Quintile,Yes,0.58581,44,44,0.43858,0.73304
1994,Hesse,3rd Quintile,Yes,0.76366,63,94,0.67731,0.85000
1994,Hesse,3rd Quintile,No,0.23634,31,94,0.15000,0.32269
1994,Hesse,4th Quintile,Yes,0.68142,54,85,0.58178,0.78106
1994,Hesse,4th Quintile,No,0.31858,31,85,0.21894,0.41822
1994,Hesse,5th Quintile,Yes,0.84576,95,95,0.77274,0.91878
1994,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.56816,32,32,0.39379,0.74253
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.79172,54,54,0.68239,0.90105
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.83312,50,50,0.72872,0.93752
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65318,47,47,0.51564,0.79073
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.77520,46,46,0.65323,0.89717
1994,Baden-Wuerttemberg,1st Quintile,Yes,0.57836,70,134,0.49443,0.66229
1994,Baden-Wuerttemberg,1st Quintile,No,0.42164,64,134,0.33771,0.50557
1994,Baden-Wuerttemberg,2nd Quintile,Yes,0.69281,83,142,0.61666,0.76895
1994,Baden-Wuerttemberg,2nd Quintile,No,0.30719,59,142,0.23105,0.38334
1994,Baden-Wuerttemberg,3rd Quintile,Yes,0.77464,116,173,0.71220,0.83708
1994,Baden-Wuerttemberg,3rd Quintile,No,0.22536,57,173,0.16292,0.28780
1994,Baden-Wuerttemberg,4th Quintile,Yes,0.75021,129,181,0.68697,0.81345
1994,Baden-Wuerttemberg,4th Quintile,No,0.24979,52,181,0.18655,0.31303
1994,Baden-Wuerttemberg,5th Quintile,Yes,0.85775,148,148,0.80128,0.91422
1994,Bavaria,1st Quintile,Yes,0.62395,63,110,0.53301,0.71489
1994,Bavaria,1st Quintile,No,0.37605,47,110,0.28511,0.46699
1994,Bavaria,2nd Quintile,Yes,0.68117,95,139,0.60342,0.75893
1994,Bavaria,2nd Quintile,No,0.31883,44,139,0.24107,0.39658
1994,Bavaria,3rd Quintile,Yes,0.76769,124,165,0.70305,0.83232
1994,Bavaria,3rd Quintile,No,0.23231,41,165,0.16768,0.29695
1994,Bavaria,4th Quintile,Yes,0.85143,148,184,0.79989,0.90296
1994,Bavaria,4th Quintile,No,0.14857,36,184,0.09704,0.20011
1994,Bavaria,5th Quintile,Yes,0.88047,177,177,0.83254,0.92840
1994,Berlin,1st Quintile,Yes,0.74502,40,40,0.60823,0.88182
1994,Berlin,3rd Quintile,Yes,0.83714,44,44,0.72678,0.94751
1994,Berlin,4th Quintile,Yes,0.79688,49,49,0.68307,0.91070
1994,Berlin,5th Quintile,Yes,0.81909,49,49,0.71019,0.92799
1994,Brandenburg,1st Quintile,Yes,0.43800,34,77,0.32645,0.54955
1994,Brandenburg,1st Quintile,No,0.56200,43,77,0.45045,0.67355
1994,Brandenburg,2nd Quintile,Yes,0.48794,45,83,0.37975,0.59613
1994,Brandenburg,2nd Quintile,No,0.51206,38,83,0.40387,0.62025
1994,Brandenburg,3rd Quintile,Yes,0.43242,33,65,0.31105,0.55380
1994,Brandenburg,3rd Quintile,No,0.56758,32,65,0.44620,0.68895
1994,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.57834,36,36,0.41474,0.74195
1994,Saxony,1st Quintile,Yes,0.33663,51,151,0.26101,0.41226
1994,Saxony,1st Quintile,No,0.66337,100,151,0.58774,0.73899
1994,Saxony,2nd Quintile,Yes,0.34843,69,180,0.27862,0.41823
1994,Saxony,2nd Quintile,No,0.65157,111,180,0.58177,0.72138
1994,Saxony,3rd Quintile,Yes,0.42959,54,114,0.33831,0.52086
1994,Saxony,3rd Quintile,No,0.57041,60,114,0.47914,0.66169
1994,Saxony,4th Quintile,Yes,0.43011,31,65,0.30881,0.55141
1994,Saxony,4th Quintile,No,0.56989,34,65,0.44859,0.69119
1994,Saxony-Anhalt,1st Quintile,No,0.73428,58,58,0.61961,0.84896
1994,Saxony-Anhalt,2nd Quintile,Yes,0.32793,34,102,0.23638,0.41949
1994,Saxony-Anhalt,2nd Quintile,No,0.67207,68,102,0.58051,0.76362
1994,Saxony-Anhalt,3rd Quintile,Yes,0.42061,34,79,0.31105,0.53017
1994,Saxony-Anhalt,3rd Quintile,No,0.57939,45,79,0.46983,0.68895
1994,Thuringa,1st Quintile,Yes,0.41374,37,95,0.31418,0.51330
1994,Thuringa,1st Quintile,No,0.58626,58,95,0.48670,0.68582
1994,Thuringa,2nd Quintile,Yes,0.57891,50,92,0.47747,0.68036
