year,bula_h,regtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Thuringa,Urban regions,Yes,0.74666,151,211,0.68784,0.80549
2017,Thuringa,Urban regions,No,0.25334,60,211,0.19451,0.31216
2017,Thuringa,Rural regions,Yes,0.62529,290,444,0.58021,0.67036
2017,Thuringa,Rural regions,No,0.37471,154,444,0.32964,0.41979
2018,Schleswig-Holstein,Urban regions,Yes,0.89134,222,280,0.85482,0.92786
2018,Schleswig-Holstein,Urban regions,No,0.10796,58,280,0.07154,0.14437
2018,Schleswig-Holstein,Rural regions,Yes,0.86726,329,394,0.83372,0.90081
2018,Schleswig-Holstein,Rural regions,No,0.13245,65,394,0.09894,0.16597
2018,Hamburg,Urban regions,Yes,0.93567,325,361,0.91033,0.96101
2018,Hamburg,Urban regions,No,0.06374,36,361,0.03851,0.08898
2018,Lower Saxony,Urban regions,Yes,0.85562,628,791,0.83111,0.88013
2018,Lower Saxony,Urban regions,No,0.13858,163,791,0.11449,0.16267
2018,Lower Saxony,Rural regions,Yes,0.88943,839,994,0.86993,0.90894
2018,Lower Saxony,Rural regions,No,0.10990,155,994,0.09044,0.12935
2018,Bremen,Urban regions,Yes,0.87734,153,153,0.82519,0.92949
2018,North Rhine-Westphalia,Urban regions,Yes,0.82671,2897,3649,0.81443,0.83899
2018,North Rhine-Westphalia,Urban regions,No,0.17253,752,3649,0.16027,0.18479
2018,North Rhine-Westphalia,Rural regions,Yes,0.79359,57,57,0.68759,0.89960
2018,Hesse,Urban regions,Yes,0.83878,767,960,0.81550,0.86205
2018,Hesse,Urban regions,No,0.16067,193,960,0.13743,0.18391
2018,Hesse,Rural regions,Yes,0.72749,170,254,0.67262,0.78235
2018,Hesse,Rural regions,No,0.27172,84,254,0.21691,0.32654
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.80546,603,809,0.77817,0.83276
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.19239,206,809,0.16521,0.21957
2018,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.80126,191,245,0.75118,0.85133
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.18375,54,245,0.13516,0.23235
2018,Baden-Wuerttemberg,Urban regions,Yes,0.86182,1361,1664,0.84523,0.87840
2018,Baden-Wuerttemberg,Urban regions,No,0.13689,303,1664,0.12037,0.15341
2018,Baden-Wuerttemberg,Rural regions,Yes,0.90976,172,172,0.86682,0.95271
2018,Bavaria,Urban regions,Yes,0.83210,1026,1231,0.81121,0.85299
2018,Bavaria,Urban regions,No,0.16737,205,1231,0.14651,0.18823
2018,Bavaria,Rural regions,Yes,0.82835,1140,1390,0.80852,0.84818
2018,Bavaria,Rural regions,No,0.17072,250,1390,0.15094,0.19051
2018,Berlin,Urban regions,Yes,0.77673,590,773,0.74736,0.80611
2018,Berlin,Urban regions,No,0.22235,183,773,0.19302,0.25169
2018,Brandenburg,Urban regions,Yes,0.75054,50,50,0.62939,0.87170
2018,Brandenburg,Rural regions,Yes,0.73185,478,654,0.69787,0.76583
2018,Brandenburg,Rural regions,No,0.26636,176,654,0.23245,0.30026
2018,Mecklenburg-Western Pomerania,Urban regions,Yes,0.84324,59,59,0.74967,0.93681
2018,Mecklenburg-Western Pomerania,Rural regions,Yes,0.67444,251,349,0.62520,0.72367
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.32545,98,349,0.27622,0.37467
2018,Saxony,Urban regions,Yes,0.68096,419,589,0.64329,0.71864
2018,Saxony,Urban regions,No,0.31315,170,589,0.27567,0.35064
2018,Saxony,Rural regions,Yes,0.65806,310,461,0.61471,0.70141
2018,Saxony,Rural regions,No,0.34186,151,461,0.29851,0.38521
2018,Saxony-Anhalt,Urban regions,Yes,0.76465,113,152,0.69698,0.83231
2018,Saxony-Anhalt,Urban regions,No,0.23339,39,152,0.16592,0.30086
2018,Saxony-Anhalt,Rural regions,Yes,0.58399,272,469,0.53933,0.62865
2018,Saxony-Anhalt,Rural regions,No,0.41601,197,469,0.37135,0.46067
2018,Thuringa,Urban regions,Yes,0.75654,161,221,0.69983,0.81325
2018,Thuringa,Urban regions,No,0.23386,60,221,0.17793,0.28980
2018,Thuringa,Rural regions,Yes,0.66890,280,417,0.62368,0.71413
2018,Thuringa,Rural regions,No,0.32858,137,417,0.28344,0.37371
2019,Schleswig-Holstein,Urban regions,Yes,0.79380,185,238,0.74229,0.84531
2019,Schleswig-Holstein,Urban regions,No,0.06957,53,238,0.03718,0.10196
2019,Schleswig-Holstein,Rural regions,Yes,0.81661,285,334,0.77504,0.85817
2019,Schleswig-Holstein,Rural regions,No,0.10998,49,334,0.07637,0.14358
2019,Hamburg,Urban regions,Yes,0.88885,287,287,0.85242,0.92528
2019,Lower Saxony,Urban regions,Yes,0.76527,527,646,0.73256,0.79798
2019,Lower Saxony,Urban regions,No,0.12510,119,646,0.09956,0.15063
2019,Lower Saxony,Rural regions,Yes,0.83697,729,852,0.81215,0.86179
2019,Lower Saxony,Rural regions,No,0.10080,123,852,0.08057,0.12103
2019,Bremen,Urban regions,Yes,0.85806,127,127,0.79712,0.91900
2019,North Rhine-Westphalia,Urban regions,Yes,0.77226,2493,3122,0.75754,0.78697
2019,North Rhine-Westphalia,Urban regions,No,0.14808,629,3122,0.13562,0.16054
2019,North Rhine-Westphalia,Rural regions,Yes,0.71171,53,53,0.58859,0.83483
2019,Hesse,Urban regions,Yes,0.75401,648,822,0.72455,0.78347
2019,Hesse,Urban regions,No,0.16073,174,822,0.13561,0.18586
2019,Hesse,Rural regions,Yes,0.66724,128,189,0.59988,0.73460
2019,Hesse,Rural regions,No,0.17887,61,189,0.12409,0.23366
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.75170,493,662,0.71876,0.78464
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.17311,169,662,0.14426,0.20195
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.75903,165,203,0.70006,0.81801
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.14676,38,203,0.09796,0.19556
2019,Baden-Wuerttemberg,Urban regions,Yes,0.79844,1154,1394,0.77737,0.81950
2019,Baden-Wuerttemberg,Urban regions,No,0.11332,240,1394,0.09667,0.12996
2019,Baden-Wuerttemberg,Rural regions,Yes,0.86553,149,149,0.81057,0.92049
2019,Bavaria,Urban regions,Yes,0.74968,835,1006,0.72290,0.77646
2019,Bavaria,Urban regions,No,0.14652,171,1006,0.12466,0.16839
2019,Bavaria,Rural regions,Yes,0.75301,968,1199,0.72859,0.77743
2019,Bavaria,Rural regions,No,0.16171,231,1199,0.14086,0.18256
2019,Berlin,Urban regions,Yes,0.74693,492,636,0.71311,0.78074
2019,Berlin,Urban regions,No,0.19935,144,636,0.16828,0.23043
2019,Brandenburg,Urban regions,Yes,0.64989,45,45,0.50894,0.79083
2019,Brandenburg,Rural regions,Yes,0.67803,427,576,0.63984,0.71622
2019,Brandenburg,Rural regions,No,0.23229,149,576,0.19777,0.26680
2019,Mecklenburg-Western Pomerania,Urban regions,Yes,0.81527,50,50,0.70661,0.92393
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.64809,221,284,0.59245,0.70374
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.25687,63,284,0.20597,0.30778
2019,Saxony,Urban regions,Yes,0.63772,365,493,0.59525,0.68019
2019,Saxony,Urban regions,No,0.26788,128,493,0.22874,0.30701
2019,Saxony,Rural regions,Yes,0.59363,265,398,0.54532,0.64195
2019,Saxony,Rural regions,No,0.34349,133,398,0.29678,0.39020
2019,Saxony-Anhalt,Urban regions,Yes,0.66964,103,136,0.59030,0.74898
2019,Saxony-Anhalt,Urban regions,No,0.17298,33,136,0.10918,0.23679
2019,Saxony-Anhalt,Rural regions,Yes,0.55121,222,376,0.50087,0.60155
2019,Saxony-Anhalt,Rural regions,No,0.39033,154,376,0.34096,0.43971
2019,Thuringa,Urban regions,Yes,0.67429,129,174,0.60446,0.74413
2019,Thuringa,Urban regions,No,0.22652,45,174,0.16415,0.28890
2019,Thuringa,Rural regions,Yes,0.63504,234,354,0.58482,0.68527
2019,Thuringa,Rural regions,No,0.28983,120,354,0.24250,0.33715
2020,Schleswig-Holstein,Urban regions,Yes,0.92909,234,288,0.89940,0.95879
2020,Schleswig-Holstein,Urban regions,No,0.07091,54,288,0.04121,0.10060
2020,Schleswig-Holstein,Rural regions,Yes,0.89021,336,403,0.85964,0.92077
2020,Schleswig-Holstein,Rural regions,No,0.10979,67,403,0.07923,0.14036
2020,Hamburg,Urban regions,Yes,0.92838,387,437,0.90418,0.95259
2020,Hamburg,Urban regions,No,0.07162,50,437,0.04741,0.09582
2020,Lower Saxony,Urban regions,Yes,0.83749,651,822,0.81225,0.86273
2020,Lower Saxony,Urban regions,No,0.14983,171,822,0.12542,0.17424
2020,Lower Saxony,Rural regions,Yes,0.86763,819,991,0.84652,0.88874
2020,Lower Saxony,Rural regions,No,0.13237,172,991,0.11126,0.15348
2020,Bremen,Urban regions,Yes,0.85494,172,213,0.80753,0.90234
2020,Bremen,Urban regions,No,0.14506,41,213,0.09766,0.19247
2020,North Rhine-Westphalia,Urban regions,Yes,0.83351,3231,4291,0.82237,0.84466
2020,North Rhine-Westphalia,Urban regions,No,0.16597,1060,4291,0.15484,0.17710
2020,North Rhine-Westphalia,Rural regions,Yes,0.90767,58,58,0.83251,0.98282
2020,Hesse,Urban regions,Yes,0.81467,839,1126,0.79196,0.83737
2020,Hesse,Urban regions,No,0.18533,287,1126,0.16263,0.20804
2020,Hesse,Rural regions,Yes,0.81786,168,223,0.76709,0.86863
2020,Hesse,Rural regions,No,0.17766,55,223,0.12738,0.22794
2020,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.81820,603,810,0.79162,0.84477
2020,"Rhineland-Palatinate, Saarland",Urban regions,No,0.18180,207,810,0.15523,0.20838
2020,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.78982,186,240,0.73816,0.84147
2020,"Rhineland-Palatinate, Saarland",Rural regions,No,0.21018,54,240,0.15853,0.26184
2020,Baden-Wuerttemberg,Urban regions,Yes,0.86856,1439,1767,0.85280,0.88432
2020,Baden-Wuerttemberg,Urban regions,No,0.13112,328,1767,0.11537,0.14686
2020,Baden-Wuerttemberg,Rural regions,Yes,0.93059,184,225,0.89731,0.96387
2020,Baden-Wuerttemberg,Rural regions,No,0.06941,41,225,0.03613,0.10269
2020,Bavaria,Urban regions,Yes,0.82429,1160,1430,0.80456,0.84402
2020,Bavaria,Urban regions,No,0.17516,270,1430,0.15545,0.19487
2020,Bavaria,Rural regions,Yes,0.84050,1194,1473,0.82179,0.85920
2020,Bavaria,Rural regions,No,0.15786,279,1473,0.13923,0.17648
2020,Berlin,Urban regions,Yes,0.76864,766,1038,0.74297,0.79431
2020,Berlin,Urban regions,No,0.23136,272,1038,0.20569,0.25703
2020,Brandenburg,Urban regions,Yes,0.83129,52,52,0.72851,0.93407
2020,Brandenburg,Rural regions,Yes,0.79064,536,686,0.76017,0.82110
2020,Brandenburg,Rural regions,No,0.20901,150,686,0.17856,0.23946
2020,Mecklenburg-Western Pomerania,Urban regions,Yes,0.91917,62,62,0.85076,0.98757
2020,Mecklenburg-Western Pomerania,Rural regions,Yes,0.71214,233,303,0.66107,0.76320
2020,Mecklenburg-Western Pomerania,Rural regions,No,0.28786,70,303,0.23680,0.33893
2020,Saxony,Urban regions,Yes,0.68861,443,618,0.65207,0.72515
2020,Saxony,Urban regions,No,0.29653,175,618,0.26049,0.33257
2020,Saxony,Rural regions,Yes,0.64297,312,462,0.59924,0.68671
2020,Saxony,Rural regions,No,0.35489,150,462,0.31121,0.39857
2020,Saxony-Anhalt,Urban regions,Yes,0.73744,121,173,0.67168,0.80320
2020,Saxony-Anhalt,Urban regions,No,0.26256,52,173,0.19680,0.32832
2020,Saxony-Anhalt,Rural regions,Yes,0.58815,271,449,0.54257,0.63372
2020,Saxony-Anhalt,Rural regions,No,0.40996,178,449,0.36441,0.45550
2020,Thuringa,Urban regions,Yes,0.77068,169,226,0.71575,0.82561
2020,Thuringa,Urban regions,No,0.22932,57,226,0.17439,0.28425
2020,Thuringa,Rural regions,Yes,0.67742,273,404,0.63178,0.72306
2020,Thuringa,Rural regions,No,0.32258,131,404,0.27694,0.36822
2021,Schleswig-Holstein,Urban regions,Yes,0.89389,156,156,0.84540,0.94237
2021,Schleswig-Holstein,Rural regions,Yes,0.78765,227,272,0.73896,0.83634
2021,Schleswig-Holstein,Rural regions,No,0.09774,45,272,0.06238,0.13309
2021,Hamburg,Urban regions,Yes,0.84675,243,243,0.80136,0.89214
2021,Lower Saxony,Urban regions,Yes,0.76838,399,478,0.73052,0.80624
2021,Lower Saxony,Urban regions,No,0.11036,79,478,0.08224,0.13847
2021,Lower Saxony,Rural regions,Yes,0.79985,510,596,0.76770,0.83200
2021,Lower Saxony,Rural regions,No,0.12532,86,596,0.09872,0.15193
2021,Bremen,Urban regions,Yes,0.75549,76,76,0.65822,0.85276
2021,North Rhine-Westphalia,Urban regions,Yes,0.75051,1863,2342,0.73298,0.76804
2021,North Rhine-Westphalia,Urban regions,No,0.14961,479,2342,0.13516,0.16406
2021,North Rhine-Westphalia,Rural regions,Yes,0.91085,47,47,0.82850,0.99320
2021,Hesse,Urban regions,Yes,0.73003,480,634,0.69544,0.76461
2021,Hesse,Urban regions,No,0.15884,154,634,0.13037,0.18732
2021,Hesse,Rural regions,Yes,0.62499,93,127,0.54045,0.70952
2021,Hesse,Rural regions,No,0.17375,34,127,0.10759,0.23991
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.73174,344,454,0.69094,0.77254
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.16578,110,454,0.13153,0.20002
2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.74156,100,100,0.65533,0.82780
2021,Baden-Wuerttemberg,Urban regions,Yes,0.75237,866,1013,0.72578,0.77896
2021,Baden-Wuerttemberg,Urban regions,No,0.10281,147,1013,0.08409,0.12152
2021,Baden-Wuerttemberg,Rural regions,Yes,0.90735,104,104,0.85135,0.96334
2021,Bavaria,Urban regions,Yes,0.74699,705,830,0.71740,0.77658
2021,Bavaria,Urban regions,No,0.14588,125,830,0.12185,0.16990
2021,Bavaria,Rural regions,Yes,0.78476,729,859,0.75726,0.81227
2021,Bavaria,Rural regions,No,0.14542,130,859,0.12183,0.16901
2021,Berlin,Urban regions,Yes,0.69403,456,602,0.65719,0.73088
2021,Berlin,Urban regions,No,0.22219,146,602,0.18895,0.25543
2021,Brandenburg,Urban regions,Yes,0.67823,32,32,0.51378,0.84268
2021,Brandenburg,Rural regions,Yes,0.71787,307,389,0.67309,0.76265
2021,Brandenburg,Rural regions,No,0.21139,82,389,0.17076,0.25201
2021,Mecklenburg-Western Pomerania,Urban regions,Yes,0.78831,42,42,0.66326,0.91335
2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.66677,151,196,0.60061,0.73293
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.22379,45,196,0.16529,0.28228
2021,Saxony,Urban regions,Yes,0.56818,284,392,0.51908,0.61728
2021,Saxony,Urban regions,No,0.31942,108,392,0.27321,0.36564
2021,Saxony,Rural regions,Yes,0.61936,212,322,0.56624,0.67247
2021,Saxony,Rural regions,No,0.30868,110,322,0.25814,0.35921
2021,Saxony-Anhalt,Urban regions,Yes,0.57357,62,62,0.44946,0.69769
2021,Saxony-Anhalt,Rural regions,Yes,0.57673,164,269,0.51757,0.63588
2021,Saxony-Anhalt,Rural regions,No,0.30740,105,269,0.25216,0.36265
2021,Thuringa,Urban regions,Yes,0.67730,103,143,0.60041,0.75420
2021,Thuringa,Urban regions,No,0.23628,40,143,0.16641,0.30615
2021,Thuringa,Rural regions,Yes,0.63087,166,242,0.56995,0.69180
2021,Thuringa,Rural regions,No,0.30625,76,242,0.24805,0.36445
2022,Schleswig-Holstein,Urban regions,Yes,0.85480,231,283,0.81368,0.89592
2022,Schleswig-Holstein,Urban regions,No,0.13714,52,283,0.09699,0.17729
2022,Schleswig-Holstein,Rural regions,Yes,0.86373,353,408,0.83040,0.89706
2022,Schleswig-Holstein,Rural regions,No,0.13324,55,408,0.10022,0.16625
2022,Hamburg,Urban regions,Yes,0.91359,391,464,0.88799,0.93918
2022,Hamburg,Urban regions,No,0.08293,73,464,0.05781,0.10805
2022,Lower Saxony,Urban regions,Yes,0.87194,637,792,0.84865,0.89523
2022,Lower Saxony,Urban regions,No,0.12325,155,792,0.10034,0.14615
2022,Lower Saxony,Rural regions,Yes,0.86046,811,944,0.83834,0.88257
2022,Lower Saxony,Rural regions,No,0.13599,133,944,0.11411,0.15787
2022,Bremen,Urban regions,Yes,0.86483,127,127,0.80513,0.92453
2022,North Rhine-Westphalia,Urban regions,Yes,0.84475,3292,4102,0.83366,0.85583
2022,North Rhine-Westphalia,Urban regions,No,0.14952,810,4102,0.13861,0.16044
2022,North Rhine-Westphalia,Rural regions,Yes,0.88866,77,77,0.81794,0.95938
2022,Hesse,Urban regions,Yes,0.82644,848,1074,0.80378,0.84910
2022,Hesse,Urban regions,No,0.17036,226,1074,0.14787,0.19286
2022,Hesse,Rural regions,Yes,0.74189,185,253,0.68786,0.79592
2022,Hesse,Rural regions,No,0.25730,68,253,0.20333,0.31127
2022,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.83122,587,756,0.80450,0.85794
2022,"Rhineland-Palatinate, Saarland",Urban regions,No,0.16271,169,756,0.13638,0.18903
2022,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.83461,163,198,0.78273,0.88649
2022,"Rhineland-Palatinate, Saarland",Rural regions,No,0.16530,35,198,0.11343,0.21717
2022,Baden-Wuerttemberg,Urban regions,Yes,0.85606,1666,2025,0.84077,0.87136
2022,Baden-Wuerttemberg,Urban regions,No,0.13625,359,2025,0.12131,0.15120
2022,Baden-Wuerttemberg,Rural regions,Yes,0.89903,267,307,0.86527,0.93279
2022,Baden-Wuerttemberg,Rural regions,No,0.09828,40,307,0.06492,0.13164
2022,Bavaria,Urban regions,Yes,0.86871,1448,1768,0.85296,0.88446
2022,Bavaria,Urban regions,No,0.12709,320,1768,0.11156,0.14262
2022,Bavaria,Rural regions,Yes,0.85379,1225,1415,0.83537,0.87220
2022,Bavaria,Rural regions,No,0.14408,190,1415,0.12578,0.16238
2022,Berlin,Urban regions,Yes,0.79158,920,1200,0.76859,0.81457
2022,Berlin,Urban regions,No,0.20359,280,1200,0.18080,0.22639
2022,Brandenburg,Urban regions,Yes,0.62078,45,45,0.47742,0.76415
2022,Brandenburg,Rural regions,Yes,0.76509,536,696,0.73357,0.79661
2022,Brandenburg,Rural regions,No,0.23369,160,696,0.20223,0.26515
2022,Mecklenburg-Western Pomerania,Urban regions,Yes,0.83008,74,74,0.74393,0.91624
2022,Mecklenburg-Western Pomerania,Rural regions,Yes,0.73698,258,342,0.69024,0.78371
2022,Mecklenburg-Western Pomerania,Rural regions,No,0.25826,84,342,0.21181,0.30472
2022,Saxony,Urban regions,Yes,0.66866,469,669,0.63296,0.70435
2022,Saxony,Urban regions,No,0.32815,200,669,0.29254,0.36375
2022,Saxony,Rural regions,Yes,0.64021,439,663,0.60365,0.67677
2022,Saxony,Rural regions,No,0.35706,224,663,0.32056,0.39355
2022,Saxony-Anhalt,Urban regions,Yes,0.75089,116,163,0.68429,0.81749
2022,Saxony-Anhalt,Urban regions,No,0.24601,47,163,0.17969,0.31233
2022,Saxony-Anhalt,Rural regions,Yes,0.61852,335,535,0.57731,0.65972
2022,Saxony-Anhalt,Rural regions,No,0.38006,200,535,0.33889,0.42123
2022,Thuringa,Urban regions,Yes,0.71946,152,219,0.65982,0.77910
2022,Thuringa,Urban regions,No,0.27492,67,219,0.21565,0.33419
2022,Thuringa,Rural regions,Yes,0.68313,268,386,0.63666,0.72961
2022,Thuringa,Rural regions,No,0.31565,118,386,0.26923,0.36208
