"plh0012_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"FDP/NPD","2015","Thueringen","","","",""
"Piratenpartei","2015","Schleswig-Holstein","","","",""
"Piratenpartei","2015","Hamburg","","","",""
"Piratenpartei","2015","Niedersachsen","","","",""
"Piratenpartei","2015","Bremen","","","",""
"Piratenpartei","2015","Nordrhein-Westfalen","","","",""
"Piratenpartei","2015","Hessen","","","",""
"Piratenpartei","2015","Rheinland-Pfalz,Saarland","","","",""
"Piratenpartei","2015","Baden-Wuerttemberg","","","",""
"Piratenpartei","2015","Bayern","","","",""
"Piratenpartei","2015","Saarland","","","",""
"Piratenpartei","2015","Berlin","","","",""
"Piratenpartei","2015","Brandenburg","","","",""
"Piratenpartei","2015","Mecklenburg-Vorpommern","","","",""
"Piratenpartei","2015","Sachsen","","","",""
"Piratenpartei","2015","Sachsen-Anhalt","","","",""
"Piratenpartei","2015","Thueringen","","","",""
"AfD","2015","Schleswig-Holstein","","","",""
"AfD","2015","Hamburg","","","",""
"AfD","2015","Niedersachsen","","","",""
"AfD","2015","Bremen","","","",""
"AfD","2015","Nordrhein-Westfalen","36","0.0175088911249596","0.0121568686404764","0.0228609136094428"
"AfD","2015","Hessen","","","",""
"AfD","2015","Rheinland-Pfalz,Saarland","","","",""
"AfD","2015","Baden-Wuerttemberg","","","",""
"AfD","2015","Bayern","41","0.0222167816948297","0.0150440509300921","0.0293895124595674"
"AfD","2015","Saarland","","","",""
"AfD","2015","Berlin","","","",""
"AfD","2015","Brandenburg","","","",""
"AfD","2015","Mecklenburg-Vorpommern","","","",""
"AfD","2015","Sachsen","43","0.104139282260841","0.0778105252478495","0.130468039273833"
"AfD","2015","Sachsen-Anhalt","","","",""
"AfD","2015","Thueringen","","","",""
"CDU+/oder CSU/AfD","2015","Schleswig-Holstein","","","",""
"CDU+/oder CSU/AfD","2015","Hamburg","","","",""
"CDU+/oder CSU/AfD","2015","Niedersachsen","","","",""
"CDU+/oder CSU/AfD","2015","Bremen","","","",""
"CDU+/oder CSU/AfD","2015","Nordrhein-Westfalen","","","",""
"CDU+/oder CSU/AfD","2015","Hessen","","","",""
"CDU+/oder CSU/AfD","2015","Rheinland-Pfalz,Saarland","","","",""
"CDU+/oder CSU/AfD","2015","Baden-Wuerttemberg","","","",""
"CDU+/oder CSU/AfD","2015","Bayern","","","",""
"CDU+/oder CSU/AfD","2015","Saarland","","","",""
"CDU+/oder CSU/AfD","2015","Berlin","","","",""
"CDU+/oder CSU/AfD","2015","Brandenburg","","","",""
"CDU+/oder CSU/AfD","2015","Mecklenburg-Vorpommern","","","",""
"CDU+/oder CSU/AfD","2015","Sachsen","","","",""
"CDU+/oder CSU/AfD","2015","Sachsen-Anhalt","","","",""
"CDU+/oder CSU/AfD","2015","Thueringen","","","",""
"SPD/AfD","2015","Schleswig-Holstein","","","",""
"SPD/AfD","2015","Hamburg","","","",""
"SPD/AfD","2015","Niedersachsen","","","",""
"SPD/AfD","2015","Bremen","","","",""
"SPD/AfD","2015","Nordrhein-Westfalen","","","",""
"SPD/AfD","2015","Hessen","","","",""
"SPD/AfD","2015","Rheinland-Pfalz,Saarland","","","",""
"SPD/AfD","2015","Baden-Wuerttemberg","","","",""
"SPD/AfD","2015","Bayern","","","",""
"SPD/AfD","2015","Saarland","","","",""
"SPD/AfD","2015","Berlin","","","",""
"SPD/AfD","2015","Brandenburg","","","",""
"SPD/AfD","2015","Mecklenburg-Vorpommern","","","",""
"SPD/AfD","2015","Sachsen","","","",""
"SPD/AfD","2015","Sachsen-Anhalt","","","",""
"SPD/AfD","2015","Thueringen","","","",""
"SPD","2016","Schleswig-Holstein","122","0.338410665150754","0.288768393577827","0.388052936723682"
"SPD","2016","Hamburg","65","0.331588013379884","0.266665708106795","0.396510318652973"
"SPD","2016","Niedersachsen","333","0.360917817704459","0.330771914571987","0.391063720836932"
"SPD","2016","Bremen","","","",""
"SPD","2016","Nordrhein-Westfalen","661","0.337381004681658","0.317002839500255","0.35775916986306"
"SPD","2016","Hessen","195","0.332383303710099","0.295363331072459","0.369403276347739"
"SPD","2016","Rheinland-Pfalz,Saarland","175","0.333295889631778","0.292141670283154","0.374450108980402"
"SPD","2016","Baden-Wuerttemberg","215","0.18550081826271","0.163526566388634","0.207475070136786"
"SPD","2016","Bayern","308","0.204739175284066","0.183984303623205","0.225494046944928"
"SPD","2016","Saarland","","","",""
"SPD","2016","Berlin","103","0.239274273012066","0.198760252269111","0.27978829375502"
"SPD","2016","Brandenburg","67","0.23405308194769","0.184281412097202","0.283824751798177"
"SPD","2016","Mecklenburg-Vorpommern","36","0.182110763485659","0.124434260368019","0.239787266603299"
"SPD","2016","Sachsen","66","0.132478940881751","0.10199193861998","0.162965943143522"
"SPD","2016","Sachsen-Anhalt","49","0.146437826202168","0.106760500874118","0.186115151530218"
"SPD","2016","Thueringen","45","0.2014206478525","0.15510125267459","0.247740043030409"
"CDU","2016","Schleswig-Holstein","128","0.389222203361328","0.338068650678947","0.440375756043708"
"CDU","2016","Hamburg","55","0.290559194471187","0.22794860393997","0.353169785002404"
"CDU","2016","Niedersachsen","386","0.41029424412106","0.379418944642636","0.441169543599484"
"CDU","2016","Bremen","","","",""
"CDU","2016","Nordrhein-Westfalen","854","0.399072226920683","0.377966043199335","0.420178410642031"
"CDU","2016","Hessen","221","0.339550513187913","0.302334924105302","0.376766102270523"
"CDU","2016","Rheinland-Pfalz,Saarland","195","0.394462142698337","0.351793764350137","0.437130521046536"
"CDU","2016","Baden-Wuerttemberg","418","0.348812346156075","0.321869413826155","0.375755278485995"
"CDU","2016","Bayern","110","0.091000674698979","0.0762072450953606","0.105794104302597"
"CDU","2016","Saarland","","","",""
"CDU","2016","Berlin","87","0.212750748825872","0.173887870019184","0.25161362763256"
"CDU","2016","Brandenburg","74","0.324308955218297","0.269281523298568","0.379336387138026"
"CDU","2016","Mecklenburg-Vorpommern","69","0.399451192856685","0.326254765667855","0.472647620045515"
"CDU","2016","Sachsen","165","0.341775106975813","0.299121216303131","0.384428997648496"
"CDU","2016","Sachsen-Anhalt","99","0.307067172633868","0.255299286138561","0.358835059129176"
"CDU","2016","Thueringen","107","0.349718256390742","0.294642333892759","0.404794178888725"
"CSU","2016","Schleswig-Holstein","","","",""
"CSU","2016","Hamburg","","","",""
"CSU","2016","Niedersachsen","","","",""
"CSU","2016","Bremen","","","",""
"CSU","2016","Nordrhein-Westfalen","","","",""
"CSU","2016","Hessen","","","",""
"CSU","2016","Rheinland-Pfalz,Saarland","","","",""
"CSU","2016","Baden-Wuerttemberg","","","",""
"CSU","2016","Bayern","591","0.425389821298977","0.39995990169147","0.450819740906484"
"CSU","2016","Saarland","","","",""
"CSU","2016","Berlin","","","",""
"CSU","2016","Brandenburg","","","",""
"CSU","2016","Mecklenburg-Vorpommern","","","",""
"CSU","2016","Sachsen","","","",""
"CSU","2016","Sachsen-Anhalt","","","",""
"CSU","2016","Thueringen","","","",""
"FDP","2016","Schleswig-Holstein","","","",""
"FDP","2016","Hamburg","","","",""
"FDP","2016","Niedersachsen","","","",""
"FDP","2016","Bremen","","","",""
"FDP","2016","Nordrhein-Westfalen","76","0.0389652154255416","0.0306249299098263","0.0473055009412569"
"FDP","2016","Hessen","","","",""
"FDP","2016","Rheinland-Pfalz,Saarland","","","",""
"FDP","2016","Baden-Wuerttemberg","44","0.0321166580818518","0.0221494726292899","0.0420838435344137"
"FDP","2016","Bayern","33","0.0341043271540426","0.0247688905094113","0.0434397637986739"
"FDP","2016","Saarland","","","",""
"FDP","2016","Berlin","","","",""
"FDP","2016","Brandenburg","","","",""
"FDP","2016","Mecklenburg-Vorpommern","","","",""
"FDP","2016","Sachsen","","","",""
"FDP","2016","Sachsen-Anhalt","","","",""
"FDP","2016","Thueringen","","","",""
"Buendnis90/Gruene","2016","Schleswig-Holstein","52","0.129059886070783","0.093885610383862","0.164234161757703"
"Buendnis90/Gruene","2016","Hamburg","43","0.191190954419757","0.13696226898934","0.245419639850174"
"Buendnis90/Gruene","2016","Niedersachsen","137","0.125145542903006","0.104376265791474","0.145914820014538"
"Buendnis90/Gruene","2016","Bremen","","","",""
"Buendnis90/Gruene","2016","Nordrhein-Westfalen","265","0.128621449835825","0.114192558699964","0.143050340971685"
"Buendnis90/Gruene","2016","Hessen","91","0.144840210855277","0.117182189435603","0.172498232274952"
"Buendnis90/Gruene","2016","Rheinland-Pfalz,Saarland","46","0.0935263644723187","0.0681062537481353","0.118946475196502"
"Buendnis90/Gruene","2016","Baden-Wuerttemberg","388","0.315913061273301","0.289632459986881","0.342193662559721"
"Buendnis90/Gruene","2016","Bayern","236","0.126050341643082","0.108978514495825","0.143122168790339"
"Buendnis90/Gruene","2016","Saarland","","","",""
"Buendnis90/Gruene","2016","Berlin","102","0.233881347006393","0.193684767115994","0.274077926896792"
"Buendnis90/Gruene","2016","Brandenburg","","","",""
"Buendnis90/Gruene","2016","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","2016","Sachsen","47","0.0770617571863735","0.0530785609515203","0.101044953421227"
"Buendnis90/Gruene","2016","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","2016","Thueringen","","","",""
"Die Linke","2016","Schleswig-Holstein","","","",""
"Die Linke","2016","Hamburg","","","",""
"Die Linke","2016","Niedersachsen","39","0.0416873715473874","0.029141476639037","0.0542332664557379"
"Die Linke","2016","Bremen","","","",""
"Die Linke","2016","Nordrhein-Westfalen","74","0.0257702351961383","0.0189411471512029","0.0325993232410737"
"Die Linke","2016","Hessen","30","0.0462555948054966","0.0297492453493453","0.062761944261648"
"Die Linke","2016","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","2016","Baden-Wuerttemberg","35","0.0232424551426656","0.0147246000951661","0.0317603101901652"
"Die Linke","2016","Bayern","45","0.0321242472809352","0.0230545860008095","0.0411939085610609"
"Die Linke","2016","Saarland","","","",""
"Die Linke","2016","Berlin","75","0.166651473667159","0.131263050930388","0.20203989640393"
"Die Linke","2016","Brandenburg","66","0.217452457273159","0.168961225194857","0.265943689351461"
"Die Linke","2016","Mecklenburg-Vorpommern","35","0.212107320664137","0.15101378929994","0.273200852028333"
"Die Linke","2016","Sachsen","96","0.208708622849358","0.172162635546248","0.245254610152469"
"Die Linke","2016","Sachsen-Anhalt","85","0.278938601800639","0.228607248898737","0.329269954702541"
"Die Linke","2016","Thueringen","56","0.221702147996325","0.17372773014095","0.269676565851699"
"NPD/Republikaner/Die Rechte","2016","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","2016","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","2016","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","2016","Bremen","","","",""
"NPD/Republikaner/Die Rechte","2016","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","2016","Hessen","","","",""
"NPD/Republikaner/Die Rechte","2016","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","2016","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","2016","Bayern","","","",""
"NPD/Republikaner/Die Rechte","2016","Saarland","","","",""
"NPD/Republikaner/Die Rechte","2016","Berlin","","","",""
"NPD/Republikaner/Die Rechte","2016","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","2016","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","2016","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","2016","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","2016","Thueringen","","","",""
"Andere","2016","Schleswig-Holstein","","","",""
"Andere","2016","Hamburg","","","",""
"Andere","2016","Niedersachsen","","","",""
"Andere","2016","Bremen","","","",""
"Andere","2016","Nordrhein-Westfalen","","","",""
"Andere","2016","Hessen","","","",""
"Andere","2016","Rheinland-Pfalz,Saarland","","","",""
"Andere","2016","Baden-Wuerttemberg","","","",""
"Andere","2016","Bayern","","","",""
"Andere","2016","Saarland","","","",""
"Andere","2016","Berlin","","","",""
"Andere","2016","Brandenburg","","","",""
"Andere","2016","Mecklenburg-Vorpommern","","","",""
"Andere","2016","Sachsen","","","",""
"Andere","2016","Sachsen-Anhalt","","","",""
"Andere","2016","Thueringen","","","",""
"SPD/Buendnis90/Gruene","2016","Schleswig-Holstein","","","",""
"SPD/Buendnis90/Gruene","2016","Hamburg","","","",""
"SPD/Buendnis90/Gruene","2016","Niedersachsen","","","",""
"SPD/Buendnis90/Gruene","2016","Bremen","","","",""
"SPD/Buendnis90/Gruene","2016","Nordrhein-Westfalen","","","",""
"SPD/Buendnis90/Gruene","2016","Hessen","","","",""
"SPD/Buendnis90/Gruene","2016","Rheinland-Pfalz,Saarland","","","",""
"SPD/Buendnis90/Gruene","2016","Baden-Wuerttemberg","","","",""
"SPD/Buendnis90/Gruene","2016","Bayern","","","",""
"SPD/Buendnis90/Gruene","2016","Saarland","","","",""
"SPD/Buendnis90/Gruene","2016","Berlin","","","",""
"SPD/Buendnis90/Gruene","2016","Brandenburg","","","",""
"SPD/Buendnis90/Gruene","2016","Mecklenburg-Vorpommern","","","",""
"SPD/Buendnis90/Gruene","2016","Sachsen","","","",""
"SPD/Buendnis90/Gruene","2016","Sachsen-Anhalt","","","",""
"SPD/Buendnis90/Gruene","2016","Thueringen","","","",""
"SPD/CDU","2016","Schleswig-Holstein","","","",""
"SPD/CDU","2016","Hamburg","","","",""
"SPD/CDU","2016","Niedersachsen","","","",""
"SPD/CDU","2016","Bremen","","","",""
"SPD/CDU","2016","Nordrhein-Westfalen","","","",""
"SPD/CDU","2016","Hessen","","","",""
"SPD/CDU","2016","Rheinland-Pfalz,Saarland","","","",""
"SPD/CDU","2016","Baden-Wuerttemberg","","","",""
"SPD/CDU","2016","Bayern","","","",""
"SPD/CDU","2016","Saarland","","","",""
"SPD/CDU","2016","Berlin","","","",""
"SPD/CDU","2016","Brandenburg","","","",""
"SPD/CDU","2016","Mecklenburg-Vorpommern","","","",""
"SPD/CDU","2016","Sachsen","","","",""
"SPD/CDU","2016","Sachsen-Anhalt","","","",""
"SPD/CDU","2016","Thueringen","","","",""
"SPD/FDP","2016","Schleswig-Holstein","","","",""
"SPD/FDP","2016","Hamburg","","","",""
"SPD/FDP","2016","Niedersachsen","","","",""
"SPD/FDP","2016","Bremen","","","",""
"SPD/FDP","2016","Nordrhein-Westfalen","","","",""
"SPD/FDP","2016","Hessen","","","",""
"SPD/FDP","2016","Rheinland-Pfalz,Saarland","","","",""
"SPD/FDP","2016","Baden-Wuerttemberg","","","",""
"SPD/FDP","2016","Bayern","","","",""
"SPD/FDP","2016","Saarland","","","",""
"SPD/FDP","2016","Berlin","","","",""
"SPD/FDP","2016","Brandenburg","","","",""
"SPD/FDP","2016","Mecklenburg-Vorpommern","","","",""
"SPD/FDP","2016","Sachsen","","","",""
"SPD/FDP","2016","Sachsen-Anhalt","","","",""
"SPD/FDP","2016","Thueringen","","","",""
"SPD/DVU(Rep/NPD)","2016","Schleswig-Holstein","","","",""
"SPD/DVU(Rep/NPD)","2016","Hamburg","","","",""
"SPD/DVU(Rep/NPD)","2016","Niedersachsen","","","",""
"SPD/DVU(Rep/NPD)","2016","Bremen","","","",""
"SPD/DVU(Rep/NPD)","2016","Nordrhein-Westfalen","","","",""
"SPD/DVU(Rep/NPD)","2016","Hessen","","","",""
"SPD/DVU(Rep/NPD)","2016","Rheinland-Pfalz,Saarland","","","",""
"SPD/DVU(Rep/NPD)","2016","Baden-Wuerttemberg","","","",""
"SPD/DVU(Rep/NPD)","2016","Bayern","","","",""
"SPD/DVU(Rep/NPD)","2016","Saarland","","","",""
"SPD/DVU(Rep/NPD)","2016","Berlin","","","",""
"SPD/DVU(Rep/NPD)","2016","Brandenburg","","","",""
"SPD/DVU(Rep/NPD)","2016","Mecklenburg-Vorpommern","","","",""
"SPD/DVU(Rep/NPD)","2016","Sachsen","","","",""
"SPD/DVU(Rep/NPD)","2016","Sachsen-Anhalt","","","",""
"SPD/DVU(Rep/NPD)","2016","Thueringen","","","",""
"CDU/CSU","2016","Schleswig-Holstein","","","",""
"CDU/CSU","2016","Hamburg","","","",""
"CDU/CSU","2016","Niedersachsen","","","",""
"CDU/CSU","2016","Bremen","","","",""
"CDU/CSU","2016","Nordrhein-Westfalen","","","",""
"CDU/CSU","2016","Hessen","","","",""
"CDU/CSU","2016","Rheinland-Pfalz,Saarland","","","",""
"CDU/CSU","2016","Baden-Wuerttemberg","","","",""
"CDU/CSU","2016","Bayern","","","",""
"CDU/CSU","2016","Saarland","","","",""
"CDU/CSU","2016","Berlin","","","",""
"CDU/CSU","2016","Brandenburg","","","",""
"CDU/CSU","2016","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","2016","Sachsen","","","",""
"CDU/CSU","2016","Sachsen-Anhalt","","","",""
"CDU/CSU","2016","Thueringen","","","",""
"CDU/FDP","2016","Schleswig-Holstein","","","",""
"CDU/FDP","2016","Hamburg","","","",""
"CDU/FDP","2016","Niedersachsen","","","",""
"CDU/FDP","2016","Bremen","","","",""
"CDU/FDP","2016","Nordrhein-Westfalen","","","",""
"CDU/FDP","2016","Hessen","","","",""
"CDU/FDP","2016","Rheinland-Pfalz,Saarland","","","",""
"CDU/FDP","2016","Baden-Wuerttemberg","","","",""
"CDU/FDP","2016","Bayern","","","",""
"CDU/FDP","2016","Saarland","","","",""
"CDU/FDP","2016","Berlin","","","",""
"CDU/FDP","2016","Brandenburg","","","",""
"CDU/FDP","2016","Mecklenburg-Vorpommern","","","",""
"CDU/FDP","2016","Sachsen","","","",""
"CDU/FDP","2016","Sachsen-Anhalt","","","",""
"CDU/FDP","2016","Thueringen","","","",""
"CDU/Buendnis90/Gruene","2016","Schleswig-Holstein","","","",""
"CDU/Buendnis90/Gruene","2016","Hamburg","","","",""
"CDU/Buendnis90/Gruene","2016","Niedersachsen","","","",""
"CDU/Buendnis90/Gruene","2016","Bremen","","","",""
"CDU/Buendnis90/Gruene","2016","Nordrhein-Westfalen","","","",""
"CDU/Buendnis90/Gruene","2016","Hessen","","","",""
"CDU/Buendnis90/Gruene","2016","Rheinland-Pfalz,Saarland","","","",""
"CDU/Buendnis90/Gruene","2016","Baden-Wuerttemberg","","","",""
"CDU/Buendnis90/Gruene","2016","Bayern","","","",""
"CDU/Buendnis90/Gruene","2016","Saarland","","","",""
"CDU/Buendnis90/Gruene","2016","Berlin","","","",""
"CDU/Buendnis90/Gruene","2016","Brandenburg","","","",""
"CDU/Buendnis90/Gruene","2016","Mecklenburg-Vorpommern","","","",""
"CDU/Buendnis90/Gruene","2016","Sachsen","","","",""
"CDU/Buendnis90/Gruene","2016","Sachsen-Anhalt","","","",""
"CDU/Buendnis90/Gruene","2016","Thueringen","","","",""
"Buendnis90/Gruene/Die Linke","2016","Schleswig-Holstein","","","",""
"Buendnis90/Gruene/Die Linke","2016","Hamburg","","","",""
"Buendnis90/Gruene/Die Linke","2016","Niedersachsen","","","",""
"Buendnis90/Gruene/Die Linke","2016","Bremen","","","",""
"Buendnis90/Gruene/Die Linke","2016","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene/Die Linke","2016","Hessen","","","",""
"Buendnis90/Gruene/Die Linke","2016","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene/Die Linke","2016","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene/Die Linke","2016","Bayern","","","",""
"Buendnis90/Gruene/Die Linke","2016","Saarland","","","",""
"Buendnis90/Gruene/Die Linke","2016","Berlin","","","",""
"Buendnis90/Gruene/Die Linke","2016","Brandenburg","","","",""
"Buendnis90/Gruene/Die Linke","2016","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene/Die Linke","2016","Sachsen","","","",""
"Buendnis90/Gruene/Die Linke","2016","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene/Die Linke","2016","Thueringen","","","",""
"SPD/Die Linke","2016","Schleswig-Holstein","","","",""
"SPD/Die Linke","2016","Hamburg","","","",""
"SPD/Die Linke","2016","Niedersachsen","","","",""
"SPD/Die Linke","2016","Bremen","","","",""
"SPD/Die Linke","2016","Nordrhein-Westfalen","","","",""
"SPD/Die Linke","2016","Hessen","","","",""
"SPD/Die Linke","2016","Rheinland-Pfalz,Saarland","","","",""
"SPD/Die Linke","2016","Baden-Wuerttemberg","","","",""
"SPD/Die Linke","2016","Bayern","","","",""
"SPD/Die Linke","2016","Saarland","","","",""
"SPD/Die Linke","2016","Berlin","","","",""
"SPD/Die Linke","2016","Brandenburg","","","",""
"SPD/Die Linke","2016","Mecklenburg-Vorpommern","","","",""
"SPD/Die Linke","2016","Sachsen","","","",""
"SPD/Die Linke","2016","Sachsen-Anhalt","","","",""
"SPD/Die Linke","2016","Thueringen","","","",""
"Gruene/DVU(Rep/NPD)","2016","Schleswig-Holstein","","","",""
"Gruene/DVU(Rep/NPD)","2016","Hamburg","","","",""
"Gruene/DVU(Rep/NPD)","2016","Niedersachsen","","","",""
"Gruene/DVU(Rep/NPD)","2016","Bremen","","","",""
"Gruene/DVU(Rep/NPD)","2016","Nordrhein-Westfalen","","","",""
"Gruene/DVU(Rep/NPD)","2016","Hessen","","","",""
"Gruene/DVU(Rep/NPD)","2016","Rheinland-Pfalz,Saarland","","","",""
"Gruene/DVU(Rep/NPD)","2016","Baden-Wuerttemberg","","","",""
"Gruene/DVU(Rep/NPD)","2016","Bayern","","","",""
"Gruene/DVU(Rep/NPD)","2016","Saarland","","","",""
"Gruene/DVU(Rep/NPD)","2016","Berlin","","","",""
"Gruene/DVU(Rep/NPD)","2016","Brandenburg","","","",""
"Gruene/DVU(Rep/NPD)","2016","Mecklenburg-Vorpommern","","","",""
"Gruene/DVU(Rep/NPD)","2016","Sachsen","","","",""
"Gruene/DVU(Rep/NPD)","2016","Sachsen-Anhalt","","","",""
"Gruene/DVU(Rep/NPD)","2016","Thueringen","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Schleswig-Holstein","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Hamburg","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Niedersachsen","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Bremen","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Nordrhein-Westfalen","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Hessen","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Rheinland-Pfalz,Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Baden-Wuerttemberg","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Bayern","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Berlin","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Brandenburg","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Mecklenburg-Vorpommern","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Sachsen","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Sachsen-Anhalt","","","",""
"Die Linke /DVU(Rep/NPD)","2016","Thueringen","","","",""
"CDU/Die Linke","2016","Schleswig-Holstein","","","",""
"CDU/Die Linke","2016","Hamburg","","","",""
"CDU/Die Linke","2016","Niedersachsen","","","",""
"CDU/Die Linke","2016","Bremen","","","",""
"CDU/Die Linke","2016","Nordrhein-Westfalen","","","",""
"CDU/Die Linke","2016","Hessen","","","",""
"CDU/Die Linke","2016","Rheinland-Pfalz,Saarland","","","",""
"CDU/Die Linke","2016","Baden-Wuerttemberg","","","",""
"CDU/Die Linke","2016","Bayern","","","",""
"CDU/Die Linke","2016","Saarland","","","",""
"CDU/Die Linke","2016","Berlin","","","",""
"CDU/Die Linke","2016","Brandenburg","","","",""
"CDU/Die Linke","2016","Mecklenburg-Vorpommern","","","",""
"CDU/Die Linke","2016","Sachsen","","","",""
"CDU/Die Linke","2016","Sachsen-Anhalt","","","",""
"CDU/Die Linke","2016","Thueringen","","","",""
"CDU/DVU(Rep/NPD)","2016","Schleswig-Holstein","","","",""
"CDU/DVU(Rep/NPD)","2016","Hamburg","","","",""
"CDU/DVU(Rep/NPD)","2016","Niedersachsen","","","",""
"CDU/DVU(Rep/NPD)","2016","Bremen","","","",""
"CDU/DVU(Rep/NPD)","2016","Nordrhein-Westfalen","","","",""
"CDU/DVU(Rep/NPD)","2016","Hessen","","","",""
"CDU/DVU(Rep/NPD)","2016","Rheinland-Pfalz,Saarland","","","",""
"CDU/DVU(Rep/NPD)","2016","Baden-Wuerttemberg","","","",""
"CDU/DVU(Rep/NPD)","2016","Bayern","","","",""
"CDU/DVU(Rep/NPD)","2016","Saarland","","","",""
"CDU/DVU(Rep/NPD)","2016","Berlin","","","",""
"CDU/DVU(Rep/NPD)","2016","Brandenburg","","","",""
"CDU/DVU(Rep/NPD)","2016","Mecklenburg-Vorpommern","","","",""
"CDU/DVU(Rep/NPD)","2016","Sachsen","","","",""
"CDU/DVU(Rep/NPD)","2016","Sachsen-Anhalt","","","",""
"CDU/DVU(Rep/NPD)","2016","Thueringen","","","",""
"CSU/FDP","2016","Schleswig-Holstein","","","",""
"CSU/FDP","2016","Hamburg","","","",""
"CSU/FDP","2016","Niedersachsen","","","",""
"CSU/FDP","2016","Bremen","","","",""
"CSU/FDP","2016","Nordrhein-Westfalen","","","",""
"CSU/FDP","2016","Hessen","","","",""
"CSU/FDP","2016","Rheinland-Pfalz,Saarland","","","",""
"CSU/FDP","2016","Baden-Wuerttemberg","","","",""
"CSU/FDP","2016","Bayern","","","",""
"CSU/FDP","2016","Saarland","","","",""
"CSU/FDP","2016","Berlin","","","",""
"CSU/FDP","2016","Brandenburg","","","",""
"CSU/FDP","2016","Mecklenburg-Vorpommern","","","",""
"CSU/FDP","2016","Sachsen","","","",""
"CSU/FDP","2016","Sachsen-Anhalt","","","",""
"CSU/FDP","2016","Thueringen","","","",""
"Gruene/FDP","2016","Schleswig-Holstein","","","",""
"Gruene/FDP","2016","Hamburg","","","",""
"Gruene/FDP","2016","Niedersachsen","","","",""
"Gruene/FDP","2016","Bremen","","","",""
"Gruene/FDP","2016","Nordrhein-Westfalen","","","",""
"Gruene/FDP","2016","Hessen","","","",""
"Gruene/FDP","2016","Rheinland-Pfalz,Saarland","","","",""
"Gruene/FDP","2016","Baden-Wuerttemberg","","","",""
"Gruene/FDP","2016","Bayern","","","",""
"Gruene/FDP","2016","Saarland","","","",""
"Gruene/FDP","2016","Berlin","","","",""
"Gruene/FDP","2016","Brandenburg","","","",""
"Gruene/FDP","2016","Mecklenburg-Vorpommern","","","",""
"Gruene/FDP","2016","Sachsen","","","",""
"Gruene/FDP","2016","Sachsen-Anhalt","","","",""
"Gruene/FDP","2016","Thueringen","","","",""
"FDP/Die Linke","2016","Schleswig-Holstein","","","",""
"FDP/Die Linke","2016","Hamburg","","","",""
"FDP/Die Linke","2016","Niedersachsen","","","",""
"FDP/Die Linke","2016","Bremen","","","",""
"FDP/Die Linke","2016","Nordrhein-Westfalen","","","",""
"FDP/Die Linke","2016","Hessen","","","",""
"FDP/Die Linke","2016","Rheinland-Pfalz,Saarland","","","",""
"FDP/Die Linke","2016","Baden-Wuerttemberg","","","",""
"FDP/Die Linke","2016","Bayern","","","",""
"FDP/Die Linke","2016","Saarland","","","",""
"FDP/Die Linke","2016","Berlin","","","",""
"FDP/Die Linke","2016","Brandenburg","","","",""
"FDP/Die Linke","2016","Mecklenburg-Vorpommern","","","",""
"FDP/Die Linke","2016","Sachsen","","","",""
"FDP/Die Linke","2016","Sachsen-Anhalt","","","",""
"FDP/Die Linke","2016","Thueringen","","","",""
"FDP/NPD","2016","Schleswig-Holstein","","","",""
"FDP/NPD","2016","Hamburg","","","",""
"FDP/NPD","2016","Niedersachsen","","","",""
"FDP/NPD","2016","Bremen","","","",""
