"plh0012_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"SPD/Buendnis90/Gruene","2002","66 und älter","","","",""
"SPD/CDU","2002","16-34 Jahre alt","","","",""
"SPD/CDU","2002","35-65 Jahre alt","","","",""
"SPD/CDU","2002","66 und älter","","","",""
"SPD/FDP","2002","16-34 Jahre alt","","","",""
"SPD/FDP","2002","35-65 Jahre alt","","","",""
"SPD/FDP","2002","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2002","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2002","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2002","66 und älter","","","",""
"CDU/CSU","2002","16-34 Jahre alt","","","",""
"CDU/CSU","2002","35-65 Jahre alt","32","0.00608521581285889","0.00419007238669415","0.00798035923902363"
"CDU/CSU","2002","66 und älter","","","",""
"CDU/FDP","2002","16-34 Jahre alt","","","",""
"CDU/FDP","2002","35-65 Jahre alt","","","",""
"CDU/FDP","2002","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2002","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2002","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2002","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2002","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2002","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2002","66 und älter","","","",""
"SPD/Die Linke","2002","16-34 Jahre alt","","","",""
"SPD/Die Linke","2002","35-65 Jahre alt","","","",""
"SPD/Die Linke","2002","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2002","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2002","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2002","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2002","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2002","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2002","66 und älter","","","",""
"CDU/Die Linke","2002","16-34 Jahre alt","","","",""
"CDU/Die Linke","2002","35-65 Jahre alt","","","",""
"CDU/Die Linke","2002","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2002","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2002","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2002","66 und älter","","","",""
"CSU/FDP","2002","16-34 Jahre alt","","","",""
"CSU/FDP","2002","35-65 Jahre alt","","","",""
"CSU/FDP","2002","66 und älter","","","",""
"Gruene/FDP","2002","16-34 Jahre alt","","","",""
"Gruene/FDP","2002","35-65 Jahre alt","","","",""
"Gruene/FDP","2002","66 und älter","","","",""
"FDP/Die Linke","2002","16-34 Jahre alt","","","",""
"FDP/Die Linke","2002","35-65 Jahre alt","","","",""
"FDP/Die Linke","2002","66 und älter","","","",""
"FDP/NPD","2002","16-34 Jahre alt","","","",""
"FDP/NPD","2002","35-65 Jahre alt","","","",""
"FDP/NPD","2002","66 und älter","","","",""
"Piratenpartei","2002","16-34 Jahre alt","","","",""
"Piratenpartei","2002","35-65 Jahre alt","","","",""
"Piratenpartei","2002","66 und älter","","","",""
"AfD","2002","16-34 Jahre alt","","","",""
"AfD","2002","35-65 Jahre alt","","","",""
"AfD","2002","66 und älter","","","",""
"CDU+/oder CSU/AfD","2002","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2002","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2002","66 und älter","","","",""
"SPD/AfD","2002","16-34 Jahre alt","","","",""
"SPD/AfD","2002","35-65 Jahre alt","","","",""
"SPD/AfD","2002","66 und älter","","","",""
"SPD","2003","16-34 Jahre alt","676","0.31167631161409","0.291955223728741","0.331397399499438"
"SPD","2003","35-65 Jahre alt","2423","0.397459331270846","0.385502575822374","0.409416086719319"
"SPD","2003","66 und älter","815","0.398564831894738","0.377757890527729","0.419371773261747"
"CDU","2003","16-34 Jahre alt","677","0.309483528085573","0.28980065901029","0.329166397160856"
"CDU","2003","35-65 Jahre alt","2231","0.33676548319221","0.325218430130404","0.348312536254017"
"CDU","2003","66 und älter","856","0.392432843249392","0.371681597953664","0.41318408854512"
"CSU","2003","16-34 Jahre alt","135","0.0554548911809459","0.0457102939552945","0.0651994884065973"
"CSU","2003","35-65 Jahre alt","462","0.0656762144356913","0.0596238290489021","0.0717285998224804"
"CSU","2003","66 und älter","206","0.101526317088077","0.0886910076701652","0.114361626505989"
"FDP","2003","16-34 Jahre alt","111","0.0549427084352647","0.0452405868348579","0.0646448300356715"
"FDP","2003","35-65 Jahre alt","252","0.0359571721741153","0.0314081846662948","0.0405061596819359"
"FDP","2003","66 und älter","61","0.0269705581046427","0.0200860597026754","0.0338550565066099"
"Buendnis90/Gruene","2003","16-34 Jahre alt","301","0.167185556523596","0.151298036367976","0.183073076679215"
"Buendnis90/Gruene","2003","35-65 Jahre alt","657","0.0981180964370281","0.0908499576982961","0.10538623517576"
"Buendnis90/Gruene","2003","66 und älter","43","0.0185767984037843","0.0128385685507215","0.0243150282568472"
"Die Linke","2003","16-34 Jahre alt","74","0.0309985306192887","0.023619226917309","0.0383778343212684"
"Die Linke","2003","35-65 Jahre alt","197","0.0239440505960933","0.0202088839514172","0.0276792172407694"
"Die Linke","2003","66 und älter","115","0.0438401314748237","0.0351392044564347","0.0525410584932127"
"NPD/Republikaner/Die Rechte","2003","16-34 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","2003","35-65 Jahre alt","36","0.0062868156735522","0.00435564923626613","0.00821798211083826"
"NPD/Republikaner/Die Rechte","2003","66 und älter","","","",""
"Andere","2003","16-34 Jahre alt","38","0.0208837391733294","0.0147953293987561","0.0269721489479027"
"Andere","2003","35-65 Jahre alt","45","0.00701959001270333","0.00497973157434633","0.00905944845106033"
"Andere","2003","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2003","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2003","35-65 Jahre alt","53","0.0118548319556261","0.00921040307160652","0.0144992608396457"
"SPD/Buendnis90/Gruene","2003","66 und älter","","","",""
"SPD/CDU","2003","16-34 Jahre alt","","","",""
"SPD/CDU","2003","35-65 Jahre alt","","","",""
"SPD/CDU","2003","66 und älter","","","",""
"SPD/FDP","2003","16-34 Jahre alt","","","",""
"SPD/FDP","2003","35-65 Jahre alt","","","",""
"SPD/FDP","2003","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2003","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2003","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2003","66 und älter","","","",""
"CDU/CSU","2003","16-34 Jahre alt","34","0.017702268906458","0.0120876711223315","0.0233168666905845"
"CDU/CSU","2003","35-65 Jahre alt","43","0.0109683912976409","0.0084236105591066","0.0135131720361752"
"CDU/CSU","2003","66 und älter","","","",""
"CDU/FDP","2003","16-34 Jahre alt","","","",""
"CDU/FDP","2003","35-65 Jahre alt","","","",""
"CDU/FDP","2003","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2003","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2003","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2003","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2003","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2003","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2003","66 und älter","","","",""
"SPD/Die Linke","2003","16-34 Jahre alt","","","",""
"SPD/Die Linke","2003","35-65 Jahre alt","","","",""
"SPD/Die Linke","2003","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2003","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2003","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2003","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2003","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2003","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2003","66 und älter","","","",""
"CDU/Die Linke","2003","16-34 Jahre alt","","","",""
"CDU/Die Linke","2003","35-65 Jahre alt","","","",""
"CDU/Die Linke","2003","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2003","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2003","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2003","66 und älter","","","",""
"CSU/FDP","2003","16-34 Jahre alt","","","",""
"CSU/FDP","2003","35-65 Jahre alt","","","",""
"CSU/FDP","2003","66 und älter","","","",""
"Gruene/FDP","2003","16-34 Jahre alt","","","",""
"Gruene/FDP","2003","35-65 Jahre alt","","","",""
"Gruene/FDP","2003","66 und älter","","","",""
"FDP/Die Linke","2003","16-34 Jahre alt","","","",""
"FDP/Die Linke","2003","35-65 Jahre alt","","","",""
"FDP/Die Linke","2003","66 und älter","","","",""
"FDP/NPD","2003","16-34 Jahre alt","","","",""
"FDP/NPD","2003","35-65 Jahre alt","","","",""
"FDP/NPD","2003","66 und älter","","","",""
"Piratenpartei","2003","16-34 Jahre alt","","","",""
"Piratenpartei","2003","35-65 Jahre alt","","","",""
"Piratenpartei","2003","66 und älter","","","",""
"AfD","2003","16-34 Jahre alt","","","",""
"AfD","2003","35-65 Jahre alt","","","",""
"AfD","2003","66 und älter","","","",""
"CDU+/oder CSU/AfD","2003","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2003","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2003","66 und älter","","","",""
"SPD/AfD","2003","16-34 Jahre alt","","","",""
"SPD/AfD","2003","35-65 Jahre alt","","","",""
"SPD/AfD","2003","66 und älter","","","",""
"SPD","2004","16-34 Jahre alt","531","0.308499414240481","0.286543724838207","0.330455103642755"
"SPD","2004","35-65 Jahre alt","1906","0.373248768279885","0.360373532909661","0.38612400365011"
"SPD","2004","66 und älter","661","0.357740405223063","0.336399614721778","0.379081195724349"
"CDU","2004","16-34 Jahre alt","534","0.315252692954697","0.293166635411155","0.337338750498239"
"CDU","2004","35-65 Jahre alt","1889","0.340369317169098","0.327755863583579","0.352982770754618"
"CDU","2004","66 und älter","811","0.411223790674409","0.389316662597747","0.43313091875107"
"CSU","2004","16-34 Jahre alt","126","0.072871005566606","0.0605151992143541","0.0852268119188579"
"CSU","2004","35-65 Jahre alt","423","0.0742023747835599","0.0672252687853361","0.0811794807817837"
"CSU","2004","66 und älter","198","0.110065419321118","0.0961314229767185","0.123999415665517"
"FDP","2004","16-34 Jahre alt","94","0.0591638677807205","0.0479486192201719","0.0703791163412691"
"FDP","2004","35-65 Jahre alt","222","0.0339515659553776","0.0291305591684361","0.0387725727423191"
"FDP","2004","66 und älter","67","0.0343931819359734","0.0262796949291194","0.0425066689428273"
"Buendnis90/Gruene","2004","16-34 Jahre alt","241","0.150298017482725","0.133310357016739","0.167285677948712"
"Buendnis90/Gruene","2004","35-65 Jahre alt","583","0.103880037512207","0.0957581398629239","0.112001935161491"
"Buendnis90/Gruene","2004","66 und älter","54","0.023219400224161","0.016514455281518","0.0299243451668041"
"Die Linke","2004","16-34 Jahre alt","69","0.035761786139083","0.0269345366647897","0.0445890356133762"
"Die Linke","2004","35-65 Jahre alt","227","0.036207922948995","0.0312351129103094","0.0411807329876806"
"Die Linke","2004","66 und älter","123","0.0493572984649921","0.0397133350484113","0.0590012618815729"
"NPD/Republikaner/Die Rechte","2004","16-34 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","2004","35-65 Jahre alt","38","0.00927989022297259","0.00672745166864489","0.0118323287773003"
"NPD/Republikaner/Die Rechte","2004","66 und älter","","","",""
"Andere","2004","16-34 Jahre alt","","","",""
"Andere","2004","35-65 Jahre alt","58","0.0115458452892912","0.00870204221174255","0.0143896483668398"
"Andere","2004","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2004","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2004","35-65 Jahre alt","32","0.0068190025129237","0.00462830198234536","0.00900970304350203"
"SPD/Buendnis90/Gruene","2004","66 und älter","","","",""
"SPD/CDU","2004","16-34 Jahre alt","","","",""
"SPD/CDU","2004","35-65 Jahre alt","","","",""
"SPD/CDU","2004","66 und älter","","","",""
"SPD/FDP","2004","16-34 Jahre alt","","","",""
"SPD/FDP","2004","35-65 Jahre alt","","","",""
"SPD/FDP","2004","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2004","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2004","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2004","66 und älter","","","",""
"CDU/CSU","2004","16-34 Jahre alt","","","",""
"CDU/CSU","2004","35-65 Jahre alt","","","",""
"CDU/CSU","2004","66 und älter","","","",""
"CDU/FDP","2004","16-34 Jahre alt","","","",""
"CDU/FDP","2004","35-65 Jahre alt","","","",""
"CDU/FDP","2004","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2004","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2004","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2004","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2004","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2004","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2004","66 und älter","","","",""
"SPD/Die Linke","2004","16-34 Jahre alt","","","",""
"SPD/Die Linke","2004","35-65 Jahre alt","","","",""
"SPD/Die Linke","2004","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2004","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2004","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2004","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2004","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2004","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2004","66 und älter","","","",""
"CDU/Die Linke","2004","16-34 Jahre alt","","","",""
"CDU/Die Linke","2004","35-65 Jahre alt","","","",""
"CDU/Die Linke","2004","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2004","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2004","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2004","66 und älter","","","",""
"CSU/FDP","2004","16-34 Jahre alt","","","",""
"CSU/FDP","2004","35-65 Jahre alt","","","",""
"CSU/FDP","2004","66 und älter","","","",""
"Gruene/FDP","2004","16-34 Jahre alt","","","",""
"Gruene/FDP","2004","35-65 Jahre alt","","","",""
"Gruene/FDP","2004","66 und älter","","","",""
"FDP/Die Linke","2004","16-34 Jahre alt","","","",""
"FDP/Die Linke","2004","35-65 Jahre alt","","","",""
"FDP/Die Linke","2004","66 und älter","","","",""
"FDP/NPD","2004","16-34 Jahre alt","","","",""
"FDP/NPD","2004","35-65 Jahre alt","","","",""
"FDP/NPD","2004","66 und älter","","","",""
"Piratenpartei","2004","16-34 Jahre alt","","","",""
"Piratenpartei","2004","35-65 Jahre alt","","","",""
"Piratenpartei","2004","66 und älter","","","",""
"AfD","2004","16-34 Jahre alt","","","",""
"AfD","2004","35-65 Jahre alt","","","",""
"AfD","2004","66 und älter","","","",""
"CDU+/oder CSU/AfD","2004","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2004","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2004","66 und älter","","","",""
"SPD/AfD","2004","16-34 Jahre alt","","","",""
"SPD/AfD","2004","35-65 Jahre alt","","","",""
"SPD/AfD","2004","66 und älter","","","",""
"SPD","2005","16-34 Jahre alt","534","0.323669051257801","0.300990284709618","0.346347817805985"
"SPD","2005","35-65 Jahre alt","1962","0.386442686492156","0.373345713094687","0.399539659889626"
"SPD","2005","66 und älter","801","0.387225392988863","0.366668602335734","0.407782183641993"
"CDU","2005","16-34 Jahre alt","447","0.253284357314986","0.232204337168337","0.274364377461635"
"CDU","2005","35-65 Jahre alt","1732","0.310006594229308","0.297566926892406","0.322446261566211"
"CDU","2005","66 und älter","854","0.40171187056829","0.38102305899635","0.42240068214023"
"CSU","2005","16-34 Jahre alt","94","0.0654393538121393","0.0534522999103113","0.0774264077139673"
"CSU","2005","35-65 Jahre alt","372","0.0688921198143779","0.0620799478019119","0.0757042918268439"
"CSU","2005","66 und älter","207","0.104340643259555","0.0914397076683525","0.117241578850758"
"FDP","2005","16-34 Jahre alt","96","0.0574591796887405","0.0461789223523383","0.0687394370251428"
"FDP","2005","35-65 Jahre alt","217","0.034036165178557","0.0291591784331165","0.0389131519239975"
"FDP","2005","66 und älter","72","0.0269713490153135","0.0201347962970051","0.0338079017336218"
"Buendnis90/Gruene","2005","16-34 Jahre alt","266","0.190605647259292","0.171566952134515","0.20964434238407"
"Buendnis90/Gruene","2005","35-65 Jahre alt","588","0.11253515319333","0.104035122119622","0.121035184267037"
"Buendnis90/Gruene","2005","66 und älter","48","0.0188610093580326","0.0131202313774839","0.0246017873385814"
"Die Linke","2005","16-34 Jahre alt","71","0.0356230829127503","0.0266389045217037","0.0446072613037968"
"Die Linke","2005","35-65 Jahre alt","230","0.0374233763006566","0.0323184442115484","0.0425283083897648"
"Die Linke","2005","66 und älter","136","0.0454790579379434","0.0366863736595794","0.0542717422163074"
"NPD/Republikaner/Die Rechte","2005","16-34 Jahre alt","65","0.0462536423166515","0.0360729191678996","0.0564343654654034"
"NPD/Republikaner/Die Rechte","2005","35-65 Jahre alt","57","0.0169100596362621","0.0134421320040845","0.0203779872684397"
"NPD/Republikaner/Die Rechte","2005","66 und älter","","","",""
"Andere","2005","16-34 Jahre alt","","","",""
"Andere","2005","35-65 Jahre alt","59","0.0149146318017467","0.0116544333798104","0.018174830223683"
"Andere","2005","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2005","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2005","35-65 Jahre alt","45","0.00889007004212502","0.00636534355964212","0.0114147965246079"
"SPD/Buendnis90/Gruene","2005","66 und älter","","","",""
"SPD/CDU","2005","16-34 Jahre alt","","","",""
"SPD/CDU","2005","35-65 Jahre alt","","","",""
"SPD/CDU","2005","66 und älter","","","",""
"SPD/FDP","2005","16-34 Jahre alt","","","",""
"SPD/FDP","2005","35-65 Jahre alt","","","",""
"SPD/FDP","2005","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2005","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2005","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2005","66 und älter","","","",""
"CDU/CSU","2005","16-34 Jahre alt","","","",""
"CDU/CSU","2005","35-65 Jahre alt","","","",""
"CDU/CSU","2005","66 und älter","","","",""
"CDU/FDP","2005","16-34 Jahre alt","","","",""
"CDU/FDP","2005","35-65 Jahre alt","","","",""
"CDU/FDP","2005","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2005","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2005","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2005","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2005","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2005","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2005","66 und älter","","","",""
"SPD/Die Linke","2005","16-34 Jahre alt","","","",""
"SPD/Die Linke","2005","35-65 Jahre alt","","","",""
"SPD/Die Linke","2005","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2005","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2005","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2005","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2005","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2005","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2005","66 und älter","","","",""
"CDU/Die Linke","2005","16-34 Jahre alt","","","",""
"CDU/Die Linke","2005","35-65 Jahre alt","","","",""
"CDU/Die Linke","2005","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2005","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2005","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2005","66 und älter","","","",""
"CSU/FDP","2005","16-34 Jahre alt","","","",""
"CSU/FDP","2005","35-65 Jahre alt","","","",""
"CSU/FDP","2005","66 und älter","","","",""
"Gruene/FDP","2005","16-34 Jahre alt","","","",""
"Gruene/FDP","2005","35-65 Jahre alt","","","",""
"Gruene/FDP","2005","66 und älter","","","",""
"FDP/Die Linke","2005","16-34 Jahre alt","","","",""
"FDP/Die Linke","2005","35-65 Jahre alt","","","",""
"FDP/Die Linke","2005","66 und älter","","","",""
"FDP/NPD","2005","16-34 Jahre alt","","","",""
"FDP/NPD","2005","35-65 Jahre alt","","","",""
"FDP/NPD","2005","66 und älter","","","",""
"Piratenpartei","2005","16-34 Jahre alt","","","",""
"Piratenpartei","2005","35-65 Jahre alt","","","",""
"Piratenpartei","2005","66 und älter","","","",""
"AfD","2005","16-34 Jahre alt","","","",""
"AfD","2005","35-65 Jahre alt","","","",""
"AfD","2005","66 und älter","","","",""
"CDU+/oder CSU/AfD","2005","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2005","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2005","66 und älter","","","",""
"SPD/AfD","2005","16-34 Jahre alt","","","",""
"SPD/AfD","2005","35-65 Jahre alt","","","",""
"SPD/AfD","2005","66 und älter","","","",""
"SPD","2006","16-34 Jahre alt","684","0.381566660989034","0.359555504825654","0.403577817152414"
"SPD","2006","35-65 Jahre alt","2214","0.370548156196923","0.358470107722543","0.382626204671303"
"SPD","2006","66 und älter","913","0.388624059545023","0.369455419186076","0.407792699903969"
"CDU","2006","16-34 Jahre alt","487","0.247969254928262","0.228402089628031","0.267536420228493"
"CDU","2006","35-65 Jahre alt","2043","0.315744538000894","0.304120146061604","0.327368929940183"
"CDU","2006","66 und älter","1031","0.404763682084647","0.385460994794851","0.424066369374442"
"CSU","2006","16-34 Jahre alt","101","0.0462614250867516","0.0367436513756237","0.0557791987978794"
"CSU","2006","35-65 Jahre alt","404","0.0627965472960858","0.056729491236602","0.0688636033555697"
"CSU","2006","66 und älter","215","0.0963381526373126","0.0847350422039291","0.107941263070696"
"FDP","2006","16-34 Jahre alt","112","0.0665028787886383","0.0552130355550059","0.0777927220222707"
"FDP","2006","35-65 Jahre alt","295","0.0437636275039","0.0386476047084776","0.0488796502993223"
"FDP","2006","66 und älter","86","0.0327438316511882","0.025745286019269","0.0397423772831073"
"Buendnis90/Gruene","2006","16-34 Jahre alt","261","0.142100677854194","0.126279914500806","0.157921441207582"
"Buendnis90/Gruene","2006","35-65 Jahre alt","630","0.101396552827326","0.0938475633432893","0.108945542311364"
"Buendnis90/Gruene","2006","66 und älter","51","0.0159904893097472","0.011057583534512","0.0209233950849823"
"Die Linke","2006","16-34 Jahre alt","93","0.0452679189508542","0.0358479988292084","0.0546878390725"
"Die Linke","2006","35-65 Jahre alt","363","0.0596174686641552","0.0536959619297798","0.0655389753985305"
"Die Linke","2006","66 und älter","160","0.0511181139830384","0.0424571589389543","0.0597790690271225"
"NPD/Republikaner/Die Rechte","2006","16-34 Jahre alt","66","0.038854765152728","0.0300983196319402","0.0476112106735159"
"NPD/Republikaner/Die Rechte","2006","35-65 Jahre alt","62","0.0166434372285269","0.0134440249555306","0.0198428495015233"
"NPD/Republikaner/Die Rechte","2006","66 und älter","","","",""
"Andere","2006","16-34 Jahre alt","","","",""
"Andere","2006","35-65 Jahre alt","57","0.00988183410115105","0.0074080859730283","0.0123555822292738"
"Andere","2006","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2006","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2006","35-65 Jahre alt","34","0.00930724924860415","0.00690580034874215","0.0117086981484662"
"SPD/Buendnis90/Gruene","2006","66 und älter","","","",""
"SPD/CDU","2006","16-34 Jahre alt","","","",""
"SPD/CDU","2006","35-65 Jahre alt","","","",""
"SPD/CDU","2006","66 und älter","","","",""
"SPD/FDP","2006","16-34 Jahre alt","","","",""
"SPD/FDP","2006","35-65 Jahre alt","","","",""
"SPD/FDP","2006","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2006","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2006","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2006","66 und älter","","","",""
"CDU/CSU","2006","16-34 Jahre alt","","","",""
"CDU/CSU","2006","35-65 Jahre alt","","","",""
"CDU/CSU","2006","66 und älter","","","",""
"CDU/FDP","2006","16-34 Jahre alt","","","",""
"CDU/FDP","2006","35-65 Jahre alt","","","",""
"CDU/FDP","2006","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2006","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2006","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2006","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2006","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2006","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2006","66 und älter","","","",""
"SPD/Die Linke","2006","16-34 Jahre alt","","","",""
"SPD/Die Linke","2006","35-65 Jahre alt","","","",""
"SPD/Die Linke","2006","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2006","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2006","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2006","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2006","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2006","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2006","66 und älter","","","",""
"CDU/Die Linke","2006","16-34 Jahre alt","","","",""
"CDU/Die Linke","2006","35-65 Jahre alt","","","",""
"CDU/Die Linke","2006","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2006","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2006","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2006","66 und älter","","","",""
"CSU/FDP","2006","16-34 Jahre alt","","","",""
"CSU/FDP","2006","35-65 Jahre alt","","","",""
"CSU/FDP","2006","66 und älter","","","",""
"Gruene/FDP","2006","16-34 Jahre alt","","","",""
"Gruene/FDP","2006","35-65 Jahre alt","","","",""
"Gruene/FDP","2006","66 und älter","","","",""
"FDP/Die Linke","2006","16-34 Jahre alt","","","",""
"FDP/Die Linke","2006","35-65 Jahre alt","","","",""
"FDP/Die Linke","2006","66 und älter","","","",""
"FDP/NPD","2006","16-34 Jahre alt","","","",""
"FDP/NPD","2006","35-65 Jahre alt","","","",""
"FDP/NPD","2006","66 und älter","","","",""
"Piratenpartei","2006","16-34 Jahre alt","","","",""
"Piratenpartei","2006","35-65 Jahre alt","","","",""
"Piratenpartei","2006","66 und älter","","","",""
"AfD","2006","16-34 Jahre alt","","","",""
"AfD","2006","35-65 Jahre alt","","","",""
"AfD","2006","66 und älter","","","",""
"CDU+/oder CSU/AfD","2006","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2006","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2006","66 und älter","","","",""
"SPD/AfD","2006","16-34 Jahre alt","","","",""
"SPD/AfD","2006","35-65 Jahre alt","","","",""
"SPD/AfD","2006","66 und älter","","","",""
"SPD","2007","16-34 Jahre alt","518","0.332452755414665","0.308862932507259","0.356042578322072"
