"plh0012_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Buendnis90/Gruene","2003","Realschulabschluss","181","0.0733407353692349","0.0633374256007631","0.0833440451377068"
"Buendnis90/Gruene","2003","(Fach-)Abitur","210","0.195219676197264","0.17348850500796","0.216950847386569"
"Buendnis90/Gruene","2003","AkademikerInnen","458","0.171315655329431","0.157327105321011","0.185304205337851"
"Die Linke","2003","(noch) kein Abschluss","","","",""
"Die Linke","2003","Hauptschulabschluss","79","0.0171790371962217","0.0129717033499171","0.0213863710425263"
"Die Linke","2003","Realschulabschluss","85","0.0310789379718238","0.024420255053714","0.0377376208899335"
"Die Linke","2003","(Fach-)Abitur","36","0.0201635447642812","0.0124572981569061","0.0278697913716562"
"Die Linke","2003","AkademikerInnen","175","0.0641923371327488","0.05509290062192","0.0732917736435775"
"NPD/Republikaner/Die Rechte","2003","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2003","Hauptschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","2003","Realschulabschluss","32","0.0132408637339307","0.00885480152009764","0.0176269259477637"
"NPD/Republikaner/Die Rechte","2003","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2003","AkademikerInnen","","","",""
"Andere","2003","(noch) kein Abschluss","","","",""
"Andere","2003","Hauptschulabschluss","41","0.0110139285197975","0.00763455207251154","0.0143933049670835"
"Andere","2003","Realschulabschluss","","","",""
"Andere","2003","(Fach-)Abitur","","","",""
"Andere","2003","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","2003","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2003","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2003","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2003","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2003","AkademikerInnen","","","",""
"SPD/CDU","2003","(noch) kein Abschluss","","","",""
"SPD/CDU","2003","Hauptschulabschluss","","","",""
"SPD/CDU","2003","Realschulabschluss","","","",""
"SPD/CDU","2003","(Fach-)Abitur","","","",""
"SPD/CDU","2003","AkademikerInnen","","","",""
"SPD/FDP","2003","(noch) kein Abschluss","","","",""
"SPD/FDP","2003","Hauptschulabschluss","","","",""
"SPD/FDP","2003","Realschulabschluss","","","",""
"SPD/FDP","2003","(Fach-)Abitur","","","",""
"SPD/FDP","2003","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2003","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2003","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2003","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2003","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2003","AkademikerInnen","","","",""
"CDU/CSU","2003","(noch) kein Abschluss","","","",""
"CDU/CSU","2003","Hauptschulabschluss","","","",""
"CDU/CSU","2003","Realschulabschluss","","","",""
"CDU/CSU","2003","(Fach-)Abitur","","","",""
"CDU/CSU","2003","AkademikerInnen","","","",""
"CDU/FDP","2003","(noch) kein Abschluss","","","",""
"CDU/FDP","2003","Hauptschulabschluss","","","",""
"CDU/FDP","2003","Realschulabschluss","","","",""
"CDU/FDP","2003","(Fach-)Abitur","","","",""
"CDU/FDP","2003","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2003","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2003","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2003","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2003","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2003","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2003","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2003","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2003","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2003","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2003","AkademikerInnen","","","",""
"SPD/Die Linke","2003","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2003","Hauptschulabschluss","","","",""
"SPD/Die Linke","2003","Realschulabschluss","","","",""
"SPD/Die Linke","2003","(Fach-)Abitur","","","",""
"SPD/Die Linke","2003","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2003","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2003","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2003","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2003","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2003","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2003","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2003","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2003","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2003","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2003","AkademikerInnen","","","",""
"CDU/Die Linke","2003","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2003","Hauptschulabschluss","","","",""
"CDU/Die Linke","2003","Realschulabschluss","","","",""
"CDU/Die Linke","2003","(Fach-)Abitur","","","",""
"CDU/Die Linke","2003","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2003","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2003","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2003","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2003","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2003","AkademikerInnen","","","",""
"CSU/FDP","2003","(noch) kein Abschluss","","","",""
"CSU/FDP","2003","Hauptschulabschluss","","","",""
"CSU/FDP","2003","Realschulabschluss","","","",""
"CSU/FDP","2003","(Fach-)Abitur","","","",""
"CSU/FDP","2003","AkademikerInnen","","","",""
"Gruene/FDP","2003","(noch) kein Abschluss","","","",""
"Gruene/FDP","2003","Hauptschulabschluss","","","",""
"Gruene/FDP","2003","Realschulabschluss","","","",""
"Gruene/FDP","2003","(Fach-)Abitur","","","",""
"Gruene/FDP","2003","AkademikerInnen","","","",""
"FDP/Die Linke","2003","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2003","Hauptschulabschluss","","","",""
"FDP/Die Linke","2003","Realschulabschluss","","","",""
"FDP/Die Linke","2003","(Fach-)Abitur","","","",""
"FDP/Die Linke","2003","AkademikerInnen","","","",""
"FDP/NPD","2003","(noch) kein Abschluss","","","",""
"FDP/NPD","2003","Hauptschulabschluss","","","",""
"FDP/NPD","2003","Realschulabschluss","","","",""
"FDP/NPD","2003","(Fach-)Abitur","","","",""
"FDP/NPD","2003","AkademikerInnen","","","",""
"Piratenpartei","2003","(noch) kein Abschluss","","","",""
"Piratenpartei","2003","Hauptschulabschluss","","","",""
"Piratenpartei","2003","Realschulabschluss","","","",""
"Piratenpartei","2003","(Fach-)Abitur","","","",""
"Piratenpartei","2003","AkademikerInnen","","","",""
"AfD","2003","(noch) kein Abschluss","","","",""
"AfD","2003","Hauptschulabschluss","","","",""
"AfD","2003","Realschulabschluss","","","",""
"AfD","2003","(Fach-)Abitur","","","",""
"AfD","2003","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","2003","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2003","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2003","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2003","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2003","AkademikerInnen","","","",""
"SPD/AfD","2003","(noch) kein Abschluss","","","",""
"SPD/AfD","2003","Hauptschulabschluss","","","",""
"SPD/AfD","2003","Realschulabschluss","","","",""
"SPD/AfD","2003","(Fach-)Abitur","","","",""
"SPD/AfD","2003","AkademikerInnen","","","",""
"SPD","2004","(noch) kein Abschluss","71","0.391170372920187","0.325786284921191","0.456554460919183"
"SPD","2004","Hauptschulabschluss","1264","0.441181338554756","0.423345123870513","0.459017553238998"
"SPD","2004","Realschulabschluss","692","0.318966292389144","0.299269995367419","0.33866258941087"
"SPD","2004","(Fach-)Abitur","371","0.326578616420167","0.299138308132186","0.354018924708147"
"SPD","2004","AkademikerInnen","673","0.264846434397034","0.247580747555913","0.282112121238156"
"CDU","2004","(noch) kein Abschluss","66","0.342212957580311","0.278645903338831","0.40578001182179"
"CDU","2004","Hauptschulabschluss","1090","0.356323569617721","0.339120151199132","0.373526988036309"
"CDU","2004","Realschulabschluss","850","0.396939852263035","0.376263660445099","0.417616044080971"
"CDU","2004","(Fach-)Abitur","372","0.323431733032042","0.29606022102351","0.350803245040575"
"CDU","2004","AkademikerInnen","827","0.326191538057451","0.307847187715648","0.344535888399255"
"CSU","2004","(noch) kein Abschluss","","","",""
"CSU","2004","Hauptschulabschluss","313","0.0996224922162119","0.08886404252246","0.110380941909964"
"CSU","2004","Realschulabschluss","192","0.0960039691549173","0.0835543592926491","0.108453579017185"
"CSU","2004","(Fach-)Abitur","52","0.0445198267424515","0.0324517174356573","0.0565879360492457"
"CSU","2004","AkademikerInnen","173","0.0689910651727947","0.0590742753260809","0.0789078550195085"
"FDP","2004","(noch) kein Abschluss","","","",""
"FDP","2004","Hauptschulabschluss","64","0.0236778399217999","0.0182161594697912","0.0291395203738086"
"FDP","2004","Realschulabschluss","75","0.0260515204902534","0.0193200117236714","0.0327830292568354"
"FDP","2004","(Fach-)Abitur","69","0.0625454877368239","0.0483769589711065","0.0767140165025413"
"FDP","2004","AkademikerInnen","166","0.0685432416493282","0.0586563123313382","0.0784301709673182"
"Buendnis90/Gruene","2004","(noch) kein Abschluss","34","0.108414557156385","0.0667596194872772","0.150069494825494"
"Buendnis90/Gruene","2004","Hauptschulabschluss","65","0.0209381220520646","0.0157949315879183","0.0260813125162109"
"Buendnis90/Gruene","2004","Realschulabschluss","149","0.0703048660352659","0.0595007097619755","0.0811090223085563"
"Buendnis90/Gruene","2004","(Fach-)Abitur","187","0.183880059684324","0.161212958924802","0.206547160443845"
"Buendnis90/Gruene","2004","AkademikerInnen","426","0.178716855227089","0.163725980594459","0.193707729859718"
"Die Linke","2004","(noch) kein Abschluss","","","",""
"Die Linke","2004","Hauptschulabschluss","88","0.0253639360160349","0.019716019913365","0.0310118521187048"
"Die Linke","2004","Realschulabschluss","100","0.0430575303008723","0.0344793462833521","0.0516357143183926"
"Die Linke","2004","(Fach-)Abitur","34","0.0254288783525808","0.0162175548760013","0.0346402018291602"
"Die Linke","2004","AkademikerInnen","189","0.0727103875780273","0.0625501541091861","0.0828706210468685"
"NPD/Republikaner/Die Rechte","2004","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2004","Hauptschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","2004","Realschulabschluss","34","0.016135529631478","0.010810927800411","0.021460131462545"
"NPD/Republikaner/Die Rechte","2004","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2004","AkademikerInnen","","","",""
"Andere","2004","(noch) kein Abschluss","","","",""
"Andere","2004","Hauptschulabschluss","31","0.00932439665887549","0.00587188798957991","0.0127769053281711"
"Andere","2004","Realschulabschluss","","","",""
"Andere","2004","(Fach-)Abitur","","","",""
"Andere","2004","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","2004","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2004","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2004","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2004","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2004","AkademikerInnen","","","",""
"SPD/CDU","2004","(noch) kein Abschluss","","","",""
"SPD/CDU","2004","Hauptschulabschluss","","","",""
"SPD/CDU","2004","Realschulabschluss","","","",""
"SPD/CDU","2004","(Fach-)Abitur","","","",""
"SPD/CDU","2004","AkademikerInnen","","","",""
"SPD/FDP","2004","(noch) kein Abschluss","","","",""
"SPD/FDP","2004","Hauptschulabschluss","","","",""
"SPD/FDP","2004","Realschulabschluss","","","",""
"SPD/FDP","2004","(Fach-)Abitur","","","",""
"SPD/FDP","2004","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2004","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2004","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2004","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2004","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2004","AkademikerInnen","","","",""
"CDU/CSU","2004","(noch) kein Abschluss","","","",""
"CDU/CSU","2004","Hauptschulabschluss","","","",""
"CDU/CSU","2004","Realschulabschluss","","","",""
"CDU/CSU","2004","(Fach-)Abitur","","","",""
"CDU/CSU","2004","AkademikerInnen","","","",""
"CDU/FDP","2004","(noch) kein Abschluss","","","",""
"CDU/FDP","2004","Hauptschulabschluss","","","",""
"CDU/FDP","2004","Realschulabschluss","","","",""
"CDU/FDP","2004","(Fach-)Abitur","","","",""
"CDU/FDP","2004","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2004","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2004","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2004","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2004","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2004","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2004","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2004","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2004","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2004","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2004","AkademikerInnen","","","",""
"SPD/Die Linke","2004","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2004","Hauptschulabschluss","","","",""
"SPD/Die Linke","2004","Realschulabschluss","","","",""
"SPD/Die Linke","2004","(Fach-)Abitur","","","",""
"SPD/Die Linke","2004","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2004","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2004","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2004","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2004","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2004","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2004","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2004","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2004","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2004","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2004","AkademikerInnen","","","",""
"CDU/Die Linke","2004","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2004","Hauptschulabschluss","","","",""
"CDU/Die Linke","2004","Realschulabschluss","","","",""
"CDU/Die Linke","2004","(Fach-)Abitur","","","",""
"CDU/Die Linke","2004","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2004","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2004","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2004","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2004","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2004","AkademikerInnen","","","",""
"CSU/FDP","2004","(noch) kein Abschluss","","","",""
"CSU/FDP","2004","Hauptschulabschluss","","","",""
"CSU/FDP","2004","Realschulabschluss","","","",""
"CSU/FDP","2004","(Fach-)Abitur","","","",""
"CSU/FDP","2004","AkademikerInnen","","","",""
"Gruene/FDP","2004","(noch) kein Abschluss","","","",""
"Gruene/FDP","2004","Hauptschulabschluss","","","",""
"Gruene/FDP","2004","Realschulabschluss","","","",""
"Gruene/FDP","2004","(Fach-)Abitur","","","",""
"Gruene/FDP","2004","AkademikerInnen","","","",""
"FDP/Die Linke","2004","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2004","Hauptschulabschluss","","","",""
"FDP/Die Linke","2004","Realschulabschluss","","","",""
"FDP/Die Linke","2004","(Fach-)Abitur","","","",""
"FDP/Die Linke","2004","AkademikerInnen","","","",""
"FDP/NPD","2004","(noch) kein Abschluss","","","",""
"FDP/NPD","2004","Hauptschulabschluss","","","",""
"FDP/NPD","2004","Realschulabschluss","","","",""
"FDP/NPD","2004","(Fach-)Abitur","","","",""
"FDP/NPD","2004","AkademikerInnen","","","",""
"Piratenpartei","2004","(noch) kein Abschluss","","","",""
"Piratenpartei","2004","Hauptschulabschluss","","","",""
"Piratenpartei","2004","Realschulabschluss","","","",""
"Piratenpartei","2004","(Fach-)Abitur","","","",""
"Piratenpartei","2004","AkademikerInnen","","","",""
"AfD","2004","(noch) kein Abschluss","","","",""
"AfD","2004","Hauptschulabschluss","","","",""
"AfD","2004","Realschulabschluss","","","",""
"AfD","2004","(Fach-)Abitur","","","",""
"AfD","2004","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","2004","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2004","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2004","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2004","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2004","AkademikerInnen","","","",""
"SPD/AfD","2004","(noch) kein Abschluss","","","",""
"SPD/AfD","2004","Hauptschulabschluss","","","",""
"SPD/AfD","2004","Realschulabschluss","","","",""
"SPD/AfD","2004","(Fach-)Abitur","","","",""
"SPD/AfD","2004","AkademikerInnen","","","",""
"SPD","2005","(noch) kein Abschluss","77","0.420811216228658","0.356015039025794","0.485607393431523"
"SPD","2005","Hauptschulabschluss","1352","0.457886458029863","0.440111339677745","0.475661576381981"
"SPD","2005","Realschulabschluss","706","0.318482216281051","0.298645773104965","0.338318659457137"
"SPD","2005","(Fach-)Abitur","398","0.35535157902955","0.327395936262763","0.383307221796336"
"SPD","2005","AkademikerInnen","735","0.29616802135736","0.278370351938684","0.313965690776035"
"CDU","2005","(noch) kein Abschluss","59","0.219592024409949","0.165258886166308","0.273925162653589"
"CDU","2005","Hauptschulabschluss","1036","0.344652894449099","0.327697217590901","0.361608571307297"
"CDU","2005","Realschulabschluss","777","0.358843847517002","0.338420954047787","0.379266740986217"
"CDU","2005","(Fach-)Abitur","354","0.290067280411394","0.263561727776487","0.3165728330463"
"CDU","2005","AkademikerInnen","783","0.291208859158422","0.273498760194528","0.308918958122317"
"CSU","2005","(noch) kein Abschluss","","","",""
"CSU","2005","Hauptschulabschluss","279","0.0838058558257278","0.0739198830110995","0.0936918286403561"
"CSU","2005","Realschulabschluss","169","0.0967104742710032","0.0841260643518865","0.10929488419012"
"CSU","2005","(Fach-)Abitur","52","0.0506431899482124","0.0378359909524743","0.0634503889439505"
"CSU","2005","AkademikerInnen","154","0.0644607310052822","0.054887948757135","0.0740335132534293"
"FDP","2005","(noch) kein Abschluss","","","",""
"FDP","2005","Hauptschulabschluss","70","0.0223723555297671","0.0170960362664068","0.0276486747931274"
"FDP","2005","Realschulabschluss","83","0.0290096515960738","0.0218636793408249","0.0361556238513228"
"FDP","2005","(Fach-)Abitur","60","0.0535358583727182","0.0403880500730035","0.0666836666724329"
"FDP","2005","AkademikerInnen","158","0.0576130502419717","0.0485299392241762","0.0666961612597673"
"Buendnis90/Gruene","2005","(noch) kein Abschluss","38","0.109394363382877","0.0684272039673976","0.150361522798356"
"Buendnis90/Gruene","2005","Hauptschulabschluss","71","0.0262640248217638","0.020558577220738","0.0319694724227896"
"Buendnis90/Gruene","2005","Realschulabschluss","152","0.076864594386379","0.0655228857416124","0.0882063030311455"
"Buendnis90/Gruene","2005","(Fach-)Abitur","184","0.186488227370237","0.163737958834599","0.209238495905875"
"Buendnis90/Gruene","2005","AkademikerInnen","441","0.201107037302702","0.185482128614251","0.216731945991153"
"Die Linke","2005","(noch) kein Abschluss","","","",""
"Die Linke","2005","Hauptschulabschluss","90","0.0212525112965623","0.0161069953138603","0.0263980272792644"
"Die Linke","2005","Realschulabschluss","107","0.0478523152858044","0.0387639400787494","0.0569406904928595"
"Die Linke","2005","(Fach-)Abitur","39","0.0328800051475863","0.022464387822513","0.0432956224726597"
"Die Linke","2005","AkademikerInnen","188","0.0667062868632527","0.0569798872276491","0.0764326864988563"
"NPD/Republikaner/Die Rechte","2005","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2005","Hauptschulabschluss","47","0.0193391003780562","0.0144258823477209","0.0242523184083915"
"NPD/Republikaner/Die Rechte","2005","Realschulabschluss","63","0.0377954920459787","0.0296758607634109","0.0459151233285466"
"NPD/Republikaner/Die Rechte","2005","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2005","AkademikerInnen","","","",""
"Andere","2005","(noch) kein Abschluss","","","",""
"Andere","2005","Hauptschulabschluss","38","0.0132685943237321","0.00918633671735218","0.0173508519301121"
"Andere","2005","Realschulabschluss","","","",""
"Andere","2005","(Fach-)Abitur","","","",""
"Andere","2005","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","2005","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2005","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2005","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2005","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2005","AkademikerInnen","","","",""
"SPD/CDU","2005","(noch) kein Abschluss","","","",""
"SPD/CDU","2005","Hauptschulabschluss","","","",""
"SPD/CDU","2005","Realschulabschluss","","","",""
"SPD/CDU","2005","(Fach-)Abitur","","","",""
"SPD/CDU","2005","AkademikerInnen","","","",""
"SPD/FDP","2005","(noch) kein Abschluss","","","",""
"SPD/FDP","2005","Hauptschulabschluss","","","",""
"SPD/FDP","2005","Realschulabschluss","","","",""
"SPD/FDP","2005","(Fach-)Abitur","","","",""
"SPD/FDP","2005","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2005","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2005","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2005","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2005","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2005","AkademikerInnen","","","",""
"CDU/CSU","2005","(noch) kein Abschluss","","","",""
"CDU/CSU","2005","Hauptschulabschluss","","","",""
"CDU/CSU","2005","Realschulabschluss","","","",""
"CDU/CSU","2005","(Fach-)Abitur","","","",""
"CDU/CSU","2005","AkademikerInnen","","","",""
"CDU/FDP","2005","(noch) kein Abschluss","","","",""
"CDU/FDP","2005","Hauptschulabschluss","","","",""
"CDU/FDP","2005","Realschulabschluss","","","",""
"CDU/FDP","2005","(Fach-)Abitur","","","",""
"CDU/FDP","2005","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2005","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2005","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2005","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2005","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2005","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2005","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2005","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2005","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2005","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2005","AkademikerInnen","","","",""
"SPD/Die Linke","2005","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2005","Hauptschulabschluss","","","",""
"SPD/Die Linke","2005","Realschulabschluss","","","",""
"SPD/Die Linke","2005","(Fach-)Abitur","","","",""
"SPD/Die Linke","2005","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2005","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2005","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2005","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2005","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2005","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2005","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2005","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2005","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2005","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2005","AkademikerInnen","","","",""
"CDU/Die Linke","2005","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2005","Hauptschulabschluss","","","",""
"CDU/Die Linke","2005","Realschulabschluss","","","",""
"CDU/Die Linke","2005","(Fach-)Abitur","","","",""
"CDU/Die Linke","2005","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2005","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2005","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2005","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2005","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2005","AkademikerInnen","","","",""
"CSU/FDP","2005","(noch) kein Abschluss","","","",""
"CSU/FDP","2005","Hauptschulabschluss","","","",""
"CSU/FDP","2005","Realschulabschluss","","","",""
"CSU/FDP","2005","(Fach-)Abitur","","","",""
"CSU/FDP","2005","AkademikerInnen","","","",""
"Gruene/FDP","2005","(noch) kein Abschluss","","","",""
"Gruene/FDP","2005","Hauptschulabschluss","","","",""
"Gruene/FDP","2005","Realschulabschluss","","","",""
"Gruene/FDP","2005","(Fach-)Abitur","","","",""
"Gruene/FDP","2005","AkademikerInnen","","","",""
"FDP/Die Linke","2005","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2005","Hauptschulabschluss","","","",""
"FDP/Die Linke","2005","Realschulabschluss","","","",""
"FDP/Die Linke","2005","(Fach-)Abitur","","","",""
"FDP/Die Linke","2005","AkademikerInnen","","","",""
"FDP/NPD","2005","(noch) kein Abschluss","","","",""
"FDP/NPD","2005","Hauptschulabschluss","","","",""
"FDP/NPD","2005","Realschulabschluss","","","",""
"FDP/NPD","2005","(Fach-)Abitur","","","",""
"FDP/NPD","2005","AkademikerInnen","","","",""
"Piratenpartei","2005","(noch) kein Abschluss","","","",""
"Piratenpartei","2005","Hauptschulabschluss","","","",""
"Piratenpartei","2005","Realschulabschluss","","","",""
"Piratenpartei","2005","(Fach-)Abitur","","","",""
"Piratenpartei","2005","AkademikerInnen","","","",""
"AfD","2005","(noch) kein Abschluss","","","",""
"AfD","2005","Hauptschulabschluss","","","",""
"AfD","2005","Realschulabschluss","","","",""
"AfD","2005","(Fach-)Abitur","","","",""
"AfD","2005","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","2005","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2005","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2005","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2005","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2005","AkademikerInnen","","","",""
"SPD/AfD","2005","(noch) kein Abschluss","","","",""
"SPD/AfD","2005","Hauptschulabschluss","","","",""
"SPD/AfD","2005","Realschulabschluss","","","",""
"SPD/AfD","2005","(Fach-)Abitur","","","",""
