"plh0012_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"CDU","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1998","Bayern","Westdeutschland, alte Bundeslaender","58","0.0902553428559024","0.0695395939425217","0.110971091769283"
"CDU","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1998","Berlin","Westdeutschland, alte Bundeslaender","44","0.270185442240474","0.200052030826452","0.340318853654496"
"CDU","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","49","0.229523229351117","0.174452962680526","0.284593496021707"
"CDU","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","47","0.341708721867266","0.259544983931585","0.423872459802947"
"CDU","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1998","Sachsen","Ostdeutschland, neue Bundeslaender","112","0.331359865420912","0.28190549900964","0.380814231832184"
"CDU","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","67","0.302596879337509","0.241475606505369","0.363718152169648"
"CDU","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1998","Thueringen","Ostdeutschland, neue Bundeslaender","68","0.340522529807626","0.273140483196014","0.407904576419237"
"CSU","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Bayern","Westdeutschland, alte Bundeslaender","267","0.353918184705752","0.319348165637016","0.388488203774489"
"CSU","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","33","0.0303978570067734","0.0213036542182779","0.0394920597952689"
"FDP","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","44","0.0663817013648504","0.0467543037460547","0.086009098983646"
"Buendnis90/Gruene","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","119","0.0794832797852311","0.0651548005913784","0.0938117589790838"
"Buendnis90/Gruene","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Hessen","Westdeutschland, alte Bundeslaender","49","0.101553672816744","0.0723511033082151","0.130756242325274"
"Buendnis90/Gruene","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","79","0.114503658288285","0.090813311259","0.13819400531757"
"Buendnis90/Gruene","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Bayern","Westdeutschland, alte Bundeslaender","54","0.067414445484565","0.0492874741983144","0.0855414167708156"
"Buendnis90/Gruene","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Berlin","Westdeutschland, alte Bundeslaender","33","0.185334675015371","0.123964736691488","0.246704613339254"
"Buendnis90/Gruene","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Sachsen","Ostdeutschland, neue Bundeslaender","32","0.101521906010939","0.0697902968156076","0.133253515206271"
"Buendnis90/Gruene","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","48","0.221410231128568","0.167037985425939","0.275782476831197"
"Die Linke","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Sachsen","Ostdeutschland, neue Bundeslaender","62","0.173209391458667","0.13344979623076","0.212968986686574"
"Die Linke","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","37","0.177245210540909","0.126436205794006","0.228054215287811"
"Die Linke","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
