year,age_gr,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,30-45 y.,Saxony,Satisfactory,0.25400,145,570,0.21824,0.28977
2012,30-45 y.,Saxony,Poor,0.06669,37,570,0.04619,0.08719
2012,30-45 y.,Saxony-Anhalt,Very good,0.11928,33,290,0.08191,0.15665
2012,30-45 y.,Saxony-Anhalt,Good,0.45752,170,290,0.40008,0.51496
2012,30-45 y.,Saxony-Anhalt,Satisfactory,0.33634,87,290,0.28187,0.39081
2012,30-45 y.,Thuringa,Good,0.53214,174,269,0.47240,0.59188
2012,30-45 y.,Thuringa,Satisfactory,0.30255,95,269,0.24755,0.35755
2012,46-65 y.,Schleswig-Holstein,Good,0.35530,100,244,0.29512,0.41548
2012,46-65 y.,Schleswig-Holstein,Satisfactory,0.40505,103,244,0.34333,0.46678
2012,46-65 y.,Schleswig-Holstein,Poor,0.14041,41,244,0.09673,0.18410
2012,46-65 y.,Hamburg,Good,0.41383,53,90,0.31150,0.51615
2012,46-65 y.,Hamburg,Satisfactory,0.32855,37,90,0.23097,0.42613
2012,46-65 y.,Lower Saxony,Very good,0.04288,50,838,0.02916,0.05661
2012,46-65 y.,Lower Saxony,Good,0.36514,325,838,0.33252,0.39776
2012,46-65 y.,Lower Saxony,Satisfactory,0.35737,290,838,0.32490,0.38984
2012,46-65 y.,Lower Saxony,Poor,0.16977,128,838,0.14434,0.19521
2012,46-65 y.,Lower Saxony,Bad,0.05532,45,838,0.03984,0.07081
2012,46-65 y.,North Rhine-Westphalia,Very good,0.04982,105,1842,0.03988,0.05976
2012,46-65 y.,North Rhine-Westphalia,Good,0.34955,708,1842,0.32777,0.37133
2012,46-65 y.,North Rhine-Westphalia,Satisfactory,0.40633,692,1842,0.38390,0.42877
2012,46-65 y.,North Rhine-Westphalia,Poor,0.15629,260,1842,0.13970,0.17288
2012,46-65 y.,North Rhine-Westphalia,Bad,0.03740,77,1842,0.02873,0.04606
2012,46-65 y.,Hesse,Very good,0.05034,42,681,0.03391,0.06677
2012,46-65 y.,Hesse,Good,0.35151,261,681,0.31563,0.38740
2012,46-65 y.,Hesse,Satisfactory,0.41094,271,681,0.37396,0.44792
2012,46-65 y.,Hesse,Poor,0.15020,107,681,0.12334,0.17705
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Very good,0.08794,42,545,0.06414,0.11174
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.35642,219,545,0.31617,0.39667
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.36358,194,545,0.32316,0.40401
2012,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.15139,90,545,0.12127,0.18151
2012,46-65 y.,Baden-Wuerttemberg,Very good,0.06959,85,1097,0.05453,0.08466
2012,46-65 y.,Baden-Wuerttemberg,Good,0.39415,432,1097,0.36522,0.42308
2012,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.35533,395,1097,0.32700,0.38367
2012,46-65 y.,Baden-Wuerttemberg,Poor,0.14911,154,1097,0.12802,0.17020
2012,46-65 y.,Baden-Wuerttemberg,Bad,0.03182,31,1097,0.02143,0.04221
2012,46-65 y.,Bavaria,Very good,0.05780,105,1464,0.04584,0.06975
2012,46-65 y.,Bavaria,Good,0.36041,590,1464,0.33581,0.38501
2012,46-65 y.,Bavaria,Satisfactory,0.37559,519,1464,0.35078,0.40041
2012,46-65 y.,Bavaria,Poor,0.15090,192,1464,0.13256,0.16925
2012,46-65 y.,Bavaria,Bad,0.05300,58,1464,0.04152,0.06448
2012,46-65 y.,Berlin,Good,0.30869,125,317,0.25775,0.35962
2012,46-65 y.,Berlin,Satisfactory,0.36325,124,317,0.31022,0.41628
2012,46-65 y.,Berlin,Poor,0.22010,68,317,0.17442,0.26579
2012,46-65 y.,Brandenburg,Good,0.38776,163,381,0.33877,0.43675
2012,46-65 y.,Brandenburg,Satisfactory,0.36867,153,381,0.32016,0.41718
2012,46-65 y.,Brandenburg,Poor,0.13801,65,381,0.10333,0.17269
2012,46-65 y.,Mecklenburg-Western Pomerania,Good,0.33242,95,223,0.27045,0.39439
2012,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.45968,94,223,0.39412,0.52523
2012,46-65 y.,Mecklenburg-Western Pomerania,Poor,0.14737,34,223,0.10074,0.19400
2012,46-65 y.,Saxony,Good,0.36231,243,584,0.32329,0.40133
2012,46-65 y.,Saxony,Satisfactory,0.38627,239,584,0.34675,0.42579
2012,46-65 y.,Saxony,Poor,0.17151,102,584,0.14091,0.20211
2012,46-65 y.,Saxony-Anhalt,Good,0.34635,131,345,0.29607,0.39663
2012,46-65 y.,Saxony-Anhalt,Satisfactory,0.38091,143,345,0.32959,0.43223
2012,46-65 y.,Saxony-Anhalt,Poor,0.19833,71,345,0.15620,0.24047
2012,46-65 y.,Thuringa,Good,0.38834,156,354,0.33749,0.43918
2012,46-65 y.,Thuringa,Satisfactory,0.41139,147,354,0.36005,0.46272
2012,46-65 y.,Thuringa,Poor,0.13447,51,354,0.09888,0.17006
2012,66 and older,Schleswig-Holstein,Good,0.22187,47,165,0.15828,0.28546
2012,66 and older,Schleswig-Holstein,Satisfactory,0.42953,83,165,0.35377,0.50529
2012,66 and older,Schleswig-Holstein,Poor,0.19741,35,165,0.13649,0.25833
2012,66 and older,Hamburg,Good,0.35129,33,69,0.23782,0.46475
2012,66 and older,Hamburg,Satisfactory,0.36659,36,69,0.25205,0.48112
2012,66 and older,Lower Saxony,Good,0.23936,142,467,0.20061,0.27810
2012,66 and older,Lower Saxony,Satisfactory,0.42068,214,467,0.37586,0.46551
2012,66 and older,Lower Saxony,Poor,0.23071,111,467,0.19246,0.26897
2012,66 and older,North Rhine-Westphalia,Very good,0.04028,35,990,0.02803,0.05253
2012,66 and older,North Rhine-Westphalia,Good,0.25008,274,990,0.22309,0.27707
2012,66 and older,North Rhine-Westphalia,Satisfactory,0.39597,403,990,0.36549,0.42645
2012,66 and older,North Rhine-Westphalia,Poor,0.24148,213,990,0.21480,0.26815
2012,66 and older,North Rhine-Westphalia,Bad,0.07219,65,990,0.05606,0.08833
2012,66 and older,Hesse,Good,0.24322,75,271,0.19204,0.29439
2012,66 and older,Hesse,Satisfactory,0.40247,133,271,0.34397,0.46097
2012,66 and older,Hesse,Poor,0.23441,63,271,0.18388,0.28494
2012,66 and older,"Rhineland-Palatinate, Saarland",Good,0.25559,77,268,0.20327,0.30791
2012,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.44226,132,268,0.38269,0.50184
2012,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.21684,59,268,0.16741,0.26627
2012,66 and older,Baden-Wuerttemberg,Good,0.19774,132,565,0.16487,0.23061
2012,66 and older,Baden-Wuerttemberg,Satisfactory,0.45131,251,565,0.41024,0.49238
2012,66 and older,Baden-Wuerttemberg,Poor,0.25526,149,565,0.21928,0.29125
2012,66 and older,Baden-Wuerttemberg,Bad,0.06267,33,565,0.04267,0.08268
2012,66 and older,Bavaria,Very good,0.03363,36,800,0.02113,0.04613
2012,66 and older,Bavaria,Good,0.25842,223,800,0.22806,0.28877
2012,66 and older,Bavaria,Satisfactory,0.41619,328,800,0.38201,0.45037
2012,66 and older,Bavaria,Poor,0.22019,159,800,0.19146,0.24892
2012,66 and older,Bavaria,Bad,0.07058,54,800,0.05282,0.08834
2012,66 and older,Berlin,Good,0.17370,46,193,0.12011,0.22729
2012,66 and older,Berlin,Satisfactory,0.45721,100,193,0.38675,0.52768
2012,66 and older,Berlin,Poor,0.23956,47,193,0.17919,0.29994
2012,66 and older,Brandenburg,Good,0.22910,65,225,0.17406,0.28413
2012,66 and older,Brandenburg,Satisfactory,0.43323,99,225,0.36834,0.49812
2012,66 and older,Brandenburg,Poor,0.26846,61,225,0.21043,0.32650
2012,66 and older,Mecklenburg-Western Pomerania,Satisfactory,0.51247,61,96,0.41196,0.61299
2012,66 and older,Mecklenburg-Western Pomerania,Poor,0.29618,35,96,0.20437,0.38799
2012,66 and older,Saxony,Good,0.19503,83,341,0.15291,0.23715
2012,66 and older,Saxony,Satisfactory,0.43173,159,341,0.37908,0.48438
2012,66 and older,Saxony,Poor,0.29431,99,341,0.24587,0.34276
2012,66 and older,Saxony-Anhalt,Good,0.19935,41,185,0.14163,0.25708
2012,66 and older,Saxony-Anhalt,Satisfactory,0.44450,96,185,0.37270,0.51630
2012,66 and older,Saxony-Anhalt,Poor,0.25422,48,185,0.19131,0.31714
2012,66 and older,Thuringa,Good,0.21103,56,207,0.15531,0.26675
2012,66 and older,Thuringa,Satisfactory,0.44666,100,207,0.37877,0.51455
2012,66 and older,Thuringa,Poor,0.25094,51,207,0.19174,0.31015
2013,17-29 y.,Schleswig-Holstein,Very good,0.26901,62,202,0.20770,0.33031
2013,17-29 y.,Schleswig-Holstein,Good,0.47890,93,202,0.40984,0.54796
2013,17-29 y.,Schleswig-Holstein,Satisfactory,0.18703,47,202,0.13313,0.24094
2013,17-29 y.,Hamburg,Good,0.40996,43,43,0.26121,0.55870
2013,17-29 y.,Lower Saxony,Very good,0.26920,176,572,0.23282,0.30558
2013,17-29 y.,Lower Saxony,Good,0.44557,259,572,0.40480,0.48634
2013,17-29 y.,Lower Saxony,Satisfactory,0.19762,97,572,0.16496,0.23029
2013,17-29 y.,Lower Saxony,Poor,0.08153,40,572,0.05908,0.10397
2013,17-29 y.,North Rhine-Westphalia,Very good,0.25463,363,1223,0.23020,0.27905
2013,17-29 y.,North Rhine-Westphalia,Good,0.46885,557,1223,0.44087,0.49683
2013,17-29 y.,North Rhine-Westphalia,Satisfactory,0.21918,235,1223,0.19599,0.24238
2013,17-29 y.,North Rhine-Westphalia,Poor,0.04420,68,1223,0.03268,0.05572
2013,17-29 y.,Hesse,Very good,0.36293,137,371,0.31394,0.41193
2013,17-29 y.,Hesse,Good,0.42130,171,371,0.37099,0.47162
2013,17-29 y.,Hesse,Satisfactory,0.12625,63,371,0.09241,0.16009
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.26042,99,326,0.21270,0.30813
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.43013,168,326,0.37630,0.48396
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.26080,59,326,0.21307,0.30854
2013,17-29 y.,Baden-Wuerttemberg,Very good,0.33408,241,696,0.29901,0.36915
2013,17-29 y.,Baden-Wuerttemberg,Good,0.49352,308,696,0.45635,0.53069
2013,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.10389,106,696,0.08121,0.12658
2013,17-29 y.,Baden-Wuerttemberg,Poor,0.06027,41,696,0.04257,0.07796
2013,17-29 y.,Bavaria,Very good,0.27742,278,907,0.24827,0.30657
2013,17-29 y.,Bavaria,Good,0.50037,427,907,0.46781,0.53293
2013,17-29 y.,Bavaria,Satisfactory,0.17649,154,907,0.15167,0.20132
2013,17-29 y.,Bavaria,Poor,0.04295,48,907,0.02975,0.05615
2013,17-29 y.,Berlin,Very good,0.28528,69,185,0.22004,0.35053
2013,17-29 y.,Berlin,Good,0.38048,77,185,0.31033,0.45063
2013,17-29 y.,Berlin,Satisfactory,0.25256,39,185,0.18978,0.31534
2013,17-29 y.,Brandenburg,Very good,0.31748,43,116,0.23240,0.40256
2013,17-29 y.,Brandenburg,Good,0.41745,73,116,0.32732,0.50758
2013,17-29 y.,Mecklenburg-Western Pomerania,Good,0.53966,40,40,0.38323,0.69610
2013,17-29 y.,Saxony,Very good,0.17547,43,248,0.12803,0.22290
2013,17-29 y.,Saxony,Good,0.55662,151,248,0.49467,0.61858
2013,17-29 y.,Saxony,Satisfactory,0.21001,54,248,0.15921,0.26080
2013,17-29 y.,Saxony-Anhalt,Very good,0.30368,57,137,0.22640,0.38097
2013,17-29 y.,Saxony-Anhalt,Good,0.53615,80,137,0.45233,0.61996
2013,17-29 y.,Thuringa,Very good,0.24096,38,112,0.16140,0.32052
2013,17-29 y.,Thuringa,Good,0.47821,74,112,0.38529,0.57114
2013,30-45 y.,Schleswig-Holstein,Very good,0.10142,56,375,0.07083,0.13202
2013,30-45 y.,Schleswig-Holstein,Good,0.47687,171,375,0.42625,0.52749
2013,30-45 y.,Schleswig-Holstein,Satisfactory,0.28705,103,375,0.24121,0.33290
2013,30-45 y.,Schleswig-Holstein,Poor,0.10325,45,375,0.07241,0.13409
2013,30-45 y.,Hamburg,Very good,0.16408,42,184,0.11042,0.21774
2013,30-45 y.,Hamburg,Good,0.49442,106,184,0.42198,0.56686
2013,30-45 y.,Hamburg,Satisfactory,0.19866,36,184,0.14085,0.25647
2013,30-45 y.,Lower Saxony,Very good,0.11287,120,908,0.09228,0.13347
2013,30-45 y.,Lower Saxony,Good,0.49005,430,908,0.45751,0.52258
2013,30-45 y.,Lower Saxony,Satisfactory,0.25721,244,908,0.22876,0.28566
2013,30-45 y.,Lower Saxony,Poor,0.10801,114,908,0.08781,0.12821
2013,30-45 y.,Bremen,Satisfactory,0.43107,37,37,0.26930,0.59284
2013,30-45 y.,North Rhine-Westphalia,Very good,0.12094,295,2237,0.10742,0.13445
2013,30-45 y.,North Rhine-Westphalia,Good,0.48207,1066,2237,0.46136,0.50279
2013,30-45 y.,North Rhine-Westphalia,Satisfactory,0.26875,572,2237,0.25037,0.28712
2013,30-45 y.,North Rhine-Westphalia,Poor,0.10581,252,2237,0.09306,0.11856
2013,30-45 y.,North Rhine-Westphalia,Bad,0.02229,52,2237,0.01617,0.02841
2013,30-45 y.,Hesse,Very good,0.12177,110,734,0.09809,0.14544
2013,30-45 y.,Hesse,Good,0.48874,354,734,0.45255,0.52493
2013,30-45 y.,Hesse,Satisfactory,0.26204,195,734,0.23021,0.29388
2013,30-45 y.,Hesse,Poor,0.09375,75,734,0.07264,0.11485
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Very good,0.09516,57,552,0.07066,0.11966
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.47381,288,552,0.43212,0.51550
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.28888,159,552,0.25103,0.32672
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Poor,0.10173,48,552,0.07649,0.12697
2013,30-45 y.,Baden-Wuerttemberg,Very good,0.20890,263,1379,0.18743,0.23036
2013,30-45 y.,Baden-Wuerttemberg,Good,0.44922,675,1379,0.42295,0.47548
2013,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.24128,325,1379,0.21869,0.26388
2013,30-45 y.,Baden-Wuerttemberg,Poor,0.07994,116,1379,0.06562,0.09426
2013,30-45 y.,Bavaria,Very good,0.17530,301,1655,0.15698,0.19362
2013,30-45 y.,Bavaria,Good,0.49373,791,1655,0.46963,0.51782
2013,30-45 y.,Bavaria,Satisfactory,0.22984,414,1655,0.20956,0.25011
2013,30-45 y.,Bavaria,Poor,0.08365,149,1655,0.07031,0.09699
2013,30-45 y.,Berlin,Very good,0.17128,63,378,0.13324,0.20931
2013,30-45 y.,Berlin,Good,0.46393,181,378,0.41359,0.51427
2013,30-45 y.,Berlin,Satisfactory,0.21863,89,378,0.17690,0.26035
2013,30-45 y.,Berlin,Poor,0.10701,45,378,0.07581,0.13821
2013,30-45 y.,Brandenburg,Very good,0.10550,32,270,0.06879,0.14221
2013,30-45 y.,Brandenburg,Good,0.57900,163,270,0.52000,0.63800
2013,30-45 y.,Brandenburg,Satisfactory,0.23112,75,270,0.18075,0.28150
2013,30-45 y.,Mecklenburg-Western Pomerania,Good,0.55933,87,148,0.47907,0.63959
2013,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.30832,61,148,0.23367,0.38298
2013,30-45 y.,Saxony,Very good,0.11309,71,569,0.08705,0.13914
2013,30-45 y.,Saxony,Good,0.45865,287,569,0.41767,0.49963
2013,30-45 y.,Saxony,Satisfactory,0.32830,163,569,0.28968,0.36692
2013,30-45 y.,Saxony,Poor,0.07665,48,569,0.05477,0.09853
2013,30-45 y.,Saxony-Anhalt,Very good,0.20470,43,338,0.16162,0.24778
2013,30-45 y.,Saxony-Anhalt,Good,0.42598,157,338,0.37319,0.47878
2013,30-45 y.,Saxony-Anhalt,Satisfactory,0.26797,100,338,0.22069,0.31526
2013,30-45 y.,Saxony-Anhalt,Poor,0.08013,38,338,0.05114,0.10911
2013,30-45 y.,Thuringa,Very good,0.14706,36,279,0.10543,0.18869
2013,30-45 y.,Thuringa,Good,0.46798,156,279,0.40932,0.52663
2013,30-45 y.,Thuringa,Satisfactory,0.29151,87,279,0.23809,0.34494
2013,46-65 y.,Schleswig-Holstein,Good,0.43743,132,280,0.37922,0.49564
2013,46-65 y.,Schleswig-Holstein,Satisfactory,0.30409,96,280,0.25011,0.35807
2013,46-65 y.,Schleswig-Holstein,Poor,0.18743,52,280,0.14164,0.23322
2013,46-65 y.,Hamburg,Good,0.35956,68,113,0.27069,0.44844
2013,46-65 y.,Hamburg,Satisfactory,0.43274,45,113,0.34098,0.52450
2013,46-65 y.,Lower Saxony,Very good,0.06927,69,955,0.05316,0.08538
2013,46-65 y.,Lower Saxony,Good,0.33641,354,955,0.30642,0.36639
2013,46-65 y.,Lower Saxony,Satisfactory,0.35251,329,955,0.32219,0.38283
2013,46-65 y.,Lower Saxony,Poor,0.17708,152,955,0.15286,0.20131
2013,46-65 y.,Lower Saxony,Bad,0.06473,51,955,0.04911,0.08034
2013,46-65 y.,North Rhine-Westphalia,Very good,0.05321,138,2082,0.04357,0.06285
2013,46-65 y.,North Rhine-Westphalia,Good,0.31487,747,2082,0.29492,0.33483
2013,46-65 y.,North Rhine-Westphalia,Satisfactory,0.41378,773,2082,0.39261,0.43494
2013,46-65 y.,North Rhine-Westphalia,Poor,0.16933,332,2082,0.15322,0.18544
2013,46-65 y.,North Rhine-Westphalia,Bad,0.04600,92,2082,0.03700,0.05501
2013,46-65 y.,Hesse,Very good,0.06076,63,798,0.04418,0.07735
2013,46-65 y.,Hesse,Good,0.35479,271,798,0.32157,0.38801
2013,46-65 y.,Hesse,Satisfactory,0.36609,292,798,0.33264,0.39953
2013,46-65 y.,Hesse,Poor,0.17041,137,798,0.14431,0.19652
2013,46-65 y.,Hesse,Bad,0.04794,35,798,0.03311,0.06278
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Very good,0.05660,33,573,0.03766,0.07553
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.38190,236,573,0.34208,0.42172
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.36001,208,573,0.32067,0.39934
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.16921,96,573,0.13848,0.19993
2013,46-65 y.,Baden-Wuerttemberg,Very good,0.07976,91,1177,0.06428,0.09524
2013,46-65 y.,Baden-Wuerttemberg,Good,0.36641,450,1177,0.33887,0.39395
2013,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.34554,410,1177,0.31836,0.37272
2013,46-65 y.,Baden-Wuerttemberg,Poor,0.17118,181,1177,0.14965,0.19271
2013,46-65 y.,Baden-Wuerttemberg,Bad,0.03711,45,1177,0.02631,0.04792
2013,46-65 y.,Bavaria,Very good,0.06433,123,1605,0.05232,0.07634
2013,46-65 y.,Bavaria,Good,0.33835,596,1605,0.31520,0.36151
2013,46-65 y.,Bavaria,Satisfactory,0.37498,563,1605,0.35129,0.39867
2013,46-65 y.,Bavaria,Poor,0.17366,254,1605,0.15512,0.19220
2013,46-65 y.,Bavaria,Bad,0.04849,69,1605,0.03798,0.05900
2013,46-65 y.,Berlin,Good,0.22842,108,338,0.18359,0.27324
2013,46-65 y.,Berlin,Satisfactory,0.37621,145,338,0.32449,0.42793
2013,46-65 y.,Berlin,Poor,0.25872,85,338,0.21196,0.30547
2013,46-65 y.,Brandenburg,Good,0.37134,153,400,0.32393,0.41874
2013,46-65 y.,Brandenburg,Satisfactory,0.40794,171,400,0.35972,0.45617
2013,46-65 y.,Brandenburg,Poor,0.14918,76,400,0.11422,0.18414
2013,46-65 y.,Mecklenburg-Western Pomerania,Good,0.31507,80,214,0.25268,0.37746
2013,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.42853,88,214,0.36207,0.49499
2013,46-65 y.,Mecklenburg-Western Pomerania,Poor,0.20005,46,214,0.14633,0.25378
2013,46-65 y.,Saxony,Good,0.35760,226,565,0.31804,0.39716
2013,46-65 y.,Saxony,Satisfactory,0.37318,230,565,0.33326,0.41309
2013,46-65 y.,Saxony,Poor,0.17308,109,565,0.14186,0.20430
2013,46-65 y.,Saxony-Anhalt,Good,0.28742,119,345,0.23960,0.33525
2013,46-65 y.,Saxony-Anhalt,Satisfactory,0.44540,153,345,0.39288,0.49793
2013,46-65 y.,Saxony-Anhalt,Poor,0.17467,73,345,0.13455,0.21479
2013,46-65 y.,Thuringa,Good,0.36227,145,343,0.31133,0.41321
2013,46-65 y.,Thuringa,Satisfactory,0.40654,144,343,0.35448,0.45860
2013,46-65 y.,Thuringa,Poor,0.15067,54,343,0.11275,0.18858
2013,66 and older,Schleswig-Holstein,Good,0.29652,48,163,0.22619,0.36685
2013,66 and older,Schleswig-Holstein,Satisfactory,0.40363,74,163,0.32808,0.47918
2013,66 and older,Schleswig-Holstein,Poor,0.20105,41,163,0.13933,0.26277
2013,66 and older,Hamburg,Good,0.34512,35,67,0.23042,0.45982
2013,66 and older,Hamburg,Satisfactory,0.30017,32,67,0.18959,0.41074
2013,66 and older,Lower Saxony,Good,0.21697,124,453,0.17897,0.25497
2013,66 and older,Lower Saxony,Satisfactory,0.44944,229,453,0.40358,0.49529
2013,66 and older,Lower Saxony,Poor,0.23483,100,453,0.19575,0.27391
2013,66 and older,North Rhine-Westphalia,Good,0.24083,247,933,0.21338,0.26828
2013,66 and older,North Rhine-Westphalia,Satisfactory,0.41725,404,933,0.38560,0.44891
2013,66 and older,North Rhine-Westphalia,Poor,0.22918,214,933,0.20220,0.25617
2013,66 and older,North Rhine-Westphalia,Bad,0.08683,68,933,0.06875,0.10491
2013,66 and older,Hesse,Good,0.22512,76,287,0.17672,0.27353
2013,66 and older,Hesse,Satisfactory,0.38388,117,287,0.32752,0.44025
2013,66 and older,Hesse,Poor,0.22700,58,287,0.17845,0.27555
2013,66 and older,Hesse,Bad,0.11261,36,287,0.07597,0.14925
2013,66 and older,"Rhineland-Palatinate, Saarland",Good,0.29078,87,265,0.23600,0.34556
2013,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.46555,133,265,0.40538,0.52572
2013,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.15126,45,265,0.10803,0.19448
2013,66 and older,Baden-Wuerttemberg,Good,0.21802,134,543,0.18326,0.25279
2013,66 and older,Baden-Wuerttemberg,Satisfactory,0.43850,233,543,0.39672,0.48027
2013,66 and older,Baden-Wuerttemberg,Poor,0.24671,140,543,0.21042,0.28300
2013,66 and older,Baden-Wuerttemberg,Bad,0.06791,36,543,0.04673,0.08909
2013,66 and older,Bavaria,Very good,0.03241,33,781,0.01998,0.04484
2013,66 and older,Bavaria,Good,0.26739,225,781,0.23633,0.29846
2013,66 and older,Bavaria,Satisfactory,0.38752,299,781,0.35333,0.42171
2013,66 and older,Bavaria,Poor,0.22289,170,781,0.19368,0.25210
2013,66 and older,Bavaria,Bad,0.08564,54,781,0.06600,0.10528
2013,66 and older,Berlin,Good,0.24597,58,188,0.18424,0.30769
2013,66 and older,Berlin,Satisfactory,0.37529,83,188,0.30589,0.44469
2013,66 and older,Berlin,Poor,0.26823,47,188,0.20473,0.33173
2013,66 and older,Brandenburg,Good,0.18704,49,216,0.13492,0.23917
2013,66 and older,Brandenburg,Satisfactory,0.41940,106,216,0.35343,0.48536
2013,66 and older,Brandenburg,Poor,0.29517,61,216,0.23420,0.35614
2013,66 and older,Mecklenburg-Western Pomerania,Good,0.23627,33,85,0.14543,0.32712
2013,66 and older,Mecklenburg-Western Pomerania,Satisfactory,0.44718,52,85,0.34085,0.55351
2013,66 and older,Saxony,Good,0.20022,79,330,0.15698,0.24347
2013,66 and older,Saxony,Satisfactory,0.48358,164,330,0.42958,0.53758
2013,66 and older,Saxony,Poor,0.25241,87,330,0.20547,0.29935
2013,66 and older,Saxony-Anhalt,Good,0.13504,34,176,0.08441,0.18568
2013,66 and older,Saxony-Anhalt,Satisfactory,0.44762,92,176,0.37394,0.52129
2013,66 and older,Saxony-Anhalt,Poor,0.26102,50,176,0.19595,0.32609
2013,66 and older,Thuringa,Good,0.24044,49,200,0.18107,0.29982
2013,66 and older,Thuringa,Satisfactory,0.46088,107,200,0.39162,0.53014
2013,66 and older,Thuringa,Poor,0.23300,44,200,0.17427,0.29174
2014,17-29 y.,Schleswig-Holstein,Very good,0.19428,39,170,0.13463,0.25393
2014,17-29 y.,Schleswig-Holstein,Good,0.54351,90,170,0.46842,0.61861
2014,17-29 y.,Schleswig-Holstein,Satisfactory,0.19110,41,170,0.13182,0.25037
2014,17-29 y.,Lower Saxony,Very good,0.25757,132,504,0.21935,0.29579
2014,17-29 y.,Lower Saxony,Good,0.47217,235,504,0.42854,0.51580
2014,17-29 y.,Lower Saxony,Satisfactory,0.20701,106,504,0.17160,0.24241
2014,17-29 y.,Lower Saxony,Poor,0.05637,31,504,0.03621,0.07652
2014,17-29 y.,North Rhine-Westphalia,Very good,0.24738,285,1088,0.22173,0.27303
2014,17-29 y.,North Rhine-Westphalia,Good,0.45702,508,1088,0.42740,0.48663
2014,17-29 y.,North Rhine-Westphalia,Satisfactory,0.22312,230,1088,0.19836,0.24787
2014,17-29 y.,North Rhine-Westphalia,Poor,0.06104,65,1088,0.04681,0.07527
2014,17-29 y.,Hesse,Very good,0.30191,102,322,0.25168,0.35213
2014,17-29 y.,Hesse,Good,0.45931,160,322,0.40479,0.51383
2014,17-29 y.,Hesse,Satisfactory,0.17019,60,322,0.12907,0.21130
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.26257,81,283,0.21121,0.31393
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.49391,160,283,0.43556,0.55226
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.15495,42,283,0.11272,0.19719
2014,17-29 y.,Baden-Wuerttemberg,Very good,0.31781,193,592,0.28027,0.35535
2014,17-29 y.,Baden-Wuerttemberg,Good,0.46427,277,592,0.42406,0.50448
2014,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.15654,87,592,0.12725,0.18584
2014,17-29 y.,Baden-Wuerttemberg,Poor,0.05159,35,592,0.03376,0.06942
2014,17-29 y.,Bavaria,Very good,0.25560,202,790,0.22516,0.28604
2014,17-29 y.,Bavaria,Good,0.46932,384,790,0.43450,0.50414
2014,17-29 y.,Bavaria,Satisfactory,0.18312,160,790,0.15613,0.21010
2014,17-29 y.,Bavaria,Poor,0.08758,44,790,0.06786,0.10731
2014,17-29 y.,Berlin,Very good,0.26755,44,159,0.19852,0.33658
2014,17-29 y.,Berlin,Good,0.52568,83,159,0.44781,0.60354
