year,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Saxony-Anhalt,Poor,0.12650,121,912,0.10491,0.14809
2010,Saxony-Anhalt,Bad,0.05480,39,912,0.04002,0.06958
2010,Thuringa,Very good,0.07158,89,960,0.05526,0.08790
2010,Thuringa,Good,0.33309,396,960,0.30326,0.36292
2010,Thuringa,Satisfactory,0.30850,315,960,0.27927,0.33774
2010,Thuringa,Poor,0.12265,117,960,0.10189,0.14341
2010,Thuringa,Bad,0.04455,43,960,0.03149,0.05761
2011,Schleswig-Holstein,Very good,0.08242,131,984,0.06523,0.09962
2011,Schleswig-Holstein,Good,0.34637,421,984,0.31662,0.37611
2011,Schleswig-Holstein,Satisfactory,0.28377,310,984,0.25559,0.31195
2011,Schleswig-Holstein,Poor,0.11280,122,984,0.09303,0.13258
2011,Hamburg,Very good,0.09494,64,425,0.06703,0.12284
2011,Hamburg,Good,0.38263,192,425,0.33636,0.42889
2011,Hamburg,Satisfactory,0.27373,127,425,0.23129,0.31617
2011,Hamburg,Poor,0.10773,42,425,0.07822,0.13724
2011,Lower Saxony,Very good,0.07356,268,2685,0.06369,0.08344
2011,Lower Saxony,Good,0.32634,1100,2685,0.30860,0.34408
2011,Lower Saxony,Satisfactory,0.28062,865,2685,0.26362,0.29762
2011,Lower Saxony,Poor,0.12404,357,2685,0.11157,0.13652
2011,Lower Saxony,Bad,0.03867,95,2685,0.03137,0.04596
2011,Bremen,Good,0.27141,77,136,0.19640,0.34643
2011,Bremen,Satisfactory,0.31312,59,136,0.23488,0.39135
2011,North Rhine-Westphalia,Very good,0.08221,672,5833,0.07516,0.08926
2011,North Rhine-Westphalia,Good,0.32172,2341,5833,0.30973,0.33371
2011,North Rhine-Westphalia,Satisfactory,0.27008,1787,5833,0.25868,0.28147
2011,North Rhine-Westphalia,Poor,0.13540,821,5833,0.12662,0.14418
2011,North Rhine-Westphalia,Bad,0.03583,212,5833,0.03106,0.04060
2011,Hesse,Very good,0.10557,244,2009,0.09213,0.11901
2011,Hesse,Good,0.30325,836,2009,0.28314,0.32335
2011,Hesse,Satisfactory,0.24407,584,2009,0.22528,0.26285
2011,Hesse,Poor,0.12899,279,2009,0.11433,0.14365
2011,Hesse,Bad,0.03660,66,2009,0.02838,0.04481
2011,"Rhineland-Palatinate, Saarland",Very good,0.06884,152,1632,0.05656,0.08113
2011,"Rhineland-Palatinate, Saarland",Good,0.35031,703,1632,0.32715,0.37346
2011,"Rhineland-Palatinate, Saarland",Satisfactory,0.26564,503,1632,0.24420,0.28707
2011,"Rhineland-Palatinate, Saarland",Poor,0.10970,211,1632,0.09454,0.12487
2011,"Rhineland-Palatinate, Saarland",Bad,0.03871,63,1632,0.02935,0.04808
2011,Baden-Wuerttemberg,Very good,0.10842,517,3609,0.09828,0.11857
2011,Baden-Wuerttemberg,Good,0.31639,1482,3609,0.30122,0.33157
2011,Baden-Wuerttemberg,Satisfactory,0.25031,1030,3609,0.23618,0.26445
2011,Baden-Wuerttemberg,Poor,0.12503,470,3609,0.11424,0.13582
2011,Baden-Wuerttemberg,Bad,0.03270,110,3609,0.02689,0.03850
2011,Bavaria,Very good,0.09757,592,4517,0.08892,0.10623
2011,Bavaria,Good,0.32220,1853,4517,0.30857,0.33582
2011,Bavaria,Satisfactory,0.26766,1338,4517,0.25475,0.28057
2011,Bavaria,Poor,0.12350,570,4517,0.11391,0.13310
2011,Bavaria,Bad,0.03859,164,4517,0.03298,0.04421
2011,Berlin,Very good,0.07921,118,1028,0.06269,0.09573
2011,Berlin,Good,0.31861,412,1028,0.29011,0.34710
2011,Berlin,Satisfactory,0.29001,320,1028,0.26225,0.31776
2011,Berlin,Poor,0.13559,131,1028,0.11465,0.15653
2011,Berlin,Bad,0.04719,47,1028,0.03422,0.06016
2011,Brandenburg,Very good,0.06003,98,1156,0.04633,0.07373
2011,Brandenburg,Good,0.30802,454,1156,0.28139,0.33464
2011,Brandenburg,Satisfactory,0.33835,388,1156,0.31106,0.36564
2011,Brandenburg,Poor,0.13111,167,1156,0.11164,0.15057
2011,Brandenburg,Bad,0.03475,49,1156,0.02419,0.04531
2011,Mecklenburg-Western Pomerania,Very good,0.07121,57,644,0.05133,0.09108
2011,Mecklenburg-Western Pomerania,Good,0.26597,251,644,0.23182,0.30013
2011,Mecklenburg-Western Pomerania,Satisfactory,0.34772,237,644,0.31091,0.38453
2011,Mecklenburg-Western Pomerania,Poor,0.15874,99,644,0.13049,0.18699
2011,Saxony,Very good,0.08439,173,1861,0.07176,0.09702
2011,Saxony,Good,0.31410,772,1861,0.29300,0.33519
2011,Saxony,Satisfactory,0.29962,598,1861,0.27880,0.32044
2011,Saxony,Poor,0.12958,254,1861,0.11431,0.14484
2011,Saxony,Bad,0.03696,64,1861,0.02839,0.04554
2011,Saxony-Anhalt,Very good,0.08213,99,1117,0.06602,0.09824
2011,Saxony-Anhalt,Good,0.30950,449,1117,0.28238,0.33662
2011,Saxony-Anhalt,Satisfactory,0.29657,357,1117,0.26978,0.32337
2011,Saxony-Anhalt,Poor,0.13766,157,1117,0.11745,0.15787
2011,Saxony-Anhalt,Bad,0.04348,55,1117,0.03151,0.05544
2011,Thuringa,Very good,0.08615,99,1115,0.06967,0.10263
2011,Thuringa,Good,0.30102,448,1115,0.27409,0.32796
2011,Thuringa,Satisfactory,0.32464,374,1115,0.29715,0.35214
2011,Thuringa,Poor,0.13015,146,1115,0.11039,0.14991
2011,Thuringa,Bad,0.03498,48,1115,0.02419,0.04577
2012,Schleswig-Holstein,Very good,0.08949,120,1003,0.07182,0.10717
2012,Schleswig-Holstein,Good,0.30991,400,1003,0.28128,0.33855
2012,Schleswig-Holstein,Satisfactory,0.30006,330,1003,0.27168,0.32843
2012,Schleswig-Holstein,Poor,0.11174,117,1003,0.09223,0.13125
2012,Schleswig-Holstein,Bad,0.03636,36,1003,0.02477,0.04795
2012,Hamburg,Very good,0.10607,66,426,0.07680,0.13535
2012,Hamburg,Good,0.38712,189,426,0.34081,0.43343
2012,Hamburg,Satisfactory,0.26392,121,426,0.22201,0.30582
2012,Hamburg,Poor,0.09359,50,426,0.06590,0.12128
2012,Lower Saxony,Very good,0.07951,257,2623,0.06916,0.08987
2012,Lower Saxony,Good,0.32034,1069,2623,0.30248,0.33821
2012,Lower Saxony,Satisfactory,0.28188,844,2623,0.26466,0.29910
2012,Lower Saxony,Poor,0.12720,351,2623,0.11444,0.13995
2012,Lower Saxony,Bad,0.03952,102,2623,0.03206,0.04698
2012,Bremen,Good,0.35994,87,136,0.27897,0.44091
2012,Bremen,Satisfactory,0.26578,49,136,0.19126,0.34030
2012,North Rhine-Westphalia,Very good,0.08425,648,5659,0.07702,0.09149
2012,North Rhine-Westphalia,Good,0.32193,2332,5659,0.30975,0.33410
2012,North Rhine-Westphalia,Satisfactory,0.28896,1766,5659,0.27715,0.30077
2012,North Rhine-Westphalia,Poor,0.12102,726,5659,0.11252,0.12952
2012,North Rhine-Westphalia,Bad,0.02889,187,5659,0.02452,0.03325
2012,Hesse,Very good,0.09506,208,1936,0.08199,0.10813
2012,Hesse,Good,0.31597,792,1936,0.29526,0.33669
2012,Hesse,Satisfactory,0.26277,614,1936,0.24315,0.28238
2012,Hesse,Poor,0.11446,260,1936,0.10027,0.12865
2012,Hesse,Bad,0.03174,62,1936,0.02393,0.03956
2012,"Rhineland-Palatinate, Saarland",Very good,0.08601,161,1601,0.07227,0.09975
2012,"Rhineland-Palatinate, Saarland",Good,0.33064,674,1601,0.30759,0.35370
2012,"Rhineland-Palatinate, Saarland",Satisfactory,0.28090,514,1601,0.25888,0.30293
2012,"Rhineland-Palatinate, Saarland",Poor,0.12099,204,1601,0.10501,0.13697
2012,"Rhineland-Palatinate, Saarland",Bad,0.02731,48,1601,0.01932,0.03529
2012,Baden-Wuerttemberg,Very good,0.09821,425,3408,0.08822,0.10820
2012,Baden-Wuerttemberg,Good,0.33478,1439,3408,0.31893,0.35063
2012,Baden-Wuerttemberg,Satisfactory,0.26774,1034,3408,0.25287,0.28261
2012,Baden-Wuerttemberg,Poor,0.11227,427,3408,0.10167,0.12287
2012,Baden-Wuerttemberg,Bad,0.02445,83,3408,0.01926,0.02964
2012,Bavaria,Very good,0.10133,588,4448,0.09246,0.11020
2012,Bavaria,Good,0.32449,1859,4448,0.31073,0.33825
2012,Bavaria,Satisfactory,0.27503,1346,4448,0.26191,0.28816
2012,Bavaria,Poor,0.11423,505,4448,0.10488,0.12358
2012,Bavaria,Bad,0.03639,150,4448,0.03088,0.04189
2012,Berlin,Very good,0.08532,111,1057,0.06847,0.10217
2012,Berlin,Good,0.28934,398,1057,0.26199,0.31669
2012,Berlin,Satisfactory,0.29188,346,1057,0.26446,0.31930
2012,Berlin,Poor,0.14139,150,1057,0.12038,0.16241
2012,Berlin,Bad,0.05227,52,1057,0.03884,0.06569
2012,Brandenburg,Very good,0.05783,82,1107,0.04408,0.07159
2012,Brandenburg,Good,0.34410,464,1107,0.31610,0.37209
2012,Brandenburg,Satisfactory,0.28793,344,1107,0.26125,0.31462
2012,Brandenburg,Poor,0.13631,167,1107,0.11609,0.15653
2012,Brandenburg,Bad,0.04102,50,1107,0.02933,0.05270
2012,Mecklenburg-Western Pomerania,Very good,0.05142,47,622,0.03405,0.06879
2012,Mecklenburg-Western Pomerania,Good,0.30701,263,622,0.27073,0.34329
2012,Mecklenburg-Western Pomerania,Satisfactory,0.33377,217,622,0.29668,0.37085
2012,Mecklenburg-Western Pomerania,Poor,0.14953,95,622,0.12148,0.17758
2012,Saxony,Very good,0.06603,151,1868,0.05476,0.07729
2012,Saxony,Good,0.33000,801,1868,0.30867,0.35133
2012,Saxony,Satisfactory,0.29655,598,1868,0.27584,0.31727
2012,Saxony,Poor,0.14058,260,1868,0.12481,0.15634
2012,Saxony,Bad,0.03268,58,1868,0.02461,0.04074
2012,Saxony-Anhalt,Very good,0.06843,85,1049,0.05315,0.08372
2012,Saxony-Anhalt,Good,0.30928,416,1049,0.28130,0.33726
2012,Saxony-Anhalt,Satisfactory,0.31294,352,1049,0.28486,0.34101
2012,Saxony-Anhalt,Poor,0.13720,151,1049,0.11637,0.15803
2012,Saxony-Anhalt,Bad,0.04520,45,1049,0.03262,0.05778
2012,Thuringa,Very good,0.06408,80,1094,0.04956,0.07860
2012,Thuringa,Good,0.34936,468,1094,0.32109,0.37762
2012,Thuringa,Satisfactory,0.30844,371,1094,0.28105,0.33582
2012,Thuringa,Poor,0.11661,139,1094,0.09758,0.13564
2012,Thuringa,Bad,0.03506,36,1094,0.02416,0.04597
2013,Schleswig-Holstein,Very good,0.07551,142,1096,0.05986,0.09116
2013,Schleswig-Holstein,Good,0.35188,444,1096,0.32360,0.38017
2013,Schleswig-Holstein,Satisfactory,0.26086,320,1096,0.23485,0.28687
2013,Schleswig-Holstein,Poor,0.12853,154,1096,0.10871,0.14836
2013,Schleswig-Holstein,Bad,0.03210,36,1096,0.02166,0.04254
2013,Hamburg,Very good,0.11633,92,555,0.08963,0.14302
2013,Hamburg,Good,0.35811,252,555,0.31819,0.39804
2013,Hamburg,Satisfactory,0.24767,135,555,0.21173,0.28362
2013,Hamburg,Poor,0.12088,76,555,0.09373,0.14802
2013,Lower Saxony,Very good,0.09255,384,2967,0.08212,0.10298
2013,Lower Saxony,Good,0.30934,1167,2967,0.29271,0.32598
2013,Lower Saxony,Satisfactory,0.27933,899,2967,0.26318,0.29548
2013,Lower Saxony,Poor,0.13532,406,2967,0.12301,0.14763
2013,Lower Saxony,Bad,0.03951,111,2967,0.03250,0.04652
2013,Bremen,Very good,0.07752,34,206,0.04091,0.11413
2013,Bremen,Good,0.23624,90,206,0.17809,0.29438
2013,Bremen,Satisfactory,0.38015,82,206,0.31370,0.44660
2013,North Rhine-Westphalia,Very good,0.08310,821,6514,0.07640,0.08981
2013,North Rhine-Westphalia,Good,0.30878,2617,6514,0.29756,0.32000
2013,North Rhine-Westphalia,Satisfactory,0.28910,1984,6514,0.27809,0.30011
2013,North Rhine-Westphalia,Poor,0.12223,866,6514,0.11427,0.13018
2013,North Rhine-Westphalia,Bad,0.03630,226,6514,0.03176,0.04084
2013,Hesse,Very good,0.10302,321,2244,0.09044,0.11560
2013,Hesse,Good,0.31184,872,2244,0.29267,0.33101
2013,Hesse,Satisfactory,0.25695,667,2244,0.23886,0.27503
2013,Hesse,Poor,0.12413,290,2244,0.11048,0.13777
2013,Hesse,Bad,0.04277,94,2244,0.03439,0.05114
2013,"Rhineland-Palatinate, Saarland",Very good,0.08376,196,1801,0.07096,0.09655
2013,"Rhineland-Palatinate, Saarland",Good,0.33227,779,1801,0.31051,0.35403
2013,"Rhineland-Palatinate, Saarland",Satisfactory,0.29532,559,1801,0.27425,0.31640
2013,"Rhineland-Palatinate, Saarland",Poor,0.10429,205,1801,0.09017,0.11841
2013,"Rhineland-Palatinate, Saarland",Bad,0.02957,62,1801,0.02174,0.03739
2013,Baden-Wuerttemberg,Very good,0.12205,614,3842,0.11170,0.13240
2013,Baden-Wuerttemberg,Good,0.31506,1567,3842,0.30037,0.32975
2013,Baden-Wuerttemberg,Satisfactory,0.25162,1074,3842,0.23790,0.26534
2013,Baden-Wuerttemberg,Poor,0.12380,478,3842,0.11339,0.13422
2013,Baden-Wuerttemberg,Bad,0.02965,109,3842,0.02428,0.03501
2013,Bavaria,Very good,0.10139,735,4977,0.09301,0.10978
2013,Bavaria,Good,0.32904,2039,4977,0.31599,0.34210
2013,Bavaria,Satisfactory,0.26261,1430,4977,0.25038,0.27484
2013,Bavaria,Poor,0.12020,621,4977,0.11116,0.12923
2013,Bavaria,Bad,0.03483,152,4977,0.02973,0.03992
2013,Berlin,Very good,0.10298,164,1185,0.08567,0.12029
2013,Berlin,Good,0.27322,424,1185,0.24784,0.29860
2013,Berlin,Satisfactory,0.27155,356,1185,0.24621,0.29688
2013,Berlin,Poor,0.16406,190,1185,0.14296,0.18515
2013,Berlin,Bad,0.04760,51,1185,0.03548,0.05973
2013,Brandenburg,Very good,0.06158,99,1143,0.04764,0.07552
2013,Brandenburg,Good,0.31796,438,1143,0.29095,0.34497
2013,Brandenburg,Satisfactory,0.29870,380,1143,0.27215,0.32524
2013,Brandenburg,Poor,0.14135,173,1143,0.12115,0.16156
2013,Brandenburg,Bad,0.04771,53,1143,0.03535,0.06008
2013,Mecklenburg-Western Pomerania,Very good,0.04348,35,590,0.02701,0.05995
2013,Mecklenburg-Western Pomerania,Good,0.32344,240,590,0.28566,0.36122
2013,Mecklenburg-Western Pomerania,Satisfactory,0.32256,222,590,0.28481,0.36031
2013,Mecklenburg-Western Pomerania,Poor,0.13578,93,590,0.10811,0.16344
2013,Saxony,Very good,0.06043,142,1809,0.04944,0.07141
2013,Saxony,Good,0.32888,743,1809,0.30722,0.35053
2013,Saxony,Satisfactory,0.31458,611,1809,0.29317,0.33598
2013,Saxony,Poor,0.13027,261,1809,0.11475,0.14578
2013,Saxony,Bad,0.03619,52,1809,0.02758,0.04480
2013,Saxony-Anhalt,Very good,0.09536,116,1089,0.07790,0.11281
2013,Saxony-Anhalt,Good,0.28047,390,1089,0.25377,0.30716
2013,Saxony-Anhalt,Satisfactory,0.31761,367,1089,0.28995,0.34527
2013,Saxony-Anhalt,Poor,0.13670,166,1089,0.11628,0.15711
2013,Saxony-Anhalt,Bad,0.05593,50,1089,0.04228,0.06959
2013,Thuringa,Very good,0.07289,92,1058,0.05722,0.08856
2013,Thuringa,Good,0.32784,424,1058,0.29954,0.35614
2013,Thuringa,Satisfactory,0.32158,364,1058,0.29342,0.34974
2013,Thuringa,Poor,0.12281,136,1058,0.10303,0.14260
2013,Thuringa,Bad,0.02972,42,1058,0.01948,0.03996
2014,Schleswig-Holstein,Very good,0.07288,102,952,0.05636,0.08940
2014,Schleswig-Holstein,Good,0.31438,355,952,0.28487,0.34389
2014,Schleswig-Holstein,Satisfactory,0.30664,308,952,0.27734,0.33595
2014,Schleswig-Holstein,Poor,0.14088,149,952,0.11877,0.16299
2014,Schleswig-Holstein,Bad,0.03039,38,952,0.01948,0.04130
2014,Hamburg,Very good,0.09971,68,440,0.07169,0.12774
2014,Hamburg,Good,0.35032,194,440,0.30569,0.39494
2014,Hamburg,Satisfactory,0.24756,125,440,0.20719,0.28794
2014,Hamburg,Poor,0.14186,53,440,0.10922,0.17449
2014,Lower Saxony,Very good,0.08600,293,2663,0.07535,0.09666
2014,Lower Saxony,Good,0.32193,1042,2663,0.30418,0.33968
2014,Lower Saxony,Satisfactory,0.27397,873,2663,0.25703,0.29091
2014,Lower Saxony,Poor,0.13945,372,2663,0.12629,0.15261
2014,Lower Saxony,Bad,0.03351,83,2663,0.02667,0.04035
2014,Bremen,Very good,0.10061,33,210,0.05983,0.14140
2014,Bremen,Good,0.30013,84,210,0.23799,0.36227
2014,Bremen,Satisfactory,0.25227,62,210,0.19339,0.31115
2014,Bremen,Poor,0.18861,31,210,0.13557,0.24164
2014,North Rhine-Westphalia,Very good,0.07925,619,5764,0.07227,0.08622
2014,North Rhine-Westphalia,Good,0.30681,2285,5764,0.29491,0.31872
2014,North Rhine-Westphalia,Satisfactory,0.28701,1815,5764,0.27533,0.29869
2014,North Rhine-Westphalia,Poor,0.13832,843,5764,0.12940,0.14723
2014,North Rhine-Westphalia,Bad,0.03192,202,5764,0.02738,0.03646
2014,Hesse,Very good,0.09550,224,1934,0.08240,0.10861
2014,Hesse,Good,0.31799,766,1934,0.29722,0.33875
2014,Hesse,Satisfactory,0.28199,608,1934,0.26193,0.30204
2014,Hesse,Poor,0.11574,270,1934,0.10148,0.13001
2014,Hesse,Bad,0.03861,66,1934,0.03002,0.04720
2014,"Rhineland-Palatinate, Saarland",Very good,0.08530,168,1620,0.07170,0.09891
2014,"Rhineland-Palatinate, Saarland",Good,0.32585,669,1620,0.30302,0.34868
2014,"Rhineland-Palatinate, Saarland",Satisfactory,0.27204,504,1620,0.25037,0.29372
2014,"Rhineland-Palatinate, Saarland",Poor,0.12870,227,1620,0.11239,0.14502
2014,"Rhineland-Palatinate, Saarland",Bad,0.03420,52,1620,0.02535,0.04305
2014,Baden-Wuerttemberg,Very good,0.10595,439,3295,0.09544,0.11646
2014,Baden-Wuerttemberg,Good,0.32368,1385,3295,0.30770,0.33965
2014,Baden-Wuerttemberg,Satisfactory,0.26010,943,3295,0.24512,0.27508
2014,Baden-Wuerttemberg,Poor,0.12776,426,3295,0.11636,0.13917
2014,Baden-Wuerttemberg,Bad,0.02938,102,3295,0.02362,0.03515
2014,Bavaria,Very good,0.10139,564,4488,0.09256,0.11022
2014,Bavaria,Good,0.33227,1849,4488,0.31849,0.34605
2014,Bavaria,Satisfactory,0.27367,1387,4488,0.26063,0.28672
2014,Bavaria,Poor,0.11268,551,4488,0.10343,0.12193
2014,Bavaria,Bad,0.03222,137,4488,0.02705,0.03739
2014,Berlin,Very good,0.10597,123,1008,0.08696,0.12498
2014,Berlin,Good,0.29176,383,1008,0.26369,0.31984
2014,Berlin,Satisfactory,0.26478,313,1008,0.23753,0.29203
2014,Berlin,Poor,0.13363,146,1008,0.11261,0.15465
2014,Berlin,Bad,0.05455,43,1008,0.04052,0.06858
2014,Brandenburg,Very good,0.03669,50,1040,0.02526,0.04812
2014,Brandenburg,Good,0.33288,437,1040,0.30423,0.36154
2014,Brandenburg,Satisfactory,0.31222,351,1040,0.28405,0.34040
2014,Brandenburg,Poor,0.12590,143,1040,0.10573,0.14607
2014,Brandenburg,Bad,0.05605,59,1040,0.04206,0.07003
2014,Mecklenburg-Western Pomerania,Very good,0.08406,50,549,0.06083,0.10730
2014,Mecklenburg-Western Pomerania,Good,0.30150,235,549,0.26308,0.33992
2014,Mecklenburg-Western Pomerania,Satisfactory,0.30913,187,549,0.27044,0.34782
2014,Mecklenburg-Western Pomerania,Poor,0.13484,77,549,0.10625,0.16344
2014,Saxony,Very good,0.07189,124,1632,0.05935,0.08442
2014,Saxony,Good,0.31129,653,1632,0.28882,0.33376
2014,Saxony,Satisfactory,0.30191,542,1632,0.27963,0.32419
2014,Saxony,Poor,0.15581,268,1632,0.13821,0.17341
2014,Saxony,Bad,0.02564,45,1632,0.01797,0.03331
2014,Saxony-Anhalt,Very good,0.07641,101,979,0.05976,0.09306
2014,Saxony-Anhalt,Good,0.29604,362,979,0.26743,0.32465
2014,Saxony-Anhalt,Satisfactory,0.30942,328,979,0.28045,0.33839
2014,Saxony-Anhalt,Poor,0.15969,146,979,0.13673,0.18265
2014,Saxony-Anhalt,Bad,0.03387,42,979,0.02253,0.04520
2014,Thuringa,Very good,0.06107,82,1014,0.04632,0.07582
2014,Thuringa,Good,0.33921,418,1014,0.31006,0.36837
2014,Thuringa,Satisfactory,0.28415,342,1014,0.25638,0.31193
2014,Thuringa,Poor,0.12601,139,1014,0.10557,0.14645
2014,Thuringa,Bad,0.03347,33,1014,0.02240,0.04455
2015,Schleswig-Holstein,Very good,0.06440,88,913,0.04846,0.08033
2015,Schleswig-Holstein,Good,0.35231,368,913,0.32131,0.38331
2015,Schleswig-Holstein,Satisfactory,0.27859,286,913,0.24950,0.30769
2015,Schleswig-Holstein,Poor,0.13093,128,913,0.10903,0.15282
2015,Schleswig-Holstein,Bad,0.03168,43,913,0.02031,0.04305
2015,Hamburg,Very good,0.08761,60,458,0.06169,0.11353
2015,Hamburg,Good,0.36175,221,458,0.31770,0.40581
2015,Hamburg,Satisfactory,0.27387,123,458,0.23298,0.31475
2015,Hamburg,Poor,0.10093,54,458,0.07331,0.12855
2015,Lower Saxony,Very good,0.08214,341,2667,0.07172,0.09257
2015,Lower Saxony,Good,0.33137,1072,2667,0.31350,0.34924
2015,Lower Saxony,Satisfactory,0.28330,838,2667,0.26619,0.30040
2015,Lower Saxony,Poor,0.11762,334,2667,0.10539,0.12985
2015,Lower Saxony,Bad,0.04000,82,2667,0.03256,0.04744
2015,Bremen,Good,0.25708,78,144,0.18545,0.32870
2015,Bremen,Satisfactory,0.36214,66,144,0.28337,0.44092
2015,North Rhine-Westphalia,Very good,0.08521,696,5712,0.07797,0.09246
2015,North Rhine-Westphalia,Good,0.31258,2295,5712,0.30056,0.32460
2015,North Rhine-Westphalia,Satisfactory,0.26972,1694,5712,0.25821,0.28123
2015,North Rhine-Westphalia,Poor,0.14526,841,5712,0.13612,0.15440
2015,North Rhine-Westphalia,Bad,0.03434,186,5712,0.02962,0.03906
2015,Hesse,Very good,0.08847,232,1916,0.07575,0.10119
2015,Hesse,Good,0.33243,797,1916,0.31133,0.35353
2015,Hesse,Satisfactory,0.27204,584,1916,0.25210,0.29197
2015,Hesse,Poor,0.10895,249,1916,0.09499,0.12290
2015,Hesse,Bad,0.03049,54,1916,0.02279,0.03819
2015,"Rhineland-Palatinate, Saarland",Very good,0.10516,180,1646,0.09034,0.11999
2015,"Rhineland-Palatinate, Saarland",Good,0.31017,666,1646,0.28782,0.33252
2015,"Rhineland-Palatinate, Saarland",Satisfactory,0.29311,508,1646,0.27111,0.31510
2015,"Rhineland-Palatinate, Saarland",Poor,0.12664,242,1646,0.11057,0.14271
2015,"Rhineland-Palatinate, Saarland",Bad,0.02960,50,1646,0.02141,0.03779
2015,Baden-Wuerttemberg,Very good,0.11696,474,3270,0.10595,0.12798
2015,Baden-Wuerttemberg,Good,0.32239,1358,3270,0.30637,0.33841
2015,Baden-Wuerttemberg,Satisfactory,0.25526,925,3270,0.24031,0.27021
2015,Baden-Wuerttemberg,Poor,0.13119,434,3270,0.11961,0.14276
2015,Baden-Wuerttemberg,Bad,0.02762,79,3270,0.02200,0.03324
2015,Bavaria,Very good,0.09864,620,4469,0.08990,0.10739
2015,Bavaria,Good,0.32793,1828,4469,0.31416,0.34169
2015,Bavaria,Satisfactory,0.27709,1379,4469,0.26397,0.29021
2015,Bavaria,Poor,0.11059,516,4469,0.10140,0.11979
2015,Bavaria,Bad,0.03383,126,4469,0.02853,0.03914
2015,Berlin,Very good,0.09530,131,1001,0.07710,0.11350
2015,Berlin,Good,0.28653,363,1001,0.25851,0.31455
2015,Berlin,Satisfactory,0.26556,309,1001,0.23819,0.29294
2015,Berlin,Poor,0.15888,157,1001,0.13623,0.18154
2015,Berlin,Bad,0.04784,41,1001,0.03461,0.06107
2015,Brandenburg,Very good,0.05257,89,1031,0.03894,0.06620
2015,Brandenburg,Good,0.29078,376,1031,0.26304,0.31851
2015,Brandenburg,Satisfactory,0.30618,343,1031,0.27803,0.33432
2015,Brandenburg,Poor,0.13597,162,1031,0.11504,0.15690
2015,Brandenburg,Bad,0.06924,61,1031,0.05374,0.08475
2015,Mecklenburg-Western Pomerania,Very good,0.08305,55,548,0.05992,0.10618
2015,Mecklenburg-Western Pomerania,Good,0.28303,201,548,0.24528,0.32078
2015,Mecklenburg-Western Pomerania,Satisfactory,0.31228,206,548,0.27345,0.35112
2015,Mecklenburg-Western Pomerania,Poor,0.15310,86,548,0.12292,0.18328
2015,Saxony,Very good,0.06910,115,1560,0.05651,0.08169
2015,Saxony,Good,0.34224,648,1560,0.31869,0.36579
2015,Saxony,Satisfactory,0.29102,513,1560,0.26847,0.31357
2015,Saxony,Poor,0.13373,236,1560,0.11683,0.15062
2015,Saxony,Bad,0.03082,48,1560,0.02224,0.03940
2015,Saxony-Anhalt,Very good,0.05718,56,911,0.04210,0.07227
2015,Saxony-Anhalt,Good,0.28453,340,911,0.25521,0.31384
2015,Saxony-Anhalt,Satisfactory,0.34596,347,911,0.31505,0.37687
2015,Saxony-Anhalt,Poor,0.14380,126,911,0.12100,0.16660
2015,Saxony-Anhalt,Bad,0.04402,42,911,0.03069,0.05735
2015,Thuringa,Very good,0.05949,74,984,0.04470,0.07428
2015,Thuringa,Good,0.34264,405,984,0.31297,0.37231
2015,Thuringa,Satisfactory,0.27825,338,984,0.25024,0.30627
2015,Thuringa,Poor,0.12843,127,984,0.10752,0.14935
2015,Thuringa,Bad,0.05073,40,984,0.03701,0.06445
2016,Schleswig-Holstein,Very good,0.07862,188,1012,0.06203,0.09521
2016,Schleswig-Holstein,Good,0.32533,360,1012,0.29645,0.35421
2016,Schleswig-Holstein,Satisfactory,0.26182,280,1012,0.23472,0.28892
2016,Schleswig-Holstein,Poor,0.12272,130,1012,0.10249,0.14295
2016,Schleswig-Holstein,Bad,0.05217,54,1012,0.03846,0.06587
2016,Hamburg,Very good,0.09623,75,452,0.06901,0.12345
2016,Hamburg,Good,0.34421,186,452,0.30036,0.38806
2016,Hamburg,Satisfactory,0.28352,139,452,0.24193,0.32512
2016,Hamburg,Poor,0.09748,52,452,0.07011,0.12486
2016,Lower Saxony,Very good,0.07622,412,2772,0.06634,0.08610
2016,Lower Saxony,Good,0.33133,1045,2772,0.31381,0.34886
2016,Lower Saxony,Satisfactory,0.29337,864,2772,0.27642,0.31032
2016,Lower Saxony,Poor,0.11724,367,2772,0.10526,0.12922
2016,Lower Saxony,Bad,0.03833,84,2772,0.03118,0.04548
2016,Bremen,Very good,0.08892,49,201,0.04948,0.12837
2016,Bremen,Good,0.25558,86,201,0.19512,0.31603
2016,Bremen,Satisfactory,0.31717,66,201,0.25268,0.38167
2016,North Rhine-Westphalia,Very good,0.08155,819,5847,0.07454,0.08857
2016,North Rhine-Westphalia,Good,0.31496,2284,5847,0.30305,0.32686
2016,North Rhine-Westphalia,Satisfactory,0.28117,1686,5847,0.26965,0.29270
2016,North Rhine-Westphalia,Poor,0.13770,835,5847,0.12887,0.14653
2016,North Rhine-Westphalia,Bad,0.03290,223,5847,0.02833,0.03748
2016,Hesse,Very good,0.07540,271,1883,0.06347,0.08733
2016,Hesse,Good,0.31640,730,1883,0.29539,0.33741
2016,Hesse,Satisfactory,0.27637,581,1883,0.25617,0.29658
2016,Hesse,Poor,0.13503,233,1883,0.11959,0.15047
