"pgoeffd","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"ja","2016","16-34 Jahre alt","kein Migrationshintergrund","500","0.2331869945361","0.215387185230046","0.250986803842154"
"ja","2016","16-34 Jahre alt","direkter Migrationshintergrund","147","0.165429341793089","0.143687842519665","0.187170841066514"
"ja","2016","16-34 Jahre alt","indirekter Migrationshintergrund","97","0.239600035840552","0.202948370489647","0.276251701191456"
"ja","2016","35-65 Jahre alt","kein Migrationshintergrund","2272","0.290076936095303","0.279901916978926","0.300251955211679"
"ja","2016","35-65 Jahre alt","direkter Migrationshintergrund","330","0.145819056405874","0.1312233440484","0.160414768763349"
"ja","2016","35-65 Jahre alt","indirekter Migrationshintergrund","115","0.251063288769523","0.21278620895199","0.289340368587056"
"ja","2016","66 und älter","kein Migrationshintergrund","38","0.201796129741431","0.145027186798315","0.258565072684546"
"ja","2016","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2016","16-34 Jahre alt","kein Migrationshintergrund","1668","0.7668130054639","0.749013196157846","0.784612814769954"
"nein","2016","16-34 Jahre alt","direkter Migrationshintergrund","975","0.834570658206911","0.812829158933486","0.856312157480335"
"nein","2016","16-34 Jahre alt","indirekter Migrationshintergrund","424","0.760399964159448","0.723748298808544","0.797051629510353"
"nein","2016","35-65 Jahre alt","kein Migrationshintergrund","5369","0.709923063904697","0.699748044788321","0.720098083021074"
"nein","2016","35-65 Jahre alt","direkter Migrationshintergrund","1916","0.854180943594126","0.839585231236651","0.8687766559516"
"nein","2016","35-65 Jahre alt","indirekter Migrationshintergrund","378","0.748936711230477","0.710659631412944","0.78721379104801"
"nein","2016","66 und älter","kein Migrationshintergrund","154","0.79820387025857","0.741434927315454","0.854972813201685"
"nein","2016","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2017","16-34 Jahre alt","kein Migrationshintergrund","642","0.239425303652591","0.223344030970846","0.255506576334335"
"ja","2017","16-34 Jahre alt","direkter Migrationshintergrund","130","0.141060717769182","0.121833364617339","0.160288070921025"
"ja","2017","16-34 Jahre alt","indirekter Migrationshintergrund","101","0.194277958002982","0.161625722029089","0.226930193976876"
"ja","2017","35-65 Jahre alt","kein Migrationshintergrund","2634","0.286246628978058","0.276835299031496","0.29565795892462"
"ja","2017","35-65 Jahre alt","direkter Migrationshintergrund","338","0.173404633447102","0.158041933305888","0.188767333588316"
"ja","2017","35-65 Jahre alt","indirekter Migrationshintergrund","132","0.267759860036483","0.230482259504967","0.305037460567999"
"ja","2017","66 und älter","kein Migrationshintergrund","44","0.181341385418166","0.13088409039473","0.231798680441602"
"ja","2017","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2017","16-34 Jahre alt","kein Migrationshintergrund","2063","0.760574696347409","0.744493423665665","0.776655969029154"
"nein","2017","16-34 Jahre alt","direkter Migrationshintergrund","1129","0.858939282230818","0.839711929078975","0.878166635382661"
"nein","2017","16-34 Jahre alt","indirekter Migrationshintergrund","463","0.805722041997018","0.773069806023124","0.838374277970911"
"nein","2017","35-65 Jahre alt","kein Migrationshintergrund","6227","0.713753371021942","0.70434204107538","0.723164700968504"
"nein","2017","35-65 Jahre alt","direkter Migrationshintergrund","1995","0.826595366552898","0.811232666411684","0.841958066694112"
"nein","2017","35-65 Jahre alt","indirekter Migrationshintergrund","410","0.732240139963517","0.694962539432001","0.769517740495033"
"nein","2017","66 und älter","kein Migrationshintergrund","180","0.818658614581834","0.768201319558398","0.869115909605271"
"nein","2017","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2018","16-34 Jahre alt","kein Migrationshintergrund","622","0.247283437077351","0.230797982865393","0.263768891289309"
"ja","2018","16-34 Jahre alt","direkter Migrationshintergrund","146","0.151515844002943","0.132151352522095","0.170880335483791"
"ja","2018","16-34 Jahre alt","indirekter Migrationshintergrund","102","0.194167027638381","0.161694139154334","0.226639916122428"
"ja","2018","35-65 Jahre alt","kein Migrationshintergrund","2455","0.295276408962904","0.285355142452862","0.305197675472946"
"ja","2018","35-65 Jahre alt","direkter Migrationshintergrund","368","0.19716403607489","0.181095367447748","0.213232704702031"
"ja","2018","35-65 Jahre alt","indirekter Migrationshintergrund","131","0.237588646058735","0.201658314288321","0.273518977829149"
"ja","2018","66 und älter","kein Migrationshintergrund","44","0.182682959461142","0.131506489046633","0.23385942987565"
"ja","2018","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2018","16-34 Jahre alt","kein Migrationshintergrund","2009","0.752716562922649","0.736231108710691","0.769202017134608"
"nein","2018","16-34 Jahre alt","direkter Migrationshintergrund","1171","0.848484155997057","0.829119664516209","0.867848647477905"
"nein","2018","16-34 Jahre alt","indirekter Migrationshintergrund","468","0.805832972361619","0.773360083877571","0.838305860845666"
"nein","2018","35-65 Jahre alt","kein Migrationshintergrund","5666","0.704723591037096","0.694802324527054","0.714644857547138"
"nein","2018","35-65 Jahre alt","direkter Migrationshintergrund","1987","0.80283596392511","0.786767295297969","0.818904632552252"
"nein","2018","35-65 Jahre alt","indirekter Migrationshintergrund","408","0.762411353941265","0.726481022170851","0.798341685711679"
"nein","2018","66 und älter","kein Migrationshintergrund","175","0.817317040538858","0.76614057012435","0.868493510953367"
"nein","2018","66 und älter","direkter Migrationshintergrund","35","0.945945387966149","0.874976958092324","1.01691381783998"
"nein","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2019","16-34 Jahre alt","kein Migrationshintergrund","608","0.253357755879882","0.236389906647316","0.270325605112448"
"ja","2019","16-34 Jahre alt","direkter Migrationshintergrund","117","0.161147895007402","0.140143272667343","0.182152517347461"
"ja","2019","16-34 Jahre alt","indirekter Migrationshintergrund","114","0.215230031064327","0.180141482397241","0.250318579731413"
"ja","2019","35-65 Jahre alt","kein Migrationshintergrund","2362","0.291805433033214","0.281845769550512","0.301765096515916"
"ja","2019","35-65 Jahre alt","direkter Migrationshintergrund","349","0.187331624763881","0.171045940007239","0.203617309520522"
"ja","2019","35-65 Jahre alt","indirekter Migrationshintergrund","131","0.246271575601902","0.209695333971946","0.282847817231858"
"ja","2019","66 und älter","kein Migrationshintergrund","49","0.207339303339706","0.158893469998394","0.255785136681018"
"ja","2019","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2019","16-34 Jahre alt","kein Migrationshintergrund","1916","0.746642244120118","0.729674394887552","0.763610093352684"
"nein","2019","16-34 Jahre alt","direkter Migrationshintergrund","1060","0.838852104992598","0.817847482652539","0.859856727332657"
"nein","2019","16-34 Jahre alt","indirekter Migrationshintergrund","413","0.784769968935673","0.749681420268587","0.819858517602759"
"nein","2019","35-65 Jahre alt","kein Migrationshintergrund","5641","0.708194566966786","0.698234903484084","0.718154230449488"
"nein","2019","35-65 Jahre alt","direkter Migrationshintergrund","1856","0.812668375236119","0.796382690479478","0.828954059992761"
"nein","2019","35-65 Jahre alt","indirekter Migrationshintergrund","402","0.753728424398098","0.717152182768142","0.790304666028054"
"nein","2019","66 und älter","kein Migrationshintergrund","220","0.792660696660294","0.744214863318982","0.841106530001606"
"nein","2019","66 und älter","direkter Migrationshintergrund","31","0.820955995879301","0.695717837969035","0.946194153789566"
"nein","2019","66 und älter","indirekter Migrationshintergrund","","","",""
