"pgoeffd","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"ja","1999","Hauptschulabschluss","Bayern","83","0.195703211999701","0.16039429754712","0.231012126452283"
"ja","1999","Hauptschulabschluss","Saarland","","","",""
"ja","1999","Hauptschulabschluss","Berlin","","","",""
"ja","1999","Hauptschulabschluss","Brandenburg","","","",""
"ja","1999","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","1999","Hauptschulabschluss","Sachsen","32","0.295472050273237","0.210209353510008","0.380734747036466"
"ja","1999","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","1999","Hauptschulabschluss","Thueringen","","","",""
"ja","1999","Realschulabschluss","Schleswig-Holstein","","","",""
"ja","1999","Realschulabschluss","Hamburg","","","",""
"ja","1999","Realschulabschluss","Niedersachsen","45","0.279191982499622","0.215738019316768","0.342645945682477"
"ja","1999","Realschulabschluss","Bremen","","","",""
"ja","1999","Realschulabschluss","Nordrhein-Westfalen","96","0.258737921765722","0.212791540535193","0.304684302996251"
"ja","1999","Realschulabschluss","Hessen","31","0.390279079067879","0.299118949734184","0.481439208401574"
"ja","1999","Realschulabschluss","Rheinland-Pfalz,Saarland","31","0.367365121295244","0.266064060995367","0.468666181595121"
"ja","1999","Realschulabschluss","Baden-Wuerttemberg","43","0.238986179750254","0.175066778053154","0.302905581447355"
"ja","1999","Realschulabschluss","Bayern","59","0.221005473704317","0.168180092942712","0.273830854465921"
"ja","1999","Realschulabschluss","Saarland","","","",""
"ja","1999","Realschulabschluss","Berlin","32","0.333045188036242","0.239733759144154","0.42635661692833"
"ja","1999","Realschulabschluss","Brandenburg","36","0.279218161108036","0.20694268148806","0.351493640728012"
"ja","1999","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","1999","Realschulabschluss","Sachsen","71","0.245467946945477","0.195503405847698","0.295432488043257"
"ja","1999","Realschulabschluss","Sachsen-Anhalt","42","0.290377644420637","0.21981988808695","0.360935400754325"
"ja","1999","Realschulabschluss","Thueringen","35","0.206667775329273","0.150828941933511","0.262506608725035"
"ja","1999","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","1999","(Fach-)Abitur","Hamburg","","","",""
"ja","1999","(Fach-)Abitur","Niedersachsen","","","",""
"ja","1999","(Fach-)Abitur","Bremen","","","",""
"ja","1999","(Fach-)Abitur","Nordrhein-Westfalen","61","0.344341840790528","0.27782161896783","0.410862062613226"
"ja","1999","(Fach-)Abitur","Hessen","","","",""
"ja","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"ja","1999","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"ja","1999","(Fach-)Abitur","Bayern","","","",""
"ja","1999","(Fach-)Abitur","Saarland","","","",""
"ja","1999","(Fach-)Abitur","Berlin","","","",""
"ja","1999","(Fach-)Abitur","Brandenburg","","","",""
"ja","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","1999","(Fach-)Abitur","Sachsen","","","",""
"ja","1999","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","1999","(Fach-)Abitur","Thueringen","","","",""
"ja","1999","AkademikerInnen","Schleswig-Holstein","","","",""
"ja","1999","AkademikerInnen","Hamburg","","","",""
"ja","1999","AkademikerInnen","Niedersachsen","54","0.556719580763038","0.463885108993871","0.649554052532205"
"ja","1999","AkademikerInnen","Bremen","","","",""
"ja","1999","AkademikerInnen","Nordrhein-Westfalen","113","0.447187281508257","0.386161726827793","0.508212836188722"
"ja","1999","AkademikerInnen","Hessen","","","",""
"ja","1999","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"ja","1999","AkademikerInnen","Baden-Wuerttemberg","36","0.318709216121031","0.233171188181172","0.40424724406089"
"ja","1999","AkademikerInnen","Bayern","50","0.356058696663021","0.278120916868117","0.433996476457925"
"ja","1999","AkademikerInnen","Saarland","","","",""
"ja","1999","AkademikerInnen","Berlin","35","0.354139290740509","0.26040368716983","0.447874894311189"
"ja","1999","AkademikerInnen","Brandenburg","48","0.486891898830074","0.38742400229328","0.586359795366867"
"ja","1999","AkademikerInnen","Mecklenburg-Vorpommern","32","0.44055126504078","0.323412155032084","0.557690375049477"
"ja","1999","AkademikerInnen","Sachsen","83","0.499116391267321","0.423055156191095","0.575177626343547"
"ja","1999","AkademikerInnen","Sachsen-Anhalt","51","0.462130624235042","0.365376655428066","0.558884593042018"
"ja","1999","AkademikerInnen","Thueringen","34","0.348728378883797","0.252896277573601","0.444560480193993"
"nein","1999","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","1999","(noch) kein Abschluss","Hamburg","","","",""
"nein","1999","(noch) kein Abschluss","Niedersachsen","","","",""
"nein","1999","(noch) kein Abschluss","Bremen","","","",""
"nein","1999","(noch) kein Abschluss","Nordrhein-Westfalen","44","0.83654744605051","0.735061910655284","0.938032981445735"
"nein","1999","(noch) kein Abschluss","Hessen","","","",""
"nein","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","1999","(noch) kein Abschluss","Baden-Wuerttemberg","56","0.885968333108107","0.808096582132099","0.963840084084115"
"nein","1999","(noch) kein Abschluss","Bayern","","","",""
"nein","1999","(noch) kein Abschluss","Saarland","","","",""
"nein","1999","(noch) kein Abschluss","Berlin","","","",""
"nein","1999","(noch) kein Abschluss","Brandenburg","","","",""
"nein","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","1999","(noch) kein Abschluss","Sachsen","","","",""
"nein","1999","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","1999","(noch) kein Abschluss","Thueringen","","","",""
"nein","1999","Hauptschulabschluss","Schleswig-Holstein","56","0.810384280285139","0.71855488076321","0.902213679807068"
"nein","1999","Hauptschulabschluss","Hamburg","","","",""
"nein","1999","Hauptschulabschluss","Niedersachsen","207","0.798970908260252","0.749291887689542","0.848649928830961"
"nein","1999","Hauptschulabschluss","Bremen","","","",""
"nein","1999","Hauptschulabschluss","Nordrhein-Westfalen","500","0.861369601412972","0.833319281411507","0.889419921414437"
"nein","1999","Hauptschulabschluss","Hessen","163","0.828390453467204","0.77547054919951","0.881310357734899"
"nein","1999","Hauptschulabschluss","Rheinland-Pfalz,Saarland","179","0.788545670951622","0.734951522386446","0.842139819516797"
"nein","1999","Hauptschulabschluss","Baden-Wuerttemberg","442","0.83203270191777","0.799099947343833","0.864965456491706"
"nein","1999","Hauptschulabschluss","Bayern","402","0.804296788000299","0.768987873547717","0.83960570245288"
"nein","1999","Hauptschulabschluss","Saarland","","","",""
"nein","1999","Hauptschulabschluss","Berlin","35","0.711182463243814","0.58428517239943","0.838079754088198"
"nein","1999","Hauptschulabschluss","Brandenburg","38","0.846000147323534","0.74169288493864","0.950307409708427"
"nein","1999","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"nein","1999","Hauptschulabschluss","Sachsen","78","0.704527949726763","0.619265252963534","0.789790646489992"
"nein","1999","Hauptschulabschluss","Sachsen-Anhalt","55","0.809238686081967","0.715159368104794","0.90331800405914"
"nein","1999","Hauptschulabschluss","Thueringen","51","0.720606760644804","0.613959243938612","0.827254277350997"
"nein","1999","Realschulabschluss","Schleswig-Holstein","39","0.6083319663433","0.484822043976329","0.731841888710271"
"nein","1999","Realschulabschluss","Hamburg","","","",""
"nein","1999","Realschulabschluss","Niedersachsen","147","0.720808017500378","0.657354054317523","0.784261980683232"
"nein","1999","Realschulabschluss","Bremen","","","",""
"nein","1999","Realschulabschluss","Nordrhein-Westfalen","253","0.741262078234278","0.695315697003749","0.787208459464807"
"nein","1999","Realschulabschluss","Hessen","79","0.609720920932121","0.518560791598426","0.700881050265816"
"nein","1999","Realschulabschluss","Rheinland-Pfalz,Saarland","56","0.632634878704756","0.531333818404879","0.733935939004633"
"nein","1999","Realschulabschluss","Baden-Wuerttemberg","128","0.761013820249746","0.697094418552645","0.824933221946846"
"nein","1999","Realschulabschluss","Bayern","178","0.778994526295683","0.726169145534079","0.831819907057288"
"nein","1999","Realschulabschluss","Saarland","","","",""
"nein","1999","Realschulabschluss","Berlin","66","0.666954811963758","0.57364338307167","0.760266240855846"
"nein","1999","Realschulabschluss","Brandenburg","112","0.720781838891964","0.648506359271988","0.79305731851194"
"nein","1999","Realschulabschluss","Mecklenburg-Vorpommern","90","0.756633251592988","0.678878221900584","0.834388281285392"
"nein","1999","Realschulabschluss","Sachsen","214","0.754532053054523","0.704567511956743","0.804496594152303"
"nein","1999","Realschulabschluss","Sachsen-Anhalt","117","0.709622355579363","0.639064599245675","0.78018011191305"
"nein","1999","Realschulabschluss","Thueringen","167","0.793332224670727","0.737493391274965","0.849171058066489"
"nein","1999","(Fach-)Abitur","Schleswig-Holstein","","","",""
"nein","1999","(Fach-)Abitur","Hamburg","","","",""
"nein","1999","(Fach-)Abitur","Niedersachsen","47","0.72421507611053","0.619521963402729","0.828908188818331"
"nein","1999","(Fach-)Abitur","Bremen","","","",""
"nein","1999","(Fach-)Abitur","Nordrhein-Westfalen","135","0.655658159209472","0.589137937386774","0.72217838103217"
"nein","1999","(Fach-)Abitur","Hessen","43","0.81114420180198","0.706752637227688","0.915535766376273"
"nein","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"nein","1999","(Fach-)Abitur","Baden-Wuerttemberg","66","0.759203348922781","0.666659950527202","0.851746747318359"
"nein","1999","(Fach-)Abitur","Bayern","55","0.735625756098093","0.637124728089405","0.834126784106781"
"nein","1999","(Fach-)Abitur","Saarland","","","",""
"nein","1999","(Fach-)Abitur","Berlin","","","",""
"nein","1999","(Fach-)Abitur","Brandenburg","","","",""
"nein","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nein","1999","(Fach-)Abitur","Sachsen","","","",""
"nein","1999","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nein","1999","(Fach-)Abitur","Thueringen","","","",""
"nein","1999","AkademikerInnen","Schleswig-Holstein","","","",""
"nein","1999","AkademikerInnen","Hamburg","","","",""
"nein","1999","AkademikerInnen","Niedersachsen","56","0.443280419236962","0.350445947467795","0.536114891006129"
"nein","1999","AkademikerInnen","Bremen","","","",""
"nein","1999","AkademikerInnen","Nordrhein-Westfalen","142","0.552812718491743","0.491787163811279","0.613838273172207"
"nein","1999","AkademikerInnen","Hessen","62","0.654471423954546","0.556766888438564","0.752175959470528"
"nein","1999","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"nein","1999","AkademikerInnen","Baden-Wuerttemberg","78","0.681290783878969","0.59575275593911","0.766828811818828"
"nein","1999","AkademikerInnen","Bayern","95","0.643941303336979","0.566003523542075","0.721879083131883"
"nein","1999","AkademikerInnen","Saarland","","","",""
"nein","1999","AkademikerInnen","Berlin","65","0.645860709259491","0.552125105688811","0.73959631283017"
"nein","1999","AkademikerInnen","Brandenburg","49","0.513108101169927","0.413640204633133","0.61257599770672"
"nein","1999","AkademikerInnen","Mecklenburg-Vorpommern","37","0.55944873495922","0.442309624950523","0.676587844967916"
"nein","1999","AkademikerInnen","Sachsen","83","0.500883608732679","0.424822373656453","0.576944843808905"
"nein","1999","AkademikerInnen","Sachsen-Anhalt","51","0.537869375764958","0.441115406957982","0.634623344571934"
"nein","1999","AkademikerInnen","Thueringen","61","0.651271621116203","0.555439519806006","0.747103722426399"
"ja","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"ja","2000","(noch) kein Abschluss","Hamburg","","","",""
"ja","2000","(noch) kein Abschluss","Niedersachsen","","","",""
"ja","2000","(noch) kein Abschluss","Bremen","","","",""
"ja","2000","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"ja","2000","(noch) kein Abschluss","Hessen","","","",""
"ja","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","2000","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"ja","2000","(noch) kein Abschluss","Bayern","","","",""
"ja","2000","(noch) kein Abschluss","Saarland","","","",""
"ja","2000","(noch) kein Abschluss","Berlin","","","",""
"ja","2000","(noch) kein Abschluss","Brandenburg","","","",""
"ja","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"ja","2000","(noch) kein Abschluss","Sachsen","","","",""
"ja","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"ja","2000","(noch) kein Abschluss","Thueringen","","","",""
"ja","2000","Hauptschulabschluss","Schleswig-Holstein","30","0.204680149103978","0.142741309845469","0.266618988362486"
"ja","2000","Hauptschulabschluss","Hamburg","","","",""
"ja","2000","Hauptschulabschluss","Niedersachsen","85","0.185698829667289","0.150728606885777","0.220669052448802"
"ja","2000","Hauptschulabschluss","Bremen","","","",""
"ja","2000","Hauptschulabschluss","Nordrhein-Westfalen","190","0.149943287402648","0.12947750745742","0.170409067347875"
"ja","2000","Hauptschulabschluss","Hessen","59","0.168063036315429","0.129702650020532","0.206423422610325"
"ja","2000","Hauptschulabschluss","Rheinland-Pfalz,Saarland","57","0.174966790040335","0.132186836935796","0.217746743144873"
"ja","2000","Hauptschulabschluss","Baden-Wuerttemberg","87","0.126186729665999","0.103361299092614","0.149012160239384"
"ja","2000","Hauptschulabschluss","Bayern","167","0.166357050967791","0.14302959425396","0.189684507681621"
"ja","2000","Hauptschulabschluss","Saarland","","","",""
"ja","2000","Hauptschulabschluss","Berlin","","","",""
"ja","2000","Hauptschulabschluss","Brandenburg","","","",""
"ja","2000","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","2000","Hauptschulabschluss","Sachsen","","","",""
"ja","2000","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","2000","Hauptschulabschluss","Thueringen","","","",""
"ja","2000","Realschulabschluss","Schleswig-Holstein","33","0.240509955321301","0.166469227744284","0.314550682898318"
"ja","2000","Realschulabschluss","Hamburg","","","",""
"ja","2000","Realschulabschluss","Niedersachsen","92","0.263618827252868","0.218845829734621","0.308391824771115"
"ja","2000","Realschulabschluss","Bremen","","","",""
"ja","2000","Realschulabschluss","Nordrhein-Westfalen","186","0.256174651380435","0.224355945913945","0.287993356846924"
"ja","2000","Realschulabschluss","Hessen","67","0.287715234901009","0.233313151752256","0.342117318049761"
"ja","2000","Realschulabschluss","Rheinland-Pfalz,Saarland","39","0.237026355289624","0.16964256081087","0.304410149768378"
"ja","2000","Realschulabschluss","Baden-Wuerttemberg","99","0.23681614115567","0.195564783375947","0.278067498935394"
"ja","2000","Realschulabschluss","Bayern","127","0.219529183466434","0.184454346156259","0.254604020776609"
"ja","2000","Realschulabschluss","Saarland","","","",""
"ja","2000","Realschulabschluss","Berlin","50","0.335275427428804","0.260955723464084","0.409595131393524"
"ja","2000","Realschulabschluss","Brandenburg","69","0.236926943640929","0.186303261432693","0.287550625849164"
"ja","2000","Realschulabschluss","Mecklenburg-Vorpommern","35","0.190522982402858","0.131833562802969","0.249212402002747"
"ja","2000","Realschulabschluss","Sachsen","112","0.204411452264798","0.169783556407561","0.239039348122035"
"ja","2000","Realschulabschluss","Sachsen-Anhalt","54","0.207843808902957","0.158235378528762","0.257452239277151"
"ja","2000","Realschulabschluss","Thueringen","58","0.19378057198012","0.151327636981393","0.236233506978846"
"ja","2000","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","2000","(Fach-)Abitur","Hamburg","","","",""
"ja","2000","(Fach-)Abitur","Niedersachsen","36","0.277686613630012","0.201857497162433","0.353515730097592"
"ja","2000","(Fach-)Abitur","Bremen","","","",""
"ja","2000","(Fach-)Abitur","Nordrhein-Westfalen","117","0.266968882073708","0.226005046795307","0.307932717352109"
"ja","2000","(Fach-)Abitur","Hessen","","","",""
"ja","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"ja","2000","(Fach-)Abitur","Baden-Wuerttemberg","44","0.282540655284343","0.216767154039794","0.348314156528891"
"ja","2000","(Fach-)Abitur","Bayern","35","0.234357320878645","0.167455173136026","0.301259468621263"
"ja","2000","(Fach-)Abitur","Saarland","","","",""
"ja","2000","(Fach-)Abitur","Berlin","","","",""
"ja","2000","(Fach-)Abitur","Brandenburg","","","",""
"ja","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","2000","(Fach-)Abitur","Sachsen","","","",""
"ja","2000","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","2000","(Fach-)Abitur","Thueringen","","","",""
"ja","2000","AkademikerInnen","Schleswig-Holstein","","","",""
"ja","2000","AkademikerInnen","Hamburg","","","",""
"ja","2000","AkademikerInnen","Niedersachsen","86","0.475629450353423","0.402874538545837","0.548384362161009"
"ja","2000","AkademikerInnen","Bremen","","","",""
"ja","2000","AkademikerInnen","Nordrhein-Westfalen","223","0.398360367586882","0.356837843724701","0.439882891449063"
"ja","2000","AkademikerInnen","Hessen","60","0.269750544430131","0.209434450424239","0.330066638436024"
"ja","2000","AkademikerInnen","Rheinland-Pfalz,Saarland","40","0.43296047330027","0.328240467662849","0.53768047893769"
"ja","2000","AkademikerInnen","Baden-Wuerttemberg","88","0.273274991454207","0.221807044500024","0.324742938408389"
"ja","2000","AkademikerInnen","Bayern","122","0.321105545416911","0.272190878296538","0.370020212537283"
"ja","2000","AkademikerInnen","Saarland","","","",""
"ja","2000","AkademikerInnen","Berlin","59","0.356999252954586","0.283220726644789","0.430777779264384"
"ja","2000","AkademikerInnen","Brandenburg","78","0.428262454049483","0.355364588040085","0.50116032005888"
"ja","2000","AkademikerInnen","Mecklenburg-Vorpommern","40","0.446245034357674","0.341183344846183","0.551306723869165"
"ja","2000","AkademikerInnen","Sachsen","106","0.377567576400582","0.318978902705931","0.436156250095232"
"ja","2000","AkademikerInnen","Sachsen-Anhalt","74","0.40301744519305","0.327947014081671","0.478087876304429"
"ja","2000","AkademikerInnen","Thueringen","48","0.388111478430265","0.302338272048068","0.473884684812461"
"nein","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","2000","(noch) kein Abschluss","Hamburg","","","",""
"nein","2000","(noch) kein Abschluss","Niedersachsen","","","",""
"nein","2000","(noch) kein Abschluss","Bremen","","","",""
"nein","2000","(noch) kein Abschluss","Nordrhein-Westfalen","45","0.855343964046567","0.760644213796252","0.950043714296882"
"nein","2000","(noch) kein Abschluss","Hessen","","","",""
"nein","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","2000","(noch) kein Abschluss","Baden-Wuerttemberg","41","0.885783644176614","0.79848832019064","0.973078968162587"
"nein","2000","(noch) kein Abschluss","Bayern","30","0.901121842266248","0.797699339490053","1.00454434504244"
"nein","2000","(noch) kein Abschluss","Saarland","","","",""
"nein","2000","(noch) kein Abschluss","Berlin","","","",""
"nein","2000","(noch) kein Abschluss","Brandenburg","","","",""
"nein","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","2000","(noch) kein Abschluss","Sachsen","","","",""
"nein","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","2000","(noch) kein Abschluss","Thueringen","","","",""
"nein","2000","Hauptschulabschluss","Schleswig-Holstein","133","0.795319850896022","0.733381011637514","0.857258690154531"
"nein","2000","Hauptschulabschluss","Hamburg","34","0.771939748703914","0.646530269424869","0.897349227982958"
"nein","2000","Hauptschulabschluss","Niedersachsen","390","0.814301170332711","0.779330947551198","0.849271393114223"
"nein","2000","Hauptschulabschluss","Bremen","","","",""
"nein","2000","Hauptschulabschluss","Nordrhein-Westfalen","979","0.850056712597352","0.829590932652125","0.87052249254258"
"nein","2000","Hauptschulabschluss","Hessen","306","0.831936963684571","0.793576577389675","0.870297349979468"
"nein","2000","Hauptschulabschluss","Rheinland-Pfalz,Saarland","246","0.825033209959666","0.782253256855127","0.867813163064204"
"nein","2000","Hauptschulabschluss","Baden-Wuerttemberg","726","0.873813270334001","0.850987839760616","0.896638700907386"
"nein","2000","Hauptschulabschluss","Bayern","812","0.83364294903221","0.810315492318379","0.85697040574604"
"nein","2000","Hauptschulabschluss","Saarland","72","0.872951640015705","0.80173391896494","0.944169361066471"
"nein","2000","Hauptschulabschluss","Berlin","59","0.760730147210039","0.668387893508846","0.853072400911232"
"nein","2000","Hauptschulabschluss","Brandenburg","49","0.79533462339573","0.694907879882431","0.895761366909029"
"nein","2000","Hauptschulabschluss","Mecklenburg-Vorpommern","34","0.725000059248211","0.599978367256416","0.850021751240006"
"nein","2000","Hauptschulabschluss","Sachsen","106","0.766128310213963","0.693642662270899","0.838613958157027"
"nein","2000","Hauptschulabschluss","Sachsen-Anhalt","78","0.815566574645412","0.737163392552271","0.893969756738554"
"nein","2000","Hauptschulabschluss","Thueringen","74","0.826514081900567","0.749137165138359","0.903890998662775"
"nein","2000","Realschulabschluss","Schleswig-Holstein","95","0.759490044678699","0.685449317101682","0.833530772255716"
"nein","2000","Realschulabschluss","Hamburg","36","0.782696683931245","0.662200925961783","0.903192441900707"
"nein","2000","Realschulabschluss","Niedersachsen","280","0.736381172747132","0.691608175228885","0.781154170265379"
"nein","2000","Realschulabschluss","Bremen","","","",""
"nein","2000","Realschulabschluss","Nordrhein-Westfalen","537","0.743825348619565","0.712006643153076","0.775644054086055"
"nein","2000","Realschulabschluss","Hessen","199","0.712284765098991","0.657882681950239","0.766686848247744"
"nein","2000","Realschulabschluss","Rheinland-Pfalz,Saarland","114","0.762973644710376","0.695589850231622","0.83035743918913"
"nein","2000","Realschulabschluss","Baden-Wuerttemberg","309","0.76318385884433","0.721932501064606","0.804435216624053"
"nein","2000","Realschulabschluss","Bayern","408","0.780470816533566","0.745395979223391","0.815545653843741"
"nein","2000","Realschulabschluss","Saarland","34","0.711234298077569","0.580271385425834","0.842197210729304"
"nein","2000","Realschulabschluss","Berlin","105","0.664724572571196","0.590404868606476","0.739044276535916"
"nein","2000","Realschulabschluss","Brandenburg","202","0.763073056359071","0.712449374150835","0.813696738567307"
"nein","2000","Realschulabschluss","Mecklenburg-Vorpommern","137","0.809477017597142","0.750787597997253","0.868166437197031"
"nein","2000","Realschulabschluss","Sachsen","409","0.795588547735202","0.760960651877965","0.830216443592439"
"nein","2000","Realschulabschluss","Sachsen-Anhalt","203","0.792156191097043","0.742547760722849","0.841764621471238"
"nein","2000","Realschulabschluss","Thueringen","275","0.80621942801988","0.763766493021154","0.848672363018606"
"nein","2000","(Fach-)Abitur","Schleswig-Holstein","37","0.760311763006739","0.635584598483673","0.885038927529804"
"nein","2000","(Fach-)Abitur","Hamburg","","","",""
"nein","2000","(Fach-)Abitur","Niedersachsen","98","0.722313386369988","0.646484269902408","0.798142502837567"
"nein","2000","(Fach-)Abitur","Bremen","","","",""
"nein","2000","(Fach-)Abitur","Nordrhein-Westfalen","331","0.733031117926292","0.692067282647891","0.773994953204693"
"nein","2000","(Fach-)Abitur","Hessen","99","0.818235411877754","0.749235070104506","0.887235753651001"
"nein","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","44","0.737873168757485","0.629274521828737","0.846471815686233"
"nein","2000","(Fach-)Abitur","Baden-Wuerttemberg","136","0.717459344715657","0.651685843471109","0.783232845960206"
"nein","2000","(Fach-)Abitur","Bayern","119","0.765642679121355","0.698740531378737","0.832544826863973"
"nein","2000","(Fach-)Abitur","Saarland","","","",""
"nein","2000","(Fach-)Abitur","Berlin","40","0.807154694957867","0.69779783978114","0.916511550134595"
"nein","2000","(Fach-)Abitur","Brandenburg","","","",""
"nein","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nein","2000","(Fach-)Abitur","Sachsen","47","0.699793441992585","0.586612621496319","0.812974262488851"
"nein","2000","(Fach-)Abitur","Sachsen-Anhalt","34","0.79718002418333","0.67557346150769","0.918786586858969"
"nein","2000","(Fach-)Abitur","Thueringen","","","",""
"nein","2000","AkademikerInnen","Schleswig-Holstein","50","0.719203464464074","0.618828712200076","0.819578216728073"
"nein","2000","AkademikerInnen","Hamburg","33","0.660009416832275","0.530000986998229","0.790017846666322"
"nein","2000","AkademikerInnen","Niedersachsen","95","0.524370549646577","0.451615637838991","0.597125461454163"
"nein","2000","AkademikerInnen","Bremen","","","",""
"nein","2000","AkademikerInnen","Nordrhein-Westfalen","311","0.601639632413118","0.560117108550937","0.643162156275299"
"nein","2000","AkademikerInnen","Hessen","148","0.730249455569868","0.669933361563976","0.790565549575761"
"nein","2000","AkademikerInnen","Rheinland-Pfalz,Saarland","46","0.56703952669973","0.46231952106231","0.671759532337151"
"nein","2000","AkademikerInnen","Baden-Wuerttemberg","200","0.726725008545793","0.675257061591611","0.778192955499976"
"nein","2000","AkademikerInnen","Bayern","228","0.678894454583089","0.629979787462717","0.727809121703462"
"nein","2000","AkademikerInnen","Saarland","","","",""
"nein","2000","AkademikerInnen","Berlin","103","0.643000747045414","0.569222220735616","0.716779273355211"
"nein","2000","AkademikerInnen","Brandenburg","99","0.571737545950517","0.49883967994112","0.644635411959915"
"nein","2000","AkademikerInnen","Mecklenburg-Vorpommern","46","0.553754965642326","0.448693276130835","0.658816655153817"
"nein","2000","AkademikerInnen","Sachsen","157","0.622432423599418","0.563843749904768","0.681021097294068"
"nein","2000","AkademikerInnen","Sachsen-Anhalt","90","0.59698255480695","0.521912123695571","0.672052985918329"
"nein","2000","AkademikerInnen","Thueringen","76","0.611888521569735","0.526115315187538","0.697661727951931"
"ja","2001","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"ja","2001","(noch) kein Abschluss","Hamburg","","","",""
"ja","2001","(noch) kein Abschluss","Niedersachsen","","","",""
"ja","2001","(noch) kein Abschluss","Bremen","","","",""
"ja","2001","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"ja","2001","(noch) kein Abschluss","Hessen","","","",""
"ja","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","2001","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"ja","2001","(noch) kein Abschluss","Bayern","","","",""
"ja","2001","(noch) kein Abschluss","Saarland","","","",""
"ja","2001","(noch) kein Abschluss","Berlin","","","",""
"ja","2001","(noch) kein Abschluss","Brandenburg","","","",""
"ja","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"ja","2001","(noch) kein Abschluss","Sachsen","","","",""
"ja","2001","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"ja","2001","(noch) kein Abschluss","Thueringen","","","",""
"ja","2001","Hauptschulabschluss","Schleswig-Holstein","","","",""
"ja","2001","Hauptschulabschluss","Hamburg","","","",""
"ja","2001","Hauptschulabschluss","Niedersachsen","69","0.195316499769776","0.155351095938661","0.235281903600891"
"ja","2001","Hauptschulabschluss","Bremen","","","",""
"ja","2001","Hauptschulabschluss","Nordrhein-Westfalen","155","0.150100407497991","0.127565323537253","0.172635491458728"
"ja","2001","Hauptschulabschluss","Hessen","51","0.173720586615695","0.130486509497028","0.216954663734361"
"ja","2001","Hauptschulabschluss","Rheinland-Pfalz,Saarland","42","0.147838636193959","0.104695043156452","0.190982229231467"
"ja","2001","Hauptschulabschluss","Baden-Wuerttemberg","81","0.147804140548177","0.12082983463586","0.174778446460494"
"ja","2001","Hauptschulabschluss","Bayern","141","0.164733670262974","0.13951331186279","0.189954028663159"
"ja","2001","Hauptschulabschluss","Saarland","","","",""
"ja","2001","Hauptschulabschluss","Berlin","","","",""
"ja","2001","Hauptschulabschluss","Brandenburg","","","",""
"ja","2001","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","2001","Hauptschulabschluss","Sachsen","","","",""
"ja","2001","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","2001","Hauptschulabschluss","Thueringen","","","",""
"ja","2001","Realschulabschluss","Schleswig-Holstein","","","",""
"ja","2001","Realschulabschluss","Hamburg","","","",""
"ja","2001","Realschulabschluss","Niedersachsen","80","0.262338443878072","0.213526024010771","0.311150863745374"
