"pgoeffd","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"nein","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","481","0.628624622279728","0.59545263167152","0.661796612887937"
"ja","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"ja","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","392","0.149324395476423","0.135300066822867","0.163348724129979"
"ja","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","569","0.238838950212881","0.22081206313425","0.256865837291513"
"ja","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","224","0.220068055558404","0.196598337460537","0.243537773656271"
"ja","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","265","0.230595889345275","0.205816555128893","0.255375223561658"
"ja","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","46","0.211680627070655","0.156298886054337","0.267062368086974"
"ja","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","759","0.349361282975994","0.328657013342585","0.370065552609404"
"ja","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","300","0.345552644294119","0.311609123536811","0.379496165051426"
"nein","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","68","0.823740601590876","0.739716104184069","0.907765098997684"
"nein","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"nein","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2089","0.850675604523577","0.836651275870021","0.864699933177133"
"nein","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","161","0.827358574593224","0.773619438162447","0.881097711024001"
"nein","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","1580","0.761161049787119","0.743134162708487","0.77918793686575"
"nein","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","973","0.779931944441596","0.756462226343729","0.803401662539463"
"nein","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","845","0.769404110654725","0.744624776438342","0.794183444871107"
"nein","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","163","0.788319372929345","0.732937631913027","0.843701113945663"
"nein","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","1278","0.650638717024006","0.629934447390596","0.671342986657415"
"nein","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","454","0.654447355705881","0.620503834948574","0.688390876463189"
"ja","2009","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"ja","2009","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2009","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","375","0.149345279789258","0.134872813753494","0.163817745825022"
"ja","2009","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","33","0.206870990576909","0.150307436164476","0.263434544989341"
"ja","2009","Realschulabschluss","Westdeutschland, alte Bundeslaender","535","0.233852442924557","0.21578748446399","0.251917401385123"
"ja","2009","Realschulabschluss","Ostdeutschland, neue Bundeslaender","218","0.215380263339178","0.192131002321435","0.238629524356921"
"ja","2009","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","242","0.211097697521595","0.186826760776883","0.235368634266308"
"ja","2009","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","47","0.185146568016413","0.130489691593649","0.239803444439177"
"ja","2009","AkademikerInnen","Westdeutschland, alte Bundeslaender","767","0.34590552174658","0.325136810194954","0.366674233298206"
"ja","2009","AkademikerInnen","Ostdeutschland, neue Bundeslaender","286","0.32598500888268","0.292280556410649","0.359689461354711"
"nein","2009","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","74","0.87552352845033","0.804502559978599","0.946544496922062"
"nein","2009","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"nein","2009","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1955","0.850654720210742","0.836182254174978","0.865127186246506"
"nein","2009","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","164","0.793129009423091","0.736565455010659","0.849692563835524"
"nein","2009","Realschulabschluss","Westdeutschland, alte Bundeslaender","1574","0.766147557075443","0.748082598614877","0.78421251553601"
"nein","2009","Realschulabschluss","Ostdeutschland, neue Bundeslaender","983","0.784619736660822","0.761370475643079","0.807868997678565"
"nein","2009","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","844","0.788902302478405","0.764631365733693","0.813173239223117"
"nein","2009","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","147","0.814853431983587","0.760196555560823","0.869510308406351"
"nein","2009","AkademikerInnen","Westdeutschland, alte Bundeslaender","1248","0.65409447825342","0.633325766701794","0.674863189805046"
"nein","2009","AkademikerInnen","Ostdeutschland, neue Bundeslaender","457","0.67401499111732","0.640310538645289","0.70771944358935"
"ja","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"ja","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","445","0.158030792035296","0.14492318028966","0.171138403780932"
"ja","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","681","0.224705452503372","0.209676717197544","0.2397341878092"
"ja","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","239","0.213440760070168","0.192558937466016","0.234322582674319"
"ja","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","355","0.241924749058851","0.220741402387833","0.263108095729869"
"ja","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","61","0.210457071958705","0.161834733196226","0.259079410721184"
"ja","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","1016","0.356940176374451","0.339030648940294","0.374849703808607"
"ja","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","322","0.33689752924459","0.305436148518835","0.368358909970345"
"nein","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","123","0.929507333652543","0.886799560519489","0.972215106785597"
"nein","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"nein","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2530","0.841969207964704","0.828861596219068","0.85507681971034"
"nein","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","217","0.825161271601257","0.777600018700407","0.872722524502107"
"nein","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","2282","0.775294547496628","0.7602658121908","0.790323282802456"
"nein","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1240","0.786559239929832","0.765677417325681","0.807441062533984"
"nein","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1215","0.758075250941149","0.736891904270131","0.779258597612167"
"nein","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","209","0.789542928041295","0.740920589278817","0.838165266803774"
"nein","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","1733","0.643059823625549","0.625150296191393","0.660969351059706"
"nein","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","545","0.66310247075541","0.631641090029655","0.694563851481165"
"ja","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"ja","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","529","0.158709386484782","0.146607185858088","0.170811587111476"
"ja","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","37","0.183065703293126","0.139806754470837","0.226324652115416"
"ja","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","865","0.239616641012879","0.225606832111344","0.253626449914413"
"ja","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","310","0.202257155212537","0.183224188314482","0.221290122110593"
"ja","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","455","0.236385191170942","0.217326528172848","0.255443854169036"
"ja","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","68","0.202754629821859","0.159441906915773","0.246067352727946"
"ja","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","1217","0.361412735891058","0.344919048328911","0.377906423453205"
"ja","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","377","0.347594571620046","0.317703529338201","0.377485613901892"
"nein","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","170","0.888552425616814","0.843449560960601","0.933655290273027"
"nein","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"nein","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2973","0.841290613515218","0.829188412888525","0.853392814141912"
"nein","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","270","0.816934296706874","0.773675347884584","0.860193245529163"
"nein","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","2701","0.760383358987122","0.746373550085587","0.774393167888656"
"nein","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1401","0.797742844787463","0.778709877889407","0.816775811685518"
"nein","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1454","0.763614808829058","0.744556145830964","0.782673471827152"
"nein","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","263","0.797245370178141","0.753932647272054","0.840558093084227"
"nein","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","2042","0.638587264108942","0.622093576546795","0.655080951671089"
"nein","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","598","0.652405428379954","0.622514386098108","0.682296470661799"
"ja","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"ja","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","514","0.159637181746163","0.147287537827904","0.171986825664421"
"ja","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","50","0.182374244520195","0.139798369304394","0.224950119735997"
"ja","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","844","0.23533415219304","0.221276379585439","0.249391924800642"
"ja","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","282","0.19527626942365","0.176160525298948","0.214392013548352"
"ja","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","457","0.244694712221932","0.225424890272115","0.26396453417175"
"ja","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","79","0.243844447449986","0.199671458495307","0.288017436404665"
"ja","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","1196","0.36720570352144","0.350422573522428","0.383988833520452"
"ja","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","365","0.355268549858469","0.324640843030427","0.385896256686511"
"nein","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","194","0.925511103191273","0.889914255875636","0.961107950506911"
"nein","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"nein","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2865","0.840362818253838","0.828013174335579","0.852712462172096"
"nein","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","266","0.817625755479805","0.775049880264003","0.860201630695607"
"nein","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","2654","0.76466584780696","0.750608075199358","0.778723620414561"
"nein","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1370","0.80472373057635","0.785607986451648","0.823839474701052"
"nein","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1455","0.755305287778068","0.73603546582825","0.774575109727885"
"nein","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","284","0.756155552550014","0.711982563595335","0.800328541504693"
"nein","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","1973","0.63279429647856","0.616011166479548","0.649577426477572"
"nein","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","573","0.644731450141531","0.614103743313489","0.675359156969573"
"ja","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"ja","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","550","0.155054280046737","0.143789362411343","0.166319197682132"
"ja","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","53","0.16905287550238","0.130064791754041","0.20804095925072"
"ja","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","845","0.23688854810227","0.222999807740964","0.250777288463576"
"ja","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","285","0.200527136882876","0.180529615467479","0.220524658298274"
"ja","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","539","0.248035704150491","0.231014442667155","0.265056965633827"
"ja","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","86","0.279316820426142","0.232970252574575","0.32566338827771"
"ja","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","1274","0.389169674970528","0.372786022503162","0.405553327437895"
"ja","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","363","0.390423264232432","0.358444522784584","0.42240200568028"
"nein","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","308","0.894463047173252","0.86165981652845","0.927266277818054"
"nein","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"nein","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3416","0.844945719953263","0.833680802317868","0.856210637588657"
"nein","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","302","0.83094712449762","0.79195904074928","0.869935208245959"
"nein","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","2755","0.76311145189773","0.749222711536424","0.777000192259036"
"nein","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1255","0.799472863117124","0.779475341701726","0.819470384532521"
"nein","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1934","0.751964295849509","0.734943034366173","0.768985557332845"
"nein","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","274","0.720683179573858","0.67433661172229","0.767029747425425"
"nein","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","2128","0.610830325029472","0.594446672562105","0.627213977496838"
"nein","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","531","0.609576735767568","0.577597994319719","0.641555477215416"
"ja","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"ja","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","513","0.164603965549383","0.152146787641401","0.177061143457366"
"ja","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","39","0.143510633345534","0.105037657679939","0.181983609011129"
"ja","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","768","0.234497816510325","0.219709159923081","0.249286473097569"
"ja","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","234","0.18235092215876","0.16194875358298","0.202753090734539"
"ja","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","521","0.257954113689387","0.239803654955174","0.2761045724236"
"ja","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","67","0.200040323116009","0.156814530663031","0.243266115568987"
"ja","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","1161","0.402603763228842","0.385286773549471","0.419920752908213"
"ja","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","337","0.43357735240402","0.399193839580741","0.467960865227298"
"nein","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","219","0.904452295406425","0.867490937690192","0.941413653122658"
"nein","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"nein","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2891","0.835396034450616","0.822938856542634","0.847853212358599"
"nein","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","280","0.856489366654466","0.818016390988871","0.894962342320061"
"nein","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","2385","0.765502183489675","0.750713526902431","0.780290840076919"
"nein","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1142","0.817649077841241","0.797246909265461","0.83805124641702"
"nein","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1711","0.742045886310613","0.7238954275764","0.760196345044826"
"nein","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","262","0.799959676883991","0.756733884431013","0.843185469336969"
"nein","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","1920","0.597396236771158","0.580079247091787","0.614713226450529"
"nein","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","461","0.56642264759598","0.532039134772702","0.600806160419259"
"ja","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","31","0.18983626427197","0.142167114459374","0.237505414084567"
"ja","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","474","0.166815658407665","0.153928814768733","0.179702502046596"
"ja","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","36","0.146864506504541","0.10783689437779","0.185892118631292"
"ja","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","712","0.225166384502829","0.210234672422748","0.24009809658291"
"ja","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","224","0.18150944398853","0.160516678396899","0.202502209580162"
"ja","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","523","0.245887762850058","0.228433066840717","0.263342458859399"
"ja","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","72","0.243331180679166","0.196608539324869","0.290053822033463"
"ja","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","1165","0.398247809688455","0.381326142849782","0.415169476527129"
"ja","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","331","0.359109895918253","0.325887014018394","0.392332777818113"
"nein","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","229","0.81016373572803","0.762494585915433","0.857832885540626"
"nein","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"nein","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2741","0.833184341592335","0.820297497953404","0.846071185231267"
"nein","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","280","0.853135493495459","0.814107881368708","0.89216310562221"
"nein","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","2294","0.774833615497171","0.75990190341709","0.789765327577251"
"nein","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1071","0.81849055601147","0.797497790419838","0.839483321603101"
"nein","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1815","0.754112237149942","0.736657541140601","0.771566933159283"
"nein","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","252","0.756668819320834","0.709946177966537","0.803391460675131"
"nein","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","2050","0.601752190311545","0.584830523472871","0.618673857150218"
"nein","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","470","0.640890104081747","0.607667222181887","0.674112985981606"
"ja","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"ja","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","448","0.168748463927635","0.1553127091775","0.18218421867777"
"ja","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","672","0.240059440369452","0.224046264184155","0.256072616554749"
"ja","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","215","0.194321749825664","0.171971809201874","0.216671690449453"
"ja","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","516","0.237802529046332","0.220104685728224","0.255500372364441"
"ja","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","78","0.2518639551484","0.204887042816246","0.298840867480555"
"ja","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","1117","0.393307123861859","0.375795134385081","0.410819113338637"
"ja","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","315","0.388255300812929","0.354097608762091","0.422412992863767"
"nein","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","312","0.885681791356324","0.851908960508666","0.919454622203983"
"nein","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","36","0.903298943650081","0.810541846719709","0.996056040580453"
"nein","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2537","0.831251536072365","0.81781578132223","0.8446872908225"
"nein","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","275","0.90086653558929","0.867162260665076","0.934570810513505"
"nein","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","2061","0.759940559630548","0.743927383445251","0.775953735815845"
"nein","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","989","0.805678250174336","0.783328309550547","0.828028190798126"
"nein","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1707","0.762197470953668","0.744499627635559","0.779895314271776"
"nein","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","250","0.7481360448516","0.701159132519445","0.795112957183754"
"nein","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","1872","0.606692876138141","0.589180886661363","0.624204865614919"
"nein","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","467","0.611744699187071","0.577587007136233","0.645902391237909"
"ja","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","43","0.108628201998846","0.0799732470297334","0.137283156967958"
"ja","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","467","0.151797246437868","0.139457055868385","0.164137437007351"
"ja","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","43","0.117153038333529","0.0831184483851022","0.151187628281955"
"ja","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","810","0.238890756852224","0.224093680294914","0.253687833409534"
"ja","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","248","0.188020446881059","0.167776119074439","0.20826477468768"
"ja","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","613","0.252557042984114","0.235680337934708","0.26943374803352"
"ja","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","89","0.252149676154796","0.209379892992322","0.29491945931727"
"ja","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","1295","0.394121066631644","0.377899524066896","0.410342609196391"
"ja","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","334","0.397879761909092","0.364779915006615","0.430979608811568"
"nein","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","410","0.891371798001154","0.862716843032042","0.920026752970267"
"nein","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","48","0.934813294804067","0.867063972023445","1.00256261758469"
"nein","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2781","0.848202753562132","0.835862562992649","0.860542944131615"
"nein","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","300","0.882846961666471","0.848812371718045","0.916881551614898"
"nein","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","2380","0.761109243147776","0.746312166590466","0.775906319705086"
"nein","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1183","0.811979553118941","0.79173522531232","0.832223880925561"
"nein","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1933","0.747442957015886","0.73056625196648","0.764319662065292"
"nein","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","307","0.747850323845204","0.70508054068273","0.790620107007678"
"nein","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","2191","0.605878933368357","0.589657390803609","0.622100475933104"
"nein","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","506","0.602120238090908","0.569020391188432","0.635220084993385"
"ja","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","36","0.0919842820770488","0.0662637045227524","0.117704859631345"
"ja","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","439","0.171507089119859","0.157941209653791","0.185072968585927"
"ja","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","40","0.164295483921545","0.125195396269295","0.203395571573794"
"ja","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","724","0.234762802913474","0.219376244474302","0.250149361352646"
"ja","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","238","0.188693894068929","0.167884017615409","0.209503770522449"
"ja","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","584","0.246151103240962","0.229023838952427","0.263278367529497"
"ja","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","87","0.238559925598235","0.196792788713011","0.280327062483459"
"ja","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","1281","0.40664349754831","0.389949830872463","0.423337164224156"
"ja","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","324","0.426412616667482","0.391991392203145","0.460833841131819"
"nein","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","449","0.908015717922951","0.882295140368655","0.933736295477248"
"nein","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","53","0.960358883032936","0.910572359040265","1.01014540702561"
"nein","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2527","0.828492910880141","0.814927031414073","0.842058790346209"
"nein","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","305","0.835704516078455","0.796604428426206","0.874804603730705"
"nein","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","2191","0.765237197086526","0.749850638647354","0.780623755525698"
"nein","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1120","0.811306105931071","0.790496229477551","0.832115982384591"
"nein","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1846","0.753848896759038","0.736721632470503","0.770976161047573"
"nein","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","313","0.761440074401765","0.719672937516541","0.803207211286989"
"nein","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","2045","0.59335650245169","0.576662835775844","0.610050169127537"
"nein","2018","AkademikerInnen","Ostdeutschland, neue Bundeslaender","469","0.573587383332518","0.539166158868181","0.608008607796855"
"ja","2019","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","38","0.156046312437416","0.125606790154917","0.186485834719914"
"ja","2019","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ja","2019","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","387","0.165257020129677","0.151126635675224","0.17938740458413"
"ja","2019","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","34","0.124372005129381","0.0872143830061256","0.161529627252636"
"ja","2019","Realschulabschluss","Westdeutschland, alte Bundeslaender","725","0.252037713000291","0.236088951156558","0.267986474844023"
"ja","2019","Realschulabschluss","Ostdeutschland, neue Bundeslaender","228","0.196632893088326","0.17478244118674","0.218483344989912"
"ja","2019","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","571","0.26230479831246","0.244621018567385","0.279988578057534"
"ja","2019","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","86","0.27235237862744","0.227768808015952","0.316935949238928"
"ja","2019","AkademikerInnen","Westdeutschland, alte Bundeslaender","1206","0.380316468520929","0.363795599106679","0.39683733793518"
"ja","2019","AkademikerInnen","Ostdeutschland, neue Bundeslaender","326","0.419393342809071","0.385431641685169","0.453355043932973"
