"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"ja","2012","Sachsen-Anhalt","weiblich","90","0.28723259850048","0.235946073361526","0.338519123639434"
"ja","2012","Thueringen","maennlich","60","0.27829826269552","0.226628877662156","0.329967647728884"
"ja","2012","Thueringen","weiblich","75","0.260194992426756","0.21111697577326","0.309273009080252"
"nein","2012","Schleswig-Holstein","maennlich","213","0.798872652869421","0.750428144074984","0.847317161663858"
"nein","2012","Schleswig-Holstein","weiblich","210","0.711961275027418","0.659107359917167","0.764815190137669"
"nein","2012","Hamburg","maennlich","103","0.847833884705717","0.783835388778573","0.911832380632861"
"nein","2012","Hamburg","weiblich","97","0.797672393969696","0.726385773189371","0.868959014750022"
"nein","2012","Niedersachsen","maennlich","572","0.768738072967704","0.7381097183461","0.799366427589308"
"nein","2012","Niedersachsen","weiblich","499","0.691747876134291","0.658296074986488","0.725199677282095"
"nein","2012","Bremen","maennlich","37","0.830679443081847","0.721103956012825","0.940254930150868"
"nein","2012","Bremen","weiblich","41","0.53534355986196","0.4111970490745","0.659490070649421"
"nein","2012","Nordrhein-Westfalen","maennlich","1252","0.784030752136848","0.763772780238449","0.804288724035246"
"nein","2012","Nordrhein-Westfalen","weiblich","1064","0.680924041283616","0.657860128098953","0.703987954468278"
"nein","2012","Hessen","maennlich","439","0.826892300035347","0.795186618374671","0.858597981696023"
"nein","2012","Hessen","weiblich","407","0.751616183092104","0.715988828472607","0.787243537711601"
"nein","2012","Rheinland-Pfalz,Saarland","maennlich","286","0.767579371283166","0.725167778165585","0.809990964400747"
"nein","2012","Rheinland-Pfalz,Saarland","weiblich","259","0.739512334965513","0.694424052539706","0.78460061739132"
"nein","2012","Baden-Wuerttemberg","maennlich","858","0.835524806218047","0.812983961105778","0.858065651330317"
"nein","2012","Baden-Wuerttemberg","weiblich","695","0.71026617400661","0.681820844041536","0.738711503971683"
"nein","2012","Bayern","maennlich","1023","0.817140394336683","0.795779717984401","0.838501070688966"
"nein","2012","Bayern","weiblich","1004","0.752841837316024","0.72984014612542","0.775843528506629"
"nein","2012","Saarland","maennlich","50","0.852521403416951","0.766321147261545","0.938721659572358"
"nein","2012","Saarland","weiblich","38","0.645768230030208","0.52949666856516","0.762039791495257"
"nein","2012","Berlin","maennlich","188","0.676564713763495","0.619813362254174","0.733316065272815"
"nein","2012","Berlin","weiblich","216","0.701702585125464","0.650188254635681","0.753216915615247"
"nein","2012","Brandenburg","maennlich","199","0.783639738276862","0.733297965641562","0.833981510912162"
"nein","2012","Brandenburg","weiblich","217","0.653478623238784","0.599720320147417","0.70723692633015"
"nein","2012","Mecklenburg-Vorpommern","maennlich","141","0.869534209066172","0.818450606489188","0.920617811643155"
"nein","2012","Mecklenburg-Vorpommern","weiblich","128","0.66249600311718","0.593417498133802","0.731574508100559"
"nein","2012","Sachsen","maennlich","427","0.806036890512564","0.77246919594456","0.839604585080569"
"nein","2012","Sachsen","weiblich","361","0.72289637271896","0.683468384355124","0.762324361082797"
"nein","2012","Sachsen-Anhalt","maennlich","215","0.85670440045242","0.813784368744496","0.899624432160344"
"nein","2012","Sachsen-Anhalt","weiblich","209","0.71276740149952","0.661480876360566","0.764053926638474"
"nein","2012","Thueringen","maennlich","229","0.72170173730448","0.670032352271116","0.773371122337844"
"nein","2012","Thueringen","weiblich","232","0.739805007573244","0.690726990919748","0.78888302422674"
"ja","2013","Schleswig-Holstein","maennlich","60","0.224216609106287","0.175796051118096","0.272637167094478"
"ja","2013","Schleswig-Holstein","weiblich","79","0.259640368309185","0.210912729186254","0.308368007432117"
"ja","2013","Hamburg","maennlich","","","",""
"ja","2013","Hamburg","weiblich","31","0.294624485267458","0.224854155528524","0.364394815006391"
"ja","2013","Niedersachsen","maennlich","158","0.216550889990157","0.188097400637068","0.245004379343246"
"ja","2013","Niedersachsen","weiblich","253","0.321091742122778","0.289629981430958","0.352553502814599"
"ja","2013","Bremen","maennlich","","","",""
"ja","2013","Bremen","weiblich","","","",""
"ja","2013","Nordrhein-Westfalen","maennlich","342","0.22475726810926","0.205321936446908","0.244192599771612"
"ja","2013","Nordrhein-Westfalen","weiblich","524","0.316875891700646","0.295477330433642","0.33827445296765"
"ja","2013","Hessen","maennlich","116","0.19770564759709","0.166728770431983","0.228682524762198"
"ja","2013","Hessen","weiblich","189","0.261370178528136","0.227435276981094","0.295305080075179"
"ja","2013","Rheinland-Pfalz,Saarland","maennlich","85","0.163863854779028","0.128999291834176","0.19872841772388"
"ja","2013","Rheinland-Pfalz,Saarland","weiblich","130","0.276642711238814","0.23426258426122","0.319022838216408"
"ja","2013","Baden-Wuerttemberg","maennlich","167","0.153366344921744","0.132603148642379","0.174129541201109"
"ja","2013","Baden-Wuerttemberg","weiblich","327","0.298306409952773","0.271806134078426","0.324806685827119"
"ja","2013","Bayern","maennlich","234","0.172964220039277","0.153045405402156","0.192883034676399"
"ja","2013","Bayern","weiblich","417","0.294047347265101","0.271306726050629","0.316787968479573"
"ja","2013","Saarland","maennlich","","","",""
"ja","2013","Saarland","weiblich","","","",""
"ja","2013","Berlin","maennlich","70","0.309141688862571","0.253709026053383","0.36457435167176"
"ja","2013","Berlin","weiblich","93","0.289231374666106","0.239001424464973","0.339461324867239"
"ja","2013","Brandenburg","maennlich","60","0.202318881651263","0.153488032007739","0.251149731294787"
"ja","2013","Brandenburg","weiblich","94","0.387884466281732","0.332374606577605","0.443394325985858"
"ja","2013","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2013","Mecklenburg-Vorpommern","weiblich","58","0.333247345636392","0.262802439683895","0.40369225158889"
"ja","2013","Sachsen","maennlich","103","0.206518278281748","0.170639192139508","0.242397364423987"
"ja","2013","Sachsen","weiblich","146","0.293733830545669","0.253650071839513","0.333817589251826"
"ja","2013","Sachsen-Anhalt","maennlich","40","0.174160007640277","0.129090188873635","0.219229826406919"
"ja","2013","Sachsen-Anhalt","weiblich","86","0.303443991311055","0.25089169248724","0.35599629013487"
"ja","2013","Thueringen","maennlich","54","0.272846953455467","0.21971709273543","0.325976814175504"
"ja","2013","Thueringen","weiblich","84","0.282753235514203","0.231793689048599","0.333712781979807"
"nein","2013","Schleswig-Holstein","maennlich","225","0.775783390893713","0.727362832905522","0.824203948881904"
"nein","2013","Schleswig-Holstein","weiblich","232","0.740359631690815","0.691631992567884","0.789087270813746"
"nein","2013","Hamburg","maennlich","129","0.799092191201163","0.735809552090596","0.86237483031173"
"nein","2013","Hamburg","weiblich","133","0.705375514732542","0.635605184993609","0.775145844471476"
"nein","2013","Niedersachsen","maennlich","647","0.783449110009843","0.754995620656754","0.811902599362932"
"nein","2013","Niedersachsen","weiblich","593","0.678908257877222","0.647446497185401","0.710370018569042"
"nein","2013","Bremen","maennlich","46","0.763694918147185","0.650390278951797","0.876999557342574"
"nein","2013","Bremen","weiblich","51","0.547588999249697","0.430148610175862","0.665029388323532"
"nein","2013","Nordrhein-Westfalen","maennlich","1430","0.77524273189074","0.755807400228388","0.794678063553092"
"nein","2013","Nordrhein-Westfalen","weiblich","1292","0.683124108299354","0.661725547032351","0.704522669566358"
"nein","2013","Hessen","maennlich","519","0.80229435240291","0.771317475237802","0.833271229568017"
"nein","2013","Hessen","weiblich","455","0.738629821471864","0.704694919924821","0.772564723018906"
"nein","2013","Rheinland-Pfalz,Saarland","maennlich","348","0.836136145220972","0.80127158227612","0.871000708165824"
"nein","2013","Rheinland-Pfalz,Saarland","weiblich","298","0.723357288761186","0.680977161783592","0.76573741573878"
"nein","2013","Baden-Wuerttemberg","maennlich","990","0.846633655078256","0.825870458798891","0.867396851357621"
"nein","2013","Baden-Wuerttemberg","weiblich","818","0.701693590047227","0.675193314172881","0.728193865921574"
"nein","2013","Bayern","maennlich","1151","0.827035779960723","0.807116965323601","0.846954594597844"
"nein","2013","Bayern","weiblich","1125","0.705952652734899","0.683212031520427","0.728693273949371"
"nein","2013","Saarland","maennlich","62","0.807549516613208","0.718918571835853","0.896180461390563"
"nein","2013","Saarland","weiblich","57","0.734436329078169","0.635793814269969","0.83307884388637"
"nein","2013","Berlin","maennlich","197","0.690858311137429","0.63542564832824","0.746290973946617"
"nein","2013","Berlin","weiblich","220","0.710768625333894","0.660538675132761","0.760998575535026"
"nein","2013","Brandenburg","maennlich","200","0.797681118348737","0.748850268705213","0.846511967992261"
"nein","2013","Brandenburg","weiblich","202","0.612115533718268","0.556605674014142","0.667625393422395"
"nein","2013","Mecklenburg-Vorpommern","maennlich","123","0.847002110883197","0.788609670104184","0.905394551662211"
"nein","2013","Mecklenburg-Vorpommern","weiblich","114","0.666752654363608","0.59630774841111","0.737197560316106"
"nein","2013","Sachsen","maennlich","386","0.793481721718252","0.757602635576013","0.829360807860492"
"nein","2013","Sachsen","weiblich","350","0.706266169454331","0.666182410748174","0.746349928160487"
"nein","2013","Sachsen-Anhalt","maennlich","232","0.825839992359723","0.780770173593081","0.870909811126365"
"nein","2013","Sachsen-Anhalt","weiblich","208","0.696556008688945","0.64400370986513","0.74910830751276"
"nein","2013","Thueringen","maennlich","216","0.727153046544533","0.674023185824496","0.78028290726457"
"nein","2013","Thueringen","weiblich","216","0.717246764485797","0.666287218020193","0.768206310951401"
"ja","2014","Schleswig-Holstein","maennlich","57","0.209578852934209","0.158299396495983","0.260858309372435"
"ja","2014","Schleswig-Holstein","weiblich","87","0.328673069662093","0.273848828148578","0.383497311175608"
"ja","2014","Hamburg","maennlich","","","",""
"ja","2014","Hamburg","weiblich","","","",""
"ja","2014","Niedersachsen","maennlich","152","0.227029137491587","0.196764773952726","0.257293501030448"
"ja","2014","Niedersachsen","weiblich","219","0.343337305932342","0.308916497036847","0.377758114827836"
"ja","2014","Bremen","maennlich","","","",""
"ja","2014","Bremen","weiblich","","","",""
"ja","2014","Nordrhein-Westfalen","maennlich","326","0.234066384599122","0.212884773509536","0.255247995688708"
"ja","2014","Nordrhein-Westfalen","weiblich","484","0.318642069280727","0.296179942262565","0.341104196298888"
"ja","2014","Hessen","maennlich","104","0.204134394749748","0.170631012210373","0.237637777289123"
"ja","2014","Hessen","weiblich","169","0.288035943449325","0.250794517578842","0.325277369319808"
"ja","2014","Rheinland-Pfalz,Saarland","maennlich","68","0.173121631672395","0.135715026172466","0.210528237172324"
"ja","2014","Rheinland-Pfalz,Saarland","weiblich","110","0.271888337296229","0.227502060015066","0.316274614577392"
"ja","2014","Baden-Wuerttemberg","maennlich","164","0.201989076775289","0.176826968679582","0.227151184870995"
"ja","2014","Baden-Wuerttemberg","weiblich","289","0.29335149365408","0.264831290174164","0.321871697133997"
"ja","2014","Bayern","maennlich","229","0.189804405845378","0.168237178628634","0.211371633062122"
"ja","2014","Bayern","weiblich","407","0.297672235890323","0.273763918520034","0.321580553260612"
"ja","2014","Saarland","maennlich","","","",""
"ja","2014","Saarland","weiblich","","","",""
"ja","2014","Berlin","maennlich","61","0.307905497919604","0.248116431614224","0.367694564224985"
"ja","2014","Berlin","weiblich","79","0.283224032281261","0.229480899626386","0.336967164936137"
"ja","2014","Brandenburg","maennlich","50","0.188205565184658","0.138650459574214","0.237760670795103"
"ja","2014","Brandenburg","weiblich","81","0.357601728769969","0.299675907039038","0.4155275505009"
"ja","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2014","Mecklenburg-Vorpommern","weiblich","49","0.30796006704343","0.235976671666821","0.379943462420039"
"ja","2014","Sachsen","maennlich","84","0.196273494776468","0.159162147094926","0.23338484245801"
"ja","2014","Sachsen","weiblich","129","0.304874586921154","0.262198309957548","0.34755086388476"
"ja","2014","Sachsen-Anhalt","maennlich","33","0.137567515463932","0.0937150093187757","0.181420021609089"
"ja","2014","Sachsen-Anhalt","weiblich","78","0.318563982287331","0.26203922377871","0.375088740795952"
"ja","2014","Thueringen","maennlich","50","0.273194179842676","0.218502291254094","0.327886068431258"
"ja","2014","Thueringen","weiblich","75","0.259154256640862","0.208283437686909","0.310025075594816"
"nein","2014","Schleswig-Holstein","maennlich","185","0.790421147065791","0.739141690627565","0.841700603504017"
"nein","2014","Schleswig-Holstein","weiblich","195","0.671326930337907","0.616502688824392","0.726151171851422"
"nein","2014","Hamburg","maennlich","101","0.86479501197707","0.804118428254485","0.925471595699655"
"nein","2014","Hamburg","weiblich","96","0.75518873598821","0.679201790835297","0.831175681141123"
"nein","2014","Niedersachsen","maennlich","584","0.772970862508413","0.742706498969552","0.803235226047274"
"nein","2014","Niedersachsen","weiblich","512","0.656662694067659","0.622241885172164","0.691083502963153"
"nein","2014","Bremen","maennlich","35","0.687408016202747","0.550440377938486","0.824375654467009"
"nein","2014","Bremen","weiblich","45","0.455257281040733","0.332286485250491","0.578228076830976"
"nein","2014","Nordrhein-Westfalen","maennlich","1209","0.765933615400878","0.744752004311292","0.787115226490464"
"nein","2014","Nordrhein-Westfalen","weiblich","1169","0.681357930719273","0.658895803701112","0.703820057737435"
"nein","2014","Hessen","maennlich","452","0.795865605250252","0.762362222710877","0.829368987789627"
"nein","2014","Hessen","weiblich","399","0.711964056550675","0.674722630680192","0.749205482421158"
"nein","2014","Rheinland-Pfalz,Saarland","maennlich","325","0.826878368327605","0.789471762827676","0.864284973827534"
"nein","2014","Rheinland-Pfalz,Saarland","weiblich","276","0.728111662703771","0.683725385422608","0.772497939984934"
"nein","2014","Baden-Wuerttemberg","maennlich","814","0.798010923224711","0.772848815129005","0.823173031320418"
"nein","2014","Baden-Wuerttemberg","weiblich","690","0.70664850634592","0.678128302866003","0.735168709825836"
"nein","2014","Bayern","maennlich","1041","0.810195594154622","0.788628366937878","0.831762821371366"
"nein","2014","Bayern","weiblich","998","0.702327764109677","0.678419446739388","0.726236081479966"
"nein","2014","Saarland","maennlich","50","0.803195777634647","0.702595221837444","0.90379633343185"
"nein","2014","Saarland","weiblich","54","0.754421297334842","0.654998915498619","0.853843679171065"
"nein","2014","Berlin","maennlich","168","0.692094502080396","0.632305435775015","0.751883568385776"
"nein","2014","Berlin","weiblich","191","0.716775967718739","0.663032835063863","0.770519100373614"
"nein","2014","Brandenburg","maennlich","189","0.811794434815342","0.762239329204897","0.861349540425786"
"nein","2014","Brandenburg","weiblich","182","0.642398271230031","0.5844724494991","0.700324092960962"
"nein","2014","Mecklenburg-Vorpommern","maennlich","110","0.894389501281914","0.840937604191821","0.947841398372007"
"nein","2014","Mecklenburg-Vorpommern","weiblich","109","0.69203993295657","0.620056537579961","0.764023328333179"
"nein","2014","Sachsen","maennlich","356","0.803726505223532","0.76661515754199","0.840837852905074"
"nein","2014","Sachsen","weiblich","318","0.695125413078846","0.65244913611524","0.737801690042453"
"nein","2014","Sachsen-Anhalt","maennlich","204","0.862432484536068","0.818579978390911","0.906284990681224"
"nein","2014","Sachsen-Anhalt","weiblich","183","0.681436017712669","0.624911259204048","0.73796077622129"
"nein","2014","Thueringen","maennlich","205","0.726805820157324","0.672113931568742","0.781497708745906"
"nein","2014","Thueringen","weiblich","210","0.740845743359138","0.689974924405184","0.791716562313092"
"ja","2015","Schleswig-Holstein","maennlich","60","0.234041331961839","0.180475060445083","0.287607603478596"
"ja","2015","Schleswig-Holstein","weiblich","85","0.326427185337808","0.270599595242994","0.382254775432622"
"ja","2015","Hamburg","maennlich","","","",""
"ja","2015","Hamburg","weiblich","35","0.283464783129663","0.205693088623477","0.36123647763585"
"ja","2015","Niedersachsen","maennlich","144","0.219130729983985","0.188810263482862","0.249451196485107"
"ja","2015","Niedersachsen","weiblich","214","0.337110528163007","0.303502114527793","0.370718941798221"
"ja","2015","Bremen","maennlich","","","",""
"ja","2015","Bremen","weiblich","","","",""
"ja","2015","Nordrhein-Westfalen","maennlich","308","0.234313713911379","0.212806743133503","0.255820684689255"
"ja","2015","Nordrhein-Westfalen","weiblich","488","0.343038527300712","0.319697092823526","0.366379961777898"
"ja","2015","Hessen","maennlich","95","0.157026230715582","0.127026524581764","0.187025936849399"
"ja","2015","Hessen","weiblich","169","0.295984835939756","0.258444369812013","0.333525302067498"
"ja","2015","Rheinland-Pfalz,Saarland","maennlich","75","0.180853450260102","0.143321458623069","0.218385441897134"
"ja","2015","Rheinland-Pfalz,Saarland","weiblich","106","0.353271860112824","0.304435916544329","0.402107803681318"
"ja","2015","Baden-Wuerttemberg","maennlich","158","0.169715083579102","0.14661024658841","0.192819920569795"
"ja","2015","Baden-Wuerttemberg","weiblich","280","0.289010866204157","0.260759561274073","0.317262171134241"
"ja","2015","Bayern","maennlich","218","0.173514515178759","0.153031152775156","0.193997877582362"
"ja","2015","Bayern","weiblich","385","0.273343871264765","0.250056515224942","0.296631227304588"
"ja","2015","Saarland","maennlich","","","",""
"ja","2015","Saarland","weiblich","","","",""
"ja","2015","Berlin","maennlich","59","0.263030541668545","0.207328603755927","0.318732479581163"
"ja","2015","Berlin","weiblich","67","0.228579597984325","0.1781167723055","0.279042423663151"
"ja","2015","Brandenburg","maennlich","54","0.204611486506829","0.15236164077057","0.256861332243088"
"ja","2015","Brandenburg","weiblich","91","0.348762633560932","0.292021491154271","0.405503775967592"
"ja","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2015","Mecklenburg-Vorpommern","weiblich","49","0.348618387414858","0.272611576698295","0.424625198131422"
"ja","2015","Sachsen","maennlich","77","0.18071109772287","0.143556682432347","0.217865513013393"
"ja","2015","Sachsen","weiblich","122","0.268201183703786","0.226229885450573","0.310172481956999"
"ja","2015","Sachsen-Anhalt","maennlich","33","0.134817415662493","0.0894810473873052","0.18015378393768"
"ja","2015","Sachsen-Anhalt","weiblich","69","0.258381801656847","0.202884701514539","0.313878901799154"
"ja","2015","Thueringen","maennlich","52","0.292568185878672","0.23628650322935","0.348849868527994"
"ja","2015","Thueringen","weiblich","71","0.283238229224762","0.230556710897847","0.335919747551678"
"nein","2015","Schleswig-Holstein","maennlich","180","0.765958668038161","0.712392396521404","0.819524939554917"
"nein","2015","Schleswig-Holstein","weiblich","186","0.673572814662192","0.617745224567378","0.729400404757006"
"nein","2015","Hamburg","maennlich","106","0.860299378730348","0.799280921650625","0.921317835810071"
"nein","2015","Hamburg","weiblich","94","0.716535216870337","0.63876352236415","0.794306911376523"
"nein","2015","Niedersachsen","maennlich","571","0.780869270016015","0.750548803514893","0.811189736517138"
"nein","2015","Niedersachsen","weiblich","546","0.662889471836993","0.629281058201779","0.696497885472207"
"nein","2015","Bremen","maennlich","34","0.761511847604301","0.632628982330205","0.890394712878397"
"nein","2015","Bremen","weiblich","42","0.585285473939112","0.456248974123026","0.714321973755198"
"nein","2015","Nordrhein-Westfalen","maennlich","1182","0.765686286088621","0.744179315310745","0.787193256866497"
"nein","2015","Nordrhein-Westfalen","weiblich","1101","0.656961472699288","0.633620038222102","0.680302907176474"
"nein","2015","Hessen","maennlich","470","0.842973769284418","0.812974063150601","0.872973475418236"
"nein","2015","Hessen","weiblich","399","0.704015164060244","0.666474697932502","0.741555630187987"
"nein","2015","Rheinland-Pfalz,Saarland","maennlich","329","0.819146549739898","0.781614558102866","0.856678541376931"
"nein","2015","Rheinland-Pfalz,Saarland","weiblich","262","0.646728139887176","0.597892196318682","0.695564083455671"
"nein","2015","Baden-Wuerttemberg","maennlich","856","0.830284916420898","0.807180079430205","0.853389753411591"
"nein","2015","Baden-Wuerttemberg","weiblich","709","0.710989133795843","0.682737828865759","0.739240438725927"
"nein","2015","Bayern","maennlich","1095","0.826485484821241","0.806002122417638","0.846968847224844"
"nein","2015","Bayern","weiblich","1022","0.726656128735235","0.703368772695412","0.749943484775058"
"nein","2015","Saarland","maennlich","48","0.71890456417761","0.609621231639969","0.828187896715252"
"nein","2015","Saarland","weiblich","55","0.783726176651155","0.687962001590569","0.879490351711741"
"nein","2015","Berlin","maennlich","181","0.736969458331455","0.681267520418837","0.792671396244073"
"nein","2015","Berlin","weiblich","199","0.771420402015675","0.720957576336849","0.8218832276945"
"nein","2015","Brandenburg","maennlich","175","0.795388513493171","0.743138667756912","0.84763835922943"
"nein","2015","Brandenburg","weiblich","180","0.651237366439068","0.594496224032408","0.707978508845729"
"nein","2015","Mecklenburg-Vorpommern","maennlich","110","0.933151451431179","0.88936748082594","0.976935422036418"
"nein","2015","Mecklenburg-Vorpommern","weiblich","102","0.651381612585142","0.575374801868578","0.727388423301705"
"nein","2015","Sachsen","maennlich","335","0.81928890227713","0.782134486986607","0.856443317567653"
"nein","2015","Sachsen","weiblich","306","0.731798816296214","0.689827518043001","0.773770114549427"
"nein","2015","Sachsen-Anhalt","maennlich","185","0.865182584337507","0.81984621606232","0.910518952612695"
"nein","2015","Sachsen-Anhalt","weiblich","170","0.741618198343153","0.686121098200846","0.797115298485461"
"nein","2015","Thueringen","maennlich","199","0.707431814121328","0.651150131472006","0.76371349677065"
"nein","2015","Thueringen","weiblich","210","0.716761770775238","0.664080252448322","0.769443289102153"
"ja","2016","Schleswig-Holstein","maennlich","59","0.2367676618168","0.182646950961683","0.290888372671917"
"ja","2016","Schleswig-Holstein","weiblich","71","0.312830295113733","0.25453528812486","0.371125302102606"
"ja","2016","Hamburg","maennlich","","","",""
"ja","2016","Hamburg","weiblich","","","",""
"ja","2016","Niedersachsen","maennlich","142","0.234855976766254","0.203271953760916","0.266439999771593"
"ja","2016","Niedersachsen","weiblich","207","0.306368089029236","0.272812460032855","0.339923718025617"
"ja","2016","Bremen","maennlich","","","",""
"ja","2016","Bremen","weiblich","","","",""
"ja","2016","Nordrhein-Westfalen","maennlich","299","0.226309976317944","0.204779693590971","0.247840259044917"
"ja","2016","Nordrhein-Westfalen","weiblich","459","0.321825381967068","0.298339481854264","0.345311282079872"
"ja","2016","Hessen","maennlich","102","0.195769601394073","0.160708269466546","0.2308309333216"
"ja","2016","Hessen","weiblich","155","0.313754848459447","0.273123232453857","0.354386464465037"
"ja","2016","Rheinland-Pfalz,Saarland","maennlich","66","0.162401554687828","0.125655930329826","0.19914717904583"
"ja","2016","Rheinland-Pfalz,Saarland","weiblich","103","0.280371040794074","0.234099421445538","0.32664266014261"
"ja","2016","Baden-Wuerttemberg","maennlich","159","0.187749505493359","0.162664878721868","0.212834132264851"
"ja","2016","Baden-Wuerttemberg","weiblich","280","0.312209590478288","0.282459293008959","0.341959887947618"
"ja","2016","Bayern","maennlich","204","0.169599280367346","0.148375025686524","0.190823535048168"
"ja","2016","Bayern","weiblich","349","0.275479717172748","0.250782356710641","0.300177077634854"
"ja","2016","Saarland","maennlich","","","",""
"ja","2016","Saarland","weiblich","","","",""
"ja","2016","Berlin","maennlich","66","0.334512946891334","0.272725485389708","0.396300408392959"
"ja","2016","Berlin","weiblich","69","0.221065300087297","0.170233098122375","0.271897502052219"
"ja","2016","Brandenburg","maennlich","52","0.303153282126002","0.244010211971536","0.362296352280469"
"ja","2016","Brandenburg","weiblich","82","0.271337778889623","0.216975232807796","0.32570032497145"
"ja","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2016","Mecklenburg-Vorpommern","weiblich","50","0.349594040146893","0.272770998259073","0.426417082034712"
"ja","2016","Sachsen","maennlich","72","0.188641862081141","0.150109482163612","0.22717424199867"
"ja","2016","Sachsen","weiblich","115","0.271616076940863","0.228666647895533","0.314565505986192"
"ja","2016","Sachsen-Anhalt","maennlich","","","",""
"ja","2016","Sachsen-Anhalt","weiblich","67","0.328418689020915","0.267724459097682","0.389112918944147"
"ja","2016","Thueringen","maennlich","49","0.269864247995889","0.212868216986997","0.326860279004781"
"ja","2016","Thueringen","weiblich","69","0.269044797432778","0.216343498553983","0.321746096311573"
"nein","2016","Schleswig-Holstein","maennlich","178","0.7632323381832","0.709111627328083","0.817353049038317"
"nein","2016","Schleswig-Holstein","weiblich","172","0.687169704886267","0.628874697897394","0.74546471187514"
"nein","2016","Hamburg","maennlich","95","0.849379667629336","0.783431672008892","0.915327663249781"
"nein","2016","Hamburg","weiblich","99","0.731048313925524","0.654232032145947","0.8078645957051"
"nein","2016","Niedersachsen","maennlich","550","0.765144023233746","0.733560000228407","0.796728046239084"
"nein","2016","Niedersachsen","weiblich","518","0.693631910970764","0.660076281974383","0.727187539967145"
"nein","2016","Bremen","maennlich","37","0.856421729537903","0.755087219287776","0.957756239788031"
"nein","2016","Bremen","weiblich","39","0.627125518806253","0.496938187683358","0.757312849929148"
"nein","2016","Nordrhein-Westfalen","maennlich","1152","0.773690023682056","0.752159740955084","0.795220306409029"
"nein","2016","Nordrhein-Westfalen","weiblich","1061","0.678174618032932","0.654688717920129","0.701660518145736"
"nein","2016","Hessen","maennlich","390","0.804230398605927","0.7691690666784","0.839291730533454"
"nein","2016","Hessen","weiblich","346","0.686245151540553","0.645613535534963","0.726876767546144"
"nein","2016","Rheinland-Pfalz,Saarland","maennlich","321","0.837598445312172","0.80085282095417","0.874344069670174"
"nein","2016","Rheinland-Pfalz,Saarland","weiblich","259","0.719628959205926","0.67335733985739","0.765900578554462"
"nein","2016","Baden-Wuerttemberg","maennlich","772","0.812250494506641","0.787165867735149","0.837335121278132"
"nein","2016","Baden-Wuerttemberg","weiblich","652","0.687790409521712","0.658040112052382","0.717540706991042"
"nein","2016","Bayern","maennlich","997","0.830400719632654","0.809176464951832","0.851624974313477"
"nein","2016","Bayern","weiblich","908","0.724520282827252","0.699822922365146","0.749217643289359"
"nein","2016","Saarland","maennlich","52","0.756308057830194","0.651941499753138","0.860674615907249"
"nein","2016","Saarland","weiblich","48","0.663621671218117","0.552141447938608","0.775101894497626"
"nein","2016","Berlin","maennlich","158","0.665487053108666","0.603699591607041","0.727274514610292"
"nein","2016","Berlin","weiblich","187","0.778934699912703","0.728102497947781","0.829766901877625"
"nein","2016","Brandenburg","maennlich","180","0.696846717873998","0.637703647719531","0.755989788028464"
"nein","2016","Brandenburg","weiblich","175","0.728662221110377","0.67429967502855","0.783024767192204"
"nein","2016","Mecklenburg-Vorpommern","maennlich","107","0.806683338122153","0.738271809720912","0.875094866523395"
"nein","2016","Mecklenburg-Vorpommern","weiblich","98","0.650405959853107","0.573582917965287","0.727229001740927"
"nein","2016","Sachsen","maennlich","324","0.811358137918859","0.772825758001329","0.849890517836388"
"nein","2016","Sachsen","weiblich","297","0.728383923059137","0.685434494013808","0.771333352104467"
"nein","2016","Sachsen-Anhalt","maennlich","182","0.86519755863413","0.819117461610224","0.911277655658035"
"nein","2016","Sachsen-Anhalt","weiblich","163","0.671581310979085","0.610887081055853","0.732275540902318"
"nein","2016","Thueringen","maennlich","184","0.730135752004111","0.673139720995219","0.787131783013003"
"nein","2016","Thueringen","weiblich","203","0.730955202567222","0.678253903688427","0.783656501446017"
"ja","2017","Schleswig-Holstein","maennlich","71","0.222532806475159","0.175620943699971","0.269444669250347"
"ja","2017","Schleswig-Holstein","weiblich","85","0.289577668172238","0.238338074286123","0.340817262058352"
"ja","2017","Hamburg","maennlich","","","",""
"ja","2017","Hamburg","weiblich","38","0.322978037876383","0.24551902686535","0.400437048887417"
"ja","2017","Niedersachsen","maennlich","184","0.249208962386502","0.220215078056261","0.278202846716742"
"ja","2017","Niedersachsen","weiblich","267","0.318795397761276","0.287168261187194","0.350422534335358"
"ja","2017","Bremen","maennlich","","","",""
"ja","2017","Bremen","weiblich","","","",""
"ja","2017","Nordrhein-Westfalen","maennlich","341","0.222703636122663","0.202843771768017","0.242563500477309"
"ja","2017","Nordrhein-Westfalen","weiblich","533","0.321912495849901","0.299604532276472","0.34422045942333"
"ja","2017","Hessen","maennlich","121","0.189848701013296","0.158442054887658","0.221255347138934"
"ja","2017","Hessen","weiblich","186","0.314995140515764","0.277288957876775","0.352701323154752"
"ja","2017","Rheinland-Pfalz,Saarland","maennlich","64","0.161421370925969","0.126066127109323","0.196776614742616"
"ja","2017","Rheinland-Pfalz,Saarland","weiblich","105","0.279218173349222","0.234522409541833","0.323913937156611"
"ja","2017","Baden-Wuerttemberg","maennlich","178","0.19567310189225","0.171527358886492","0.219818844898008"
