"pgoeffd","year","bula_h","n","percent","lower_confidence","upper_confidence"
"nein","2006","Schleswig-Holstein","245","0.739744767798704","0.693174194179858","0.786315341417551"
"nein","2006","Hamburg","111","0.802582916878659","0.737113082846847","0.868052750910472"
"nein","2006","Niedersachsen","723","0.733562462768571","0.705840941171006","0.761283984366136"
"nein","2006","Bremen","47","0.69710688106846","0.590222731747269","0.80399103038965"
"nein","2006","Nordrhein-Westfalen","1639","0.744292915815593","0.726452255838758","0.762133575792427"
"nein","2006","Hessen","624","0.779754683271924","0.751612490899278","0.807896875644569"
"nein","2006","Rheinland-Pfalz,Saarland","396","0.774535323666723","0.739256542034162","0.809814105299284"
"nein","2006","Baden-Wuerttemberg","1107","0.764562865002425","0.742572919420643","0.786552810584207"
"nein","2006","Bayern","1308","0.80639597817842","0.787585726614971","0.82520622974187"
"nein","2006","Saarland","90","0.693087012434791","0.615856428019582","0.77031759685"
"nein","2006","Berlin","261","0.664515149993339","0.617534272081559","0.711496027905119"
"nein","2006","Brandenburg","307","0.693103193194375","0.649960131146318","0.736246255242432"
"nein","2006","Mecklenburg-Vorpommern","176","0.708550027473741","0.652774296616957","0.764325758330524"
"nein","2006","Sachsen","558","0.76035472199262","0.729986472078284","0.790722971906957"
"nein","2006","Sachsen-Anhalt","308","0.737613085644638","0.696079937759634","0.779146233529642"
"nein","2006","Thueringen","324","0.773051439159153","0.733689963150978","0.812412915167327"
"ja","2007","Schleswig-Holstein","76","0.176307935977903","0.134224500557114","0.218391371398693"
"ja","2007","Hamburg","30","0.153456169821859","0.0981248295183519","0.208787510125366"
"ja","2007","Niedersachsen","270","0.267076881224358","0.240148758905776","0.294005003542939"
"ja","2007","Bremen","","","",""
"ja","2007","Nordrhein-Westfalen","651","0.254102434830789","0.236504334699497","0.271700534962082"
"ja","2007","Hessen","192","0.195662428709117","0.168592069761261","0.222732787656972"
"ja","2007","Rheinland-Pfalz,Saarland","137","0.223012028014857","0.187095484774993","0.25892857125472"
"ja","2007","Baden-Wuerttemberg","320","0.21740024875802","0.196066324829531","0.238734172686508"
"ja","2007","Bayern","387","0.197076256367768","0.17852881022695","0.215623702508586"
"ja","2007","Saarland","46","0.284503375418041","0.210295256119934","0.358711494716147"
"ja","2007","Berlin","141","0.319524119324091","0.275855523509327","0.363192715138855"
"ja","2007","Brandenburg","122","0.316653549872496","0.272583975265147","0.360723124479846"
"ja","2007","Mecklenburg-Vorpommern","80","0.250154172215048","0.198204558168837","0.30210378626126"
"ja","2007","Sachsen","187","0.223871377739229","0.195410347217509","0.252332408260949"
"ja","2007","Sachsen-Anhalt","119","0.225108203317599","0.186562496607513","0.263653910027684"
"ja","2007","Thueringen","109","0.216927751878584","0.179666483326853","0.254189020430316"
"nein","2007","Schleswig-Holstein","239","0.823692064022097","0.781608628601307","0.865775499442886"
"nein","2007","Hamburg","133","0.846543830178141","0.791212489874634","0.901875170481648"
"nein","2007","Niedersachsen","767","0.732923118775642","0.705994996457061","0.759851241094224"
"nein","2007","Bremen","57","0.727073285032136","0.628842715256319","0.825303854807952"
"nein","2007","Nordrhein-Westfalen","1700","0.745897565169211","0.728299465037919","0.763495665300503"
"nein","2007","Hessen","633","0.804337571290883","0.777267212343028","0.831407930238739"
"nein","2007","Rheinland-Pfalz,Saarland","379","0.776987971985143","0.74107142874528","0.812904515225007"
"nein","2007","Baden-Wuerttemberg","1116","0.78259975124198","0.761265827313492","0.803933675170469"
"nein","2007","Bayern","1380","0.802923743632232","0.784376297491414","0.82147118977305"
"nein","2007","Saarland","96","0.71549662458196","0.641288505283853","0.789704743880066"
"nein","2007","Berlin","297","0.680475880675909","0.636807284861145","0.724144476490674"
"nein","2007","Brandenburg","306","0.683346450127504","0.639276875520154","0.727416024734853"
"nein","2007","Mecklenburg-Vorpommern","187","0.749845827784952","0.69789621373874","0.801795441831163"
"nein","2007","Sachsen","637","0.776128622260771","0.747667591739051","0.804589652782491"
"nein","2007","Sachsen-Anhalt","332","0.774891796682401","0.736346089972316","0.813437503392487"
"nein","2007","Thueringen","361","0.783072248121416","0.745810979569684","0.820333516673147"
"ja","2008","Schleswig-Holstein","66","0.17582432646634","0.130914339704328","0.220734313228353"
"ja","2008","Hamburg","30","0.174785987553049","0.113599737591081","0.235972237515017"
"ja","2008","Niedersachsen","263","0.284606278775512","0.255882688516336","0.313329869034688"
"ja","2008","Bremen","","","",""
"ja","2008","Nordrhein-Westfalen","570","0.237672060279194","0.219591151948277","0.255752968610111"
"ja","2008","Hessen","178","0.203433417421116","0.174757168594254","0.232109666247977"
"ja","2008","Rheinland-Pfalz,Saarland","132","0.252239147093755","0.212464809172803","0.292013485014707"
"ja","2008","Baden-Wuerttemberg","278","0.196186234539569","0.174763588559256","0.217608880519882"
"ja","2008","Bayern","364","0.201332311840387","0.181528553897284","0.22113606978349"
"ja","2008","Saarland","39","0.237289217680488","0.162710994904833","0.311867440456144"
"ja","2008","Berlin","126","0.321770453191058","0.276104082419885","0.367436823962232"
"ja","2008","Brandenburg","116","0.343550938094339","0.295421767751296","0.391680108437383"
"ja","2008","Mecklenburg-Vorpommern","74","0.266599480996295","0.211343309136903","0.321855652855687"
"ja","2008","Sachsen","166","0.177527717944385","0.15050299802895","0.204552437859821"
"ja","2008","Sachsen-Anhalt","105","0.23516768729872","0.194799699610624","0.275535674986815"
"ja","2008","Thueringen","101","0.237744125767585","0.197224031204335","0.278264220330836"
"nein","2008","Schleswig-Holstein","210","0.82417567353366","0.779265686771647","0.869085660295672"
"nein","2008","Hamburg","118","0.825214012446951","0.764027762484983","0.886400262408919"
"nein","2008","Niedersachsen","685","0.715393721224488","0.686670130965312","0.744117311483664"
"nein","2008","Bremen","52","0.710978573980674","0.607696367507079","0.81426078045427"
"nein","2008","Nordrhein-Westfalen","1559","0.762327939720806","0.744247031389889","0.780408848051723"
"nein","2008","Hessen","579","0.796566582578885","0.767890333752023","0.825242831405746"
"nein","2008","Rheinland-Pfalz,Saarland","326","0.747760852906245","0.707986514985293","0.787535190827197"
"nein","2008","Baden-Wuerttemberg","1042","0.803813765460431","0.782391119480117","0.825236411440744"
"nein","2008","Bayern","1211","0.798667688159613","0.77886393021651","0.818471446102716"
"nein","2008","Saarland","86","0.762710782319512","0.688132559543856","0.837289005095167"
"nein","2008","Berlin","276","0.678229546808942","0.632563176037768","0.723895917580116"
"nein","2008","Brandenburg","258","0.656449061905661","0.608319891562617","0.704578232248704"
"nein","2008","Mecklenburg-Vorpommern","172","0.733400519003705","0.678144347144313","0.788656690863097"
"nein","2008","Sachsen","602","0.822472282055615","0.795447562140179","0.84949700197105"
"nein","2008","Sachsen-Anhalt","319","0.76483231270128","0.724464325013185","0.805200300389376"
"nein","2008","Thueringen","323","0.762255874232415","0.721735779669164","0.802775968795665"
"ja","2009","Schleswig-Holstein","72","0.199680363371676","0.151819546183625","0.247541180559727"
"ja","2009","Hamburg","34","0.188490315241195","0.126518566759321","0.250462063723069"
"ja","2009","Niedersachsen","252","0.279430448460166","0.250560306454677","0.308300590465654"
"ja","2009","Bremen","","","",""
"ja","2009","Nordrhein-Westfalen","527","0.216772265074761","0.199008961438326","0.234535568711195"
"ja","2009","Hessen","189","0.222003753426158","0.192319952361305","0.251687554491011"
"ja","2009","Rheinland-Pfalz,Saarland","120","0.206329542531853","0.169105719079268","0.243553365984439"
"ja","2009","Baden-Wuerttemberg","260","0.198535609439743","0.176395682339059","0.220675536540427"
"ja","2009","Bayern","376","0.213436498013231","0.193045267666232","0.233827728360229"
"ja","2009","Saarland","35","0.215953237474075","0.140747666409454","0.291158808538697"
"ja","2009","Berlin","119","0.296586493346828","0.251486028689066","0.341686958004591"
"ja","2009","Brandenburg","110","0.29645970352404","0.251478836564402","0.341440570483677"
"ja","2009","Mecklenburg-Vorpommern","66","0.240996964395045","0.187874775718732","0.294119153071359"
"ja","2009","Sachsen","174","0.200288184732997","0.171853384328505","0.228722985137489"
"ja","2009","Sachsen-Anhalt","94","0.211711644294098","0.172120198157113","0.251303090431084"
"ja","2009","Thueringen","108","0.288247411902252","0.245083068089307","0.331411755715197"
"nein","2009","Schleswig-Holstein","196","0.800319636628324","0.752458819440273","0.848180453816375"
"nein","2009","Hamburg","119","0.811509684758805","0.749537936276931","0.873481433240679"
"nein","2009","Niedersachsen","676","0.720569551539834","0.691699409534346","0.749439693545323"
"nein","2009","Bremen","40","0.66436927897048","0.542843134916694","0.785895423024265"
"nein","2009","Nordrhein-Westfalen","1540","0.783227734925239","0.765464431288805","0.800991038561674"
"nein","2009","Hessen","564","0.777996246573842","0.748312445508989","0.807680047638695"
"nein","2009","Rheinland-Pfalz,Saarland","334","0.793670457468147","0.756446634015561","0.830894280920732"
"nein","2009","Baden-Wuerttemberg","987","0.801464390560257","0.779324463459573","0.823604317660941"
"nein","2009","Bayern","1175","0.786563501986769","0.766172271639771","0.806954732333768"
"nein","2009","Saarland","80","0.784046762525924","0.708841191461302","0.859252333590546"
"nein","2009","Berlin","275","0.703413506653172","0.658313041995409","0.748513971310934"
"nein","2009","Brandenburg","286","0.70354029647596","0.658559429516323","0.748521163435598"
"nein","2009","Mecklenburg-Vorpommern","183","0.759003035604955","0.705880846928641","0.812125224281268"
"nein","2009","Sachsen","587","0.799711815267003","0.771277014862511","0.828146615671495"
"nein","2009","Sachsen-Anhalt","315","0.788288355705902","0.748696909568916","0.827879801842887"
"nein","2009","Thueringen","315","0.711752588097748","0.668588244284803","0.754916931910694"
"ja","2010","Schleswig-Holstein","99","0.214356259906208","0.173627920785035","0.255084599027381"
"ja","2010","Hamburg","40","0.205953329337242","0.15177212835541","0.260134530319075"
"ja","2010","Niedersachsen","338","0.264680665306157","0.240214496185597","0.289146834426717"
"ja","2010","Bremen","","","",""
"ja","2010","Nordrhein-Westfalen","671","0.242241623351172","0.226193615571547","0.258289631130797"
"ja","2010","Hessen","241","0.232940141982521","0.206569159486867","0.259311124478175"
"ja","2010","Rheinland-Pfalz,Saarland","165","0.225136438433664","0.192827990762001","0.257444886105326"
"ja","2010","Baden-Wuerttemberg","370","0.201868571585589","0.18294305323459","0.220794089936589"
"ja","2010","Bayern","462","0.212110135187866","0.194765532704915","0.229454737670818"
"ja","2010","Saarland","34","0.209551974599633","0.136119252824816","0.282984696374451"
"ja","2010","Berlin","142","0.310679630634986","0.269578804013149","0.351780457256823"
"ja","2010","Brandenburg","125","0.318630044211204","0.27694672212009","0.360313366302318"
"ja","2010","Mecklenburg-Vorpommern","76","0.219994335266364","0.175027334842642","0.264961335690086"
"ja","2010","Sachsen","199","0.229430590949997","0.202156879209394","0.2567043026906"
"ja","2010","Sachsen-Anhalt","91","0.188267799851389","0.153440498728204","0.223095100974574"
"ja","2010","Thueringen","125","0.288742503661634","0.249903683020852","0.327581324302415"
"nein","2010","Schleswig-Holstein","291","0.785643740093792","0.744915400972619","0.826372079214965"
"nein","2010","Hamburg","174","0.794046670662758","0.739865469680925","0.84822787164459"
"nein","2010","Niedersachsen","911","0.735319334693843","0.710853165573283","0.759785503814403"
"nein","2010","Bremen","60","0.666795577681037","0.565995658989658","0.767595496372415"
"nein","2010","Nordrhein-Westfalen","2067","0.757758376648828","0.741710368869203","0.773806384428453"
"nein","2010","Hessen","746","0.767059858017479","0.740688875521825","0.793430840513133"
"nein","2010","Rheinland-Pfalz,Saarland","477","0.774863561566336","0.742555113894674","0.807172009237999"
"nein","2010","Baden-Wuerttemberg","1358","0.79813142841441","0.779205910063411","0.81705694676541"
"nein","2010","Bayern","1672","0.787889864812134","0.770545262329182","0.805234467295085"
"nein","2010","Saarland","84","0.790448025400367","0.717015303625549","0.863880747175184"
"nein","2010","Berlin","345","0.689320369365014","0.648219542743177","0.730421195986851"
"nein","2010","Brandenburg","355","0.681369955788796","0.639686633697682","0.72305327787991"
"nein","2010","Mecklenburg-Vorpommern","250","0.780005664733636","0.735038664309914","0.824972665157358"
"nein","2010","Sachsen","714","0.770569409050003","0.7432956973094","0.797843120790606"
"nein","2010","Sachsen-Anhalt","393","0.811732200148611","0.776904899025425","0.846559501271796"
"nein","2010","Thueringen","398","0.711257496338366","0.672418675697585","0.750096316979148"
"ja","2011","Schleswig-Holstein","132","0.227714401644252","0.192377076248922","0.263051727039581"
"ja","2011","Hamburg","48","0.204914286596968","0.153953905882393","0.255874667311544"
"ja","2011","Niedersachsen","402","0.262149012065307","0.23989230520912","0.284405718921493"
"ja","2011","Bremen","","","",""
"ja","2011","Nordrhein-Westfalen","825","0.252854712522424","0.237823348947308","0.267886076097541"
"ja","2011","Hessen","299","0.238898769022215","0.214423527621642","0.263374010422789"
"ja","2011","Rheinland-Pfalz,Saarland","197","0.23103210346882","0.201105262491658","0.260958944445982"
"ja","2011","Baden-Wuerttemberg","474","0.214020434116269","0.196499579382038","0.231541288850499"
"ja","2011","Bayern","595","0.215050933891123","0.199425738362819","0.230676129419427"
"ja","2011","Saarland","46","0.276799197489535","0.20346746671809","0.35013092826098"
"ja","2011","Berlin","163","0.325729766960304","0.286384222643421","0.365075311277187"
"ja","2011","Brandenburg","144","0.26162828879783","0.226252949061571","0.297003628534088"
"ja","2011","Mecklenburg-Vorpommern","75","0.198406795375931","0.156140875763343","0.240672714988518"
"ja","2011","Sachsen","237","0.220953387619501","0.195479627610213","0.24642714762879"
"ja","2011","Sachsen-Anhalt","144","0.221764066153944","0.188070816853576","0.255457315454313"
"ja","2011","Thueringen","144","0.269944813288364","0.235057442762396","0.304832183814332"
"nein","2011","Schleswig-Holstein","409","0.772285598355748","0.736948272960419","0.807622923751078"
"nein","2011","Hamburg","193","0.795085713403032","0.744125332688456","0.846046094117607"
"nein","2011","Niedersachsen","1098","0.737850987934694","0.715594281078507","0.76010769479088"
"nein","2011","Bremen","78","0.770739053891998","0.687935454290612","0.853542653493384"
"nein","2011","Nordrhein-Westfalen","2387","0.747145287477576","0.732113923902459","0.762176651052692"
"nein","2011","Hessen","867","0.761101230977785","0.736625989577211","0.785576472378358"
"nein","2011","Rheinland-Pfalz,Saarland","565","0.76896789653118","0.739041055554018","0.798894737508342"
"nein","2011","Baden-Wuerttemberg","1631","0.785979565883731","0.768458711149501","0.803500420617962"
"nein","2011","Bayern","2061","0.784949066108877","0.769323870580573","0.800574261637181"
"nein","2011","Saarland","97","0.723200802510465","0.64986907173902","0.796532533281911"
"nein","2011","Berlin","382","0.674270233039696","0.634924688722813","0.713615777356579"
"nein","2011","Brandenburg","449","0.73837171120217","0.702996371465912","0.773747050938429"
"nein","2011","Mecklenburg-Vorpommern","267","0.801593204624069","0.759327285011482","0.843859124236657"
"nein","2011","Sachsen","782","0.779046612380499","0.75357285237121","0.804520372389787"
"nein","2011","Sachsen-Anhalt","440","0.778235933846055","0.744542684545687","0.811929183146424"
"nein","2011","Thueringen","478","0.730055186711636","0.695167816185668","0.764942557237604"
"ja","2012","Schleswig-Holstein","122","0.243101379877885","0.20708812218633","0.27911463756944"
"ja","2012","Hamburg","43","0.175226671365346","0.127428380913919","0.223024961816773"
"ja","2012","Niedersachsen","389","0.267098330752385","0.244403335016165","0.289793326488604"
"ja","2012","Bremen","","","",""
"ja","2012","Nordrhein-Westfalen","838","0.2625932364828","0.247236017649295","0.277950455316305"
"ja","2012","Hessen","266","0.209083533635847","0.185182266727053","0.232984800544641"
"ja","2012","Rheinland-Pfalz,Saarland","200","0.245860618345673","0.214940563920904","0.276780672770442"
"ja","2012","Baden-Wuerttemberg","463","0.220341614483615","0.202248919241376","0.238434309725853"
"ja","2012","Bayern","582","0.214742495595783","0.198985402636488","0.230499588555078"
"ja","2012","Saarland","42","0.241222951870256","0.167679701300106","0.314766202440406"
"ja","2012","Berlin","160","0.311360161829388","0.273144962181621","0.349575361477154"
"ja","2012","Brandenburg","142","0.27868827870954","0.241487516530788","0.315889040888292"
"ja","2012","Mecklenburg-Vorpommern","78","0.231240666517536","0.186878713181699","0.275602619853372"
"ja","2012","Sachsen","240","0.228390167377401","0.202728249448558","0.254052085306244"
"ja","2012","Sachsen-Anhalt","131","0.207846492482493","0.174088421331087","0.2416045636339"
"ja","2012","Thueringen","135","0.269354174037699","0.233738573642175","0.304969774433223"
"nein","2012","Schleswig-Holstein","423","0.756898620122115","0.72088536243056","0.79291187781367"
"nein","2012","Hamburg","200","0.824773328634654","0.776975038183227","0.872571619086081"
"nein","2012","Niedersachsen","1071","0.732901669247615","0.710206673511396","0.755596664983835"
"nein","2012","Bremen","78","0.703005006608858","0.616426522951561","0.789583490266155"
"nein","2012","Nordrhein-Westfalen","2316","0.7374067635172","0.722049544683695","0.752763982350705"
"nein","2012","Hessen","846","0.790916466364153","0.767015199455359","0.814817733272947"
"nein","2012","Rheinland-Pfalz,Saarland","545","0.754139381654327","0.723219327229558","0.785059436079096"
"nein","2012","Baden-Wuerttemberg","1553","0.779658385516385","0.761565690274147","0.797751080758624"
"nein","2012","Bayern","2027","0.785257504404217","0.769500411444922","0.801014597363512"
"nein","2012","Saarland","88","0.758777048129744","0.685233797559594","0.832320298699894"
"nein","2012","Berlin","404","0.688639838170612","0.650424638522846","0.726855037818379"
"nein","2012","Brandenburg","416","0.72131172129046","0.684110959111708","0.758512483469212"
"nein","2012","Mecklenburg-Vorpommern","269","0.768759333482464","0.724397380146628","0.813121286818301"
"nein","2012","Sachsen","788","0.771609832622599","0.745947914693756","0.797271750551442"
"nein","2012","Sachsen-Anhalt","424","0.792153507517507","0.7583954363661","0.825911578668913"
"nein","2012","Thueringen","461","0.730645825962301","0.695030225566777","0.766261426357825"
"ja","2013","Schleswig-Holstein","139","0.242341835908032","0.20794046009636","0.276743211719705"
"ja","2013","Hamburg","56","0.24439721295558","0.197165963874785","0.291628462036375"
"ja","2013","Niedersachsen","411","0.266999793321511","0.245660400135172","0.288339186507849"
"ja","2013","Bremen","","","",""
"ja","2013","Nordrhein-Westfalen","866","0.268382399406841","0.253883302188519","0.282881496625164"
"ja","2013","Hessen","305","0.226799254690842","0.203849409396267","0.249749099985416"
"ja","2013","Rheinland-Pfalz,Saarland","215","0.219665779289957","0.192011137053042","0.247320421526872"
"ja","2013","Baden-Wuerttemberg","494","0.219221841562424","0.202321278646098","0.236122404478751"
"ja","2013","Bayern","651","0.23260160143733","0.217295889890048","0.247907312984611"
"ja","2013","Saarland","34","0.225252776719863","0.159058953397026","0.291446600042699"
"ja","2013","Berlin","163","0.299625155347805","0.262344074066547","0.336906236629064"
"ja","2013","Brandenburg","154","0.293413110775253","0.255565955624632","0.331260265925874"
"ja","2013","Mecklenburg-Vorpommern","81","0.245790206934125","0.198468227524102","0.293112186344149"
"ja","2013","Sachsen","249","0.246311911426753","0.219404711303854","0.273219111549652"
"ja","2013","Sachsen-Anhalt","126","0.231047516303156","0.196322674202402","0.26577235840391"
"ja","2013","Thueringen","138","0.277771348205144","0.241001507933554","0.314541188476734"
"nein","2013","Schleswig-Holstein","457","0.757658164091968","0.723256788280295","0.79205953990364"
"nein","2013","Hamburg","262","0.75560278704442","0.708371537963625","0.802834036125215"
"nein","2013","Niedersachsen","1240","0.73300020667849","0.711660813492151","0.754339599864828"
"nein","2013","Bremen","97","0.669523382005265","0.586395105116858","0.752651658893671"
"nein","2013","Nordrhein-Westfalen","2722","0.731617600593159","0.717118503374836","0.746116697811481"
"nein","2013","Hessen","974","0.773200745309158","0.750250900014584","0.796150590603733"
"nein","2013","Rheinland-Pfalz,Saarland","646","0.780334220710043","0.752679578473128","0.807988862946958"
"nein","2013","Baden-Wuerttemberg","1808","0.780778158437576","0.763877595521249","0.797678721353902"
"nein","2013","Bayern","2276","0.76739839856267","0.752092687015389","0.782704110109952"
"nein","2013","Saarland","119","0.774747223280137","0.708553399957301","0.840941046602974"
"nein","2013","Berlin","417","0.700374844652195","0.663093763370937","0.737655925933453"
"nein","2013","Brandenburg","402","0.706586889224747","0.668739734074126","0.744434044375368"
"nein","2013","Mecklenburg-Vorpommern","237","0.754209793065875","0.706887813655851","0.801531772475898"
"nein","2013","Sachsen","736","0.753688088573247","0.726780888450348","0.780595288696146"
"nein","2013","Sachsen-Anhalt","440","0.768952483696844","0.73422764159609","0.803677325797598"
"nein","2013","Thueringen","432","0.722228651794856","0.685458811523266","0.758998492066446"
"ja","2014","Schleswig-Holstein","144","0.270140515967613","0.232121844394471","0.308159187540756"
"ja","2014","Hamburg","48","0.181599266155084","0.13332617623869","0.229872356071478"
"ja","2014","Niedersachsen","371","0.280285658314389","0.257302296672527","0.30326901995625"
"ja","2014","Bremen","","","",""
"ja","2014","Nordrhein-Westfalen","810","0.275230006025976","0.259726249948951","0.290733762103001"
"ja","2014","Hessen","273","0.243288891833392","0.218205218855152","0.268372564811631"
"ja","2014","Rheinland-Pfalz,Saarland","178","0.22005303574917","0.190960901679389","0.249145169818952"
"ja","2014","Baden-Wuerttemberg","453","0.243205113901621","0.224197477142993","0.262212750660249"
"ja","2014","Bayern","636","0.242248502982962","0.226012461572557","0.258484544393366"
"ja","2014","Saarland","","","",""
"ja","2014","Berlin","140","0.295846667304203","0.255800147664015","0.335893186944392"
"ja","2014","Brandenburg","131","0.269844691907433","0.2310152815527","0.308674102262166"
"ja","2014","Mecklenburg-Vorpommern","66","0.210394406878414","0.163074066031154","0.257714747725674"
"ja","2014","Sachsen","213","0.244115276800941","0.21584620529122","0.272384348310662"
"ja","2014","Sachsen-Anhalt","111","0.221155598766783","0.184704742061738","0.257606455471827"
"ja","2014","Thueringen","125","0.266104923381624","0.228831897308271","0.303377949454977"
"nein","2014","Schleswig-Holstein","380","0.729859484032387","0.691840812459244","0.767878155605529"
"nein","2014","Hamburg","197","0.818400733844916","0.770127643928522","0.86667382376131"
"nein","2014","Niedersachsen","1096","0.719714341685612","0.69673098004375","0.742697703327473"
"nein","2014","Bremen","80","0.567452908292602","0.47358053164057","0.661325284944635"
"nein","2014","Nordrhein-Westfalen","2378","0.724769993974024","0.709266237896999","0.740273750051049"
"nein","2014","Hessen","851","0.756711108166608","0.731627435188368","0.781794781144848"
"nein","2014","Rheinland-Pfalz,Saarland","601","0.77994696425083","0.750854830181048","0.809039098320611"
"nein","2014","Baden-Wuerttemberg","1504","0.756794886098379","0.737787249339751","0.775802522857007"
"nein","2014","Bayern","2039","0.757751497017038","0.741515455606634","0.773987538427443"
"nein","2014","Saarland","104","0.778140370921379","0.707259468110403","0.849021273732356"
"nein","2014","Berlin","359","0.704153332695797","0.664106813055608","0.744199852335985"
"nein","2014","Brandenburg","371","0.730155308092567","0.691325897737834","0.7689847184473"
"nein","2014","Mecklenburg-Vorpommern","219","0.789605593121586","0.742285252274326","0.836925933968846"
"nein","2014","Sachsen","674","0.755884723199059","0.727615651689338","0.78415379470878"
"nein","2014","Sachsen-Anhalt","387","0.778844401233217","0.742393544528173","0.815295257938262"
"nein","2014","Thueringen","415","0.733895076618376","0.696622050545023","0.771168102691729"
"ja","2015","Schleswig-Holstein","145","0.281667623703125","0.242667244792333","0.320668002613916"
"ja","2015","Hamburg","53","0.204824282089134","0.155095238597391","0.254553325580877"
"ja","2015","Niedersachsen","358","0.277145208627458","0.254303357310915","0.299987059944"
"ja","2015","Bremen","","","",""
"ja","2015","Nordrhein-Westfalen","796","0.287325434560064","0.271341786348936","0.303309082771192"
"ja","2015","Hessen","264","0.221526271581952","0.197345634689118","0.245706908474786"
"ja","2015","Rheinland-Pfalz,Saarland","181","0.262013884693127","0.2309950349244","0.293032734461853"
"ja","2015","Baden-Wuerttemberg","438","0.222962826853326","0.204734586550564","0.241191067156088"
"ja","2015","Bayern","603","0.221706555267917","0.206095775660913","0.237317334874922"
"ja","2015","Saarland","33","0.249626799189692","0.176888540784384","0.322365057595"
"ja","2015","Berlin","126","0.245594958327403","0.208090331613812","0.283099585040994"
"ja","2015","Brandenburg","145","0.275438251395287","0.236280935331019","0.314595567459555"
"ja","2015","Mecklenburg-Vorpommern","64","0.211969233290246","0.163752081664005","0.260186384916486"
"ja","2015","Sachsen","199","0.218865718279282","0.190904237436424","0.24682719912214"
"ja","2015","Sachsen-Anhalt","102","0.191456198519239","0.155383678529971","0.227528718508507"
"ja","2015","Thueringen","123","0.287573067957517","0.249110653387077","0.326035482527957"
"nein","2015","Schleswig-Holstein","366","0.718332376296875","0.679331997386084","0.757332755207667"
"nein","2015","Hamburg","200","0.795175717910866","0.745446674419123","0.844904761402609"
"nein","2015","Niedersachsen","1117","0.722854791372542","0.700012940056","0.745696642689085"
"nein","2015","Bremen","76","0.671358274641119","0.578360281408693","0.764356267873545"
"nein","2015","Nordrhein-Westfalen","2283","0.712674565439936","0.696690917228808","0.728658213651064"
"nein","2015","Hessen","869","0.778473728418048","0.754293091525214","0.802654365310882"
"nein","2015","Rheinland-Pfalz,Saarland","591","0.737986115306873","0.706967265538147","0.7690049650756"
"nein","2015","Baden-Wuerttemberg","1565","0.777037173146674","0.758808932843912","0.795265413449436"
"nein","2015","Bayern","2117","0.778293444732083","0.762682665125078","0.793904224339087"
"nein","2015","Saarland","103","0.750373200810308","0.677634942405","0.823111459215616"
"nein","2015","Berlin","380","0.754405041672597","0.716900414959006","0.791909668386188"
"nein","2015","Brandenburg","355","0.724561748604713","0.685404432540445","0.763719064668981"
"nein","2015","Mecklenburg-Vorpommern","212","0.788030766709754","0.739813615083514","0.836247918335995"
"nein","2015","Sachsen","641","0.781134281720718","0.75317280087786","0.809095762563576"
"nein","2015","Sachsen-Anhalt","355","0.808543801480761","0.772471281491493","0.844616321470029"
"nein","2015","Thueringen","409","0.712426932042483","0.673964517472043","0.750889346612923"
"ja","2016","Schleswig-Holstein","130","0.274231697346212","0.234321369384322","0.314142025308101"
"ja","2016","Hamburg","47","0.206894228827271","0.155752039807452","0.25803641784709"
"ja","2016","Niedersachsen","349","0.269199863246351","0.24610582432911","0.292293902163592"
"ja","2016","Bremen","","","",""
"ja","2016","Nordrhein-Westfalen","758","0.272463420634792","0.256453901617724","0.288472939651859"
"ja","2016","Hessen","257","0.249444899937939","0.222532522102854","0.276357277773024"
"ja","2016","Rheinland-Pfalz,Saarland","169","0.218077025819249","0.188504111382627","0.247649940255872"
"ja","2016","Baden-Wuerttemberg","439","0.247243422887822","0.227653563592284","0.266833282183361"
"ja","2016","Bayern","553","0.220226946113854","0.203844585115735","0.236609307111973"
"ja","2016","Saarland","34","0.290080015837783","0.213244980046562","0.366915051629003"
"ja","2016","Berlin","135","0.275983479586527","0.23599423011601","0.315972729057044"
"ja","2016","Brandenburg","134","0.287229329395371","0.247125765951863","0.327332892838879"
"ja","2016","Mecklenburg-Vorpommern","71","0.272679449387614","0.220140342784098","0.325218555991129"
"ja","2016","Sachsen","187","0.224943833471474","0.196153543128586","0.253734123814361"
"ja","2016","Sachsen-Anhalt","96","0.227823007211488","0.188677131295936","0.26696888312704"
"ja","2016","Thueringen","118","0.269445905896664","0.230750056335411","0.308141755457918"
"nein","2016","Schleswig-Holstein","350","0.725768302653788","0.685857974691899","0.765678630615678"
"nein","2016","Hamburg","194","0.793105771172729","0.74196358215291","0.844247960192548"
"nein","2016","Niedersachsen","1068","0.730800136753649","0.707706097836408","0.75389417567089"
"nein","2016","Bremen","76","0.741594561174041","0.65536332998595","0.827825792362132"
"nein","2016","Nordrhein-Westfalen","2213","0.727536579365208","0.711527060348141","0.743546098382276"
"nein","2016","Hessen","736","0.750555100062061","0.723642722226976","0.777467477897146"
"nein","2016","Rheinland-Pfalz,Saarland","580","0.781922974180751","0.752350059744128","0.811495888617373"
"nein","2016","Baden-Wuerttemberg","1424","0.752756577112178","0.733166717816639","0.772346436407716"
"nein","2016","Bayern","1905","0.779773053886146","0.763390692888028","0.796155414884265"
"nein","2016","Saarland","100","0.709919984162217","0.633084948370997","0.786755019953438"
"nein","2016","Berlin","345","0.724016520413473","0.684027270942956","0.76400576988399"
"nein","2016","Brandenburg","355","0.712770670604629","0.672667107161121","0.752874234048137"
