year,pgisced97,quintil_oecd,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Lower Secondary Level,5th Quintile,No,0.96678,120,120,0.93458,0.99898
2009,Upper Secondary Level,1st Quintile,Yes,0.20472,331,1560,0.18469,0.22475
2009,Upper Secondary Level,1st Quintile,No,0.79528,1229,1560,0.77525,0.81531
2009,Upper Secondary Level,2nd Quintile,Yes,0.06750,135,1881,0.05616,0.07885
2009,Upper Secondary Level,2nd Quintile,No,0.93250,1746,1881,0.92115,0.94384
2009,Upper Secondary Level,3rd Quintile,Yes,0.04734,81,1901,0.03779,0.05689
2009,Upper Secondary Level,3rd Quintile,No,0.95266,1820,1901,0.94311,0.96221
2009,Upper Secondary Level,4th Quintile,Yes,0.03177,56,1985,0.02405,0.03949
2009,Upper Secondary Level,4th Quintile,No,0.96823,1929,1985,0.96051,0.97595
2009,Upper Secondary Level,5th Quintile,Yes,0.01931,37,1734,0.01283,0.02579
2009,Upper Secondary Level,5th Quintile,No,0.98069,1697,1734,0.97421,0.98717
2009,Post-secondary Non-tertiary Level,1st Quintile,No,0.88134,99,99,0.81731,0.94537
2009,Post-secondary Non-tertiary Level,2nd Quintile,No,0.94219,137,137,0.90297,0.98142
2009,Post-secondary Non-tertiary Level,3rd Quintile,No,0.97304,188,188,0.94983,0.99626
2009,Post-secondary Non-tertiary Level,4th Quintile,No,0.94937,221,221,0.92040,0.97834
2009,Post-secondary Non-tertiary Level,5th Quintile,No,0.99659,309,309,0.99009,1.00310
2009,First Stage of Tertiary Education,1st Quintile,No,0.86057,103,103,0.79334,0.92779
2009,First Stage of Tertiary Education,2nd Quintile,No,0.93632,197,197,0.90213,0.97050
2009,First Stage of Tertiary Education,3rd Quintile,No,0.98218,280,280,0.96666,0.99771
2009,First Stage of Tertiary Education,4th Quintile,No,0.94484,336,336,0.92039,0.96929
2009,First Stage of Tertiary Education,5th Quintile,No,0.97642,366,366,0.96085,0.99198
2009,Second Stage of Tertiary Education,1st Quintile,Yes,0.27128,49,217,0.21199,0.33058
2009,Second Stage of Tertiary Education,1st Quintile,No,0.72872,168,217,0.66942,0.78801
2009,Second Stage of Tertiary Education,2nd Quintile,No,0.92489,306,306,0.89531,0.95447
2009,Second Stage of Tertiary Education,3rd Quintile,No,0.97669,529,529,0.96382,0.98956
2009,Second Stage of Tertiary Education,4th Quintile,No,0.99015,803,803,0.98331,0.99698
2009,Second Stage of Tertiary Education,5th Quintile,No,0.99317,2115,2115,0.98965,0.99668
2010,No answer / don't know,1st Quintile,No,0.83161,78,78,0.74802,0.91519
2010,No answer / don't know,2nd Quintile,No,0.97618,53,53,0.93474,1.01763
2010,No answer / don't know,3rd Quintile,No,0.93703,45,45,0.86525,1.00880
2010,No answer / don't know,4th Quintile,No,0.96110,50,50,0.90695,1.01524
2010,No answer / don't know,5th Quintile,No,0.98537,38,38,0.94667,1.02406
2010,Pre-primary Level,2nd Quintile,No,0.97200,33,33,0.91485,1.02916
2010,Primary Level,1st Quintile,No,0.74504,65,65,0.63826,0.85182
2010,Lower Secondary Level,1st Quintile,Yes,0.16031,105,535,0.12919,0.19143
2010,Lower Secondary Level,1st Quintile,No,0.83969,430,535,0.80857,0.87081
2010,Lower Secondary Level,2nd Quintile,No,0.91640,416,416,0.88977,0.94303
2010,Lower Secondary Level,3rd Quintile,No,0.96895,296,296,0.94915,0.98874
2010,Lower Secondary Level,4th Quintile,No,0.94476,214,214,0.91408,0.97544
2010,Lower Secondary Level,5th Quintile,No,0.98943,108,108,0.97006,1.00881
2010,Upper Secondary Level,1st Quintile,Yes,0.20882,321,1421,0.18768,0.22997
2010,Upper Secondary Level,1st Quintile,No,0.79118,1100,1421,0.77003,0.81232
2010,Upper Secondary Level,2nd Quintile,Yes,0.05241,106,1790,0.04208,0.06273
2010,Upper Secondary Level,2nd Quintile,No,0.94759,1684,1790,0.93727,0.95792
2010,Upper Secondary Level,3rd Quintile,Yes,0.04567,73,1811,0.03605,0.05528
2010,Upper Secondary Level,3rd Quintile,No,0.95433,1738,1811,0.94472,0.96395
2010,Upper Secondary Level,4th Quintile,Yes,0.02276,50,1747,0.01577,0.02976
2010,Upper Secondary Level,4th Quintile,No,0.97724,1697,1747,0.97024,0.98423
2010,Upper Secondary Level,5th Quintile,Yes,0.02636,39,1526,0.01832,0.03440
2010,Upper Secondary Level,5th Quintile,No,0.97364,1487,1526,0.96560,0.98168
2010,Post-secondary Non-tertiary Level,1st Quintile,No,0.82141,83,83,0.73851,0.90431
2010,Post-secondary Non-tertiary Level,2nd Quintile,No,0.98121,147,147,0.95919,1.00324
2010,Post-secondary Non-tertiary Level,3rd Quintile,No,0.96745,151,151,0.93905,0.99585
2010,Post-secondary Non-tertiary Level,4th Quintile,No,0.99334,241,241,0.98305,1.00363
2010,Post-secondary Non-tertiary Level,5th Quintile,No,0.99430,283,283,0.98552,1.00309
2010,First Stage of Tertiary Education,1st Quintile,No,0.74773,86,86,0.65540,0.84007
2010,First Stage of Tertiary Education,2nd Quintile,No,0.94538,189,189,0.91289,0.97786
2010,First Stage of Tertiary Education,3rd Quintile,No,0.97688,261,261,0.95861,0.99515
2010,First Stage of Tertiary Education,4th Quintile,No,0.97832,329,329,0.96256,0.99408
2010,First Stage of Tertiary Education,5th Quintile,No,0.99517,342,342,0.98781,1.00253
2010,Second Stage of Tertiary Education,1st Quintile,Yes,0.19264,31,197,0.13743,0.24785
2010,Second Stage of Tertiary Education,1st Quintile,No,0.80736,166,197,0.75215,0.86257
2010,Second Stage of Tertiary Education,2nd Quintile,No,0.96637,306,306,0.94614,0.98661
2010,Second Stage of Tertiary Education,3rd Quintile,No,0.93957,516,516,0.91900,0.96015
2010,Second Stage of Tertiary Education,4th Quintile,No,0.98694,780,780,0.97897,0.99491
2010,Second Stage of Tertiary Education,5th Quintile,No,0.99352,1965,1965,0.98997,0.99707
2011,No answer / don't know,1st Quintile,Yes,0.20544,46,198,0.14902,0.26186
2011,No answer / don't know,1st Quintile,No,0.79456,152,198,0.73814,0.85098
2011,No answer / don't know,2nd Quintile,No,0.95153,111,111,0.91140,0.99166
2011,No answer / don't know,3rd Quintile,No,0.96539,91,91,0.92763,1.00316
2011,No answer / don't know,4th Quintile,No,0.96819,67,67,0.92585,1.01053
2011,No answer / don't know,5th Quintile,No,0.92383,55,55,0.85307,0.99458
2011,Primary Level,1st Quintile,Yes,0.33869,69,174,0.26817,0.40921
2011,Primary Level,1st Quintile,No,0.66131,105,174,0.59079,0.73183
2011,Primary Level,2nd Quintile,No,0.88717,52,52,0.80034,0.97401
2011,Lower Secondary Level,1st Quintile,Yes,0.18216,225,900,0.15693,0.20739
2011,Lower Secondary Level,1st Quintile,No,0.81784,675,900,0.79261,0.84307
2011,Lower Secondary Level,2nd Quintile,Yes,0.06830,44,532,0.04684,0.08976
2011,Lower Secondary Level,2nd Quintile,No,0.93170,488,532,0.91024,0.95316
2011,Lower Secondary Level,3rd Quintile,No,0.96113,346,346,0.94073,0.98152
2011,Lower Secondary Level,4th Quintile,No,0.92967,202,202,0.89432,0.96502
2011,Lower Secondary Level,5th Quintile,No,0.93886,108,108,0.89346,0.98426
2011,Upper Secondary Level,1st Quintile,Yes,0.21024,600,2470,0.19416,0.22631
2011,Upper Secondary Level,1st Quintile,No,0.78976,1870,2470,0.77369,0.80584
2011,Upper Secondary Level,2nd Quintile,Yes,0.03601,123,2471,0.02866,0.04336
2011,Upper Secondary Level,2nd Quintile,No,0.96399,2348,2471,0.95664,0.97134
2011,Upper Secondary Level,3rd Quintile,Yes,0.02541,66,2232,0.01888,0.03194
2011,Upper Secondary Level,3rd Quintile,No,0.97459,2166,2232,0.96806,0.98112
2011,Upper Secondary Level,4th Quintile,Yes,0.02043,48,1916,0.01409,0.02676
2011,Upper Secondary Level,4th Quintile,No,0.97957,1868,1916,0.97324,0.98591
2011,Upper Secondary Level,5th Quintile,No,0.98780,1509,1509,0.98226,0.99334
2011,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17382,50,273,0.12878,0.21885
2011,Post-secondary Non-tertiary Level,1st Quintile,No,0.82618,223,273,0.78115,0.87122
2011,Post-secondary Non-tertiary Level,2nd Quintile,No,0.95601,290,290,0.93236,0.97965
2011,Post-secondary Non-tertiary Level,3rd Quintile,No,0.97907,304,304,0.96295,0.99519
2011,Post-secondary Non-tertiary Level,4th Quintile,No,0.99301,329,329,0.98399,1.00202
2011,Post-secondary Non-tertiary Level,5th Quintile,No,0.99209,319,319,0.98236,1.00183
2011,First Stage of Tertiary Education,1st Quintile,No,0.88844,139,139,0.83591,0.94097
2011,First Stage of Tertiary Education,2nd Quintile,No,0.97075,269,269,0.95057,0.99092
2011,First Stage of Tertiary Education,3rd Quintile,No,0.97241,300,300,0.95385,0.99098
2011,First Stage of Tertiary Education,4th Quintile,No,0.99923,387,387,0.99645,1.00200
2011,First Stage of Tertiary Education,5th Quintile,No,0.99047,347,347,0.98023,1.00071
2011,Second Stage of Tertiary Education,1st Quintile,Yes,0.18937,65,341,0.14773,0.23102
2011,Second Stage of Tertiary Education,1st Quintile,No,0.81063,276,341,0.76898,0.85227
2011,Second Stage of Tertiary Education,2nd Quintile,No,0.97404,482,482,0.95982,0.98825
2011,Second Stage of Tertiary Education,3rd Quintile,No,0.97167,721,721,0.95955,0.98379
2011,Second Stage of Tertiary Education,4th Quintile,No,0.98987,1105,1105,0.98396,0.99577
2011,Second Stage of Tertiary Education,5th Quintile,No,0.99276,2254,2254,0.98926,0.99626
2012,No answer / don't know,1st Quintile,No,0.88834,131,131,0.83420,0.94248
2012,No answer / don't know,2nd Quintile,No,0.97012,66,66,0.92872,1.01151
2012,No answer / don't know,3rd Quintile,No,0.96823,73,73,0.92772,1.00874
2012,Pre-primary Level,1st Quintile,No,0.99404,101,101,0.97896,1.00913
2012,Pre-primary Level,4th Quintile,No,0.97507,71,71,0.93854,1.01159
2012,Primary Level,1st Quintile,Yes,0.31431,83,241,0.25557,0.37304
2012,Primary Level,1st Quintile,No,0.68569,158,241,0.62696,0.74443
2012,Primary Level,2nd Quintile,No,0.92669,46,46,0.85054,1.00285
2012,Lower Secondary Level,1st Quintile,Yes,0.20795,304,1092,0.18387,0.23203
2012,Lower Secondary Level,1st Quintile,No,0.79205,788,1092,0.76797,0.81613
2012,Lower Secondary Level,2nd Quintile,Yes,0.04391,46,649,0.02814,0.05969
2012,Lower Secondary Level,2nd Quintile,No,0.95609,603,649,0.94031,0.97186
2012,Lower Secondary Level,3rd Quintile,No,0.97556,433,433,0.96100,0.99012
2012,Lower Secondary Level,4th Quintile,No,0.96387,266,266,0.94140,0.98634
2012,Lower Secondary Level,5th Quintile,No,0.99434,129,129,0.98134,1.00734
2012,Upper Secondary Level,1st Quintile,Yes,0.20565,657,2844,0.19079,0.22051
2012,Upper Secondary Level,1st Quintile,No,0.79435,2187,2844,0.77949,0.80921
2012,Upper Secondary Level,2nd Quintile,Yes,0.05885,179,2889,0.05027,0.06744
2012,Upper Secondary Level,2nd Quintile,No,0.94115,2710,2889,0.93256,0.94973
2012,Upper Secondary Level,3rd Quintile,Yes,0.03493,92,2571,0.02783,0.04202
2012,Upper Secondary Level,3rd Quintile,No,0.96507,2479,2571,0.95798,0.97217
2012,Upper Secondary Level,4th Quintile,Yes,0.01564,38,2294,0.01056,0.02071
2012,Upper Secondary Level,4th Quintile,No,0.98436,2256,2294,0.97929,0.98944
2012,Upper Secondary Level,5th Quintile,No,0.98881,1655,1655,0.98374,0.99388
2012,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17043,59,319,0.12911,0.21176
2012,Post-secondary Non-tertiary Level,1st Quintile,No,0.82957,260,319,0.78824,0.87089
2012,Post-secondary Non-tertiary Level,2nd Quintile,No,0.95268,308,308,0.92893,0.97643
2012,Post-secondary Non-tertiary Level,3rd Quintile,No,0.96272,378,378,0.94359,0.98184
2012,Post-secondary Non-tertiary Level,4th Quintile,No,0.98591,397,397,0.97430,0.99752
2012,Post-secondary Non-tertiary Level,5th Quintile,No,0.98999,341,341,0.97941,1.00057
2012,First Stage of Tertiary Education,1st Quintile,No,0.85417,143,143,0.79611,0.91222
2012,First Stage of Tertiary Education,2nd Quintile,No,0.97680,286,286,0.95933,0.99428
2012,First Stage of Tertiary Education,3rd Quintile,No,0.95894,370,370,0.93869,0.97918
2012,First Stage of Tertiary Education,4th Quintile,No,0.99863,411,411,0.99506,1.00221
2012,First Stage of Tertiary Education,5th Quintile,No,0.99654,397,397,0.99076,1.00232
2012,Second Stage of Tertiary Education,1st Quintile,Yes,0.17055,82,400,0.13365,0.20746
2012,Second Stage of Tertiary Education,1st Quintile,No,0.82945,318,400,0.79254,0.86635
2012,Second Stage of Tertiary Education,2nd Quintile,No,0.97199,546,546,0.95813,0.98584
2012,Second Stage of Tertiary Education,3rd Quintile,No,0.97886,838,838,0.96912,0.98861
2012,Second Stage of Tertiary Education,4th Quintile,No,0.98465,1265,1265,0.97788,0.99143
2012,Second Stage of Tertiary Education,5th Quintile,No,0.99167,2563,2563,0.98815,0.99519
2013,No answer / don't know,1st Quintile,Yes,0.13514,32,190,0.08640,0.18389
2013,No answer / don't know,1st Quintile,No,0.86486,158,190,0.81611,0.91360
2013,No answer / don't know,2nd Quintile,No,0.88823,84,84,0.82044,0.95601
2013,No answer / don't know,3rd Quintile,No,0.98144,64,64,0.94810,1.01477
2013,No answer / don't know,5th Quintile,No,0.99885,61,61,0.99029,1.00742
2013,Pre-primary Level,1st Quintile,No,0.99445,111,111,0.98058,1.00833
2013,Pre-primary Level,2nd Quintile,No,0.99809,106,106,0.98973,1.00644
2013,Primary Level,1st Quintile,Yes,0.30262,88,221,0.24191,0.36332
2013,Primary Level,1st Quintile,No,0.69738,133,221,0.63668,0.75809
2013,Primary Level,2nd Quintile,No,0.96930,52,52,0.92195,1.01664
2013,Primary Level,3rd Quintile,No,0.93932,32,32,0.85528,1.02337
2013,Lower Secondary Level,1st Quintile,Yes,0.23634,305,1039,0.21049,0.26218
2013,Lower Secondary Level,1st Quintile,No,0.76366,734,1039,0.73782,0.78951
2013,Lower Secondary Level,2nd Quintile,Yes,0.04056,48,721,0.02615,0.05497
2013,Lower Secondary Level,2nd Quintile,No,0.95944,673,721,0.94503,0.97385
2013,Lower Secondary Level,3rd Quintile,No,0.97530,422,422,0.96048,0.99013
2013,Lower Secondary Level,4th Quintile,No,0.98164,268,268,0.96554,0.99774
2013,Upper Secondary Level,1st Quintile,Yes,0.18834,620,2753,0.17373,0.20295
2013,Upper Secondary Level,1st Quintile,No,0.81166,2133,2753,0.79705,0.82627
2013,Upper Secondary Level,2nd Quintile,Yes,0.05516,168,2982,0.04696,0.06335
2013,Upper Secondary Level,2nd Quintile,No,0.94484,2814,2982,0.93665,0.95304
2013,Upper Secondary Level,3rd Quintile,Yes,0.03471,92,2651,0.02774,0.04168
2013,Upper Secondary Level,3rd Quintile,No,0.96529,2559,2651,0.95832,0.97226
2013,Upper Secondary Level,4th Quintile,Yes,0.01948,46,2336,0.01388,0.02509
2013,Upper Secondary Level,4th Quintile,No,0.98052,2290,2336,0.97491,0.98612
2013,Upper Secondary Level,5th Quintile,No,0.98458,1746,1746,0.97880,0.99036
2013,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17666,58,300,0.13343,0.21989
2013,Post-secondary Non-tertiary Level,1st Quintile,No,0.82334,242,300,0.78011,0.86657
2013,Post-secondary Non-tertiary Level,2nd Quintile,No,0.93740,352,352,0.91206,0.96274
2013,Post-secondary Non-tertiary Level,3rd Quintile,No,0.98120,348,348,0.96692,0.99549
2013,Post-secondary Non-tertiary Level,4th Quintile,No,0.99031,354,354,0.98008,1.00053
2013,Post-secondary Non-tertiary Level,5th Quintile,No,0.99893,392,392,0.99569,1.00217
2013,First Stage of Tertiary Education,1st Quintile,No,0.93098,128,128,0.88689,0.97507
2013,First Stage of Tertiary Education,2nd Quintile,No,0.95992,283,283,0.93702,0.98281
2013,First Stage of Tertiary Education,3rd Quintile,No,0.95699,385,385,0.93670,0.97728
2013,First Stage of Tertiary Education,4th Quintile,No,0.99399,417,417,0.98657,1.00142
2013,First Stage of Tertiary Education,5th Quintile,No,0.98941,417,417,0.97957,0.99924
2013,Second Stage of Tertiary Education,1st Quintile,Yes,0.14106,71,403,0.10703,0.17508
2013,Second Stage of Tertiary Education,1st Quintile,No,0.85894,332,403,0.82492,0.89297
2013,Second Stage of Tertiary Education,2nd Quintile,No,0.95889,595,595,0.94293,0.97486
2013,Second Stage of Tertiary Education,3rd Quintile,No,0.97901,851,851,0.96937,0.98865
2013,Second Stage of Tertiary Education,4th Quintile,No,0.98760,1310,1310,0.98160,0.99359
2013,Second Stage of Tertiary Education,5th Quintile,No,0.99705,2618,2618,0.99497,0.99913
2014,No answer / don't know,1st Quintile,Yes,0.17456,53,270,0.12920,0.21992
2014,No answer / don't know,1st Quintile,No,0.82544,217,270,0.78008,0.87080
2014,No answer / don't know,2nd Quintile,No,0.96294,105,105,0.92663,0.99924
2014,No answer / don't know,3rd Quintile,No,0.98061,93,93,0.95244,1.00879
2014,No answer / don't know,5th Quintile,No,0.95707,64,64,0.90701,1.00712
2014,Pre-primary Level,1st Quintile,No,0.99673,147,147,0.98748,1.00599
2014,Primary Level,1st Quintile,Yes,0.39262,134,337,0.34041,0.44484
2014,Primary Level,1st Quintile,No,0.60738,203,337,0.55516,0.65959
2014,Primary Level,2nd Quintile,No,0.91454,83,83,0.85403,0.97505
2014,Primary Level,3rd Quintile,No,0.98636,38,38,0.94898,1.02374
2014,Lower Secondary Level,1st Quintile,Yes,0.21491,345,1271,0.19232,0.23750
2014,Lower Secondary Level,1st Quintile,No,0.78509,926,1271,0.76250,0.80768
2014,Lower Secondary Level,2nd Quintile,Yes,0.08589,78,830,0.06682,0.10497
2014,Lower Secondary Level,2nd Quintile,No,0.91411,752,830,0.89503,0.93318
2014,Lower Secondary Level,3rd Quintile,No,0.96489,522,522,0.94908,0.98069
2014,Lower Secondary Level,4th Quintile,No,0.98510,325,325,0.97191,0.99829
2014,Lower Secondary Level,5th Quintile,No,0.96395,122,122,0.93073,0.99716
2014,Upper Secondary Level,1st Quintile,Yes,0.18810,605,2765,0.17353,0.20266
2014,Upper Secondary Level,1st Quintile,No,0.81190,2160,2765,0.79734,0.82647
2014,Upper Secondary Level,2nd Quintile,Yes,0.06380,177,3024,0.05509,0.07252
2014,Upper Secondary Level,2nd Quintile,No,0.93620,2847,3024,0.92748,0.94491
2014,Upper Secondary Level,3rd Quintile,Yes,0.02373,79,2650,0.01793,0.02952
2014,Upper Secondary Level,3rd Quintile,No,0.97627,2571,2650,0.97048,0.98207
2014,Upper Secondary Level,4th Quintile,Yes,0.01909,46,2424,0.01364,0.02454
2014,Upper Secondary Level,4th Quintile,No,0.98091,2378,2424,0.97546,0.98636
2014,Upper Secondary Level,5th Quintile,No,0.98950,1649,1649,0.98458,0.99442
2014,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.23432,80,367,0.19092,0.27771
2014,Post-secondary Non-tertiary Level,1st Quintile,No,0.76568,287,367,0.72229,0.80908
2014,Post-secondary Non-tertiary Level,2nd Quintile,No,0.93997,395,395,0.91651,0.96343
2014,Post-secondary Non-tertiary Level,3rd Quintile,No,0.96979,414,414,0.95329,0.98630
2014,Post-secondary Non-tertiary Level,4th Quintile,No,0.99443,449,449,0.98755,1.00132
2014,Post-secondary Non-tertiary Level,5th Quintile,No,0.99674,378,378,0.99098,1.00249
2014,First Stage of Tertiary Education,1st Quintile,No,0.86748,106,106,0.80262,0.93233
2014,First Stage of Tertiary Education,2nd Quintile,No,0.98311,270,270,0.96772,0.99851
2014,First Stage of Tertiary Education,3rd Quintile,No,0.97918,340,340,0.96398,0.99438
2014,First Stage of Tertiary Education,4th Quintile,No,0.98188,426,426,0.96920,0.99456
2014,First Stage of Tertiary Education,5th Quintile,No,0.98113,406,406,0.96787,0.99438
2014,Second Stage of Tertiary Education,1st Quintile,Yes,0.16037,105,535,0.12924,0.19149
2014,Second Stage of Tertiary Education,1st Quintile,No,0.83963,430,535,0.80851,0.87076
2014,Second Stage of Tertiary Education,2nd Quintile,Yes,0.03170,33,664,0.01836,0.04503
2014,Second Stage of Tertiary Education,2nd Quintile,No,0.96830,631,664,0.95497,0.98164
2014,Second Stage of Tertiary Education,3rd Quintile,No,0.97927,970,970,0.97029,0.98824
2014,Second Stage of Tertiary Education,4th Quintile,No,0.98410,1339,1339,0.97740,0.99080
2014,Second Stage of Tertiary Education,5th Quintile,No,0.99042,2649,2649,0.98671,0.99413
2015,No answer / don't know,1st Quintile,Yes,0.16871,38,236,0.12082,0.21659
2015,No answer / don't know,1st Quintile,No,0.83129,198,236,0.78341,0.87918
2015,No answer / don't know,2nd Quintile,No,0.90548,126,126,0.85420,0.95677
2015,No answer / don't know,3rd Quintile,No,0.95250,101,101,0.91081,0.99419
2015,No answer / don't know,4th Quintile,No,0.99416,67,67,0.97577,1.01255
2015,No answer / don't know,5th Quintile,No,0.98581,63,63,0.95638,1.01525
2015,Pre-primary Level,1st Quintile,No,0.99074,107,107,0.97250,1.00897
2015,Pre-primary Level,2nd Quintile,No,0.96652,75,75,0.92553,1.00751
2015,Pre-primary Level,4th Quintile,No,0.98222,51,51,0.94560,1.01885
2015,Primary Level,1st Quintile,Yes,0.39944,115,269,0.34080,0.45808
2015,Primary Level,1st Quintile,No,0.60056,154,269,0.54192,0.65920
2015,Primary Level,2nd Quintile,No,0.85133,69,69,0.76677,0.93589
2015,Primary Level,3rd Quintile,No,0.97980,38,38,0.93446,1.02513
2015,Lower Secondary Level,1st Quintile,Yes,0.21963,285,1108,0.19524,0.24402
2015,Lower Secondary Level,1st Quintile,No,0.78037,823,1108,0.75598,0.80476
2015,Lower Secondary Level,2nd Quintile,Yes,0.05325,52,720,0.03684,0.06966
2015,Lower Secondary Level,2nd Quintile,No,0.94675,668,720,0.93034,0.96316
2015,Lower Secondary Level,3rd Quintile,No,0.97570,451,451,0.96148,0.98993
2015,Lower Secondary Level,4th Quintile,No,0.97268,262,262,0.95290,0.99246
2015,Upper Secondary Level,1st Quintile,Yes,0.21398,548,2451,0.19774,0.23022
2015,Upper Secondary Level,1st Quintile,No,0.78602,1903,2451,0.76978,0.80226
2015,Upper Secondary Level,2nd Quintile,Yes,0.04472,137,2897,0.03719,0.05224
2015,Upper Secondary Level,2nd Quintile,No,0.95528,2760,2897,0.94776,0.96281
2015,Upper Secondary Level,3rd Quintile,Yes,0.02092,67,2520,0.01533,0.02651
2015,Upper Secondary Level,3rd Quintile,No,0.97908,2453,2520,0.97349,0.98467
2015,Upper Secondary Level,4th Quintile,Yes,0.02057,36,2246,0.01470,0.02644
2015,Upper Secondary Level,4th Quintile,No,0.97943,2210,2246,0.97356,0.98530
2015,Upper Secondary Level,5th Quintile,No,0.98396,1552,1552,0.97770,0.99021
2015,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.24722,78,342,0.20144,0.29301
2015,Post-secondary Non-tertiary Level,1st Quintile,No,0.75278,264,342,0.70699,0.79856
2015,Post-secondary Non-tertiary Level,2nd Quintile,No,0.92561,400,400,0.89986,0.95136
2015,Post-secondary Non-tertiary Level,3rd Quintile,No,0.98858,415,415,0.97834,0.99881
2015,Post-secondary Non-tertiary Level,4th Quintile,No,0.97455,403,403,0.95915,0.98995
2015,Post-secondary Non-tertiary Level,5th Quintile,No,0.99762,354,354,0.99253,1.00270
2015,First Stage of Tertiary Education,1st Quintile,No,0.93743,109,109,0.89175,0.98311
2015,First Stage of Tertiary Education,2nd Quintile,No,0.97755,271,271,0.95988,0.99522
2015,First Stage of Tertiary Education,3rd Quintile,No,0.99883,320,320,0.99508,1.00258
2015,First Stage of Tertiary Education,4th Quintile,No,0.97335,386,386,0.95727,0.98944
2015,First Stage of Tertiary Education,5th Quintile,No,0.99342,402,402,0.98550,1.00133
2015,Second Stage of Tertiary Education,1st Quintile,Yes,0.15721,101,490,0.12495,0.18947
2015,Second Stage of Tertiary Education,1st Quintile,No,0.84279,389,490,0.81053,0.87505
2015,Second Stage of Tertiary Education,2nd Quintile,Yes,0.05107,36,652,0.03416,0.06798
2015,Second Stage of Tertiary Education,2nd Quintile,No,0.94893,616,652,0.93202,0.96584
2015,Second Stage of Tertiary Education,3rd Quintile,No,0.97201,880,880,0.96111,0.98292
2015,Second Stage of Tertiary Education,4th Quintile,No,0.99538,1300,1300,0.99169,0.99907
2015,Second Stage of Tertiary Education,5th Quintile,No,0.99232,2507,2507,0.98890,0.99574
2016,No answer / don't know,1st Quintile,Yes,0.20690,57,250,0.15659,0.25722
2016,No answer / don't know,1st Quintile,No,0.79310,193,250,0.74278,0.84341
2016,No answer / don't know,2nd Quintile,No,0.89768,119,119,0.84299,0.95236
2016,No answer / don't know,3rd Quintile,No,0.98527,86,86,0.95967,1.01088
2016,No answer / don't know,4th Quintile,No,0.97586,75,75,0.94089,1.01083
2016,Primary Level,1st Quintile,Yes,0.31088,106,264,0.25494,0.36682
2016,Primary Level,1st Quintile,No,0.68912,158,264,0.63318,0.74506
2016,Primary Level,2nd Quintile,No,0.75579,68,68,0.65291,0.85866
2016,Primary Level,3rd Quintile,No,0.95176,37,37,0.88177,1.02176
2016,Lower Secondary Level,1st Quintile,Yes,0.22448,296,1080,0.19959,0.24938
2016,Lower Secondary Level,1st Quintile,No,0.77552,784,1080,0.75062,0.80041
2016,Lower Secondary Level,2nd Quintile,Yes,0.04649,43,694,0.03081,0.06216
2016,Lower Secondary Level,2nd Quintile,No,0.95351,651,694,0.93784,0.96919
2016,Lower Secondary Level,3rd Quintile,No,0.98268,422,422,0.97022,0.99514
2016,Lower Secondary Level,4th Quintile,No,0.96748,242,242,0.94509,0.98988
2016,Lower Secondary Level,5th Quintile,No,0.96546,130,130,0.93395,0.99697
2016,Upper Secondary Level,1st Quintile,Yes,0.22326,528,2344,0.20640,0.24012
2016,Upper Secondary Level,1st Quintile,No,0.77674,1816,2344,0.75988,0.79360
2016,Upper Secondary Level,2nd Quintile,Yes,0.04470,131,2739,0.03696,0.05244
2016,Upper Secondary Level,2nd Quintile,No,0.95530,2608,2739,0.94756,0.96304
2016,Upper Secondary Level,3rd Quintile,Yes,0.01663,53,2359,0.01147,0.02179
2016,Upper Secondary Level,3rd Quintile,No,0.98337,2306,2359,0.97821,0.98853
2016,Upper Secondary Level,4th Quintile,Yes,0.01610,34,2100,0.01071,0.02148
2016,Upper Secondary Level,4th Quintile,No,0.98390,2066,2100,0.97852,0.98929
2016,Upper Secondary Level,5th Quintile,No,0.98227,1450,1450,0.97547,0.98906
2016,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.26670,85,363,0.22114,0.31225
2016,Post-secondary Non-tertiary Level,1st Quintile,No,0.73330,278,363,0.68775,0.77886
2016,Post-secondary Non-tertiary Level,2nd Quintile,No,0.93242,426,426,0.90855,0.95628
2016,Post-secondary Non-tertiary Level,3rd Quintile,No,0.98072,419,419,0.96753,0.99390
2016,Post-secondary Non-tertiary Level,4th Quintile,No,0.98905,420,420,0.97908,0.99901
2016,Post-secondary Non-tertiary Level,5th Quintile,No,0.99647,347,347,0.99022,1.00272
2016,First Stage of Tertiary Education,1st Quintile,No,0.87704,98,98,0.81169,0.94239
2016,First Stage of Tertiary Education,2nd Quintile,No,0.96827,252,252,0.94658,0.98995
2016,First Stage of Tertiary Education,3rd Quintile,No,0.98121,296,296,0.96572,0.99671
2016,First Stage of Tertiary Education,4th Quintile,No,0.99764,345,345,0.99252,1.00277
2016,First Stage of Tertiary Education,5th Quintile,No,0.98820,380,380,0.97733,0.99907
2016,Second Stage of Tertiary Education,1st Quintile,Yes,0.15581,103,545,0.12533,0.18629
