,Unnamed: 0,year,bula_h,regtyp,plb0021,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
936,936,2010,Baden-Wuerttemberg,Rural regions,No,1.0,275,23806,0.85696,1.15932
937,937,2010,Bavaria,Urban regions,Yes,0.04701,79,23806,0.03361,0.06194
938,938,2010,Bavaria,Urban regions,No,0.95299,1473,23806,0.89374,1.00883
939,939,2010,Bavaria,Rural regions,Yes,0.04864,125,23806,0.03758,0.06008
940,940,2010,Bavaria,Rural regions,No,0.95136,1906,23806,0.8977,1.00876
941,941,2010,Berlin,Urban regions,Yes,0.11001,128,23806,0.08513,0.13481
942,942,2010,Berlin,Urban regions,No,0.88999,796,23806,0.83044,0.95735
943,943,2010,Brandenburg,Urban regions,No,1.0,66,23806,0.74976,1.35819
944,944,2010,Brandenburg,Rural regions,Yes,0.13103,130,23806,0.09972,0.16552
945,945,2010,Brandenburg,Rural regions,No,0.86897,753,23806,0.79006,0.95709
946,946,2010,Mecklenburg-Western Pomerania,Urban regions,No,1.0,64,23806,0.80304,1.24703
947,947,2010,Mecklenburg-Western Pomerania,Rural regions,Yes,0.10831,78,23806,0.07212,0.15124
948,948,2010,Mecklenburg-Western Pomerania,Rural regions,No,0.89169,432,23806,0.79382,0.97861
949,949,2010,Saxony,Urban regions,Yes,0.12767,115,23806,0.0993,0.16238
950,950,2010,Saxony,Urban regions,No,0.87233,762,23806,0.79125,0.94427
951,951,2010,Saxony,Rural regions,Yes,0.09073,89,23806,0.0597,0.12413
952,952,2010,Saxony,Rural regions,No,0.90927,712,23806,0.83929,1.00508
953,953,2010,Saxony-Anhalt,Urban regions,No,1.0,144,23806,0.81741,1.19153
954,954,2010,Saxony-Anhalt,Rural regions,Yes,0.13751,120,23806,0.10659,0.18891
955,955,2010,Saxony-Anhalt,Rural regions,No,0.86249,630,23806,0.78416,0.94456
956,956,2010,Thuringa,Urban regions,Yes,0.11634,38,23806,0.06917,0.16987
957,957,2010,Thuringa,Urban regions,No,0.88366,287,23806,0.7463,1.03812
958,958,2010,Thuringa,Rural regions,Yes,0.12151,70,23806,0.09611,0.15507
959,959,2010,Thuringa,Rural regions,No,0.87849,560,23806,0.80276,0.94121
960,960,2011,Schleswig-Holstein,Urban regions,No,1.0,278,28184,0.85449,1.14367
961,961,2011,Schleswig-Holstein,Rural regions,Yes,0.0583,75,28184,0.04113,0.079
962,962,2011,Schleswig-Holstein,Rural regions,No,0.9417,612,28184,0.86842,1.01634
963,963,2011,Hamburg,Urban regions,No,1.0,411,28184,0.91797,1.11587
964,964,2011,Lower Saxony,Urban regions,Yes,0.05245,77,28184,0.03905,0.06825
965,965,2011,Lower Saxony,Urban regions,No,0.94755,1075,28184,0.89272,1.00434
966,966,2011,Lower Saxony,Rural regions,Yes,0.0481,101,28184,0.03542,0.06179
967,967,2011,Lower Saxony,Rural regions,No,0.9519,1383,28184,0.88593,1.00879
968,968,2011,Bremen,Urban regions,No,1.0,167,28184,0.85549,1.14351
969,969,2011,North Rhine-Westphalia,Urban regions,Yes,0.05569,383,28184,0.04942,0.06305
970,970,2011,North Rhine-Westphalia,Urban regions,No,0.94431,5173,28184,0.91546,0.97261
971,971,2011,North Rhine-Westphalia,Rural regions,No,1.0,151,28184,0.83262,1.14893
972,972,2011,Hesse,Urban regions,Yes,0.05571,89,28184,0.04441,0.07051
973,973,2011,Hesse,Urban regions,No,0.94429,1477,28184,0.89185,0.99748
974,974,2011,Hesse,Rural regions,No,1.0,373,28184,0.89182,1.09493
975,975,2011,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.06537,67,28184,0.04469,0.08736
976,976,2011,"Rhineland-Palatinate, Saarland",Urban regions,No,0.93463,1110,28184,0.88524,0.9984
977,977,2011,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,411,28184,0.90259,1.10822
978,978,2011,Baden-Wuerttemberg,Urban regions,Yes,0.0294,125,28184,0.02447,0.03519
979,979,2011,Baden-Wuerttemberg,Urban regions,No,0.9706,3019,28184,0.9297,1.00794
980,980,2011,Baden-Wuerttemberg,Rural regions,No,1.0,374,28184,0.87987,1.14114
981,981,2011,Bavaria,Urban regions,Yes,0.02807,68,28184,0.02132,0.03661
982,982,2011,Bavaria,Urban regions,No,0.97193,1850,28184,0.91952,1.02017
983,983,2011,Bavaria,Rural regions,Yes,0.03434,115,28184,0.02713,0.042
984,984,2011,Bavaria,Rural regions,No,0.96566,2402,28184,0.91842,1.01358
985,985,2011,Berlin,Urban regions,Yes,0.09939,114,28184,0.07927,0.12272
986,986,2011,Berlin,Urban regions,No,0.90061,904,28184,0.85266,0.95248
987,987,2011,Brandenburg,Urban regions,No,1.0,80,28184,0.81041,1.19105
988,988,2011,Brandenburg,Rural regions,Yes,0.13415,148,28184,0.11204,0.15994
989,989,2011,Brandenburg,Rural regions,No,0.86585,906,28184,0.81354,0.92974
990,990,2011,Mecklenburg-Western Pomerania,Urban regions,No,1.0,52,28184,0.73561,1.22917
991,991,2011,Mecklenburg-Western Pomerania,Rural regions,Yes,0.10878,92,28184,0.08666,0.13293
992,992,2011,Mecklenburg-Western Pomerania,Rural regions,No,0.89122,496,28184,0.81369,0.96927
993,993,2011,Saxony,Urban regions,Yes,0.11091,113,28184,0.08832,0.13413
994,994,2011,Saxony,Urban regions,No,0.88909,854,28184,0.82853,0.95551
995,995,2011,Saxony,Rural regions,Yes,0.08725,87,28184,0.06645,0.11133
996,996,2011,Saxony,Rural regions,No,0.91275,785,28184,0.84595,0.9799
997,997,2011,Saxony-Anhalt,Urban regions,No,1.0,205,28184,0.8737,1.18186
998,998,2011,Saxony-Anhalt,Rural regions,Yes,0.11611,136,28184,0.08986,0.14865
999,999,2011,Saxony-Anhalt,Rural regions,No,0.88389,740,28184,0.81834,0.9423
1000,1000,2011,Thuringa,Urban regions,Yes,0.13595,44,28184,0.09631,0.19087
1001,1001,2011,Thuringa,Urban regions,No,0.86405,320,28184,0.73104,0.99562
1002,1002,2011,Thuringa,Rural regions,Yes,0.10711,79,28184,0.08468,0.13471
1003,1003,2011,Thuringa,Rural regions,No,0.89289,663,28184,0.83114,0.95184
1004,1004,2012,Schleswig-Holstein,Urban regions,No,1.0,271,27469,0.87292,1.13067
1005,1005,2012,Schleswig-Holstein,Rural regions,Yes,0.05518,62,27469,0.03933,0.07063
1006,1006,2012,Schleswig-Holstein,Rural regions,No,0.94482,641,27469,0.86462,1.02724
1007,1007,2012,Hamburg,Urban regions,No,1.0,415,27469,0.88388,1.10463
1008,1008,2012,Lower Saxony,Urban regions,Yes,0.04794,72,27469,0.03445,0.06246
1009,1009,2012,Lower Saxony,Urban regions,No,0.95206,980,27469,0.87905,1.01022
1010,1010,2012,Lower Saxony,Rural regions,Yes,0.06288,109,27469,0.04954,0.08114
1011,1011,2012,Lower Saxony,Rural regions,No,0.93712,1406,27469,0.88525,0.99179
1012,1012,2012,Bremen,Urban regions,No,1.0,174,27469,0.8355,1.20749
1013,1013,2012,North Rhine-Westphalia,Urban regions,Yes,0.05818,361,27469,0.0507,0.06567
1014,1014,2012,North Rhine-Westphalia,Urban regions,No,0.94182,5027,27469,0.91456,0.97071
1015,1015,2012,North Rhine-Westphalia,Rural regions,No,1.0,137,27469,0.85781,1.14432
1016,1016,2012,Hesse,Urban regions,Yes,0.04224,67,27469,0.03269,0.05456
1017,1017,2012,Hesse,Urban regions,No,0.95776,1428,27469,0.90527,1.01553
1018,1018,2012,Hesse,Rural regions,No,1.0,386,27469,0.89326,1.10436
1019,1019,2012,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.05739,76,27469,0.04592,0.07149
1020,1020,2012,"Rhineland-Palatinate, Saarland",Urban regions,No,0.94261,1091,27469,0.88362,1.00656
1021,1021,2012,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,386,27469,0.91018,1.10269
1022,1022,2012,Baden-Wuerttemberg,Urban regions,Yes,0.03216,109,27469,0.02668,0.03956
1023,1023,2012,Baden-Wuerttemberg,Urban regions,No,0.96784,2855,27469,0.92802,1.00638
1024,1024,2012,Baden-Wuerttemberg,Rural regions,No,1.0,359,27469,0.85513,1.15033
1025,1025,2012,Bavaria,Urban regions,Yes,0.03245,67,27469,0.02364,0.04331
1026,1026,2012,Bavaria,Urban regions,No,0.96755,1781,27469,0.91821,1.01893
1027,1027,2012,Bavaria,Rural regions,Yes,0.04151,106,27469,0.03384,0.05294
1028,1028,2012,Bavaria,Rural regions,No,0.95849,2402,27469,0.91639,1.00023
1029,1029,2012,Berlin,Urban regions,Yes,0.09053,110,27469,0.07464,0.10861
1030,1030,2012,Berlin,Urban regions,No,0.90947,932,27469,0.85878,0.9596
1031,1031,2012,Brandenburg,Urban regions,No,1.0,75,27469,0.82712,1.18845
1032,1032,2012,Brandenburg,Rural regions,Yes,0.14156,145,27469,0.11552,0.17521
1033,1033,2012,Brandenburg,Rural regions,No,0.85844,867,27469,0.8026,0.92961
1034,1034,2012,Mecklenburg-Western Pomerania,Urban regions,No,1.0,47,27469,0.75604,1.2801
1035,1035,2012,Mecklenburg-Western Pomerania,Rural regions,Yes,0.12431,80,27469,0.09215,0.15922
1036,1036,2012,Mecklenburg-Western Pomerania,Rural regions,No,0.87569,502,27469,0.79513,0.96244
1037,1037,2012,Saxony,Urban regions,Yes,0.08746,105,27469,0.07156,0.10434
1038,1038,2012,Saxony,Urban regions,No,0.91254,833,27469,0.85514,0.97044
1039,1039,2012,Saxony,Rural regions,Yes,0.08642,99,27469,0.06802,0.11426
1040,1040,2012,Saxony,Rural regions,No,0.91358,810,27469,0.85485,0.98312
1041,1041,2012,Saxony-Anhalt,Urban regions,No,1.0,189,27469,0.8611,1.14732
1042,1042,2012,Saxony-Anhalt,Rural regions,Yes,0.14037,120,27469,0.10025,0.17776
1043,1043,2012,Saxony-Anhalt,Rural regions,No,0.85963,708,27469,0.79785,0.92474
1044,1044,2012,Thuringa,Urban regions,Yes,0.15494,45,27469,0.10519,0.22305
1045,1045,2012,Thuringa,Urban regions,No,0.84506,285,27469,0.74275,0.98945
1046,1046,2012,Thuringa,Rural regions,Yes,0.09756,68,27469,0.07749,0.12228
1047,1047,2012,Thuringa,Rural regions,No,0.90244,681,27469,0.84662,0.96167
1048,1048,2013,Schleswig-Holstein,Urban regions,Yes,0.07077,39,30524,0.03935,0.12606
1049,1049,2013,Schleswig-Holstein,Urban regions,No,0.92923,280,30524,0.7993,1.07476
1050,1050,2013,Schleswig-Holstein,Rural regions,Yes,0.06608,72,30524,0.04758,0.08565
1051,1051,2013,Schleswig-Holstein,Rural regions,No,0.93392,689,30524,0.84619,1.02196
1052,1052,2013,Hamburg,Urban regions,Yes,0.04164,43,30524,0.03332,0.05236
1053,1053,2013,Hamburg,Urban regions,No,0.95836,521,30524,0.86642,1.0543
1054,1054,2013,Lower Saxony,Urban regions,Yes,0.05116,111,30524,0.04007,0.06375
1055,1055,2013,Lower Saxony,Urban regions,No,0.94884,1127,30524,0.88532,1.01391
1056,1056,2013,Lower Saxony,Rural regions,Yes,0.06877,149,30524,0.05407,0.08424
1057,1057,2013,Lower Saxony,Rural regions,No,0.93123,1512,30524,0.88142,0.9824
1058,1058,2013,Bremen,Urban regions,Yes,0.12625,42,30524,0.08841,0.17331
1059,1059,2013,Bremen,Urban regions,No,0.87375,200,30524,0.69917,1.03597
1060,1060,2013,North Rhine-Westphalia,Urban regions,Yes,0.0664,527,30524,0.0577,0.07361
1061,1061,2013,North Rhine-Westphalia,Urban regions,No,0.9336,5765,30524,0.9052,0.95859
1062,1062,2013,North Rhine-Westphalia,Rural regions,No,1.0,119,30524,0.81992,1.17029
1063,1063,2013,Hesse,Urban regions,Yes,0.04749,125,30524,0.03774,0.05759
1064,1064,2013,Hesse,Urban regions,No,0.95251,1683,30524,0.89195,1.00254
1065,1065,2013,Hesse,Rural regions,No,1.0,364,30524,0.87851,1.12693
1066,1066,2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.0446,85,30524,0.03466,0.05591
1067,1067,2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.9554,1243,30524,0.88839,1.015
1068,1068,2013,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,419,30524,0.91149,1.10114
1069,1069,2013,Baden-Wuerttemberg,Urban regions,Yes,0.0322,159,30524,0.02652,0.0385
1070,1070,2013,Baden-Wuerttemberg,Urban regions,No,0.9678,3213,30524,0.93148,1.00594
1071,1071,2013,Baden-Wuerttemberg,Rural regions,No,1.0,393,30524,0.88876,1.14809
1072,1072,2013,Bavaria,Urban regions,Yes,0.02513,101,30524,0.01981,0.03184
1073,1073,2013,Bavaria,Urban regions,No,0.97487,2058,30524,0.93384,1.02348
1074,1074,2013,Bavaria,Rural regions,Yes,0.04979,148,30524,0.04017,0.05913
1075,1075,2013,Bavaria,Rural regions,No,0.95021,2558,30524,0.91457,0.99407
1076,1076,2013,Berlin,Urban regions,Yes,0.10886,151,30524,0.09387,0.12518
1077,1077,2013,Berlin,Urban regions,No,0.89114,1018,30524,0.84436,0.95121
1078,1078,2013,Brandenburg,Urban regions,No,1.0,82,30524,0.8275,1.16858
1079,1079,2013,Brandenburg,Rural regions,Yes,0.13528,149,30524,0.10797,0.16354
1080,1080,2013,Brandenburg,Rural regions,No,0.86472,887,30524,0.80067,0.92324
1081,1081,2013,Mecklenburg-Western Pomerania,Urban regions,No,1.0,63,30524,0.7919,1.26599
1082,1082,2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.09413,68,30524,0.06934,0.12429
1083,1083,2013,Mecklenburg-Western Pomerania,Rural regions,No,0.90587,460,30524,0.82508,1.00072
1084,1084,2013,Saxony,Urban regions,Yes,0.07524,99,30524,0.06108,0.09204
1085,1085,2013,Saxony,Urban regions,No,0.92476,817,30524,0.84914,0.99757
1086,1086,2013,Saxony,Rural regions,Yes,0.09102,83,30524,0.06858,0.11892
1087,1087,2013,Saxony,Rural regions,No,0.90898,786,30524,0.84128,0.99935
1088,1088,2013,Saxony-Anhalt,Urban regions,Yes,0.08261,32,30524,0.05751,0.11982
1089,1089,2013,Saxony-Anhalt,Urban regions,No,0.91739,210,30524,0.80722,1.04624
1090,1090,2013,Saxony-Anhalt,Rural regions,Yes,0.13066,133,30524,0.09226,0.16775
1091,1091,2013,Saxony-Anhalt,Rural regions,No,0.86934,699,30524,0.81224,0.93446
1092,1092,2013,Thuringa,Urban regions,Yes,0.0997,42,30524,0.06606,0.13978
1093,1093,2013,Thuringa,Urban regions,No,0.9003,280,30524,0.78117,1.05599
1094,1094,2013,Thuringa,Rural regions,Yes,0.09769,66,30524,0.07691,0.11983
1095,1095,2013,Thuringa,Rural regions,No,0.90231,654,30524,0.83552,0.96241
1096,1096,2014,Schleswig-Holstein,Urban regions,No,1.0,250,26927,0.87381,1.1708
1097,1097,2014,Schleswig-Holstein,Rural regions,Yes,0.05011,51,26927,0.03608,0.06714
1098,1098,2014,Schleswig-Holstein,Rural regions,No,0.94989,601,26927,0.86273,1.0398
1099,1099,2014,Hamburg,Urban regions,No,1.0,423,26927,0.89787,1.10991
1100,1100,2014,Lower Saxony,Urban regions,Yes,0.0565,92,26927,0.04278,0.07383
1101,1101,2014,Lower Saxony,Urban regions,No,0.9435,984,26927,0.87537,1.01043
1102,1102,2014,Lower Saxony,Rural regions,Yes,0.05015,113,26927,0.03659,0.06493
1103,1103,2014,Lower Saxony,Rural regions,No,0.94985,1417,26927,0.90755,1.00919
1104,1104,2014,Bremen,Urban regions,No,1.0,185,26927,0.83136,1.18628
1105,1105,2014,North Rhine-Westphalia,Urban regions,Yes,0.06223,426,26927,0.05479,0.07047
1106,1106,2014,North Rhine-Westphalia,Urban regions,No,0.93777,5095,26927,0.90222,0.96747
1107,1107,2014,North Rhine-Westphalia,Rural regions,No,1.0,112,26927,0.82598,1.23745
1108,1108,2014,Hesse,Urban regions,Yes,0.05602,88,26927,0.04267,0.06908
1109,1109,2014,Hesse,Urban regions,No,0.94398,1458,26927,0.88913,0.99279
1110,1110,2014,Hesse,Rural regions,No,1.0,325,26927,0.89328,1.10946
1111,1111,2014,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.05832,85,26927,0.04779,0.0733
1112,1112,2014,"Rhineland-Palatinate, Saarland",Urban regions,No,0.94168,1105,26927,0.88422,1.00739
1113,1113,2014,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,369,26927,0.87961,1.0932
1114,1114,2014,Baden-Wuerttemberg,Urban regions,Yes,0.03066,126,26927,0.0252,0.03787
1115,1115,2014,Baden-Wuerttemberg,Urban regions,No,0.96934,2743,26927,0.93316,1.00463
1116,1116,2014,Baden-Wuerttemberg,Rural regions,No,1.0,337,26927,0.86516,1.1312
1117,1117,2014,Bavaria,Urban regions,Yes,0.03774,80,26927,0.02824,0.05068
1118,1118,2014,Bavaria,Urban regions,No,0.96226,1904,26927,0.91097,1.00884
1119,1119,2014,Bavaria,Rural regions,Yes,0.03993,112,26927,0.03375,0.0488
1120,1120,2014,Bavaria,Rural regions,No,0.96007,2307,26927,0.91754,1.00546
1121,1121,2014,Berlin,Urban regions,Yes,0.08812,97,26927,0.07496,0.10552
1122,1122,2014,Berlin,Urban regions,No,0.91188,894,26927,0.8538,0.97197
1123,1123,2014,Brandenburg,Urban regions,No,1.0,79,26927,0.82798,1.15837
1124,1124,2014,Brandenburg,Rural regions,Yes,0.14384,121,26927,0.11185,0.1777
1125,1125,2014,Brandenburg,Rural regions,No,0.85616,819,26927,0.8004,0.91262
1126,1126,2014,Mecklenburg-Western Pomerania,Urban regions,No,1.0,58,26927,0.75962,1.30142
1127,1127,2014,Mecklenburg-Western Pomerania,Rural regions,Yes,0.10411,62,26927,0.07518,0.13711
1128,1128,2014,Mecklenburg-Western Pomerania,Rural regions,No,0.89589,432,26927,0.79905,0.96892
1129,1129,2014,Saxony,Urban regions,Yes,0.08172,83,26927,0.063,0.1076
1130,1130,2014,Saxony,Urban regions,No,0.91828,756,26927,0.8415,0.9893
1131,1131,2014,Saxony,Rural regions,Yes,0.08108,65,26927,0.06289,0.10009
1132,1132,2014,Saxony,Rural regions,No,0.91892,714,26927,0.84539,0.9935
1133,1133,2014,Saxony-Anhalt,Urban regions,Yes,0.13044,35,26927,0.08666,0.1755
1134,1134,2014,Saxony-Anhalt,Urban regions,No,0.86956,187,26927,0.75733,0.9887
1135,1135,2014,Saxony-Anhalt,Rural regions,Yes,0.15298,116,26927,0.11295,0.18654
1136,1136,2014,Saxony-Anhalt,Rural regions,No,0.84702,628,26927,0.79116,0.92263
1137,1137,2014,Thuringa,Urban regions,Yes,0.08592,33,26927,0.05255,0.12565
1138,1138,2014,Thuringa,Urban regions,No,0.91408,272,26927,0.78437,1.06482
1139,1139,2014,Thuringa,Rural regions,Yes,0.08024,51,26927,0.0648,0.09731
1140,1140,2014,Thuringa,Rural regions,No,0.91976,637,26927,0.84453,0.9821
1141,1141,2015,Schleswig-Holstein,Urban regions,No,1.0,226,26630,0.84071,1.15937
1142,1142,2015,Schleswig-Holstein,Rural regions,Yes,0.05766,61,26630,0.0402,0.07856
1143,1143,2015,Schleswig-Holstein,Rural regions,No,0.94234,597,26630,0.85883,1.0358
1144,1144,2015,Hamburg,Urban regions,No,1.0,439,26630,0.89573,1.10035
1145,1145,2015,Lower Saxony,Urban regions,Yes,0.04378,80,26630,0.02986,0.06171
1146,1146,2015,Lower Saxony,Urban regions,No,0.95622,974,26630,0.88052,1.03084
1147,1147,2015,Lower Saxony,Rural regions,Yes,0.05214,124,26630,0.03857,0.06693
1148,1148,2015,Lower Saxony,Rural regions,No,0.94786,1434,26630,0.88143,1.00097
1149,1149,2015,Bremen,Urban regions,No,1.0,157,26630,0.79936,1.24598
1150,1150,2015,North Rhine-Westphalia,Urban regions,Yes,0.06934,484,26630,0.06091,0.07789
1151,1151,2015,North Rhine-Westphalia,Urban regions,No,0.93066,4979,26630,0.90193,0.96197
1152,1152,2015,North Rhine-Westphalia,Rural regions,No,1.0,102,26630,0.8054,1.16621
1153,1153,2015,Hesse,Urban regions,Yes,0.06408,100,26630,0.04726,0.07977
1154,1154,2015,Hesse,Urban regions,No,0.93592,1424,26630,0.88535,0.99508
1155,1155,2015,Hesse,Rural regions,No,1.0,336,26630,0.87617,1.13999
1156,1156,2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.05592,92,26630,0.04305,0.07214
1157,1157,2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.94408,1079,26630,0.86606,1.00116
1158,1158,2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.04242,32,26630,0.0307,0.05568
1159,1159,2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95758,407,26630,0.857,1.05937
1160,1160,2015,Baden-Wuerttemberg,Urban regions,Yes,0.03591,127,26630,0.02804,0.04643
1161,1161,2015,Baden-Wuerttemberg,Urban regions,No,0.96409,2747,26630,0.92415,1.00094
1162,1162,2015,Baden-Wuerttemberg,Rural regions,No,1.0,326,26630,0.88782,1.14489
1163,1163,2015,Bavaria,Urban regions,Yes,0.0361,90,26630,0.02781,0.04586
1164,1164,2015,Bavaria,Urban regions,No,0.9639,1921,26630,0.90727,1.01665
1165,1165,2015,Bavaria,Rural regions,Yes,0.03083,96,26630,0.02481,0.03686
1166,1166,2015,Bavaria,Rural regions,No,0.96917,2274,26630,0.92188,1.01269
1167,1167,2015,Berlin,Urban regions,Yes,0.10891,106,26630,0.09001,0.12921
1168,1168,2015,Berlin,Urban regions,No,0.89109,884,26630,0.8284,0.95382
1169,1169,2015,Brandenburg,Urban regions,No,1.0,73,26630,0.79591,1.24065
1170,1170,2015,Brandenburg,Rural regions,Yes,0.10894,108,26630,0.08138,0.13894
1171,1171,2015,Brandenburg,Rural regions,No,0.89106,825,26630,0.82005,0.96115
1172,1172,2015,Mecklenburg-Western Pomerania,Urban regions,No,1.0,53,26630,0.77895,1.3476
1173,1173,2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.10289,61,26630,0.07568,0.13509
1174,1174,2015,Mecklenburg-Western Pomerania,Rural regions,No,0.89711,429,26630,0.81926,1.01086
1175,1175,2015,Saxony,Urban regions,Yes,0.0763,85,26630,0.06154,0.0919
1176,1176,2015,Saxony,Urban regions,No,0.9237,743,26630,0.85404,0.98489
1177,1177,2015,Saxony,Rural regions,Yes,0.07131,57,26630,0.05442,0.09382
1178,1178,2015,Saxony,Rural regions,No,0.92869,650,26630,0.85229,1.01551
1179,1179,2015,Saxony-Anhalt,Urban regions,No,1.0,186,26630,0.86343,1.20897
1180,1180,2015,Saxony-Anhalt,Rural regions,Yes,0.14567,95,26630,0.1036,0.19868
1181,1181,2015,Saxony-Anhalt,Rural regions,No,0.85433,594,26630,0.79562,0.92534
1182,1182,2015,Thuringa,Urban regions,Yes,0.08039,33,26630,0.05261,0.11843
1183,1183,2015,Thuringa,Urban regions,No,0.91961,272,26630,0.79763,1.09798
1184,1184,2015,Thuringa,Rural regions,Yes,0.09721,50,26630,0.06004,0.14495
1185,1185,2015,Thuringa,Rural regions,No,0.90279,618,26630,0.83144,0.98018
1186,1186,2016,Schleswig-Holstein,Urban regions,No,1.0,211,24100,0.86522,1.13363
1187,1187,2016,Schleswig-Holstein,Rural regions,Yes,0.06584,55,24100,0.04777,0.08846
1188,1188,2016,Schleswig-Holstein,Rural regions,No,0.93416,540,24100,0.85745,1.02622
1189,1189,2016,Hamburg,Urban regions,No,1.0,411,24100,0.90509,1.10465
1190,1190,2016,Lower Saxony,Urban regions,Yes,0.04235,71,24100,0.0323,0.05173
1191,1191,2016,Lower Saxony,Urban regions,No,0.95765,883,24100,0.88646,1.03042
1192,1192,2016,Lower Saxony,Rural regions,Yes,0.0535,102,24100,0.04168,0.06892
1193,1193,2016,Lower Saxony,Rural regions,No,0.9465,1322,24100,0.88757,1.01269
1194,1194,2016,Bremen,Urban regions,No,1.0,149,24100,0.77979,1.16604
1195,1195,2016,North Rhine-Westphalia,Urban regions,Yes,0.05816,374,24100,0.04965,0.06664
1196,1196,2016,North Rhine-Westphalia,Urban regions,No,0.94184,4593,24100,0.91128,0.97147
1197,1197,2016,North Rhine-Westphalia,Rural regions,No,1.0,99,24100,0.82006,1.21708
1198,1198,2016,Hesse,Urban regions,Yes,0.06274,79,24100,0.04772,0.08032
1199,1199,2016,Hesse,Urban regions,No,0.93726,1245,24100,0.87191,0.99602
1200,1200,2016,Hesse,Rural regions,No,1.0,272,24100,0.85694,1.14326
1201,1201,2016,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.06039,77,24100,0.04735,0.07324
1202,1202,2016,"Rhineland-Palatinate, Saarland",Urban regions,No,0.93961,999,24100,0.87147,0.99885
1203,1203,2016,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,395,24100,0.8916,1.1227
1204,1204,2016,Baden-Wuerttemberg,Urban regions,Yes,0.03506,108,24100,0.02706,0.0432
1205,1205,2016,Baden-Wuerttemberg,Urban regions,No,0.96494,2430,24100,0.92162,1.00334
1206,1206,2016,Baden-Wuerttemberg,Rural regions,No,1.0,299,24100,0.85551,1.14784
1207,1207,2016,Bavaria,Urban regions,Yes,0.04486,74,24100,0.03107,0.0577
1208,1208,2016,Bavaria,Urban regions,No,0.95514,1700,24100,0.88725,1.01707
1209,1209,2016,Bavaria,Rural regions,Yes,0.0277,85,24100,0.02206,0.03497
1210,1210,2016,Bavaria,Rural regions,No,0.9723,2036,24100,0.9196,1.02653
1211,1211,2016,Berlin,Urban regions,Yes,0.10054,82,24100,0.08074,0.12271
1212,1212,2016,Berlin,Urban regions,No,0.89946,831,24100,0.8403,0.95403
1213,1213,2016,Brandenburg,Urban regions,No,1.0,69,24100,0.71861,1.28122
1214,1214,2016,Brandenburg,Rural regions,Yes,0.10506,97,24100,0.07315,0.15667
1215,1215,2016,Brandenburg,Rural regions,No,0.89494,771,24100,0.81276,0.97066
1216,1216,2016,Mecklenburg-Western Pomerania,Urban regions,No,1.0,54,24100,0.71796,1.26463
1217,1217,2016,Mecklenburg-Western Pomerania,Rural regions,Yes,0.10167,50,24100,0.06509,0.14935
1218,1218,2016,Mecklenburg-Western Pomerania,Rural regions,No,0.89833,403,24100,0.80534,0.98991
1219,1219,2016,Saxony,Urban regions,Yes,0.07145,64,24100,0.04821,0.09537
1220,1220,2016,Saxony,Urban regions,No,0.92855,699,24100,0.85765,1.00645
1221,1221,2016,Saxony,Rural regions,Yes,0.0702,52,24100,0.04754,0.08982
1222,1222,2016,Saxony,Rural regions,No,0.9298,631,24100,0.84795,1.01243
1223,1223,2016,Saxony-Anhalt,Urban regions,No,1.0,166,24100,0.79371,1.21241
1224,1224,2016,Saxony-Anhalt,Rural regions,Yes,0.13621,80,24100,0.09184,0.18445
1225,1225,2016,Saxony-Anhalt,Rural regions,No,0.86379,563,24100,0.78653,0.93331
1226,1226,2016,Thuringa,Urban regions,No,1.0,258,24100,0.81381,1.21172
1227,1227,2016,Thuringa,Rural regions,Yes,0.09497,45,24100,0.06445,0.13236
1228,1228,2016,Thuringa,Rural regions,No,0.90503,576,24100,0.8348,0.98605
1229,1229,2017,Schleswig-Holstein,Urban regions,Yes,0.04318,92,28544,0.02122,0.06756
1230,1230,2017,Schleswig-Holstein,Urban regions,No,0.95682,311,28544,0.83998,1.08438
1231,1231,2017,Schleswig-Holstein,Rural regions,Yes,0.06425,60,28544,0.04399,0.08337
1232,1232,2017,Schleswig-Holstein,Rural regions,No,0.93575,623,28544,0.84957,1.02114
1233,1233,2017,Hamburg,Urban regions,Yes,0.0576,44,28544,0.04011,0.07505
1234,1234,2017,Hamburg,Urban regions,No,0.9424,445,28544,0.85867,1.0401
1235,1235,2017,Lower Saxony,Urban regions,Yes,0.05596,165,28544,0.04224,0.07399
