year,bula_h,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Berlin,Not concerned at all,0.15680,160,919,0.13328,0.18033
2010,Brandenburg,Very concerned,0.19288,206,949,0.16776,0.21800
2010,Brandenburg,Somewhat concerned,0.51236,561,949,0.48054,0.54418
2010,Brandenburg,Not concerned at all,0.15529,182,949,0.13223,0.17835
2010,Mecklenburg-Western Pomerania,Very concerned,0.21451,124,583,0.18116,0.24786
2010,Mecklenburg-Western Pomerania,Somewhat concerned,0.50008,352,583,0.45946,0.54071
2010,Mecklenburg-Western Pomerania,Not concerned at all,0.14872,107,583,0.11982,0.17763
2010,Saxony,Very concerned,0.15568,308,1670,0.13829,0.17308
2010,Saxony,Somewhat concerned,0.51803,960,1670,0.49406,0.54200
2010,Saxony,Not concerned at all,0.19445,402,1670,0.17547,0.21344
2010,Saxony-Anhalt,Very concerned,0.19507,193,905,0.16923,0.22090
2010,Saxony-Anhalt,Somewhat concerned,0.46795,522,905,0.43543,0.50048
2010,Saxony-Anhalt,Not concerned at all,0.20898,190,905,0.18247,0.23548
2010,Thuringa,Very concerned,0.21751,201,949,0.19125,0.24377
2010,Thuringa,Somewhat concerned,0.46216,541,949,0.43042,0.49390
2010,Thuringa,Not concerned at all,0.19432,207,949,0.16913,0.21951
2011,Schleswig-Holstein,Very concerned,0.13642,125,639,0.10979,0.16306
2011,Schleswig-Holstein,Somewhat concerned,0.43022,362,639,0.39180,0.46864
2011,Schleswig-Holstein,Not concerned at all,0.17319,152,639,0.14382,0.20255
2011,Hamburg,Very concerned,0.09207,37,302,0.05940,0.12473
2011,Hamburg,Somewhat concerned,0.46218,166,302,0.40585,0.51850
2011,Hamburg,Not concerned at all,0.22788,99,302,0.18049,0.27526
2011,Lower Saxony,Very concerned,0.16041,396,1885,0.14384,0.17698
2011,Lower Saxony,Somewhat concerned,0.39281,1044,1885,0.37076,0.41487
2011,Lower Saxony,Not concerned at all,0.19223,445,1885,0.17443,0.21002
2011,Bremen,Somewhat concerned,0.47122,69,101,0.37338,0.56905
2011,Bremen,Not concerned at all,0.15544,32,101,0.08443,0.22646
2011,North Rhine-Westphalia,Very concerned,0.16224,897,4082,0.15093,0.17355
2011,North Rhine-Westphalia,Somewhat concerned,0.39093,2110,4082,0.37596,0.40590
2011,North Rhine-Westphalia,Not concerned at all,0.19940,1075,4082,0.18714,0.21165
2011,Hesse,Very concerned,0.14548,272,1377,0.12685,0.16411
2011,Hesse,Somewhat concerned,0.38700,782,1377,0.36127,0.41274
2011,Hesse,Not concerned at all,0.18426,323,1377,0.16378,0.20475
2011,"Rhineland-Palatinate, Saarland",Very concerned,0.12017,190,1190,0.10169,0.13865
2011,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.38979,643,1190,0.36207,0.41751
2011,"Rhineland-Palatinate, Saarland",Not concerned at all,0.23502,357,1190,0.21092,0.25912
2011,Baden-Wuerttemberg,Very concerned,0.11216,348,2470,0.09971,0.12461
2011,Baden-Wuerttemberg,Somewhat concerned,0.41381,1384,2470,0.39439,0.43324
2011,Baden-Wuerttemberg,Not concerned at all,0.21691,738,2470,0.20066,0.23317
2011,Bavaria,Very concerned,0.13873,545,3124,0.12661,0.15085
2011,Bavaria,Somewhat concerned,0.42568,1781,3124,0.40834,0.44302
2011,Bavaria,Not concerned at all,0.19061,798,3124,0.17683,0.20439
2011,Berlin,Very concerned,0.17699,183,773,0.15007,0.20391
2011,Berlin,Somewhat concerned,0.43555,428,773,0.40057,0.47052
2011,Berlin,Not concerned at all,0.17505,162,773,0.14824,0.20185
2011,Brandenburg,Very concerned,0.16248,159,863,0.13785,0.18711
2011,Brandenburg,Somewhat concerned,0.41901,496,863,0.38607,0.45195
2011,Brandenburg,Not concerned at all,0.19061,208,863,0.16439,0.21684
2011,Mecklenburg-Western Pomerania,Very concerned,0.18180,102,502,0.14802,0.21557
2011,Mecklenburg-Western Pomerania,Somewhat concerned,0.45830,299,502,0.41467,0.50193
2011,Mecklenburg-Western Pomerania,Not concerned at all,0.14225,101,502,0.11166,0.17284
2011,Saxony,Very concerned,0.14451,232,1386,0.12600,0.16303
2011,Saxony,Somewhat concerned,0.42215,791,1386,0.39614,0.44816
2011,Saxony,Not concerned at all,0.21228,363,1386,0.19075,0.23382
2011,Saxony-Anhalt,Very concerned,0.17929,184,858,0.15361,0.20497
2011,Saxony-Anhalt,Somewhat concerned,0.40579,481,858,0.37291,0.43867
2011,Saxony-Anhalt,Not concerned at all,0.20879,193,858,0.18158,0.23601
2011,Thuringa,Very concerned,0.14658,145,864,0.12298,0.17018
2011,Thuringa,Somewhat concerned,0.38810,465,864,0.35559,0.42061
2011,Thuringa,Not concerned at all,0.24449,254,864,0.21581,0.27316
2012,Schleswig-Holstein,Very concerned,0.16671,140,641,0.13784,0.19559
2012,Schleswig-Holstein,Somewhat concerned,0.41369,364,641,0.37553,0.45184
2012,Schleswig-Holstein,Not concerned at all,0.17074,137,641,0.14158,0.19989
2012,Hamburg,Very concerned,0.14503,53,330,0.10698,0.18308
2012,Hamburg,Somewhat concerned,0.48602,206,330,0.43201,0.54003
2012,Hamburg,Not concerned at all,0.17594,71,330,0.13480,0.21709
2012,Lower Saxony,Very concerned,0.17106,411,1864,0.15396,0.18816
2012,Lower Saxony,Somewhat concerned,0.40357,1038,1864,0.38129,0.42585
2012,Lower Saxony,Not concerned at all,0.18740,415,1864,0.16968,0.20512
2012,Bremen,Very concerned,0.21010,35,106,0.13218,0.28802
2012,Bremen,Somewhat concerned,0.40398,71,106,0.31013,0.49784
2012,North Rhine-Westphalia,Very concerned,0.19198,1039,4011,0.17979,0.20417
2012,North Rhine-Westphalia,Somewhat concerned,0.42416,2207,4011,0.40886,0.43945
2012,North Rhine-Westphalia,Not concerned at all,0.14461,765,4011,0.13373,0.15550
2012,Hesse,Very concerned,0.14073,246,1390,0.12244,0.15902
2012,Hesse,Somewhat concerned,0.38015,786,1390,0.35462,0.40568
2012,Hesse,Not concerned at all,0.21026,358,1390,0.18883,0.23169
2012,"Rhineland-Palatinate, Saarland",Very concerned,0.13368,207,1181,0.11426,0.15310
2012,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.44179,677,1181,0.41346,0.47013
2012,"Rhineland-Palatinate, Saarland",Not concerned at all,0.18178,297,1181,0.15978,0.20379
2012,Baden-Wuerttemberg,Very concerned,0.13696,421,2364,0.12310,0.15082
2012,Baden-Wuerttemberg,Somewhat concerned,0.41823,1329,2364,0.39834,0.43812
2012,Baden-Wuerttemberg,Not concerned at all,0.19686,614,2364,0.18082,0.21289
2012,Bavaria,Very concerned,0.14509,583,3153,0.13280,0.15739
2012,Bavaria,Somewhat concerned,0.42665,1802,3153,0.40938,0.44392
2012,Bavaria,Not concerned at all,0.18974,768,3153,0.17605,0.20343
2012,Berlin,Very concerned,0.21708,214,806,0.18860,0.24556
2012,Berlin,Somewhat concerned,0.42111,451,806,0.38700,0.45521
2012,Berlin,Not concerned at all,0.13232,141,806,0.10891,0.15573
2012,Brandenburg,Very concerned,0.17375,154,855,0.14834,0.19916
2012,Brandenburg,Somewhat concerned,0.45431,531,855,0.42091,0.48770
2012,Brandenburg,Not concerned at all,0.16143,170,855,0.13675,0.18610
2012,Mecklenburg-Western Pomerania,Very concerned,0.20679,123,501,0.17129,0.24229
2012,Mecklenburg-Western Pomerania,Somewhat concerned,0.47679,299,501,0.43301,0.52057
2012,Mecklenburg-Western Pomerania,Not concerned at all,0.11730,79,501,0.08910,0.14551
2012,Saxony,Very concerned,0.14775,257,1438,0.12940,0.16610
2012,Saxony,Somewhat concerned,0.43586,807,1438,0.41022,0.46150
2012,Saxony,Not concerned at all,0.21234,374,1438,0.19119,0.23348
2012,Saxony-Anhalt,Very concerned,0.17564,175,820,0.14958,0.20170
2012,Saxony-Anhalt,Somewhat concerned,0.39542,441,820,0.36193,0.42891
2012,Saxony-Anhalt,Not concerned at all,0.23421,204,820,0.20521,0.26322
2012,Thuringa,Very concerned,0.10133,113,860,0.08115,0.12151
2012,Thuringa,Somewhat concerned,0.45430,472,860,0.42100,0.48760
2012,Thuringa,Not concerned at all,0.23618,275,860,0.20778,0.26459
2013,Schleswig-Holstein,Very concerned,0.12003,147,749,0.09674,0.14332
2013,Schleswig-Holstein,Somewhat concerned,0.45597,404,749,0.42028,0.49167
2013,Schleswig-Holstein,Not concerned at all,0.17861,198,749,0.15116,0.20606
2013,Hamburg,Very concerned,0.17063,80,459,0.13618,0.20509
2013,Hamburg,Somewhat concerned,0.44348,229,459,0.39798,0.48898
2013,Hamburg,Not concerned at all,0.21077,150,459,0.17342,0.24813
2013,Lower Saxony,Very concerned,0.17257,442,2183,0.15672,0.18843
2013,Lower Saxony,Somewhat concerned,0.38525,1065,2183,0.36483,0.40567
2013,Lower Saxony,Not concerned at all,0.21719,676,2183,0.19989,0.23449
2013,Bremen,Very concerned,0.19936,44,176,0.14017,0.25855
2013,Bremen,Somewhat concerned,0.40167,91,176,0.32904,0.47431
2013,Bremen,Not concerned at all,0.14809,41,176,0.09547,0.20072
2013,North Rhine-Westphalia,Very concerned,0.16790,1071,4969,0.15750,0.17829
2013,North Rhine-Westphalia,Somewhat concerned,0.40898,2457,4969,0.39531,0.42266
2013,North Rhine-Westphalia,Not concerned at all,0.19086,1441,4969,0.17993,0.20179
2013,Hesse,Very concerned,0.13426,264,1720,0.11814,0.15038
2013,Hesse,Somewhat concerned,0.41292,878,1720,0.38964,0.43619
2013,Hesse,Not concerned at all,0.22196,578,1720,0.20232,0.24161
2013,"Rhineland-Palatinate, Saarland",Very concerned,0.11918,213,1418,0.10231,0.13605
2013,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.42691,711,1418,0.40116,0.45267
2013,"Rhineland-Palatinate, Saarland",Not concerned at all,0.22551,494,1418,0.20375,0.24727
2013,Baden-Wuerttemberg,Very concerned,0.11144,416,2870,0.09992,0.12295
2013,Baden-Wuerttemberg,Somewhat concerned,0.43145,1482,2870,0.41332,0.44957
2013,Baden-Wuerttemberg,Not concerned at all,0.22733,972,2870,0.21200,0.24267
2013,Bavaria,Very concerned,0.12071,574,3723,0.11025,0.13118
2013,Bavaria,Somewhat concerned,0.40672,1917,3723,0.39094,0.42250
2013,Bavaria,Not concerned at all,0.24412,1232,3723,0.23032,0.25792
2013,Berlin,Very concerned,0.19009,219,943,0.16503,0.21514
2013,Berlin,Somewhat concerned,0.43803,502,943,0.40634,0.46971
2013,Berlin,Not concerned at all,0.16273,222,943,0.13916,0.18631
2013,Brandenburg,Very concerned,0.13181,144,877,0.10941,0.15422
2013,Brandenburg,Somewhat concerned,0.48430,511,877,0.45120,0.51739
2013,Brandenburg,Not concerned at all,0.17392,222,877,0.14882,0.19902
2013,Mecklenburg-Western Pomerania,Very concerned,0.17304,92,470,0.13880,0.20727
2013,Mecklenburg-Western Pomerania,Somewhat concerned,0.46436,272,470,0.41922,0.50950
2013,Mecklenburg-Western Pomerania,Not concerned at all,0.16198,106,470,0.12864,0.19533
2013,Saxony,Very concerned,0.14024,228,1400,0.12205,0.15844
2013,Saxony,Somewhat concerned,0.45540,819,1400,0.42931,0.48150
2013,Saxony,Not concerned at all,0.20558,353,1400,0.18440,0.22676
2013,Saxony-Anhalt,Very concerned,0.14649,154,864,0.12290,0.17008
2013,Saxony-Anhalt,Somewhat concerned,0.42806,491,864,0.39505,0.46107
2013,Saxony-Anhalt,Not concerned at all,0.23901,219,864,0.21055,0.26746
2013,Thuringa,Very concerned,0.12580,131,842,0.10339,0.14822
2013,Thuringa,Somewhat concerned,0.40911,439,842,0.37588,0.44234
2013,Thuringa,Not concerned at all,0.26827,272,842,0.23833,0.29822
2014,Schleswig-Holstein,Very concerned,0.14750,197,915,0.12451,0.17049
2014,Schleswig-Holstein,Somewhat concerned,0.48992,526,915,0.45751,0.52233
2014,Schleswig-Holstein,Not concerned at all,0.18893,192,915,0.16355,0.21430
2014,Hamburg,Very concerned,0.18627,92,444,0.15001,0.22252
2014,Hamburg,Somewhat concerned,0.45577,240,444,0.40939,0.50215
2014,Hamburg,Not concerned at all,0.21868,112,444,0.18019,0.25718
2014,Lower Saxony,Very concerned,0.17273,538,2586,0.15816,0.18730
2014,Lower Saxony,Somewhat concerned,0.46870,1424,2586,0.44946,0.48793
2014,Lower Saxony,Not concerned at all,0.19520,624,2586,0.17992,0.21048
2014,Bremen,Very concerned,0.20353,60,214,0.14946,0.25760
2014,Bremen,Somewhat concerned,0.45708,116,214,0.39018,0.52398
2014,Bremen,Not concerned at all,0.19537,38,214,0.14212,0.24862
2014,North Rhine-Westphalia,Very concerned,0.20571,1534,5608,0.19513,0.21630
2014,North Rhine-Westphalia,Somewhat concerned,0.46329,3028,5608,0.45023,0.47634
2014,North Rhine-Westphalia,Not concerned at all,0.15918,1046,5608,0.14960,0.16876
2014,Hesse,Very concerned,0.19145,395,1876,0.17364,0.20926
2014,Hesse,Somewhat concerned,0.43322,1012,1876,0.41079,0.45565
2014,Hesse,Not concerned at all,0.21186,469,1876,0.19336,0.23035
2014,"Rhineland-Palatinate, Saarland",Very concerned,0.14729,265,1575,0.12978,0.16480
2014,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.44987,876,1575,0.42529,0.47445
2014,"Rhineland-Palatinate, Saarland",Not concerned at all,0.23464,434,1575,0.21371,0.25558
2014,Baden-Wuerttemberg,Very concerned,0.14009,585,3204,0.12807,0.15211
2014,Baden-Wuerttemberg,Somewhat concerned,0.44972,1712,3204,0.43249,0.46695
2014,Baden-Wuerttemberg,Not concerned at all,0.24322,907,3204,0.22836,0.25808
2014,Bavaria,Very concerned,0.16228,864,4360,0.15133,0.17323
2014,Bavaria,Somewhat concerned,0.46370,2432,4360,0.44890,0.47851
2014,Bavaria,Not concerned at all,0.20986,1064,4360,0.19778,0.22195
2014,Berlin,Very concerned,0.20094,247,984,0.17589,0.22599
2014,Berlin,Somewhat concerned,0.50383,566,984,0.47257,0.53509
2014,Berlin,Not concerned at all,0.13609,171,984,0.11465,0.15752
2014,Brandenburg,Very concerned,0.16903,194,1019,0.14600,0.19205
2014,Brandenburg,Somewhat concerned,0.52344,610,1019,0.49276,0.55412
2014,Brandenburg,Not concerned at all,0.16296,215,1019,0.14027,0.18564
2014,Mecklenburg-Western Pomerania,Very concerned,0.20993,142,555,0.17601,0.24384
2014,Mecklenburg-Western Pomerania,Somewhat concerned,0.47044,310,555,0.42888,0.51201
2014,Mecklenburg-Western Pomerania,Not concerned at all,0.16904,103,555,0.13783,0.20024
2014,Saxony,Very concerned,0.18340,335,1610,0.16449,0.20231
2014,Saxony,Somewhat concerned,0.47418,922,1610,0.44978,0.49858
2014,Saxony,Not concerned at all,0.19767,353,1610,0.17821,0.21713
2014,Saxony-Anhalt,Very concerned,0.20154,224,960,0.17615,0.22693
2014,Saxony-Anhalt,Somewhat concerned,0.44759,511,960,0.41612,0.47906
2014,Saxony-Anhalt,Not concerned at all,0.21502,225,960,0.18902,0.24102
2014,Thuringa,Very concerned,0.19366,203,989,0.16901,0.21830
2014,Thuringa,Somewhat concerned,0.39774,516,989,0.36722,0.42826
2014,Thuringa,Not concerned at all,0.24203,270,989,0.21532,0.26874
2015,Schleswig-Holstein,Very concerned,0.28855,323,887,0.25871,0.31838
2015,Schleswig-Holstein,Somewhat concerned,0.43755,431,887,0.40489,0.47022
2015,Schleswig-Holstein,Not concerned at all,0.10346,133,887,0.08341,0.12351
2015,Hamburg,Very concerned,0.29555,148,459,0.25376,0.33734
2015,Hamburg,Somewhat concerned,0.42856,236,459,0.38323,0.47388
2015,Hamburg,Not concerned at all,0.11649,75,459,0.08711,0.14587
2015,Lower Saxony,Very concerned,0.27058,836,2589,0.25346,0.28769
2015,Lower Saxony,Somewhat concerned,0.43193,1291,2589,0.41284,0.45101
2015,Lower Saxony,Not concerned at all,0.13625,462,2589,0.12304,0.14947
2015,Bremen,Very concerned,0.29495,73,186,0.22923,0.36066
2015,Bremen,Somewhat concerned,0.44921,80,186,0.37753,0.52089
2015,Bremen,Not concerned at all,0.10519,33,186,0.06098,0.14940
2015,North Rhine-Westphalia,Very concerned,0.31748,2082,5537,0.30522,0.32975
2015,North Rhine-Westphalia,Somewhat concerned,0.40863,2665,5537,0.39568,0.42158
2015,North Rhine-Westphalia,Not concerned at all,0.10569,790,5537,0.09759,0.11379
2015,Hesse,Very concerned,0.27162,584,1871,0.25146,0.29178
2015,Hesse,Somewhat concerned,0.40407,923,1871,0.38183,0.42631
2015,Hesse,Not concerned at all,0.14435,364,1871,0.12842,0.16028
2015,"Rhineland-Palatinate, Saarland",Very concerned,0.24243,421,1594,0.22139,0.26348
2015,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.45477,863,1594,0.43032,0.47923
2015,"Rhineland-Palatinate, Saarland",Not concerned at all,0.14834,310,1594,0.13088,0.16579
2015,Baden-Wuerttemberg,Very concerned,0.26020,917,3192,0.24498,0.27543
2015,Baden-Wuerttemberg,Somewhat concerned,0.41613,1627,3192,0.39903,0.43324
2015,Baden-Wuerttemberg,Not concerned at all,0.16541,648,3192,0.15252,0.17830
2015,Bavaria,Very concerned,0.24864,1260,4329,0.23576,0.26151
2015,Bavaria,Somewhat concerned,0.42708,2215,4329,0.41234,0.44182
2015,Bavaria,Not concerned at all,0.15195,854,4329,0.14125,0.16264
2015,Berlin,Very concerned,0.34135,370,987,0.31175,0.37094
2015,Berlin,Somewhat concerned,0.40227,476,987,0.37167,0.43288
2015,Berlin,Not concerned at all,0.10785,141,987,0.08849,0.12722
2015,Brandenburg,Very concerned,0.26950,287,1006,0.24207,0.29693
2015,Brandenburg,Somewhat concerned,0.45302,539,1006,0.42225,0.48380
2015,Brandenburg,Not concerned at all,0.12450,180,1006,0.10408,0.14491
2015,Mecklenburg-Western Pomerania,Very concerned,0.28634,202,553,0.24863,0.32405
2015,Mecklenburg-Western Pomerania,Somewhat concerned,0.44293,270,553,0.40149,0.48437
2015,Mecklenburg-Western Pomerania,Not concerned at all,0.11430,81,553,0.08776,0.14085
2015,Saxony,Very concerned,0.28983,515,1515,0.26698,0.31268
2015,Saxony,Somewhat concerned,0.43340,773,1515,0.40844,0.45836
2015,Saxony,Not concerned at all,0.11641,227,1515,0.10025,0.13256
2015,Saxony-Anhalt,Very concerned,0.30249,318,891,0.27231,0.33267
2015,Saxony-Anhalt,Somewhat concerned,0.41654,447,891,0.38416,0.44893
2015,Saxony-Anhalt,Not concerned at all,0.14363,126,891,0.12059,0.16667
2015,Thuringa,Very concerned,0.27549,300,967,0.24732,0.30367
2015,Thuringa,Somewhat concerned,0.38482,449,967,0.35414,0.41550
2015,Thuringa,Not concerned at all,0.18775,218,967,0.16312,0.21237
2016,Schleswig-Holstein,Very concerned,0.42256,443,988,0.39175,0.45338
2016,Schleswig-Holstein,Somewhat concerned,0.32912,352,988,0.29981,0.35844
2016,Schleswig-Holstein,Not concerned at all,0.08406,193,988,0.06675,0.10137
2016,Hamburg,Very concerned,0.40109,202,455,0.35600,0.44617
2016,Hamburg,Somewhat concerned,0.35999,183,455,0.31584,0.40414
2016,Hamburg,Not concerned at all,0.07047,70,455,0.04693,0.09401
2016,Lower Saxony,Very concerned,0.41876,1152,2687,0.40010,0.43742
2016,Lower Saxony,Somewhat concerned,0.34999,1065,2687,0.33195,0.36803
2016,Lower Saxony,Not concerned at all,0.07619,470,2687,0.06616,0.08622
2016,Bremen,Very concerned,0.42900,96,229,0.36476,0.49325
2016,Bremen,Somewhat concerned,0.35353,87,229,0.29147,0.41558
2016,Bremen,Not concerned at all,0.03779,46,229,0.01304,0.06254
2016,North Rhine-Westphalia,Very concerned,0.42363,2685,5686,0.41078,0.43647
2016,North Rhine-Westphalia,Somewhat concerned,0.32594,2051,5686,0.31376,0.33813
2016,North Rhine-Westphalia,Not concerned at all,0.08216,950,5686,0.07502,0.08929
2016,Hesse,Very concerned,0.35873,718,1829,0.33674,0.38071
2016,Hesse,Somewhat concerned,0.35836,746,1829,0.33638,0.38035
2016,Hesse,Not concerned at all,0.10598,365,1829,0.09187,0.12009
2016,"Rhineland-Palatinate, Saarland",Very concerned,0.36584,630,1727,0.34312,0.38857
2016,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.38993,748,1727,0.36692,0.41294
2016,"Rhineland-Palatinate, Saarland",Not concerned at all,0.08691,349,1727,0.07362,0.10020
2016,Baden-Wuerttemberg,Very concerned,0.36000,1243,3169,0.34328,0.37671
2016,Baden-Wuerttemberg,Somewhat concerned,0.35840,1311,3169,0.34170,0.37510
2016,Baden-Wuerttemberg,Not concerned at all,0.11264,615,3169,0.10164,0.12365
2016,Bavaria,Very concerned,0.36791,1779,4186,0.35330,0.38252
2016,Bavaria,Somewhat concerned,0.34919,1686,4186,0.33475,0.36364
2016,Bavaria,Not concerned at all,0.11563,721,4186,0.10594,0.12532
2016,Berlin,Very concerned,0.42548,468,1006,0.39491,0.45605
2016,Berlin,Somewhat concerned,0.35018,389,1006,0.32069,0.37968
2016,Berlin,Not concerned at all,0.07491,149,1006,0.05864,0.09119
2016,Brandenburg,Very concerned,0.35302,419,1038,0.32393,0.38210
2016,Brandenburg,Somewhat concerned,0.38279,418,1038,0.35320,0.41237
2016,Brandenburg,Not concerned at all,0.11395,201,1038,0.09461,0.13329
2016,Mecklenburg-Western Pomerania,Very concerned,0.41468,266,580,0.37455,0.45481
2016,Mecklenburg-Western Pomerania,Somewhat concerned,0.33864,232,580,0.30009,0.37719
2016,Mecklenburg-Western Pomerania,Not concerned at all,0.07946,82,580,0.05743,0.10149
2016,Saxony,Very concerned,0.37660,654,1572,0.35264,0.40056
2016,Saxony,Somewhat concerned,0.37753,674,1572,0.35356,0.40151
2016,Saxony,Not concerned at all,0.10085,244,1572,0.08596,0.11574
2016,Saxony-Anhalt,Very concerned,0.40854,411,910,0.37659,0.44050
2016,Saxony-Anhalt,Somewhat concerned,0.31916,361,910,0.28886,0.34947
2016,Saxony-Anhalt,Not concerned at all,0.11656,138,910,0.09570,0.13743
2016,Thuringa,Very concerned,0.36097,381,972,0.33076,0.39118
2016,Thuringa,Somewhat concerned,0.33708,379,972,0.30735,0.36681
2016,Thuringa,Not concerned at all,0.14709,212,972,0.12481,0.16937
2017,Schleswig-Holstein,Very concerned,0.36150,422,1180,0.33408,0.38893
2017,Schleswig-Holstein,Somewhat concerned,0.37157,481,1180,0.34398,0.39915
2017,Schleswig-Holstein,Not concerned at all,0.09143,277,1180,0.07498,0.10788
2017,Hamburg,Very concerned,0.41694,209,532,0.37500,0.45887
2017,Hamburg,Somewhat concerned,0.33710,224,532,0.29689,0.37731
2017,Hamburg,Not concerned at all,0.07095,99,532,0.04911,0.09279
2017,Lower Saxony,Very concerned,0.36065,1171,3196,0.34400,0.37731
2017,Lower Saxony,Somewhat concerned,0.38589,1319,3196,0.36901,0.40277
2017,Lower Saxony,Not concerned at all,0.08919,706,3196,0.07930,0.09907
2017,Bremen,Very concerned,0.32875,101,283,0.27392,0.38358
2017,Bremen,Somewhat concerned,0.40404,105,283,0.34676,0.46131
2017,Bremen,Not concerned at all,0.09105,77,283,0.05748,0.12463
2017,North Rhine-Westphalia,Very concerned,0.37368,2559,6439,0.36186,0.38549
2017,North Rhine-Westphalia,Somewhat concerned,0.37129,2582,6439,0.35949,0.38310
2017,North Rhine-Westphalia,Not concerned at all,0.08783,1298,6439,0.08091,0.09474
2017,Hesse,Very concerned,0.34091,758,2128,0.32077,0.36106
2017,Hesse,Somewhat concerned,0.37680,903,2128,0.35621,0.39739
2017,Hesse,Not concerned at all,0.10627,467,2128,0.09318,0.11937
2017,"Rhineland-Palatinate, Saarland",Very concerned,0.31410,543,1771,0.29248,0.33573
2017,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.40939,864,1771,0.38648,0.43230
2017,"Rhineland-Palatinate, Saarland",Not concerned at all,0.10740,364,1771,0.09298,0.12183
2017,Baden-Wuerttemberg,Very concerned,0.31710,1139,3462,0.30159,0.33260
2017,Baden-Wuerttemberg,Somewhat concerned,0.39979,1595,3462,0.38347,0.41611
2017,Baden-Wuerttemberg,Not concerned at all,0.11230,728,3462,0.10178,0.12282
2017,Bavaria,Very concerned,0.32066,1632,4559,0.30711,0.33421
2017,Bavaria,Somewhat concerned,0.40677,2093,4559,0.39250,0.42103
2017,Bavaria,Not concerned at all,0.10200,834,4559,0.09322,0.11079
2017,Berlin,Very concerned,0.36753,424,1084,0.33881,0.39624
2017,Berlin,Somewhat concerned,0.39366,485,1084,0.36456,0.42276
2017,Berlin,Not concerned at all,0.09391,175,1084,0.07654,0.11129
2017,Brandenburg,Very concerned,0.30962,396,1154,0.28293,0.33630
2017,Brandenburg,Somewhat concerned,0.39630,545,1154,0.36807,0.42454
2017,Brandenburg,Not concerned at all,0.11591,213,1154,0.09744,0.13439
2017,Mecklenburg-Western Pomerania,Very concerned,0.39700,264,615,0.35830,0.43570
2017,Mecklenburg-Western Pomerania,Somewhat concerned,0.33740,264,615,0.30000,0.37480
2017,Mecklenburg-Western Pomerania,Not concerned at all,0.09368,87,615,0.07063,0.11672
2017,Saxony,Very concerned,0.33146,645,1790,0.30964,0.35327
2017,Saxony,Somewhat concerned,0.40950,832,1790,0.38671,0.43229
2017,Saxony,Not concerned at all,0.10875,313,1790,0.09433,0.12318
2017,Saxony-Anhalt,Very concerned,0.38521,445,1021,0.35535,0.41508
2017,Saxony-Anhalt,Somewhat concerned,0.35443,419,1021,0.32508,0.38379
2017,Saxony-Anhalt,Not concerned at all,0.09812,157,1021,0.07987,0.11638
2017,Thuringa,Very concerned,0.34617,365,1071,0.31767,0.37468
2017,Thuringa,Somewhat concerned,0.31674,462,1071,0.28886,0.34461
2017,Thuringa,Not concerned at all,0.18871,244,1071,0.16527,0.21216
2018,Schleswig-Holstein,Very concerned,0.29908,326,1082,0.27178,0.32637
2018,Schleswig-Holstein,Somewhat concerned,0.43864,558,1082,0.40906,0.46822
2018,Schleswig-Holstein,Not concerned at all,0.08495,198,1082,0.06833,0.10157
2018,Hamburg,Very concerned,0.33428,178,538,0.29438,0.37418
2018,Hamburg,Somewhat concerned,0.42543,274,538,0.38361,0.46725
2018,Hamburg,Not concerned at all,0.07131,86,538,0.04954,0.09307
2018,Lower Saxony,Very concerned,0.26947,844,3016,0.25363,0.28531
2018,Lower Saxony,Somewhat concerned,0.44823,1405,3016,0.43047,0.46598
2018,Lower Saxony,Not concerned at all,0.12504,767,3016,0.11324,0.13685
2018,Bremen,Very concerned,0.36320,102,296,0.30832,0.41808
2018,Bremen,Somewhat concerned,0.37148,127,296,0.31634,0.42663
2018,Bremen,Not concerned at all,0.08217,67,296,0.05083,0.11351
2018,North Rhine-Westphalia,Very concerned,0.30854,2066,6218,0.29706,0.32002
2018,North Rhine-Westphalia,Somewhat concerned,0.44117,2984,6218,0.42882,0.45351
2018,North Rhine-Westphalia,Not concerned at all,0.09887,1168,6218,0.09145,0.10629
2018,Hesse,Very concerned,0.26477,573,2088,0.24584,0.28370
2018,Hesse,Somewhat concerned,0.44774,1016,2088,0.42640,0.46907
2018,Hesse,Not concerned at all,0.12458,499,2088,0.11041,0.13875
2018,"Rhineland-Palatinate, Saarland",Very concerned,0.26092,503,1705,0.24007,0.28177
2018,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.45702,844,1705,0.43336,0.48067
2018,"Rhineland-Palatinate, Saarland",Not concerned at all,0.11135,358,1705,0.09642,0.12629
2018,Baden-Wuerttemberg,Very concerned,0.24682,860,3137,0.23173,0.26191
2018,Baden-Wuerttemberg,Somewhat concerned,0.45197,1582,3137,0.43455,0.46939
2018,Baden-Wuerttemberg,Not concerned at all,0.13084,695,3137,0.11904,0.14265
2018,Bavaria,Very concerned,0.25625,1238,4299,0.24320,0.26930
