year,age_gr,migback,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,46-65 y.,Indirect migration background,Very concerned,0.37193,63,157,0.29608,0.44777
2015,46-65 y.,Indirect migration background,Somewhat concerned,0.54961,94,157,0.47154,0.62769
2015,66 and older,No migration background,Very concerned,0.33669,1513,4412,0.32274,0.35064
2015,66 and older,No migration background,Somewhat concerned,0.50482,2264,4412,0.49007,0.51958
2015,66 and older,No migration background,Not concerned at all,0.14384,635,4412,0.13349,0.15420
2015,66 and older,Direct migration background,Very concerned,0.31848,134,435,0.27464,0.36231
2015,66 and older,Direct migration background,Somewhat concerned,0.49664,213,435,0.44960,0.54368
2015,66 and older,Direct migration background,Not concerned at all,0.16655,88,435,0.13149,0.20160
2016,17-29 y.,No migration background,Very concerned,0.41175,1062,2347,0.39184,0.43167
2016,17-29 y.,No migration background,Somewhat concerned,0.37293,976,2347,0.35336,0.39250
2016,17-29 y.,No migration background,Not concerned at all,0.13294,309,2347,0.11920,0.14668
2016,17-29 y.,Direct migration background,Very concerned,0.29037,313,1730,0.26898,0.31177
2016,17-29 y.,Direct migration background,Somewhat concerned,0.40351,575,1730,0.38039,0.42664
2016,17-29 y.,Direct migration background,Not concerned at all,0.27288,842,1730,0.25189,0.29388
2016,17-29 y.,Indirect migration background,Very concerned,0.41049,340,724,0.37463,0.44634
2016,17-29 y.,Indirect migration background,Somewhat concerned,0.36117,277,724,0.32616,0.39618
2016,17-29 y.,Indirect migration background,Not concerned at all,0.13696,107,724,0.11189,0.16202
2016,30-45 y.,No migration background,Very concerned,0.47593,2049,4241,0.46090,0.49096
2016,30-45 y.,No migration background,Somewhat concerned,0.43422,1805,4241,0.41930,0.44914
2016,30-45 y.,No migration background,Not concerned at all,0.08790,387,4241,0.07937,0.09642
2016,30-45 y.,Direct migration background,Very concerned,0.39755,1020,3741,0.38187,0.41324
2016,30-45 y.,Direct migration background,Somewhat concerned,0.40850,1292,3741,0.39274,0.42425
2016,30-45 y.,Direct migration background,Not concerned at all,0.18810,1429,3741,0.17558,0.20063
2016,30-45 y.,Indirect migration background,Very concerned,0.45333,314,572,0.41250,0.49416
2016,30-45 y.,Indirect migration background,Somewhat concerned,0.41859,205,572,0.37813,0.45906
2016,30-45 y.,Indirect migration background,Not concerned at all,0.10910,53,572,0.08353,0.13467
2016,46-65 y.,No migration background,Very concerned,0.50430,3511,6857,0.49247,0.51614
2016,46-65 y.,No migration background,Somewhat concerned,0.40316,2777,6857,0.39155,0.41477
2016,46-65 y.,No migration background,Not concerned at all,0.09042,569,6857,0.08363,0.09721
2016,46-65 y.,Direct migration background,Very concerned,0.40739,612,1935,0.38549,0.42929
2016,46-65 y.,Direct migration background,Somewhat concerned,0.44516,758,1935,0.42301,0.46731
2016,46-65 y.,Direct migration background,Not concerned at all,0.13982,565,1935,0.12436,0.15528
2016,46-65 y.,Indirect migration background,Very concerned,0.53085,89,167,0.45493,0.60677
2016,46-65 y.,Indirect migration background,Somewhat concerned,0.36292,78,167,0.28977,0.43606
2016,66 and older,No migration background,Very concerned,0.47082,2076,4273,0.45585,0.48579
2016,66 and older,No migration background,Somewhat concerned,0.41634,1753,4273,0.40156,0.43112
2016,66 and older,No migration background,Not concerned at all,0.10356,444,4273,0.09442,0.11269
2016,66 and older,Direct migration background,Very concerned,0.35996,159,426,0.31432,0.40559
2016,66 and older,Direct migration background,Somewhat concerned,0.46266,185,426,0.41526,0.51007
2016,66 and older,Direct migration background,Not concerned at all,0.14936,82,426,0.11548,0.18325
2017,17-29 y.,No migration background,Very concerned,0.37069,1171,2896,0.35310,0.38828
2017,17-29 y.,No migration background,Somewhat concerned,0.43227,1330,2896,0.41422,0.45032
2017,17-29 y.,No migration background,Not concerned at all,0.11525,395,2896,0.10362,0.12688
2017,17-29 y.,Direct migration background,Very concerned,0.23814,284,2055,0.21972,0.25656
2017,17-29 y.,Direct migration background,Somewhat concerned,0.39975,563,2055,0.37856,0.42093
2017,17-29 y.,Direct migration background,Not concerned at all,0.30243,1208,2055,0.28257,0.32229
2017,17-29 y.,Indirect migration background,Very concerned,0.41442,358,797,0.38020,0.44865
2017,17-29 y.,Indirect migration background,Somewhat concerned,0.38318,311,797,0.34941,0.41696
2017,17-29 y.,Indirect migration background,Not concerned at all,0.11804,128,797,0.09563,0.14046
2017,30-45 y.,No migration background,Very concerned,0.40797,1822,4543,0.39367,0.42226
2017,30-45 y.,No migration background,Somewhat concerned,0.47903,2267,4543,0.46450,0.49356
2017,30-45 y.,No migration background,Not concerned at all,0.11076,454,4543,0.10163,0.11989
2017,30-45 y.,Direct migration background,Very concerned,0.34698,848,3942,0.33212,0.36184
2017,30-45 y.,Direct migration background,Somewhat concerned,0.44111,1337,3942,0.42561,0.45661
2017,30-45 y.,Direct migration background,Not concerned at all,0.20205,1757,3942,0.18952,0.21459
2017,30-45 y.,Indirect migration background,Very concerned,0.44368,278,589,0.40353,0.48384
2017,30-45 y.,Indirect migration background,Somewhat concerned,0.46974,266,589,0.42940,0.51008
2017,30-45 y.,Indirect migration background,Not concerned at all,0.06018,45,589,0.04096,0.07941
2017,46-65 y.,No migration background,Very concerned,0.44272,3525,8114,0.43192,0.45353
2017,46-65 y.,No migration background,Somewhat concerned,0.45842,3882,8114,0.44758,0.46926
2017,46-65 y.,No migration background,Not concerned at all,0.09396,707,8114,0.08761,0.10031
2017,46-65 y.,Direct migration background,Very concerned,0.38017,601,2183,0.35980,0.40054
2017,46-65 y.,Direct migration background,Somewhat concerned,0.43732,802,2183,0.41651,0.45814
2017,46-65 y.,Direct migration background,Not concerned at all,0.17470,780,2183,0.15877,0.19063
2017,46-65 y.,Indirect migration background,Very concerned,0.49834,101,194,0.42780,0.56888
2017,46-65 y.,Indirect migration background,Somewhat concerned,0.38519,93,194,0.31653,0.45385
2017,66 and older,No migration background,Very concerned,0.41499,1912,4464,0.40053,0.42945
2017,66 and older,No migration background,Somewhat concerned,0.46142,2096,4464,0.44679,0.47604
2017,66 and older,No migration background,Not concerned at all,0.11152,456,4464,0.10228,0.12075
2017,66 and older,Direct migration background,Very concerned,0.39751,165,463,0.35288,0.44213
2017,66 and older,Direct migration background,Somewhat concerned,0.45679,218,463,0.41137,0.50221
2017,66 and older,Direct migration background,Not concerned at all,0.12847,80,463,0.09796,0.15898
2018,17-29 y.,No migration background,Very concerned,0.29915,941,2889,0.28245,0.31585
2018,17-29 y.,No migration background,Somewhat concerned,0.47725,1490,2889,0.45904,0.49547
2018,17-29 y.,No migration background,Not concerned at all,0.15130,458,2889,0.13823,0.16437
2018,17-29 y.,Direct migration background,Very concerned,0.21872,244,1750,0.19935,0.23810
2018,17-29 y.,Direct migration background,Somewhat concerned,0.41008,579,1750,0.38703,0.43313
2018,17-29 y.,Direct migration background,Not concerned at all,0.33338,927,1750,0.31128,0.35547
2018,17-29 y.,Indirect migration background,Very concerned,0.34811,298,807,0.31522,0.38100
2018,17-29 y.,Indirect migration background,Somewhat concerned,0.42528,371,807,0.39115,0.45941
2018,17-29 y.,Indirect migration background,Not concerned at all,0.14738,138,807,0.12291,0.17185
2018,30-45 y.,No migration background,Very concerned,0.32298,1368,4204,0.30884,0.33712
2018,30-45 y.,No migration background,Somewhat concerned,0.54531,2305,4204,0.53026,0.56036
2018,30-45 y.,No migration background,Not concerned at all,0.12853,531,4204,0.11842,0.13865
2018,30-45 y.,Direct migration background,Very concerned,0.29969,750,3630,0.28478,0.31459
2018,30-45 y.,Direct migration background,Somewhat concerned,0.50025,1390,3630,0.48398,0.51652
2018,30-45 y.,Direct migration background,Not concerned at all,0.18994,1490,3630,0.17718,0.20271
2018,30-45 y.,Indirect migration background,Very concerned,0.34446,201,562,0.30513,0.38378
2018,30-45 y.,Indirect migration background,Somewhat concerned,0.53310,286,562,0.49182,0.57439
2018,30-45 y.,Indirect migration background,Not concerned at all,0.12244,75,562,0.09532,0.14957
2018,46-65 y.,No migration background,Very concerned,0.36705,2817,7783,0.35634,0.37776
2018,46-65 y.,No migration background,Somewhat concerned,0.51319,4085,7783,0.50209,0.52430
2018,46-65 y.,No migration background,Not concerned at all,0.11660,881,7783,0.10946,0.12373
2018,46-65 y.,Direct migration background,Very concerned,0.30618,529,2192,0.28688,0.32548
2018,46-65 y.,Direct migration background,Somewhat concerned,0.52584,908,2192,0.50493,0.54675
2018,46-65 y.,Direct migration background,Not concerned at all,0.16159,755,2192,0.14618,0.17701
2018,46-65 y.,Indirect migration background,Very concerned,0.41670,85,208,0.34954,0.48387
2018,46-65 y.,Indirect migration background,Somewhat concerned,0.46202,123,208,0.39410,0.52994
2018,66 and older,No migration background,Very concerned,0.33098,1536,4490,0.31721,0.34475
2018,66 and older,No migration background,Somewhat concerned,0.52289,2368,4490,0.50828,0.53750
2018,66 and older,No migration background,Not concerned at all,0.13944,586,4490,0.12931,0.14958
2018,66 and older,Direct migration background,Very concerned,0.23638,127,475,0.19813,0.27463
2018,66 and older,Direct migration background,Somewhat concerned,0.57176,243,475,0.52721,0.61631
2018,66 and older,Direct migration background,Not concerned at all,0.17271,105,475,0.13868,0.20674
2019,17-29 y.,No migration background,Very concerned,0.35259,1080,2688,0.33452,0.37065
2019,17-29 y.,No migration background,Somewhat concerned,0.44451,1262,2688,0.42572,0.46330
2019,17-29 y.,No migration background,Not concerned at all,0.11845,346,2688,0.10623,0.13067
2019,17-29 y.,Direct migration background,Very concerned,0.24178,210,1422,0.21952,0.26404
2019,17-29 y.,Direct migration background,Somewhat concerned,0.38553,410,1422,0.36022,0.41084
2019,17-29 y.,Direct migration background,Not concerned at all,0.32500,802,1422,0.30065,0.34935
2019,17-29 y.,Indirect migration background,Very concerned,0.36137,298,703,0.32583,0.39691
2019,17-29 y.,Indirect migration background,Somewhat concerned,0.38981,287,703,0.35373,0.42589
2019,17-29 y.,Indirect migration background,Not concerned at all,0.15710,118,703,0.13018,0.18402
2019,30-45 y.,No migration background,Very concerned,0.33183,1489,4125,0.31746,0.34620
2019,30-45 y.,No migration background,Somewhat concerned,0.53588,2168,4125,0.52066,0.55111
2019,30-45 y.,No migration background,Not concerned at all,0.12909,468,4125,0.11885,0.13932
2019,30-45 y.,Direct migration background,Very concerned,0.26385,571,3249,0.24869,0.27900
2019,30-45 y.,Direct migration background,Somewhat concerned,0.50853,1194,3249,0.49134,0.52572
2019,30-45 y.,Direct migration background,Not concerned at all,0.21884,1484,3249,0.20462,0.23306
2019,30-45 y.,Indirect migration background,Very concerned,0.42543,241,548,0.38399,0.46686
2019,30-45 y.,Indirect migration background,Somewhat concerned,0.45423,240,548,0.41250,0.49595
2019,30-45 y.,Indirect migration background,Not concerned at all,0.11301,67,548,0.08648,0.13954
2019,46-65 y.,No migration background,Very concerned,0.40151,3547,8583,0.39114,0.41189
2019,46-65 y.,No migration background,Somewhat concerned,0.49926,4285,8583,0.48868,0.50984
2019,46-65 y.,No migration background,Not concerned at all,0.09554,751,8583,0.08932,0.10176
2019,46-65 y.,Direct migration background,Very concerned,0.38742,573,2135,0.36675,0.40809
2019,46-65 y.,Direct migration background,Somewhat concerned,0.46046,829,2135,0.43931,0.48160
2019,46-65 y.,Direct migration background,Not concerned at all,0.14147,733,2135,0.12668,0.15626
2019,46-65 y.,Indirect migration background,Very concerned,0.41466,122,268,0.35556,0.47375
2019,46-65 y.,Indirect migration background,Somewhat concerned,0.51035,146,268,0.45039,0.57032
2019,66 and older,No migration background,Very concerned,0.36474,1816,4674,0.35094,0.37855
2019,66 and older,No migration background,Somewhat concerned,0.49790,2296,4674,0.48356,0.51223
2019,66 and older,No migration background,Not concerned at all,0.12945,562,4674,0.11983,0.13908
2019,66 and older,Direct migration background,Very concerned,0.32294,147,469,0.28057,0.36530
2019,66 and older,Direct migration background,Somewhat concerned,0.44359,216,469,0.39858,0.48860
2019,66 and older,Direct migration background,Not concerned at all,0.22583,106,469,0.18794,0.26371
2020,17-29 y.,No migration background,Very concerned,0.32750,913,2536,0.30923,0.34577
2020,17-29 y.,No migration background,Somewhat concerned,0.44353,1240,2536,0.42419,0.46287
2020,17-29 y.,No migration background,Not concerned at all,0.14518,383,2536,0.13147,0.15889
2020,17-29 y.,Direct migration background,Very concerned,0.23258,280,2174,0.21482,0.25035
2020,17-29 y.,Direct migration background,Somewhat concerned,0.33015,757,2174,0.31037,0.34992
2020,17-29 y.,Direct migration background,Not concerned at all,0.39299,1137,2174,0.37245,0.41353
2020,17-29 y.,Indirect migration background,Very concerned,0.38491,277,706,0.34899,0.42083
2020,17-29 y.,Indirect migration background,Somewhat concerned,0.38840,311,706,0.35242,0.42438
2020,17-29 y.,Indirect migration background,Not concerned at all,0.15498,118,706,0.12826,0.18169
2020,30-45 y.,No migration background,Very concerned,0.34091,1267,3691,0.32562,0.35621
2020,30-45 y.,No migration background,Somewhat concerned,0.52295,1938,3691,0.50683,0.53906
2020,30-45 y.,No migration background,Not concerned at all,0.13448,486,3691,0.12347,0.14549
2020,30-45 y.,Direct migration background,Very concerned,0.28935,657,4210,0.27565,0.30305
2020,30-45 y.,Direct migration background,Somewhat concerned,0.46167,1604,4210,0.44661,0.47673
2020,30-45 y.,Direct migration background,Not concerned at all,0.23940,1949,4210,0.22651,0.25229
2020,30-45 y.,Indirect migration background,Very concerned,0.35891,202,531,0.31807,0.39975
2020,30-45 y.,Indirect migration background,Somewhat concerned,0.49575,253,531,0.45318,0.53831
2020,30-45 y.,Indirect migration background,Not concerned at all,0.14403,76,531,0.11413,0.17392
2020,46-65 y.,No migration background,Very concerned,0.37002,2978,7884,0.35936,0.38068
2020,46-65 y.,No migration background,Somewhat concerned,0.52563,4138,7884,0.51461,0.53666
2020,46-65 y.,No migration background,Not concerned at all,0.10037,768,7884,0.09373,0.10700
2020,46-65 y.,Direct migration background,Very concerned,0.36645,513,2323,0.34685,0.38605
2020,46-65 y.,Direct migration background,Somewhat concerned,0.46182,928,2323,0.44154,0.48210
2020,46-65 y.,Direct migration background,Not concerned at all,0.16645,882,2323,0.15130,0.18160
2020,46-65 y.,Indirect migration background,Very concerned,0.50561,109,246,0.44300,0.56821
2020,46-65 y.,Indirect migration background,Somewhat concerned,0.42395,137,246,0.36207,0.48583
2020,66 and older,No migration background,Very concerned,0.38202,1720,4379,0.36763,0.39641
2020,66 and older,No migration background,Somewhat concerned,0.49136,2148,4379,0.47655,0.50617
2020,66 and older,No migration background,Not concerned at all,0.11645,511,4379,0.10695,0.12595
2020,66 and older,Direct migration background,Very concerned,0.27560,133,477,0.23546,0.31574
2020,66 and older,Direct migration background,Somewhat concerned,0.47472,216,477,0.42986,0.51959
2020,66 and older,Direct migration background,Not concerned at all,0.24546,128,477,0.20679,0.28412
2021,17-29 y.,No migration background,Very concerned,0.33529,649,1774,0.31332,0.35727
2021,17-29 y.,No migration background,Somewhat concerned,0.47304,891,1774,0.44980,0.49628
2021,17-29 y.,No migration background,Not concerned at all,0.12294,234,1774,0.10766,0.13823
2021,17-29 y.,Direct migration background,Very concerned,0.28940,219,1089,0.26245,0.31635
2021,17-29 y.,Direct migration background,Somewhat concerned,0.36041,353,1089,0.33189,0.38894
2021,17-29 y.,Direct migration background,Not concerned at all,0.29134,517,1089,0.26434,0.31834
2021,17-29 y.,Indirect migration background,Very concerned,0.44194,183,401,0.39327,0.49061
2021,17-29 y.,Indirect migration background,Somewhat concerned,0.37370,161,401,0.32629,0.42111
2021,17-29 y.,Indirect migration background,Not concerned at all,0.12229,57,401,0.09019,0.15440
2021,30-45 y.,No migration background,Very concerned,0.27518,806,2607,0.25804,0.29233
2021,30-45 y.,No migration background,Somewhat concerned,0.57143,1489,2607,0.55243,0.59043
2021,30-45 y.,No migration background,Not concerned at all,0.15221,312,2607,0.13842,0.16601
2021,30-45 y.,Direct migration background,Very concerned,0.27121,440,2399,0.25341,0.28900
2021,30-45 y.,Direct migration background,Somewhat concerned,0.48037,854,2399,0.46037,0.50036
2021,30-45 y.,Direct migration background,Not concerned at all,0.23344,1105,2399,0.21651,0.25037
2021,30-45 y.,Indirect migration background,Very concerned,0.28273,99,314,0.23284,0.33262
2021,30-45 y.,Indirect migration background,Somewhat concerned,0.50387,162,314,0.44848,0.55926
2021,30-45 y.,Indirect migration background,Not concerned at all,0.20898,53,314,0.16394,0.25402
2021,46-65 y.,No migration background,Very concerned,0.36980,2039,5573,0.35712,0.38247
2021,46-65 y.,No migration background,Somewhat concerned,0.52970,3013,5573,0.51659,0.54281
2021,46-65 y.,No migration background,Not concerned at all,0.09374,521,5573,0.08609,0.10140
2021,46-65 y.,Direct migration background,Very concerned,0.34308,372,1519,0.31920,0.36696
2021,46-65 y.,Direct migration background,Somewhat concerned,0.44376,577,1519,0.41877,0.46876
2021,46-65 y.,Direct migration background,Not concerned at all,0.20125,570,1519,0.18108,0.22142
2021,46-65 y.,Indirect migration background,Very concerned,0.39837,68,177,0.32604,0.47069
2021,46-65 y.,Indirect migration background,Somewhat concerned,0.45999,109,177,0.38635,0.53362
2021,66 and older,No migration background,Very concerned,0.39972,1312,3206,0.38276,0.41668
2021,66 and older,No migration background,Somewhat concerned,0.48991,1562,3206,0.47261,0.50722
2021,66 and older,No migration background,Not concerned at all,0.09901,332,3206,0.08867,0.10935
2021,66 and older,Direct migration background,Very concerned,0.33196,105,329,0.28099,0.38292
2021,66 and older,Direct migration background,Somewhat concerned,0.51507,140,329,0.46098,0.56916
2021,66 and older,Direct migration background,Not concerned at all,0.14329,84,329,0.10537,0.18121
