year,age_gr,bula_h,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.19658,68,400,0.15759,0.23558
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.48083,209,400,0.43181,0.52986
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.31802,123,400,0.27232,0.36372
2009,46-65 y.,Baden-Wuerttemberg,Very concerned,0.18848,108,672,0.15889,0.21807
2009,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.61063,392,672,0.57373,0.64752
2009,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.19428,172,672,0.16434,0.22421
2009,46-65 y.,Bavaria,Very concerned,0.18284,160,916,0.15779,0.20789
2009,46-65 y.,Bavaria,Somewhat concerned,0.60591,566,916,0.57425,0.63757
2009,46-65 y.,Bavaria,Not concerned at all,0.20740,190,916,0.18113,0.23367
2009,46-65 y.,Berlin,Very concerned,0.29499,78,264,0.23988,0.35011
2009,46-65 y.,Berlin,Somewhat concerned,0.54263,146,264,0.48242,0.60284
2009,46-65 y.,Berlin,Not concerned at all,0.16238,40,264,0.11780,0.20695
2009,46-65 y.,Brandenburg,Very concerned,0.20145,59,282,0.15456,0.24835
2009,46-65 y.,Brandenburg,Somewhat concerned,0.64783,179,282,0.59198,0.70368
2009,46-65 y.,Brandenburg,Not concerned at all,0.14544,44,282,0.10422,0.18666
2009,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.25406,43,163,0.18702,0.32109
2009,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.64172,120,163,0.56788,0.71556
2009,46-65 y.,Saxony,Very concerned,0.15541,73,480,0.12296,0.18785
2009,46-65 y.,Saxony,Somewhat concerned,0.56336,293,480,0.51894,0.60777
2009,46-65 y.,Saxony,Not concerned at all,0.27272,114,480,0.23284,0.31261
2009,46-65 y.,Saxony-Anhalt,Very concerned,0.23064,67,280,0.18121,0.28007
2009,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.57887,170,280,0.52094,0.63681
2009,46-65 y.,Saxony-Anhalt,Not concerned at all,0.18060,43,280,0.13546,0.22574
2009,46-65 y.,Thuringa,Very concerned,0.25043,69,289,0.20039,0.30047
2009,46-65 y.,Thuringa,Somewhat concerned,0.52832,166,289,0.47066,0.58597
2009,46-65 y.,Thuringa,Not concerned at all,0.21067,54,289,0.16357,0.25777
2009,66 and older,Schleswig-Holstein,Somewhat concerned,0.57409,74,117,0.48410,0.66407
2009,66 and older,Schleswig-Holstein,Not concerned at all,0.27448,43,117,0.19327,0.35569
2009,66 and older,Hamburg,Somewhat concerned,0.63934,41,41,0.49053,0.78816
2009,66 and older,Lower Saxony,Very concerned,0.14012,69,420,0.10689,0.17336
2009,66 and older,Lower Saxony,Somewhat concerned,0.58062,244,420,0.53337,0.62787
2009,66 and older,Lower Saxony,Not concerned at all,0.27351,107,420,0.23082,0.31619
2009,66 and older,North Rhine-Westphalia,Very concerned,0.18034,153,833,0.15422,0.20647
2009,66 and older,North Rhine-Westphalia,Somewhat concerned,0.54301,466,833,0.50916,0.57686
2009,66 and older,North Rhine-Westphalia,Not concerned at all,0.25482,214,833,0.22521,0.28443
2009,66 and older,Hesse,Very concerned,0.18790,37,244,0.13878,0.23701
2009,66 and older,Hesse,Somewhat concerned,0.54885,147,244,0.48628,0.61141
2009,66 and older,Hesse,Not concerned at all,0.24467,60,244,0.19062,0.29872
2009,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.39589,88,191,0.32635,0.46543
2009,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.44983,103,191,0.37909,0.52057
2009,66 and older,Baden-Wuerttemberg,Very concerned,0.18519,74,445,0.14906,0.22133
2009,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.56267,245,445,0.51653,0.60881
2009,66 and older,Baden-Wuerttemberg,Not concerned at all,0.24952,126,445,0.20926,0.28977
2009,66 and older,Bavaria,Very concerned,0.18435,94,545,0.15177,0.21694
2009,66 and older,Bavaria,Somewhat concerned,0.55379,316,545,0.51201,0.59556
2009,66 and older,Bavaria,Not concerned at all,0.24161,135,545,0.20564,0.27758
2009,66 and older,Berlin,Very concerned,0.31606,53,128,0.23519,0.39692
2009,66 and older,Berlin,Somewhat concerned,0.54796,75,128,0.46140,0.63452
2009,66 and older,Brandenburg,Very concerned,0.19755,49,216,0.14433,0.25078
2009,66 and older,Brandenburg,Somewhat concerned,0.69918,136,216,0.63787,0.76048
2009,66 and older,Brandenburg,Not concerned at all,0.10327,31,216,0.06259,0.14394
2009,66 and older,Mecklenburg-Western Pomerania,Very concerned,0.31499,33,91,0.21902,0.41096
2009,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.52226,58,91,0.41906,0.62546
2009,66 and older,Saxony,Very concerned,0.17940,48,322,0.13742,0.22137
2009,66 and older,Saxony,Somewhat concerned,0.62323,208,322,0.57022,0.67624
2009,66 and older,Saxony,Not concerned at all,0.19423,66,322,0.15095,0.23751
2009,66 and older,Saxony-Anhalt,Very concerned,0.16170,36,179,0.10761,0.21579
2009,66 and older,Saxony-Anhalt,Somewhat concerned,0.60467,112,179,0.53284,0.67649
2009,66 and older,Saxony-Anhalt,Not concerned at all,0.21436,31,179,0.15408,0.27465
2009,66 and older,Thuringa,Very concerned,0.20055,44,207,0.14587,0.25523
2009,66 and older,Thuringa,Somewhat concerned,0.48022,112,207,0.41199,0.54844
2009,66 and older,Thuringa,Not concerned at all,0.31723,51,207,0.25367,0.38078
2010,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.54933,60,60,0.42237,0.67629
2010,17-29 y.,Hamburg,Somewhat concerned,0.45650,35,35,0.28907,0.62393
2010,17-29 y.,Lower Saxony,Very concerned,0.19313,95,342,0.15123,0.23503
2010,17-29 y.,Lower Saxony,Somewhat concerned,0.47777,172,342,0.42475,0.53079
2010,17-29 y.,Lower Saxony,Not concerned at all,0.26737,75,342,0.22039,0.31435
2010,17-29 y.,North Rhine-Westphalia,Very concerned,0.17375,188,810,0.14764,0.19986
2010,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.51011,430,810,0.47566,0.54456
2010,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.23912,192,810,0.20972,0.26851
2010,17-29 y.,Hesse,Very concerned,0.23474,58,248,0.18188,0.28759
2010,17-29 y.,Hesse,Somewhat concerned,0.50374,133,248,0.44139,0.56610
2010,17-29 y.,Hesse,Not concerned at all,0.19109,57,248,0.14206,0.24012
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.16158,39,224,0.11327,0.20989
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.52555,123,224,0.46001,0.59109
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.24289,62,224,0.18661,0.29917
2010,17-29 y.,Baden-Wuerttemberg,Very concerned,0.14204,91,495,0.11125,0.17282
2010,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.50095,260,495,0.45686,0.54505
2010,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.28741,144,495,0.24750,0.32732
2010,17-29 y.,Bavaria,Very concerned,0.13336,109,551,0.10495,0.16178
2010,17-29 y.,Bavaria,Somewhat concerned,0.51450,288,551,0.47273,0.55627
2010,17-29 y.,Bavaria,Not concerned at all,0.28210,154,551,0.24449,0.31971
2010,17-29 y.,Berlin,Very concerned,0.25613,44,165,0.18932,0.32293
2010,17-29 y.,Berlin,Somewhat concerned,0.48103,87,165,0.40456,0.55750
2010,17-29 y.,Berlin,Not concerned at all,0.22325,34,165,0.15952,0.28699
2010,17-29 y.,Brandenburg,Somewhat concerned,0.41620,71,108,0.32280,0.50960
2010,17-29 y.,Brandenburg,Not concerned at all,0.23625,37,108,0.15576,0.31674
2010,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.47864,61,61,0.35224,0.60504
2010,17-29 y.,Saxony,Very concerned,0.11981,58,294,0.08263,0.15700
2010,17-29 y.,Saxony,Somewhat concerned,0.66848,173,294,0.61458,0.72239
2010,17-29 y.,Saxony,Not concerned at all,0.18179,63,294,0.13763,0.22596
2010,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.51536,95,135,0.43074,0.59998
2010,17-29 y.,Saxony-Anhalt,Not concerned at all,0.26184,40,135,0.18740,0.33627
2010,17-29 y.,Thuringa,Somewhat concerned,0.46047,89,128,0.37378,0.54716
2010,17-29 y.,Thuringa,Not concerned at all,0.24143,39,128,0.16700,0.31586
2010,30-45 y.,Schleswig-Holstein,Very concerned,0.25498,89,297,0.20533,0.30463
2010,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.55865,164,297,0.50208,0.61521
2010,30-45 y.,Schleswig-Holstein,Not concerned at all,0.18197,44,297,0.13802,0.22592
2010,30-45 y.,Hamburg,Very concerned,0.17472,34,122,0.10706,0.24238
2010,30-45 y.,Hamburg,Somewhat concerned,0.60179,88,122,0.51457,0.68902
2010,30-45 y.,Lower Saxony,Very concerned,0.20383,201,827,0.17635,0.23130
2010,30-45 y.,Lower Saxony,Somewhat concerned,0.56474,464,827,0.53093,0.59856
2010,30-45 y.,Lower Saxony,Not concerned at all,0.20850,162,827,0.18080,0.23621
2010,30-45 y.,Bremen,Somewhat concerned,0.57021,39,39,0.41281,0.72762
2010,30-45 y.,North Rhine-Westphalia,Very concerned,0.19655,443,1957,0.17893,0.21416
2010,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.55294,1074,1957,0.53091,0.57498
2010,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.24316,440,1957,0.22415,0.26217
2010,30-45 y.,Hesse,Very concerned,0.26219,159,662,0.22866,0.29572
2010,30-45 y.,Hesse,Somewhat concerned,0.47356,348,662,0.43549,0.51162
2010,30-45 y.,Hesse,Not concerned at all,0.26286,155,662,0.22930,0.29642
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.16256,93,451,0.12847,0.19665
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.53387,245,451,0.48778,0.57996
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.29004,113,451,0.24811,0.33197
2010,30-45 y.,Baden-Wuerttemberg,Very concerned,0.16230,233,1177,0.14122,0.18337
2010,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.56999,692,1177,0.54170,0.59829
2010,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.25937,252,1177,0.23432,0.28442
2010,30-45 y.,Bavaria,Very concerned,0.17566,313,1432,0.15594,0.19537
2010,30-45 y.,Bavaria,Somewhat concerned,0.57909,818,1432,0.55351,0.60467
2010,30-45 y.,Bavaria,Not concerned at all,0.24325,301,1432,0.22102,0.26548
2010,30-45 y.,Berlin,Very concerned,0.28536,69,306,0.23468,0.33604
2010,30-45 y.,Berlin,Somewhat concerned,0.55590,184,306,0.50013,0.61166
2010,30-45 y.,Berlin,Not concerned at all,0.15494,53,306,0.11433,0.19555
2010,30-45 y.,Brandenburg,Very concerned,0.17009,59,303,0.12771,0.21246
2010,30-45 y.,Brandenburg,Somewhat concerned,0.59026,182,303,0.53480,0.64573
2010,30-45 y.,Brandenburg,Not concerned at all,0.23393,62,303,0.18618,0.28167
2010,30-45 y.,Mecklenburg-Western Pomerania,Very concerned,0.18195,38,182,0.12574,0.23815
2010,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.51284,104,182,0.44003,0.58566
2010,30-45 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.29960,40,182,0.23286,0.36633
2010,30-45 y.,Saxony,Very concerned,0.13970,95,578,0.11141,0.16798
2010,30-45 y.,Saxony,Somewhat concerned,0.60098,329,578,0.56103,0.64094
2010,30-45 y.,Saxony,Not concerned at all,0.25733,154,578,0.22166,0.29300
2010,30-45 y.,Saxony-Anhalt,Very concerned,0.15820,59,300,0.11684,0.19957
2010,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.55692,169,300,0.50062,0.61323
2010,30-45 y.,Saxony-Anhalt,Not concerned at all,0.26751,72,300,0.21733,0.31768
2010,30-45 y.,Thuringa,Very concerned,0.22136,61,309,0.17500,0.26773
2010,30-45 y.,Thuringa,Somewhat concerned,0.49230,177,309,0.43647,0.54814
2010,30-45 y.,Thuringa,Not concerned at all,0.27780,71,309,0.22777,0.32782
2010,46-65 y.,Schleswig-Holstein,Very concerned,0.28589,51,157,0.21499,0.35680
2010,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.53847,106,157,0.46024,0.61670
2010,46-65 y.,Hamburg,Somewhat concerned,0.56222,58,58,0.43342,0.69101
2010,46-65 y.,Lower Saxony,Very concerned,0.25537,162,589,0.22012,0.29062
2010,46-65 y.,Lower Saxony,Somewhat concerned,0.53697,328,589,0.49667,0.57728
2010,46-65 y.,Lower Saxony,Not concerned at all,0.20488,99,589,0.17226,0.23751
2010,46-65 y.,North Rhine-Westphalia,Very concerned,0.23198,342,1385,0.20974,0.25422
2010,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.54438,749,1385,0.51815,0.57062
2010,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.21955,294,1385,0.19774,0.24136
2010,46-65 y.,Hesse,Very concerned,0.23528,118,523,0.19889,0.27167
2010,46-65 y.,Hesse,Somewhat concerned,0.58073,309,523,0.53840,0.62306
2010,46-65 y.,Hesse,Not concerned at all,0.17866,96,523,0.14580,0.21153
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.21900,91,426,0.17968,0.25832
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.53042,229,426,0.48298,0.57787
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.24490,106,426,0.20401,0.28578
2010,46-65 y.,Baden-Wuerttemberg,Very concerned,0.19221,138,777,0.16449,0.21994
2010,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.58940,456,777,0.55479,0.62401
2010,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.20546,183,777,0.17704,0.23389
2010,46-65 y.,Bavaria,Very concerned,0.22524,216,1042,0.19986,0.25062
2010,46-65 y.,Bavaria,Somewhat concerned,0.56943,615,1042,0.53935,0.59951
2010,46-65 y.,Bavaria,Not concerned at all,0.20302,211,1042,0.17858,0.22745
2010,46-65 y.,Berlin,Very concerned,0.26716,86,288,0.21597,0.31835
2010,46-65 y.,Berlin,Somewhat concerned,0.53751,153,288,0.47983,0.59520
2010,46-65 y.,Berlin,Not concerned at all,0.17739,49,288,0.13319,0.22158
2010,46-65 y.,Brandenburg,Very concerned,0.23996,72,301,0.19164,0.28829
2010,46-65 y.,Brandenburg,Somewhat concerned,0.62166,184,301,0.56678,0.67654
2010,46-65 y.,Brandenburg,Not concerned at all,0.13512,45,301,0.09644,0.17381
2010,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.27904,38,192,0.21543,0.34266
2010,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.56393,120,192,0.49361,0.63426
2010,46-65 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.13389,34,192,0.08559,0.18218
2010,46-65 y.,Saxony,Very concerned,0.20876,94,495,0.17292,0.24460
2010,46-65 y.,Saxony,Somewhat concerned,0.55470,284,495,0.51087,0.59853
2010,46-65 y.,Saxony,Not concerned at all,0.23037,117,495,0.19324,0.26750
2010,46-65 y.,Saxony-Anhalt,Very concerned,0.22254,67,280,0.17373,0.27135
2010,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.55773,168,280,0.49945,0.61601
2010,46-65 y.,Saxony-Anhalt,Not concerned at all,0.21516,45,280,0.16694,0.26338
2010,46-65 y.,Thuringa,Very concerned,0.23921,64,292,0.19019,0.28822
2010,46-65 y.,Thuringa,Somewhat concerned,0.57976,167,292,0.52305,0.63647
2010,46-65 y.,Thuringa,Not concerned at all,0.17880,61,292,0.13478,0.22283
2010,66 and older,Schleswig-Holstein,Somewhat concerned,0.56518,81,81,0.45654,0.67381
2010,66 and older,Hamburg,Somewhat concerned,0.69604,43,43,0.55693,0.83515
2010,66 and older,Lower Saxony,Very concerned,0.17337,70,407,0.13655,0.21020
2010,66 and older,Lower Saxony,Somewhat concerned,0.58486,235,407,0.53693,0.63280
2010,66 and older,Lower Saxony,Not concerned at all,0.23656,102,407,0.19522,0.27790
2010,66 and older,North Rhine-Westphalia,Very concerned,0.20055,160,798,0.17275,0.22835
2010,66 and older,North Rhine-Westphalia,Somewhat concerned,0.52882,449,798,0.49416,0.56347
2010,66 and older,North Rhine-Westphalia,Not concerned at all,0.24652,189,798,0.21660,0.27644
2010,66 and older,Hesse,Very concerned,0.21637,39,226,0.16256,0.27017
2010,66 and older,Hesse,Somewhat concerned,0.50668,124,226,0.44135,0.57201
2010,66 and older,Hesse,Not concerned at all,0.25365,63,226,0.19680,0.31050
2010,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.44242,100,191,0.37180,0.51305
2010,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.41479,91,191,0.34473,0.48485
2010,66 and older,Baden-Wuerttemberg,Very concerned,0.15197,60,429,0.11796,0.18598
2010,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.60036,259,429,0.55395,0.64676
2010,66 and older,Baden-Wuerttemberg,Not concerned at all,0.23690,110,429,0.19662,0.27718
2010,66 and older,Bavaria,Very concerned,0.16629,83,541,0.13488,0.19770
2010,66 and older,Bavaria,Somewhat concerned,0.57992,321,541,0.53829,0.62155
2010,66 and older,Bavaria,Not concerned at all,0.23744,137,541,0.20155,0.27333
2010,66 and older,Berlin,Very concerned,0.25231,47,136,0.17904,0.32557
2010,66 and older,Berlin,Somewhat concerned,0.55148,89,136,0.46758,0.63537
2010,66 and older,Brandenburg,Very concerned,0.20112,47,209,0.14664,0.25559
2010,66 and older,Brandenburg,Somewhat concerned,0.63776,124,209,0.57244,0.70308
2010,66 and older,Brandenburg,Not concerned at all,0.15633,38,209,0.10698,0.20569
2010,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.65338,67,67,0.53856,0.76819
2010,66 and older,Saxony,Very concerned,0.21512,61,303,0.16878,0.26147
2010,66 and older,Saxony,Somewhat concerned,0.57425,174,303,0.51848,0.63001
2010,66 and older,Saxony,Not concerned at all,0.20414,68,303,0.15868,0.24960
2010,66 and older,Saxony-Anhalt,Very concerned,0.28253,42,165,0.21362,0.35143
2010,66 and older,Saxony-Anhalt,Somewhat concerned,0.48141,90,165,0.40493,0.55788
2010,66 and older,Saxony-Anhalt,Not concerned at all,0.21235,33,165,0.14976,0.27495
2010,66 and older,Thuringa,Very concerned,0.25743,46,190,0.19510,0.31976
2010,66 and older,Thuringa,Somewhat concerned,0.52894,108,190,0.45777,0.60010
2010,66 and older,Thuringa,Not concerned at all,0.20890,36,190,0.15095,0.26686
2011,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.47159,65,65,0.34929,0.59389
2011,17-29 y.,Lower Saxony,Very concerned,0.16270,50,246,0.11648,0.20892
2011,17-29 y.,Lower Saxony,Somewhat concerned,0.38412,128,246,0.32322,0.44503
2011,17-29 y.,Lower Saxony,Not concerned at all,0.23831,68,246,0.18496,0.29166
2011,17-29 y.,North Rhine-Westphalia,Very concerned,0.19560,146,605,0.16397,0.22724
2011,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.37192,278,605,0.33337,0.41046
2011,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.24937,181,605,0.21486,0.28387
2011,17-29 y.,Hesse,Very concerned,0.15815,38,187,0.10571,0.21058
2011,17-29 y.,Hesse,Somewhat concerned,0.40344,100,187,0.33294,0.47395
2011,17-29 y.,Hesse,Not concerned at all,0.24340,49,187,0.18173,0.30507
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.46666,101,149,0.38629,0.54704
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.22835,48,149,0.16072,0.29598
2011,17-29 y.,Baden-Wuerttemberg,Very concerned,0.09664,48,402,0.06772,0.12556
2011,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.43419,210,402,0.38567,0.48270
2011,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.31416,144,402,0.26872,0.35959
2011,17-29 y.,Bavaria,Very concerned,0.19771,96,439,0.16041,0.23501
2011,17-29 y.,Bavaria,Somewhat concerned,0.40397,218,439,0.35802,0.44993
2011,17-29 y.,Bavaria,Not concerned at all,0.23342,125,439,0.19380,0.27304
2011,17-29 y.,Berlin,Somewhat concerned,0.48804,60,60,0.36049,0.61559
2011,17-29 y.,Brandenburg,Somewhat concerned,0.38455,52,83,0.27925,0.48985
2011,17-29 y.,Brandenburg,Not concerned at all,0.22882,31,83,0.13789,0.31974
2011,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.43861,36,36,0.27421,0.60300
2011,17-29 y.,Saxony,Very concerned,0.26387,46,194,0.20169,0.32605
2011,17-29 y.,Saxony,Somewhat concerned,0.32344,96,194,0.25744,0.38943
2011,17-29 y.,Saxony,Not concerned at all,0.24866,52,194,0.18768,0.30964
2011,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.34688,60,91,0.24854,0.44521
2011,17-29 y.,Saxony-Anhalt,Not concerned at all,0.26391,31,91,0.17285,0.35497
2011,17-29 y.,Thuringa,Somewhat concerned,0.30763,61,110,0.22099,0.39428
2011,17-29 y.,Thuringa,Not concerned at all,0.39476,49,110,0.30299,0.48652
2011,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.42735,85,85,0.32155,0.53314
2011,30-45 y.,Hamburg,Somewhat concerned,0.53893,47,47,0.39488,0.68298
2011,30-45 y.,Lower Saxony,Very concerned,0.17224,96,465,0.13788,0.20660
2011,30-45 y.,Lower Saxony,Somewhat concerned,0.39451,246,465,0.35004,0.43898
2011,30-45 y.,Lower Saxony,Not concerned at all,0.23036,123,465,0.19205,0.26867
2011,30-45 y.,North Rhine-Westphalia,Very concerned,0.14981,199,985,0.12751,0.17211
2011,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.40917,516,985,0.37845,0.43989
2011,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.22978,270,985,0.20350,0.25607
2011,30-45 y.,Hesse,Very concerned,0.12729,57,352,0.09242,0.16215
2011,30-45 y.,Hesse,Somewhat concerned,0.41835,210,352,0.36675,0.46996
2011,30-45 y.,Hesse,Not concerned at all,0.21832,85,352,0.17510,0.26154
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.10422,45,257,0.06679,0.14165
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.42100,143,257,0.36052,0.48148
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.23887,69,257,0.18664,0.29111
2011,30-45 y.,Baden-Wuerttemberg,Very concerned,0.10347,75,615,0.07938,0.12756
2011,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.43128,351,615,0.39210,0.47045
2011,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.23538,189,615,0.20182,0.26894
2011,30-45 y.,Bavaria,Very concerned,0.13301,142,739,0.10851,0.15751
2011,30-45 y.,Bavaria,Somewhat concerned,0.44357,413,739,0.40773,0.47941
2011,30-45 y.,Bavaria,Not concerned at all,0.19676,184,739,0.16808,0.22544
2011,30-45 y.,Berlin,Very concerned,0.18501,36,132,0.11851,0.25150
2011,30-45 y.,Berlin,Somewhat concerned,0.47889,96,132,0.39334,0.56444
2011,30-45 y.,Brandenburg,Very concerned,0.15270,33,165,0.09764,0.20775
2011,30-45 y.,Brandenburg,Somewhat concerned,0.38194,99,165,0.30757,0.45630
2011,30-45 y.,Brandenburg,Not concerned at all,0.20457,33,165,0.14283,0.26630
2011,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.44383,65,65,0.32210,0.56555
2011,30-45 y.,Saxony,Very concerned,0.11961,50,343,0.08522,0.15401
2011,30-45 y.,Saxony,Somewhat concerned,0.50192,202,343,0.44892,0.55491
2011,30-45 y.,Saxony,Not concerned at all,0.20274,91,343,0.16013,0.24535
2011,30-45 y.,Saxony-Anhalt,Very concerned,0.15233,43,196,0.10190,0.20277
2011,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.40076,106,196,0.33198,0.46954
2011,30-45 y.,Saxony-Anhalt,Not concerned at all,0.22246,47,196,0.16409,0.28084
2011,30-45 y.,Thuringa,Somewhat concerned,0.37775,110,161,0.30263,0.45288
2011,30-45 y.,Thuringa,Not concerned at all,0.20668,51,161,0.14394,0.26943
2011,46-65 y.,Schleswig-Holstein,Very concerned,0.15141,42,224,0.10437,0.19846
2011,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.62739,134,224,0.56393,0.69085
2011,46-65 y.,Schleswig-Holstein,Not concerned at all,0.18144,48,224,0.13086,0.23202
2011,46-65 y.,Hamburg,Somewhat concerned,0.45783,43,77,0.34581,0.56984
2011,46-65 y.,Hamburg,Not concerned at all,0.33046,34,77,0.22471,0.43622
2011,46-65 y.,Lower Saxony,Very concerned,0.24840,162,678,0.21585,0.28095
2011,46-65 y.,Lower Saxony,Somewhat concerned,0.49278,391,678,0.45512,0.53045
2011,46-65 y.,Lower Saxony,Not concerned at all,0.19913,125,678,0.16904,0.22921
2011,46-65 y.,North Rhine-Westphalia,Very concerned,0.22603,359,1517,0.20498,0.24709
2011,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.51947,811,1517,0.49432,0.54462
2011,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.20445,347,1517,0.18415,0.22475
2011,46-65 y.,Hesse,Very concerned,0.22698,132,566,0.19244,0.26152
2011,46-65 y.,Hesse,Somewhat concerned,0.53838,329,566,0.49727,0.57949
2011,46-65 y.,Hesse,Not concerned at all,0.17471,105,566,0.14340,0.20602
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.17414,86,470,0.13981,0.20846
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.51894,261,470,0.47372,0.56416
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.25478,123,470,0.21535,0.29422
2011,46-65 y.,Baden-Wuerttemberg,Very concerned,0.15146,137,887,0.12785,0.17507
2011,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.57309,507,887,0.54052,0.60566
2011,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.22285,243,887,0.19545,0.25026
2011,46-65 y.,Bavaria,Very concerned,0.18252,203,1193,0.16059,0.20445
2011,46-65 y.,Bavaria,Somewhat concerned,0.56271,728,1193,0.53455,0.59087
2011,46-65 y.,Bavaria,Not concerned at all,0.19941,262,1193,0.17673,0.22209
2011,46-65 y.,Berlin,Very concerned,0.21254,71,299,0.16609,0.25899
2011,46-65 y.,Berlin,Somewhat concerned,0.49223,160,299,0.43547,0.54900
2011,46-65 y.,Berlin,Not concerned at all,0.25653,68,299,0.20694,0.30611
2011,46-65 y.,Brandenburg,Very concerned,0.19388,70,362,0.15310,0.23466
2011,46-65 y.,Brandenburg,Somewhat concerned,0.54779,211,362,0.49645,0.59913
2011,46-65 y.,Brandenburg,Not concerned at all,0.21248,81,362,0.17028,0.25467
2011,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.25433,45,214,0.19584,0.31281
2011,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.53624,125,214,0.46926,0.60321
2011,46-65 y.,Mecklenburg-Western Pomerania,Not concerned at all,0.17083,44,214,0.12029,0.22138
2011,46-65 y.,Saxony,Very concerned,0.16494,84,502,0.13244,0.19744
