year,bula_h,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Brandenburg,Not Working,0.36733,460,1108,0.33893,0.39573
2012,Mecklenburg-Western Pomerania,Full Time,0.32310,244,645,0.28698,0.35922
2012,Mecklenburg-Western Pomerania,Part Time,0.17025,139,645,0.14122,0.19928
2012,Mecklenburg-Western Pomerania,Not Working,0.37486,262,645,0.33747,0.41225
2012,Saxony,Full Time,0.35357,728,1872,0.33191,0.37523
2012,Saxony,Part Time,0.15911,434,1872,0.14253,0.17568
2012,Saxony,Not Working,0.35459,710,1872,0.33291,0.37627
2012,Saxony-Anhalt,Full Time,0.33570,406,1049,0.30711,0.36429
2012,Saxony-Anhalt,Part Time,0.15959,221,1049,0.13741,0.18176
2012,Saxony-Anhalt,Not Working,0.37776,422,1049,0.34841,0.40712
2012,Thuringa,Full Time,0.36060,443,1094,0.33213,0.38907
2012,Thuringa,Part Time,0.15698,226,1094,0.13542,0.17855
2012,Thuringa,Not Working,0.35596,425,1094,0.32757,0.38434
2013,Schleswig-Holstein,Full Time,0.26904,324,1096,0.24277,0.29531
2013,Schleswig-Holstein,Part Time,0.18608,286,1096,0.16303,0.20913
2013,Schleswig-Holstein,Not Working,0.39377,486,1096,0.36483,0.42271
2013,Hamburg,Full Time,0.32386,157,572,0.28548,0.36224
2013,Hamburg,Part Time,0.10017,106,572,0.07555,0.12480
2013,Hamburg,Not Working,0.45635,309,572,0.41550,0.49721
2013,Lower Saxony,Full Time,0.28756,867,2968,0.27128,0.30385
2013,Lower Saxony,Part Time,0.18963,729,2968,0.17552,0.20373
2013,Lower Saxony,Not Working,0.37894,1372,2968,0.36149,0.39640
2013,Bremen,Full Time,0.20093,56,245,0.15065,0.25121
2013,Bremen,Part Time,0.15547,64,245,0.11000,0.20093
2013,Bremen,Not Working,0.48950,125,245,0.42678,0.55223
2013,North Rhine-Westphalia,Full Time,0.28285,1858,6522,0.27192,0.29378
2013,North Rhine-Westphalia,Part Time,0.18258,1488,6522,0.17320,0.19196
2013,North Rhine-Westphalia,Not Working,0.37536,3176,6522,0.36361,0.38711
2013,Hesse,Full Time,0.30275,695,2248,0.28375,0.32175
2013,Hesse,Part Time,0.17358,508,2248,0.15792,0.18924
2013,Hesse,Not Working,0.36686,1045,2248,0.34694,0.38679
2013,"Rhineland-Palatinate, Saarland",Full Time,0.29350,538,1803,0.27248,0.31453
2013,"Rhineland-Palatinate, Saarland",Part Time,0.17762,383,1803,0.15997,0.19527
2013,"Rhineland-Palatinate, Saarland",Not Working,0.37729,882,1803,0.35491,0.39967
2013,Baden-Wuerttemberg,Full Time,0.29125,1213,3844,0.27689,0.30562
2013,Baden-Wuerttemberg,Part Time,0.17222,881,3844,0.16028,0.18415
2013,Baden-Wuerttemberg,Not Working,0.37875,1750,3844,0.36342,0.39409
2013,Bavaria,Full Time,0.30573,1603,4985,0.29294,0.31852
2013,Bavaria,Part Time,0.18065,1180,4985,0.16997,0.19133
2013,Bavaria,Not Working,0.36354,2202,4985,0.35018,0.37689
2013,Berlin,Full Time,0.29457,355,1186,0.26861,0.32052
2013,Berlin,Part Time,0.18069,287,1186,0.15878,0.20260
2013,Berlin,Not Working,0.38480,544,1186,0.35710,0.41250
2013,Brandenburg,Full Time,0.31809,362,1144,0.29109,0.34509
2013,Brandenburg,Part Time,0.15286,240,1144,0.13200,0.17373
2013,Brandenburg,Not Working,0.39717,542,1144,0.36880,0.42554
2013,Mecklenburg-Western Pomerania,Full Time,0.32210,230,614,0.28511,0.35909
2013,Mecklenburg-Western Pomerania,Part Time,0.15717,126,614,0.12835,0.18598
2013,Mecklenburg-Western Pomerania,Not Working,0.38460,258,614,0.34609,0.42312
2013,Saxony,Full Time,0.34800,690,1810,0.32605,0.36995
2013,Saxony,Part Time,0.17933,406,1810,0.16166,0.19701
2013,Saxony,Not Working,0.34335,714,1810,0.32147,0.36523
2013,Saxony-Anhalt,Full Time,0.31168,380,1089,0.28415,0.33920
2013,Saxony-Anhalt,Part Time,0.17850,231,1089,0.15575,0.20126
2013,Saxony-Anhalt,Not Working,0.39589,478,1089,0.36683,0.42495
2013,Thuringa,Full Time,0.35150,389,1058,0.32272,0.38028
2013,Thuringa,Part Time,0.17736,242,1058,0.15433,0.20038
2013,Thuringa,Not Working,0.34599,427,1058,0.31731,0.37467
2014,Schleswig-Holstein,Full Time,0.27997,313,952,0.25144,0.30851
2014,Schleswig-Holstein,Part Time,0.20034,278,952,0.17490,0.22578
2014,Schleswig-Holstein,Not Working,0.38487,361,952,0.35394,0.41579
2014,Hamburg,Full Time,0.35049,174,454,0.30656,0.39443
2014,Hamburg,Part Time,0.16739,121,454,0.13301,0.20176
2014,Hamburg,Not Working,0.34802,159,454,0.30415,0.39188
2014,Lower Saxony,Full Time,0.31152,893,2665,0.29394,0.32911
2014,Lower Saxony,Part Time,0.20612,764,2665,0.19076,0.22148
2014,Lower Saxony,Not Working,0.33732,1008,2665,0.31937,0.35527
2014,Bremen,Full Time,0.23702,61,218,0.18044,0.29361
2014,Bremen,Part Time,0.23098,65,218,0.17490,0.28706
2014,Bremen,Not Working,0.40347,92,218,0.33820,0.46875
2014,North Rhine-Westphalia,Full Time,0.30769,2040,5770,0.29578,0.31960
2014,North Rhine-Westphalia,Part Time,0.21543,1662,5770,0.20482,0.22604
2014,North Rhine-Westphalia,Not Working,0.32148,2068,5770,0.30942,0.33353
2014,Hesse,Full Time,0.32521,730,1936,0.30433,0.34608
2014,Hesse,Part Time,0.21656,556,1936,0.19821,0.23492
2014,Hesse,Not Working,0.31023,650,1936,0.28962,0.33085
2014,"Rhineland-Palatinate, Saarland",Full Time,0.32700,621,1622,0.30416,0.34984
2014,"Rhineland-Palatinate, Saarland",Part Time,0.17641,392,1622,0.15786,0.19497
2014,"Rhineland-Palatinate, Saarland",Not Working,0.34425,609,1622,0.32112,0.36738
2014,Baden-Wuerttemberg,Full Time,0.32876,1289,3297,0.31272,0.34480
2014,Baden-Wuerttemberg,Part Time,0.20755,949,3297,0.19370,0.22139
2014,Baden-Wuerttemberg,Not Working,0.31178,1059,3297,0.29597,0.32760
2014,Bavaria,Full Time,0.34887,1757,4490,0.33493,0.36281
2014,Bavaria,Part Time,0.20753,1282,4490,0.19567,0.21940
2014,Bavaria,Not Working,0.29589,1451,4490,0.28254,0.30924
2014,Berlin,Full Time,0.30847,361,1011,0.27998,0.33695
2014,Berlin,Part Time,0.22939,281,1011,0.20346,0.25532
2014,Berlin,Not Working,0.31632,369,1011,0.28764,0.34500
2014,Brandenburg,Full Time,0.32727,362,1043,0.29878,0.35576
2014,Brandenburg,Part Time,0.16470,226,1043,0.14217,0.18722
2014,Brandenburg,Not Working,0.37267,455,1043,0.34332,0.40203
2014,Mecklenburg-Western Pomerania,Full Time,0.31956,211,567,0.28114,0.35797
2014,Mecklenburg-Western Pomerania,Part Time,0.18218,131,567,0.15038,0.21398
2014,Mecklenburg-Western Pomerania,Not Working,0.35870,225,567,0.31919,0.39821
2014,Saxony,Full Time,0.37887,666,1635,0.35534,0.40239
2014,Saxony,Part Time,0.16687,367,1635,0.14879,0.18495
2014,Saxony,Not Working,0.32263,602,1635,0.29996,0.34530
2014,Saxony-Anhalt,Full Time,0.30730,355,979,0.27838,0.33622
2014,Saxony-Anhalt,Part Time,0.18238,239,979,0.15818,0.20658
2014,Saxony-Anhalt,Not Working,0.38575,385,979,0.35524,0.41625
2014,Thuringa,Full Time,0.32108,390,1016,0.29236,0.34981
2014,Thuringa,Part Time,0.18514,231,1016,0.16125,0.20904
2014,Thuringa,Not Working,0.33783,395,1016,0.30873,0.36693
2015,Schleswig-Holstein,Full Time,0.29804,288,915,0.26839,0.32769
2015,Schleswig-Holstein,Part Time,0.21492,276,915,0.18829,0.24155
2015,Schleswig-Holstein,Not Working,0.34860,351,915,0.31770,0.37949
2015,Hamburg,Full Time,0.33781,171,470,0.29501,0.38062
2015,Hamburg,Part Time,0.14605,118,470,0.11409,0.17801
2015,Hamburg,Not Working,0.37281,181,470,0.32904,0.41657
2015,Lower Saxony,Full Time,0.31337,848,2671,0.29577,0.33096
2015,Lower Saxony,Part Time,0.20388,723,2671,0.18860,0.21916
2015,Lower Saxony,Not Working,0.33970,1100,2671,0.32174,0.35767
2015,Bremen,Full Time,0.22644,47,193,0.16724,0.28564
2015,Bremen,Part Time,0.18616,55,193,0.13110,0.24122
2015,Bremen,Not Working,0.44637,91,193,0.37605,0.51669
2015,North Rhine-Westphalia,Full Time,0.30017,1889,5716,0.28829,0.31205
2015,North Rhine-Westphalia,Part Time,0.21122,1524,5716,0.20064,0.22180
2015,North Rhine-Westphalia,Not Working,0.33603,2303,5716,0.32378,0.34827
2015,Hesse,Full Time,0.31222,672,1917,0.29147,0.33297
2015,Hesse,Part Time,0.21936,515,1917,0.20083,0.23789
2015,Hesse,Not Working,0.30263,730,1917,0.28206,0.32320
2015,"Rhineland-Palatinate, Saarland",Full Time,0.31976,574,1648,0.29723,0.34228
2015,"Rhineland-Palatinate, Saarland",Part Time,0.18071,390,1648,0.16213,0.19929
2015,"Rhineland-Palatinate, Saarland",Not Working,0.36644,684,1648,0.34317,0.38971
2015,Baden-Wuerttemberg,Full Time,0.33361,1202,3273,0.31746,0.34977
2015,Baden-Wuerttemberg,Part Time,0.19958,896,3273,0.18588,0.21327
2015,Baden-Wuerttemberg,Not Working,0.32145,1175,3273,0.30545,0.33746
2015,Bavaria,Full Time,0.34644,1658,4478,0.33250,0.36037
2015,Bavaria,Part Time,0.21075,1206,4478,0.19880,0.22270
2015,Bavaria,Not Working,0.29331,1614,4478,0.27997,0.30665
2015,Berlin,Full Time,0.28602,321,1005,0.25807,0.31398
2015,Berlin,Part Time,0.22999,267,1005,0.20396,0.25602
2015,Berlin,Not Working,0.34275,417,1005,0.31339,0.37211
2015,Brandenburg,Full Time,0.31516,361,1032,0.28680,0.34352
2015,Brandenburg,Part Time,0.14463,202,1032,0.12316,0.16610
2015,Brandenburg,Not Working,0.39502,469,1032,0.36518,0.42486
2015,Mecklenburg-Western Pomerania,Full Time,0.31398,196,563,0.27561,0.35236
2015,Mecklenburg-Western Pomerania,Part Time,0.21267,146,563,0.17884,0.24650
2015,Mecklenburg-Western Pomerania,Not Working,0.32724,221,563,0.28845,0.36604
2015,Saxony,Full Time,0.39115,612,1564,0.36696,0.41535
2015,Saxony,Part Time,0.17220,377,1564,0.15348,0.19092
2015,Saxony,Not Working,0.30615,575,1564,0.28330,0.32899
2015,Saxony-Anhalt,Full Time,0.29571,309,911,0.26606,0.32536
2015,Saxony-Anhalt,Part Time,0.15979,209,911,0.13598,0.18359
2015,Saxony-Anhalt,Not Working,0.41999,393,911,0.38792,0.45206
2015,Thuringa,Full Time,0.32372,368,987,0.29451,0.35292
2015,Thuringa,Part Time,0.19441,205,987,0.16971,0.21911
2015,Thuringa,Not Working,0.34362,414,987,0.31398,0.37327
2016,Schleswig-Holstein,Full Time,0.29638,270,1025,0.26841,0.32435
2016,Schleswig-Holstein,Part Time,0.21476,272,1025,0.18961,0.23992
2016,Schleswig-Holstein,Not Working,0.33579,483,1025,0.30686,0.36472
2016,Hamburg,Full Time,0.30889,160,471,0.26712,0.35066
2016,Hamburg,Part Time,0.17395,123,471,0.13968,0.20822
2016,Hamburg,Not Working,0.36545,188,471,0.32191,0.40899
2016,Lower Saxony,Full Time,0.31647,820,2794,0.29922,0.33371
2016,Lower Saxony,Part Time,0.21314,718,2794,0.19795,0.22833
2016,Lower Saxony,Not Working,0.33102,1256,2794,0.31357,0.34848
2016,Bremen,Full Time,0.18700,47,235,0.13705,0.23696
2016,Bremen,Part Time,0.17352,53,235,0.12500,0.22205
2016,Bremen,Not Working,0.46706,135,235,0.40314,0.53099
2016,North Rhine-Westphalia,Full Time,0.31740,1851,5894,0.30551,0.32928
2016,North Rhine-Westphalia,Part Time,0.20500,1457,5894,0.19469,0.21531
2016,North Rhine-Westphalia,Not Working,0.32739,2586,5894,0.31541,0.33938
2016,Hesse,Full Time,0.32765,639,1904,0.30656,0.34874
2016,Hesse,Part Time,0.20432,464,1904,0.18621,0.22244
2016,Hesse,Not Working,0.31222,801,1904,0.29140,0.33304
2016,"Rhineland-Palatinate, Saarland",Full Time,0.32212,541,1782,0.30042,0.34382
2016,"Rhineland-Palatinate, Saarland",Part Time,0.19543,422,1782,0.17702,0.21385
2016,"Rhineland-Palatinate, Saarland",Not Working,0.33729,819,1782,0.31534,0.35925
2016,Baden-Wuerttemberg,Full Time,0.33292,1142,3270,0.31676,0.34907
2016,Baden-Wuerttemberg,Part Time,0.21735,901,3270,0.20321,0.23148
2016,Baden-Wuerttemberg,Not Working,0.29434,1227,3270,0.27872,0.30996
2016,Bavaria,Full Time,0.35362,1581,4330,0.33938,0.36786
2016,Bavaria,Part Time,0.22168,1181,4330,0.20930,0.23405
2016,Bavaria,Not Working,0.27511,1568,4330,0.26181,0.28841
2016,Berlin,Full Time,0.30081,321,1028,0.27276,0.32886
2016,Berlin,Part Time,0.23346,261,1028,0.20758,0.25933
2016,Berlin,Not Working,0.32407,446,1028,0.29544,0.35269
2016,Brandenburg,Full Time,0.33951,343,1077,0.31122,0.36781
2016,Brandenburg,Part Time,0.16772,204,1077,0.14539,0.19004
2016,Brandenburg,Not Working,0.35250,530,1077,0.32395,0.38104
2016,Mecklenburg-Western Pomerania,Full Time,0.31720,188,606,0.28012,0.35429
2016,Mecklenburg-Western Pomerania,Part Time,0.22515,131,606,0.19187,0.25843
2016,Mecklenburg-Western Pomerania,Not Working,0.30492,287,606,0.26823,0.34160
2016,Saxony,Full Time,0.39674,599,1624,0.37294,0.42054
2016,Saxony,Part Time,0.17127,338,1624,0.15294,0.18960
2016,Saxony,Not Working,0.29716,687,1624,0.27493,0.31940
2016,Saxony-Anhalt,Full Time,0.30949,318,937,0.27988,0.33911
2016,Saxony-Anhalt,Part Time,0.17963,190,937,0.15503,0.20422
2016,Saxony-Anhalt,Not Working,0.37706,429,937,0.34601,0.40811
2016,Thuringa,Full Time,0.32184,350,996,0.29281,0.35087
2016,Thuringa,Part Time,0.22495,230,996,0.19900,0.25089
2016,Thuringa,Not Working,0.31017,416,996,0.28143,0.33891
2017,Schleswig-Holstein,Full Time,0.31583,364,1219,0.28973,0.34194
2017,Schleswig-Holstein,Part Time,0.19628,289,1219,0.17397,0.21858
2017,Schleswig-Holstein,Not Working,0.32598,566,1219,0.29966,0.35231
2017,Hamburg,Full Time,0.34778,200,547,0.30784,0.38773
2017,Hamburg,Part Time,0.14613,119,547,0.11650,0.17576
2017,Hamburg,Not Working,0.33998,228,547,0.30024,0.37971
2017,Lower Saxony,Full Time,0.32669,1023,3316,0.31072,0.34265
2017,Lower Saxony,Part Time,0.20681,812,3316,0.19302,0.22060
2017,Lower Saxony,Not Working,0.32057,1481,3316,0.30469,0.33646
2017,Bremen,Full Time,0.25453,74,289,0.20422,0.30484
2017,Bremen,Part Time,0.16969,65,289,0.12634,0.21304
2017,Bremen,Not Working,0.40631,150,289,0.34958,0.46303
2017,North Rhine-Westphalia,Full Time,0.31764,2025,6668,0.30646,0.32881
2017,North Rhine-Westphalia,Part Time,0.21373,1681,6668,0.20389,0.22357
2017,North Rhine-Westphalia,Not Working,0.32390,2962,6668,0.31267,0.33514
2017,Hesse,Full Time,0.32110,712,2214,0.30165,0.34055
2017,Hesse,Part Time,0.22854,573,2214,0.21104,0.24603
2017,Hesse,Not Working,0.29231,929,2214,0.27336,0.31126
2017,"Rhineland-Palatinate, Saarland",Full Time,0.32975,603,1827,0.30819,0.35132
2017,"Rhineland-Palatinate, Saarland",Part Time,0.18605,414,1827,0.16821,0.20390
2017,"Rhineland-Palatinate, Saarland",Not Working,0.32666,810,1827,0.30515,0.34817
2017,Baden-Wuerttemberg,Full Time,0.33509,1240,3555,0.31957,0.35061
2017,Baden-Wuerttemberg,Part Time,0.21383,981,3555,0.20035,0.22731
2017,Baden-Wuerttemberg,Not Working,0.29273,1334,3555,0.27777,0.30769
2017,Bavaria,Full Time,0.34788,1739,4726,0.33430,0.36146
2017,Bavaria,Part Time,0.22836,1314,4726,0.21639,0.24033
2017,Bavaria,Not Working,0.27512,1673,4726,0.26238,0.28785
2017,Berlin,Full Time,0.29298,366,1107,0.26615,0.31980
2017,Berlin,Part Time,0.25071,306,1107,0.22516,0.27625
2017,Berlin,Not Working,0.32513,435,1107,0.29753,0.35274
2017,Brandenburg,Full Time,0.32308,410,1187,0.29647,0.34970
2017,Brandenburg,Part Time,0.14682,208,1187,0.12667,0.16696
2017,Brandenburg,Not Working,0.36622,569,1187,0.33880,0.39364
2017,Mecklenburg-Western Pomerania,Full Time,0.31778,207,630,0.28139,0.35416
2017,Mecklenburg-Western Pomerania,Part Time,0.21874,152,630,0.18643,0.25104
2017,Mecklenburg-Western Pomerania,Not Working,0.30377,271,630,0.26783,0.33971
2017,Saxony,Full Time,0.39125,710,1838,0.36893,0.41356
2017,Saxony,Part Time,0.16817,393,1838,0.15107,0.18528
2017,Saxony,Not Working,0.30145,735,1838,0.28046,0.32243
2017,Saxony-Anhalt,Full Time,0.30596,359,1044,0.27799,0.33392
2017,Saxony-Anhalt,Part Time,0.17601,219,1044,0.15290,0.19912
2017,Saxony-Anhalt,Not Working,0.36814,466,1044,0.33887,0.39741
2017,Thuringa,Full Time,0.32877,407,1093,0.30091,0.35664
2017,Thuringa,Part Time,0.23148,246,1093,0.20646,0.25650
2017,Thuringa,Not Working,0.30024,440,1093,0.27305,0.32743
2018,Schleswig-Holstein,Full Time,0.30937,337,1125,0.28235,0.33640
2018,Schleswig-Holstein,Part Time,0.20459,314,1125,0.18101,0.22817
2018,Schleswig-Holstein,Not Working,0.32168,474,1125,0.29437,0.34899
2018,Hamburg,Full Time,0.34615,201,546,0.30621,0.38609
2018,Hamburg,Part Time,0.16040,131,546,0.12959,0.19122
2018,Hamburg,Not Working,0.32989,214,546,0.29042,0.36937
2018,Lower Saxony,Full Time,0.32093,956,3136,0.30459,0.33727
2018,Lower Saxony,Part Time,0.23312,838,3136,0.21832,0.24792
2018,Lower Saxony,Not Working,0.30364,1342,3136,0.28755,0.31974
2018,Bremen,Full Time,0.29629,71,309,0.24529,0.34729
2018,Bremen,Part Time,0.16940,66,309,0.12751,0.21129
2018,Bremen,Not Working,0.36325,172,309,0.30954,0.41696
2018,North Rhine-Westphalia,Full Time,0.31817,1954,6379,0.30674,0.32960
2018,North Rhine-Westphalia,Part Time,0.22759,1740,6379,0.21730,0.23788
2018,North Rhine-Westphalia,Not Working,0.31597,2685,6379,0.30457,0.32738
2018,Hesse,Full Time,0.34215,722,2144,0.32206,0.36224
2018,Hesse,Part Time,0.20744,515,2144,0.19027,0.22461
2018,Hesse,Not Working,0.29865,907,2144,0.27928,0.31803
2018,"Rhineland-Palatinate, Saarland",Full Time,0.31962,571,1765,0.29786,0.34138
2018,"Rhineland-Palatinate, Saarland",Part Time,0.20532,448,1765,0.18647,0.22418
2018,"Rhineland-Palatinate, Saarland",Not Working,0.31971,746,1765,0.29794,0.34147
2018,Baden-Wuerttemberg,Full Time,0.34227,1188,3236,0.32592,0.35862
2018,Baden-Wuerttemberg,Part Time,0.22020,911,3236,0.20592,0.23447
2018,Baden-Wuerttemberg,Not Working,0.28267,1137,3236,0.26716,0.29819
2018,Bavaria,Full Time,0.35243,1642,4418,0.33834,0.36652
2018,Bavaria,Part Time,0.22553,1243,4418,0.21321,0.23786
2018,Bavaria,Not Working,0.27226,1533,4418,0.25913,0.28539
2018,Berlin,Full Time,0.31687,381,1149,0.28996,0.34378
2018,Berlin,Part Time,0.26619,323,1149,0.24062,0.29176
2018,Berlin,Not Working,0.27838,445,1149,0.25246,0.30431
2018,Brandenburg,Full Time,0.34245,395,1154,0.31505,0.36984
2018,Brandenburg,Part Time,0.17106,241,1154,0.14932,0.19280
2018,Brandenburg,Not Working,0.31652,518,1154,0.28967,0.34336
2018,Mecklenburg-Western Pomerania,Full Time,0.28110,211,665,0.24691,0.31529
2018,Mecklenburg-Western Pomerania,Part Time,0.24807,158,665,0.21522,0.28092
2018,Mecklenburg-Western Pomerania,Not Working,0.31880,296,665,0.28335,0.35424
2018,Saxony,Full Time,0.38155,666,1772,0.35892,0.40417
2018,Saxony,Part Time,0.18778,400,1772,0.16959,0.20597
2018,Saxony,Not Working,0.29724,706,1772,0.27595,0.31852
2018,Saxony-Anhalt,Full Time,0.30639,360,1026,0.27816,0.33461
2018,Saxony-Anhalt,Part Time,0.16636,225,1026,0.14356,0.18916
2018,Saxony-Anhalt,Not Working,0.38782,441,1026,0.35799,0.41765
2018,Thuringa,Full Time,0.32863,394,1065,0.30041,0.35686
2018,Thuringa,Part Time,0.22447,242,1065,0.19940,0.24954
2018,Thuringa,Not Working,0.30265,429,1065,0.27504,0.33025
2019,Schleswig-Holstein,Full Time,0.32994,391,1184,0.30315,0.35674
2019,Schleswig-Holstein,Part Time,0.18546,302,1184,0.16331,0.20761
2019,Schleswig-Holstein,Not Working,0.31132,491,1184,0.28493,0.33770
2019,Hamburg,Full Time,0.34578,232,598,0.30762,0.38393
2019,Hamburg,Part Time,0.12897,136,598,0.10209,0.15586
2019,Hamburg,Not Working,0.35890,230,598,0.32042,0.39738
2019,Lower Saxony,Full Time,0.32550,982,2999,0.30873,0.34228
2019,Lower Saxony,Part Time,0.22121,786,2999,0.20635,0.23607
2019,Lower Saxony,Not Working,0.30160,1231,2999,0.28518,0.31803
2019,Bremen,Full Time,0.33238,79,298,0.27880,0.38595
2019,Bremen,Part Time,0.14555,66,298,0.10544,0.18566
2019,Bremen,Not Working,0.39137,153,298,0.33586,0.44688
2019,North Rhine-Westphalia,Full Time,0.30578,2089,6438,0.29452,0.31703
2019,North Rhine-Westphalia,Part Time,0.23644,1752,6438,0.22606,0.24682
2019,North Rhine-Westphalia,Not Working,0.31724,2597,6438,0.30587,0.32861
2019,Hesse,Full Time,0.34252,795,2065,0.32205,0.36300
2019,Hesse,Part Time,0.20749,495,2065,0.19000,0.22499
2019,Hesse,Not Working,0.29791,775,2065,0.27818,0.31764
2019,"Rhineland-Palatinate, Saarland",Full Time,0.31772,592,1700,0.29558,0.33986
2019,"Rhineland-Palatinate, Saarland",Part Time,0.22532,434,1700,0.20545,0.24518
2019,"Rhineland-Palatinate, Saarland",Not Working,0.30682,674,1700,0.28489,0.32875
2019,Baden-Wuerttemberg,Full Time,0.34688,1237,3255,0.33053,0.36324
2019,Baden-Wuerttemberg,Part Time,0.21250,932,3255,0.19844,0.22655
2019,Baden-Wuerttemberg,Not Working,0.26886,1086,3255,0.25363,0.28410
2019,Bavaria,Full Time,0.34938,1759,4417,0.33531,0.36344
2019,Bavaria,Part Time,0.22045,1216,4417,0.20823,0.23268
2019,Bavaria,Not Working,0.27402,1442,4417,0.26086,0.28717
2019,Berlin,Full Time,0.31886,429,1162,0.29205,0.34567
2019,Berlin,Part Time,0.24593,324,1162,0.22116,0.27071
2019,Berlin,Not Working,0.30080,409,1162,0.27442,0.32718
2019,Brandenburg,Full Time,0.33617,461,1240,0.30987,0.36248
2019,Brandenburg,Part Time,0.15050,253,1240,0.13059,0.17041
2019,Brandenburg,Not Working,0.34781,526,1240,0.32129,0.37433
2019,Mecklenburg-Western Pomerania,Full Time,0.28396,239,665,0.24966,0.31825
2019,Mecklenburg-Western Pomerania,Part Time,0.22662,152,665,0.19477,0.25846
2019,Mecklenburg-Western Pomerania,Not Working,0.33958,274,665,0.30356,0.37560
2019,Saxony,Full Time,0.38557,748,1768,0.36287,0.40826
2019,Saxony,Part Time,0.17646,368,1768,0.15868,0.19423
2019,Saxony,Not Working,0.30103,652,1768,0.27964,0.32242
2019,Saxony-Anhalt,Full Time,0.30099,370,1018,0.27280,0.32918
2019,Saxony-Anhalt,Part Time,0.16185,208,1018,0.13921,0.18448
2019,Saxony-Anhalt,Not Working,0.39942,440,1018,0.36931,0.42952
2019,Thuringa,Full Time,0.31765,406,1022,0.28909,0.34621
2019,Thuringa,Part Time,0.18996,217,1022,0.16590,0.21402
2019,Thuringa,Not Working,0.36055,399,1022,0.33110,0.39001
2020,Schleswig-Holstein,Full Time,0.30879,371,1098,0.28145,0.33613
2020,Schleswig-Holstein,Part Time,0.21592,305,1098,0.19157,0.24026
2020,Schleswig-Holstein,Not Working,0.28099,422,1098,0.25439,0.30759
2020,Hamburg,Full Time,0.32649,231,617,0.28945,0.36352
2020,Hamburg,Part Time,0.14223,142,617,0.11464,0.16981
2020,Hamburg,Not Working,0.37214,244,617,0.33397,0.41031
2020,Lower Saxony,Full Time,0.32265,1033,2956,0.30580,0.33951
2020,Lower Saxony,Part Time,0.21472,788,2956,0.19992,0.22953
2020,Lower Saxony,Not Working,0.31167,1135,2956,0.29497,0.32837
2020,Bremen,Full Time,0.32457,83,318,0.27302,0.37611
2020,Bremen,Part Time,0.17804,62,318,0.13593,0.22015
2020,Bremen,Not Working,0.37773,173,318,0.32436,0.43110
2020,North Rhine-Westphalia,Full Time,0.31499,2208,6705,0.30387,0.32611
2020,North Rhine-Westphalia,Part Time,0.22251,1753,6705,0.21256,0.23247
2020,North Rhine-Westphalia,Not Working,0.31569,2744,6705,0.30456,0.32682
2020,Hesse,Full Time,0.33205,813,2131,0.31205,0.35205
2020,Hesse,Part Time,0.20388,584,2131,0.18677,0.22099
2020,Hesse,Not Working,0.30551,734,2131,0.28594,0.32507
2020,"Rhineland-Palatinate, Saarland",Full Time,0.31001,565,1610,0.28741,0.33261
2020,"Rhineland-Palatinate, Saarland",Part Time,0.20959,395,1610,0.18970,0.22948
2020,"Rhineland-Palatinate, Saarland",Not Working,0.34038,650,1610,0.31723,0.36354
2020,Baden-Wuerttemberg,Full Time,0.33747,1288,3280,0.32129,0.35366
2020,Baden-Wuerttemberg,Part Time,0.20827,941,3280,0.19437,0.22217
2020,Baden-Wuerttemberg,Not Working,0.28559,1051,3280,0.27013,0.30105
2020,Bavaria,Full Time,0.34545,1870,4474,0.33151,0.35938
2020,Bavaria,Part Time,0.22672,1262,4474,0.21445,0.23899
2020,Bavaria,Not Working,0.26439,1342,4474,0.25146,0.27731
2020,Berlin,Full Time,0.30879,514,1396,0.28454,0.33303
2020,Berlin,Part Time,0.24948,394,1396,0.22677,0.27219
2020,Berlin,Not Working,0.30341,488,1396,0.27929,0.32754
2020,Brandenburg,Full Time,0.34203,437,1185,0.31500,0.36905
2020,Brandenburg,Part Time,0.17913,246,1185,0.15729,0.20098
2020,Brandenburg,Not Working,0.33937,502,1185,0.31240,0.36634
2020,Mecklenburg-Western Pomerania,Full Time,0.30239,198,549,0.26393,0.34084
2020,Mecklenburg-Western Pomerania,Part Time,0.15778,111,549,0.12725,0.18830
2020,Mecklenburg-Western Pomerania,Not Working,0.38618,240,549,0.34542,0.42694
2020,Saxony,Full Time,0.38060,673,1701,0.35752,0.40368
2020,Saxony,Part Time,0.19095,372,1701,0.17226,0.20963
2020,Saxony,Not Working,0.28868,656,1701,0.26714,0.31022
2020,Saxony-Anhalt,Full Time,0.31437,370,1001,0.28559,0.34314
2020,Saxony-Anhalt,Part Time,0.16090,203,1001,0.13812,0.18367
2020,Saxony-Anhalt,Not Working,0.37825,428,1001,0.34820,0.40831
2020,Thuringa,Full Time,0.30640,385,991,0.27768,0.33512
2020,Thuringa,Part Time,0.22638,246,991,0.20031,0.25245
2020,Thuringa,Not Working,0.31855,360,991,0.28953,0.34757
2021,Schleswig-Holstein,Full Time,0.29746,282,872,0.26710,0.32782
2021,Schleswig-Holstein,Part Time,0.18601,209,872,0.16017,0.21185
2021,Schleswig-Holstein,Not Working,0.30626,381,872,0.27565,0.33688
2021,Hamburg,Full Time,0.27547,149,458,0.23451,0.31643
2021,Hamburg,Part Time,0.22695,118,458,0.18855,0.26535
