year,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,"Rhineland-Palatinate, Saarland",Germany,0.69951,1119,1713,0.67780,0.72123
2016,"Rhineland-Palatinate, Saarland",Southern Asia,0.00149,33,1713,-0.00034,0.00332
2016,"Rhineland-Palatinate, Saarland",Southern Europe,0.02297,81,1713,0.01588,0.03007
2016,"Rhineland-Palatinate, Saarland",Central Asia,0.02627,54,1713,0.01869,0.03384
2016,"Rhineland-Palatinate, Saarland",Western Asia,0.02794,275,1713,0.02013,0.03574
2016,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04288,151,1713,0.03328,0.05247
2016,Baden-Wuerttemberg,Germany,0.67291,2209,3196,0.65664,0.68918
2016,Baden-Wuerttemberg,Southern Asia,0.00805,57,3196,0.00495,0.01114
2016,Baden-Wuerttemberg,Southern Europe,0.05762,252,3196,0.04954,0.06570
2016,Baden-Wuerttemberg,Central Asia,0.01437,63,3196,0.01024,0.01849
2016,Baden-Wuerttemberg,Western Asia,0.01690,303,3196,0.01243,0.02137
2016,Baden-Wuerttemberg,Eastern Europe,0.04851,280,3196,0.04106,0.05596
2016,Baden-Wuerttemberg,Sub-Saharan Africa,0.00434,32,3196,0.00206,0.00661
2016,Bavaria,Germany,0.70564,3111,4226,0.69190,0.71938
2016,Bavaria,Southern Asia,0.00531,76,4226,0.00312,0.00751
2016,Bavaria,Southern Europe,0.02914,161,4226,0.02406,0.03421
2016,Bavaria,Central Asia,0.01128,96,4226,0.00809,0.01446
2016,Bavaria,Western Asia,0.01686,326,4226,0.01298,0.02074
2016,Bavaria,Eastern Europe,0.04714,391,4226,0.04075,0.05353
2016,Bavaria,Western Europe,0.01832,65,4226,0.01428,0.02236
2016,Berlin,Germany,0.74274,760,949,0.71491,0.77056
2016,Berlin,Southern Europe,0.02812,39,949,0.01760,0.03864
2016,Berlin,Western Asia,0.01867,95,949,0.01006,0.02729
2016,Berlin,Eastern Europe,0.02377,55,949,0.01407,0.03347
2016,Brandenburg,Germany,0.81557,856,1026,0.79183,0.83932
2016,Brandenburg,Southern Asia,0.00338,37,1026,-0.00017,0.00693
2016,Brandenburg,Western Asia,0.00600,67,1026,0.00127,0.01072
2016,Brandenburg,Eastern Europe,0.01801,66,1026,0.00987,0.02615
2016,Mecklenburg-Western Pomerania,Germany,0.82071,513,551,0.78865,0.85277
2016,Mecklenburg-Western Pomerania,Western Asia,0.00344,38,551,-0.00145,0.00834
2016,Saxony,Germany,0.83232,1410,1585,0.81392,0.85072
2016,Saxony,Southern Asia,0.00083,38,1585,-0.00059,0.00225
2016,Saxony,Western Asia,0.00238,91,1585,-0.00002,0.00478
2016,Saxony,Eastern Europe,0.01187,46,1585,0.00653,0.01720
2016,Saxony-Anhalt,Germany,0.83322,796,868,0.80841,0.85803
2016,Saxony-Anhalt,Western Asia,0.00634,72,868,0.00106,0.01163
2016,Thuringa,Germany,0.80361,844,945,0.77827,0.82895
2016,Thuringa,Western Asia,0.00459,56,945,0.00028,0.00891
2016,Thuringa,Eastern Europe,0.02558,45,945,0.01551,0.03565
2017,Schleswig-Holstein,Germany,0.72622,812,1166,0.70062,0.75183
2017,Schleswig-Holstein,Southern Asia,0.00714,50,1166,0.00231,0.01198
2017,Schleswig-Holstein,Southern Europe,0.03192,33,1166,0.02182,0.04201
2017,Schleswig-Holstein,Western Asia,0.02583,215,1166,0.01672,0.03494
2017,Schleswig-Holstein,Eastern Europe,0.01960,56,1166,0.01164,0.02756
2017,Hamburg,Germany,0.69921,370,476,0.65797,0.74046
2017,Hamburg,Western Asia,0.03819,60,476,0.02096,0.05543
2017,Hamburg,Eastern Europe,0.02845,46,476,0.01350,0.04341
2017,Lower Saxony,Germany,0.73288,2283,3230,0.71762,0.74814
2017,Lower Saxony,Southern Asia,0.00493,64,3230,0.00252,0.00735
2017,Lower Saxony,Southern Europe,0.00770,66,3230,0.00468,0.01071
2017,Lower Saxony,Central Asia,0.01805,70,3230,0.01346,0.02265
2017,Lower Saxony,Western Asia,0.03175,558,3230,0.02570,0.03779
2017,Lower Saxony,Eastern Europe,0.03616,189,3230,0.02972,0.04260
2017,Bremen,Germany,0.66083,156,219,0.59798,0.72367
2017,Bremen,Western Asia,0.05109,63,219,0.02186,0.08032
2017,North Rhine-Westphalia,Germany,0.70261,4399,6595,0.69157,0.71364
2017,North Rhine-Westphalia,Northern Africa,0.00219,36,6595,0.00106,0.00332
2017,North Rhine-Westphalia,Southern Asia,0.00877,145,6595,0.00652,0.01102
2017,North Rhine-Westphalia,Southern Europe,0.02947,262,6595,0.02539,0.03355
2017,North Rhine-Westphalia,Central Asia,0.01493,157,6595,0.01200,0.01785
2017,North Rhine-Westphalia,Western Asia,0.03312,1051,6595,0.02880,0.03744
2017,North Rhine-Westphalia,Eastern Europe,0.04039,446,6595,0.03564,0.04514
2017,North Rhine-Westphalia,Western Europe,0.00918,42,6595,0.00688,0.01148
2017,North Rhine-Westphalia,Sub-Saharan Africa,0.00373,57,6595,0.00226,0.00520
2017,Hesse,Germany,0.68710,1439,2153,0.66751,0.70669
2017,Hesse,Southern Asia,0.01665,101,2153,0.01125,0.02206
2017,Hesse,Southern Europe,0.02390,54,2153,0.01745,0.03036
2017,Hesse,Central Asia,0.00770,37,2153,0.00401,0.01140
2017,Hesse,Western Asia,0.02953,312,2153,0.02238,0.03668
2017,Hesse,Eastern Europe,0.03494,150,2153,0.02718,0.04270
2017,Hesse,Sub-Saharan Africa,0.00655,60,2153,0.00314,0.00996
2017,"Rhineland-Palatinate, Saarland",Germany,0.68122,1175,1771,0.65951,0.70293
2017,"Rhineland-Palatinate, Saarland",Southern Asia,0.00355,48,1771,0.00078,0.00631
2017,"Rhineland-Palatinate, Saarland",Southern Europe,0.02580,70,1771,0.01842,0.03319
2017,"Rhineland-Palatinate, Saarland",Central Asia,0.02277,48,1771,0.01582,0.02972
2017,"Rhineland-Palatinate, Saarland",Western Asia,0.03744,288,1771,0.02860,0.04628
2017,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04118,142,1771,0.03192,0.05044
2017,Baden-Wuerttemberg,Germany,0.67007,2433,3472,0.65443,0.68571
2017,Baden-Wuerttemberg,Southern Asia,0.00629,52,3472,0.00366,0.00892
2017,Baden-Wuerttemberg,Southern Europe,0.05856,197,3472,0.05075,0.06637
2017,Baden-Wuerttemberg,Central Asia,0.01312,57,3472,0.00934,0.01691
2017,Baden-Wuerttemberg,Western Asia,0.01761,450,3472,0.01324,0.02199
2017,Baden-Wuerttemberg,Eastern Europe,0.04579,250,3472,0.03884,0.05275
2017,Baden-Wuerttemberg,Sub-Saharan Africa,0.00384,33,3472,0.00178,0.00590
2017,Bavaria,Germany,0.70054,3443,4661,0.68739,0.71369
2017,Bavaria,Southern Asia,0.00609,82,4661,0.00386,0.00832
2017,Bavaria,Southern Europe,0.03249,149,4661,0.02740,0.03758
2017,Bavaria,Central Asia,0.01059,99,4661,0.00765,0.01353
2017,Bavaria,Western Asia,0.01800,407,4661,0.01418,0.02182
2017,Bavaria,Eastern Europe,0.04920,382,4661,0.04299,0.05541
2017,Bavaria,Western Europe,0.01837,67,4661,0.01451,0.02222
2017,Bavaria,Sub-Saharan Africa,0.00295,32,4661,0.00139,0.00451
2017,Berlin,Germany,0.75709,841,1009,0.73062,0.78357
2017,Berlin,Southern Europe,0.02811,36,1009,0.01790,0.03831
2017,Berlin,Western Asia,0.01514,84,1009,0.00760,0.02268
2017,Berlin,Eastern Europe,0.01675,48,1009,0.00883,0.02468
2017,Brandenburg,Germany,0.79190,949,1142,0.76834,0.81545
2017,Brandenburg,Southern Asia,0.00440,40,1142,0.00056,0.00824
2017,Brandenburg,Western Asia,0.00885,86,1142,0.00341,0.01428
2017,Brandenburg,Eastern Europe,0.02189,67,1142,0.01340,0.03038
2017,Mecklenburg-Western Pomerania,Germany,0.81875,565,565,0.78695,0.85054
2017,Saxony,Germany,0.83160,1608,1799,0.81431,0.84890
2017,Saxony,Southern Asia,0.00113,35,1799,-0.00042,0.00268
2017,Saxony,Western Asia,0.00268,105,1799,0.00029,0.00507
2017,Saxony,Eastern Europe,0.01443,51,1799,0.00892,0.01995
2017,Saxony-Anhalt,Germany,0.81123,881,964,0.78651,0.83595
2017,Saxony-Anhalt,Western Asia,0.00688,83,964,0.00166,0.01211
2017,Thuringa,Germany,0.80771,922,1052,0.78388,0.83154
2017,Thuringa,Western Asia,0.00637,83,1052,0.00156,0.01118
2017,Thuringa,Eastern Europe,0.03184,47,1052,0.02122,0.04245
2018,Schleswig-Holstein,Germany,0.73359,801,1048,0.70681,0.76037
2018,Schleswig-Holstein,Southern Asia,0.00796,42,1048,0.00258,0.01334
2018,Schleswig-Holstein,Western Asia,0.02295,157,1048,0.01388,0.03202
2018,Schleswig-Holstein,Eastern Europe,0.01801,48,1048,0.00995,0.02606
2018,Hamburg,Germany,0.70341,370,470,0.66207,0.74475
2018,Hamburg,Western Asia,0.02861,56,470,0.01352,0.04370
2018,Hamburg,Eastern Europe,0.02183,44,470,0.00860,0.03505
2018,Lower Saxony,Germany,0.72947,2136,3057,0.71372,0.74522
2018,Lower Saxony,Southern Asia,0.00539,48,3057,0.00279,0.00798
2018,Lower Saxony,Southern Europe,0.00911,66,3057,0.00574,0.01248
2018,Lower Saxony,Central Asia,0.02206,69,3057,0.01685,0.02727
2018,Lower Saxony,Western Asia,0.03264,552,3057,0.02634,0.03894
2018,Lower Saxony,Eastern Europe,0.03845,186,3057,0.03164,0.04527
2018,Bremen,Germany,0.65352,165,247,0.59406,0.71299
2018,Bremen,Western Asia,0.06973,82,247,0.03790,0.10155
2018,North Rhine-Westphalia,Germany,0.69118,4253,6305,0.67978,0.70259
2018,North Rhine-Westphalia,Northern Africa,0.00396,35,6305,0.00241,0.00550
2018,North Rhine-Westphalia,Southern Asia,0.00956,120,6305,0.00716,0.01197
2018,North Rhine-Westphalia,Southern Europe,0.03038,235,6305,0.02614,0.03462
2018,North Rhine-Westphalia,Central Asia,0.01504,143,6305,0.01204,0.01805
2018,North Rhine-Westphalia,Western Asia,0.04016,974,6305,0.03532,0.04501
2018,North Rhine-Westphalia,Eastern Europe,0.04410,438,6305,0.03903,0.04916
2018,North Rhine-Westphalia,Western Europe,0.01103,46,6305,0.00846,0.01361
2018,North Rhine-Westphalia,Sub-Saharan Africa,0.00409,61,6305,0.00251,0.00566
2018,Hesse,Germany,0.69162,1382,2064,0.67169,0.71155
2018,Hesse,Southern Asia,0.01779,113,2064,0.01208,0.02349
2018,Hesse,Southern Europe,0.02416,47,2064,0.01753,0.03079
2018,Hesse,Western Asia,0.03783,327,2064,0.02960,0.04606
2018,Hesse,Eastern Europe,0.03172,136,2064,0.02415,0.03928
2018,Hesse,Sub-Saharan Africa,0.00322,59,2064,0.00077,0.00566
2018,"Rhineland-Palatinate, Saarland",Germany,0.69116,1172,1707,0.66923,0.71308
2018,"Rhineland-Palatinate, Saarland",Southern Asia,0.00346,32,1707,0.00067,0.00624
2018,"Rhineland-Palatinate, Saarland",Southern Europe,0.02470,60,1707,0.01734,0.03207
2018,"Rhineland-Palatinate, Saarland",Central Asia,0.02037,40,1707,0.01367,0.02707
2018,"Rhineland-Palatinate, Saarland",Western Asia,0.02674,264,1707,0.01909,0.03440
2018,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04580,139,1707,0.03588,0.05572
2018,Baden-Wuerttemberg,Germany,0.67509,2249,3123,0.65866,0.69152
2018,Baden-Wuerttemberg,Southern Asia,0.00874,60,3123,0.00547,0.01200
2018,Baden-Wuerttemberg,Southern Europe,0.04670,168,3123,0.03930,0.05410
2018,Baden-Wuerttemberg,Central Asia,0.01035,49,3123,0.00680,0.01390
2018,Baden-Wuerttemberg,Western Asia,0.01629,364,3123,0.01185,0.02074
2018,Baden-Wuerttemberg,Eastern Europe,0.05289,233,3123,0.04504,0.06074
2018,Bavaria,Germany,0.70144,3276,4329,0.68780,0.71507
2018,Bavaria,Southern Asia,0.00515,61,4329,0.00302,0.00728
2018,Bavaria,Southern Europe,0.02971,127,4329,0.02465,0.03477
2018,Bavaria,Central Asia,0.01152,93,4329,0.00834,0.01470
2018,Bavaria,Western Asia,0.01511,364,4329,0.01148,0.01875
2018,Bavaria,Eastern Europe,0.04716,342,4329,0.04084,0.05347
2018,Bavaria,Western Europe,0.02374,66,4329,0.01920,0.02828
2018,Berlin,Germany,0.74266,850,1065,0.71639,0.76893
2018,Berlin,Southern Europe,0.02868,35,1065,0.01865,0.03871
2018,Berlin,Western Asia,0.02098,130,1065,0.01237,0.02960
2018,Berlin,Eastern Europe,0.02049,50,1065,0.01198,0.02901
2018,Brandenburg,Germany,0.79761,951,1113,0.77400,0.82123
2018,Brandenburg,Southern Asia,0.00198,31,1113,-0.00063,0.00459
2018,Brandenburg,Western Asia,0.00468,83,1113,0.00067,0.00870
2018,Brandenburg,Eastern Europe,0.01666,48,1113,0.00914,0.02418
2018,Mecklenburg-Western Pomerania,Germany,0.82800,589,625,0.79839,0.85761
2018,Mecklenburg-Western Pomerania,Western Asia,0.00405,36,625,-0.00093,0.00903
2018,Saxony,Germany,0.83763,1570,1740,0.82030,0.85497
2018,Saxony,Southern Asia,0.00147,31,1740,-0.00033,0.00327
2018,Saxony,Western Asia,0.00335,93,1740,0.00063,0.00607
2018,Saxony,Eastern Europe,0.01329,46,1740,0.00791,0.01867
2018,Saxony-Anhalt,Germany,0.82164,877,953,0.79732,0.84595
2018,Saxony-Anhalt,Western Asia,0.00955,76,953,0.00337,0.01573
2018,Thuringa,Germany,0.79556,884,1010,0.77067,0.82044
2018,Thuringa,Western Asia,0.00744,84,1010,0.00214,0.01274
2018,Thuringa,Eastern Europe,0.02644,42,1010,0.01654,0.03634
2019,Schleswig-Holstein,Germany,0.72957,850,1111,0.70344,0.75570
2019,Schleswig-Holstein,Southern Asia,0.00768,40,1111,0.00254,0.01281
2019,Schleswig-Holstein,Western Asia,0.02480,185,1111,0.01565,0.03394
2019,Schleswig-Holstein,Eastern Europe,0.01478,36,1111,0.00768,0.02188
2019,Hamburg,Germany,0.70344,429,534,0.66467,0.74222
2019,Hamburg,Western Asia,0.03205,64,534,0.01709,0.04700
2019,Hamburg,Eastern Europe,0.02245,41,534,0.00987,0.03503
2019,Lower Saxony,Germany,0.72750,2159,2932,0.71138,0.74362
2019,Lower Saxony,Southern Asia,0.00766,38,2932,0.00450,0.01081
2019,Lower Saxony,Southern Europe,0.00515,36,2932,0.00256,0.00775
2019,Lower Saxony,Central Asia,0.02114,52,2932,0.01593,0.02635
2019,Lower Saxony,Western Asia,0.02842,484,2932,0.02241,0.03444
2019,Lower Saxony,Eastern Europe,0.03672,163,2932,0.02991,0.04353
2019,Bremen,Germany,0.67523,167,244,0.61635,0.73411
2019,Bremen,Western Asia,0.08635,77,244,0.05104,0.12167
2019,North Rhine-Westphalia,Germany,0.67872,4441,6367,0.66724,0.69019
2019,North Rhine-Westphalia,Northern Africa,0.00347,33,6367,0.00202,0.00491
2019,North Rhine-Westphalia,Southern Asia,0.01074,118,6367,0.00821,0.01327
2019,North Rhine-Westphalia,Southern Europe,0.03623,207,6367,0.03164,0.04082
2019,North Rhine-Westphalia,Central Asia,0.01318,116,6367,0.01038,0.01598
2019,North Rhine-Westphalia,Western Asia,0.04209,951,6367,0.03716,0.04702
2019,North Rhine-Westphalia,Eastern Europe,0.04570,393,6367,0.04057,0.05083
2019,North Rhine-Westphalia,Western Europe,0.01137,50,6367,0.00877,0.01398
2019,North Rhine-Westphalia,Sub-Saharan Africa,0.00620,58,6367,0.00427,0.00812
2019,Hesse,Germany,0.69457,1463,1987,0.67431,0.71483
2019,Hesse,Southern Asia,0.01280,68,1987,0.00786,0.01775
2019,Hesse,Southern Europe,0.02370,40,1987,0.01701,0.03039
2019,Hesse,Western Asia,0.03248,268,1987,0.02469,0.04028
2019,Hesse,Eastern Europe,0.02703,112,1987,0.01990,0.03417
2019,Hesse,Sub-Saharan Africa,0.00627,36,1987,0.00280,0.00975
2019,"Rhineland-Palatinate, Saarland",Germany,0.68118,1178,1622,0.65849,0.70386
2019,"Rhineland-Palatinate, Saarland",Southern Europe,0.02824,52,1622,0.02018,0.03631
2019,"Rhineland-Palatinate, Saarland",Central Asia,0.02360,37,1622,0.01621,0.03099
2019,"Rhineland-Palatinate, Saarland",Western Asia,0.03087,234,1622,0.02245,0.03929
2019,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04456,121,1622,0.03451,0.05460
2019,Baden-Wuerttemberg,Germany,0.66929,2330,3147,0.65285,0.68573
2019,Baden-Wuerttemberg,Southern Asia,0.00211,41,3147,0.00051,0.00372
2019,Baden-Wuerttemberg,Southern Europe,0.04233,133,3147,0.03530,0.04937
2019,Baden-Wuerttemberg,Central Asia,0.01000,43,3147,0.00652,0.01348
2019,Baden-Wuerttemberg,Western Asia,0.01794,384,3147,0.01330,0.02257
2019,Baden-Wuerttemberg,Eastern Europe,0.05400,216,3147,0.04610,0.06190
2019,Bavaria,Germany,0.70148,3364,4364,0.68790,0.71506
2019,Bavaria,Southern Asia,0.00565,63,4364,0.00343,0.00788
2019,Bavaria,Southern Europe,0.03151,107,4364,0.02633,0.03670
2019,Bavaria,Central Asia,0.01134,83,4364,0.00819,0.01448
2019,Bavaria,Western Asia,0.01377,352,4364,0.01031,0.01723
2019,Bavaria,Eastern Europe,0.04303,296,4364,0.03701,0.04905
2019,Bavaria,Western Europe,0.02007,63,4364,0.01591,0.02424
2019,Bavaria,Sub-Saharan Africa,0.00473,36,4364,0.00269,0.00676
2019,Berlin,Germany,0.74209,895,1080,0.71599,0.76820
2019,Berlin,Southern Europe,0.02803,35,1080,0.01819,0.03788
2019,Berlin,Western Asia,0.01897,102,1080,0.01083,0.02712
2019,Berlin,Eastern Europe,0.02756,48,1080,0.01779,0.03732
2019,Brandenburg,Germany,0.79702,1052,1203,0.77428,0.81975
2019,Brandenburg,Southern Asia,0.00239,35,1203,-0.00037,0.00514
2019,Brandenburg,Western Asia,0.01490,75,1203,0.00805,0.02175
2019,Brandenburg,Eastern Europe,0.01273,41,1203,0.00640,0.01907
2019,Mecklenburg-Western Pomerania,Germany,0.83472,606,606,0.80512,0.86432
2019,Saxony,Germany,0.83385,1598,1709,0.81619,0.85150
2019,Saxony,Western Asia,0.00286,71,1709,0.00033,0.00539
2019,Saxony,Eastern Europe,0.01380,40,1709,0.00826,0.01933
2019,Saxony-Anhalt,Germany,0.82596,873,949,0.80183,0.85010
2019,Saxony-Anhalt,Western Asia,0.00778,76,949,0.00219,0.01338
2019,Thuringa,Germany,0.79604,890,987,0.77089,0.82119
2019,Thuringa,Western Asia,0.00791,63,987,0.00238,0.01344
2019,Thuringa,Eastern Europe,0.03327,34,987,0.02207,0.04446
2020,Schleswig-Holstein,Germany,0.72968,781,1027,0.70250,0.75686
2020,Schleswig-Holstein,Southern Asia,0.00483,37,1027,0.00059,0.00907
2020,Schleswig-Holstein,Western Asia,0.02582,165,1027,0.01611,0.03552
2020,Schleswig-Holstein,Eastern Europe,0.01100,44,1027,0.00462,0.01738
2020,Hamburg,Germany,0.70892,408,555,0.67109,0.74674
2020,Hamburg,Southern Asia,0.02069,31,555,0.00884,0.03254
2020,Hamburg,Western Asia,0.03764,76,555,0.02179,0.05349
2020,Hamburg,Eastern Europe,0.02234,40,555,0.01003,0.03464
2020,Lower Saxony,Germany,0.72531,2001,2885,0.70902,0.74160
2020,Lower Saxony,Southern Asia,0.00997,64,2885,0.00634,0.01359
2020,Lower Saxony,Southern Europe,0.00583,57,2885,0.00306,0.00861
2020,Lower Saxony,Central Asia,0.02154,50,2885,0.01624,0.02684
2020,Lower Saxony,Western Asia,0.03825,460,2885,0.03125,0.04524
2020,Lower Saxony,Eastern Europe,0.02954,218,2885,0.02336,0.03572
2020,Lower Saxony,Sub-Saharan Africa,0.00214,35,2885,0.00045,0.00382
2020,Bremen,Germany,0.73342,151,243,0.67771,0.78913
2020,Bremen,Western Asia,0.03102,92,243,0.00918,0.05287
2020,North Rhine-Westphalia,Germany,0.69139,4060,6630,0.68027,0.70251
2020,North Rhine-Westphalia,Northern Africa,0.00218,38,6630,0.00106,0.00331
2020,North Rhine-Westphalia,Southern Asia,0.00959,188,6630,0.00724,0.01193
2020,North Rhine-Westphalia,Southern Europe,0.03282,269,6630,0.02853,0.03711
2020,North Rhine-Westphalia,Central Asia,0.01532,121,6630,0.01237,0.01828
2020,North Rhine-Westphalia,Western Asia,0.03708,1100,6630,0.03253,0.04163
2020,North Rhine-Westphalia,Eastern Europe,0.03362,588,6630,0.02929,0.03796
2020,North Rhine-Westphalia,Western Europe,0.01115,52,6630,0.00862,0.01367
2020,North Rhine-Westphalia,Sub-Saharan Africa,0.00730,181,6630,0.00525,0.00935
2020,North Rhine-Westphalia,Latin America and the Caribbean,0.00420,33,6630,0.00265,0.00576
2020,Hesse,Germany,0.70802,1347,2029,0.68823,0.72781
2020,Hesse,Southern Asia,0.01468,97,2029,0.00944,0.01991
2020,Hesse,Southern Europe,0.01391,73,2029,0.00881,0.01901
2020,Hesse,Western Asia,0.02199,273,2029,0.01561,0.02838
2020,Hesse,Eastern Europe,0.02806,174,2029,0.02087,0.03525
2020,Hesse,Sub-Saharan Africa,0.00727,65,2029,0.00357,0.01097
2020,"Rhineland-Palatinate, Saarland",Germany,0.71113,1042,1522,0.68835,0.73391
2020,"Rhineland-Palatinate, Saarland",Southern Europe,0.03544,76,1522,0.02614,0.04473
2020,"Rhineland-Palatinate, Saarland",Central Asia,0.02239,31,1522,0.01496,0.02983
2020,"Rhineland-Palatinate, Saarland",Western Asia,0.02125,231,1522,0.01400,0.02850
2020,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03574,142,1522,0.02641,0.04507
2020,Baden-Wuerttemberg,Germany,0.67972,2182,3177,0.66349,0.69595
2020,Baden-Wuerttemberg,Southern Asia,0.00399,64,3177,0.00180,0.00619
2020,Baden-Wuerttemberg,Southern Europe,0.04610,187,3177,0.03881,0.05340
2020,Baden-Wuerttemberg,Central Asia,0.00648,35,3177,0.00369,0.00927
2020,Baden-Wuerttemberg,Western Asia,0.01599,361,3177,0.01163,0.02035
2020,Baden-Wuerttemberg,Eastern Europe,0.04598,306,3177,0.03870,0.05327
2020,Baden-Wuerttemberg,Sub-Saharan Africa,0.00655,42,3177,0.00374,0.00935
2020,Bavaria,Germany,0.69944,3134,4403,0.68590,0.71298
2020,Bavaria,Southern Asia,0.00641,67,4403,0.00406,0.00877
2020,Bavaria,Southern Europe,0.03390,228,4403,0.02856,0.03925
2020,Bavaria,Central Asia,0.00864,66,4403,0.00591,0.01138
2020,Bavaria,Western Asia,0.01237,320,4403,0.00910,0.01563
2020,Bavaria,Eastern Europe,0.03887,437,4403,0.03316,0.04458
2020,Bavaria,Western Europe,0.01864,61,4403,0.01465,0.02264
2020,Bavaria,Sub-Saharan Africa,0.00489,55,4403,0.00283,0.00695
2020,Bavaria,Latin America and the Caribbean,0.00456,35,4403,0.00257,0.00655
2020,Berlin,Germany,0.74713,848,1314,0.72362,0.77064
2020,Berlin,Southern Asia,0.00270,59,1314,-0.00011,0.00551
2020,Berlin,Southern Europe,0.01799,48,1314,0.01080,0.02518
2020,Berlin,Western Asia,0.02356,166,1314,0.01535,0.03176
2020,Berlin,Eastern Europe,0.02225,105,1314,0.01427,0.03023
2020,Berlin,Sub-Saharan Africa,0.00298,45,1314,0.00003,0.00593
2020,Berlin,Latin America and the Caribbean,0.01037,43,1314,0.00489,0.01585
2020,Brandenburg,Germany,0.82643,968,1105,0.80409,0.84877
2020,Brandenburg,Western Asia,0.00925,74,1105,0.00360,0.01489
2020,Brandenburg,Eastern Europe,0.01317,63,1105,0.00645,0.01990
2020,Mecklenburg-Western Pomerania,Germany,0.82857,474,474,0.79460,0.86253
2020,Saxony,Germany,0.82979,1474,1615,0.81145,0.84812
2020,Saxony,Western Asia,0.00398,85,1615,0.00091,0.00705
2020,Saxony,Eastern Europe,0.01060,56,1615,0.00560,0.01560
2020,Saxony-Anhalt,Germany,0.81360,840,951,0.78884,0.83837
2020,Saxony-Anhalt,Western Asia,0.00962,76,951,0.00341,0.01583
2020,Saxony-Anhalt,Eastern Europe,0.01156,35,951,0.00476,0.01835
2020,Thuringa,Germany,0.79733,821,938,0.77159,0.82307
2020,Thuringa,Western Asia,0.00645,56,938,0.00133,0.01158
2020,Thuringa,Eastern Europe,0.02994,61,938,0.01903,0.04085
2021,Schleswig-Holstein,Germany,0.71467,621,797,0.68330,0.74604
2021,Schleswig-Holstein,Western Asia,0.02117,145,797,0.01117,0.03117
2021,Schleswig-Holstein,Eastern Europe,0.01235,31,797,0.00468,0.02003
2021,Hamburg,Germany,0.69717,308,395,0.65180,0.74254
2021,Hamburg,Western Asia,0.03708,55,395,0.01842,0.05574
2021,Hamburg,Eastern Europe,0.03206,32,395,0.01466,0.04945
2021,Lower Saxony,Germany,0.71089,1440,1853,0.69025,0.73154
2021,Lower Saxony,Central Asia,0.02773,33,1853,0.02025,0.03520
2021,Lower Saxony,Western Asia,0.03339,288,1853,0.02521,0.04157
2021,Lower Saxony,Eastern Europe,0.02426,92,1853,0.01725,0.03127
2021,Bremen,Germany,0.81038,97,129,0.74246,0.87829
2021,Bremen,Western Asia,0.03276,32,129,0.00192,0.06360
2021,North Rhine-Westphalia,Germany,0.68822,2831,4260,0.67431,0.70213
2021,North Rhine-Westphalia,Southern Asia,0.00847,106,4260,0.00572,0.01123
2021,North Rhine-Westphalia,Southern Europe,0.03555,135,4260,0.02998,0.04111
2021,North Rhine-Westphalia,Central Asia,0.01468,57,4260,0.01107,0.01829
2021,North Rhine-Westphalia,Western Asia,0.03171,716,4260,0.02644,0.03697
2021,North Rhine-Westphalia,Eastern Europe,0.03701,304,4260,0.03134,0.04268
2021,North Rhine-Westphalia,Western Europe,0.01105,34,4260,0.00791,0.01418
2021,North Rhine-Westphalia,Sub-Saharan Africa,0.00643,77,4260,0.00403,0.00883
2021,Hesse,Germany,0.71331,877,1279,0.68852,0.73811
2021,Hesse,Southern Asia,0.01867,78,1279,0.01125,0.02610
2021,Hesse,Western Asia,0.02794,211,1279,0.01890,0.03697
2021,Hesse,Eastern Europe,0.03336,72,1279,0.02351,0.04320
2021,Hesse,Sub-Saharan Africa,0.00248,41,1279,-0.00025,0.00520
2021,"Rhineland-Palatinate, Saarland",Germany,0.72230,697,979,0.69423,0.75037
2021,"Rhineland-Palatinate, Saarland",Southern Europe,0.03176,39,979,0.02077,0.04274
2021,"Rhineland-Palatinate, Saarland",Western Asia,0.02633,174,979,0.01630,0.03637
2021,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03858,69,979,0.02651,0.05065
2021,Baden-Wuerttemberg,Germany,0.66687,1564,2122,0.64681,0.68693
2021,Baden-Wuerttemberg,Southern Asia,0.00421,39,2122,0.00145,0.00696
2021,Baden-Wuerttemberg,Southern Europe,0.04985,107,2122,0.04059,0.05911
2021,Baden-Wuerttemberg,Western Asia,0.01912,239,2122,0.01329,0.02495
2021,Baden-Wuerttemberg,Eastern Europe,0.05615,173,2122,0.04636,0.06595
2021,Bavaria,Germany,0.68154,2197,2879,0.66452,0.69856
2021,Bavaria,Southern Asia,0.00572,34,2879,0.00296,0.00847
2021,Bavaria,Southern Europe,0.03997,96,2879,0.03281,0.04713
2021,Bavaria,Central Asia,0.00955,44,2879,0.00600,0.01310
2021,Bavaria,Western Asia,0.01427,191,2879,0.00994,0.01860
2021,Bavaria,Eastern Europe,0.04540,228,2879,0.03780,0.05301
2021,Bavaria,Western Europe,0.01751,43,2879,0.01272,0.02230
2021,Bavaria,Sub-Saharan Africa,0.00797,46,2879,0.00472,0.01122
2021,Berlin,Germany,0.70224,621,822,0.67096,0.73352
