year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2010,higher vocational,Laendlicher Raum,636,6.079895472633107,5.994349100248033,6.165441845018182,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2010,higher education,Staedtischer Raum,3893,6.922900153084321,6.891599639909845,6.954200666258796,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2010,higher education,Laendlicher Raum,1475,6.5549560904442625,6.501819001612607,6.608093179275918,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,in school,Staedtischer Raum,308,8.014130565258078,7.924087205750475,8.104173924765682,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2011,in school,Laendlicher Raum,123,8.199980251119854,8.049951884607244,8.350008617632463,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0
2011,inadequately,Staedtischer Raum,241,5.819343481477933,5.667712488968839,5.970974473987027,5.0,5.0,8.0,0.5,10.0,5.0,4.0,5.0
2011,inadequately,Laendlicher Raum,111,5.651334142532686,5.420647031754491,5.8820212533108815,4.0,5.0,8.0,0.0,10.0,5.0,2.0,5.0
2011,general elemantary,Staedtischer Raum,1670,6.055927363317788,5.998543684546859,6.113311042088717,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2011,general elemantary,Laendlicher Raum,904,6.071845347348195,5.99656594120065,6.14712475349574,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2011,middle vocational,Staedtischer Raum,7502,6.416233628737264,6.390904668434607,6.441562589039921,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,middle vocational,Laendlicher Raum,5060,6.30065626359198,6.269772175741387,6.331540351442573,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,vocational + Abi,Staedtischer Raum,1324,6.908409033602462,6.8520381123559035,6.96477995484902,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2011,vocational + Abi,Laendlicher Raum,513,7.033245651773145,6.942284821642103,7.124206481904187,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2011,higher vocational,Staedtischer Raum,1009,6.339031490795329,6.272362313703543,6.405700667887115,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2011,higher vocational,Laendlicher Raum,689,6.53502719291591,6.4562952003216685,6.613759185510152,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2011,higher education,Staedtischer Raum,4134,6.9547361812890225,6.9238274034692475,6.9856449591087975,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2011,higher education,Laendlicher Raum,1620,6.527985901812954,6.475591090007078,6.580380713618831,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,in school,Staedtischer Raum,316,8.036799157681074,7.949412796295631,8.124185519066517,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2012,in school,Laendlicher Raum,134,8.066359624378997,7.910371519070102,8.222347729687892,7.996377081829079,8.0,9.0,6.490942704572698,10.0,8.0,7.0,8.0
2012,inadequately,Staedtischer Raum,245,5.94629550257277,5.7846412399313225,6.107949765214218,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2012,inadequately,Laendlicher Raum,120,5.800725463714053,5.5596102271711345,6.041840700256971,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2012,general elemantary,Staedtischer Raum,1758,6.234050494239307,6.179939506922241,6.288161481556373,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2012,general elemantary,Laendlicher Raum,999,6.3485357787581345,6.280267172472568,6.416804385043701,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2012,middle vocational,Staedtischer Raum,7598,6.435268164840307,6.410197635682899,6.460338693997715,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,middle vocational,Laendlicher Raum,5300,6.389116845307823,6.3592024532979865,6.41903123731766,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,vocational + Abi,Staedtischer Raum,1340,6.903962387828328,6.851477761634045,6.9564470140226105,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2012,vocational + Abi,Laendlicher Raum,530,7.043361421162305,6.959966467321526,7.126756375003084,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2012,higher vocational,Staedtischer Raum,1023,6.511150475147639,6.449013540093342,6.573287410201936,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,higher vocational,Laendlicher Raum,716,6.4550218300885565,6.376188481293681,6.533855178883432,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,higher education,Staedtischer Raum,4219,7.059140381485639,7.028940185501534,7.089340577469744,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2012,higher education,Laendlicher Raum,1698,6.643975967807385,6.595458510277362,6.692493425337407,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,in school,Staedtischer Raum,439,8.163307036130199,8.08781856538616,8.238795506874238,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0
2013,in school,Laendlicher Raum,175,8.213423840476672,8.081425436174015,8.345422244779328,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0
2013,inadequately,Staedtischer Raum,451,5.918678572246891,5.798433539286063,6.038923605207718,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2013,inadequately,Laendlicher Raum,178,6.191804233359169,6.013511185427383,6.370097281290954,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2013,general elemantary,Staedtischer Raum,2500,6.3885706163354214,6.341285267448785,6.435855965222058,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,general elemantary,Laendlicher Raum,1192,6.171443247186512,6.101675463646061,6.241211030726963,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2013,middle vocational,Staedtischer Raum,8579,6.464033676851952,6.440395539159139,6.487671814544765,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,middle vocational,Laendlicher Raum,5563,6.40028523194727,6.370987626365876,6.429582837528663,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,vocational + Abi,Staedtischer Raum,1728,6.86821198056907,6.818574262052371,6.917849699085769,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2013,vocational + Abi,Laendlicher Raum,635,7.1743997223118745,7.095834504821109,7.25296493980264,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2013,higher vocational,Staedtischer Raum,1036,6.577662932342713,6.5142027773579665,6.64112308732746,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,higher vocational,Laendlicher Raum,690,6.550053495005165,6.476875309621056,6.623231680389274,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2013,higher education,Staedtischer Raum,4998,7.05564305396544,7.027667550457097,7.083618557473783,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2013,higher education,Laendlicher Raum,1858,6.651429605382235,6.603427593647119,6.699431617117352,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,in school,Staedtischer Raum,294,7.96823359967584,7.870255516035859,8.066211683315823,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0
2014,in school,Laendlicher Raum,153,8.208487397507534,8.076791026037842,8.340183768977226,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0
2014,inadequately,Staedtischer Raum,355,5.802232922327257,5.662298709568297,5.942167135086217,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2014,inadequately,Laendlicher Raum,148,5.3328497831916035,5.115688216084659,5.550011350298548,3.0,5.0,8.0,0.0,10.0,5.0,4.0,6.0
2014,general elemantary,Staedtischer Raum,2066,6.390067768323345,6.340139871326832,6.439995665319858,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2014,general elemantary,Laendlicher Raum,1041,6.324649251064128,6.252809807247992,6.396488694880263,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2014,middle vocational,Staedtischer Raum,7567,6.443381287260453,6.418390906461018,6.468371668059889,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,middle vocational,Laendlicher Raum,4954,6.3766337553404595,6.345529330178717,6.407738180502202,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,vocational + Abi,Staedtischer Raum,1482,6.907721239035066,6.85664162120333,6.958800856866802,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2014,vocational + Abi,Laendlicher Raum,567,7.309023650707394,7.233024513836771,7.385022787578016,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2014,higher vocational,Staedtischer Raum,946,6.454732821115304,6.388205509856122,6.521260132374485,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,higher vocational,Laendlicher Raum,648,6.517821074546704,6.442581897086823,6.593060252006584,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2014,higher education,Staedtischer Raum,4507,6.972252357685341,6.942801648456077,7.001703066914605,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2014,higher education,Laendlicher Raum,1712,6.8155280821457085,6.767252188358591,6.863803975932826,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2015,in school,Staedtischer Raum,231,8.101273112520017,8.004991446215152,8.197554778824882,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2015,in school,Laendlicher Raum,118,8.085045242176857,7.948661827456419,8.221428656897295,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2015,inadequately,Staedtischer Raum,278,5.400667541457393,5.248613362289985,5.552721720624801,3.0219576151157876,5.0,8.0,0.0,10.0,5.0,4.0,5.0
2015,inadequately,Laendlicher Raum,131,6.255171908400427,6.05147231087211,6.458871505928744,4.0,6.0,8.0,1.0,10.0,6.0,5.0,7.0
2015,general elemantary,Staedtischer Raum,1748,6.340173583216647,6.284821536467316,6.395525629965977,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995
2015,general elemantary,Laendlicher Raum,918,6.280199890147474,6.2078100542685375,6.35258972602641,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2015,middle vocational,Staedtischer Raum,6966,6.450527530604294,6.424658582636677,6.476396478571911,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,middle vocational,Laendlicher Raum,4661,6.362354204239155,6.330190241462084,6.394518167016226,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,vocational + Abi,Staedtischer Raum,1411,6.9780516335595895,6.926833014672499,7.02927025244668,6.0,7.0,8.0,3.0,10.0,7.0,6.974999999999994,7.0
2015,vocational + Abi,Laendlicher Raum,538,7.131930865411414,7.049404619647045,7.214457111175784,6.0,7.0,8.055261765630922,2.917107351553617,10.0,7.0,6.0,7.0
2015,higher vocational,Staedtischer Raum,908,6.46314759741891,6.396867866976199,6.5294273278616215,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,higher vocational,Laendlicher Raum,616,6.390773486336308,6.307623743495575,6.473923229177042,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2015,higher education,Staedtischer Raum,4213,6.999303356985197,6.96957175393112,7.029034960039274,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2015,higher education,Laendlicher Raum,1651,6.752800041333975,6.705716749222785,6.799883333445165,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,in school,Staedtischer Raum,257,8.266784018156086,8.156808299814843,8.376759736497329,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0
2016,in school,Laendlicher Raum,95,8.477343958421212,8.331822616995463,8.62286529984696,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0
2016,inadequately,Staedtischer Raum,970,6.056725754213295,5.982465880057131,6.130985628369459,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0
2016,inadequately,Laendlicher Raum,452,6.595821636786161,6.474754667948537,6.716888605623784,5.0,7.0,9.0,0.0,10.0,7.0,6.0,8.0
2016,general elemantary,Staedtischer Raum,2061,6.374058604809315,6.323925888665946,6.424191320952684,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2016,general elemantary,Laendlicher Raum,1054,6.252830705710971,6.18217758100655,6.323483830415392,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2016,middle vocational,Staedtischer Raum,6936,6.442680573334653,6.4170141526802675,6.468346993989038,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,middle vocational,Laendlicher Raum,4543,6.381670377768524,6.350010143410762,6.413330612126286,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,vocational + Abi,Staedtischer Raum,1516,7.022253903208185,6.9723439717722275,7.072163834644142,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2016,vocational + Abi,Laendlicher Raum,566,6.989905854282779,6.91142717960444,7.068384528961118,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2016,higher vocational,Staedtischer Raum,825,6.558047642884743,6.4883564509508,6.627738834818686,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,higher vocational,Laendlicher Raum,576,6.430033825266067,6.352394993921013,6.5076726566111205,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2016,higher education,Staedtischer Raum,4636,6.985375025920167,6.957545103421593,7.013204948418741,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2016,higher education,Laendlicher Raum,1819,6.744562433144809,6.699121193605364,6.7900036726842545,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2017,in school,Staedtischer Raum,293,7.9011207834739015,7.80128173582404,8.000959831123762,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2017,in school,Laendlicher Raum,121,8.073728549308353,7.918337336111736,8.229119762504968,7.0,9.0,9.0,4.0,10.0,9.0,9.0,10.0
2017,inadequately,Staedtischer Raum,1269,5.987163694538206,5.917508872461298,6.056818516615115,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2017,inadequately,Laendlicher Raum,592,6.52440640728241,6.430079571252001,6.618733243312819,5.0,7.0,8.0,0.5,10.0,7.0,6.0,8.0
2017,general elemantary,Staedtischer Raum,2269,6.387543678555535,6.3394816905576175,6.435605666553453,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,general elemantary,Laendlicher Raum,1253,6.1269138320185945,6.061198475392715,6.192629188644474,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2017,middle vocational,Staedtischer Raum,7645,6.391903902643437,6.367594213261015,6.41621359202586,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,middle vocational,Laendlicher Raum,5030,6.293187542660714,6.262249397942786,6.3241256873786424,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,vocational + Abi,Staedtischer Raum,1651,6.793047650858511,6.743333251994596,6.842762049722426,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2017,vocational + Abi,Laendlicher Raum,650,7.051914714441555,6.975142047942683,7.128687380940427,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2017,higher vocational,Staedtischer Raum,890,6.4130680819563874,6.343364572422773,6.4827715914900015,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,higher vocational,Laendlicher Raum,643,6.4791027597602495,6.4006324970308945,6.5575730224896045,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2017,higher education,Staedtischer Raum,5214,7.05771491415641,7.031211423867702,7.084218404445118,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2017,higher education,Laendlicher Raum,2014,6.7921102812666065,6.748530354583647,6.8356902079495665,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,in school,Staedtischer Raum,256,8.081771179630746,7.973621337969199,8.189921021292292,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2018,in school,Laendlicher Raum,91,8.197893330864412,8.05155104745722,8.344235614271604,7.369104024646316,8.0,10.0,4.0,10.0,8.0,7.0,8.0
2018,inadequately,Staedtischer Raum,1249,5.934484726154622,5.866032202984,6.002937249325244,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2018,inadequately,Laendlicher Raum,511,6.2851640733884375,6.174043354867419,6.396284791909456,5.0,6.445838815936004,8.0,0.5,10.0,6.0,4.0,7.0
2018,general elemantary,Staedtischer Raum,2210,6.421469879543737,6.373243334494495,6.4696964245929784,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2018,general elemantary,Laendlicher Raum,1200,6.316847471936935,6.250542785585588,6.383152158288282,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2018,middle vocational,Staedtischer Raum,7350,6.36648951436938,6.3413758196170935,6.391603209121666,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,middle vocational,Laendlicher Raum,4763,6.320013474287464,6.2897645823564154,6.350262366218512,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,vocational + Abi,Staedtischer Raum,1571,6.763533020477938,6.7112985272615555,6.815767513694321,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,vocational + Abi,Laendlicher Raum,640,6.957808107206449,6.880238781832218,7.03537743258068,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2018,higher vocational,Staedtischer Raum,837,6.361939305603392,6.2885349177196685,6.435343693487115,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,higher vocational,Laendlicher Raum,613,6.333550573899708,6.248736871343851,6.418364276455565,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2018,higher education,Staedtischer Raum,5054,6.94080545096275,6.9139181865834844,6.967692715342015,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2018,higher education,Laendlicher Raum,1898,6.681769774175724,6.63692260274485,6.726616945606597,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,in school,Staedtischer Raum,248,8.054273270776715,7.930550139330286,8.177996402223144,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0
2019,in school,Laendlicher Raum,87,8.502825177655712,8.342272405202884,8.66337795010854,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0
2019,inadequately,Staedtischer Raum,1158,6.093585206633321,6.019779690397602,6.16739072286904,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0
2019,inadequately,Laendlicher Raum,491,6.308988013026565,6.209061428468195,6.408914597584935,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0
2019,general elemantary,Staedtischer Raum,1952,6.399699699178106,6.349061168869456,6.450338229486755,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2019,general elemantary,Laendlicher Raum,1097,6.407589110654145,6.341285975376191,6.473892245932099,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2019,middle vocational,Staedtischer Raum,6978,6.432535813477434,6.406652463599739,6.4584191633551296,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,middle vocational,Laendlicher Raum,4453,6.391146382617947,6.359897812226861,6.422394953009033,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,vocational + Abi,Staedtischer Raum,1576,6.7806730086479385,6.727299120338084,6.834046896957793,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,vocational + Abi,Laendlicher Raum,622,6.8859710412084745,6.804819011399077,6.9671230710178715,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2019,higher vocational,Staedtischer Raum,948,6.542784484897201,6.478149896575306,6.607419073219096,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,higher vocational,Laendlicher Raum,692,6.598363764548483,6.518966412222601,6.677761116874366,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2019,higher education,Staedtischer Raum,5365,7.138841010237367,7.1139204242959515,7.163761596178782,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2019,higher education,Laendlicher Raum,2032,6.7534214203222955,6.7089917694685575,6.797851071176034,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,in school,Staedtischer Raum,268,8.39560304129885,8.309176649596488,8.482029433001212,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0
2020,in school,Laendlicher Raum,95,8.05670888592846,7.946233908184011,8.167183863672909,7.0,8.0,9.0,4.0,10.0,8.0,7.0,9.0
2020,inadequately,Staedtischer Raum,1326,6.375300525232948,6.303571192141684,6.447029858324212,4.0,7.0,9.0,0.0,10.0,7.0,6.0,8.0
2020,inadequately,Laendlicher Raum,484,6.3919632051243225,6.273512141919479,6.510414268329166,5.0,7.0,8.0,0.5,10.0,7.0,6.0,9.0
2020,general elemantary,Staedtischer Raum,2148,6.3754749132774515,6.3263919971831095,6.4245578293717935,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2020,general elemantary,Laendlicher Raum,1072,6.1832203689450225,6.1146462317503865,6.2517945061396585,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2020,middle vocational,Staedtischer Raum,7054,6.451278697413965,6.425584283238418,6.476973111589512,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,middle vocational,Laendlicher Raum,4297,6.361681007687443,6.329173954302809,6.394188061072076,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,vocational + Abi,Staedtischer Raum,1708,6.893166763412703,6.846602816116912,6.939730710708494,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2020,vocational + Abi,Laendlicher Raum,652,6.860091250480765,6.78408678519765,6.936095715763879,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2020,higher vocational,Staedtischer Raum,848,6.554305407336366,6.482654156563895,6.625956658108836,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,higher vocational,Laendlicher Raum,617,6.601025590896336,6.521944161199282,6.680107020593391,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2020,higher education,Staedtischer Raum,5726,7.021341284224547,6.9965726264171195,7.046109942031974,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2020,higher education,Laendlicher Raum,2021,6.747225793729871,6.703982845678453,6.7904687417812895,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2021,in school,Staedtischer Raum,144,8.379386704053033,8.271372731265584,8.487400676840481,8.0,8.0,9.0,6.5,10.0,8.0,7.0,8.0
2021,in school,Laendlicher Raum,55,8.129369818617258,7.961214040813128,8.297525596421387,7.0,8.0,9.0,4.0,10.0,8.0,7.0,9.0
2021,inadequately,Staedtischer Raum,801,6.655392775646522,6.566368477267074,6.744417074025971,5.0,7.0,8.0,0.5,10.0,7.0,6.0,8.0
2021,inadequately,Laendlicher Raum,223,5.798206119918732,5.618982205657606,5.977430034179858,3.0,5.0,9.0,0.0,10.0,5.0,2.0,7.0
2021,general elemantary,Staedtischer Raum,1194,6.4406118667743195,6.376848931426425,6.504374802122214,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2021,general elemantary,Laendlicher Raum,629,6.641564603572802,6.557049915095889,6.726079292049715,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995
2021,middle vocational,Staedtischer Raum,4571,6.720166227442669,6.690480939166732,6.749851515718606,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,middle vocational,Laendlicher Raum,2821,6.652895781038099,6.614954638704032,6.690836923372166,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2021,vocational + Abi,Staedtischer Raum,1170,7.06336763070364,7.011676135309478,7.115059126097802,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2021,vocational + Abi,Laendlicher Raum,426,7.118161549299055,7.030735403858113,7.205587694739997,6.5983742668580305,7.0,8.0,4.495935667145076,10.0,7.0,6.0,7.0
2021,higher vocational,Staedtischer Raum,588,6.795046574848128,6.722192868150113,6.867900281546143,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2021,higher vocational,Laendlicher Raum,416,6.8738641238609235,6.775382172749527,6.97234607497232,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2021,higher education,Staedtischer Raum,4203,7.339483584274148,7.312825348725252,7.366141819823043,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0
2021,higher education,Laendlicher Raum,1499,7.118746081822831,7.072277474011195,7.165214689634467,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
