year,bula_h,rentown,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Lower Saxony,Owner,No,0.96359,816,849,0.95098,0.97619
2011,Lower Saxony,Tenant,No,0.97705,650,650,0.96553,0.98857
2011,Bremen,Owner,No,0.92147,36,36,0.83235,1.01059
2011,Bremen,Tenant,No,0.94453,80,80,0.89405,0.99500
2011,North Rhine-Westphalia,Owner,Yes,0.03782,50,1463,0.02804,0.04760
2011,North Rhine-Westphalia,Owner,No,0.96218,1413,1463,0.95240,0.97196
2011,North Rhine-Westphalia,Tenant,Yes,0.04058,58,1832,0.03154,0.04962
2011,North Rhine-Westphalia,Tenant,No,0.95942,1774,1832,0.95038,0.96846
2011,Hesse,Owner,No,0.98170,542,542,0.97041,0.99300
2011,Hesse,Tenant,No,0.96648,586,586,0.95189,0.98106
2011,"Rhineland-Palatinate, Saarland",Owner,No,0.97388,523,523,0.96020,0.98756
2011,"Rhineland-Palatinate, Saarland",Tenant,No,0.96775,394,394,0.95028,0.98521
2011,Baden-Wuerttemberg,Owner,Yes,0.04545,38,1083,0.03304,0.05786
2011,Baden-Wuerttemberg,Owner,No,0.95455,1045,1083,0.94214,0.96696
2011,Baden-Wuerttemberg,Tenant,No,0.96534,896,896,0.95335,0.97732
2011,Bavaria,Owner,Yes,0.04682,51,1363,0.03560,0.05804
2011,Bavaria,Owner,No,0.95318,1312,1363,0.94196,0.96440
2011,Bavaria,Tenant,Yes,0.02146,32,1212,0.01330,0.02962
2011,Bavaria,Tenant,No,0.97854,1180,1212,0.97038,0.98670
2011,Berlin,Owner,No,0.93843,117,117,0.89469,0.98217
2011,Berlin,Tenant,No,0.95572,531,531,0.93821,0.97324
2011,Brandenburg,Owner,No,0.97366,275,275,0.95469,0.99262
2011,Brandenburg,Tenant,No,0.93653,371,371,0.91169,0.96138
2011,Mecklenburg-Western Pomerania,Owner,No,0.98155,141,141,0.95925,1.00384
2011,Mecklenburg-Western Pomerania,Tenant,No,0.95967,253,253,0.93537,0.98396
2011,Saxony,Owner,No,0.97568,362,362,0.95978,0.99157
2011,Saxony,Tenant,No,0.96518,664,664,0.95122,0.97913
2011,Saxony-Anhalt,Owner,No,0.95460,264,264,0.92944,0.97976
2011,Saxony-Anhalt,Tenant,No,0.96191,365,365,0.94225,0.98158
2011,Thuringa,Owner,No,0.94287,272,272,0.91524,0.97050
2011,Thuringa,Tenant,No,0.93414,346,346,0.90797,0.96032
2012,Schleswig-Holstein,Owner,No,0.94928,270,270,0.92306,0.97550
2012,Schleswig-Holstein,Tenant,No,0.96113,305,305,0.93940,0.98286
2012,Hamburg,Owner,No,0.94345,68,68,0.88814,0.99876
2012,Hamburg,Tenant,No,0.97353,193,193,0.95083,0.99624
2012,Lower Saxony,Owner,Yes,0.04500,34,821,0.03081,0.05919
2012,Lower Saxony,Owner,No,0.95500,787,821,0.94081,0.96919
2012,Lower Saxony,Tenant,No,0.97875,641,641,0.96757,0.98992
2012,Bremen,Owner,No,0.95171,42,42,0.88608,1.01733
2012,Bremen,Tenant,No,0.95715,77,77,0.91162,1.00268
2012,North Rhine-Westphalia,Owner,Yes,0.03210,37,1443,0.02301,0.04120
2012,North Rhine-Westphalia,Owner,No,0.96790,1406,1443,0.95880,0.97699
2012,North Rhine-Westphalia,Tenant,Yes,0.03686,53,1763,0.02806,0.04566
2012,North Rhine-Westphalia,Tenant,No,0.96314,1710,1763,0.95434,0.97194
2012,Hesse,Owner,No,0.95536,551,551,0.93810,0.97262
2012,Hesse,Tenant,No,0.95435,550,550,0.93688,0.97181
2012,"Rhineland-Palatinate, Saarland",Owner,No,0.97226,496,496,0.95779,0.98673
2012,"Rhineland-Palatinate, Saarland",Tenant,No,0.95600,408,408,0.93607,0.97592
2012,Baden-Wuerttemberg,Owner,Yes,0.04440,34,1055,0.03197,0.05684
2012,Baden-Wuerttemberg,Owner,No,0.95560,1021,1055,0.94316,0.96803
2012,Baden-Wuerttemberg,Tenant,No,0.97411,832,832,0.96331,0.98491
2012,Bavaria,Owner,Yes,0.05398,47,1328,0.04182,0.06614
2012,Bavaria,Owner,No,0.94602,1281,1328,0.93386,0.95818
2012,Bavaria,Tenant,Yes,0.02899,36,1204,0.01951,0.03847
2012,Bavaria,Tenant,No,0.97101,1168,1204,0.96153,0.98049
2012,Berlin,Owner,No,0.93265,123,123,0.88818,0.97713
2012,Berlin,Tenant,No,0.95422,548,548,0.93671,0.97174
2012,Brandenburg,Owner,No,0.98320,284,284,0.96823,0.99818
2012,Brandenburg,Tenant,No,0.93519,352,352,0.90943,0.96094
2012,Mecklenburg-Western Pomerania,Owner,No,0.97987,128,128,0.95544,1.00429
2012,Mecklenburg-Western Pomerania,Tenant,No,0.95861,260,260,0.93435,0.98287
2012,Saxony,Owner,No,0.96871,362,362,0.95075,0.98667
2012,Saxony,Tenant,No,0.95563,673,673,0.94006,0.97120
2012,Saxony-Anhalt,Owner,No,0.94456,251,251,0.91619,0.97292
2012,Saxony-Anhalt,Tenant,No,0.92187,344,344,0.89347,0.95027
2012,Thuringa,Owner,No,0.95357,265,265,0.92818,0.97895
2012,Thuringa,Tenant,No,0.91711,341,341,0.88781,0.94642
2013,Schleswig-Holstein,Owner,No,0.95823,263,263,0.93400,0.98245
2013,Schleswig-Holstein,Tenant,No,0.95432,353,353,0.93251,0.97614
2013,Hamburg,Owner,No,0.98460,75,75,0.95655,1.01266
2013,Hamburg,Tenant,No,0.96660,249,249,0.94424,0.98896
2013,Lower Saxony,Owner,Yes,0.06317,42,820,0.04651,0.07983
2013,Lower Saxony,Owner,No,0.93683,778,820,0.92017,0.95349
2013,Lower Saxony,Tenant,No,0.97174,779,779,0.96010,0.98339
2013,Bremen,Owner,No,0.95021,44,44,0.88520,1.01522
2013,Bremen,Tenant,No,0.99384,96,96,0.97810,1.00958
2013,North Rhine-Westphalia,Owner,Yes,0.03504,47,1505,0.02575,0.04434
2013,North Rhine-Westphalia,Owner,No,0.96496,1458,1505,0.95566,0.97425
2013,North Rhine-Westphalia,Tenant,Yes,0.03742,71,2159,0.02941,0.04542
2013,North Rhine-Westphalia,Tenant,No,0.96258,2088,2159,0.95458,0.97059
2013,Hesse,Owner,No,0.97220,555,555,0.95851,0.98589
2013,Hesse,Tenant,No,0.95715,708,708,0.94222,0.97207
2013,"Rhineland-Palatinate, Saarland",Owner,No,0.95986,530,530,0.94313,0.97658
2013,"Rhineland-Palatinate, Saarland",Tenant,No,0.96911,469,469,0.95344,0.98479
2013,Baden-Wuerttemberg,Owner,Yes,0.05031,34,1089,0.03732,0.06329
2013,Baden-Wuerttemberg,Owner,No,0.94969,1055,1089,0.93671,0.96268
2013,Baden-Wuerttemberg,Tenant,Yes,0.02931,31,1045,0.01907,0.03954
2013,Baden-Wuerttemberg,Tenant,No,0.97069,1014,1045,0.96046,0.98093
2013,Bavaria,Owner,Yes,0.04910,49,1349,0.03757,0.06064
2013,Bavaria,Owner,No,0.95090,1300,1349,0.93936,0.96243
2013,Bavaria,Tenant,Yes,0.04239,47,1498,0.03218,0.05260
2013,Bavaria,Tenant,No,0.95761,1451,1498,0.94740,0.96782
2013,Berlin,Owner,No,0.93683,118,118,0.89275,0.98091
2013,Berlin,Tenant,No,0.98150,629,629,0.97096,0.99204
2013,Brandenburg,Owner,No,0.97507,265,265,0.95627,0.99388
2013,Brandenburg,Tenant,No,0.94654,374,374,0.92371,0.96937
2013,Mecklenburg-Western Pomerania,Owner,No,0.99383,122,122,0.97989,1.00778
2013,Mecklenburg-Western Pomerania,Tenant,No,0.97293,253,253,0.95290,0.99297
2013,Saxony,Owner,No,0.95742,347,347,0.93614,0.97869
2013,Saxony,Tenant,No,0.94955,662,662,0.93286,0.96623
2013,Saxony-Anhalt,Owner,No,0.90855,239,239,0.87193,0.94517
2013,Saxony-Anhalt,Tenant,No,0.96147,368,368,0.94177,0.98116
2013,Thuringa,Owner,No,0.96080,271,271,0.93766,0.98395
2013,Thuringa,Tenant,No,0.93578,308,308,0.90836,0.96320
2014,Schleswig-Holstein,Owner,No,0.95265,244,244,0.92595,0.97936
2014,Schleswig-Holstein,Tenant,No,0.93902,290,290,0.91143,0.96661
2014,Hamburg,Owner,No,0.91313,69,69,0.84618,0.98007
2014,Hamburg,Tenant,No,0.98043,190,190,0.96068,1.00018
2014,Lower Saxony,Owner,Yes,0.06070,36,767,0.04379,0.07761
2014,Lower Saxony,Owner,No,0.93930,731,767,0.92239,0.95621
2014,Lower Saxony,Tenant,No,0.97204,674,674,0.95958,0.98449
2014,Bremen,Owner,No,0.95387,41,41,0.88887,1.01888
2014,Bremen,Tenant,No,0.95964,78,78,0.91569,1.00360
2014,North Rhine-Westphalia,Owner,Yes,0.03631,46,1373,0.02641,0.04620
2014,North Rhine-Westphalia,Owner,No,0.96369,1327,1373,0.95380,0.97359
2014,North Rhine-Westphalia,Tenant,Yes,0.03809,61,1856,0.02938,0.04680
2014,North Rhine-Westphalia,Tenant,No,0.96191,1795,1856,0.95320,0.97062
2014,Hesse,Owner,No,0.96936,505,505,0.95431,0.98440
2014,Hesse,Tenant,No,0.93965,563,563,0.91996,0.95934
2014,"Rhineland-Palatinate, Saarland",Owner,No,0.96958,474,474,0.95410,0.98506
2014,"Rhineland-Palatinate, Saarland",Tenant,No,0.95980,415,415,0.94088,0.97872
2014,Baden-Wuerttemberg,Owner,Yes,0.05202,36,968,0.03803,0.06602
2014,Baden-Wuerttemberg,Owner,No,0.94798,932,968,0.93398,0.96197
2014,Baden-Wuerttemberg,Tenant,No,0.97374,837,837,0.96290,0.98458
2014,Bavaria,Owner,Yes,0.05016,55,1251,0.03806,0.06226
2014,Bavaria,Owner,No,0.94984,1196,1251,0.93774,0.96194
2014,Bavaria,Tenant,Yes,0.03327,39,1300,0.02352,0.04302
2014,Bavaria,Tenant,No,0.96673,1261,1300,0.95698,0.97648
2014,Berlin,Owner,No,0.95011,105,105,0.90826,0.99195
2014,Berlin,Tenant,No,0.97240,526,526,0.95838,0.98641
2014,Brandenburg,Owner,No,0.97331,245,245,0.95309,0.99353
2014,Brandenburg,Tenant,No,0.94656,340,340,0.92261,0.97050
2014,Mecklenburg-Western Pomerania,Owner,No,0.96984,105,105,0.93698,1.00271
2014,Mecklenburg-Western Pomerania,Tenant,No,0.95869,234,234,0.93313,0.98424
2014,Saxony,Owner,No,0.96057,312,312,0.93894,0.98220
2014,Saxony,Tenant,No,0.94923,596,596,0.93159,0.96687
2014,Saxony-Anhalt,Owner,No,0.93509,224,224,0.90275,0.96742
2014,Saxony-Anhalt,Tenant,No,0.94382,328,328,0.91886,0.96878
2014,Thuringa,Owner,No,0.95851,257,257,0.93408,0.98294
2014,Thuringa,Tenant,No,0.92089,300,300,0.89030,0.95148
2015,Schleswig-Holstein,Owner,No,0.96296,238,238,0.93891,0.98700
2015,Schleswig-Holstein,Tenant,No,0.93914,276,276,0.91088,0.96740
2015,Hamburg,Owner,No,0.87212,69,69,0.79275,0.95150
2015,Hamburg,Tenant,No,0.94773,201,201,0.91689,0.97858
2015,Lower Saxony,Owner,Yes,0.05256,37,747,0.03655,0.06858
2015,Lower Saxony,Owner,No,0.94744,710,747,0.93142,0.96345
2015,Lower Saxony,Tenant,No,0.95779,720,720,0.94309,0.97248
2015,Bremen,Owner,No,0.95077,37,37,0.88009,1.02144
2015,Bremen,Tenant,No,0.99407,76,76,0.97670,1.01145
2015,North Rhine-Westphalia,Owner,Yes,0.03315,42,1299,0.02341,0.04289
2015,North Rhine-Westphalia,Owner,No,0.96685,1257,1299,0.95711,0.97659
2015,North Rhine-Westphalia,Tenant,Yes,0.03055,59,1909,0.02282,0.03827
2015,North Rhine-Westphalia,Tenant,No,0.96945,1850,1909,0.96173,0.97718
2015,Hesse,Owner,No,0.96240,464,464,0.94507,0.97972
2015,Hesse,Tenant,No,0.95237,627,627,0.93568,0.96905
2015,"Rhineland-Palatinate, Saarland",Owner,No,0.94438,445,445,0.92307,0.96570
2015,"Rhineland-Palatinate, Saarland",Tenant,No,0.95962,437,437,0.94114,0.97810
2015,Baden-Wuerttemberg,Owner,No,0.95793,892,892,0.94475,0.97111
2015,Baden-Wuerttemberg,Tenant,No,0.97323,888,888,0.96261,0.98385
2015,Bavaria,Owner,Yes,0.04309,39,1198,0.03159,0.05460
2015,Bavaria,Owner,No,0.95691,1159,1198,0.94540,0.96841
2015,Bavaria,Tenant,Yes,0.03335,34,1388,0.02390,0.04280
2015,Bavaria,Tenant,No,0.96665,1354,1388,0.95720,0.97610
2015,Berlin,Owner,No,0.92194,106,106,0.87062,0.97325
2015,Berlin,Tenant,No,0.96105,521,521,0.94442,0.97768
2015,Brandenburg,Owner,No,0.96367,248,248,0.94034,0.98700
2015,Brandenburg,Tenant,No,0.93430,317,317,0.90699,0.96162
2015,Mecklenburg-Western Pomerania,Owner,No,0.96551,111,111,0.93141,0.99961
2015,Mecklenburg-Western Pomerania,Tenant,No,0.96757,227,227,0.94448,0.99067
2015,Saxony,Owner,No,0.96327,305,305,0.94212,0.98441
2015,Saxony,Tenant,No,0.95669,572,572,0.93999,0.97338
2015,Saxony-Anhalt,Owner,No,0.94244,205,205,0.91048,0.97440
2015,Saxony-Anhalt,Tenant,No,0.94713,314,314,0.92234,0.97192
2015,Thuringa,Owner,No,0.96356,232,232,0.93939,0.98772
2015,Thuringa,Tenant,No,0.97371,327,327,0.95634,0.99108
2016,Schleswig-Holstein,Not included in this version of the questionnaire,No,0.95918,114,114,0.92269,0.99566
2016,Schleswig-Holstein,Owner,No,0.96026,223,223,0.93456,0.98595
2016,Schleswig-Holstein,Tenant,No,0.91838,245,245,0.88403,0.95273
2016,Hamburg,Owner,No,0.93369,69,69,0.87455,0.99283
2016,Hamburg,Tenant,No,0.95423,183,183,0.92387,0.98460
2016,Lower Saxony,Not included in this version of the questionnaire,No,0.95648,213,213,0.92902,0.98394
2016,Lower Saxony,Owner,Yes,0.06527,37,693,0.04687,0.08368
2016,Lower Saxony,Owner,No,0.93473,656,693,0.91632,0.95313
2016,Lower Saxony,Tenant,No,0.95392,626,626,0.93748,0.97035
2016,Bremen,Owner,No,0.94394,33,33,0.86424,1.02364
2016,Bremen,Tenant,No,0.93510,67,67,0.87566,0.99453
2016,North Rhine-Westphalia,Not included in this version of the questionnaire,Yes,0.05865,46,468,0.03734,0.07996
2016,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.94135,422,468,0.92004,0.96266
2016,North Rhine-Westphalia,Owner,Yes,0.03574,38,1216,0.02530,0.04617
2016,North Rhine-Westphalia,Owner,No,0.96426,1178,1216,0.95383,0.97470
2016,North Rhine-Westphalia,Tenant,Yes,0.03518,64,1691,0.02640,0.04396
2016,North Rhine-Westphalia,Tenant,No,0.96482,1627,1691,0.95604,0.97360
2016,Hesse,Not included in this version of the questionnaire,No,0.93502,134,134,0.89313,0.97691
2016,Hesse,Owner,No,0.95669,413,413,0.93703,0.97634
2016,Hesse,Tenant,No,0.94748,531,531,0.92849,0.96647
2016,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,No,0.95994,177,177,0.93097,0.98891
2016,"Rhineland-Palatinate, Saarland",Owner,No,0.95313,419,419,0.93287,0.97340
2016,"Rhineland-Palatinate, Saarland",Tenant,No,0.95648,390,390,0.93620,0.97675
2016,Baden-Wuerttemberg,Not included in this version of the questionnaire,No,0.97391,223,223,0.95294,0.99488
2016,Baden-Wuerttemberg,Owner,No,0.93352,825,825,0.91651,0.95053
2016,Baden-Wuerttemberg,Tenant,No,0.96812,758,758,0.95560,0.98063
2016,Bavaria,Not included in this version of the questionnaire,No,0.91924,208,208,0.88213,0.95636
2016,Bavaria,Owner,Yes,0.05192,43,1099,0.03880,0.06505
2016,Bavaria,Owner,No,0.94808,1056,1099,0.93495,0.96120
2016,Bavaria,Tenant,Yes,0.03780,36,1200,0.02700,0.04859
2016,Bavaria,Tenant,No,0.96220,1164,1200,0.95141,0.97300
2016,Berlin,Not included in this version of the questionnaire,No,0.92078,54,54,0.84806,0.99349
2016,Berlin,Owner,No,0.96048,101,101,0.92230,0.99867
2016,Berlin,Tenant,No,0.96754,487,487,0.95178,0.98329
2016,Brandenburg,Not included in this version of the questionnaire,No,0.95988,83,83,0.91741,1.00236
2016,Brandenburg,Owner,No,0.97285,242,242,0.95233,0.99337
2016,Brandenburg,Tenant,No,0.95338,290,290,0.92907,0.97769
2016,Mecklenburg-Western Pomerania,Not included in this version of the questionnaire,No,0.86591,41,41,0.76032,0.97151
2016,Mecklenburg-Western Pomerania,Owner,No,0.95618,102,102,0.91625,0.99610
2016,Mecklenburg-Western Pomerania,Tenant,No,0.96557,212,212,0.94096,0.99017
2016,Saxony,Not included in this version of the questionnaire,No,0.92812,97,97,0.87645,0.97979
2016,Saxony,Owner,No,0.96029,289,289,0.93774,0.98284
2016,Saxony,Tenant,Yes,0.05259,32,561,0.03410,0.07108
2016,Saxony,Tenant,No,0.94741,529,561,0.92892,0.96590
2016,Saxony-Anhalt,Not included in this version of the questionnaire,No,0.92944,56,56,0.86177,0.99712
2016,Saxony-Anhalt,Owner,No,0.95790,200,200,0.93000,0.98580
2016,Saxony-Anhalt,Tenant,No,0.96798,289,289,0.94764,0.98831
2016,Thuringa,Not included in this version of the questionnaire,No,0.95596,58,58,0.90270,1.00923
2016,Thuringa,Owner,No,0.96539,231,231,0.94176,0.98901
2016,Thuringa,Tenant,No,0.94621,286,286,0.92001,0.97240
2017,Schleswig-Holstein,Owner,No,0.95217,270,270,0.92667,0.97768
2017,Schleswig-Holstein,Tenant,No,0.94151,387,387,0.91810,0.96492
2017,Hamburg,Owner,No,0.90140,79,79,0.83524,0.96756
2017,Hamburg,Tenant,No,0.97389,232,232,0.95333,0.99446
2017,Lower Saxony,Not included in this version of the questionnaire,No,0.97110,146,146,0.94384,0.99837
2017,Lower Saxony,Owner,Yes,0.07387,46,812,0.05587,0.09187
2017,Lower Saxony,Owner,No,0.92613,766,812,0.90813,0.94413
2017,Lower Saxony,Tenant,Yes,0.03169,34,935,0.02045,0.04292
2017,Lower Saxony,Tenant,No,0.96831,901,935,0.95708,0.97955
2017,Bremen,Owner,No,0.95754,43,43,0.89656,1.01852
2017,Bremen,Tenant,No,0.93290,126,126,0.88904,0.97676
2017,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.95118,251,251,0.92447,0.97789
2017,North Rhine-Westphalia,Owner,Yes,0.04376,52,1402,0.03305,0.05447
2017,North Rhine-Westphalia,Owner,No,0.95624,1350,1402,0.94553,0.96695
2017,North Rhine-Westphalia,Tenant,Yes,0.04505,91,2154,0.03629,0.05381
2017,North Rhine-Westphalia,Tenant,No,0.95495,2063,2154,0.94619,0.96371
2017,Hesse,Not included in this version of the questionnaire,No,0.96118,62,62,0.91271,1.00966
2017,Hesse,Owner,No,0.97102,459,459,0.95566,0.98639
2017,Hesse,Tenant,Yes,0.06321,39,740,0.04566,0.08075
2017,Hesse,Tenant,No,0.93679,701,740,0.91925,0.95434
2017,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,No,0.90062,50,50,0.81686,0.98439
2017,"Rhineland-Palatinate, Saarland",Owner,No,0.95738,442,442,0.93853,0.97623
2017,"Rhineland-Palatinate, Saarland",Tenant,No,0.96719,525,525,0.95194,0.98245
2017,Baden-Wuerttemberg,Not included in this version of the questionnaire,No,0.97134,55,55,0.92684,1.01584
2017,Baden-Wuerttemberg,Owner,No,0.95623,896,896,0.94283,0.96963
2017,Baden-Wuerttemberg,Tenant,Yes,0.03621,34,1026,0.02478,0.04765
2017,Baden-Wuerttemberg,Tenant,No,0.96379,992,1026,0.95235,0.97522
2017,Bavaria,Not included in this version of the questionnaire,No,0.96903,63,63,0.92591,1.01215
2017,Bavaria,Owner,Yes,0.04981,47,1196,0.03747,0.06214
2017,Bavaria,Owner,No,0.95019,1149,1196,0.93786,0.96253
2017,Bavaria,Tenant,Yes,0.03037,50,1493,0.02166,0.03908
2017,Bavaria,Tenant,No,0.96963,1443,1493,0.96092,0.97834
2017,Berlin,Owner,No,0.94551,109,109,0.90271,0.98832
2017,Berlin,Tenant,No,0.94454,572,572,0.92577,0.96332
2017,Brandenburg,Owner,No,0.93453,263,263,0.90457,0.96448
2017,Brandenburg,Tenant,No,0.94508,397,397,0.92264,0.96752
2017,Mecklenburg-Western Pomerania,Owner,No,0.95099,118,118,0.91187,0.99011
2017,Mecklenburg-Western Pomerania,Tenant,No,0.97115,256,256,0.95060,0.99169
2017,Saxony,Owner,No,0.96389,344,344,0.94415,0.98364
2017,Saxony,Tenant,No,0.96099,669,669,0.94631,0.97568
2017,Saxony-Anhalt,Owner,No,0.92907,224,224,0.89537,0.96276
2017,Saxony-Anhalt,Tenant,No,0.95004,366,366,0.92769,0.97239
2017,Thuringa,Owner,No,0.95193,257,257,0.92573,0.97814
2017,Thuringa,Tenant,No,0.95939,344,344,0.93850,0.98028
2018,Schleswig-Holstein,Owner,No,0.95106,255,255,0.92452,0.97759
2018,Schleswig-Holstein,Tenant,No,0.94150,381,381,0.91790,0.96509
2018,Hamburg,Owner,No,0.91341,72,72,0.84799,0.97883
2018,Hamburg,Tenant,No,0.92673,268,268,0.89547,0.95799
2018,Lower Saxony,Owner,Yes,0.06807,34,763,0.05018,0.08595
2018,Lower Saxony,Owner,No,0.93193,729,763,0.91405,0.94982
2018,Lower Saxony,Tenant,Yes,0.04264,45,1037,0.03034,0.05494
2018,Lower Saxony,Tenant,No,0.95736,992,1037,0.94506,0.96966
2018,Bremen,Owner,No,0.99435,51,51,0.97357,1.01513
2018,Bremen,Tenant,No,0.96954,117,117,0.93826,1.00081
2018,North Rhine-Westphalia,Owner,Yes,0.05005,58,1341,0.03838,0.06173
2018,North Rhine-Westphalia,Owner,No,0.94995,1283,1341,0.93827,0.96162
2018,North Rhine-Westphalia,Tenant,Yes,0.04933,123,2424,0.04070,0.05795
2018,North Rhine-Westphalia,Tenant,No,0.95067,2301,2424,0.94205,0.95930
2018,Hesse,Owner,No,0.94502,435,435,0.92358,0.96647
2018,Hesse,Tenant,Yes,0.07114,54,783,0.05312,0.08916
2018,Hesse,Tenant,No,0.92886,729,783,0.91084,0.94688
2018,"Rhineland-Palatinate, Saarland",Owner,No,0.96562,428,428,0.94833,0.98290
2018,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.05703,37,618,0.03873,0.07533
2018,"Rhineland-Palatinate, Saarland",Tenant,No,0.94297,581,618,0.92467,0.96127
2018,Baden-Wuerttemberg,Owner,No,0.96250,848,848,0.94970,0.97529
2018,Baden-Wuerttemberg,Tenant,Yes,0.04406,50,1008,0.03138,0.05673
2018,Baden-Wuerttemberg,Tenant,No,0.95594,958,1008,0.94327,0.96862
2018,Bavaria,Owner,Yes,0.04540,41,1152,0.03338,0.05743
2018,Bavaria,Owner,No,0.95460,1111,1152,0.94257,0.96662
2018,Bavaria,Tenant,Yes,0.03264,59,1494,0.02363,0.04165
2018,Bavaria,Tenant,No,0.96736,1435,1494,0.95835,0.97637
2018,Berlin,Owner,No,0.95374,108,108,0.91394,0.99354
2018,Berlin,Tenant,Yes,0.04121,35,673,0.02618,0.05624
2018,Berlin,Tenant,No,0.95879,638,673,0.94376,0.97382
2018,Brandenburg,Owner,No,0.94271,253,253,0.91402,0.97141
2018,Brandenburg,Tenant,No,0.95954,429,429,0.94087,0.97821
2018,Mecklenburg-Western Pomerania,Owner,No,0.96956,117,117,0.93829,1.00082
2018,Mecklenburg-Western Pomerania,Tenant,No,0.94836,276,276,0.92220,0.97451
2018,Saxony,Owner,No,0.96229,332,332,0.94176,0.98281
2018,Saxony,Tenant,Yes,0.04415,36,710,0.02903,0.05928
2018,Saxony,Tenant,No,0.95585,674,710,0.94072,0.97097
2018,Saxony-Anhalt,Owner,No,0.95742,219,219,0.93062,0.98423
2018,Saxony-Anhalt,Tenant,No,0.96218,380,380,0.94297,0.98138
2018,Thuringa,Owner,No,0.96895,237,237,0.94682,0.99108
2018,Thuringa,Tenant,No,0.94582,375,375,0.92287,0.96876
2019,Schleswig-Holstein,Owner,No,0.96353,325,325,0.94311,0.98394
2019,Schleswig-Holstein,Tenant,No,0.91647,353,353,0.88756,0.94537
2019,Hamburg,Owner,No,0.89227,107,107,0.83325,0.95129
2019,Hamburg,Tenant,No,0.92193,271,271,0.88993,0.95393
2019,Lower Saxony,Owner,Yes,0.03738,36,825,0.02443,0.05033
2019,Lower Saxony,Owner,No,0.96262,789,825,0.94967,0.97557
2019,Lower Saxony,Tenant,Yes,0.04956,39,946,0.03572,0.06340
2019,Lower Saxony,Tenant,No,0.95044,907,946,0.93660,0.96428
2019,Bremen,Owner,No,0.95459,47,47,0.89442,1.01476
2019,Bremen,Tenant,No,0.99214,116,116,0.97599,1.00828
2019,North Rhine-Westphalia,Owner,Yes,0.04629,59,1570,0.03589,0.05669
2019,North Rhine-Westphalia,Owner,No,0.95371,1511,1570,0.94331,0.96411
2019,North Rhine-Westphalia,Tenant,Yes,0.05157,132,2303,0.04253,0.06060
2019,North Rhine-Westphalia,Tenant,No,0.94843,2171,2303,0.93940,0.95747
2019,Hesse,Owner,No,0.96459,525,525,0.94876,0.98041
2019,Hesse,Tenant,Yes,0.06042,37,752,0.04338,0.07746
2019,Hesse,Tenant,No,0.93958,715,752,0.92254,0.95662
2019,"Rhineland-Palatinate, Saarland",Owner,No,0.97146,480,480,0.95655,0.98638
2019,"Rhineland-Palatinate, Saarland",Tenant,No,0.96421,534,534,0.94844,0.97998
2019,Baden-Wuerttemberg,Owner,Yes,0.04232,41,967,0.02963,0.05502
2019,Baden-Wuerttemberg,Owner,No,0.95768,926,967,0.94498,0.97037
2019,Baden-Wuerttemberg,Tenant,Yes,0.03649,41,980,0.02474,0.04823
2019,Baden-Wuerttemberg,Tenant,No,0.96351,939,980,0.95177,0.97526
2019,Bavaria,Owner,Yes,0.04828,47,1325,0.03674,0.05983
2019,Bavaria,Owner,No,0.95172,1278,1325,0.94017,0.96326
2019,Bavaria,Tenant,Yes,0.05926,70,1460,0.04714,0.07137
2019,Bavaria,Tenant,No,0.94074,1390,1460,0.92863,0.95286
2019,Berlin,Owner,No,0.90610,149,149,0.85910,0.95309
2019,Berlin,Tenant,No,0.96161,633,633,0.94663,0.97659
2019,Brandenburg,Owner,No,0.95462,338,338,0.93240,0.97684
2019,Brandenburg,Tenant,No,0.94986,414,414,0.92882,0.97091
2019,Mecklenburg-Western Pomerania,Owner,No,0.96686,159,159,0.93895,0.99477
2019,Mecklenburg-Western Pomerania,Tenant,No,0.96606,257,257,0.94388,0.98824
2019,Saxony,Owner,No,0.95771,408,408,0.93816,0.97727
2019,Saxony,Tenant,Yes,0.04669,36,679,0.03081,0.06257
2019,Saxony,Tenant,No,0.95331,643,679,0.93743,0.96919
2019,Saxony-Anhalt,Owner,No,0.91443,251,251,0.87975,0.94910
2019,Saxony-Anhalt,Tenant,No,0.95227,340,340,0.92957,0.97496
2019,Thuringa,Owner,No,0.94644,278,278,0.91992,0.97295
2019,Thuringa,Tenant,No,0.93672,340,340,0.91080,0.96264
2020,Schleswig-Holstein,Owner,No,0.94585,281,281,0.91934,0.97236
2020,Schleswig-Holstein,Tenant,No,0.91096,369,369,0.88186,0.94006
2020,Hamburg,Owner,No,0.93572,97,97,0.88665,0.98478
2020,Hamburg,Tenant,No,0.93707,321,321,0.91046,0.96367
2020,Lower Saxony,Owner,Yes,0.06500,41,735,0.04717,0.08284
2020,Lower Saxony,Owner,No,0.93500,694,735,0.91716,0.95283
2020,Lower Saxony,Tenant,Yes,0.03682,38,1074,0.02555,0.04809
2020,Lower Saxony,Tenant,No,0.96318,1036,1074,0.95191,0.97445
2020,Bremen,Owner,No,0.96200,48,48,0.90733,1.01666
2020,Bremen,Tenant,No,0.99235,160,160,0.97881,1.00589
