year,bula_h,quintil_oecd_hh,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Mecklenburg-Western Pomerania,2nd Quintile,No,0.93251,83,83,0.87821,0.98681
2014,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96801,57,57,0.92192,1.01410
2014,Mecklenburg-Western Pomerania,4th Quintile,No,0.96767,41,41,0.91285,1.02248
2014,Saxony,1st Quintile,Yes,0.38637,100,217,0.32143,0.45131
2014,Saxony,1st Quintile,No,0.61363,117,217,0.54869,0.67857
2014,Saxony,2nd Quintile,No,0.94316,237,237,0.91362,0.97270
2014,Saxony,3rd Quintile,No,0.95726,224,224,0.93071,0.98381
2014,Saxony,4th Quintile,No,0.94140,139,139,0.90221,0.98059
2014,Saxony-Anhalt,1st Quintile,Yes,0.43997,86,169,0.36491,0.51504
2014,Saxony-Anhalt,1st Quintile,No,0.56003,83,169,0.48496,0.63509
2014,Saxony-Anhalt,2nd Quintile,No,0.94041,126,126,0.89891,0.98191
2014,Saxony-Anhalt,3rd Quintile,No,0.99305,116,116,0.97787,1.00823
2014,Saxony-Anhalt,4th Quintile,No,0.95130,84,84,0.90500,0.99761
2014,Thuringa,1st Quintile,Yes,0.34272,70,162,0.26941,0.41604
2014,Thuringa,1st Quintile,No,0.65728,92,162,0.58396,0.73059
2014,Thuringa,2nd Quintile,No,0.94293,130,130,0.90290,0.98296
2014,Thuringa,3rd Quintile,No,0.99690,131,131,0.98733,1.00646
2015,Schleswig-Holstein,1st Quintile,Yes,0.27854,53,138,0.20347,0.35361
2015,Schleswig-Holstein,1st Quintile,No,0.72146,85,138,0.64639,0.79653
2015,Schleswig-Holstein,2nd Quintile,No,0.84848,85,85,0.77180,0.92516
2015,Schleswig-Holstein,3rd Quintile,No,0.97973,105,105,0.95265,1.00681
2015,Schleswig-Holstein,4th Quintile,No,0.99529,102,102,0.98194,1.00864
2015,Hamburg,1st Quintile,No,0.76518,33,33,0.61831,0.91205
2015,Hamburg,2nd Quintile,No,0.94497,48,48,0.87978,1.01017
2015,Hamburg,3rd Quintile,No,0.98920,56,56,0.96187,1.01652
2015,Lower Saxony,1st Quintile,Yes,0.31421,140,345,0.26516,0.36327
2015,Lower Saxony,1st Quintile,No,0.68579,205,345,0.63673,0.73484
2015,Lower Saxony,2nd Quintile,No,0.92798,273,273,0.89726,0.95870
2015,Lower Saxony,3rd Quintile,No,0.98337,270,270,0.96809,0.99865
2015,Lower Saxony,4th Quintile,No,0.95148,270,270,0.92580,0.97716
2015,Lower Saxony,5th Quintile,No,0.99705,269,269,0.99057,1.00354
2015,North Rhine-Westphalia,1st Quintile,Yes,0.30435,328,816,0.27276,0.33594
2015,North Rhine-Westphalia,1st Quintile,No,0.69565,488,816,0.66406,0.72724
2015,North Rhine-Westphalia,2nd Quintile,Yes,0.07286,73,617,0.05233,0.09338
2015,North Rhine-Westphalia,2nd Quintile,No,0.92714,544,617,0.90662,0.94767
2015,North Rhine-Westphalia,3rd Quintile,No,0.95999,531,531,0.94331,0.97668
2015,North Rhine-Westphalia,4th Quintile,No,0.96949,533,533,0.95488,0.98411
2015,North Rhine-Westphalia,5th Quintile,No,0.98311,592,592,0.97272,0.99350
2015,Hesse,1st Quintile,Yes,0.29488,72,234,0.23633,0.35343
2015,Hesse,1st Quintile,No,0.70512,162,234,0.64657,0.76367
2015,Hesse,2nd Quintile,No,0.91681,184,184,0.87679,0.95682
2015,Hesse,3rd Quintile,No,0.96530,194,194,0.93948,0.99112
2015,Hesse,4th Quintile,No,0.97080,189,189,0.94673,0.99487
2015,Hesse,5th Quintile,No,0.98635,272,272,0.97254,1.00017
2015,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.25488,71,201,0.19448,0.31527
2015,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.74512,130,201,0.68473,0.80552
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93979,184,184,0.90532,0.97425
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.95820,167,167,0.92775,0.98864
2015,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99389,148,148,0.98128,1.00649
2015,Baden-Wuerttemberg,1st Quintile,Yes,0.20130,86,284,0.15459,0.24802
2015,Baden-Wuerttemberg,1st Quintile,No,0.79870,198,284,0.75198,0.84541
2015,Baden-Wuerttemberg,2nd Quintile,No,0.94044,296,296,0.91343,0.96745
2015,Baden-Wuerttemberg,3rd Quintile,No,0.98510,361,361,0.97259,0.99762
2015,Baden-Wuerttemberg,4th Quintile,No,0.99447,386,386,0.98707,1.00188
2015,Baden-Wuerttemberg,5th Quintile,No,0.98611,437,437,0.97512,0.99709
2015,Bavaria,1st Quintile,Yes,0.16225,99,442,0.12784,0.19666
2015,Bavaria,1st Quintile,No,0.83775,343,442,0.80334,0.87216
2015,Bavaria,2nd Quintile,Yes,0.06824,39,510,0.04633,0.09015
2015,Bavaria,2nd Quintile,No,0.93176,471,510,0.90985,0.95367
2015,Bavaria,3rd Quintile,No,0.98306,475,475,0.97145,0.99468
2015,Bavaria,4th Quintile,No,0.99442,477,477,0.98772,1.00111
2015,Bavaria,5th Quintile,No,0.99425,579,579,0.98809,1.00042
2015,Berlin,1st Quintile,Yes,0.44520,79,166,0.36937,0.52103
2015,Berlin,1st Quintile,No,0.55480,87,166,0.47897,0.63063
2015,Berlin,2nd Quintile,No,0.83382,116,116,0.76579,0.90186
2015,Berlin,3rd Quintile,No,0.99133,102,102,0.97325,1.00941
2015,Berlin,4th Quintile,No,0.97161,117,117,0.94138,1.00183
2015,Berlin,5th Quintile,No,0.98940,104,104,0.96962,1.00918
2015,Brandenburg,1st Quintile,Yes,0.43770,83,168,0.36245,0.51294
2015,Brandenburg,1st Quintile,No,0.56230,85,168,0.48706,0.63755
2015,Brandenburg,2nd Quintile,No,0.95245,129,129,0.91558,0.98932
2015,Brandenburg,3rd Quintile,No,0.98614,125,125,0.96555,1.00672
2015,Brandenburg,4th Quintile,No,0.98449,85,85,0.95806,1.01092
2015,Brandenburg,5th Quintile,No,0.94950,71,71,0.89820,1.00080
2015,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.42945,51,95,0.32938,0.52952
2015,Mecklenburg-Western Pomerania,1st Quintile,No,0.57055,44,95,0.47048,0.67062
2015,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94566,98,98,0.90054,0.99077
2015,Mecklenburg-Western Pomerania,3rd Quintile,No,0.93211,60,60,0.86792,0.99630
2015,Saxony,1st Quintile,Yes,0.40651,98,210,0.33992,0.47310
2015,Saxony,1st Quintile,No,0.59349,112,210,0.52690,0.66008
2015,Saxony,2nd Quintile,No,0.94292,252,252,0.91422,0.97162
2015,Saxony,3rd Quintile,No,0.96415,176,176,0.93660,0.99170
2015,Saxony,4th Quintile,No,0.93684,140,140,0.89640,0.97728
2015,Saxony-Anhalt,1st Quintile,Yes,0.47658,84,160,0.39895,0.55422
2015,Saxony-Anhalt,1st Quintile,No,0.52342,76,160,0.44578,0.60105
2015,Saxony-Anhalt,2nd Quintile,No,0.91732,126,126,0.86904,0.96560
2015,Saxony-Anhalt,3rd Quintile,No,0.99398,94,94,0.97825,1.00970
2015,Saxony-Anhalt,4th Quintile,No,0.99964,76,76,0.99536,1.00392
2015,Saxony-Anhalt,5th Quintile,No,0.98611,49,49,0.95301,1.01922
2015,Thuringa,1st Quintile,Yes,0.34748,65,159,0.27323,0.42173
2015,Thuringa,1st Quintile,No,0.65252,94,159,0.57827,0.72677
2015,Thuringa,2nd Quintile,No,0.96571,154,154,0.93688,0.99455
2015,Thuringa,3rd Quintile,No,0.96937,107,107,0.93656,1.00217
2015,Thuringa,4th Quintile,No,0.97607,73,73,0.94077,1.01137
2016,Schleswig-Holstein,1st Quintile,Yes,0.30252,54,127,0.22232,0.38273
2016,Schleswig-Holstein,1st Quintile,No,0.69748,73,127,0.61727,0.77768
2016,Schleswig-Holstein,2nd Quintile,No,0.87156,91,91,0.80243,0.94068
2016,Schleswig-Holstein,3rd Quintile,No,0.95300,90,90,0.90903,0.99697
2016,Schleswig-Holstein,4th Quintile,No,0.98809,87,87,0.96516,1.01102
2016,Hamburg,1st Quintile,No,0.82657,35,35,0.69930,0.95384
2016,Hamburg,2nd Quintile,No,0.93845,47,47,0.86900,1.00790
2016,Hamburg,4th Quintile,No,0.99842,58,58,0.98813,1.00872
2016,Hamburg,5th Quintile,No,0.98248,63,63,0.94981,1.01514
2016,Lower Saxony,1st Quintile,Yes,0.30931,119,307,0.25752,0.36110
2016,Lower Saxony,1st Quintile,No,0.69069,188,307,0.63890,0.74248
2016,Lower Saxony,2nd Quintile,No,0.93968,224,224,0.90843,0.97093
2016,Lower Saxony,3rd Quintile,No,0.97619,227,227,0.95631,0.99607
2016,Lower Saxony,4th Quintile,No,0.98713,271,271,0.97368,1.00057
2016,Lower Saxony,5th Quintile,No,0.99301,267,267,0.98299,1.00302
2016,North Rhine-Westphalia,1st Quintile,Yes,0.32542,282,681,0.29020,0.36063
2016,North Rhine-Westphalia,1st Quintile,No,0.67458,399,681,0.63937,0.70980
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.08095,74,570,0.05854,0.10336
2016,North Rhine-Westphalia,2nd Quintile,No,0.91905,496,570,0.89664,0.94146
2016,North Rhine-Westphalia,3rd Quintile,No,0.95858,492,492,0.94095,0.97620
2016,North Rhine-Westphalia,4th Quintile,No,0.97960,522,522,0.96746,0.99174
2016,North Rhine-Westphalia,5th Quintile,No,0.99121,568,568,0.98353,0.99889
2016,Hesse,1st Quintile,Yes,0.34777,70,194,0.28057,0.41496
2016,Hesse,1st Quintile,No,0.65223,124,194,0.58504,0.71943
2016,Hesse,2nd Quintile,No,0.91873,171,171,0.87766,0.95981
2016,Hesse,3rd Quintile,No,0.95544,155,155,0.92285,0.98803
2016,Hesse,4th Quintile,No,0.99757,171,171,0.99016,1.00497
2016,Hesse,5th Quintile,No,0.99706,248,248,0.99031,1.00381
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.25698,61,191,0.19485,0.31912
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.74302,130,191,0.68088,0.80515
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.94388,173,173,0.90949,0.97828
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98804,155,155,0.97087,1.00521
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99397,143,143,0.98125,1.00670
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.99173,150,150,0.97719,1.00627
2016,Baden-Wuerttemberg,1st Quintile,Yes,0.24820,77,224,0.19150,0.30489
2016,Baden-Wuerttemberg,1st Quintile,No,0.75180,147,224,0.69511,0.80850
2016,Baden-Wuerttemberg,2nd Quintile,No,0.96304,282,282,0.94098,0.98510
2016,Baden-Wuerttemberg,3rd Quintile,No,0.98764,322,322,0.97555,0.99972
2016,Baden-Wuerttemberg,4th Quintile,No,0.99170,347,347,0.98214,1.00126
2016,Baden-Wuerttemberg,5th Quintile,No,0.99476,409,409,0.98775,1.00176
2016,Bavaria,1st Quintile,Yes,0.16026,84,363,0.12247,0.19805
2016,Bavaria,1st Quintile,No,0.83974,279,363,0.80195,0.87753
2016,Bavaria,2nd Quintile,No,0.93719,455,455,0.91487,0.95951
2016,Bavaria,3rd Quintile,No,0.98922,434,434,0.97949,0.99895
2016,Bavaria,4th Quintile,No,0.98944,450,450,0.97999,0.99890
2016,Bavaria,5th Quintile,No,0.99799,505,505,0.99408,1.00190
2016,Berlin,1st Quintile,Yes,0.41964,65,151,0.34066,0.49862
2016,Berlin,1st Quintile,No,0.58036,86,151,0.50138,0.65934
2016,Berlin,2nd Quintile,No,0.86894,98,98,0.80178,0.93610
2016,Berlin,3rd Quintile,No,0.95912,109,109,0.92178,0.99647
2016,Berlin,4th Quintile,No,0.96229,121,121,0.92820,0.99637
2016,Berlin,5th Quintile,No,0.99827,104,104,0.99024,1.00630
2016,Brandenburg,1st Quintile,Yes,0.39799,65,134,0.31480,0.48117
2016,Brandenburg,1st Quintile,No,0.60201,69,134,0.51883,0.68520
2016,Brandenburg,2nd Quintile,No,0.93245,130,130,0.88914,0.97576
2016,Brandenburg,3rd Quintile,No,0.98398,120,120,0.96142,1.00654
2016,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.41342,50,101,0.31690,0.50994
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.58658,51,101,0.49006,0.68310
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.95246,71,71,0.90261,1.00231
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98818,65,65,0.96170,1.01466
2016,Mecklenburg-Western Pomerania,4th Quintile,No,0.94826,38,38,0.87688,1.01963
2016,Saxony,1st Quintile,Yes,0.39770,90,214,0.33197,0.46343
2016,Saxony,1st Quintile,No,0.60230,124,214,0.53657,0.66803
2016,Saxony,2nd Quintile,No,0.93524,213,213,0.90211,0.96837
2016,Saxony,3rd Quintile,No,0.95656,197,197,0.92802,0.98510
2016,Saxony,4th Quintile,No,0.97336,119,119,0.94431,1.00242
2016,Saxony-Anhalt,1st Quintile,Yes,0.41560,75,160,0.33900,0.49220
2016,Saxony-Anhalt,1st Quintile,No,0.58440,85,160,0.50780,0.66100
2016,Saxony-Anhalt,2nd Quintile,No,0.95964,121,121,0.92442,0.99485
2016,Saxony-Anhalt,3rd Quintile,No,0.96374,93,93,0.92555,1.00194
2016,Saxony-Anhalt,4th Quintile,No,0.98908,71,71,0.96474,1.01343
2016,Saxony-Anhalt,5th Quintile,No,0.98704,44,44,0.95323,1.02085
2016,Thuringa,1st Quintile,Yes,0.34677,56,141,0.26793,0.42561
2016,Thuringa,1st Quintile,No,0.65323,85,141,0.57439,0.73207
2016,Thuringa,2nd Quintile,No,0.97062,135,135,0.94203,0.99921
2016,Thuringa,3rd Quintile,No,0.99640,109,109,0.98509,1.00770
2016,Thuringa,4th Quintile,No,0.96236,82,82,0.92091,1.00381
2017,Schleswig-Holstein,1st Quintile,Yes,0.33174,63,226,0.27022,0.39326
2017,Schleswig-Holstein,1st Quintile,No,0.66826,163,226,0.60674,0.72978
2017,Schleswig-Holstein,2nd Quintile,No,0.92845,105,105,0.87892,0.97799
2017,Schleswig-Holstein,3rd Quintile,No,0.99012,103,103,0.97092,1.00931
2017,Schleswig-Holstein,4th Quintile,No,0.99738,109,109,0.98774,1.00702
2017,Schleswig-Holstein,5th Quintile,No,0.98132,92,92,0.95350,1.00914
2017,Hamburg,1st Quintile,Yes,0.29057,39,78,0.18916,0.39199
2017,Hamburg,1st Quintile,No,0.70943,39,78,0.60801,0.81084
2017,Hamburg,2nd Quintile,No,0.97146,48,48,0.92386,1.01906
2017,Hamburg,3rd Quintile,No,0.99976,48,48,0.99531,1.00421
2017,Hamburg,4th Quintile,No,0.94795,61,61,0.89174,1.00416
2017,Lower Saxony,1st Quintile,Yes,0.31337,227,485,0.27204,0.35469
2017,Lower Saxony,1st Quintile,No,0.68663,258,485,0.64531,0.72796
2017,Lower Saxony,2nd Quintile,No,0.96139,278,278,0.93871,0.98408
2017,Lower Saxony,3rd Quintile,No,0.98417,291,291,0.96980,0.99853
2017,Lower Saxony,4th Quintile,No,0.99378,301,301,0.98488,1.00268
2017,Lower Saxony,5th Quintile,No,0.99778,295,295,0.99240,1.00316
2017,North Rhine-Westphalia,1st Quintile,Yes,0.29718,395,990,0.26870,0.32566
2017,North Rhine-Westphalia,1st Quintile,No,0.70282,595,990,0.67434,0.73130
2017,North Rhine-Westphalia,2nd Quintile,Yes,0.08246,81,608,0.06057,0.10434
2017,North Rhine-Westphalia,2nd Quintile,No,0.91754,527,608,0.89566,0.93943
2017,North Rhine-Westphalia,3rd Quintile,No,0.97219,578,578,0.95877,0.98560
2017,North Rhine-Westphalia,4th Quintile,No,0.97836,607,607,0.96678,0.98995
2017,North Rhine-Westphalia,5th Quintile,No,0.99612,655,655,0.99135,1.00088
2017,Hesse,1st Quintile,Yes,0.31981,125,347,0.27066,0.36895
2017,Hesse,1st Quintile,No,0.68019,222,347,0.63105,0.72934
2017,Hesse,2nd Quintile,No,0.87373,146,146,0.81967,0.92780
2017,Hesse,3rd Quintile,No,0.96161,197,197,0.93471,0.98851
2017,Hesse,4th Quintile,No,0.99398,206,206,0.98339,1.00457
2017,Hesse,5th Quintile,No,0.99561,255,255,0.98747,1.00374
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.21594,72,274,0.16713,0.26475
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.78406,202,274,0.73525,0.83287
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95706,185,185,0.92777,0.98635
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98001,165,165,0.95859,1.00143
2017,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98993,161,161,0.97446,1.00540
2017,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97048,160,160,0.94417,0.99679
2017,Baden-Wuerttemberg,1st Quintile,Yes,0.19692,131,418,0.15875,0.23509
2017,Baden-Wuerttemberg,1st Quintile,No,0.80308,287,418,0.76491,0.84125
2017,Baden-Wuerttemberg,2nd Quintile,Yes,0.08289,39,298,0.05153,0.11425
2017,Baden-Wuerttemberg,2nd Quintile,No,0.91711,259,298,0.88575,0.94847
2017,Baden-Wuerttemberg,3rd Quintile,No,0.98899,327,327,0.97767,1.00032
2017,Baden-Wuerttemberg,5th Quintile,No,0.99868,459,459,0.99535,1.00201
2017,Bavaria,1st Quintile,Yes,0.17156,135,524,0.13925,0.20388
2017,Bavaria,1st Quintile,No,0.82844,389,524,0.79612,0.86075
2017,Bavaria,2nd Quintile,Yes,0.05012,35,514,0.03124,0.06900
2017,Bavaria,2nd Quintile,No,0.94988,479,514,0.93100,0.96876
2017,Bavaria,3rd Quintile,No,0.98822,497,497,0.97872,0.99771
2017,Bavaria,4th Quintile,No,0.99270,505,505,0.98527,1.00013
2017,Bavaria,5th Quintile,No,0.98832,569,569,0.97949,0.99716
2017,Berlin,1st Quintile,Yes,0.34166,93,210,0.27736,0.40595
2017,Berlin,1st Quintile,No,0.65834,117,210,0.59405,0.72264
2017,Berlin,2nd Quintile,No,0.89500,127,127,0.84147,0.94852
2017,Berlin,3rd Quintile,No,0.94527,105,105,0.90156,0.98899
2017,Brandenburg,1st Quintile,Yes,0.36643,81,201,0.29966,0.43321
2017,Brandenburg,1st Quintile,No,0.63357,120,201,0.56679,0.70034
2017,Brandenburg,2nd Quintile,No,0.94091,153,153,0.90342,0.97839
2017,Brandenburg,3rd Quintile,No,0.99287,142,142,0.97898,1.00676
2017,Brandenburg,5th Quintile,No,0.98813,73,73,0.96312,1.01315
2017,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.40212,64,135,0.31910,0.48514
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.59788,71,135,0.51486,0.68090
2017,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99215,87,87,0.97349,1.01080
2017,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98478,72,72,0.95629,1.01326
2017,Mecklenburg-Western Pomerania,4th Quintile,No,0.99395,42,42,0.97022,1.01768
2017,Saxony,1st Quintile,Yes,0.31735,102,300,0.26460,0.37011
2017,Saxony,1st Quintile,No,0.68265,198,300,0.62989,0.73540
2017,Saxony,2nd Quintile,No,0.94707,246,246,0.91903,0.97511
2017,Saxony,3rd Quintile,No,0.99313,216,216,0.98210,1.00417
2017,Saxony,4th Quintile,No,0.99763,161,161,0.99009,1.00517
2017,Saxony-Anhalt,1st Quintile,Yes,0.43839,97,219,0.37253,0.50426
2017,Saxony-Anhalt,1st Quintile,No,0.56161,122,219,0.49574,0.62747
2017,Saxony-Anhalt,2nd Quintile,No,0.94743,129,129,0.90876,0.98609
2017,Saxony-Anhalt,3rd Quintile,No,0.97520,94,94,0.94360,1.00681
2017,Saxony-Anhalt,4th Quintile,No,0.99197,81,81,0.97240,1.01153
2017,Saxony-Anhalt,5th Quintile,No,0.99233,63,63,0.97060,1.01405
2017,Thuringa,1st Quintile,Yes,0.34148,56,165,0.26891,0.41406
2017,Thuringa,1st Quintile,No,0.65852,109,165,0.58594,0.73109
2017,Thuringa,2nd Quintile,No,0.94593,159,159,0.91066,0.98119
2017,Thuringa,3rd Quintile,No,0.99764,120,120,0.98893,1.00636
2017,Thuringa,4th Quintile,No,0.99621,96,96,0.98386,1.00857
2017,Thuringa,5th Quintile,No,0.98096,60,60,0.94609,1.01583
2018,Schleswig-Holstein,1st Quintile,Yes,0.30973,100,229,0.24971,0.36975
2018,Schleswig-Holstein,1st Quintile,No,0.69027,129,229,0.63025,0.75029
2018,Schleswig-Holstein,2nd Quintile,No,0.92758,117,117,0.88042,0.97475
2018,Schleswig-Holstein,3rd Quintile,No,0.97980,107,107,0.95302,1.00658
2018,Schleswig-Holstein,4th Quintile,No,0.96865,92,92,0.93284,1.00445
2018,Hamburg,1st Quintile,Yes,0.25516,40,110,0.17331,0.33700
2018,Hamburg,1st Quintile,No,0.74484,70,110,0.66300,0.82669
2018,Hamburg,2nd Quintile,No,0.96307,50,50,0.91026,1.01587
2018,Hamburg,3rd Quintile,No,0.99135,58,58,0.96731,1.01539
2018,Hamburg,5th Quintile,No,0.99526,73,73,0.97941,1.01112
2018,Lower Saxony,1st Quintile,Yes,0.34564,312,593,0.30733,0.38395
2018,Lower Saxony,1st Quintile,No,0.65436,281,593,0.61605,0.69267
2018,Lower Saxony,2nd Quintile,Yes,0.05739,31,310,0.03146,0.08333
2018,Lower Saxony,2nd Quintile,No,0.94261,279,310,0.91667,0.96854
2018,Lower Saxony,3rd Quintile,No,0.98924,282,282,0.97718,1.00130
2018,Lower Saxony,4th Quintile,No,0.98200,262,262,0.96587,0.99813
2018,Lower Saxony,5th Quintile,No,0.99141,302,302,0.98099,1.00184
2018,Bremen,1st Quintile,No,0.63582,58,58,0.51090,0.76074
2018,North Rhine-Westphalia,1st Quintile,Yes,0.25433,467,1151,0.22916,0.27950
2018,North Rhine-Westphalia,1st Quintile,No,0.74567,684,1151,0.72050,0.77084
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.07132,104,682,0.05199,0.09065
2018,North Rhine-Westphalia,2nd Quintile,No,0.92868,578,682,0.90935,0.94801
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.03461,48,607,0.02006,0.04916
2018,North Rhine-Westphalia,3rd Quintile,No,0.96539,559,607,0.95084,0.97994
2018,North Rhine-Westphalia,4th Quintile,No,0.97830,575,575,0.96638,0.99022
2018,North Rhine-Westphalia,5th Quintile,No,0.98056,628,628,0.96976,0.99137
2018,Hesse,1st Quintile,Yes,0.40995,209,383,0.36063,0.45927
2018,Hesse,1st Quintile,No,0.59005,174,383,0.54073,0.63937
2018,Hesse,2nd Quintile,No,0.93293,166,166,0.89477,0.97110
2018,Hesse,3rd Quintile,No,0.97457,182,182,0.95164,0.99751
2018,Hesse,4th Quintile,No,0.97686,191,191,0.95548,0.99824
2018,Hesse,5th Quintile,No,0.99501,253,253,0.98630,1.00371
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.14125,173,354,0.10492,0.17758
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.85875,181,354,0.82242,0.89508
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.90814,168,168,0.86434,0.95195
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98307,164,164,0.96327,1.00288
2018,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99024,172,172,0.97550,1.00497
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.24742,196,437,0.20691,0.28792
2018,Baden-Wuerttemberg,1st Quintile,No,0.75258,241,437,0.71208,0.79309
2018,Baden-Wuerttemberg,2nd Quintile,No,0.97453,279,279,0.95601,0.99305
2018,Baden-Wuerttemberg,3rd Quintile,No,0.96246,300,300,0.94092,0.98401
2018,Baden-Wuerttemberg,4th Quintile,No,0.98716,376,376,0.97577,0.99856
2018,Baden-Wuerttemberg,5th Quintile,No,0.99796,418,418,0.99362,1.00229
2018,Bavaria,1st Quintile,Yes,0.15666,171,573,0.12687,0.18645
2018,Bavaria,1st Quintile,No,0.84334,402,573,0.81355,0.87313
2018,Bavaria,2nd Quintile,Yes,0.04524,43,490,0.02682,0.06366
2018,Bavaria,2nd Quintile,No,0.95476,447,490,0.93634,0.97318
2018,Bavaria,3rd Quintile,No,0.98869,437,437,0.97876,0.99861
2018,Bavaria,4th Quintile,No,0.99180,512,512,0.98398,0.99962
2018,Bavaria,5th Quintile,No,0.99259,566,566,0.98552,0.99966
2018,Berlin,1st Quintile,Yes,0.35801,122,267,0.30040,0.41562
2018,Berlin,1st Quintile,No,0.64199,145,267,0.58438,0.69960
2018,Berlin,2nd Quintile,No,0.91535,121,121,0.86554,0.96515
2018,Berlin,3rd Quintile,No,0.95261,109,109,0.91254,0.99268
2018,Berlin,4th Quintile,No,0.99968,122,122,0.99651,1.00286
2018,Berlin,5th Quintile,No,0.99930,124,124,0.99465,1.00396
2018,Brandenburg,1st Quintile,Yes,0.30365,136,261,0.24776,0.35955
2018,Brandenburg,1st Quintile,No,0.69635,125,261,0.64045,0.75224
2018,Brandenburg,2nd Quintile,No,0.95912,149,149,0.92721,0.99102
2018,Brandenburg,3rd Quintile,No,0.99597,135,135,0.98524,1.00670
2018,Brandenburg,4th Quintile,No,0.97334,80,80,0.93782,1.00886
2018,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.32438,77,166,0.25295,0.39581
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.67562,89,166,0.60419,0.74705
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.97657,97,97,0.94631,1.00683
2018,Mecklenburg-Western Pomerania,3rd Quintile,No,0.93433,57,57,0.86945,0.99921
2018,Saxony,1st Quintile,Yes,0.29063,107,281,0.23745,0.34382
2018,Saxony,1st Quintile,No,0.70937,174,281,0.65618,0.76255
2018,Saxony,2nd Quintile,No,0.96405,282,282,0.94229,0.98582
2018,Saxony,3rd Quintile,No,0.99887,209,209,0.99432,1.00343
2018,Saxony,4th Quintile,No,0.99848,141,141,0.99203,1.00493
2018,Saxony-Anhalt,1st Quintile,Yes,0.44118,112,227,0.37644,0.50591
2018,Saxony-Anhalt,1st Quintile,No,0.55882,115,227,0.49409,0.62356
2018,Saxony-Anhalt,2nd Quintile,No,0.95853,130,130,0.92412,0.99294
2018,Saxony-Anhalt,3rd Quintile,No,0.97293,106,106,0.94189,1.00397
2018,Saxony-Anhalt,4th Quintile,No,0.99401,73,73,0.97618,1.01183
2018,Saxony-Anhalt,5th Quintile,No,0.93821,59,59,0.87624,1.00017
2018,Thuringa,1st Quintile,Yes,0.27592,107,215,0.21603,0.33580
2018,Thuringa,1st Quintile,No,0.72408,108,215,0.66420,0.78397
2018,Thuringa,2nd Quintile,No,0.88845,148,148,0.83756,0.93934
2018,Thuringa,3rd Quintile,No,0.99842,114,114,0.99109,1.00575
2018,Thuringa,4th Quintile,No,0.99643,90,90,0.98404,1.00882
2019,Schleswig-Holstein,1st Quintile,Yes,0.32283,115,214,0.26003,0.38562
2019,Schleswig-Holstein,1st Quintile,No,0.67717,99,214,0.61438,0.73997
2019,Schleswig-Holstein,2nd Quintile,No,0.94560,122,122,0.90518,0.98601
2019,Schleswig-Holstein,3rd Quintile,No,0.99239,109,109,0.97599,1.00878
2019,Schleswig-Holstein,4th Quintile,No,0.93428,98,98,0.88497,0.98359
2019,Hamburg,1st Quintile,Yes,0.17981,31,96,0.10259,0.25704
2019,Hamburg,1st Quintile,No,0.82019,65,96,0.74296,0.89741
2019,Hamburg,2nd Quintile,No,0.94778,49,49,0.88484,1.01072
