year,bula_h,pgisced97,pli0089,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,Lower Secondary Level,Never,1.00000,43,7851,1.00000,1.00000
1990,Schleswig-Holstein,Upper Secondary Level,Seldom,0.36336,46,7851,0.36248,0.36425
1990,Schleswig-Holstein,Upper Secondary Level,Never,0.63664,87,7851,0.63575,0.63752
1990,Hamburg,Upper Secondary Level,Never,1.00000,56,7851,1.00000,1.00000
1990,Lower Saxony,Primary Level,Never,1.00000,33,7851,1.00000,1.00000
1990,Lower Saxony,Lower Secondary Level,Seldom,0.20250,49,7851,0.20180,0.20320
1990,Lower Saxony,Lower Secondary Level,Never,0.79750,157,7851,0.79680,0.79820
1990,Lower Saxony,Upper Secondary Level,At least once per week,0.07795,43,7851,0.07765,0.07825
1990,Lower Saxony,Upper Secondary Level,At least once per month,0.08603,50,7851,0.08571,0.08634
1990,Lower Saxony,Upper Secondary Level,Seldom,0.29553,145,7851,0.29502,0.29604
1990,Lower Saxony,Upper Secondary Level,Never,0.54049,259,7851,0.53993,0.54105
1990,Lower Saxony,First Stage of Tertiary Education,Never,1.00000,36,7851,1.00000,1.00000
1990,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.45744,32,7851,0.45598,0.45890
1990,Lower Saxony,Second Stage of Tertiary Education,Never,0.54256,39,7851,0.54110,0.54402
1990,Bremen,Upper Secondary Level,Never,1.00000,37,7851,1.00000,1.00000
1990,North Rhine-Westphalia,Primary Level,Never,1.00000,153,7851,1.00000,1.00000
1990,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.04217,33,7851,0.04195,0.04239
1990,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.07969,49,7851,0.07939,0.07998
1990,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.17553,109,7851,0.17511,0.17595
1990,North Rhine-Westphalia,Lower Secondary Level,Never,0.70262,422,7851,0.70212,0.70312
1990,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.07272,91,7851,0.07254,0.07291
1990,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.09198,113,7851,0.09177,0.09219
1990,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.28536,342,7851,0.28504,0.28569
1990,North Rhine-Westphalia,Upper Secondary Level,Never,0.54993,662,7851,0.54957,0.55029
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,1.00000,51,7851,1.00000,1.00000
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.34103,40,7851,0.33992,0.34214
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.65897,75,7851,0.65786,0.66008
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.36547,64,7851,0.36458,0.36635
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.63453,108,7851,0.63365,0.63542
1990,Hesse,Primary Level,Never,1.00000,62,7851,1.00000,1.00000
1990,Hesse,Lower Secondary Level,Seldom,0.21631,46,7851,0.21551,0.21711
1990,Hesse,Lower Secondary Level,Never,0.78369,183,7851,0.78289,0.78449
1990,Hesse,Upper Secondary Level,At least once per week,0.08848,39,7851,0.08813,0.08883
1990,Hesse,Upper Secondary Level,At least once per month,0.10113,45,7851,0.10076,0.10151
1990,Hesse,Upper Secondary Level,Seldom,0.29158,124,7851,0.29102,0.29215
1990,Hesse,Upper Secondary Level,Never,0.51881,240,7851,0.51819,0.51943
1990,Hesse,Second Stage of Tertiary Education,Never,1.00000,51,7851,1.00000,1.00000
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.15315,36,7851,0.15250,0.15381
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.84685,158,7851,0.84619,0.84750
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.10059,35,7851,0.10018,0.10101
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.09888,33,7851,0.09847,0.09930
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.22847,75,7851,0.22789,0.22905
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.57205,178,7851,0.57137,0.57274
1990,Baden-Wuerttemberg,Primary Level,Never,1.00000,133,7851,1.00000,1.00000
1990,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.07421,54,7851,0.07387,0.07456
1990,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.07451,53,7851,0.07416,0.07486
1990,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.20393,100,7851,0.20340,0.20447
1990,Baden-Wuerttemberg,Lower Secondary Level,Never,0.64734,305,7851,0.64671,0.64797
1990,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.07307,69,7851,0.07282,0.07333
1990,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.12650,111,7851,0.12617,0.12682
1990,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.28463,214,7851,0.28419,0.28508
1990,Baden-Wuerttemberg,Upper Secondary Level,Never,0.51580,396,7851,0.51531,0.51629
1990,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,1.00000,53,7851,1.00000,1.00000
1990,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.37774,33,7851,0.37646,0.37902
1990,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.62226,53,7851,0.62098,0.62354
1990,Bavaria,Primary Level,Never,1.00000,46,7851,1.00000,1.00000
1990,Bavaria,Lower Secondary Level,At least once per month,0.06450,31,7851,0.06416,0.06484
1990,Bavaria,Lower Secondary Level,Seldom,0.23370,93,7851,0.23311,0.23429
1990,Bavaria,Lower Secondary Level,Never,0.70180,255,7851,0.70117,0.70244
1990,Bavaria,Upper Secondary Level,At least once per week,0.08732,70,7851,0.08707,0.08757
1990,Bavaria,Upper Secondary Level,At least once per month,0.10785,94,7851,0.10758,0.10813
1990,Bavaria,Upper Secondary Level,Seldom,0.28061,236,7851,0.28022,0.28101
1990,Bavaria,Upper Secondary Level,Never,0.52421,405,7851,0.52377,0.52465
1990,Bavaria,First Stage of Tertiary Education,Never,1.00000,46,7851,1.00000,1.00000
1990,Bavaria,Second Stage of Tertiary Education,Never,1.00000,97,7851,1.00000,1.00000
1990,Berlin,Lower Secondary Level,Never,1.00000,58,7851,1.00000,1.00000
1990,Berlin,Upper Secondary Level,Seldom,0.28119,38,7851,0.28017,0.28220
1990,Berlin,Upper Secondary Level,Never,0.71881,79,7851,0.71780,0.71983
1995,Schleswig-Holstein,Lower Secondary Level,Never,1.00000,33,10722,1.00000,1.00000
1995,Schleswig-Holstein,Upper Secondary Level,Seldom,0.36084,48,10722,0.36001,0.36167
1995,Schleswig-Holstein,Upper Secondary Level,Never,0.63916,90,10722,0.63833,0.63999
1995,Hamburg,Upper Secondary Level,Never,1.00000,48,10722,1.00000,1.00000
1995,Lower Saxony,Primary Level,Never,1.00000,33,10722,1.00000,1.00000
1995,Lower Saxony,Lower Secondary Level,Seldom,0.21582,46,10722,0.21508,0.21656
1995,Lower Saxony,Lower Secondary Level,Never,0.78418,152,10722,0.78344,0.78492
1995,Lower Saxony,Upper Secondary Level,At least once per week,0.05039,33,10722,0.05014,0.05063
1995,Lower Saxony,Upper Secondary Level,At least once per month,0.09280,51,10722,0.09248,0.09313
1995,Lower Saxony,Upper Secondary Level,Seldom,0.32779,168,10722,0.32727,0.32832
1995,Lower Saxony,Upper Secondary Level,Never,0.52902,269,10722,0.52846,0.52957
1995,Lower Saxony,First Stage of Tertiary Education,Never,1.00000,33,10722,1.00000,1.00000
1995,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.43137,34,10722,0.43000,0.43274
1995,Lower Saxony,Second Stage of Tertiary Education,Never,0.56863,48,10722,0.56726,0.57000
1995,North Rhine-Westphalia,Primary Level,Never,1.00000,118,10722,1.00000,1.00000
1995,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.07843,42,10722,0.07810,0.07876
1995,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.18453,95,10722,0.18405,0.18501
1995,North Rhine-Westphalia,Lower Secondary Level,Never,0.73704,349,10722,0.73650,0.73759
1995,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.05916,84,10722,0.05900,0.05933
1995,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.07483,104,10722,0.07464,0.07502
1995,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.30529,388,10722,0.30496,0.30562
1995,North Rhine-Westphalia,Upper Secondary Level,Never,0.56071,692,10722,0.56035,0.56107
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,1.00000,63,10722,1.00000,1.00000
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.38489,45,10722,0.38377,0.38602
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.61511,70,10722,0.61398,0.61623
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.38413,87,10722,0.38333,0.38494
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.61587,140,10722,0.61506,0.61667
1995,Hesse,Primary Level,Never,1.00000,44,10722,1.00000,1.00000
1995,Hesse,Lower Secondary Level,Seldom,0.18635,40,10722,0.18557,0.18713
1995,Hesse,Lower Secondary Level,Never,0.81365,162,10722,0.81287,0.81443
1995,Hesse,Upper Secondary Level,At least once per week,0.10188,36,10722,0.10149,0.10227
1995,Hesse,Upper Secondary Level,At least once per month,0.09472,42,10722,0.09435,0.09510
1995,Hesse,Upper Secondary Level,Seldom,0.27161,113,10722,0.27104,0.27217
1995,Hesse,Upper Secondary Level,Never,0.53179,238,10722,0.53115,0.53243
1995,Hesse,Second Stage of Tertiary Education,Seldom,0.30559,31,10722,0.30449,0.30668
1995,Hesse,Second Stage of Tertiary Education,Never,0.69441,72,10722,0.69332,0.69551
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.16977,32,10722,0.16908,0.17046
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.83023,147,10722,0.82954,0.83092
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.28037,91,10722,0.27972,0.28102
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.71963,210,10722,0.71898,0.72028
1995,Baden-Wuerttemberg,Primary Level,Never,1.00000,125,10722,1.00000,1.00000
1995,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.07333,41,10722,0.07295,0.07371
1995,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.20786,99,10722,0.20727,0.20845
1995,Baden-Wuerttemberg,Lower Secondary Level,Never,0.71881,265,10722,0.71816,0.71946
1995,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.05118,48,10722,0.05097,0.05139
1995,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.11585,111,10722,0.11555,0.11616
1995,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.27688,237,10722,0.27645,0.27731
1995,Baden-Wuerttemberg,Upper Secondary Level,Never,0.55609,405,10722,0.55561,0.55656
1995,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,1.00000,43,10722,1.00000,1.00000
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.40068,34,10722,0.39929,0.40208
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.59932,38,10722,0.59792,0.60071
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.35532,42,10722,0.35428,0.35636
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.64468,77,10722,0.64364,0.64572
1995,Bavaria,Primary Level,Never,1.00000,46,10722,1.00000,1.00000
1995,Bavaria,Lower Secondary Level,Seldom,0.19435,63,10722,0.19375,0.19495
1995,Bavaria,Lower Secondary Level,Never,0.80565,243,10722,0.80505,0.80625
1995,Bavaria,Upper Secondary Level,At least once per week,0.06248,51,10722,0.06227,0.06270
1995,Bavaria,Upper Secondary Level,At least once per month,0.10314,98,10722,0.10287,0.10341
1995,Bavaria,Upper Secondary Level,Seldom,0.28683,257,10722,0.28643,0.28723
1995,Bavaria,Upper Secondary Level,Never,0.54755,444,10722,0.54711,0.54799
1995,Bavaria,First Stage of Tertiary Education,Seldom,0.35027,33,10722,0.34909,0.35145
1995,Bavaria,First Stage of Tertiary Education,Never,0.64973,59,10722,0.64855,0.65091
1995,Bavaria,Second Stage of Tertiary Education,Seldom,0.22823,37,10722,0.22742,0.22903
1995,Bavaria,Second Stage of Tertiary Education,Never,0.77177,125,10722,0.77097,0.77258
1995,Berlin,Lower Secondary Level,Never,1.00000,54,10722,1.00000,1.00000
1995,Berlin,Upper Secondary Level,Seldom,0.25893,62,10722,0.25817,0.25969
1995,Berlin,Upper Secondary Level,Never,0.74107,177,10722,0.74031,0.74183
1995,Berlin,Second Stage of Tertiary Education,Seldom,0.32616,45,10722,0.32503,0.32728
1995,Berlin,Second Stage of Tertiary Education,Never,0.67384,91,10722,0.67272,0.67497
1995,Brandenburg,Lower Secondary Level,Never,1.00000,44,10722,1.00000,1.00000
1995,Brandenburg,Upper Secondary Level,Seldom,0.24866,70,10722,0.24783,0.24949
1995,Brandenburg,Upper Secondary Level,Never,0.75134,212,10722,0.75051,0.75217
1995,Brandenburg,Second Stage of Tertiary Education,Seldom,0.30688,43,10722,0.30560,0.30816
1995,Brandenburg,Second Stage of Tertiary Education,Never,0.69312,87,10722,0.69184,0.69440
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.32217,66,10722,0.32111,0.32323
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.67783,141,10722,0.67677,0.67889
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,1.00000,59,10722,1.00000,1.00000
1995,Saxony,Lower Secondary Level,Never,1.00000,85,10722,1.00000,1.00000
1995,Saxony,Upper Secondary Level,Seldom,0.22968,144,10722,0.22911,0.23026
1995,Saxony,Upper Secondary Level,Never,0.77032,425,10722,0.76974,0.77089
1995,Saxony,First Stage of Tertiary Education,Never,1.00000,31,10722,1.00000,1.00000
1995,Saxony,Second Stage of Tertiary Education,Seldom,0.31587,73,10722,0.31479,0.31696
1995,Saxony,Second Stage of Tertiary Education,Never,0.68413,138,10722,0.68304,0.68521
1995,Saxony-Anhalt,Lower Secondary Level,Never,1.00000,51,10722,1.00000,1.00000
1995,Saxony-Anhalt,Upper Secondary Level,Seldom,0.24532,97,10722,0.24454,0.24609
1995,Saxony-Anhalt,Upper Secondary Level,Never,0.75468,247,10722,0.75391,0.75546
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.26252,43,10722,0.26119,0.26384
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.73748,94,10722,0.73616,0.73881
1995,Thuringa,Lower Secondary Level,Never,1.00000,41,10722,1.00000,1.00000
1995,Thuringa,Upper Secondary Level,Seldom,0.26072,105,10722,0.25991,0.26153
1995,Thuringa,Upper Secondary Level,Never,0.73928,248,10722,0.73847,0.74009
1995,Thuringa,Second Stage of Tertiary Education,Seldom,0.33651,39,10722,0.33478,0.33825
1995,Thuringa,Second Stage of Tertiary Education,Never,0.66349,68,10722,0.66175,0.66522
1998,Schleswig-Holstein,Upper Secondary Level,Seldom,0.38725,61,11331,0.38635,0.38815
1998,Schleswig-Holstein,Upper Secondary Level,Never,0.61275,95,11331,0.61185,0.61365
1998,Hamburg,Upper Secondary Level,Never,1.00000,53,11331,1.00000,1.00000
1998,Lower Saxony,Lower Secondary Level,Seldom,0.30170,58,11331,0.30082,0.30258
1998,Lower Saxony,Lower Secondary Level,Never,0.69830,141,11331,0.69742,0.69918
1998,Lower Saxony,Upper Secondary Level,At least once per week,0.06364,35,11331,0.06337,0.06392
1998,Lower Saxony,Upper Secondary Level,At least once per month,0.09048,50,11331,0.09016,0.09080
1998,Lower Saxony,Upper Secondary Level,Seldom,0.34441,199,11331,0.34388,0.34494
1998,Lower Saxony,Upper Secondary Level,Never,0.50146,288,11331,0.50090,0.50202
1998,Lower Saxony,First Stage of Tertiary Education,Seldom,0.45788,34,11331,0.45632,0.45944
1998,Lower Saxony,First Stage of Tertiary Education,Never,0.54212,34,11331,0.54056,0.54368
1998,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.51866,55,11331,0.51739,0.51992
1998,Lower Saxony,Second Stage of Tertiary Education,Never,0.48134,57,11331,0.48008,0.48261
1998,Bremen,Upper Secondary Level,Never,1.00000,31,11331,1.00000,1.00000
1998,North Rhine-Westphalia,Pre-primary Level,Seldom,1.00000,31,11331,1.00000,1.00000
1998,North Rhine-Westphalia,Primary Level,Never,1.00000,96,11331,1.00000,1.00000
1998,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.06644,35,11331,0.06614,0.06675
1998,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.19874,106,11331,0.19824,0.19923
1998,North Rhine-Westphalia,Lower Secondary Level,Never,0.73482,373,11331,0.73428,0.73537
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.05258,72,11331,0.05242,0.05275
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.08336,110,11331,0.08316,0.08357
1998,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.33682,465,11331,0.33647,0.33717
1998,North Rhine-Westphalia,Upper Secondary Level,Never,0.52723,688,11331,0.52687,0.52760
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.35280,41,11331,0.35160,0.35400
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.64720,72,11331,0.64600,0.64840
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.43484,67,11331,0.43367,0.43602
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.56516,69,11331,0.56398,0.56633
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.38361,108,11331,0.38280,0.38441
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.61639,161,11331,0.61559,0.61720
1998,Hesse,Primary Level,Never,1.00000,41,11331,1.00000,1.00000
1998,Hesse,Lower Secondary Level,Seldom,0.21475,40,11331,0.21392,0.21558
1998,Hesse,Lower Secondary Level,Never,0.78525,141,11331,0.78442,0.78608
1998,Hesse,Upper Secondary Level,At least once per week,0.08141,38,11331,0.08106,0.08176
1998,Hesse,Upper Secondary Level,At least once per month,0.10056,42,11331,0.10018,0.10095
1998,Hesse,Upper Secondary Level,Seldom,0.29802,126,11331,0.29743,0.29860
1998,Hesse,Upper Secondary Level,Never,0.52001,222,11331,0.51938,0.52065
1998,Hesse,Second Stage of Tertiary Education,Seldom,0.42441,46,11331,0.42319,0.42564
1998,Hesse,Second Stage of Tertiary Education,Never,0.57559,56,11331,0.57436,0.57681
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.22469,47,11331,0.22390,0.22548
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.77531,149,11331,0.77452,0.77610
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.08486,32,11331,0.08448,0.08525
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.31716,118,11331,0.31652,0.31781
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.59797,217,11331,0.59729,0.59865
1998,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,1.00000,35,11331,1.00000,1.00000
1998,Baden-Wuerttemberg,Primary Level,Never,1.00000,85,11331,1.00000,1.00000
1998,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.07301,35,11331,0.07263,0.07339
1998,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.22933,106,11331,0.22871,0.22995
1998,Baden-Wuerttemberg,Lower Secondary Level,Never,0.69766,271,11331,0.69699,0.69834
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.06153,47,11331,0.06129,0.06177
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.10360,90,11331,0.10329,0.10390
1998,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.35485,280,11331,0.35436,0.35533
1998,Baden-Wuerttemberg,Upper Secondary Level,Never,0.48003,378,11331,0.47952,0.48053
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,1.00000,36,11331,1.00000,1.00000
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.38664,34,11331,0.38524,0.38803
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.61336,43,11331,0.61197,0.61476
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.39886,53,11331,0.39779,0.39993
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.60114,81,11331,0.60007,0.60221
1998,Bavaria,Primary Level,Never,1.00000,47,11331,1.00000,1.00000
1998,Bavaria,Lower Secondary Level,Seldom,0.24660,89,11331,0.24593,0.24727
1998,Bavaria,Lower Secondary Level,Never,0.75340,240,11331,0.75273,0.75407
1998,Bavaria,Upper Secondary Level,At least once per week,0.06324,63,11331,0.06302,0.06346
1998,Bavaria,Upper Secondary Level,At least once per month,0.08218,86,11331,0.08193,0.08243
1998,Bavaria,Upper Secondary Level,Seldom,0.31808,293,11331,0.31766,0.31850
1998,Bavaria,Upper Secondary Level,Never,0.53651,472,11331,0.53606,0.53696
1998,Bavaria,Post-secondary Non-tertiary Level,Never,1.00000,33,11331,1.00000,1.00000
1998,Bavaria,First Stage of Tertiary Education,Seldom,0.36783,46,11331,0.36661,0.36906
1998,Bavaria,First Stage of Tertiary Education,Never,0.63217,59,11331,0.63094,0.63339
1998,Bavaria,Second Stage of Tertiary Education,Seldom,0.27654,55,11331,0.27569,0.27738
1998,Bavaria,Second Stage of Tertiary Education,Never,0.72346,129,11331,0.72262,0.72431
1998,Berlin,Lower Secondary Level,Never,1.00000,40,11331,1.00000,1.00000
1998,Berlin,Upper Secondary Level,Seldom,0.33098,70,11331,0.33011,0.33186
1998,Berlin,Upper Secondary Level,Never,0.66902,137,11331,0.66814,0.66989
1998,Berlin,Second Stage of Tertiary Education,Seldom,0.35706,53,11331,0.35596,0.35815
1998,Berlin,Second Stage of Tertiary Education,Never,0.64294,97,11331,0.64185,0.64404
1998,Brandenburg,Lower Secondary Level,Never,1.00000,44,11331,1.00000,1.00000
1998,Brandenburg,Upper Secondary Level,Seldom,0.28162,86,11331,0.28075,0.28249
1998,Brandenburg,Upper Secondary Level,Never,0.71838,205,11331,0.71751,0.71925
1998,Brandenburg,Second Stage of Tertiary Education,Seldom,0.32538,54,11331,0.32411,0.32665
1998,Brandenburg,Second Stage of Tertiary Education,Never,0.67462,91,11331,0.67335,0.67589
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.38090,79,11331,0.37978,0.38203
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.61910,121,11331,0.61797,0.62022
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,1.00000,55,11331,1.00000,1.00000
1998,Saxony,Lower Secondary Level,Never,1.00000,83,11331,1.00000,1.00000
1998,Saxony,Upper Secondary Level,At least once per month,0.05324,43,11331,0.05294,0.05354
1998,Saxony,Upper Secondary Level,Seldom,0.25838,166,11331,0.25780,0.25896
1998,Saxony,Upper Secondary Level,Never,0.68838,421,11331,0.68776,0.68900
1998,Saxony,First Stage of Tertiary Education,Never,1.00000,38,11331,1.00000,1.00000
1998,Saxony,Second Stage of Tertiary Education,Seldom,0.29403,75,11331,0.29299,0.29508
1998,Saxony,Second Stage of Tertiary Education,Never,0.70597,145,11331,0.70492,0.70701
1998,Saxony-Anhalt,Lower Secondary Level,Never,1.00000,47,11331,1.00000,1.00000
1998,Saxony-Anhalt,Upper Secondary Level,Seldom,0.26471,94,11331,0.26386,0.26557
1998,Saxony-Anhalt,Upper Secondary Level,Never,0.73529,220,11331,0.73443,0.73614
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.36085,50,11331,0.35936,0.36234
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.63915,84,11331,0.63766,0.64064
1998,Thuringa,Lower Secondary Level,Never,1.00000,41,11331,1.00000,1.00000
1998,Thuringa,Upper Secondary Level,Seldom,0.25999,112,11331,0.25919,0.26080
1998,Thuringa,Upper Secondary Level,Never,0.74001,275,11331,0.73920,0.74081
1998,Thuringa,Second Stage of Tertiary Education,Seldom,0.33786,41,11331,0.33612,0.33960
1998,Thuringa,Second Stage of Tertiary Education,Never,0.66214,78,11331,0.66040,0.66388
2003,Schleswig-Holstein,Lower Secondary Level,Never,1.00000,54,19371,1.00000,1.00000
2003,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.14464,47,19371,0.14406,0.14523
2003,Schleswig-Holstein,Upper Secondary Level,Seldom,0.37346,129,19371,0.37265,0.37426
2003,Schleswig-Holstein,Upper Secondary Level,Never,0.48190,159,19371,0.48107,0.48273
2003,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.53557,39,19371,0.53347,0.53768
2003,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.46443,48,19371,0.46232,0.46653
2003,Hamburg,Upper Secondary Level,Seldom,0.33745,42,19371,0.33622,0.33869
2003,Hamburg,Upper Secondary Level,Never,0.66255,81,19371,0.66131,0.66378
2003,Hamburg,Second Stage of Tertiary Education,Never,1.00000,44,19371,1.00000,1.00000
2003,Lower Saxony,Lower Secondary Level,Seldom,0.20823,57,19371,0.20740,0.20905
2003,Lower Saxony,Lower Secondary Level,Never,0.79177,175,19371,0.79095,0.79260
2003,Lower Saxony,Upper Secondary Level,At least once per week,0.05035,64,19371,0.05013,0.05058
2003,Lower Saxony,Upper Secondary Level,At least once per month,0.08106,91,19371,0.08078,0.08135
2003,Lower Saxony,Upper Secondary Level,Seldom,0.34035,314,19371,0.33986,0.34085
2003,Lower Saxony,Upper Secondary Level,Never,0.52823,518,19371,0.52771,0.52875
2003,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.44910,47,19371,0.44738,0.45083
2003,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.55090,50,19371,0.54917,0.55262
2003,Lower Saxony,First Stage of Tertiary Education,Seldom,0.41355,46,19371,0.41191,0.41518
2003,Lower Saxony,First Stage of Tertiary Education,Never,0.58645,60,19371,0.58482,0.58809
2003,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.41040,113,19371,0.40926,0.41154
2003,Lower Saxony,Second Stage of Tertiary Education,Never,0.58960,149,19371,0.58846,0.59074
2003,Bremen,Upper Secondary Level,Never,1.00000,51,19371,1.00000,1.00000
2003,North Rhine-Westphalia,Pre-primary Level,Seldom,0.56723,50,19371,0.56510,0.56936
2003,North Rhine-Westphalia,Pre-primary Level,Never,0.43277,37,19371,0.43064,0.43490
2003,North Rhine-Westphalia,Primary Level,Never,1.00000,88,19371,1.00000,1.00000
2003,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.06719,40,19371,0.06684,0.06754
2003,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.15702,93,19371,0.15651,0.15752
2003,North Rhine-Westphalia,Lower Secondary Level,Never,0.77579,433,19371,0.77521,0.77637
2003,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.06014,148,19371,0.05997,0.06032
2003,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.07218,184,19371,0.07199,0.07236
2003,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.26029,600,19371,0.25997,0.26060
2003,North Rhine-Westphalia,Upper Secondary Level,Never,0.60739,1299,19371,0.60704,0.60775
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.10674,41,19371,0.10614,0.10734
