year,hhtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2018,Couple with children,East,1047,3571.42361,3482.43687,3660.41034,2700.00000,3410.32452,4200.00000,450.00000,6450.00000,3421.00000,3200.00000,3500.00000
2018,Multi-generational household,West,116,3736.13900,3458.61539,4013.66261,2586.45619,3500.00000,5025.09466,765.00000,7500.00000,3500.00000,3000.00000,4703.75000
2018,Multi-generational household,East,,,,,,,,,,,,
2018,Other Combinations,West,302,3323.78134,3135.86530,3511.69739,2000.00000,3000.00000,4500.00000,300.00000,8250.00000,3000.00000,2500.00000,3350.00000
2018,Other Combinations,East,41,2391.49480,2027.03179,2755.95781,1404.30586,2232.25038,3436.36285,620.00000,6484.44832,2250.00000,1500.00000,2850.00000
2019,Single-person household,West,3293,2042.50460,1579.12374,2505.88547,1200.00000,1700.00000,2400.00000,144.00000,4200.00000,1700.00000,1644.75000,1750.25000
2019,Single-person household,East,1018,1516.07675,1468.17131,1563.98219,955.29841,1425.78048,1872.91791,200.00000,3249.34716,1427.00000,1300.00000,1500.00000
2019,Couple without children,West,3635,3710.42279,3572.49619,3848.34939,2400.00000,3271.39096,4400.00000,35.00000,7400.00000,3272.00000,3200.00000,3400.00000
2019,Couple without children,East,1216,2879.58803,2803.05724,2956.11882,2000.00000,2750.00000,3400.00000,300.00000,5500.00000,2750.00000,2500.00000,2800.00000
2019,Single parent,West,1190,2433.50155,2245.53668,2621.46642,1523.06979,2100.00000,2800.00000,300.00000,4715.39531,2100.00000,2000.00000,2300.00000
2019,Single parent,East,349,2326.55368,2189.72101,2463.38635,1538.73480,2156.55898,2800.00000,335.00000,4691.89780,2165.00000,2000.00000,2300.00000
2019,Couple with children,West,5016,4409.68511,4344.40840,4474.96181,3000.00000,4000.00000,5100.00000,360.00000,8250.00000,4000.00000,4000.00000,4000.00000
2019,Couple with children,East,1075,3900.68632,3776.35562,4025.01702,2900.00000,3600.00000,4600.00000,350.00000,7150.00000,3600.00000,3400.00000,3800.00000
2019,Multi-generational household,West,103,3538.02037,3243.39237,3832.64837,2400.00000,3258.08997,4500.00000,700.00000,7650.00000,3200.00000,3000.00000,4006.25000
2019,Multi-generational household,East,,,,,,,,,,,,
2019,Other Combinations,West,275,3490.28306,3261.90728,3718.65884,2200.00000,3200.00000,4500.00000,339.00000,7950.00000,3200.00000,2800.00000,3500.00000
2019,Other Combinations,East,40,2740.13561,2258.40458,3221.86664,1351.53619,2800.00000,3560.80645,650.00000,6874.71185,2800.00000,1500.00000,3012.50000
2020,Single-person household,West,3936,1966.96784,1931.33600,2002.59968,1200.00000,1795.00000,2438.63811,0.00000,4296.59527,1795.00000,1700.00000,1800.00000
2020,Single-person household,East,1082,1574.96241,1526.46035,1623.46446,1000.00000,1400.00000,2000.00000,0.00000,3500.00000,1400.00000,1377.00000,1500.00000
2020,Couple without children,West,3734,3756.66663,3668.90008,3844.43317,2500.00000,3400.00000,4500.00000,250.00000,7500.00000,3400.00000,3250.00000,3500.00000
2020,Couple without children,East,1141,3063.20221,2949.06303,3177.34139,2100.00000,2888.56180,3502.75302,300.00000,5606.88254,2893.00000,2700.00000,3000.00000
2020,Single parent,West,1176,2498.38017,2430.40987,2566.35046,1700.00000,2300.00000,3000.00000,1.00000,4950.00000,2300.00000,2200.00000,2460.00000
2020,Single parent,East,333,2388.47828,2276.07299,2500.88357,1670.67439,2200.00000,3000.00000,500.00000,4993.98841,2200.00000,1999.50000,2400.00000
2020,Couple with children,West,5078,4598.33575,4501.78865,4694.88284,3100.00000,4044.17950,5400.00000,200.00000,8850.00000,4044.00000,4000.00000,4200.00000
2020,Couple with children,East,1008,3962.74994,3815.77970,4109.72018,3000.00000,3800.00000,4600.00000,600.00000,7000.00000,3800.00000,3560.00000,4000.00000
2020,Multi-generational household,West,105,3903.59649,3451.90755,4355.28542,2702.67650,3700.00000,4000.00000,1000.00000,5945.98526,3700.00000,2995.00000,3800.00000
2020,Multi-generational household,East,,,,,,,,,,,,
2020,Other Combinations,West,343,3645.20192,3389.63369,3900.77014,2392.80776,3345.59566,4500.00000,200.00000,7660.78836,3350.00000,2800.00000,3600.00000
2020,Other Combinations,East,49,2696.94536,2400.09229,2993.79843,2000.00000,2796.46746,3000.00000,600.00000,4500.00000,2900.00000,2200.00000,3000.00000
2021,Single-person household,West,2648,2115.17714,2011.22850,2219.12578,1250.00000,1900.00000,2500.73546,0.00000,4376.83864,1900.00000,1800.00000,1937.32500
2021,Single-person household,East,737,1722.85795,1620.75880,1824.95711,1034.26838,1500.00000,2000.00000,0.00000,3448.59743,1500.00000,1400.00000,1600.00000
2021,Couple without children,West,2521,3943.09991,3498.53429,4387.66554,2500.00000,3500.00000,4700.00000,0.00000,8000.00000,3500.00000,3400.00000,3500.00000
2021,Couple without children,East,791,3262.34800,3141.43166,3383.26435,2200.00000,3000.00000,4000.00000,1.00000,6700.00000,3000.00000,2800.00000,3100.00000
2021,Single parent,West,733,2716.08605,2614.40725,2817.76484,1800.00000,2500.00000,3210.30488,50.00000,5325.76219,2500.00000,2300.00000,2600.00000
2021,Single parent,East,246,2584.16049,2432.17233,2736.14865,1800.00000,2451.87513,3200.00000,600.00000,5300.00000,2470.00000,2200.00000,2502.50000
2021,Couple with children,West,3158,4848.89729,4738.10687,4959.68771,3349.92844,4400.00000,5600.00000,0.00000,8975.10734,4400.00000,4200.00000,4500.00000
2021,Couple with children,East,628,4437.78600,4268.05873,4607.51326,3210.55598,4049.28350,5300.00000,300.00000,8434.16603,4038.00000,3997.50000,4500.00000
2021,Multi-generational household,West,72,6282.04665,3562.72609,9001.36721,3000.00000,3582.91052,5000.00000,380.00000,8000.00000,3600.00000,3000.00000,4900.00000
2021,Multi-generational household,East,,,,,,,,,,,,
2021,Other Combinations,West,257,4007.18054,3778.68188,4235.67919,3000.00000,3800.00000,5000.00000,400.00000,8000.00000,3800.00000,3229.25000,4200.00000
2021,Other Combinations,East,46,2972.11391,2440.50076,3503.72706,1778.95349,2400.00000,3917.78920,650.00000,7126.04276,2400.00000,1800.00000,4000.00000
