year,age_gr,quintil_oecd,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,2nd Quintile,Yes,0.23257,170,245,0.17956,0.28558
2011,17-29 y.,2nd Quintile,No,0.10729,75,245,0.06846,0.14612
2011,17-29 y.,3rd Quintile,Yes,0.32091,168,231,0.26057,0.38124
2011,17-29 y.,3rd Quintile,No,0.09114,63,231,0.05394,0.12834
2011,17-29 y.,4th Quintile,Yes,0.34080,153,203,0.27544,0.40617
2011,17-29 y.,4th Quintile,No,0.09128,50,203,0.05156,0.13100
2011,17-29 y.,5th Quintile,Yes,0.38260,124,163,0.30775,0.45744
2011,17-29 y.,5th Quintile,No,0.11686,39,163,0.06739,0.16633
2011,30-45 y.,1st Quintile,Yes,0.21240,368,538,0.17781,0.24700
2011,30-45 y.,1st Quintile,No,0.09879,170,538,0.07355,0.12402
2011,30-45 y.,2nd Quintile,Yes,0.38951,644,859,0.35688,0.42214
2011,30-45 y.,2nd Quintile,No,0.13684,215,859,0.11384,0.15984
2011,30-45 y.,3rd Quintile,Yes,0.43270,618,816,0.39869,0.46672
2011,30-45 y.,3rd Quintile,No,0.14411,198,816,0.12000,0.16822
2011,30-45 y.,4th Quintile,Yes,0.51601,664,869,0.48276,0.54925
2011,30-45 y.,4th Quintile,No,0.15668,205,869,0.13250,0.18086
2011,30-45 y.,5th Quintile,Yes,0.55450,703,846,0.52099,0.58802
2011,30-45 y.,5th Quintile,No,0.10404,143,846,0.08345,0.12462
2011,46-65 y.,1st Quintile,Yes,0.11002,165,232,0.06967,0.15037
2011,46-65 y.,1st Quintile,No,0.06661,67,232,0.03445,0.09876
2011,46-65 y.,2nd Quintile,Yes,0.23826,252,375,0.19508,0.28143
2011,46-65 y.,2nd Quintile,No,0.11571,123,375,0.08329,0.14813
2011,46-65 y.,3rd Quintile,Yes,0.33628,413,593,0.29823,0.37434
2011,46-65 y.,3rd Quintile,No,0.16744,180,593,0.13736,0.19752
2011,46-65 y.,4th Quintile,Yes,0.37028,535,729,0.33520,0.40536
2011,46-65 y.,4th Quintile,No,0.12654,194,729,0.10239,0.15070
2011,46-65 y.,5th Quintile,Yes,0.39516,833,1062,0.36574,0.42457
2011,46-65 y.,5th Quintile,No,0.10345,229,1062,0.08513,0.12178
2012,17-29 y.,1st Quintile,Yes,0.17806,201,279,0.13309,0.22304
2012,17-29 y.,1st Quintile,No,0.06108,78,279,0.03293,0.08924
2012,17-29 y.,2nd Quintile,Yes,0.26847,183,261,0.21461,0.32234
2012,17-29 y.,2nd Quintile,No,0.09762,78,261,0.06154,0.13370
2012,17-29 y.,3rd Quintile,Yes,0.31841,193,266,0.26232,0.37450
2012,17-29 y.,3rd Quintile,No,0.12582,73,266,0.08589,0.16575
2012,17-29 y.,4th Quintile,Yes,0.31765,178,237,0.25825,0.37705
2012,17-29 y.,4th Quintile,No,0.12543,59,237,0.08317,0.16769
2012,17-29 y.,5th Quintile,Yes,0.33242,115,154,0.25778,0.40707
2012,17-29 y.,5th Quintile,No,0.08305,39,154,0.03933,0.12678
2012,30-45 y.,1st Quintile,Yes,0.21381,424,637,0.18194,0.24567
2012,30-45 y.,1st Quintile,No,0.10307,213,637,0.07944,0.12670
2012,30-45 y.,2nd Quintile,Yes,0.29925,625,893,0.26919,0.32930
2012,30-45 y.,2nd Quintile,No,0.16430,268,893,0.13998,0.18862
2012,30-45 y.,3rd Quintile,Yes,0.48852,742,1006,0.45762,0.51943
2012,30-45 y.,3rd Quintile,No,0.16073,264,1006,0.13802,0.18344
2012,30-45 y.,4th Quintile,Yes,0.50448,743,994,0.47338,0.53558
2012,30-45 y.,4th Quintile,No,0.15485,251,994,0.13235,0.17735
2012,30-45 y.,5th Quintile,Yes,0.56135,734,911,0.52911,0.59359
2012,30-45 y.,5th Quintile,No,0.12752,177,911,0.10585,0.14920
2012,46-65 y.,1st Quintile,Yes,0.10710,213,345,0.07442,0.13978
2012,46-65 y.,1st Quintile,No,0.08819,132,345,0.05822,0.11816
2012,46-65 y.,2nd Quintile,Yes,0.23071,323,509,0.19407,0.26734
2012,46-65 y.,2nd Quintile,No,0.14942,186,509,0.11842,0.18042
2012,46-65 y.,3rd Quintile,Yes,0.31237,526,752,0.27922,0.34552
2012,46-65 y.,3rd Quintile,No,0.16122,226,752,0.13492,0.18752
2012,46-65 y.,4th Quintile,Yes,0.40211,685,953,0.37096,0.43325
2012,46-65 y.,4th Quintile,No,0.15934,268,953,0.13609,0.18259
2012,46-65 y.,5th Quintile,Yes,0.40116,982,1316,0.37466,0.42765
2012,46-65 y.,5th Quintile,No,0.14426,334,1316,0.12527,0.16325
2013,17-29 y.,1st Quintile,Yes,0.17051,175,256,0.12435,0.21667
2013,17-29 y.,1st Quintile,No,0.09150,81,256,0.05611,0.12689
2013,17-29 y.,2nd Quintile,Yes,0.26027,178,248,0.20555,0.31499
2013,17-29 y.,2nd Quintile,No,0.08782,70,248,0.05252,0.12311
2013,17-29 y.,3rd Quintile,Yes,0.26853,175,237,0.21198,0.32507
2013,17-29 y.,3rd Quintile,No,0.12455,62,237,0.08242,0.16668
2013,17-29 y.,4th Quintile,Yes,0.37790,195,258,0.31862,0.43718
2013,17-29 y.,4th Quintile,No,0.11430,63,258,0.07540,0.15320
2013,17-29 y.,5th Quintile,Yes,0.28048,119,159,0.21043,0.35053
2013,17-29 y.,5th Quintile,No,0.10907,40,159,0.06046,0.15768
2013,30-45 y.,1st Quintile,Yes,0.17889,359,556,0.14700,0.21078
2013,30-45 y.,1st Quintile,No,0.12607,197,556,0.09846,0.15369
2013,30-45 y.,2nd Quintile,Yes,0.34311,664,905,0.31216,0.37406
2013,30-45 y.,2nd Quintile,No,0.14340,241,905,0.12055,0.16625
2013,30-45 y.,3rd Quintile,Yes,0.42654,664,897,0.39416,0.45892
2013,30-45 y.,3rd Quintile,No,0.17743,233,897,0.15241,0.20244
2013,30-45 y.,4th Quintile,Yes,0.49286,721,936,0.46082,0.52491
2013,30-45 y.,4th Quintile,No,0.16054,215,936,0.13701,0.18407
2013,30-45 y.,5th Quintile,Yes,0.54311,697,847,0.50954,0.57668
2013,30-45 y.,5th Quintile,No,0.11253,150,847,0.09124,0.13383
2013,46-65 y.,1st Quintile,Yes,0.10303,214,312,0.06924,0.13682
2013,46-65 y.,1st Quintile,No,0.06516,98,312,0.03773,0.09259
2013,46-65 y.,2nd Quintile,Yes,0.24467,366,548,0.20864,0.28069
2013,46-65 y.,2nd Quintile,No,0.12477,182,548,0.09708,0.15246
2013,46-65 y.,3rd Quintile,Yes,0.31126,553,765,0.27843,0.34409
2013,46-65 y.,3rd Quintile,No,0.13770,212,765,0.11326,0.16213
2013,46-65 y.,4th Quintile,Yes,0.38542,704,995,0.35516,0.41568
2013,46-65 y.,4th Quintile,No,0.14366,291,995,0.12185,0.16546
2013,46-65 y.,5th Quintile,Yes,0.40720,1005,1350,0.38099,0.43342
2013,46-65 y.,5th Quintile,No,0.12940,345,1350,0.11149,0.14732
2014,17-29 y.,1st Quintile,Yes,0.17434,217,312,0.13217,0.21651
2014,17-29 y.,1st Quintile,No,0.06529,95,312,0.03784,0.09275
2014,17-29 y.,2nd Quintile,Yes,0.22469,206,276,0.17536,0.27402
2014,17-29 y.,2nd Quintile,No,0.07903,70,276,0.04714,0.11092
2014,17-29 y.,3rd Quintile,Yes,0.27727,209,305,0.22694,0.32759
2014,17-29 y.,3rd Quintile,No,0.15601,96,305,0.11522,0.19680
2014,17-29 y.,4th Quintile,Yes,0.36174,236,323,0.30926,0.41423
2014,17-29 y.,4th Quintile,No,0.11907,87,323,0.08369,0.15444
2014,17-29 y.,5th Quintile,Yes,0.39230,153,205,0.32529,0.45930
2014,17-29 y.,5th Quintile,No,0.09111,52,205,0.05162,0.13060
2014,30-45 y.,1st Quintile,Yes,0.20472,376,535,0.17050,0.23895
2014,30-45 y.,1st Quintile,No,0.06902,159,535,0.04752,0.09052
2014,30-45 y.,2nd Quintile,Yes,0.33553,670,922,0.30504,0.36603
2014,30-45 y.,2nd Quintile,No,0.11686,252,922,0.09611,0.13761
2014,30-45 y.,3rd Quintile,Yes,0.44980,716,967,0.41843,0.48117
2014,30-45 y.,3rd Quintile,No,0.14467,251,967,0.12248,0.16685
2014,30-45 y.,4th Quintile,Yes,0.52603,745,981,0.49477,0.55729
2014,30-45 y.,4th Quintile,No,0.15038,236,981,0.12800,0.17276
2014,30-45 y.,5th Quintile,Yes,0.55664,738,911,0.52436,0.58892
2014,30-45 y.,5th Quintile,No,0.13189,173,911,0.10990,0.15387
2014,46-65 y.,1st Quintile,Yes,0.12863,241,387,0.09523,0.16202
2014,46-65 y.,1st Quintile,No,0.07741,146,387,0.05075,0.10407
2014,46-65 y.,2nd Quintile,Yes,0.22317,361,556,0.18853,0.25781
2014,46-65 y.,2nd Quintile,No,0.12258,195,556,0.09529,0.14986
2014,46-65 y.,3rd Quintile,Yes,0.30619,516,786,0.27394,0.33843
2014,46-65 y.,3rd Quintile,No,0.16125,270,786,0.13552,0.18698
2014,46-65 y.,4th Quintile,Yes,0.37025,721,1044,0.34095,0.39956
2014,46-65 y.,4th Quintile,No,0.16863,323,1044,0.14590,0.19135
2014,46-65 y.,5th Quintile,Yes,0.42642,1050,1411,0.40061,0.45223
2014,46-65 y.,5th Quintile,No,0.13669,361,1411,0.11876,0.15462
2015,17-29 y.,1st Quintile,Yes,0.16046,184,254,0.11523,0.20568
2015,17-29 y.,1st Quintile,No,0.07529,70,254,0.04278,0.10780
2015,17-29 y.,2nd Quintile,Yes,0.24674,201,276,0.19578,0.29769
2015,17-29 y.,2nd Quintile,No,0.09841,75,276,0.06320,0.13361
2015,17-29 y.,3rd Quintile,Yes,0.32149,225,297,0.26828,0.37470
2015,17-29 y.,3rd Quintile,No,0.10782,72,297,0.07249,0.14316
2015,17-29 y.,4th Quintile,Yes,0.36755,208,278,0.31077,0.42433
2015,17-29 y.,4th Quintile,No,0.11052,70,278,0.07360,0.14745
2015,17-29 y.,5th Quintile,Yes,0.35108,146,178,0.28076,0.42140
2015,17-29 y.,5th Quintile,No,0.07200,32,178,0.03392,0.11009
2015,30-45 y.,1st Quintile,Yes,0.20857,320,447,0.17086,0.24627
2015,30-45 y.,1st Quintile,No,0.08011,127,447,0.05492,0.10531
2015,30-45 y.,2nd Quintile,Yes,0.40102,611,820,0.36745,0.43458
2015,30-45 y.,2nd Quintile,No,0.11276,209,820,0.09110,0.13442
2015,30-45 y.,3rd Quintile,Yes,0.43807,667,860,0.40489,0.47125
2015,30-45 y.,3rd Quintile,No,0.14586,193,860,0.12225,0.16946
2015,30-45 y.,4th Quintile,Yes,0.50051,657,832,0.46651,0.53450
2015,30-45 y.,4th Quintile,No,0.15881,175,832,0.13396,0.18366
2015,30-45 y.,5th Quintile,Yes,0.59502,666,784,0.56064,0.62941
2015,30-45 y.,5th Quintile,No,0.08499,118,784,0.06545,0.10452
2015,46-65 y.,1st Quintile,Yes,0.11252,211,317,0.07768,0.14737
2015,46-65 y.,1st Quintile,No,0.05707,106,317,0.03150,0.08265
2015,46-65 y.,2nd Quintile,Yes,0.24229,398,552,0.20652,0.27807
2015,46-65 y.,2nd Quintile,No,0.10977,154,552,0.08367,0.13587
2015,46-65 y.,3rd Quintile,Yes,0.35691,562,735,0.32225,0.39157
2015,46-65 y.,3rd Quintile,No,0.13295,173,735,0.10838,0.15751
2015,46-65 y.,4th Quintile,Yes,0.42843,793,1047,0.39844,0.45842
2015,46-65 y.,4th Quintile,No,0.14317,254,1047,0.12194,0.16439
2015,46-65 y.,5th Quintile,Yes,0.42263,1024,1281,0.39556,0.44969
2015,46-65 y.,5th Quintile,No,0.10190,257,1281,0.08532,0.11847
2016,17-29 y.,1st Quintile,Yes,0.17252,199,267,0.12712,0.21793
2016,17-29 y.,1st Quintile,No,0.05230,68,267,0.02555,0.07906
2016,17-29 y.,2nd Quintile,Yes,0.20351,209,293,0.15733,0.24969
2016,17-29 y.,2nd Quintile,No,0.09989,84,293,0.06550,0.13428
2016,17-29 y.,3rd Quintile,Yes,0.34909,232,296,0.29469,0.40348
2016,17-29 y.,3rd Quintile,No,0.10409,64,296,0.06924,0.13894
2016,17-29 y.,4th Quintile,Yes,0.35943,192,242,0.29885,0.42001
2016,17-29 y.,4th Quintile,No,0.09983,50,242,0.06198,0.13768
2016,17-29 y.,5th Quintile,Yes,0.35223,143,177,0.28166,0.42280
2016,17-29 y.,5th Quintile,No,0.12762,34,177,0.07832,0.17691
2016,30-45 y.,1st Quintile,Yes,0.19287,324,473,0.15728,0.22847
2016,30-45 y.,1st Quintile,No,0.10489,149,473,0.07725,0.13254
2016,30-45 y.,2nd Quintile,Yes,0.39890,582,780,0.36451,0.43328
2016,30-45 y.,2nd Quintile,No,0.13431,198,780,0.11037,0.15826
2016,30-45 y.,3rd Quintile,Yes,0.49383,640,818,0.45955,0.52811
2016,30-45 y.,3rd Quintile,No,0.12978,178,818,0.10673,0.15282
2016,30-45 y.,4th Quintile,Yes,0.53057,696,883,0.49763,0.56350
2016,30-45 y.,4th Quintile,No,0.15603,187,883,0.13208,0.17998
2016,30-45 y.,5th Quintile,Yes,0.56327,585,710,0.52676,0.59978
2016,30-45 y.,5th Quintile,No,0.11952,125,710,0.09564,0.14340
2016,46-65 y.,1st Quintile,Yes,0.11608,216,319,0.08087,0.15128
2016,46-65 y.,1st Quintile,No,0.05882,103,319,0.03296,0.08468
2016,46-65 y.,2nd Quintile,Yes,0.28124,450,622,0.24588,0.31660
2016,46-65 y.,2nd Quintile,No,0.12102,172,622,0.09537,0.14667
2016,46-65 y.,3rd Quintile,Yes,0.35662,565,764,0.32264,0.39061
2016,46-65 y.,3rd Quintile,No,0.12631,199,764,0.10274,0.14989
2016,46-65 y.,4th Quintile,Yes,0.44539,802,1052,0.41534,0.47544
2016,46-65 y.,4th Quintile,No,0.13577,250,1052,0.11506,0.15648
2016,46-65 y.,5th Quintile,Yes,0.45259,1006,1283,0.42534,0.47984
2016,46-65 y.,5th Quintile,No,0.11111,277,1283,0.09390,0.12831
2017,17-29 y.,1st Quintile,Yes,0.14539,217,298,0.10530,0.18548
2017,17-29 y.,1st Quintile,No,0.06820,81,298,0.03953,0.09687
2017,17-29 y.,2nd Quintile,Yes,0.23215,179,252,0.17992,0.28438
2017,17-29 y.,2nd Quintile,No,0.08741,73,252,0.05246,0.12235
2017,17-29 y.,3rd Quintile,Yes,0.31543,196,258,0.25862,0.37224
2017,17-29 y.,3rd Quintile,No,0.11274,62,258,0.07408,0.15141
2017,17-29 y.,4th Quintile,Yes,0.34985,193,247,0.29025,0.40945
2017,17-29 y.,4th Quintile,No,0.08889,54,247,0.05332,0.12445
2017,17-29 y.,5th Quintile,Yes,0.30501,124,158,0.23299,0.37703
2017,17-29 y.,5th Quintile,No,0.07056,34,158,0.03050,0.11062
2017,30-45 y.,1st Quintile,Yes,0.17607,301,433,0.14015,0.21198
2017,30-45 y.,1st Quintile,No,0.07964,132,433,0.05411,0.10517
2017,30-45 y.,2nd Quintile,Yes,0.35264,533,718,0.31766,0.38761
2017,30-45 y.,2nd Quintile,No,0.14636,185,718,0.12049,0.17224
2017,30-45 y.,3rd Quintile,Yes,0.49109,558,698,0.45398,0.52821
2017,30-45 y.,3rd Quintile,No,0.10382,140,698,0.08117,0.12647
2017,30-45 y.,4th Quintile,Yes,0.50839,566,704,0.47144,0.54535
2017,30-45 y.,4th Quintile,No,0.13628,138,704,0.11091,0.16164
2017,30-45 y.,5th Quintile,Yes,0.55400,514,625,0.51500,0.59300
2017,30-45 y.,5th Quintile,No,0.11019,111,625,0.08562,0.13476
2017,46-65 y.,1st Quintile,Yes,0.11139,205,290,0.07511,0.14766
2017,46-65 y.,1st Quintile,No,0.05443,85,290,0.02827,0.08058
2017,46-65 y.,2nd Quintile,Yes,0.23019,382,554,0.19511,0.26528
2017,46-65 y.,2nd Quintile,No,0.13339,172,554,0.10505,0.16173
2017,46-65 y.,3rd Quintile,Yes,0.31652,508,724,0.28262,0.35042
2017,46-65 y.,3rd Quintile,No,0.14189,216,724,0.11646,0.16733
2017,46-65 y.,4th Quintile,Yes,0.42296,700,931,0.39121,0.45471
2017,46-65 y.,4th Quintile,No,0.12165,231,931,0.10064,0.14266
2017,46-65 y.,5th Quintile,Yes,0.42571,946,1225,0.39801,0.45341
2017,46-65 y.,5th Quintile,No,0.12746,279,1225,0.10878,0.14614
2018,17-29 y.,1st Quintile,Yes,0.17466,267,373,0.13607,0.21324
2018,17-29 y.,1st Quintile,No,0.07467,106,373,0.04796,0.10138
2018,17-29 y.,2nd Quintile,Yes,0.28568,253,357,0.23876,0.33261
2018,17-29 y.,2nd Quintile,No,0.10838,104,357,0.07609,0.14067
2018,17-29 y.,3rd Quintile,Yes,0.36697,255,331,0.31497,0.41897
2018,17-29 y.,3rd Quintile,No,0.09056,76,331,0.05960,0.12152
2018,17-29 y.,4th Quintile,Yes,0.40788,228,268,0.34894,0.46683
2018,17-29 y.,4th Quintile,No,0.07307,40,268,0.04185,0.10428
2018,17-29 y.,5th Quintile,Yes,0.37061,156,199,0.30334,0.43789
2018,17-29 y.,5th Quintile,No,0.08010,43,199,0.04229,0.11791
2018,30-45 y.,1st Quintile,Yes,0.22919,333,497,0.19220,0.26618
2018,30-45 y.,1st Quintile,No,0.09056,164,497,0.06530,0.11581
2018,30-45 y.,2nd Quintile,Yes,0.37861,558,796,0.34489,0.41232
2018,30-45 y.,2nd Quintile,No,0.15101,238,796,0.12612,0.17590
2018,30-45 y.,3rd Quintile,Yes,0.49279,627,794,0.45799,0.52758
2018,30-45 y.,3rd Quintile,No,0.14101,167,794,0.11679,0.16524
2018,30-45 y.,4th Quintile,Yes,0.56169,621,801,0.52731,0.59607
2018,30-45 y.,4th Quintile,No,0.14915,180,801,0.12446,0.17384
2018,30-45 y.,5th Quintile,Yes,0.57610,584,712,0.53978,0.61243
2018,30-45 y.,5th Quintile,No,0.11146,128,712,0.08833,0.13459
2018,46-65 y.,1st Quintile,Yes,0.10672,209,335,0.07360,0.13983
2018,46-65 y.,1st Quintile,No,0.06186,126,335,0.03603,0.08770
2018,46-65 y.,2nd Quintile,Yes,0.30171,490,714,0.26802,0.33540
2018,46-65 y.,2nd Quintile,No,0.13178,224,714,0.10695,0.15661
2018,46-65 y.,3rd Quintile,Yes,0.35667,615,912,0.32556,0.38777
2018,46-65 y.,3rd Quintile,No,0.17346,297,912,0.14887,0.19805
2018,46-65 y.,4th Quintile,Yes,0.44093,847,1125,0.41190,0.46995
2018,46-65 y.,4th Quintile,No,0.14027,278,1125,0.11997,0.16057
2018,46-65 y.,5th Quintile,Yes,0.46011,1141,1512,0.43498,0.48524
2018,46-65 y.,5th Quintile,No,0.14126,371,1512,0.12370,0.15883
2019,17-29 y.,1st Quintile,Yes,0.17719,222,329,0.13587,0.21852
2019,17-29 y.,1st Quintile,No,0.04522,107,329,0.02274,0.06771
2019,17-29 y.,2nd Quintile,Yes,0.27290,224,292,0.22172,0.32408
2019,17-29 y.,2nd Quintile,No,0.07978,68,292,0.04865,0.11092
2019,17-29 y.,3rd Quintile,Yes,0.37544,235,294,0.32000,0.43089
2019,17-29 y.,3rd Quintile,No,0.08415,59,294,0.05236,0.11594
2019,17-29 y.,4th Quintile,Yes,0.34859,206,254,0.28987,0.40731
2019,17-29 y.,4th Quintile,No,0.09355,48,254,0.05767,0.12944
2019,17-29 y.,5th Quintile,Yes,0.36808,128,169,0.29515,0.44101
2019,17-29 y.,5th Quintile,No,0.13349,41,169,0.08206,0.18491
2019,30-45 y.,1st Quintile,Yes,0.20865,315,442,0.17072,0.24657
2019,30-45 y.,1st Quintile,No,0.09292,127,442,0.06582,0.12002
2019,30-45 y.,2nd Quintile,Yes,0.39163,473,648,0.35401,0.42924
2019,30-45 y.,2nd Quintile,No,0.14735,175,648,0.12004,0.17466
2019,30-45 y.,3rd Quintile,Yes,0.51532,572,717,0.47871,0.55193
2019,30-45 y.,3rd Quintile,No,0.12390,145,717,0.09977,0.14803
2019,30-45 y.,4th Quintile,Yes,0.50521,509,652,0.46680,0.54361
2019,30-45 y.,4th Quintile,No,0.14132,143,652,0.11456,0.16808
2019,30-45 y.,5th Quintile,Yes,0.59643,528,612,0.55752,0.63533
2019,30-45 y.,5th Quintile,No,0.07809,84,612,0.05681,0.09936
2019,46-65 y.,1st Quintile,Yes,0.13478,217,312,0.09683,0.17274
2019,46-65 y.,1st Quintile,No,0.05430,95,312,0.02912,0.07949
2019,46-65 y.,2nd Quintile,Yes,0.28256,438,604,0.24662,0.31850
2019,46-65 y.,2nd Quintile,No,0.11161,166,604,0.08648,0.13675
2019,46-65 y.,3rd Quintile,Yes,0.36931,600,816,0.33618,0.40245
2019,46-65 y.,3rd Quintile,No,0.13981,216,816,0.11600,0.16362
2019,46-65 y.,4th Quintile,Yes,0.38438,718,993,0.35411,0.41465
2019,46-65 y.,4th Quintile,No,0.16013,275,993,0.13731,0.18295
2019,46-65 y.,5th Quintile,Yes,0.45924,1077,1358,0.43273,0.48576
2019,46-65 y.,5th Quintile,No,0.10770,281,1358,0.09120,0.12419
2020,17-29 y.,1st Quintile,Yes,0.15085,193,325,0.11188,0.18982
2020,17-29 y.,1st Quintile,No,0.10181,132,325,0.06889,0.13474
2020,17-29 y.,2nd Quintile,Yes,0.22632,185,295,0.17849,0.27415
2020,17-29 y.,2nd Quintile,No,0.12795,110,295,0.08977,0.16614
2020,17-29 y.,3rd Quintile,Yes,0.30219,222,322,0.25196,0.35243
2020,17-29 y.,3rd Quintile,No,0.14297,100,322,0.10468,0.18127
2020,17-29 y.,4th Quintile,Yes,0.39470,198,287,0.33805,0.45135
2020,17-29 y.,4th Quintile,No,0.15056,89,287,0.10911,0.19200
2020,17-29 y.,5th Quintile,Yes,0.31867,140,192,0.25259,0.38475
2020,17-29 y.,5th Quintile,No,0.10361,52,192,0.06039,0.14683
2020,30-45 y.,1st Quintile,Yes,0.15939,250,444,0.12531,0.19348
2020,30-45 y.,1st Quintile,No,0.11944,194,444,0.08924,0.14964
2020,30-45 y.,2nd Quintile,Yes,0.38517,423,695,0.34897,0.42138
2020,30-45 y.,2nd Quintile,No,0.23631,272,695,0.20471,0.26792
2020,30-45 y.,3rd Quintile,Yes,0.45784,460,717,0.42135,0.49434
2020,30-45 y.,3rd Quintile,No,0.22949,257,717,0.19869,0.26029
2020,30-45 y.,4th Quintile,Yes,0.48215,486,724,0.44573,0.51857
2020,30-45 y.,4th Quintile,No,0.23100,238,724,0.20028,0.26173
2020,30-45 y.,5th Quintile,Yes,0.51599,520,735,0.47983,0.55214
2020,30-45 y.,5th Quintile,No,0.19443,215,735,0.16580,0.22306
2020,46-65 y.,1st Quintile,Yes,0.11538,179,325,0.08059,0.15017
2020,46-65 y.,1st Quintile,No,0.08052,146,325,0.05089,0.11015
2020,46-65 y.,2nd Quintile,Yes,0.24419,403,688,0.21206,0.27631
2020,46-65 y.,2nd Quintile,No,0.20480,285,688,0.17463,0.23498
2020,46-65 y.,3rd Quintile,Yes,0.32586,522,883,0.29493,0.35679
2020,46-65 y.,3rd Quintile,No,0.21915,361,883,0.19185,0.24645
2020,46-65 y.,4th Quintile,Yes,0.40416,748,1143,0.37570,0.43263
2020,46-65 y.,4th Quintile,No,0.19524,395,1143,0.17225,0.21823
2020,46-65 y.,5th Quintile,Yes,0.41272,1101,1581,0.38845,0.43700
2020,46-65 y.,5th Quintile,No,0.17302,480,1581,0.15437,0.19167
2021,17-29 y.,1st Quintile,Yes,0.24471,236,337,0.19874,0.29068
2021,17-29 y.,1st Quintile,No,0.07991,101,337,0.05092,0.10890
2021,17-29 y.,2nd Quintile,Yes,0.30310,179,236,0.24433,0.36186
2021,17-29 y.,2nd Quintile,No,0.08557,57,236,0.04981,0.12134
2021,17-29 y.,3rd Quintile,Yes,0.31557,144,210,0.25256,0.37858
2021,17-29 y.,3rd Quintile,No,0.10737,66,210,0.06540,0.14934
2021,17-29 y.,4th Quintile,Yes,0.36325,155,216,0.29896,0.42754
2021,17-29 y.,4th Quintile,No,0.14890,61,216,0.10131,0.19648
2021,17-29 y.,5th Quintile,Yes,0.38434,106,144,0.30461,0.46407
2021,17-29 y.,5th Quintile,No,0.09892,38,144,0.04998,0.14785
2021,30-45 y.,1st Quintile,Yes,0.21250,262,420,0.17333,0.25167
2021,30-45 y.,1st Quintile,No,0.11329,158,420,0.08295,0.14364
2021,30-45 y.,2nd Quintile,Yes,0.41512,372,498,0.37180,0.45844
2021,30-45 y.,2nd Quintile,No,0.15555,126,498,0.12369,0.18742
2021,30-45 y.,3rd Quintile,Yes,0.50700,374,497,0.46300,0.55100
2021,30-45 y.,3rd Quintile,No,0.12462,123,497,0.09555,0.15369
2021,30-45 y.,4th Quintile,Yes,0.53849,380,515,0.49539,0.58159
2021,30-45 y.,4th Quintile,No,0.15880,135,515,0.12721,0.19040
2021,30-45 y.,5th Quintile,Yes,0.53812,414,522,0.49531,0.58093
2021,30-45 y.,5th Quintile,No,0.15992,108,522,0.12844,0.19139
2021,46-65 y.,1st Quintile,Yes,0.16016,194,286,0.11758,0.20274
2021,46-65 y.,1st Quintile,No,0.07752,92,286,0.04647,0.10857
2021,46-65 y.,2nd Quintile,Yes,0.30134,362,508,0.26140,0.34128
2021,46-65 y.,2nd Quintile,No,0.14453,146,508,0.11392,0.17514
2021,46-65 y.,3rd Quintile,Yes,0.38089,437,604,0.34213,0.41965
2021,46-65 y.,3rd Quintile,No,0.15696,167,604,0.12792,0.18599
2021,46-65 y.,4th Quintile,Yes,0.39410,562,791,0.36003,0.42818
2021,46-65 y.,4th Quintile,No,0.14379,229,791,0.11933,0.16826
2021,46-65 y.,5th Quintile,Yes,0.43406,896,1191,0.40590,0.46222
2021,46-65 y.,5th Quintile,No,0.14359,295,1191,0.12367,0.16352
2021,66 and older,5th Quintile,Yes,0.04607,32,32,-0.02773,0.11987
