year,age_gr,bula_h,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,Saxony,Yes,0.18042,73,182,0.12440,0.23644
1992,46-65 y.,Saxony,No,0.26714,109,182,0.20267,0.33160
1992,46-65 y.,Saxony-Anhalt,Yes,0.17773,42,125,0.11044,0.24501
1992,46-65 y.,Saxony-Anhalt,No,0.35103,83,125,0.26702,0.43504
1992,46-65 y.,Thuringa,Yes,0.18432,38,112,0.11218,0.25645
1992,46-65 y.,Thuringa,No,0.35674,74,112,0.26762,0.44586
1993,17-29 y.,Lower Saxony,Yes,0.34614,82,181,0.27664,0.41564
1993,17-29 y.,Lower Saxony,No,0.30054,99,181,0.23356,0.36752
1993,17-29 y.,North Rhine-Westphalia,Yes,0.21363,131,402,0.17351,0.25375
1993,17-29 y.,North Rhine-Westphalia,No,0.39387,271,402,0.34605,0.44170
1993,17-29 y.,Hesse,Yes,0.23841,54,168,0.17378,0.30304
1993,17-29 y.,Hesse,No,0.41118,114,168,0.33655,0.48581
1993,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.25992,41,108,0.17682,0.34302
1993,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.41605,67,108,0.32266,0.50945
1993,17-29 y.,Baden-Wuerttemberg,Yes,0.24914,130,369,0.20495,0.29334
1993,17-29 y.,Baden-Wuerttemberg,No,0.40984,239,369,0.35960,0.46009
1993,17-29 y.,Bavaria,Yes,0.25747,119,313,0.20895,0.30599
1993,17-29 y.,Bavaria,No,0.39729,194,313,0.34299,0.45158
1993,17-29 y.,Berlin,Yes,0.25713,34,85,0.16366,0.35059
1993,17-29 y.,Berlin,No,0.36930,51,85,0.26609,0.47251
1993,17-29 y.,Brandenburg,Yes,0.26672,33,90,0.17484,0.35860
1993,17-29 y.,Brandenburg,No,0.41914,57,90,0.31663,0.52165
1993,17-29 y.,Mecklenburg-Western Pomerania,No,0.35164,36,36,0.19345,0.50983
1993,17-29 y.,Saxony,Yes,0.31889,70,156,0.24552,0.39226
1993,17-29 y.,Saxony,No,0.37206,86,156,0.29596,0.44815
1993,17-29 y.,Saxony-Anhalt,Yes,0.29676,46,118,0.21398,0.37954
1993,17-29 y.,Saxony-Anhalt,No,0.38639,72,118,0.29816,0.47462
1993,17-29 y.,Thuringa,Yes,0.22291,37,94,0.13832,0.30750
1993,17-29 y.,Thuringa,No,0.33768,57,94,0.24156,0.43379
1993,30-45 y.,Schleswig-Holstein,No,0.47010,41,41,0.31542,0.62477
1993,30-45 y.,Lower Saxony,Yes,0.30549,80,201,0.24165,0.36933
1993,30-45 y.,Lower Saxony,No,0.46146,121,201,0.39237,0.53055
1993,30-45 y.,North Rhine-Westphalia,Yes,0.26521,213,644,0.23108,0.29933
1993,30-45 y.,North Rhine-Westphalia,No,0.50454,431,644,0.46589,0.54318
1993,30-45 y.,Hesse,Yes,0.32953,77,223,0.26770,0.39137
1993,30-45 y.,Hesse,No,0.50120,146,223,0.43543,0.56697
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.27864,53,143,0.20490,0.35238
1993,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.43156,90,143,0.35010,0.51303
1993,30-45 y.,Baden-Wuerttemberg,Yes,0.30263,141,406,0.25789,0.34737
1993,30-45 y.,Baden-Wuerttemberg,No,0.48740,265,406,0.43872,0.53608
1993,30-45 y.,Bavaria,Yes,0.30238,134,409,0.25781,0.34695
1993,30-45 y.,Bavaria,No,0.55291,275,409,0.50466,0.60115
1993,30-45 y.,Berlin,Yes,0.35415,68,162,0.28027,0.42802
1993,30-45 y.,Berlin,No,0.48123,94,162,0.40405,0.55841
1993,30-45 y.,Brandenburg,Yes,0.28759,66,180,0.22128,0.35390
1993,30-45 y.,Brandenburg,No,0.50508,114,180,0.43184,0.57833
1993,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.34005,48,113,0.25231,0.42778
1993,30-45 y.,Mecklenburg-Western Pomerania,No,0.44707,65,113,0.35499,0.53915
1993,30-45 y.,Saxony,Yes,0.40927,166,325,0.35573,0.46282
1993,30-45 y.,Saxony,No,0.35725,159,325,0.30507,0.40943
1993,30-45 y.,Saxony-Anhalt,Yes,0.34707,89,196,0.28025,0.41388
1993,30-45 y.,Saxony-Anhalt,No,0.41998,107,196,0.35071,0.48926
1993,30-45 y.,Thuringa,Yes,0.37216,89,198,0.30466,0.43966
1993,30-45 y.,Thuringa,No,0.47474,109,198,0.40500,0.54447
1993,46-65 y.,Schleswig-Holstein,No,0.31316,36,36,0.15951,0.46681
1993,46-65 y.,Lower Saxony,Yes,0.19980,56,182,0.14155,0.25805
1993,46-65 y.,Lower Saxony,No,0.39902,126,182,0.32768,0.47036
1993,46-65 y.,North Rhine-Westphalia,Yes,0.15398,105,404,0.11874,0.18922
1993,46-65 y.,North Rhine-Westphalia,No,0.41167,299,404,0.36362,0.45972
1993,46-65 y.,Hesse,Yes,0.17298,50,177,0.11710,0.22886
1993,46-65 y.,Hesse,No,0.41502,127,177,0.34222,0.48781
1993,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.37830,66,66,0.26040,0.49619
1993,46-65 y.,Baden-Wuerttemberg,Yes,0.22447,104,339,0.17999,0.26895
1993,46-65 y.,Baden-Wuerttemberg,No,0.40709,235,339,0.35471,0.45947
1993,46-65 y.,Bavaria,Yes,0.18912,81,288,0.14381,0.23443
1993,46-65 y.,Bavaria,No,0.40422,207,288,0.34744,0.46099
1993,46-65 y.,Berlin,Yes,0.20890,39,109,0.13223,0.28557
1993,46-65 y.,Berlin,No,0.40670,70,109,0.31406,0.49935
1993,46-65 y.,Brandenburg,Yes,0.15586,38,100,0.08441,0.22731
1993,46-65 y.,Brandenburg,No,0.31286,62,100,0.22153,0.40420
1993,46-65 y.,Mecklenburg-Western Pomerania,No,0.18525,31,31,0.04623,0.32427
1993,46-65 y.,Saxony,Yes,0.19274,77,158,0.13104,0.25444
1993,46-65 y.,Saxony,No,0.21072,81,158,0.14693,0.27451
1993,46-65 y.,Saxony-Anhalt,Yes,0.17399,49,112,0.10346,0.24452
1993,46-65 y.,Saxony-Anhalt,No,0.25474,63,112,0.17368,0.33579
1993,46-65 y.,Thuringa,Yes,0.19216,37,91,0.11076,0.27356
1993,46-65 y.,Thuringa,No,0.25907,54,91,0.16855,0.34959
1994,17-29 y.,Lower Saxony,Yes,0.33130,87,185,0.26329,0.39931
1994,17-29 y.,Lower Saxony,No,0.33433,98,185,0.26616,0.40249
1994,17-29 y.,North Rhine-Westphalia,Yes,0.22057,137,381,0.17888,0.26226
1994,17-29 y.,North Rhine-Westphalia,No,0.36512,244,381,0.31671,0.41353
1994,17-29 y.,Hesse,Yes,0.29455,60,152,0.22184,0.36726
1994,17-29 y.,Hesse,No,0.29600,92,152,0.22319,0.36881
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.20528,34,91,0.12183,0.28872
1994,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.38262,57,91,0.28221,0.48304
1994,17-29 y.,Baden-Wuerttemberg,Yes,0.27417,133,338,0.22654,0.32179
1994,17-29 y.,Baden-Wuerttemberg,No,0.35235,205,338,0.30135,0.40335
1994,17-29 y.,Bavaria,Yes,0.23999,98,280,0.18988,0.29011
1994,17-29 y.,Bavaria,No,0.38777,182,280,0.33060,0.44495
1994,17-29 y.,Berlin,No,0.29831,37,37,0.14885,0.44776
1994,17-29 y.,Brandenburg,Yes,0.30300,39,87,0.20587,0.40013
1994,17-29 y.,Brandenburg,No,0.38906,48,87,0.28602,0.49210
1994,17-29 y.,Mecklenburg-Western Pomerania,No,0.34577,31,31,0.17557,0.51597
1994,17-29 y.,Saxony,Yes,0.25367,60,140,0.18134,0.32601
1994,17-29 y.,Saxony,No,0.33751,80,140,0.25890,0.41612
1994,17-29 y.,Saxony-Anhalt,Yes,0.33995,49,111,0.25143,0.42847
1994,17-29 y.,Saxony-Anhalt,No,0.36052,62,111,0.27079,0.45025
1994,17-29 y.,Thuringa,Yes,0.27638,43,101,0.18873,0.36404
1994,17-29 y.,Thuringa,No,0.32273,58,101,0.23109,0.41436
1994,30-45 y.,Schleswig-Holstein,No,0.53406,44,44,0.38495,0.68316
1994,30-45 y.,Lower Saxony,Yes,0.32766,81,195,0.26161,0.39371
1994,30-45 y.,Lower Saxony,No,0.41139,114,195,0.34215,0.48064
1994,30-45 y.,North Rhine-Westphalia,Yes,0.30164,227,605,0.26504,0.33825
1994,30-45 y.,North Rhine-Westphalia,No,0.46369,378,605,0.42391,0.50346
1994,30-45 y.,Hesse,Yes,0.32775,75,214,0.26471,0.39078
1994,30-45 y.,Hesse,No,0.46713,139,214,0.40012,0.53413
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.39453,69,159,0.31832,0.47074
1994,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.39546,90,159,0.31922,0.47170
1994,30-45 y.,Baden-Wuerttemberg,Yes,0.31186,134,386,0.26559,0.35814
1994,30-45 y.,Baden-Wuerttemberg,No,0.47620,252,386,0.42631,0.52609
1994,30-45 y.,Bavaria,Yes,0.27833,147,406,0.23469,0.32198
1994,30-45 y.,Bavaria,No,0.52502,259,406,0.47638,0.57365
1994,30-45 y.,Berlin,Yes,0.37609,70,156,0.29983,0.45235
1994,30-45 y.,Berlin,No,0.45700,86,156,0.37858,0.53542
1994,30-45 y.,Brandenburg,Yes,0.34809,75,167,0.27562,0.42056
1994,30-45 y.,Brandenburg,No,0.44966,92,167,0.37399,0.52534
1994,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.35772,55,119,0.27124,0.44421
1994,30-45 y.,Mecklenburg-Western Pomerania,No,0.44016,64,119,0.35060,0.52973
1994,30-45 y.,Saxony,Yes,0.37668,156,325,0.32392,0.42944
1994,30-45 y.,Saxony,No,0.41085,169,325,0.35728,0.46442
1994,30-45 y.,Saxony-Anhalt,Yes,0.34362,86,187,0.27536,0.41187
1994,30-45 y.,Saxony-Anhalt,No,0.42155,101,187,0.35058,0.49252
1994,30-45 y.,Thuringa,Yes,0.41473,95,190,0.34449,0.48497
1994,30-45 y.,Thuringa,No,0.36945,95,190,0.30064,0.43826
1994,46-65 y.,Schleswig-Holstein,No,0.33968,37,37,0.18497,0.49438
1994,46-65 y.,Lower Saxony,Yes,0.16431,51,175,0.10925,0.21937
1994,46-65 y.,Lower Saxony,No,0.41374,124,175,0.34056,0.48692
1994,46-65 y.,North Rhine-Westphalia,Yes,0.17067,111,410,0.13421,0.20714
1994,46-65 y.,North Rhine-Westphalia,No,0.40799,299,410,0.36036,0.45562
1994,46-65 y.,Hesse,Yes,0.19359,51,177,0.13522,0.25196
1994,46-65 y.,Hesse,No,0.39689,126,177,0.32461,0.46918
1994,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.36701,64,64,0.24799,0.48603
1994,46-65 y.,Baden-Wuerttemberg,Yes,0.20974,89,303,0.16382,0.25565
1994,46-65 y.,Baden-Wuerttemberg,No,0.38858,214,303,0.33360,0.44355
1994,46-65 y.,Bavaria,Yes,0.19149,84,263,0.14385,0.23914
1994,46-65 y.,Bavaria,No,0.35740,179,263,0.29937,0.41543
1994,46-65 y.,Berlin,Yes,0.23924,44,108,0.15841,0.32008
1994,46-65 y.,Berlin,No,0.36955,64,108,0.27809,0.46100
1994,46-65 y.,Brandenburg,Yes,0.20740,44,103,0.12871,0.28608
1994,46-65 y.,Brandenburg,No,0.32319,59,103,0.23243,0.41396
1994,46-65 y.,Mecklenburg-Western Pomerania,No,0.21683,37,37,0.08222,0.35145
1994,46-65 y.,Saxony,Yes,0.23801,87,168,0.17342,0.30260
1994,46-65 y.,Saxony,No,0.20076,81,168,0.14001,0.26151
1994,46-65 y.,Saxony-Anhalt,Yes,0.19944,59,117,0.12672,0.27216
1994,46-65 y.,Saxony-Anhalt,No,0.23671,58,117,0.15936,0.31407
1994,46-65 y.,Thuringa,Yes,0.19877,41,91,0.11632,0.28123
1994,46-65 y.,Thuringa,No,0.23552,50,91,0.14785,0.32318
1995,17-29 y.,Lower Saxony,Yes,0.31812,82,165,0.24684,0.38941
1995,17-29 y.,Lower Saxony,No,0.27264,83,165,0.20448,0.34080
1995,17-29 y.,North Rhine-Westphalia,Yes,0.25259,160,389,0.20935,0.29582
1995,17-29 y.,North Rhine-Westphalia,No,0.34041,229,389,0.29326,0.38756
1995,17-29 y.,Hesse,Yes,0.23113,57,158,0.16519,0.29708
1995,17-29 y.,Hesse,No,0.38310,101,158,0.30705,0.45914
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.21121,37,100,0.13081,0.29162
1995,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.35975,63,100,0.26521,0.45429
1995,17-29 y.,Baden-Wuerttemberg,Yes,0.28230,134,323,0.23313,0.33146
1995,17-29 y.,Baden-Wuerttemberg,No,0.34535,189,323,0.29341,0.39728
1995,17-29 y.,Bavaria,Yes,0.26872,114,289,0.21752,0.31992
1995,17-29 y.,Bavaria,No,0.37884,175,289,0.32282,0.43487
1995,17-29 y.,Brandenburg,Yes,0.24159,35,87,0.15112,0.33205
1995,17-29 y.,Brandenburg,No,0.40932,52,87,0.30540,0.51324
1995,17-29 y.,Mecklenburg-Western Pomerania,No,0.45782,41,41,0.30342,0.61222
1995,17-29 y.,Saxony,Yes,0.27361,62,142,0.20002,0.34719
1995,17-29 y.,Saxony,No,0.33584,80,142,0.25788,0.41380
1995,17-29 y.,Saxony-Anhalt,Yes,0.31765,46,107,0.22902,0.40628
1995,17-29 y.,Saxony-Anhalt,No,0.42126,61,107,0.32726,0.51526
1995,17-29 y.,Thuringa,Yes,0.29487,39,91,0.20067,0.38908
1995,17-29 y.,Thuringa,No,0.32579,52,91,0.22896,0.42261
1995,30-45 y.,Schleswig-Holstein,Yes,0.32971,32,67,0.21629,0.44313
1995,30-45 y.,Schleswig-Holstein,No,0.38241,35,67,0.26517,0.49966
1995,30-45 y.,Lower Saxony,Yes,0.37124,113,248,0.31099,0.43150
1995,30-45 y.,Lower Saxony,No,0.36974,135,248,0.30954,0.42994
1995,30-45 y.,North Rhine-Westphalia,Yes,0.36511,305,662,0.32840,0.40181
1995,30-45 y.,North Rhine-Westphalia,No,0.39898,357,662,0.36165,0.43631
1995,30-45 y.,Hesse,Yes,0.31954,82,227,0.25875,0.38033
1995,30-45 y.,Hesse,No,0.45312,145,227,0.38822,0.51802
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.30662,70,192,0.24123,0.37201
1995,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.45181,122,192,0.38123,0.52239
1995,30-45 y.,Baden-Wuerttemberg,Yes,0.36131,179,444,0.31658,0.40605
1995,30-45 y.,Baden-Wuerttemberg,No,0.40146,265,444,0.35581,0.44711
1995,30-45 y.,Bavaria,Yes,0.30519,170,433,0.26177,0.34862
1995,30-45 y.,Bavaria,No,0.50629,263,433,0.45914,0.55344
1995,30-45 y.,Berlin,Yes,0.42460,78,162,0.34825,0.50095
1995,30-45 y.,Berlin,No,0.39658,84,162,0.32102,0.47215
1995,30-45 y.,Brandenburg,Yes,0.35121,71,167,0.27859,0.42383
1995,30-45 y.,Brandenburg,No,0.46924,96,167,0.39332,0.54516
1995,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.42155,55,107,0.32754,0.51556
1995,30-45 y.,Mecklenburg-Western Pomerania,No,0.40963,52,107,0.31601,0.50325
1995,30-45 y.,Saxony,Yes,0.43885,170,314,0.38388,0.49383
1995,30-45 y.,Saxony,No,0.37916,144,314,0.32541,0.43292
1995,30-45 y.,Saxony-Anhalt,Yes,0.37672,79,179,0.30553,0.44790
1995,30-45 y.,Saxony-Anhalt,No,0.42706,100,179,0.35440,0.49973
1995,30-45 y.,Thuringa,Yes,0.40463,101,199,0.33626,0.47299
1995,30-45 y.,Thuringa,No,0.39631,98,199,0.32818,0.46444
1995,46-65 y.,Schleswig-Holstein,No,0.31938,32,32,0.15525,0.48350
1995,46-65 y.,Lower Saxony,Yes,0.18333,60,175,0.12584,0.24082
1995,46-65 y.,Lower Saxony,No,0.37796,115,175,0.30591,0.45000
1995,46-65 y.,North Rhine-Westphalia,Yes,0.19862,136,447,0.16159,0.23564
1995,46-65 y.,North Rhine-Westphalia,No,0.39811,311,447,0.35268,0.44354
1995,46-65 y.,Hesse,Yes,0.19694,50,169,0.13680,0.25707
1995,46-65 y.,Hesse,No,0.35276,119,169,0.28050,0.42501
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.17724,33,95,0.10004,0.25444
1995,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.33527,62,95,0.23984,0.43071
1995,46-65 y.,Baden-Wuerttemberg,Yes,0.22455,93,295,0.17685,0.27225
1995,46-65 y.,Baden-Wuerttemberg,No,0.35998,202,295,0.30511,0.41485
1995,46-65 y.,Bavaria,Yes,0.20414,97,287,0.15743,0.25086
1995,46-65 y.,Bavaria,No,0.34684,190,287,0.29168,0.40200
1995,46-65 y.,Berlin,Yes,0.23149,45,109,0.15194,0.31104
1995,46-65 y.,Berlin,No,0.33332,64,109,0.24442,0.42223
1995,46-65 y.,Brandenburg,Yes,0.15751,32,99,0.08539,0.22964
1995,46-65 y.,Brandenburg,No,0.36489,67,99,0.26958,0.46021
1995,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.17487,33,74,0.08773,0.26201
1995,46-65 y.,Mecklenburg-Western Pomerania,No,0.23827,41,74,0.14054,0.33600
1995,46-65 y.,Saxony,Yes,0.24530,90,181,0.18244,0.30816
1995,46-65 y.,Saxony,No,0.22336,91,181,0.16251,0.28421
1995,46-65 y.,Saxony-Anhalt,Yes,0.17929,50,122,0.11094,0.24764
1995,46-65 y.,Saxony-Anhalt,No,0.31069,72,122,0.22823,0.39315
1995,46-65 y.,Thuringa,Yes,0.20891,41,94,0.12629,0.29154
1995,46-65 y.,Thuringa,No,0.24260,53,94,0.15548,0.32972
1996,17-29 y.,Lower Saxony,Yes,0.27567,70,156,0.20532,0.34601
1996,17-29 y.,Lower Saxony,No,0.34215,86,156,0.26746,0.41684
1996,17-29 y.,North Rhine-Westphalia,Yes,0.22760,147,368,0.18470,0.27049
1996,17-29 y.,North Rhine-Westphalia,No,0.34228,221,368,0.29374,0.39082
1996,17-29 y.,Hesse,Yes,0.32904,53,127,0.24700,0.41108
1996,17-29 y.,Hesse,No,0.29468,74,127,0.21507,0.37428
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.19397,35,101,0.11647,0.27147
1996,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.42462,66,101,0.32774,0.52150
1996,17-29 y.,Baden-Wuerttemberg,Yes,0.27242,115,282,0.22036,0.32447
1996,17-29 y.,Baden-Wuerttemberg,No,0.32877,167,282,0.27384,0.38369
1996,17-29 y.,Bavaria,Yes,0.26710,111,267,0.21393,0.32027
1996,17-29 y.,Bavaria,No,0.36459,156,267,0.30675,0.42243
1996,17-29 y.,Berlin,No,0.27700,31,31,0.11686,0.43715
1996,17-29 y.,Brandenburg,No,0.38513,51,51,0.25024,0.52001
1996,17-29 y.,Mecklenburg-Western Pomerania,No,0.32857,33,33,0.16583,0.49130
1996,17-29 y.,Saxony,Yes,0.25551,65,157,0.18707,0.32395
1996,17-29 y.,Saxony,No,0.38393,92,157,0.30761,0.46025
1996,17-29 y.,Saxony-Anhalt,Yes,0.26981,40,93,0.17911,0.36052
1996,17-29 y.,Saxony-Anhalt,No,0.34667,53,93,0.24942,0.44392
1996,17-29 y.,Thuringa,Yes,0.28285,40,94,0.19131,0.37439
1996,17-29 y.,Thuringa,No,0.31334,54,94,0.21906,0.40761
1996,30-45 y.,Schleswig-Holstein,No,0.49196,41,41,0.33702,0.64689
1996,30-45 y.,Lower Saxony,Yes,0.35278,125,273,0.29599,0.40956
1996,30-45 y.,Lower Saxony,No,0.41681,148,273,0.35822,0.47540
1996,30-45 y.,North Rhine-Westphalia,Yes,0.35321,284,662,0.31677,0.38964
1996,30-45 y.,North Rhine-Westphalia,No,0.41639,378,662,0.37881,0.45397
1996,30-45 y.,Hesse,Yes,0.34604,86,233,0.28483,0.40725
1996,30-45 y.,Hesse,No,0.42624,147,233,0.36260,0.48988
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.35697,81,199,0.29023,0.42370
1996,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.44343,118,199,0.37423,0.51262
1996,30-45 y.,Baden-Wuerttemberg,Yes,0.35183,187,442,0.30726,0.39640
1996,30-45 y.,Baden-Wuerttemberg,No,0.41903,255,442,0.37297,0.46508
1996,30-45 y.,Bavaria,Yes,0.37322,201,442,0.32807,0.41836
1996,30-45 y.,Bavaria,No,0.42434,241,442,0.37822,0.47047
1996,30-45 y.,Berlin,Yes,0.41215,75,152,0.33364,0.49066
1996,30-45 y.,Berlin,No,0.39868,77,152,0.32059,0.47678
1996,30-45 y.,Brandenburg,Yes,0.34995,75,163,0.27650,0.42339
1996,30-45 y.,Brandenburg,No,0.43722,88,163,0.36084,0.51361
1996,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.34965,44,97,0.25426,0.44504
1996,30-45 y.,Mecklenburg-Western Pomerania,No,0.41736,53,97,0.31872,0.51601
1996,30-45 y.,Saxony,Yes,0.42161,159,311,0.36664,0.47658
1996,30-45 y.,Saxony,No,0.38472,152,311,0.33056,0.43888
1996,30-45 y.,Saxony-Anhalt,Yes,0.36826,74,172,0.29596,0.44055
1996,30-45 y.,Saxony-Anhalt,No,0.41782,98,172,0.34390,0.49174
1996,30-45 y.,Thuringa,Yes,0.38651,98,192,0.31745,0.45557
1996,30-45 y.,Thuringa,No,0.41259,94,192,0.34277,0.48241
1996,46-65 y.,Schleswig-Holstein,No,0.31960,32,32,0.15544,0.48375
1996,46-65 y.,Lower Saxony,Yes,0.19064,60,167,0.13088,0.25039
1996,46-65 y.,Lower Saxony,No,0.33058,107,167,0.25902,0.40215
1996,46-65 y.,North Rhine-Westphalia,Yes,0.19102,136,429,0.15378,0.22826
1996,46-65 y.,North Rhine-Westphalia,No,0.37652,293,429,0.33062,0.42243
1996,46-65 y.,Hesse,Yes,0.20114,54,164,0.13961,0.26268
1996,46-65 y.,Hesse,No,0.36685,110,164,0.29286,0.44084
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.16239,31,90,0.08577,0.23902
1996,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.31120,59,90,0.21501,0.40739
1996,46-65 y.,Baden-Wuerttemberg,Yes,0.23588,94,280,0.18607,0.28570
1996,46-65 y.,Baden-Wuerttemberg,No,0.36377,186,280,0.30732,0.42022
1996,46-65 y.,Bavaria,Yes,0.21282,95,280,0.16480,0.26085
1996,46-65 y.,Bavaria,No,0.35439,185,280,0.29827,0.41052
1996,46-65 y.,Berlin,Yes,0.23506,44,105,0.15356,0.31656
1996,46-65 y.,Berlin,No,0.34529,61,105,0.25391,0.43667
1996,46-65 y.,Brandenburg,Yes,0.15658,35,97,0.08389,0.22928
1996,46-65 y.,Brandenburg,No,0.33630,62,97,0.24180,0.43081
1996,46-65 y.,Mecklenburg-Western Pomerania,No,0.26837,45,45,0.13744,0.39930
1996,46-65 y.,Saxony,Yes,0.24352,90,178,0.18029,0.30675
1996,46-65 y.,Saxony,No,0.22291,88,178,0.16159,0.28422
1996,46-65 y.,Saxony-Anhalt,Yes,0.17360,46,117,0.10467,0.24252
1996,46-65 y.,Saxony-Anhalt,No,0.28199,71,117,0.20010,0.36387
1996,46-65 y.,Thuringa,Yes,0.25577,49,96,0.16803,0.34350
1996,46-65 y.,Thuringa,No,0.20745,47,96,0.12591,0.28899
1997,17-29 y.,Lower Saxony,Yes,0.32061,80,112,0.23379,0.40744
1997,17-29 y.,Lower Saxony,No,0.14085,32,112,0.07614,0.20557
1997,17-29 y.,North Rhine-Westphalia,Yes,0.22271,130,189,0.16323,0.28218
1997,17-29 y.,North Rhine-Westphalia,No,0.10029,59,189,0.05735,0.14323
1997,17-29 y.,Hesse,Yes,0.32120,56,56,0.19779,0.44460
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.18292,36,36,0.05484,0.31100
1997,17-29 y.,Baden-Wuerttemberg,Yes,0.26806,111,168,0.20088,0.33524
1997,17-29 y.,Baden-Wuerttemberg,No,0.12598,57,168,0.07565,0.17631
1997,17-29 y.,Bavaria,Yes,0.29446,100,165,0.22470,0.36422
1997,17-29 y.,Bavaria,No,0.13890,65,165,0.08597,0.19183
1997,17-29 y.,Saxony,Yes,0.22301,53,89,0.13604,0.30999
1997,17-29 y.,Saxony,No,0.14816,36,89,0.07393,0.22239
1997,17-29 y.,Saxony-Anhalt,Yes,0.31681,43,43,0.17610,0.45751
1997,17-29 y.,Thuringa,Yes,0.27724,41,41,0.13852,0.41597
1997,30-45 y.,Schleswig-Holstein,Yes,0.38980,32,32,0.21811,0.56148
1997,30-45 y.,Lower Saxony,Yes,0.38395,138,195,0.31552,0.45239
1997,30-45 y.,Lower Saxony,No,0.15431,57,195,0.10348,0.20515
1997,30-45 y.,North Rhine-Westphalia,Yes,0.37511,289,402,0.32773,0.42250
1997,30-45 y.,North Rhine-Westphalia,No,0.13160,113,402,0.09852,0.16469
1997,30-45 y.,Hesse,Yes,0.31850,81,125,0.23650,0.40050
1997,30-45 y.,Hesse,No,0.16726,44,125,0.10157,0.23295
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.36710,89,121,0.28086,0.45334
1997,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.12052,32,121,0.06227,0.17877
1997,30-45 y.,Baden-Wuerttemberg,Yes,0.35609,194,271,0.29897,0.41321
1997,30-45 y.,Baden-Wuerttemberg,No,0.11563,77,271,0.07749,0.15378
1997,30-45 y.,Bavaria,Yes,0.32321,180,276,0.26793,0.37849
1997,30-45 y.,Bavaria,No,0.15110,96,276,0.10877,0.19343
1997,30-45 y.,Berlin,Yes,0.47053,82,82,0.36183,0.57923
1997,30-45 y.,Brandenburg,Yes,0.39598,72,108,0.30332,0.48865
1997,30-45 y.,Brandenburg,No,0.18587,36,108,0.11216,0.25957
1997,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.39165,48,48,0.25210,0.53120
1997,30-45 y.,Saxony,Yes,0.37471,137,197,0.30694,0.44247
1997,30-45 y.,Saxony,No,0.20894,60,197,0.15203,0.26586
1997,30-45 y.,Saxony-Anhalt,Yes,0.43166,81,116,0.34113,0.52219
1997,30-45 y.,Saxony-Anhalt,No,0.16349,35,116,0.09590,0.23108
1997,30-45 y.,Thuringa,Yes,0.36576,91,128,0.28200,0.44953
1997,30-45 y.,Thuringa,No,0.16237,37,128,0.09823,0.22651
1997,46-65 y.,Lower Saxony,Yes,0.18468,58,89,0.10360,0.26575
1997,46-65 y.,Lower Saxony,No,0.09429,31,89,0.03323,0.15535
1997,46-65 y.,North Rhine-Westphalia,Yes,0.22464,147,213,0.16846,0.28082
1997,46-65 y.,North Rhine-Westphalia,No,0.07916,66,213,0.04282,0.11551
1997,46-65 y.,Hesse,Yes,0.23003,57,57,0.11980,0.34026
1997,46-65 y.,Baden-Wuerttemberg,Yes,0.23060,94,129,0.15763,0.30357
1997,46-65 y.,Baden-Wuerttemberg,No,0.07984,35,129,0.03288,0.12679
1997,46-65 y.,Bavaria,Yes,0.23937,98,151,0.17109,0.30766
1997,46-65 y.,Bavaria,No,0.10897,53,151,0.05911,0.15884
1997,46-65 y.,Berlin,Yes,0.23189,47,47,0.10993,0.35386
1997,46-65 y.,Brandenburg,Yes,0.18264,45,45,0.06847,0.29680
1997,46-65 y.,Saxony,Yes,0.24454,97,133,0.17121,0.31786
1997,46-65 y.,Saxony,No,0.08542,36,133,0.03774,0.13311
