year,quintil_oecd_hh,regtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,5th Quintile,Urban regions,No,0.29630,749,2780,0.27932,0.31328
2020,5th Quintile,Rural regions,Yes,0.87624,875,974,0.85555,0.89693
2020,5th Quintile,Rural regions,No,0.12347,99,974,0.10280,0.14414
2021,1st Quintile,Urban regions,Yes,0.32846,592,1943,0.30757,0.34935
2021,1st Quintile,Urban regions,No,0.53308,1351,1943,0.51089,0.55527
2021,1st Quintile,Rural regions,Yes,0.44896,369,819,0.41487,0.48304
2021,1st Quintile,Rural regions,No,0.45182,450,819,0.41772,0.48593
2021,2nd Quintile,Urban regions,Yes,0.42014,567,1326,0.39356,0.44672
2021,2nd Quintile,Urban regions,No,0.47729,759,1326,0.45039,0.50418
2021,2nd Quintile,Rural regions,Yes,0.54858,508,812,0.51433,0.58283
2021,2nd Quintile,Rural regions,No,0.35846,304,812,0.32546,0.39147
2021,3rd Quintile,Urban regions,Yes,0.50954,655,1209,0.48135,0.53773
2021,3rd Quintile,Urban regions,No,0.39780,554,1209,0.37020,0.42540
2021,3rd Quintile,Rural regions,Yes,0.65700,500,669,0.62100,0.69300
2021,3rd Quintile,Rural regions,No,0.25417,169,669,0.22115,0.28718
2021,4th Quintile,Urban regions,Yes,0.54161,808,1274,0.51424,0.56898
2021,4th Quintile,Urban regions,No,0.33210,466,1274,0.30623,0.35798
2021,4th Quintile,Rural regions,Yes,0.80043,541,641,0.76947,0.83140
2021,4th Quintile,Rural regions,No,0.14633,100,641,0.11895,0.17372
2021,5th Quintile,Urban regions,Yes,0.65399,1320,1825,0.63216,0.67582
2021,5th Quintile,Urban regions,No,0.24916,505,1825,0.22931,0.26901
2021,5th Quintile,Rural regions,Yes,0.78745,555,619,0.75520,0.81971
2021,5th Quintile,Rural regions,No,0.11778,64,619,0.09236,0.14319
2022,1st Quintile,Urban regions,Yes,0.41552,1374,3465,0.39910,0.43193
2022,1st Quintile,Urban regions,No,0.57252,2091,3465,0.55605,0.58900
2022,1st Quintile,Rural regions,Yes,0.55925,892,1565,0.53464,0.58385
2022,1st Quintile,Rural regions,No,0.43291,673,1565,0.40835,0.45746
2022,2nd Quintile,Urban regions,Yes,0.46371,1186,2714,0.44495,0.48248
2022,2nd Quintile,Urban regions,No,0.52993,1528,2714,0.51115,0.54871
2022,2nd Quintile,Rural regions,Yes,0.68000,939,1373,0.65532,0.70468
2022,2nd Quintile,Rural regions,No,0.31769,434,1373,0.29306,0.34233
2022,3rd Quintile,Urban regions,Yes,0.57587,1237,2307,0.55570,0.59604
2022,3rd Quintile,Urban regions,No,0.42140,1070,2307,0.40124,0.44155
2022,3rd Quintile,Rural regions,Yes,0.70528,837,1145,0.67886,0.73170
2022,3rd Quintile,Rural regions,No,0.29380,308,1145,0.26740,0.32019
2022,4th Quintile,Urban regions,Yes,0.62504,1404,2364,0.60552,0.64455
2022,4th Quintile,Urban regions,No,0.37228,960,2364,0.35279,0.39177
2022,4th Quintile,Rural regions,Yes,0.82624,895,1074,0.80357,0.84891
2022,4th Quintile,Rural regions,No,0.17363,179,1074,0.15096,0.19629
2022,5th Quintile,Urban regions,Yes,0.70744,1968,2805,0.69060,0.72428
2022,5th Quintile,Urban regions,No,0.29142,837,2805,0.27460,0.30824
2022,5th Quintile,Rural regions,Yes,0.85725,912,1034,0.83591,0.87858
2022,5th Quintile,Rural regions,No,0.14208,122,1034,0.12079,0.16338
